timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,sort_sort_position,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-13 00:00:00+00:00,1,0,0,5682590751,87.18087768554688,737060.0,0.0342054367065429,4387,41.84952521324158,253385,119,0.0057858403200736,737060.0,4766.0,273754.0,87.18193054199219,0.0369722507894039,34.53018927574158,759180.0,6000.0,324351.0,87.14566040039062,0.0465020649135112,32.350313663482666,805781.0,5118.0,299835.28571428574,87.16762324741909,0.03764989493148663,37.49747847079243,580281.0333333333,5173.1,282803.06666666665,87.12573725382487,0.03855476981649792,39.913113668517795,-2.913670012381775,0.0,-26.883333333333336,-7.9521611414183795,-21.879383754019564,-7.440621872191821,-26.443187479606976,-7.483488356229473,0.04041197805426666,-0.0012076544288142088,0.23340420038211293,0.2954116075452154,167.97174111212396,2.908842635346862,0.017313505876409903,5.6778916824037056e-05,0.004925046648301765,0.0027445673279554244,1.0004807533906106,1.388604751341462,0.9765301442773991,162819.7859471428,171421.7528849987,443.0659229594655,563.5589098109222,28058.613413843625,36431.88447133474,15,0.13220292591301827
2025-08-14 00:00:00+00:00,1,0,0,5682590751,87.18496704101562,737060.0,0.0340545512735843,4404,37.222646633783974,237766,120,0.0057746905777245,737060.0,4387.0,253385.0,87.18087768554688,0.0342054367065429,41.84952521324158,798934.0,5587.0,317010.0,87.1547622680664,0.0438889004290103,37.63791060447693,796941.8571428572,4949.0,288514.71428571426,87.17193821498326,0.03624498790928292,37.43815504640772,576822.5666666667,5174.2,283513.6,87.12905146280924,0.038487359695136496,39.68309940525875,-7.74456963904403,0.0,-21.174154286737068,0.3875085479826845,-24.997318696571092,-6.164137577204654,-22.407371930706997,-0.44111535324948825,0.03465648022344947,0.00469065645736233,0.20400611050722353,0.2894704751692053,167.32349602724176,3.099925557373395,0.01852233489088057,5.050144646614592e-05,0.0049460274832596116,0.002849477867661514,1.0004922210382643,1.3816065861434867,0.9417374482527328,146495.44734365388,166973.1024613206,483.14703242912066,561.9692837351147,30265.702249271853,35282.91868018365,15,0.13220292591301827
2025-08-15 00:00:00+00:00,1,0,0,5682590751,87.19015502929688,611761.0,0.0320568308234214,4760,35.26237185796102,271800,126,0.004783936190435,737060.0,4404.0,237766.0,87.18496704101562,0.0340545512735843,37.222646633783974,861585.0,5677.0,317279.0,87.15629577636719,0.037211537361145,38.845430294672646,761252.7142857143,4818.0,282017.71428571426,87.17677525111607,0.035508601261036686,36.926289555448925,581900.0,5177.2,284046.5333333333,87.13235931396484,0.03831053941200172,39.54362945320525,-28.995862277082352,-16.999837191002086,-16.152897657213316,8.083560399636692,-14.334071905168633,14.314073500836955,-13.852441751320821,-5.866236304550898,0.03884888937519815,0.005950553699030081,0.1768818354153748,0.28456909138817515,128.49422390254148,2.250768025136037,0.01751281268280838,5.7640670486171124e-05,0.004663194928855302,0.0029807153347480553,1.00050975249036,1.3082191343628018,0.9268624719471514,129061.78067316097,165590.75427877912,486.42233379358476,559.4193048334841,30024.295700056504,34969.422806635426,15,0.10972864374606406
2025-08-16 00:00:00+00:00,1,1,0,5682590751,87.19591522216797,589407.0,0.0276655871421098,4206,44.488262255986534,263317,128,0.0045988351169585,611761.0,4760.0,271800.0,87.19015502929688,0.0320568308234214,35.26237185796102,923053.0,5455.0,332508.0,87.16423034667969,0.036224540323019,31.926324129104614,713589.0,4639.571428571428,272133.28571428574,87.18130166190011,0.034285893663763944,38.720852145003484,586701.6,5176.933333333333,285026.73333333334,87.13574574788412,0.03813136269648865,39.593985388302,-36.14592011509632,-3.6540413658275095,-22.89642529789184,-11.638655462184877,-20.808822644868698,-3.1210448859455453,-23.62749976835561,-13.698308811310401,0.036350777563520786,0.00660647164711925,0.15628307161863395,0.2787978189120997,140.10149750415974,2.238384766707935,0.01597308197692524,7.547956976489382e-05,0.004921776907786397,0.0031284285599450985,1.0005228154487573,1.2162724628669839,0.8991520690374167,115260.23884484636,163571.12643223917,548.8185162112103,559.8959837714208,30161.470582003232,33911.78896828113,15,0.10571911371342138
2025-08-17 00:00:00+00:00,1,1,0,5682590751,87.19605255126953,627444.0,0.0294364355504512,4094,47.98402269681295,237756,123,0.0048856517443508,589407.0,4206.0,263317.0,87.19591522216797,0.0276655871421098,44.488262255986534,815944.0,5089.0,322474.0,87.16275024414062,0.0378514602780342,40.60390281677246,686660.4285714285,4497.428571428572,260030.7142857143,87.1860591343471,0.033083747274109225,39.77515498500927,592960.1333333333,5133.8,285351.93333333335,87.13865178426107,0.037822243322928696,39.75292764003726,-23.102075632641462,6.4534354020227,-19.551974847710753,-2.662862577270564,-26.27126528030167,-9.707310959793713,-22.231704314103773,6.4009066543395,0.0382070403189827,0.0001574948794491604,0.12314151454022332,0.27207347454979647,153.22197802197803,2.6390137829801015,0.01721926168314708,7.647526507791592e-05,0.0038520268031591864,0.0033321647941072174,1.00054404502612,1.1580212394910223,0.87471668434995,92217.5577221974,161328.72374551056,595.3249412835788,591.9984506034872,32881.45398986673,33388.81433790818,15,0.11254162842450796
2025-08-18 00:00:00+00:00,1,0,0,5682590751,87.20462036132812,660851.0,0.030510488897562,3941,37.55297954877218,217310,118,0.0051372209410433,627444.0,4094.0,237756.0,87.19605255126953,0.0294364355504512,47.98402269681295,766831.0,4865.0,282437.0,87.17251586914062,0.0371951386332511,37.089066961537235,671520.4285714285,4365.428571428572,250726.85714285713,87.19064549037388,0.03212879731186793,39.84142821175711,600874.9333333333,5116.433333333333,284467.43333333335,87.14187520345052,0.03779955736050998,39.49625095290263,-13.820515863338855,5.324299857835912,-18.99280575539568,-3.737176355642402,-23.058947659123984,-8.599572671141843,-17.971837130654666,3.648720801368688,0.03682868604559797,0.00982591505911401,0.12812406682890354,0.26382149231297375,167.6435819381025,3.041037959422211,0.018135299179516912,5.682509782640013e-05,0.003905977521626264,0.003545809905971999,1.000559665336665,1.1175710473495568,0.8499781361311278,95185.18128756616,158523.72160545862,656.7687468304181,619.3937905854237,37081.3257103662,34845.95842262489,15,0.11853368218672027
2025-08-19 00:00:00+00:00,1,0,0,5682590751,87.20271301269531,620644.0,0.0298767574131488,3808,67.37901258468628,212200,118,0.0048163244414728,660851.0,3941.0,217310.0,87.20462036132812,0.030510488897562,37.55297954877218,737060.0,4766.0,273754.0,87.18193054199219,0.0369722507894039,34.53018927574158,654889.5714285715,4228.571428571428,241933.42857142858,87.19361441476005,0.031115155400974343,44.53411725589207,607449.5,5100.333333333333,283467.5333333333,87.14498926798503,0.03769639004021878,40.41787732735925,-15.794643583968737,-6.0841248632445115,-20.100713386487623,-3.374777975133214,-22.48515090190463,-2.3514794533155414,-19.191402267261047,-2.0770938366177383,0.023838048290425462,-0.0021872105226861116,0.13664539177990495,0.25509886271846943,162.94145444998688,2.9247930028604956,0.017945250022384437,0.00010856288632742756,0.003953933715824353,0.0037135937853047655,1.0005579798354842,1.0780971445833298,0.8254147245340248,100012.85096612963,154959.6766089029,693.1963591275588,647.2406328262284,41372.94360699377,36492.220294878236,15,0.11132194495747878
2025-08-20 00:00:00+00:00,1,0,0,5682590751,87.20597076416016,601653.0,0.032743465155363,4318,36.233320236206055,233467,122,0.0046610894880816,620644.0,3808.0,212200.0,87.20271301269531,0.0298767574131488,67.37901258468628,737060.0,4387.0,253385.0,87.18087768554688,0.0342054367065429,41.84952521324158,635545.7142857143,4218.714285714285,239088.0,87.19719914027623,0.030906302322234357,43.73180225917271,612659.3,5095.033333333334,283931.0333333333,87.14805399576822,0.03763100858777756,40.230007601072245,-18.3712316500692,-3.0598861827392243,-1.5728288124002732,13.392857142857139,-7.860765238668432,10.02214891611688,-4.274091173641558,9.595110013352915,0.02878277814979402,0.0037358372833695697,0.146287936103116,0.24796772448421409,139.3037740217643,2.5770255452567374,0.01849504000548255,6.022285272965202e-05,0.0034582955496623925,0.0038935032251554667,1.0005639270443192,1.037355858771285,0.8212988033563531,105424.35514157134,151919.73250509147,607.5381098705385,653.1449373570077,40311.41445832125,35732.952672880776,15,0.10791562014536833
2025-08-21 00:00:00+00:00,1,0,0,5682590751,87.20927429199219,582250.0,0.0291620790958404,3607,41.54647644360861,220385,129,0.0045024801661101,601653.0,4318.0,233467.0,87.20597076416016,0.032743465155363,36.233320236206055,737060.0,4404.0,237766.0,87.18496704101562,0.0340545512735843,37.222646633783974,613430.0,4104.857142857143,236605.0,87.20067160470145,0.0302073777254138,44.3494922320048,616591.2,5053.233333333334,282266.13333333336,87.15095087687175,0.037324348775049,40.23023149466169,-21.003717472118954,-3.2249485999405025,-18.097184377838328,-16.465956461324684,-7.310128445614595,-5.6033615029104755,-14.366573614314326,-10.93771243370072,0.02788009424277149,0.003788189963471744,0.15442453012702137,0.2423872154414557,161.37749445676275,2.64195547811567,0.016366738359060922,7.135492501276702e-05,0.003004619053434002,0.00411132710661692,1.000570512740589,0.9948731023083042,0.8093209584840009,108898.0056718301,149453.8240337057,607.6992505515298,706.5800432158771,39812.94467274624,37507.921544677025,15,0.10443539686437317
2025-08-22 00:00:00+00:00,1,0,0,5682590751,87.20653533935547,643794.0,0.025539455935359,3743,41.083244959513344,201753,127,0.0049700230289451,582250.0,3607.0,220385.0,87.20927429199219,0.0291620790958404,41.54647644360861,611761.0,4760.0,271800.0,87.19015502929688,0.0320568308234214,35.26237185796102,618006.1428571428,3959.5714285714284,226598.2857142857,87.20301164899554,0.029276324169976314,45.18104553222656,622574.5666666667,5005.866666666667,278813.26666666666,87.15401000976563,0.03679169602692122,40.33687868941809,5.23619518079772,10.57003005581796,-21.365546218487395,3.7704463543110522,-25.771523178807943,-8.454295891281172,-20.33068996733348,-12.422376156980242,0.018786880299836994,-0.0031406666996747212,0.1450524299030449,0.23565751892818623,171.95352564102564,3.1909850610148993,0.018552296360914777,6.381417215031701e-05,0.0021305084228494487,0.004220353615563334,1.0005622419349887,0.9926620455538625,0.7957318452662319,100032.42434693404,146714.37772845733,542.472286221788,745.4584210208842,39570.6792752708,39996.042905926086,15,0.11547424970185018
2025-08-23 00:00:00+00:00,1,1,0,5682590751,87.20284271240234,596708.0,0.0226344633847475,3549,57.24454092979431,191063,132,0.0045994143914597,643794.0,3743.0,201753.0,87.20653533935547,0.025539455935359,41.083244959513344,589407.0,4206.0,263317.0,87.19591522216797,0.0276655871421098,44.488262255986534,619049.1428571428,3865.714285714286,216276.2857142857,87.20400129045758,0.028557592204638844,47.00337105705625,626485.8,4950.666666666667,275689.56666666665,87.15698674519857,0.03626065844049052,40.913646692987804,1.2387026282348224,-7.313830200343585,-15.620542082738941,-5.183008282126633,-27.439929818431775,-5.298558137921116,-18.18549424423538,-11.374527938120949,0.0079447416965861,-0.004234346587395077,0.11522086091983932,0.23034746839578993,168.0867605633803,3.1230791776577482,0.018574927772892852,9.593376491689301e-05,0.0010986328125082456,0.004256304273085832,1.0005394237113368,0.9881295679122221,0.7875640827511826,76773.85705730792,144309.4180159112,491.03730191111185,790.1753333728842,35961.029589029145,43056.76842276937,15,0.10702865915353608
2025-08-24 00:00:00+00:00,1,1,0,5682590751,87.20840454101562,535891.0,0.0239469148218631,3435,41.988049030303955,198016,137,0.0041242013536331,596708.0,3549.0,191063.0,87.20284271240234,0.0226344633847475,57.24454092979431,627444.0,4094.0,237756.0,87.19605255126953,0.0294364355504512,47.98402269681295,605970.1428571428,3771.5714285714284,210599.14285714287,87.20576586042132,0.027773374957697685,46.1468033904121,628540.2666666667,4896.133333333333,272760.6,87.16013310750326,0.035865015971163865,40.94250292276991,-14.591421704566464,-10.19208725205628,-16.09672691744015,-3.2121724429416743,-16.71461498342839,3.639113800160154,-18.64872776182289,5.798464999174713,0.014165767124407758,0.006378035899157197,0.10994873669949756,0.22670750194635153,155.96362048894062,2.706287843972992,0.01734699545998576,7.835169965273592e-05,0.00043487548828327247,0.004291665965113247,1.0005235507483885,0.9640912046427512,0.7743862425720929,71061.54917386053,142494.79372869365,472.9748326366904,836.6699894606303,30015.97474539514,45271.03992817765,15,0.09612020482790176
2025-08-25 00:00:00+00:00,1,0,0,5682590751,87.20997619628906,512039.0,0.0269264392554759,3432,50.008265097936,169177,141,0.0039353019529412,535891.0,3435.0,198016.0,87.20840454101562,0.0239469148218631,41.988049030303955,660851.0,3941.0,217310.0,87.20462036132812,0.030510488897562,37.55297954877218,584711.2857142857,3698.8571428571427,203723.0,87.20653097970145,0.027261367865971102,47.92612989743551,629249.1333333333,4821.6,266689.26666666666,87.16366068522136,0.035452618387838156,41.42491563984738,-22.518237847865862,-4.4509051280950835,-12.915503679269225,-0.08733624454148048,-22.14946389949841,-14.56397462831286,-11.746942679677908,12.442205836438468,0.006141687147698249,0.001802183266286228,0.11215566594766592,0.2254070497965743,149.15205359743663,3.0266287578763196,0.02028632564517845,9.766476270981954e-05,0.0007223401750879534,0.004227136053949872,1.0004918367831626,0.9292206452742867,0.7689521706899646,70446.75225014614,141837.19073171788,457.5323203620019,864.6652770748877,31561.815048361088,46567.40245984109,15,0.09184198570208119
2025-08-26 00:00:00+00:00,1,0,0,5682590751,87.21685791015625,495266.0,0.025553461164236,3163,42.97623562812805,174440,142,0.0038012281384984,512039.0,3432.0,169177.0,87.20997619628906,0.0269264392554759,50.008265097936,620644.0,3808.0,212200.0,87.20271301269531,0.0298767574131488,67.37901258468628,566800.1428571428,3606.714285714286,198328.7142857143,87.20855167933873,0.026643754116126413,44.44001890364148,630281.5666666667,4732.233333333334,262022.4,87.1673578898112,0.03488385758052264,41.63974820271782,-20.201274804880086,-3.2757270442290487,-16.938025210084028,-7.83799533799534,-17.794533459000938,3.1109429768821917,-14.470433284068884,-5.098996113868582,0.016220708017278263,0.007890970927104668,0.11675179186236838,0.22323874223299095,156.53160556257902,2.839160518456097,0.01813220515819102,8.677387273557102e-05,0.0012833731515066278,0.0041722824894413115,1.0004725827480008,0.8992808497553652,0.7637846260157569,71317.23162134101,140703.2641953057,460.32473606941477,893.4203043526409,31460.232610649426,48587.99286583442,15,0.08883349293848114
2025-08-27 00:00:00+00:00,1,0,0,5682590751,87.22244262695312,512039.0,0.0241552330553531,2898,48.89184379577637,151676,140,0.0039250637099667,495266.0,3163.0,174440.0,87.21685791015625,0.025553461164236,42.97623562812805,601653.0,4318.0,233467.0,87.20597076416016,0.032743465155363,36.233320236206055,553998.1428571428,3403.8571428571427,186644.2857142857,87.21090480259487,0.025416863816125002,46.24837941215152,632194.0333333333,4665.566666666667,257692.73333333334,87.17116877237956,0.034483083151280826,41.94949519133222,-14.894631955628912,3.3866649436868235,-32.88559518295507,-8.378122036041734,-35.03321668586995,-13.049759229534509,-26.228843096660615,-5.471775818924396,0.018888457577648232,0.00640325383267637,0.11067995210813711,0.2192495553898496,176.62607795791652,3.37585131562465,0.019106390553610634,9.548442269310282e-05,0.002402986798968251,0.004119104166848833,1.000455839135518,0.8763102997605158,0.7370821137024961,65829.32856955005,138608.2607284491,512.5873176755082,953.2412106842661,34760.79299539788,52422.35432616692,15,0.09184198570208119
