timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,sort_sort_position,visits_visits_gained,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-04 00:00:00+00:00,0,0,0,8338286268,152341,48.96583811442057,419.0,40027,92.7675552368164,0.1560555114231022,0.0082949791103601,954,153456.0,1016.0,46488.0,92.61817169189452,0.0091391513124108,47.8756472269694,154760.0,1334.0,53460.0,91.57737731933594,0.0115015683695673,72.40596755345662,156465.0,1188.4285714285713,52103.0,92.22996412004743,0.00943712916757373,48.752898806617374,145556.36363636365,1260.0,48889.63636363636,91.88134626908736,0.010168489407409255,49.746327255711414,-1.5630653915740478,-0.726592638932333,-28.48575712143928,-6.102362204724409,-25.127197904975684,-13.89821029082774,-27.879582646239008,-9.23687739915554,1.2996418464030102,0.16128967155477625,0.1559431913386302,0.1559431913386302,159.51937172774868,3.8058608973718395,0.023833316678325174,0.00032142047573499474,0.1929018838065052,0.1797957680442113,1.0037942179247037,1.0749444139102626,0.928075822225608,22698.523865100688,22698.523865100688,182.60558589484603,182.60558589484603,13686.012942217518,13686.012942217518,4,0.9224681340640044
2025-09-05 00:00:00+00:00,0,0,0,8338286268,154145,342.00194582731825,421.0,39758,92.74275207519533,0.1506867248988459,0.0075183329172432,1007,152341.0,954.0,40027.0,92.7675552368164,0.0082949791103601,48.96583811442057,165145.0,1142.0,46670.0,91.68545532226562,0.0080695189535617,45.099531968434654,154893.57142857142,1169.142857142857,51115.57142857143,92.3810065133231,0.009358388305242516,91.16752935788645,146272.08333333334,1238.9166666666667,48128.666666666664,91.95313008626302,0.00994764303322875,74.10096213667865,-6.66081322474189,1.184185478630173,-11.821366024518387,5.555555555555558,-14.810370687808017,-0.6720463687011291,-6.830469566902986,-9.36284688344664,1.153178275892719,-0.02673689261052381,0.14892620298329245,0.14892620298329245,152.921626984127,3.8769838275610553,0.02532759878266556,0.002218688424138922,0.17005647931780907,0.1714354294997016,1.0046532013283147,1.0589414459599302,0.9407643875018525,21783.74597328907,21783.74597328907,188.80555574131782,188.80555574131782,13312.698608562587,13312.698608562587,4,0.9333918677525811
2025-09-06 00:00:00+00:00,0,1,0,8338286268,192022,67.69504132478133,428.0,51091,92.89201354980467,0.1800281319469784,0.007561401464045,1082,154145.0,1007.0,39758.0,92.74275207519533,0.0075183329172432,342.00194582731825,141830.0,1185.0,50681.0,91.7243194580078,0.0079757329076528,47.62233050664266,162063.85714285713,1154.4285714285713,51174.142857142855,92.54781995500836,0.009299198099012829,94.03505947476341,149791.3076923077,1226.8461538461538,48356.53846153846,92.02535189115085,0.009764085989445384,73.60819899730193,35.38884580131143,24.57231827175712,-8.691983122362867,7.447864945382321,0.8089816696592367,28.50495497761456,-5.194901188456846,0.5728470297321264,1.2730474302744321,0.16094139031836985,0.16297966644357942,0.16297966644357942,177.3056325023084,3.758357472794175,0.021177483754795272,0.00035253610934513746,0.1309947967529265,0.16565146813025833,1.0056774361968808,1.0819309854464918,0.9523879766180796,24412.93736383988,24412.93736383988,185.93271460120823,185.93271460120823,12772.391361940177,12772.391361940177,5,1.0
2025-09-07 00:00:00+00:00,0,1,0,8338286268,181668,85.37670048800382,437.0,42318,92.97816467285156,0.1626468961393372,0.0071302321739494,873,192022.0,1082.0,51091.0,92.89201354980467,0.007561401464045,67.69504132478133,163198.0,1323.0,64074.0,92.0678482055664,0.0103676561266183,46.137711683909096,164702.42857142858,1090.142857142857,48066.142857142855,92.67786516462054,0.00883670896291727,99.6406293039198,152068.2142857143,1201.5714285714287,47925.21428571428,92.09340994698661,0.009575953574052816,74.44880624663779,11.317540656135483,-5.392090489631396,-34.013605442176875,-19.316081330868762,-33.95449012079783,-17.171321759213953,-31.22618953725731,-5.702240413312798,0.9887452406323494,0.09274330456912061,0.16410059063707483,0.16410059063707483,207.85812356979406,4.292823554431815,0.02062903187693471,0.0004699574527740221,0.10853576660157316,0.1597443968385114,1.0063463305134468,1.0830825451923596,0.9228019846359097,24954.483781410974,24954.483781410974,202.1262797536059,202.1262797536059,12376.985939660326,12376.985939660326,5,0.946079095103686
2025-09-08 00:00:00+00:00,0,0,0,8338286268,166812,54.43443541093306,461.0,31805,92.94483947753906,0.144363566428682,0.0063577527180314,661,181668.0,873.0,42318.0,92.97816467285156,0.0071302321739494,85.37670048800382,161779.0,1531.0,64180.0,92.3113021850586,0.0122317830100655,56.45301755269369,165421.42857142858,965.8571428571429,43441.142857142855,92.76837049211774,0.007997561778340972,99.35226042652542,153051.13333333333,1165.5333333333333,46850.53333333333,92.15017191569011,0.009361406850318053,73.1145148575908,3.111034188615336,-8.177554660149289,-56.82560418027434,-24.284077892325318,-50.44406357120599,-24.84285646769696,-48.02268227943854,-10.8338611853382,0.6863052275120074,-0.03584195862518236,0.13125490580041668,0.1590723686523414,251.98187311178248,5.244670816827014,0.020782242344211783,0.00032632010341480017,0.08477401733399294,0.15107806069510177,1.0067085992741633,1.080824590897695,0.8543119539847,20567.887498036063,24346.206304258656,231.92212836720344,239.62049359848362,8975.593508797332,12632.170873644494,5,0.8687129599733364
2025-09-09 00:00:00+00:00,0,0,0,8338286268,113695,49.94163927824601,487.0,42211,92.89675903320312,0.0956833215521481,0.0127843916416168,1317,166812.0,661.0,31805.0,92.94483947753906,0.0063577527180314,54.43443541093306,157506.0,1168.0,52601.0,92.43509674072266,0.0099810827523469,49.11621459325155,159162.7142857143,987.1428571428571,41956.857142857145,92.83432224818638,0.0083980344768081,99.47017823866749,150591.375,1175.0,46560.5625,92.19683361053467,0.009575343399774224,71.66621013388175,-27.815448300382208,-31.842433398076874,12.756849315068486,99.24357034795763,-19.752476188665614,32.71812608080491,28.086220291187793,101.08349928990835,0.4994448091242054,-0.05173008486131225,0.11535966398975243,0.16930356236747907,86.26327769347496,2.6934284089832277,0.03119965886477779,0.00043925590415006693,0.050919396536693175,0.14088605992934283,1.0069144309266047,1.0569178632289817,0.877047864101262,18177.255214769288,25495.65624931693,228.57168784325944,234.57195058233197,9082.892929102403,12258.831684238918,5,0.5920936142733645
2025-09-10 00:00:00+00:00,0,0,0,8338286268,168241,76.39147349766323,0.0,45184,92.96929168701172,0.1355463185543998,0.0110058914870023,1150,113695.0,1317.0,42211.0,92.89675903320312,0.0127843916416168,49.94163927824601,153456.0,1016.0,46488.0,92.61817169189452,0.0091391513124108,47.8756472269694,161274.85714285713,1006.2857142857143,41770.57142857143,92.88448224748883,0.008664711644606886,103.54386770590948,151629.58823529413,1173.5294117647059,46479.58823529412,92.24227232091567,0.00965949328725823,71.9441668023395,9.634683557501834,47.97572452614452,13.188976377952756,-12.680334092634771,-2.8050249526759607,7.043187794650674,20.42574973079285,-13.911496178081572,0.37910486538781374,0.07807877751975223,0.11408715685428752,0.16523461291049132,146.16941789748046,3.723381653203497,0.025450923979196637,0.0004540570933397322,0.03450175694057148,0.1325512867347849,1.0069622084367011,1.0636107307275395,0.8970151318430385,18144.73109124592,25054.456317836015,219.55190379848318,227.20423566888522,9026.87435834346,11874.257271819275,5,0.8761548155940465
2025-09-11 00:00:00+00:00,0,0,0,8338286268,163360,74.73584632873535,471.0,42005,93.00865173339844,0.1273108439616949,0.0107126059010624,1095,168241.0,1150.0,45184.0,92.96929168701172,0.0110058914870023,76.39147349766323,152341.0,954.0,40027.0,92.7675552368164,0.0082949791103601,48.96583811442057,162849.0,1026.4285714285713,42053.142857142855,92.91892460414341,0.0090100869004215,107.22529745081158,152281.27777777778,1169.1666666666667,46231.0,92.28484895494249,0.009717999543580684,72.09926010936148,7.233115182386873,-2.9011953091101494,14.779874213836486,-4.7826086956521685,4.94166437654584,-7.035676345609065,29.145664606711065,-2.664805357078648,0.2598931231577284,0.042336609941306946,0.11358199211442567,0.1606444500012745,149.05109489051094,3.888968242632005,0.026067704613626626,0.0004574889130743283,0.03110177176339716,0.12506738904828765,1.0068708531940114,1.0693960700647887,0.927154488947594,18134.16011501286,24463.14211410242,211.13966004508956,221.19627961981425,9002.89558090392,11567.90026704221,5,0.8507358531834894
2025-09-12 00:00:00+00:00,0,0,0,8338286268,164115,173.6129411969866,463.0,40847,93.04362487792967,0.1240415495053006,0.0087672807276248,1107,163360.0,1095.0,42005.0,93.00865173339844,0.0107126059010624,74.73584632873535,154145.0,1007.0,39758.0,92.74275207519533,0.0075183329172432,342.00194582731825,164273.2857142857,1040.7142857142858,42208.71428571428,92.96190643310547,0.0091885080161903,83.1697253607642,152904.1052631579,1165.8947368421052,45947.63157894737,92.32478452983655,0.009667961711161951,77.4420854297628,6.467936034253463,0.46216944172379204,9.930486593843103,1.0958904109588996,2.7390713818602475,-2.756814664920848,16.612031205975917,-18.1592153338216,0.32441651342240974,0.037602033659700496,0.11349711290541509,0.15649290992336803,148.1182310469314,4.017699764982374,0.027100470035252643,0.001057867247538245,0.01929501124790871,0.11828795315926564,1.0069008761462424,1.0743549719058276,0.9504079857475949,18112.258410404673,23928.408371860554,210.90590839946174,215.43673851990417,9156.399408712363,11309.630071612648,5,0.8546676943266918
2025-09-13 00:00:00+00:00,0,1,0,8338286268,175864,104.74626461664836,445.0,44241,93.0962371826172,0.1285522323927477,0.0076554026454687,1126,164115.0,1107.0,40847.0,93.04362487792967,0.0087672807276248,173.6129411969866,192022.0,1082.0,51091.0,92.89201354980467,0.007561401464045,67.69504132478133,161965.0,1047.0,41230.142857142855,92.99108123779297,0.009201936756393686,88.46275725960234,154052.1,1163.9,45862.3,92.36335716247558,0.00956733375787729,78.80729438910707,-8.414660820114362,7.159004356701093,4.066543438077641,1.7163504968382925,-13.407449452936914,8.309055744607917,1.2431714130069826,-12.682131628940386,0.21985058242173228,0.056545845840116904,0.11003889351778426,0.15481351670677634,156.04614019520852,3.975046336060757,0.02545092898151078,0.0005956060877186954,0.023702893938343822,0.11241042631909327,1.0067962457689055,1.051365090122108,0.9618078546509624,17827.888453916094,23849.34735706398,209.76926099203095,209.8803920030845,9100.565374297805,11014.598313625707,5,0.9158533917988564
2025-09-14 00:00:00+00:00,0,1,0,8338286268,178498,140.94153924421832,436.0,49615,93.14875793457033,0.1258742919939647,0.0092759756371378,1038,175864.0,1126.0,44241.0,93.0962371826172,0.0076554026454687,104.74626461664836,181668.0,873.0,42318.0,92.97816467285156,0.0071302321739494,85.37670048800382,161512.14285714287,1070.5714285714287,42272.57142857143,93.01545170375279,0.00950847153684917,96.40059136763298,155216.19047619047,1157.904761904762,46041.0,92.40075719924201,0.0095534595616516,81.76606795363618,-1.74494132153159,1.497748260019116,18.900343642611684,-7.815275310834813,17.243253461883825,12.147103365656298,30.09359878950313,21.16901052393805,0.18347669296228108,0.056415547547961076,0.1126057923709161,0.15365483298075375,171.79788257940328,3.5975894872621734,0.020920670751370527,0.0007895928786391986,0.03875160217285566,0.10728174184824042,1.0066524834118549,1.0405624720052524,0.9952909179641042,18366.825149326545,23849.717823527906,200.1463338286637,206.40273853849533,7615.647046677023,10766.889741239109,5,0.9295705700388497
2025-09-15 00:00:00+00:00,0,0,0,8338286268,184946,87.05212418238322,418.0,31400,93.21565246582033,0.1266241419379238,0.0063595212996006,667,178498.0,1038.0,49615.0,93.14875793457033,0.0092759756371378,140.94153924421832,166812.0,661.0,31805.0,92.94483947753906,0.0063577527180314,54.43443541093306,164102.7142857143,1071.4285714285713,42214.71428571428,93.05413927350726,0.009508724191359058,101.06026119212586,156567.54545454544,1135.590909090909,45375.5,92.43779789317738,0.00940828054974019,82.00634323676105,10.870920557274054,3.612365404654394,0.9077155824508409,-35.74181117533719,-1.2733846879421473,-36.71268769525346,0.027817715592881598,-31.440944345096423,0.29136957985356204,0.07181473240576164,0.11689502753122939,0.15407133529181943,276.86526946107784,5.8898124263558485,0.021241361740071973,0.0004706868680345354,0.05011422293527052,0.10295126089465709,1.0066676337426617,1.0481272719023143,1.0106760891204123,19259.86687574524,24122.57079154445,182.9723001914841,226.99646716170736,6235.2204632454495,10961.259897822832,5,0.9631500557227818
2025-09-16 00:00:00+00:00,0,0,0,8338286268,189331,50.86237766431726,412.0,26428,93.22648620605467,0.1272378074935797,0.0044878930784761,610,184946.0,667.0,31400.0,93.21565246582033,0.0063595212996006,87.05212418238322,113695.0,1317.0,42211.0,92.89675903320312,0.0127843916416168,49.94163927824601,174907.85714285713,970.4285714285714,39960.0,93.1012431553432,0.008323510110910386,101.1917952472789,157992.04347826086,1112.7391304347825,44551.69565217391,92.47208868938944,0.00919435065968523,80.65225777708957,66.52535291789437,2.3709623349518205,-53.68261199696279,-8.545727136431779,-37.39072753547653,-15.834394904458604,-64.89552882698976,-29.430331827680877,0.3549393717101612,0.011622232905916796,0.12089113229553482,0.1553124602256488,309.8707037643208,7.163759506602595,0.0230807067993492,0.00026864121048907346,0.04609707423619175,0.09865505233583859,1.00680372288407,1.1070675034779445,0.905285258197379,20193.08482330817,24538.132968686365,207.11690439921125,247.3781090835544,6961.034259077028,11414.767773032132,5,0.9859859807730365
2025-09-17 00:00:00+00:00,0,0,0,8338286268,190837,114.74503898620604,416.0,28642,93.24203491210938,0.126003726404416,0.0076388670131564,631,189331.0,610.0,26428.0,93.22648620605467,0.0044878930784761,50.86237766431726,168241.0,1150.0,45184.0,92.96929168701172,0.0110058914870023,76.39147349766323,178135.85714285713,896.2857142857143,37596.857142857145,93.14020647321429,0.007842506614646685,106.67087603135644,159360.58333333334,1092.6666666666667,43888.791666666664,92.50416978200276,0.009129538841079863,82.07279032746943,13.43073329331137,0.7954323380745976,-45.130434782608695,3.4426229508196737,-36.610304532577906,8.3774784319661,-30.592928140553422,70.21053932395016,0.29336915464073243,0.016678421216398398,0.12211654205503775,0.15636033313476358,301.9572784810127,6.662605174039032,0.022029815312641834,0.0006012693435594905,0.04233169555663992,0.09451590828273528,1.0068757623868245,1.1178162969587762,0.8590254941857561,20723.831382500914,24917.673898550256,226.45238201149763,261.1607312293176,7484.844558568614,11626.626352730807,5,0.993828832112987
2025-09-18 00:00:00+00:00,0,0,0,8338286268,179843,59.66991424560547,443.0,21801,93.20760345458984,0.1161754687298995,0.0082292249426245,650,190837.0,631.0,28642.0,93.24203491210938,0.0076388670131564,114.74503898620604,163360.0,1095.0,42005.0,93.00865173339844,0.0107126059010624,74.73584632873535,180490.57142857142,832.7142857142857,34710.57142857143,93.1686281476702,0.0074877379062984134,104.51860001948076,160179.88,1074.96,43005.28,92.53230712890625,0.009093526285141647,81.17667528419487,10.089985308521054,-5.760937344435302,-40.6392694063927,3.0110935023771823,-48.09903582906797,-23.884505271978217,-23.181856789780873,7.728344117672514,0.2139066823177771,-0.036926969206518834,0.11795477457077239,0.15441774372814018,276.25652841781874,8.248922117236951,0.02981377855242638,0.0003317870723827621,0.030759266444613822,0.09010346045860894,1.0068767443340356,1.1267992673522507,0.8234141158785664,20249.270874541373,24734.61566024425,240.32244822504418,270.557215144351,8876.25896472108,12209.046930862374,5,0.9365749757840247
