timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,ccu_playing,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-06-01 00:00:00+00:00,1,1,0,4658598196,0.0,1845815,0.1450710776936666,95.53646087646484,5243486.0,41040,0.5691320896148682,0.0,4548719.0,34286.0,1485488.0,95.55194091796876,0.5427510142326355,0.0,5784020.0,49292.0,1925917.0,95.38368225097656,0.6873155832290649,0.0,5161864.285714285,39357.71428571428,1671292.5714285714,95.5315922328404,0.6365710411752973,0.0,4688814.5,36021.42857142857,1393071.142857143,95.304260798863,0.6085179192679269,0.0,-9.345299635893378,15.273904587203567,-16.741053314939546,19.699002508312425,-4.15916158380657,24.256473293624726,-17.194938758548297,4.860622033020312,0.16017270657080473,-0.016200656266318614,0.17102425366458512,0.17102425366458512,127.76214029872567,2.840741439016673,0.02223406883459673,0.0,0.011035646711080637,0.06465898450914281,1.002385322881389,1.1008889956542929,1.0461007326474783,801901.0004341849,801901.0004341849,7238.31316637416,7238.31316637416,504609.8377585868,504609.8377585868,3,0.8629056704252712
2024-06-02 00:00:00+00:00,1,1,0,4658598196,0.0,1757151,0.1370875421496591,95.54154205322266,5290697.0,39456,0.5378075838088989,0.0,5243486.0,41040.0,1845815.0,95.53646087646484,0.5691320896148682,0.0,6076546.0,47104.0,1995838.0,95.42497253417967,0.6418057084083557,0.0,5049600.142857143,38265.142857142855,1637194.4285714286,95.54824502127511,0.6217141662325177,0.0,4728940.0,36250.4,1417343.1333333333,95.32007954915365,0.6038038969039917,0.0,-12.932494874555378,0.9003742929798886,-16.236413043478258,-3.8596491228070184,-11.959237172556092,-4.80351497847834,-16.203988720724638,-5.503907858572255,0.12215829457140615,0.005318573360568735,0.16851828448897696,0.16667650212109764,134.08766505309578,3.010950105625467,0.02245451730982863,0.0,-0.003129686628066764,0.05846745627267264,1.0023936768957877,1.067808037923328,1.0296623943971892,803362.544516529,788203.1779405434,6863.247027336389,7031.161098993538,313978.15693292196,495257.6060040251,3,0.8706750512544462
2024-06-03 00:00:00+00:00,1,0,0,4658598196,0.0,1373893,0.1032567995748162,95.50719451904295,4211677.0,30225,0.547019898891449,0.0,5290697.0,39456.0,1757151.0,95.54154205322266,0.5378075838088989,0.0,5769333.0,46405.0,1776600.0,95.54708099365234,0.7445434927940369,0.0,4827077.857142857,35953.71428571428,1579664.857142857,95.54254695347377,0.5934965099607196,0.0,4696611.0625,35873.8125,1414627.5,95.33177423477173,0.6002548970282078,0.0,-26.99889224629606,-20.394666336023406,-34.86693244262472,-23.395681265206814,-22.667285826860294,-21.81132981741467,-26.52949032719958,1.7129388576683668,-0.04174536175735044,-0.03595036613557312,0.15905191545494304,0.16445452047330808,139.33954211605902,3.065503597803033,0.021999513790729126,0.0,-0.00769424438476333,0.05227720597211271,1.0022109388018206,1.0277789224840368,0.9887408047798557,763821.6824088709,772378.9201330715,6772.266402009023,6957.765562963923,288590.8227733802,478587.59335667425,3,0.6931037796801012
2024-06-04 00:00:00+00:00,1,0,0,4658598196,0.0,1329172,0.0910528367404255,95.50045013427734,3882908.0,28816,0.530529260635376,0.0,4211677.0,30225.0,1373893.0,95.50719451904295,0.547019898891449,0.0,5253429.0,37203.0,1650130.0,95.5810317993164,0.6998369097709656,0.0,4631289.142857143,34755.57142857143,1533813.7142857143,95.53103528703961,0.5693097029413495,0.0,4648746.176470588,35458.64705882353,1409600.705882353,95.34169634650735,0.5961533890051001,0.0,-26.088122633807366,-7.806130432129532,-22.54388086982233,-4.661703887510338,-19.450467538921178,-3.255056980419868,-24.19244352101958,-3.0146322445475437,-0.08430717216806327,-0.007061651009199199,0.1570974478357535,0.16637910259518737,134.7436582572787,2.9212961743881345,0.0216796459151668,0.0,-0.006706782749718015,0.046871708888631645,1.0019858985919878,0.9962447866691877,0.9549718469125051,755401.9221298544,773454.217033985,6854.171794535866,6950.899590531219,271308.46798841323,463853.7177144004,3,0.6389991946082528
2024-06-05 00:00:00+00:00,1,0,0,4658598196,0.0,1344752,0.0831573612675434,95.50169372558594,3700516.0,27132,0.4965367615222931,0.0,3882908.0,28816.0,1329172.0,95.50045013427734,0.530529260635376,0.0,4590427.0,34248.0,1419781.0,95.5338134765625,0.6462596654891968,0.0,4504159.0,33739.0,1523095.2857142857,95.52644675118583,0.5479207166603633,0.0,4596066.722222222,34996.055555555555,1405998.0,95.35058508978949,0.5906191319227219,0.0,-19.386235746696336,-4.697304185419792,-20.777855641205324,-5.843975569128257,-5.284547405550577,1.1721583060732454,-23.16760769118532,-6.407280735538046,-0.033621342860390424,0.0013021837141469206,0.16431314275148043,0.17034980541692138,136.38432904581137,2.7518183636697593,0.020176195925943278,0.0,-0.009453637259344179,0.042277884311102444,1.0018443689803345,0.980002961711186,0.9277056685865278,786204.2578787537,782939.0718137432,7094.336050681559,7023.16041203692,261863.85730712017,450263.7179436853,3,0.6089834586951206
2024-06-06 00:00:00+00:00,1,0,0,4658598196,0.0,1244034,0.0823239396252957,95.49407196044922,3809094.0,29219,0.5286644697189331,0.0,3700516.0,27132.0,1344752.0,95.50169372558594,0.4965367615222931,0.0,4651110.0,35218.0,1525396.0,95.54584503173828,0.6116684079170227,0.0,4383871.0,32882.0,1482900.7142857143,95.51905059814453,0.5360630112034934,0.0,4554647.105263158,34692.0,1397473.5789473683,95.35813703035053,0.5873583602277856,0.0,-18.103549475286542,2.9341313481687337,-17.03390311772389,7.692024178092294,-18.44517751456015,-7.489708139493379,-13.570087505541029,6.470358427871936,-0.054186627656982456,-0.007980764360704384,0.16573186983337101,0.1716942487724687,130.35913757700206,3.0618865224853,0.023487281306394114,0.0,-0.010151181902200148,0.0382017838327501,1.001687465514797,0.9625050851764528,0.9126677127667014,792216.2486834462,782006.713161857,7151.178502737992,6952.773715096251,250372.24258306168,439152.45105421415,3,0.6268518332618563
2024-06-07 00:00:00+00:00,1,0,0,4658598196,0.0,1337876,0.0845202699873444,95.4879150390625,4059570.0,31759,0.5282870531082153,0.0,3809094.0,29219.0,1244034.0,95.49407196044922,0.5286644697189331,0.0,4548719.0,34286.0,1485488.0,95.55194091796876,0.5427510142326355,0.0,4313992.571428572,32521.0,1461813.2857142857,95.50990404401507,0.5339967310428619,0.0,4529893.25,34545.35,1394493.7,95.36462593078613,0.5844047948718071,0.0,-10.753555011861582,6.575736907516583,-7.3703552470396065,8.692973749957211,-9.936936548797437,7.543362962748601,-2.664934886371406,-0.07139057612826072,-0.06700636145238192,-0.006447438317713772,0.16655912974802836,0.16979598409790406,127.82021410579345,3.03433723727966,0.02373835561864058,0.0,-0.00878851754323867,0.0345983576953866,1.001523396246889,0.9523386829101484,0.913744609436337,795576.0124883879,769157.6822422029,7218.070381166461,6799.038192622309,249178.95085591378,427647.2988862988,3,0.6680719606171006
2024-06-08 00:00:00+00:00,1,1,0,4658598196,0.0,1584528,0.0917136760571643,95.46859741210938,4587998.0,34974,0.480671226978302,0.0,4059570.0,31759.0,1337876.0,95.4879150390625,0.5282870531082153,0.0,5243486.0,41040.0,1845815.0,95.53646087646484,0.5691320896148682,0.0,4220351.428571428,31654.428571428572,1424486.5714285714,95.50020926339286,0.5213594649519239,0.0,4532660.142857143,34565.76190476191,1403542.9523809524,95.36957695370629,0.5794651011625925,0.0,-12.500996474482818,13.016846611833266,-14.78070175438596,10.123114707641934,-14.155643983822863,18.43608824734131,-15.543116308276982,-9.013248734710066,-0.07103409916264791,-0.020230441669211174,0.15805281427554455,0.16541928329939065,131.17935668334525,2.895496390410021,0.02207217412871585,0.0,-0.009420394897458542,0.031230678806056976,1.0013697482348065,0.9310981400672912,0.899725391409957,741442.7988915478,749789.3922711422,6215.251198145086,6627.5428244920595,227686.41191533406,418876.7956980282,3,0.7550338629872957
2024-06-09 00:00:00+00:00,1,1,0,4658598196,0.0,1517800,0.084798540601998,95.4610824584961,4419420.0,32334,0.4253177046775818,0.0,4587998.0,34974.0,1584528.0,95.46859741210938,0.480671226978302,0.0,5290697.0,39456.0,1757151.0,95.54154205322266,0.5378075838088989,0.0,4095883.285714286,30637.0,1390293.5714285714,95.48871503557477,0.5052894822188786,0.0,4527512.863636363,34464.318181818184,1408736.4545454546,95.3737362948331,0.5724584013223648,0.0,-16.468094846482416,-3.6743259260357153,-18.050486618004868,-7.548464573683312,-13.621538501813447,-4.211222521785663,-20.916380229269617,-11.51588012635899,-0.08421425172491226,-0.007871649753943277,0.1370381945690812,0.16170416961329667,136.67604762641102,2.911725581943878,0.02130318796732905,0.0,-0.007707868303565695,0.02824215751660915,1.0012055597820582,0.9046651901557701,0.8826658514429561,626640.2687564397,732117.708027837,5278.033265180467,6485.297807799126,187669.72527370462,409507.06012818776,3,0.7272914580092046
2024-06-10 00:00:00+00:00,1,0,0,4658598196,0.0,1248280,0.0679395867507161,95.46583557128906,3669890.0,26609,0.4312834143638611,0.0,4419420.0,32334.0,1517800.0,95.4610824584961,0.4253177046775818,0.0,4211677.0,30225.0,1373893.0,95.50719451904295,0.547019898891449,0.0,4018485.1428571427,30120.428571428572,1372348.857142857,95.48280661446708,0.48875569871493746,0.0,4490224.9130434785,34122.782608695656,1401760.0869565217,95.37774061120075,0.5663203584111255,0.0,-12.863925699905288,-16.959917817270142,-11.963606286186934,-17.70582049854642,-9.142851735906653,-17.757280274080912,-21.157637000432906,1.402647860803663,-0.04330453633589748,0.0049791105134699976,0.12810681165202314,0.1642012161693195,137.9139421270199,2.939955026151964,0.021316514470700106,0.0,-0.0075193132672976455,0.02571296691894422,1.0011015778167216,0.894940725838477,0.8630374865671362,566588.4365985524,737300.3915955161,4409.42512325386,6544.477178621831,183826.75925608192,401488.34177503193,3,0.6039434244388177
2024-06-11 00:00:00+00:00,1,0,0,4658598196,0.0,1160147,0.0610279730832379,95.45645141601562,3397668.0,25567,0.4340968132019043,0.0,3669890.0,26609.0,1248280.0,95.46583557128906,0.4312834143638611,0.0,3882908.0,28816.0,1329172.0,95.50045013427734,0.530529260635376,0.0,3949165.1428571427,29656.285714285714,1348202.4285714286,95.47652108328683,0.4749796347958701,0.0,4444701.708333333,33766.291666666664,1391692.875,95.38102022806804,0.560811044027408,0.0,-12.496819394124191,-7.417715517358836,-11.274986118822872,-3.915968281408544,-12.716563394353775,-7.060355048546796,-18.176650109360903,0.6523317949040486,-0.04607173913825369,-0.009829857160192912,0.1338704741954695,0.16981871260279724,132.8875156445557,2.9286504825246436,0.02203770553412151,0.0,-0.00782258169991742,0.023414518936818608,1.0010012563819346,0.8885107262547871,0.8469512857394028,574334.74202056,754793.5220126202,4653.660403204291,6634.610669611203,194461.6586486376,395748.4962436,3,0.5591446193281512
2024-06-12 00:00:00+00:00,1,0,0,4658598196,0.0,1109842,0.0607155349376844,95.4295425415039,3473684.0,25655,0.4309491217136383,0.0,3397668.0,25567.0,1160147.0,95.45645141601562,0.4340968132019043,0.0,3700516.0,27132.0,1344752.0,95.50169372558594,0.4965367615222931,0.0,3916760.5714285714,29445.285714285714,1314643.857142857,95.46621377127511,0.4656099719660623,0.0,4405861.0,33441.84,1380418.84,95.38296112060547,0.5556165671348572,0.0,-6.129739744403217,2.2372992299424244,-5.443756449948401,0.3441936871748652,-17.468648494294857,-4.336088443964425,-13.209019933906763,-0.7251127841848448,-0.0755496381973586,-0.028189686618917964,0.1439522985141434,0.17340452180431248,135.3946055503586,3.1298877408786647,0.02311588215630499,0.0,-0.009259905133930395,0.02116074195275003,1.0008728251848291,0.8889886838074491,0.8380059190226615,606105.3639549391,763996.21984127,4922.519412113803,6694.452558399876,213750.06444433224,391495.55029013206,3,0.5716543575906444
2024-06-13 00:00:00+00:00,1,0,0,4658598196,0.0,1097308,0.0574307598098154,95.4306182861328,3372013.0,24880,0.4058705866336822,0.0,3473684.0,25655.0,1109842.0,95.4295425415039,0.4309491217136383,0.0,3809094.0,29219.0,1244034.0,95.49407196044922,0.5286644697189331,0.0,3854320.4285714286,28825.428571428572,1293683.0,95.45714896065849,0.44806798866816927,0.0,4366097.615384615,33112.53846153846,1369529.9615384615,95.38479408851036,0.5498571063463504,0.0,-11.47467087974201,-2.926892601629849,-14.849926417741877,-3.0208536347690496,-11.794372179538504,-1.1293499435054755,-23.22718664080733,-5.819372593273453,-0.06644776268698305,0.0011272658342997843,0.15306449501959252,0.1776261951870331,135.52562196053213,3.072983999948966,0.02267364981058207,0.0,-0.009093965802874152,0.01921687460353228,1.000758557722324,0.8827838422554134,0.8148807817461123,630487.3054445105,775533.3072359473,5108.6481190619725,6770.708555126376,227515.37265588765,387583.2488498419,3,0.5549226484914291
2024-06-14 00:00:00+00:00,1,0,0,4658598196,0.0,1088547,0.0554159140337768,95.4351043701172,3336188.0,25145,0.389496773481369,0.0,3372013.0,24880.0,1097308.0,95.4306182861328,0.4058705866336822,0.0,4059570.0,31759.0,1337876.0,95.4879150390625,0.5282870531082153,0.0,3750980.1428571427,27880.571428571428,1258064.5714285714,95.44960457938058,0.4282408058643341,0.0,4327952.814814814,32817.444444444445,1359123.1851851852,95.38665743227358,0.5439178347587585,0.0,-17.819177893225145,-1.062421764091659,-20.82559274536352,1.0651125401929251,-18.636181529528894,-0.7984084687252757,-26.271754874601527,-4.034244828657996,-0.05530612844955041,0.004700885381403452,0.1611694039735807,0.18158201400538804,132.67271136562476,3.064805594241136,0.023099578521112527,0.0,-0.007060732160295458,0.017557211702412624,1.000659915640211,0.8666869310629581,0.7873262807318496,649913.42271231,785878.3886343621,5219.1815329250785,6813.992545509305,238918.65878593834,383884.330914328,3,0.5490270294999824
2024-06-15 00:00:00+00:00,1,1,0,4658598196,0.0,1539224,0.0669219516992633,95.45108032226562,4145149.0,32028,0.4216870069503784,0.0,3336188.0,25145.0,1088547.0,95.4351043701172,0.389496773481369,0.0,4587998.0,34974.0,1584528.0,95.46859741210938,0.480671226978302,0.0,3687716.0,27459.714285714286,1251592.5714285714,95.44710213797433,0.4198144887174879,0.0,4321424.107142857,32789.25,1365555.357142857,95.3889582497733,0.5395524480513164,0.0,-9.652336378525018,24.248063958026343,-8.423400240178413,27.37323523563333,-2.85914796078075,41.4017033715586,-12.271219227895703,8.264569994069326,-0.01834853587314722,0.016740121209979364,0.13942600768694186,0.1786358291351119,129.41862062505854,2.69301044356738,0.020807874092481606,0.0,-0.004189355032781893,0.016216979629695365,1.0006095452688433,0.8533566501618286,0.7780791102583593,551295.1350424272,771961.178423925,4244.155428609747,6688.2811257203175,202184.42950652595,378242.74645545287,3,0.6821554547599903
2024-06-16 00:00:00+00:00,1,1,0,4658598196,0.0,1311603,0.0619047553623286,95.46086120605467,3951751.0,28583,0.3811200857162475,0.0,4145149.0,32028.0,1539224.0,95.45108032226562,0.4216870069503784,0.0,4419420.0,32334.0,1517800.0,95.4610824584961,0.4253177046775818,0.0,3620906.1428571427,26923.85714285714,1222135.857142857,95.4470705304827,0.41350054315158297,0.0,4308676.75862069,32644.206896551725,1363694.9310344828,95.39143766205886,0.5340892631432106,0.0,-10.582135212312927,-4.665646518376054,-11.600791736252859,-10.756213313350816,-13.585254974304917,-14.788036049333952,-10.39167156110723,-9.620149676298794,-0.00023177239951710504,0.010247012140696121,0.10257582769931463,0.17665578742886726,138.25045479988805,3.012914721211585,0.02179240075510596,0.0,-0.0007179805210610071,0.015091164123834584,1.0005832061009599,0.8403754437165719,0.7742161688816931,395778.0314085177,761152.6855705973,3146.2151795520467,6614.044231672641,162264.28282585565,371562.0989299223,3,0.6503284925350684
