timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-23 00:00:00+00:00,0,0,0,6701277882,0.0189313534647226,272886.0,96.78312683105467,184184,0.1488056574010935,16.217583417892456,1582,433.0,262908.0,1713.0,185934.0,96.7713851928711,0.0200812201946973,15.062674840291342,93564.0,1540.0,61434.0,95.15312957763672,0.0215939413756132,19.33759081363678,239374.85714285713,1492.4285714285713,175063.7142857143,96.41791752406529,0.018912526379738486,14.5894703127089,212175.36363636365,1391.090909090909,155876.0,94.54033730246805,0.017887585796415754,14.997717084306657,191.6570475824035,3.7952439636679047,2.7272727272727337,-7.647402218330413,199.80792395090666,-0.9411941871847018,-12.330254419869613,-5.726079983318632,1.713025373577448,0.012133378229717273,0.2567796532994361,0.2567796532994361,172.38534428300696,1.4815864484078507,0.008589190216358553,5.942966655755846e-05,0.1605685097830632,0.8962300387295832,1.0198600964960618,1.1281934577150496,1.057298989085945,54482.31631322724,54482.31631322724,325.7703039091975,325.7703039091975,38103.22915449556,38103.22915449556,5,1.0
2024-12-24 00:00:00+00:00,0,0,0,6701277882,0.0181485954672098,246293.0,96.81344604492188,177043,0.1220395911133403,15.222320357958475,1310,412.0,272886.0,1582.0,184184.0,96.78312683105467,0.0189313534647226,16.217583417892456,207942.0,1141.0,170192.0,95.83197784423828,0.0167619045823812,13.26196793715159,244853.57142857142,1516.5714285714287,176042.42857142858,96.55812726702008,0.019110625077571143,14.869520658538454,215018.5,1384.3333333333333,157639.91666666666,94.72976303100586,0.017909336602315258,15.016434023777643,18.443123563301313,-9.745095021364236,14.811568799298858,-17.19342604298356,4.025453605339857,-3.8771011597098504,8.272871844683927,-4.13471756771866,1.0241552170391799,0.03132696251912925,0.24589635093930004,0.24589635093930004,187.86651411136538,1.391140055579404,0.00739929057183525,6.18054859556403e-05,0.11924089704241439,0.7768349814248267,1.0193008424967323,1.1387558346308406,1.067076101249925,52872.264534441885,52872.264534441885,311.490648723881,311.490648723881,36840.27660654803,36840.27660654803,5,0.9025490497863576
2024-12-25 00:00:00+00:00,0,0,1,6701277882,0.0126722501590847,198014.0,96.84246826171876,135373,0.0910600623436441,15.896869738896688,1030,225.0,246293.0,1310.0,177043.0,96.81344604492188,0.0181485954672098,15.222320357958475,203540.0,1342.0,157761.0,96.0913543701172,0.0194799397140741,13.708009401957192,244064.14285714287,1472.0,172844.14285714287,96.6654292515346,0.01813809799828694,15.182214992386955,213710.46153846153,1357.076923076923,155927.07692307694,94.89227881798378,0.01750648379898983,15.084159848017569,-2.7149454652648175,-19.60226234606749,-23.248882265275704,-21.37404580152672,-14.191086516946516,-23.53665493693623,-34.94717979065869,-30.17503650913127,0.7816664636742354,0.029977464889974215,0.23789457738015274,0.23789457738015274,192.06013579049466,1.462718099487346,0.007608551125031395,8.0281138999049e-05,0.08302416120256838,0.6800199655386135,1.0186859295154242,1.1420317990058646,1.0360788726365233,50840.55992940969,50840.55992940969,314.0043687430854,314.0043687430854,35808.450705249124,35808.450705249124,5,0.7256290172452966
2024-12-26 00:00:00+00:00,0,0,0,6701277882,0.0116797061637043,172022.0,96.830078125,111304,0.0749298554243618,16.26988975207011,1062,251.0,198014.0,1030.0,135373.0,96.84246826171876,0.0126722501590847,15.896869738896688,224070.0,1438.0,166678.0,96.33007049560548,0.0203319881111383,14.055672764778135,236628.7142857143,1418.2857142857142,164933.57142857142,96.73685891287667,0.016902057720082086,15.498531704857237,210732.7142857143,1336.0,152739.7142857143,95.03069305419922,0.017090285396469434,15.16885484116418,-23.228455393403845,-13.126344601896832,-26.14742698191933,3.106796116504862,-33.222140894419184,-17.779764059302817,-42.55502167392127,-7.832421100595521,0.5190566422530907,-0.01279411495923588,0.2377448722508361,0.2377448722508361,161.826904985889,1.5455011005794888,0.009541350343650331,9.457973498933346e-05,0.05275671822684387,0.5993816669170685,1.0179538400051904,1.1228855239101123,0.9889862765880884,50100.622236929084,50100.622236929084,311.8229280561942,311.8229280561942,36412.09728062401,36412.09728062401,5,0.6303804519103215
2024-12-27 00:00:00+00:00,0,0,0,6701277882,0.009208844974637,179348.0,96.8696060180664,115932,0.0743590444662631,16.442585388819378,896,235.0,172022.0,1062.0,111304.0,96.830078125,0.0116797061637043,16.26988975207011,239730.0,1630.0,175583.0,96.5050277709961,0.0186233967542648,14.461760004361471,228002.7142857143,1313.4285714285713,156412.0,96.78894151960101,0.01555712175156383,15.781506759779793,208640.4,1306.6666666666667,150285.86666666667,95.15328725179036,0.01656485603501394,15.25377021100786,-25.187502607099653,4.25875760077199,-45.030674846625764,-15.630885122410543,-33.973106735845725,4.157981743692951,-50.55228057401422,-21.15516567313752,0.37778160940531436,0.04082191590859541,0.2332859737155949,0.23463111910333187,199.94202898550725,1.5469969723892247,0.0077286018648702265,9.167926996425616e-05,0.03386088779994515,0.5329704284667958,1.0171896769418218,1.0928023253680221,0.9391643198516176,49368.32768665477,48953.5305421668,320.34823085353383,321.23971171222337,37695.829868177054,36351.869747288234,5,0.6572268273198332
2024-12-28 00:00:00+00:00,0,1,0,6701277882,0.0095344902947545,166238.0,96.90547943115234,114596,0.0658179850707461,15.63458756605784,977,262.0,179348.0,896.0,115932.0,96.8696060180664,0.009208844974637,16.442585388819378,264548.0,1601.0,185114.0,96.61248016357422,0.0181778818368911,15.358623822530111,213958.42857142858,1224.2857142857142,146338.0,96.83079855782645,0.0143223515312586,15.820930151712327,205990.25,1286.0625,148055.25,95.26279926300049,0.016125458176247724,15.277571295698484,-37.161498102423764,-7.309811093516516,-38.97564022485946,9.04017857142858,-38.09436347331915,-1.1523996825725469,-47.548947780017315,3.536223283315021,0.3032726901142091,0.03703268193249176,0.24264650622083586,0.23528821452872012,169.97750511247443,1.450631342879831,0.008525528591498905,9.404885475765519e-05,0.021138327462337334,0.4775681215174074,1.0164597230708816,1.038682309339537,0.888182610051661,50087.59443901068,48467.07813282469,324.27996315760015,321.1040264981636,38353.86736986603,36234.950208327864,5,0.6091847877868414
2024-12-29 00:00:00+00:00,0,1,0,6701277882,0.0084846466779708,166652.0,96.92181396484376,112435,0.0630173832997832,16.316909035046894,797,0.0,166238.0,977.0,114596.0,96.90547943115234,0.0095344902947545,15.63458756605784,262908.0,1713.0,185934.0,96.7713851928711,0.0200812201946973,15.062674840291342,200207.57142857142,1093.4285714285713,135838.14285714287,96.85228838239398,0.012665698171726244,16.000106465248837,203676.23529411765,1257.2941176470588,145959.9411764706,95.36038836310891,0.015675998676349084,15.338708809777803,-36.61204679964094,0.2490405322489453,-53.473438412142436,-18.423746161719546,-39.52961803650757,-1.8857551747006873,-57.74835096817833,-11.011009339023426,0.1554475754096618,0.01685615074329405,0.23941588603094524,0.23511877815873206,208.83709273182959,1.482194314988082,0.007088477000249031,9.790948278786997e-05,0.022402354649137098,0.4305031346339783,1.0156448609836222,0.9829697173038507,0.8079675453682843,49554.89863040012,47888.10758232336,304.0825961391498,332.76582695378335,38281.497206602566,36132.344439349945,5,0.6107019048247253
2024-12-30 00:00:00+00:00,0,0,0,6701277882,0.0058776563964784,121324.0,96.95608520507812,80997,0.0443160467494083,15.88726313908895,569,0.0,166652.0,797.0,112435.0,96.92181396484376,0.0084846466779708,16.316909035046894,272886.0,1582.0,184184.0,96.78312683105467,0.0189313534647226,16.217583417892456,178555.85714285713,948.7142857142857,121097.14285714286,96.87699672154018,0.010800884304834214,15.952917853991192,199101.11111111112,1219.0555555555557,142350.88888888888,95.44903818766277,0.015131646327467376,15.369184050295088,-55.54040881540276,-27.199193529030552,-64.03286978508218,-28.607277289836887,-56.02386743691091,-27.961044158847336,-68.95279353675876,-30.725973401592388,0.1787071565949372,0.03535967686985053,0.2154183557684231,0.2528876703109433,212.84912280701755,1.4978641447936987,0.007024864811476826,0.00013094797559521078,0.02364322117396926,0.3905236369193006,1.0149604287375835,0.8968099482037123,0.7137943929622618,45014.97364827559,50350.21614520915,349.93597530575045,361.3014827507749,35160.148629497446,38251.851250685555,5,0.4445959118459723
2024-12-31 00:00:00+00:00,0,0,0,6701277882,0.0056536737829446,97334.0,96.9670639038086,73435,0.0346104220647657,14.110053857167562,469,0.0,121324.0,569.0,80997.0,96.95608520507812,0.0058776563964784,15.88726313908895,246293.0,1310.0,177043.0,96.81344604492188,0.0181485954672098,15.222320357958475,157276.0,828.5714285714286,106296.0,96.89894212995257,0.009015895492796328,15.794022639592487,193744.94736842104,1179.578947368421,138723.73684210525,95.52893427798622,0.014632805667229336,15.30291404013048,-60.48040342194053,-19.773499060367282,-64.19847328244275,-17.574692442882245,-58.52137616285309,-9.336148252404408,-68.84787148868105,-3.8107469784725567,0.1586740945213716,0.011323372542570986,0.26864512774965577,0.27983226926656196,207.0936170212766,1.3254262214717578,0.006386513426657225,0.0001449638244944528,0.02421460832868387,0.35591391847844694,1.0143412868815187,0.8117682661469746,0.6161426385226813,54015.07504417145,54216.088281035874,403.65535838342134,391.01951013976463,39696.32682712511,40396.57675519066,5,0.3566837433946776
2025-01-01 00:00:00+00:00,0,0,1,6701277882,0.0054998826235532,96715.0,96.96947479248048,75720,0.0334925195829566,13.485185782114664,540,0.0,97334.0,469.0,73435.0,96.9670639038086,0.0056536737829446,14.110053857167562,198014.0,1030.0,135373.0,96.84246826171876,0.0126722501590847,15.896869738896688,142804.7142857143,758.5714285714286,97774.14285714286,96.91708592006138,0.007991271559148971,15.4494963600522,188893.45,1147.6,135573.55,95.60096130371093,0.014176159515045531,15.212027627229691,-51.157493914571695,-0.6359545482565232,-47.57281553398058,15.138592750533043,-44.06565563295487,3.111595288350233,-56.59900527129076,-2.7201986760421404,0.13114755648160337,0.0024862964545180333,0.3141237114838746,0.30205542270831287,178.77079482439927,1.2772546585491475,0.007131443060709711,0.00013943076411467248,0.02370398385184497,0.3256482231885875,1.013766855462565,0.7560067026448735,0.5637120230389355,60762.340631619576,57056.29088658156,433.5618895704649,406.57366782468955,42978.46052985706,41766.8332008658,5,0.3544153969056676
2025-01-02 00:00:00+00:00,0,0,0,6701277882,0.0054999385029077,93769.0,96.98250579833984,68317,0.0316839174481402,14.66342862447103,528,0.0,96715.0,540.0,75720.0,96.96947479248048,0.0054998826235532,13.485185782114664,172022.0,1062.0,111304.0,96.830078125,0.0116797061637043,16.26988975207011,131625.7142857143,682.2857142857143,91633.14285714286,96.93886130196708,0.0071084476076066,15.22000191325233,184363.7142857143,1118.095238095238,132370.85714285713,95.66674913678851,0.013763006133515157,15.185903865193563,-45.49011172989501,-3.0460631753088996,-50.28248587570621,-2.2222222222222254,-38.621253503917195,-9.776809297411514,-52.91030077452431,0.0010160099464862071,0.1574176911672831,0.013438255582221004,0.3557497789027426,0.32196897611872727,177.25708884688092,1.3725372522614832,0.0077285634825375454,0.0001563765449980914,0.01828357151576808,0.2991837835931176,1.013297328242644,0.7139458802708311,0.5164894601257479,65503.21577212077,59359.396322017,449.3839250439562,418.71015091133205,45426.02067031138,43274.09167306195,5,0.34361968001289916
2025-01-03 00:00:00+00:00,0,0,0,6701277882,0.0053345765918493,92220.0,96.95340728759766,73836,0.0304354259635619,13.346051931381226,571,0.0,93769.0,528.0,68317.0,96.98250579833984,0.0054999385029077,14.66342862447103,179348.0,896.0,115932.0,96.8696060180664,0.009208844974637,16.442585388819378,119178.85714285714,635.8571428571429,85619.42857142857,96.95083291190011,0.0065549806957797855,14.777639990761164,180175.36363636365,1093.2272727272727,129710.18181818182,95.72523359818892,0.013379895699803072,15.102274231838457,-48.58041349778085,-1.651931875139967,-36.27232142857143,8.143939393939403,-36.310940896387535,8.078516328293105,-42.07116520538905,-3.006613818881365,0.08650935311496077,-0.030003875959538906,0.3899878216190245,0.3394985694789078,161.2237762237762,1.2489673199073634,0.007733250267481073,0.0001447181437132673,0.009948457990378414,0.2754166278376018,1.0128033044960296,0.6614603391803786,0.4899126901173275,67698.29237384917,61169.278209887474,433.1314611493404,424.9409966681852,45415.687927324005,44036.52566918722,5,0.3379433169895121
2025-01-04 00:00:00+00:00,0,1,0,6701277882,0.0055428720079362,108311.0,96.9706573486328,76061,0.0348537429905414,15.566420276959738,587,0.0,92220.0,571.0,73836.0,96.95340728759766,0.0053345765918493,13.346051931381226,166238.0,977.0,114596.0,96.90547943115234,0.0095344902947545,15.63458756605784,110903.57142857143,580.1428571428571,80114.42857142857,96.96014404296875,0.0059847495119486,14.767901806604296,177050.8260869565,1071.2173913043478,127377.60869565218,95.77938245690387,0.013039155539287122,15.12245449466982,-34.84582345793381,17.4484927347647,-39.91811668372569,2.8021015761821255,-33.62682816154141,3.013435180670676,-41.86504116548664,3.9046288398062234,0.06725926940669424,0.01779211429255856,0.39614038482684394,0.34799544509336294,184.20238095238096,1.4239830664457942,0.007717388446267519,0.00014371833478247782,0.005593436104912213,0.25452676403663743,1.0123279306649964,0.6263939789476182,0.45898290682371895,64345.478847809085,61612.881028278025,404.145666536485,428.3793939235872,42856.17179353164,44454.584344575866,5,0.3969093321020499
2025-01-05 00:00:00+00:00,0,1,0,6701277882,0.0044648903422057,95914.0,96.9648208618164,62479,0.0302082918896207,15.76771891117096,365,0.0,108311.0,587.0,76061.0,96.9706573486328,0.0055428720079362,15.566420276959738,166652.0,797.0,112435.0,96.92181396484376,0.0084846466779708,16.316909035046894,100798.14285714286,518.4285714285714,72977.85714285714,96.96628788539341,0.0054104986068393,14.689446074622017,173670.125,1041.7916666666667,124673.5,95.82877572377522,0.012681894489408728,15.149340512024033,-42.44653529510597,-11.445744199573449,-54.20326223337515,-37.819420783645654,-44.43100458042425,-17.85672026399864,-47.37682650005728,-19.448070678649298,0.04437277348960933,-0.0060188174195952016,0.3959341749237453,0.3598383564862483,262.0601092896175,1.5351152368758003,0.005841869398207427,0.00016439262796404065,0.0006187983921598887,0.23583793640136497,1.0118702566429216,0.5804000132846271,0.4266317316673682,59589.224566523444,62493.1723507613,353.5284700287645,443.0702151800661,39298.34014893671,45450.86120674481,5,0.35148010524541384
2025-01-06 00:00:00+00:00,0,0,0,6701277882,0.0046227662824094,68320.0,96.95539093017578,44458,0.0211725859559733,16.23939025402069,369,0.0,95914.0,365.0,62479.0,96.9648208618164,0.0044648903422057,15.76771891117096,121324.0,569.0,80997.0,96.95608520507812,0.0058776563964784,15.88726313908895,93226.14285714286,489.85714285714283,67758.0,96.9661887032645,0.005231228590543729,14.739749948183695,169456.12,1014.88,121464.88,95.87384033203125,0.012359529361128756,15.192942501703898,-43.6879759981537,-28.769522697416438,-35.1493848857645,1.0958904109588996,-45.11154734125955,-28.84329134589222,-21.350178190424117,3.535942164387129,-0.0007160715089438163,-0.009725106030011865,0.38155138738111977,0.381833821145317,184.64864864864865,1.5366967318203288,0.008299781821453474,0.0002376925140735746,-0.0020062582833444116,0.21902539179875277,1.0113936019194623,0.5501491646164379,0.4232546756186497,51849.399582607744,64704.07781605937,291.9816718619452,454.1338202189599,34985.64646496358,47297.86086804911,5,0.25036095658993135
2025-01-07 00:00:00+00:00,0,0,0,6701277882,0.0050526242703199,64665.0,96.95466613769533,42064,0.0197769137079665,16.17681384086609,392,0.0,68320.0,369.0,44458.0,96.95539093017578,0.0046227662824094,16.23939025402069,97334.0,469.0,73435.0,96.9670639038086,0.0056536737829446,14.110053857167562,88559.14285714286,478.85714285714283,63276.42857142857,96.96441759381976,0.005145364374454486,15.035001374426344,165425.6923076923,990.9230769230769,118411.0,95.91541055532602,0.0120784945499438,15.230783707056291,-33.563811206772556,-5.349824355971899,-16.417910447761198,6.233062330623307,-42.71941172465446,-5.384857618426375,-10.63113182154023,9.29871772981905,-0.012785543476456773,-0.0007475525326650079,0.36015340944044516,0.4028674375718864,164.54198473282443,1.537263758469036,0.009318911208843457,0.0002501594940287955,-0.003115790230885015,0.2039270645532865,1.0109367934977316,0.5353409232975889,0.4259938482547419,44269.18243013945,66644.62476855532,249.03982646322876,461.4220560898165,28456.707726700326,48888.494519671985,5,0.23696708515643894
