timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-20 00:00:00+00:00,1,0,0,7882478542,0.0146801667287945,1951,94.49371337890624,0.0285128531765817,260044,505919,137,14.73862381776174,517004.0,1646.0,234936.0,94.48221588134766,0.0126788616180419,14.575257539749146,627444.0,1830.0,255917.0,94.48692321777344,0.0142761506140232,15.381887197494509,571657.8571428572,1834.5714285714287,260619.85714285713,94.49022674560545,0.013416848411517428,15.229512856120154,798211.9,2222.233333333333,304264.9666666667,94.45870997111003,0.01661556974674259,16.9822784503301,-19.36826234691861,-2.1440839916132215,6.612021857923489,18.529769137302555,1.6126322206027721,10.687165866448733,2.8300073716961416,15.784580438237139,0.0071863501335034385,0.012168954179703206,0.06650982816102056,0.37131494198466086,259.1798155737705,1.945505585571728,0.007502547635986079,2.913232095541141e-05,-0.001594270978659778,0.005092757482814017,1.0003336566263192,0.7161730577342397,0.8074865091007633,38463.213211163595,296388.0053399659,145.52581810886733,451.2528676636934,19475.118581367216,54737.56840345586,12,0.3096959535357208
2025-08-21 00:00:00+00:00,1,0,0,7882478542,0.0129987401887774,1615,94.50167846679688,0.0281411829732551,257061,506347,141,15.398953477541603,505919.0,1951.0,260044.0,94.49371337890624,0.0146801667287945,14.73862381776174,596708.0,1822.0,256396.0,94.4969711303711,0.0138158546760678,16.51688055197398,558749.1428571428,1805.0,260714.85714285713,94.4908992222377,0.013300117770475944,15.069808988344102,768033.9,2164.8,297384.5,94.46639480590821,0.016149121895432418,16.954956689145828,-15.1432526461854,0.08459852268840606,-11.361141602634472,-17.22193746796514,0.25936442066178955,-1.1471135653966291,-5.914324567309093,-11.45372917815065,0.004981468050746507,0.00842922518951017,0.07467387715855728,0.3609771478881042,313.3335396039604,1.969746598096957,0.0062825310625452225,3.041179875805099e-05,0.000596182686939144,0.004076342216721749,1.0002593982376466,0.7275058338663734,0.823581483661828,42889.78942790796,277242.68670337746,141.5422897236405,412.3141085846142,16574.4708196257,46368.090824848514,12,0.30995795173723784
2025-08-22 00:00:00+00:00,1,0,0,7882478542,0.0114854667335748,1672,94.50083923339844,0.0286668991810209,265911,523744,140,21.795507073402405,506347.0,1615.0,257061.0,94.50167846679688,0.0129987401887774,15.398953477541603,609791.0,1921.0,262897.0,94.5020980834961,0.0128819532692432,14.934097528457642,546456.7142857143,1769.4285714285713,261145.42857142858,94.49071938650947,0.013100619693951886,16.05001035190764,740096.6,2105.0666666666666,291393.43333333335,94.4725575764974,0.015576155297458117,17.108679064114888,-14.110900292067285,3.4357861308549342,-12.961998958875586,3.529411764705892,1.1464565970703333,3.44276261276506,-10.8406427696228,-11.641693219694481,-0.0013320869305388783,-0.0008880618969420162,0.07774747385963011,0.3470026438254961,313.05678421996413,1.9696140076416258,0.006287794458317037,4.1614730591036485e-05,0.0032610212053613063,0.0032610561213846476,1.000192244292713,0.7383586335698804,0.841068893046398,44517.64263953421,256815.47688626064,127.89008415965905,341.2943853497419,14824.9228289624,37270.31153768525,12,0.32060744405450786
2025-08-23 00:00:00+00:00,1,1,0,7882478542,0.0121813090518116,1968,94.5075912475586,0.0285772093061159,268143,529760,141,20.67577823003133,523744.0,1672.0,265911.0,94.50083923339844,0.0114854667335748,21.795507073402405,604158.0,1973.0,282516.0,94.48218536376952,0.0127707682549953,16.15792218844096,535828.4285714285,1768.7142857142858,259092.14285714287,94.49434879847935,0.013016411236354214,16.69541835784912,712261.7,2066.8333333333335,286092.06666666665,94.47775853474936,0.015162640282263303,17.20308423837026,-12.31432837105525,1.1486527769291932,-0.25342118601114905,17.703349282296642,-5.087499469056622,0.8393785890767891,-4.615691017281842,6.058459219621293,0.0268896021945908,0.0071449250767852135,0.08050598423544937,0.323893000521179,269.05027932960894,1.9756548720090699,0.007339340056089266,3.902850196604002e-05,0.0038495744977685635,0.0026526310022192434,1.000175599675387,0.752291508263646,0.858452815211895,45913.99466591067,230696.5791693158,132.58115905457612,283.6305371591518,13393.951877663834,27254.596284225438,12,0.32429011036368166
2025-08-24 00:00:00+00:00,1,1,0,7882478542,0.0121360123157501,1717,94.52253723144533,0.0268590659573672,278000,505470,144,16.473148941993713,529760.0,1968.0,268143.0,94.5075912475586,0.0121813090518116,20.67577823003133,619521.0,1890.0,282273.0,94.48731994628906,0.0139776580035686,14.984273552894592,519535.4285714286,1744.0,258481.7142857143,94.49937983921596,0.012753318995237285,16.90811484200614,685786.8333333334,2041.8333333333333,283994.56666666665,94.48266042073568,0.014960102085024065,17.0710529367129,-18.409545439137652,-4.585095137420714,-9.153439153439159,-12.754065040650408,-1.5137827564095763,3.6760236142655334,-13.175638489282793,-0.3718544194949547,0.03727196958944745,0.01581458556867421,0.08660838817397042,0.29908782801449957,294.2200232828871,1.8182308696731306,0.0061762367761267045,3.2589701371579605e-05,0.00586564200265759,0.002236161110001894,1.0001769575327983,0.7575756828782733,0.8524887679746584,48935.527162877734,205110.49446260827,134.5279292052574,280.1749556029588,13172.721805242736,25235.73227305866,12,0.3094211002822602
2025-08-25 00:00:00+00:00,1,0,0,7882478542,0.0121602648869156,1503,94.5326690673828,0.0251336325773179,239898,479371,146,16.669920722643536,505470.0,1717.0,278000.0,94.52253723144533,0.0121360123157501,16.473148941993713,548504.0,1639.0,245277.0,94.4870834350586,0.0131126763299107,14.699534813563028,509659.28571428574,1724.5714285714287,257713.2857142857,94.50589207240513,0.012617260217666558,17.189598543303354,661656.3333333334,2006.5666666666666,280854.73333333334,94.48712158203125,0.014771025193234229,17.020885104603238,-12.603919023379962,-5.163313351929888,-8.29774252593044,-12.463599301106576,-2.193030736677304,-13.70575539568345,-7.263287974420596,0.1998397046287348,0.04824535869554225,0.010718963153366623,0.09439507596719025,0.277458896000647,318.7307180851064,1.99822008428547,0.006265136578310039,3.4774498140574616e-05,0.007675715855194616,0.0019806858694993643,1.0001986566005991,0.7702779525236199,0.8541898786717804,52493.78948090797,183582.43577850278,156.3873923419256,279.1574371436968,14460.042354180427,24640.393585825517,12,0.2934447192976979
2025-08-26 00:00:00+00:00,1,0,0,7882478542,0.0120796468108892,1502,94.53790283203124,0.0250958995475587,227358,484576,146,15.052579641342165,479371.0,1503.0,239898.0,94.5326690673828,0.0121602648869156,16.669920722643536,517004.0,1646.0,234936.0,94.48221588134766,0.0126788616180419,14.575257539749146,505026.71428571426,1704.0,256630.7142857143,94.51384735107422,0.012531658102359029,17.2577874149595,638289.2,1972.1,277238.1,94.49100494384766,0.014558412631352685,16.925063308080038,-6.272291897161342,1.085797847596126,-8.74848116646415,-0.06653359946773296,-3.2255593012565087,-5.227221569166895,-4.726093124165209,-0.6629631572676042,0.05893908198926212,0.005536461310229335,0.09711303625261423,0.2464894094106118,322.40585495675316,2.1313253488975583,0.006606292251461345,3.106333903867118e-05,0.007723127092636916,0.0018550681855724113,1.0002417416053533,0.7912192690800883,0.8607846486897286,53123.02974678656,157331.52794117187,168.1439891845434,275.34221340497686,16985.37220330167,24248.406221853515,12,0.2966309357437168
2025-08-27 00:00:00+00:00,1,0,0,7882478542,0.0099293207749724,1179,94.53711700439452,0.0228082990534553,197376,445359,153,18.174978772799175,484576.0,1502.0,227358.0,94.53790283203124,0.0120796468108892,15.052579641342165,505919.0,1951.0,260044.0,94.49371337890624,0.0146801667287945,14.73862381776174,496375.28571428574,1593.7142857142858,247678.14285714287,94.52004786900112,0.011852965823241584,17.748695265679135,617806.0,1930.9333333333334,273344.6666666667,94.49460805257162,0.01429254527514174,16.890114622645907,-11.970295640211182,-8.093054546655221,-39.56945156330087,-21.504660452729695,-24.09899863100091,-13.187132188003059,-32.362343300253706,-17.801232681558112,0.045932818106364515,-0.0008312302401281002,0.10149112775127246,0.22588170906999003,377.4228813559322,2.256387522355695,0.0059733403588057375,4.080963439195072e-05,0.007340022495810973,0.001725108790583778,1.0002692197677072,0.803448470416742,0.8293110565727446,54197.94407215367,139551.07515369426,227.15086723036524,298.3562939857522,23559.0488772378,27297.929158964438,12,0.272624432311724
2025-08-28 00:00:00+00:00,1,0,0,7882478542,0.0109739564359188,1307,94.53726196289062,0.0225721352430817,201383,445359,156,14.398962179819742,445359.0,1179.0,197376.0,94.53711700439452,0.0099293207749724,18.174978772799175,506347.0,1615.0,257061.0,94.50167846679688,0.0129987401887774,15.398953477541603,487662.71428571426,1549.7142857142858,239724.14285714287,94.52513122558594,0.011563711001404643,17.60583936600458,599542.3666666667,1903.7333333333333,270461.6,94.49817733764648,0.014126486734797503,16.76721699105369,-12.044704520812799,0.0,-19.071207430340554,10.856658184902468,-21.65945048062522,2.0301353761349006,-15.576769159573779,10.520716216354709,0.037653824430483596,0.00015333500820169377,0.10665395198367689,0.20627079251847813,340.48853211009174,2.2114914789655584,0.006490088586978112,3.233106291498954e-05,0.006560189383364169,0.001555987433413229,1.0002852318287911,0.8133915823113878,0.8185836449284999,55801.979983432226,123668.07912073734,248.99107402685203,316.8642626102432,27425.987613520952,30130.818130509142,12,0.272624432311724
2025-08-29 00:00:00+00:00,1,0,0,7882478542,0.0111971953883767,1668,94.5404281616211,0.0212871597791359,225583,424451,159,13.920025904973349,445359.0,1307.0,201383.0,94.53726196289062,0.0109739564359188,14.398962179819742,523744.0,1672.0,265911.0,94.50083923339844,0.0114854667335748,21.795507073402405,473478.0,1549.142857142857,233963.0,94.5307867867606,0.011522529380662058,16.48077062765757,582554.0333333333,1874.4333333333334,268034.6666666667,94.50119272867839,0.013840819274385716,16.705334750811257,-18.958307875603353,-4.694639605352091,-0.23923444976076125,27.620504973221127,-15.16597658615101,12.016903114960042,-2.5098792403047243,2.034261332833598,0.04189267369878458,0.0033491542538177654,0.10915461187807564,0.18954591125130738,254.31455961653685,1.8815651819277963,0.007394141428470104,3.2795288760503776e-05,0.004728862217503319,0.001496084380866926,1.0003131606832432,0.8127623755187001,0.8325034199374336,55665.288939416554,110420.73510129115,238.9252952353245,295.232775880348,27908.074390423317,30729.88942980176,12,0.2598256977385515
2025-08-30 00:00:00+00:00,1,1,0,7882478542,0.0116843683645129,1724,94.54784393310548,0.0111475237859253,266671,225087,164,13.62627903620402,424451.0,1668.0,225583.0,94.5404281616211,0.0111971953883767,13.920025904973349,529760.0,1968.0,268143.0,94.5075912475586,0.0121813090518116,20.67577823003133,429953.28571428574,1514.2857142857142,233752.7142857143,94.53653717041016,0.0114515378539051,15.47369931425367,561654.3,1852.3333333333333,266652.4,94.50411427815756,0.013620586475978243,15.97901201910443,-57.51151464814255,-46.96985046566034,-12.398373983739841,3.3573141486810565,-0.548960815684163,18.21413847674691,-4.079534352055503,4.350848219027337,0.04259201299654514,0.007844021471647977,0.18370620556303732,0.20795696175298303,130.48521739130436,0.8440593688126238,0.006464870702585948,6.053756324728115e-05,0.0032427651541645282,0.0015143338246922454,1.0003430844519337,0.7655123190800563,0.8407521859724209,88710.04706679701,116799.92178349847,222.47757017452216,279.96075258596244,26675.226048252305,29781.757449821966,12,0.13778595603939522
2025-08-31 00:00:00+00:00,1,1,0,7882478542,0.0107391020283102,1417,94.55744934082033,0.0148185190957571,251921,303183,166,14.93478306134542,225087.0,1724.0,266671.0,94.54784393310548,0.0116843683645129,13.62627903620402,505470.0,1717.0,278000.0,94.52253723144533,0.0121360123157501,16.473148941993713,401055.14285714284,1471.4285714285713,230027.14285714287,94.54152461460659,0.011251979241413686,15.253932759875344,544270.2,1826.4,265079.86666666664,94.50657526652019,0.013470456314583566,15.929499389065636,-40.019585732090924,34.695917578536296,-17.472335468841006,-17.807424593967514,-9.380935251798562,-5.531160118648071,-11.510455420574939,-8.090008006539817,0.03693522243219949,0.010159309102419911,0.19873353553202183,0.21146955476937632,213.81029619181948,1.2034796484626193,0.00562475686918967,4.92597995321172e-05,0.003483363560269291,0.0017170890154647397,1.0003698086401696,0.7368677227912586,0.8353079493849007,91476.10951872215,115096.5768682394,217.70107542625576,283.1401017895062,24697.47352608184,29250.296474458246,12,0.18559205778162205
2025-09-01 00:00:00+00:00,0,0,1,7882478542,0.009867993183434,1240,94.56285858154295,0.0189364442576964,213125,391770,166,14.514782349268597,303183.0,1417.0,251921.0,94.55744934082033,0.0107391020283102,14.93478306134542,479371.0,1503.0,239898.0,94.5326690673828,0.0121602648869156,16.669920722643536,388540.71428571426,1433.857142857143,226202.42857142858,94.54583740234375,0.010924511855202029,14.946055849393208,530973.3666666667,1802.7666666666667,262250.2,94.50873285929362,0.01333750213185941,15.777766840987736,-18.27415509073348,29.218986552676096,-17.4983366600133,-12.491178546224413,-11.160159734553854,-15.40006589367302,-18.850507984806132,-8.111561307265747,0.03193553557514495,0.005720586543245254,0.1991050240569014,0.20434499136898523,315.6889605157131,1.8382083837729795,0.005818154518923078,3.7049149501286714e-05,0.004504067557198752,0.0020219694653127525,1.000392604386151,0.731751795245187,0.8190822949603547,89418.06630395442,108501.74802866104,238.42146862916232,301.54540841028546,26052.762865024215,30049.493788151656,12,0.23982017618766907
2025-09-02 00:00:00+00:00,0,0,0,7882478542,0.0098048532381653,1169,94.56652069091795,0.0120336934556887,188723,251352,171,15.040338079134624,391770.0,1240.0,213125.0,94.56285858154295,0.009867993183434,14.514782349268597,484576.0,1502.0,227358.0,94.53790283203124,0.0120796468108892,15.052579641342165,355223.0,1386.2857142857142,220683.14285714287,94.54992566789899,0.0105995413448129,14.944307054792132,512142.93333333335,1766.3,258211.46666666667,94.51057917277018,0.013095620243499624,15.720559873845842,-48.12949877831342,-35.84194808178268,-22.17043941411452,-5.725806451612902,-16.993024217313668,-11.44961876832845,-18.831623211642967,-0.639845854116472,0.030271307094209554,0.003872672029947566,0.23550704430652708,0.20751948682203944,214.83076923076922,1.3318496852546575,0.006194230728471206,5.983751170320078e-05,0.005586624145509541,0.0024113350635922856,1.0004163184214212,0.6936012915144522,0.8093959008985677,101297.43378848149,106279.63870486729,261.1433019930129,310.00057285819037,29685.274273398598,31532.15337171725,12,0.15386395314884496
2025-09-03 00:00:00+00:00,0,0,0,7882478542,0.0093117784708738,1023,94.5696258544922,0.0118531997841276,178134,249750,173,13.903772989908854,251352.0,1169.0,188723.0,94.56652069091795,0.0098048532381653,15.040338079134624,445359.0,1179.0,197376.0,94.53711700439452,0.0099293207749724,18.174978772799175,327278.85714285716,1364.0,217934.2857142857,94.55456978934151,0.010511321015655956,14.334134800093517,499283.5,1719.5,253774.73333333334,94.51257146199545,0.01278532485788062,15.6531823264228,-43.92164523451867,-0.637353193927237,-13.23155216284987,-12.489307100085545,-9.748905642023342,-5.610868839516114,-6.219381144933522,-5.02888472998465,0.03438739315075878,0.00328357599661544,0.2655682471650093,0.2281288427567011,243.896484375,1.402026552895276,0.0057428354899374074,5.567053981729344e-05,0.005867549351293914,0.002787302121171621,1.0004443676295798,0.6554970415462501,0.8221395336057485,109368.1934943848,113900.96706251537,267.8900053100983,312.7835816751088,33029.34320635134,33137.272297305586,12,0.1528832963291481
