timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,session_session_length,ccu_playing,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-02-24 00:00:00+00:00,0,0,0,274816972,92.25405883789062,0,0.7200350761413574,0.0,5735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5735.0,0.0,92.25405883789062,0.7200350761413574,0.0,0.0,5735.0,0.0,92.25405883789062,0.7200350761413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5735.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-02-25 00:00:00+00:00,0,0,0,274816972,92.24940490722656,306511,0.7332126498222351,0.0,5820,0.0,0.0,0.0,0.0,5735.0,0.0,92.25405883789062,0.7200350761413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5777.5,153255.5,92.2517318725586,0.7266238629817963,0.0,0.0,5777.5,153255.5,92.2517318725586,0.7266238629817963,0.0,0.0,0.0,0.0,1.482127288578905,0.0,inf,0.0,1.8301294086249031,0.0,-0.005044689331490382,0.0,0.0,0.0,0.0,0.018987837344051784,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.10407640085654,60.10407640085654,216736.00660826988,216736.00660826988,0,0.0
2020-02-26 00:00:00+00:00,0,0,0,274816972,92.2227783203125,333968,0.6480392813682556,0.0,5176,0.0,0.0,0.0,0.0,5820.0,306511.0,92.24940490722656,0.7332126498222351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5577.0,213493.0,92.24208068847656,0.7004290024439493,0.0,0.0,5577.0,213493.0,92.24208068847656,0.7004290024439493,0.0,0.0,0.0,0.0,-11.065292096219936,0.0,8.957916681619915,0.0,-11.616461946562085,0.0,-0.028863695045877602,0.0,0.0,0.0,0.0,0.01549844446640257,0.0,-0.015640258789054045,0.0,1.0,0.0,1.0,0.0,0.0,349.8671176318232,349.8671176318232,185399.34600477963,185399.34600477963,0,0.0
2020-02-27 00:00:00+00:00,0,0,0,274816972,92.22284698486328,270521,0.6447668075561523,0.0,5199,0.0,0.0,0.0,0.0,5176.0,333968.0,92.2227783203125,0.6480392813682556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5482.5,227750.0,92.23727226257324,0.6865134537220001,0.0,0.0,5482.5,227750.0,92.23727226257324,0.6865134537220001,0.0,0.0,0.0,0.0,0.4443585780525394,0.0,-18.99792794519235,0.0,-0.5049807791271288,0.0,7.445508802828016e-05,0.0,0.0,0.0,0.0,0.019218399982256527,0.0,-0.012026214599627697,0.0,1.0,0.0,1.0,0.0,0.0,342.52834432593556,342.52834432593556,154040.01599800834,154040.01599800834,0,0.0
2020-02-28 00:00:00+00:00,0,0,0,274816972,92.22357177734376,302504,0.6743926405906677,0.0,6073,0.0,0.0,0.0,0.0,5199.0,270521.0,92.22284698486328,0.6447668075561523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.6,242700.8,92.23453216552734,0.6840892910957337,0.0,0.0,5600.6,242700.8,92.23453216552734,0.6840892910957337,0.0,0.0,0.0,0.0,16.810925177918822,0.0,11.822742042207434,0.0,4.594813611266013,0.0,0.0007859142329369462,0.0,0.0,0.0,0.0,0.020075701228078873,0.0,-0.008753204345704022,-0.008753204345704022,1.0,0.0,1.0,0.0,0.0,397.15525931302983,397.15525931302983,137527.7317478188,137527.7317478188,0,0.0
2020-02-29 00:00:00+00:00,0,1,0,274816972,92.22209930419922,507107,0.6104879975318909,0.0,8906,0.0,0.0,0.0,0.0,6073.0,302504.0,92.22357177734376,0.6743926405906677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6151.5,286768.5,92.23246002197266,0.6718224088350931,0.0,0.0,6151.5,286768.5,92.23246002197266,0.6718224088350931,0.0,0.0,0.0,0.0,46.64910258521324,0.0,67.63646100547432,0.0,-9.475880846328021,0.0,-0.0015966342619022633,0.0,0.0,0.0,0.0,0.01756233386182036,0.0,-0.006777954101558443,-0.006777954101558443,1.0,0.0,1.0,0.0,0.0,1395.3962519657273,1395.3962519657273,163654.74236788863,163654.74236788863,0,0.0
2020-03-01 00:00:00+00:00,0,1,0,274816972,92.22389221191406,498443,0.6521414518356323,0.0,9353,0.0,0.0,0.0,0.0,8906.0,507107.0,92.22209930419922,0.6104879975318909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6608.857142857143,317007.71428571426,92.23123604910714,0.669010843549456,0.0,0.0,6608.857142857143,317007.71428571426,92.23123604910714,0.669010843549456,0.0,0.0,0.0,0.0,5.0190882551089055,0.0,-1.7085151654384623,0.0,6.822976777944856,0.0,0.0019441193904290444,0.0,0.0,0.0,0.0,0.01876439479660704,0.0,-0.005154200962612422,-0.005154200962612422,1.0,0.0,1.0,0.0,0.0,1756.9398992349766,1756.9398992349766,169469.56308996835,169469.56308996835,0,0.0
2020-03-02 00:00:00+00:00,0,0,0,274816972,92.2199249267578,276438,0.6784772276878357,0.0,5197,0.0,0.0,0.0,0.0,9353.0,498443.0,92.22389221191406,0.6521414518356323,0.0,0.0,5735.0,0.0,92.25405883789062,0.7200350761413574,0.0,0.0,6532.0,356498.85714285716,92.22635977608817,0.6630740080560956,0.0,0.0,6432.375,311936.5,92.22982215881348,0.6701941415667534,0.0,0.0,0.0,-9.380993897122924,-44.43494066075056,inf,-44.53969661525991,-5.771642220019169,4.038353301737541,-0.036999901752621245,-0.004301797572314747,0.0,0.0,0.0,0.0,0.01879980755247993,0.0,-0.0031057085309699538,-0.004378727504188488,0.9999624591846297,0.0,0.9893760135025761,0.0,0.0,1701.478343550522,1701.478343550522,157552.6038620571,157552.6038620571,0,0.0
2020-03-03 00:00:00+00:00,0,0,0,274816972,92.21662139892578,285957,0.7438081502914429,0.0,5403,0.0,0.0,0.0,0.0,5197.0,276438.0,92.2199249267578,0.6784772276878357,0.0,0.0,5820.0,306511.0,92.24940490722656,0.7332126498222351,0.0,0.0,6472.428571428572,353562.5714285714,92.22167641775948,0.6645876509802682,0.0,0.0,6318.0,309049.8888888889,92.22835540771484,0.6783734758694967,0.0,0.0,0.0,-7.164948453608244,3.963825283817579,-6.705795224314947,3.4434484405183152,1.4450787874127125,9.629051637627795,-0.035537907625260434,-0.003582227847875874,0.0,0.0,0.0,0.0,0.018894383091223186,0.0,-0.0008569444928829668,-0.003945159912112059,0.9999275820334664,0.0,0.9796781192372553,0.0,0.0,1628.1537857340134,1628.1537857340134,147631.1715868675,147631.1715868675,0,0.0
2020-03-04 00:00:00+00:00,0,0,0,274816972,92.2118911743164,279215,0.7573739290237427,0.0,5288,0.0,0.0,0.0,0.0,5403.0,285957.0,92.21662139892578,0.7438081502914429,0.0,0.0,5176.0,333968.0,92.2227783203125,0.6480392813682556,0.0,0.0,6488.428571428572,345740.71428571426,92.22012111118862,0.6802068863596235,0.0,0.0,6215.0,306066.4,92.226708984375,0.6862735211849212,0.0,0.0,0.0,2.163833075734156,-2.1284471589857468,-16.39468452067264,-2.3576971362827326,16.87160806435073,1.8238276532711373,-0.01180526784638758,-0.005129470737075259,0.0,0.0,0.0,0.0,0.018938742765457567,0.0,-0.0017479487827822735,-0.00376725630326284,0.9999285687057586,0.0,0.9911600336629292,0.0,0.0,1569.213815896355,1569.213815896355,139507.3917310477,139507.3917310477,0,0.0
2020-03-05 00:00:00+00:00,0,0,0,274816972,92.2137222290039,277828,0.7356122136116028,0.0,5339,0.0,0.0,0.0,0.0,5288.0,279215.0,92.2118911743164,0.7573739290237427,0.0,0.0,5199.0,270521.0,92.22284698486328,0.6447668075561523,0.0,0.0,6508.428571428572,346784.5714285714,92.21881757463727,0.6931848015104022,0.0,0.0,6135.363636363636,303499.2727272727,92.22552837025036,0.6907588568600741,0.0,0.0,0.0,2.6928255433737336,0.9644478063540074,2.701084204183779,-0.49674981644969307,14.089653032819749,-2.873311924030819,-0.009894246553543429,0.001985703431728325,0.0,0.0,0.0,0.0,0.019216856411677686,0.0,-0.002044132777621481,-0.0034157492897735537,0.9999272349453381,0.0,1.0035119993413555,0.0,0.0,1511.9359293784423,1511.9359293784423,132621.9162869327,132621.9162869327,0,0.0
2020-03-06 00:00:00+00:00,0,0,0,274816972,92.2093505859375,332873,0.8124346137046814,0.0,6795,0.0,0.0,0.0,0.0,5339.0,277828.0,92.2137222290039,0.7356122136116028,0.0,0.0,6073.0,302504.0,92.22357177734376,0.6743926405906677,0.0,0.0,6611.571428571428,351123.0,92.21678597586495,0.7129050833838326,0.0,0.0,6190.333333333333,305947.0833333333,92.22418022155762,0.7008985032637914,0.0,0.0,0.0,11.888687633788898,27.271024536430044,10.039206093142571,19.812617878687533,20.469080592740376,10.443328518963412,-0.015420343337602116,-0.004740772805533755,0.0,0.0,0.0,0.0,0.020413129292164604,0.0,-0.0023792811802389076,-0.003249721927240999,0.9999198231345088,0.0,1.0171302693102233,0.0,0.0,1454.0964913170674,1454.0964913170674,126734.02403491865,126734.02403491865,0,0.0
2020-03-07 00:00:00+00:00,0,1,0,274816972,92.21076965332033,530365,0.9375849366188048,0.0,12971,0.0,0.0,0.0,0.0,6795.0,332873.0,92.2093505859375,0.8124346137046814,0.0,0.0,8906.0,507107.0,92.22209930419922,0.6104879975318909,0.0,0.0,7192.285714285715,354445.5714285714,92.21516745431083,0.7596332175391061,0.0,0.0,6711.923076923077,323210.0,92.22314863938551,0.7191051519834079,0.0,0.0,0.0,45.64338648102404,90.89036055923474,4.586408785522589,59.32953408657355,53.579585578965784,15.404356338713976,-0.012285179977866711,0.0015389625605211066,0.0,0.0,0.0,0.0,0.024456695942047565,0.0,-0.0022648402622769954,-0.002995459588019719,0.9999134578986683,0.0,1.0563590254414328,0.0,0.0,2339.855353846275,2339.855353846275,136371.40916629118,136371.40916629118,0,0.0
2020-03-08 00:00:00+00:00,0,1,0,274816972,92.20275115966795,773297,0.7950658202171326,0.0,9534,0.0,0.0,0.0,0.0,12971.0,530365.0,92.21076965332033,0.9375849366188048,0.0,0.0,9353.0,498443.0,92.22389221191406,0.6521414518356323,0.0,0.0,7218.142857142857,393710.4285714286,92.21214730398995,0.7800509844507489,0.0,0.0,6913.5,355359.0714285714,92.22169167654855,0.7245309140001025,0.0,0.0,0.0,1.935207954666951,-26.497571505666485,55.14251378793562,45.80468168148351,21.916160670234987,-15.200661917163083,-0.02292361744777871,-0.008695832040572782,0.0,0.0,0.0,0.0,0.012329011584149965,0.0,-0.00234876360211881,-0.0029791528052038317,0.9998965062081916,0.0,1.0766289876357693,0.0,0.0,2371.2108153365934,2371.2108153365934,177866.4934314777,177866.4934314777,0,0.0
2020-03-09 00:00:00+00:00,0,0,0,274816972,92.2029266357422,418978,0.8455949425697327,0.0,7352,0.0,0.0,0.0,0.0,9534.0,773297.0,92.20275115966795,0.7950658202171326,0.0,0.0,5197.0,276438.0,92.2199249267578,0.6784772276878357,0.0,0.0,7526.0,414073.28571428574,92.209718976702,0.8039249437195914,0.0,0.0,6942.733333333334,359600.3333333333,92.22044067382812,0.7326018492380778,0.0,0.0,0.0,41.46623051760632,-22.886511432766945,51.563099139770955,-45.81926478442306,24.631293146184575,6.355338271088118,-0.018432340981733297,0.00019031544291614466,0.0,0.0,0.0,0.0,0.017547418844381223,0.0,-0.0022256033761119433,-0.002889687674387654,0.999883738387631,0.0,1.0973558755764694,0.0,0.0,2348.665513074966,2287.7592426610267,145840.51012952699,172181.778289137,0,0.0
2020-03-10 00:00:00+00:00,0,0,0,274816972,92.19925689697266,387152,0.8731905817985535,0.0,6966,0.0,0.0,0.0,0.0,7352.0,418978.0,92.2029266357422,0.8455949425697327,0.0,0.0,5403.0,285957.0,92.21662139892578,0.7438081502914429,0.0,0.0,7749.285714285715,428529.71428571426,92.20723833356585,0.8224081482206073,0.0,0.0,6944.1875,361322.3125,92.21911668777466,0.7413886450231075,0.0,0.0,0.0,28.928373126041084,-5.250272034820458,35.388187734519526,-7.596102898004187,17.394597176222824,3.2634584053871762,-0.018830121608992556,-0.00398006755690794,0.0,0.0,0.0,0.0,0.01799288653323105,0.0,-0.0023604801722893203,-0.002847031986013057,0.9998711942313542,0.0,1.1092807446423387,0.0,0.0,2323.1190193405887,2210.1930600062974,144071.6645988576,166485.94691193162,0,0.0
2020-03-11 00:00:00+00:00,0,0,0,274816972,92.19339752197266,387720,0.8664255142211914,0.0,6899,0.0,0.0,0.0,0.0,6966.0,387152.0,92.19925689697266,0.8731905817985535,0.0,0.0,5288.0,279215.0,92.2118911743164,0.7573739290237427,0.0,0.0,7979.428571428572,444030.4285714286,92.20459638323102,0.837986946105957,0.0,0.0,6941.529411764706,362875.1176470588,92.21760379566865,0.748743754975936,0.0,0.0,0.0,30.46520423600605,-0.9618145277059953,38.86073455938972,0.14671240236392435,14.398645242253917,-0.774752696419112,-0.020055604660351722,-0.006355121719203716,0.0,0.0,0.0,0.0,0.017793722805832028,0.0,-0.003178732735767493,-0.0028768240236746443,0.999858948704995,0.0,1.119190564912143,0.0,0.0,2257.4428168679206,2140.0382916447743,143146.81836208174,161326.41701449675,0,0.0
2020-03-12 00:00:00+00:00,0,0,0,274816972,92.18353271484376,397631,0.8525726795196533,0.0,6920,0.0,0.0,0.0,0.0,6899.0,387720.0,92.19339752197266,0.8664255142211914,0.0,0.0,5339.0,277828.0,92.2137222290039,0.7356122136116028,0.0,0.0,8205.285714285714,461145.14285714284,92.20028359549386,0.8546955840928214,0.0,0.0,6940.333333333333,364806.0,92.21571095784505,0.7545120285616981,0.0,0.0,0.0,29.612286945120815,0.3043919408610041,43.121283671912124,2.5562261425771116,15.899744966687667,-1.5988488882382579,-0.03273863523822751,-0.01070012321277014,0.0,0.0,0.0,0.0,0.017403025913407373,0.0,-0.004131862095423043,-0.0030203269116073268,0.9998327035361877,0.0,1.1327792689032408,0.0,0.0,2183.763190075717,2076.148300268043,138611.26428799535,156723.86114099278,0,0.0
2020-03-13 00:00:00+00:00,0,0,0,274816972,92.1766586303711,452153,0.7806258797645569,0.0,8902,0.0,0.0,0.0,0.0,6920.0,397631.0,92.18353271484376,0.8525726795196533,0.0,0.0,6795.0,332873.0,92.2093505859375,0.8124346137046814,0.0,0.0,8506.285714285714,478185.14285714284,92.19561331612724,0.8501514792442322,0.0,0.0,7043.578947368421,369403.2105263158,92.21365557218853,0.7558864417829012,0.0,0.0,0.0,31.008094186902134,28.64161849710982,35.83348604422707,13.711707588191068,-3.915236180678894,-8.438787857433095,-0.03545405683769154,-0.007456954913986902,0.0,0.0,0.0,0.0,0.019687982413071653,0.0,-0.005367824009484391,-0.0031838935718214905,0.9998043429039947,0.0,1.1247079352805813,0.0,0.0,2186.711597328306,2067.2346347446196,135929.34674617054,153620.78362845271,0,0.0
