timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-11-28 00:00:00+00:00,0,0,1,6707924214,97.19759368896484,1748142.0,0.1867902725934982,11103,19.682206630706787,888242,0.1100705554645714,56.0,1762146.0,11703.0,908573.0,97.16706085205078,0.1891155689954757,19.75438952445984,1828711.0,12478.0,971503.0,96.76970672607422,0.2274925261735916,18.76935354868571,2098394.4285714286,13716.57142857143,1081182.0,97.0655757359096,0.20906879859311234,19.430611803418113,1924047.7857142857,13239.714285714286,1054125.4285714286,96.73177882603237,0.2093246962342943,18.704281549893057,-4.405780902504553,-0.7947128104027756,-11.019394133675265,-5.1268905408869525,-8.57032865570153,-2.2376848090357115,-17.891688252226334,-1.2295637076993549,0.44217036236540164,0.031423032297484,0.31502110024978675,0.31502110024978675,157.43353746397693,1.9680898132605604,0.012499957781823218,1.1258922542782133e-05,0.05565452575683593,0.09761932708404619,1.003450747147714,1.0906145076809608,0.9987775085989111,606115.6503888802,606115.6503888802,1813.4965983116463,1813.4965983116463,250411.68197151308,250411.68197151308,4,0.6438404245171313
2024-11-29 00:00:00+00:00,0,0,0,6707924214,97.2141342163086,1900417.0,0.1726621091365814,12803,19.03824730714162,1004563,0.1131159485221655,57.0,1748142.0,11103.0,888242.0,97.19759368896484,0.1867902725934982,19.682206630706787,2126812.0,17066.0,1091374.0,96.8497543334961,0.2416485995054245,19.36437447865804,2066052.2857142857,13107.57142857143,1068780.4285714286,97.11763000488281,0.1992135856832776,19.384022207487195,1922472.4,13210.6,1050821.2666666666,96.76393585205078,0.20688052376111346,18.72654593370963,-10.64480546470492,8.71067682144815,-24.97949138638228,15.311177159326306,-7.954285148812412,13.095642854087064,-28.54826823330896,-7.5636505374469865,0.37623211883199836,0.01701742472830503,0.17105876547900764,0.3038272609555168,148.42369572008747,1.8917829028314772,0.01274483258408623,1.001792621788555e-05,0.040739876883369275,0.0913745880126962,1.0036552270194221,1.074685017956193,0.9629402616619004,349920.93859556963,584099.5235545787,1659.0136020744774,1751.1631563049746,185005.68490453076,241641.82586732632,4,0.6999232831426584
2024-11-30 00:00:00+00:00,0,1,0,6707924214,97.24867248535156,2070241.0,0.1589566469192505,12332,18.56064740816752,1111928,0.1156169732957305,57.0,1900417.0,12803.0,1004563.0,97.2141342163086,0.1726621091365814,19.03824730714162,2715179.0,16120.0,1418535.0,96.9568328857422,0.2102252691984176,19.15897560119629,1973918.2857142857,12566.42857142857,1024979.4285714285,97.15932137625558,0.19188949678625375,19.298546751340233,1931707.9375,13155.6875,1054640.4375,96.79423189163208,0.20388528145849702,18.716177275863245,-23.75305642832388,8.936144014708347,-23.498759305210914,-3.678825275326092,-21.614341556605932,10.687731879434148,-24.387468963485116,-7.93773589693002,0.30099951795381497,0.03552803233952684,0.1708874753413049,0.29274699186081077,167.86191518689694,1.8618463948687372,0.01109063618270591,8.965448197924454e-06,0.03180912562779029,0.08594238056856356,1.003771810339197,1.0218513096078665,0.9411640478094779,348467.8563043379,565501.687856776,1654.3693994661867,1705.983693503546,178067.46319469323,233947.49609316728,4,0.7624694357167612
2024-12-01 00:00:00+00:00,0,1,0,6707924214,97.2734146118164,1948354.0,0.1600258648395538,10445,18.853832801183064,1044564,0.1026402227116908,56.0,2070241.0,12332.0,1111928.0,97.24867248535156,0.1589566469192505,18.56064740816752,2692179.0,14822.0,1352991.0,97.04681396484376,0.2275473624467849,19.74509572982788,1867657.5714285714,11941.142857142857,980918.4285714285,97.19169289725167,0.1822435685566493,19.17122347581954,1932687.1176470588,12996.235294117647,1054047.705882353,96.82241911046646,0.20130531577502978,18.72427465970559,-27.629106385570946,-5.887575407887291,-29.530427742544862,-15.301654232890039,-22.795938775645965,-6.058305933477703,-29.673601522417968,0.6726475054839698,0.23349622487836008,0.02544212258379641,0.16181057275973829,0.28331514904663213,186.51675282404747,1.8652300239812745,0.009999377731400153,9.676795451128292e-06,0.027960913521906734,0.08101439008525725,1.0038139285320262,0.9663527812522198,0.9053092704234246,323691.97231875313,547559.5387966823,1831.822421692503,1777.8376447742553,157498.45415681304,226531.8721909692,4,0.7175784727268442
2024-12-02 00:00:00+00:00,0,0,0,6707924214,97.2508544921875,1259120.0,0.1433836072683334,8253,17.926934083302815,698257,0.0634064952802331,56.0,1948354.0,10445.0,1044564.0,97.2734146118164,0.1600258648395538,18.853832801183064,1899158.0,12844.0,1009275.0,97.0998077392578,0.2127213329076767,18.816757996877033,1776223.5714285714,11285.285714285714,936487.2857142857,97.21327100481305,0.1723381791796003,19.044105773880368,1895266.7222222222,12732.722222222223,1034281.5555555555,96.84622107611762,0.1980874430802133,18.679977961016547,-33.701145454985834,-35.3751936249778,-35.74431641233261,-20.986117759693634,-30.81598176909167,-33.153258201507995,-32.59556749272373,-10.399729811119208,0.15555824099602322,-0.023192482467004893,0.19044201590619517,0.2925327938910978,152.54664405136904,1.8032303246078096,0.011819413454625654,1.4237657924300218e-05,0.0211732046944814,0.07573905448795244,1.0037900284039678,0.9371892360068078,0.8700106200563852,374535.32074013003,554427.6694204899,2260.983565026222,2055.40440576589,184338.77660922497,235224.72855553724,4,0.4637336985885645
2024-12-03 00:00:00+00:00,0,0,0,6707924214,97.25424194335938,1130393.0,0.140904501080513,7908,17.83427890141805,633093,0.0550964693740006,56.0,1259120.0,8253.0,698257.0,97.2508544921875,0.1433836072683334,17.926934083302815,1745145.0,12358.0,899284.0,97.14116668701172,0.1954331845045089,19.492482662200928,1688401.857142857,10649.57142857143,898460.0,97.22942461286273,0.1645483672618866,18.807219522339956,1855010.2105263157,12478.78947368421,1013166.3684210526,96.86769585860402,0.1950778145539133,18.635467484195573,-35.22641385099805,-10.223568841730735,-36.009062955170734,-4.180298073427846,-29.600326481956753,-9.332380484549386,-27.901445479817088,-1.7290025234062645,0.11640302479789533,0.003483209674159937,0.2268412438459916,0.3054756018141016,142.9248956884562,1.7855057858706607,0.01249103608626839,1.5777046677015316e-05,0.015262331281394238,0.07082063106068309,1.003734255791391,0.9101846704465376,0.8435011825315004,435276.6539781034,566660.3604318296,2603.079478085672,2283.6675322079655,213762.58822765446,246430.35137183417,4,0.4163235646710585
2024-12-04 00:00:00+00:00,0,0,0,6707924214,97.25961303710938,1106908.0,0.1370279639959335,7107,19.12971930070357,546763,0.0524149262535836,59.0,1130393.0,7908.0,633093.0,97.25424194335938,0.140904501080513,17.83427890141805,1762146.0,11703.0,908573.0,97.16706085205078,0.1891155689954757,19.75438952445984,1594796.4285714286,9993.0,846772.8571428572,97.24264635358539,0.15710728083338057,18.717980918946203,1817605.1,12210.2,989846.2,96.8872917175293,0.1921753220260143,18.66018007502097,-37.18409257802702,-2.0775960219145073,-39.27198154319406,-10.128983308042494,-39.821786471752965,-13.636227220961217,-27.542737637210777,-2.751180448355184,0.0952505759122646,0.005522734682483765,0.2613264685637891,0.31709655444253665,155.72706809229038,2.024471252679401,0.01299829542544864,1.7282106569468285e-05,0.00958769662039681,0.0663022148878036,1.0036677115208474,0.8774163477927238,0.8175205805671206,484068.1773750163,576356.3145471823,2914.582645937494,2526.551521238719,243843.99110579118,261549.83648700488,4,0.40767404285315995
2024-12-05 00:00:00+00:00,0,0,0,6707924214,97.26746368408205,1098664.0,0.1784120798110962,10245,16.745299209247936,567178,0.0504675318149001,64.0,1106908.0,7107.0,546763.0,97.25961303710938,0.1370279639959335,19.12971930070357,1748142.0,11103.0,888242.0,97.19759368896484,0.1867902725934982,19.682206630706787,1502013.857142857,9870.42857142857,800906.5714285715,97.25262778145927,0.15591039615018026,18.298422715880655,1783369.8095238095,12116.619047619048,969719.1428571428,96.90539514450799,0.1915199295395896,18.568995271888923,-37.15247388370052,-0.7447773437358807,-7.727641178059985,44.15365132967497,-36.14600525532457,3.7337932522866435,-4.485347478792445,30.201219231711573,0.07188449061896751,0.008071846810331351,0.29132724343474414,0.3270541279374263,107.22857700566074,1.9370674866312045,0.01806308061476183,1.524149691602803e-05,0.005810601370677445,0.06219830203365978,1.003583212641912,0.8422335340217073,0.8140687839901883,524448.5105583778,583258.4578437435,2944.587884185546,2499.6389234485546,266530.9785283819,271099.5539131863,4,0.4046377789456975
2024-12-06 00:00:00+00:00,0,0,0,6707924214,97.2798080444336,1367520.0,0.1361630111932754,9597,17.063919067382812,818689,0.0607974385092218,68.0,1098664.0,10245.0,567178.0,97.26746368408205,0.1784120798110962,16.745299209247936,1900417.0,12803.0,1004563.0,97.2141342163086,0.1726621091365814,19.03824730714162,1425885.7142857143,9412.42857142857,774353.1428571428,97.2620097569057,0.15069623930113654,18.016375824486538,1764467.5454545454,12002.09090909091,962854.1363636364,96.92241391268644,0.18900370597839353,18.500582717138645,-28.041056252390927,24.47117590091239,-25.041006014215416,-6.325036603221079,-18.50297094358443,44.344279926231266,-21.139031676274733,-23.68060989062757,0.06755584324689146,0.0126911506520333,0.3020256064144418,0.32648117454152586,142.47968326734735,1.6703758443366843,0.011722385762620772,1.2477994171484615e-05,0.0032236916678370464,0.058525158684515965,1.0035037906146786,0.8081110462807584,0.797318965366551,527327.3460058166,576065.4366804032,2568.4238806648004,2497.844859818749,264657.1778962882,266518.34956738615,4,0.5036574015930442
2024-12-07 00:00:00+00:00,0,1,0,6707924214,97.3008041381836,1707594.0,0.1460074484348297,11183,18.386866132418316,934340,0.0731173297829681,72.0,1367520.0,9597.0,818689.0,97.2798080444336,0.1361630111932754,17.063919067382812,2070241.0,12332.0,1111928.0,97.24867248535156,0.1589566469192505,18.56064740816752,1374079.0,9248.285714285714,748983.4285714285,97.2694571358817,0.14884635380336214,17.99154992795094,1761994.7826086956,11966.478260869566,961614.3913043478,96.9388656616211,0.18713430347649943,18.49563851780298,-17.51713930890172,24.867936117936118,-9.317223483619852,16.52599770761696,-15.971177989941799,14.126365445242328,-8.146371186980893,7.229890963251928,0.05360654443882229,0.0215831981703829,0.26738666402043604,0.3194934013324818,152.6818669527897,1.8275918535095859,0.011968863616174394,1.0767697335971536e-05,0.005474908011313167,0.05532245108261357,1.0034103088787378,0.7798428312969392,0.7953985508704686,447604.91268830874,562945.706225739,2155.560737582357,2446.3846027364402,223090.9051601766,260458.54228574017,4,0.6289066024744593
2024-12-08 00:00:00+00:00,0,1,0,6707924214,97.30786895751952,1662555.0,0.1336795091629028,9064,20.2665380636851,836527,0.0685703937748101,80.0,1707594.0,11183.0,934340.0,97.3008041381836,0.1460074484348297,18.386866132418316,1948354.0,10445.0,1044564.0,97.2734146118164,0.1600258648395538,18.853832801183064,1333250.5714285714,9051.0,719263.8571428572,97.27437918526786,0.1450825887066977,18.19336496545123,1757851.4583333333,11845.541666666666,956402.4166666666,96.9542407989502,0.18490702038009957,18.5694259988814,-14.66874089616158,-2.6375707574517127,-13.221637146960264,-18.94840382723777,-19.9161564059263,-10.468673074041568,-16.463810836496062,-8.443363269531744,0.03542010511361493,0.007260802619768469,0.21169402289579956,0.3134199986765703,183.40375068946497,1.9874469234741694,0.010835261939827477,1.2189988225169618e-05,0.010155814034599031,0.05237378991168343,1.0033019534130696,0.758454626588678,0.7846245556737773,338806.5608406756,550945.8017444405,1883.309299499798,2464.874209316497,178310.9642700112,256009.9567224609,4,0.61231874583591
2024-12-09 00:00:00+00:00,0,0,0,6707924214,97.31153106689452,1142310.0,0.1245179548859596,7657,20.082618554433186,582967,0.0457387941784139,86.0,1662555.0,9064.0,836527.0,97.30786895751952,0.1336795091629028,20.2665380636851,1259120.0,8253.0,698257.0,97.2508544921875,0.1433836072683334,17.926934083302815,1316563.4285714286,8965.857142857143,702793.8571428572,97.28304726736886,0.14238749550921573,18.501319889898422,1733229.8,11678.0,941465.0,96.96853240966797,0.18249145776033399,18.629953701103474,-9.277114174979351,-31.291897110170797,-7.221616381921725,-15.522947925860542,-16.511112670549664,-30.31103598568845,-13.157468096801283,-6.853372169237149,0.062391816528339916,0.0037634257272545213,0.22487336008513292,0.3191828886941419,149.16557848002088,1.9594729041731278,0.013134511671309574,1.7580692608609375e-05,0.0107757023402556,0.04962872431828366,1.0032434734226165,0.7596011957395543,0.7802419754694119,347742.702358809,553217.2943347698,1896.0459956399845,2554.2532992376987,185299.525684027,261511.7191962916,4,0.42071259390264876
2024-12-10 00:00:00+00:00,0,0,0,6707924214,97.31663513183594,1065970.0,0.1204309985041618,7130,19.68913205464681,544950,0.0417453656603821,88.0,1142310.0,7657.0,582967.0,97.31153106689452,0.1245179548859596,20.082618554433186,1130393.0,7908.0,633093.0,97.25424194335938,0.140904501080513,17.83427890141805,1307360.142857143,8854.714285714286,690202.0,97.29196058000836,0.13946270942687986,18.766298911788247,1707565.9615384615,11503.076923076924,926214.4230769231,96.9819209759052,0.18010451701971197,18.67069133008591,-5.699168342337579,-6.682949462054955,-9.838138593829038,-6.882591093117407,-13.922599049428753,-6.521295373494551,-14.530055760711736,-3.282222540147617,0.0641547219224714,0.005245077212800986,0.24356892122418422,0.32655408028862676,149.4839433459543,1.9560841249947243,0.013083745144058823,1.8470607600625918e-05,0.010259355817525606,0.04708965855785787,1.0031968804183637,0.7656279009446019,0.7743432076809935,364837.2592922023,557612.6321023569,1936.9345669081129,2656.8386616138655,197388.8543104704,267768.41974843474,4,0.39259658387163426
2024-12-11 00:00:00+00:00,0,0,0,6707924214,97.29141235351562,1294223.0,0.2752421796321869,16744,18.90637683868408,739701,0.0495775284066768,87.0,1065970.0,7130.0,544950.0,97.31663513183594,0.1204309985041618,19.68913205464681,1106908.0,7107.0,546763.0,97.25961303710938,0.1370279639959335,19.12971930070357,1334119.4285714286,10231.42857142857,717764.5714285715,97.29650333949498,0.15920759737491608,18.734392845785464,1692256.962962963,11697.185185185184,919306.5185185185,96.9933836195204,0.18362813415350734,18.67942042299695,16.922363918229877,21.41270392224921,135.59870550161813,134.83870967741933,35.287318271353406,35.73740710156894,100.86570040576177,128.54761901079414,0.0326952939799563,-0.025918259798174414,0.2459401402307417,0.32651088145636703,77.29011645267244,1.7496545906324439,0.022636142662856122,1.4608272477317744e-05,0.005579539707736423,0.0445006187727739,1.0031251587341632,0.7883669311281938,0.8670109191537259,360168.98831487866,552540.3126277117,2660.7894195454173,2793.672521376684,195016.15268422858,265010.66781334433,4,0.4766621279849321
2024-12-12 00:00:00+00:00,0,0,0,6707924214,97.27002716064452,1669113.0,0.1632441133260727,9856,17.694382031758625,985460,0.0616156667466696,88.0,1294223.0,16744.0,739701.0,97.29141235351562,0.2752421796321869,18.90637683868408,1098664.0,10245.0,567178.0,97.26746368408205,0.1784120798110962,16.745299209247936,1415612.142857143,10175.857142857143,777519.1428571428,97.29686955043248,0.15704074501991272,18.869976106144133,1691430.392857143,11631.42857142857,921669.1428571428,97.00326374598912,0.1829001334096704,18.644240480452726,51.92206170403326,28.96641459779343,-3.796974133723763,-41.137123745819395,73.74792393216944,33.2241000079762,-8.501647702937731,-40.690735139425236,0.002635492347979884,-0.02198055548150446,0.24401735819552314,0.32057434251448863,169.33275844577457,1.6937382605704336,0.010001410507366602,1.0601062618705867e-05,-0.0014057159423827902,0.04194127058291334,1.0030267621222744,0.8369319534727697,0.8586147100733037,355975.6943612857,542229.1860992018,2645.901354552354,2763.44292007032,200727.1709647615,260357.09044491543,4,0.6147340562077123
