timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_Estimated Revenue,daily_rpv,ratings_like_ratio,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-02 00:00:00+00:00,0,0,0,8355209732,9947,0.0821915715932846,575234,0.0733460718440687,82.74543762207031,125,776667,18.175140500068665,454665.0,13530.0,980609.0,82.88858795166016,0.1040216758847236,18.619887312253315,189422.0,7134.0,511805.0,83.95698547363281,0.0582278817892074,30.243653337160747,303475.0,9541.57142857143,779372.5714285715,83.32322474888393,0.07277890933411459,18.899523218472797,252388.63636363635,8615.727272727272,643366.2727272727,83.83323461359197,0.06522194059057665,20.37374016612467,203.67855898470083,26.518205711897778,39.43089430894309,-26.481892091648184,51.75056906438975,-20.797484012486123,41.155008679225034,-20.986110929063496,-1.4430578286341533,-0.1727020970285209,0.5394766015336075,0.5394766015336075,57.824085243264975,0.7406433637023799,0.012807274150602316,3.1596026841323394e-05,-0.24516459873744106,-0.2777440157803594,0.9939163761596603,1.2024115046240016,1.1158654384569135,136157.763811156,136157.763811156,2290.2626089996356,2290.2626089996356,240004.49803288723,240004.49803288723,9,1.0
2025-09-03 00:00:00+00:00,0,0,0,8355209732,9297,0.0801058560609817,660851,0.0772211810630387,82.6515121459961,115,702044,19.076717257499695,575234.0,9947.0,776667.0,82.74543762207031,0.0821915715932846,18.175140500068665,202635.0,6630.0,571546.0,84.15447998046875,0.0559952445328235,21.85318370660146,368934.4285714286,9922.57142857143,798015.1428571428,83.10851505824498,0.07622328240956576,18.502885154315404,286427.1666666667,8672.5,648256.0833333334,83.73475774129231,0.06646226687977708,20.265654923739255,226.12875367039257,14.88385596122621,40.226244343891395,-6.5346335578566395,22.832457929895412,-9.60810746433156,43.058319915050916,-2.53762702412339,-1.7859629514928699,-0.11351136542804285,0.6122912353459296,0.6122912353459296,71.07453215745322,0.9413228496748783,0.013242740849945516,2.886685257440349e-05,-0.19838305882045332,-0.2591001070462766,0.9925211142906488,1.288056691217355,1.1468655221683197,175376.8437149678,175376.8437149678,2192.51791741409,2192.51791741409,229461.37394597428,229461.37394597428,10,1.0
2025-09-04 00:00:00+00:00,0,0,0,8355209732,8748,0.0735266432166099,824706,0.0894487114570854,82.4899673461914,105,636333,18.202646017074585,660851.0,9297.0,702044.0,82.6515121459961,0.0801058560609817,19.076717257499695,216138.0,7720.0,632534.0,83.93364715576172,0.064526230096817,20.204504132270813,455872.71428571426,10069.42857142857,798557.8571428572,82.90227508544922,0.0775090557123933,18.216905423573085,327833.23076923075,8678.307692307691,647338.9230769231,83.63900463397687,0.06700568044414883,20.1069619309189,281.5645559781251,24.79454521518467,13.316062176165811,-5.905130687318493,0.6006001258430427,-9.359954646717295,13.9484564746591,-8.213148411226367,-1.7200251132792665,-0.1954529271277372,0.6853542734764141,0.6853542734764141,94.2628871871071,1.2960269292541338,0.013747497383449572,2.2071652134727346e-05,-0.1467800140380874,-0.24461570152869452,0.9911915552827087,1.3905628578776184,1.156753505055431,224681.90569527174,224681.90569527174,2099.280526935176,2099.280526935176,219717.4261035681,219717.4261035681,11,1.0
2025-09-05 00:00:00+00:00,0,0,0,8355209732,9108,0.0673190653324127,901674,0.0909969812566332,82.38471221923828,99,665427,26.79299294948578,824706.0,8748.0,636333.0,82.4899673461914,0.0735266432166099,18.202646017074585,224497.0,9469.0,714154.0,83.5114517211914,0.0638124272227287,17.400965531667072,552612.2857142857,10017.857142857143,791596.8571428572,82.74131229945591,0.07801000401377675,19.558623626118614,368821.85714285716,8709.0,648630.9285714285,83.54941231863839,0.06702806507902483,20.584535575102247,301.64189276471404,9.332780409018483,-3.8124405956278418,4.115226337448563,-6.823038168238227,4.572134401327599,5.4952275948453755,-8.442623806325056,-1.3492035867306185,-0.12759748893025336,0.7179650442313895,0.7179650442313895,98.98715556043473,1.355028643219101,0.013687431247257404,2.9714689826695627e-05,-0.11520794459751457,-0.23152948735834705,0.9903278790747136,1.4983176159764313,1.163840906369659,264801.2009770747,264801.2009770747,2020.19024237437,2020.19024237437,211153.0208230202,211153.0208230202,12,1.0
2025-09-06 00:00:00+00:00,0,1,0,8355209732,11765,0.0793201252818107,1335469,0.1240291739369279,82.33516693115234,97,916126,65.0008761882782,901674.0,9108.0,665427.0,82.38471221923828,0.0673190653324127,26.79299294948578,202196.0,8841.0,855772.0,83.06488037109375,0.0601708553731441,17.97275408109029,714508.4285714285,10435.57142857143,800218.8571428572,82.63706752232143,0.08074561400072912,26.276926784288314,433265.0,8912.733333333334,666463.9333333333,83.46846262613933,0.06784753575921054,23.54562494931398,560.4824032127243,48.109959918995116,33.07318176676846,29.1721563460694,7.05257942536095,37.67490648861558,31.824825806304634,17.82713394807005,-0.878486114325816,-0.06013893445920848,0.7964692719060062,0.8238335445844489,113.5023797382288,1.4577334801834243,0.012842105952558979,4.86726592048329e-05,-0.11249950953892277,-0.2184738431658068,0.9900394103633875,1.6491256588264191,1.190103857084708,361280.623581731,356938.24069438124,1849.8468380316856,2100.5393683754746,168442.05312461365,214874.73909083023,13,1.0
2025-09-07 00:00:00+00:00,0,1,0,8355209732,15019,0.121171236038208,1000803,0.0843697524454293,82.40559387207031,95,1165604,28.789763147180732,1335469.0,11765.0,916126.0,82.33516693115234,0.0793201252818107,65.0008761882782,248960.0,10654.0,924326.0,82.9640884399414,0.0787343606352806,18.07022726535797,821914.5714285715,11059.142857142857,834687.1428571428,82.55728258405414,0.08680802477257589,27.808289053120138,468736.125,9294.375,697660.1875,83.40203332901001,0.07118026702664788,23.87338358668065,301.99349293059123,-25.059810448613927,40.97052750140793,27.658308542286434,26.103128117136155,27.231843654693776,53.89879978768961,52.762285243130314,-0.6731762843093181,0.08553688969483719,0.7331380753382114,0.7955093595153436,66.63135818908123,0.8586124802141377,0.01288515406162465,2.876663477282338e-05,-0.09058298383440003,-0.20336526982924533,0.9898713411263794,1.7534696550827429,1.2195518280379225,377259.9189187144,372883.97458045406,2373.176923196248,2539.393703885503,193356.58577865415,242207.301673372,13,0.7494018955138607
2025-09-08 00:00:00+00:00,0,0,0,8355209732,9410,0.0826718807220459,944205,0.0738928532628738,82.35102081298828,94,715255,31.249992329141367,1000803.0,15019.0,1165604.0,82.40559387207031,0.121171236038208,28.789763147180732,454665.0,13530.0,980609.0,82.88858795166016,0.1040216758847236,18.619887312253315,891848.8571428572,10470.57142857143,796779.4285714285,82.48048727852958,0.08375805403505052,29.612589769818435,496704.8823529412,9301.176470588236,698695.1764705882,83.34020906336167,0.07185624430284776,24.307301748001866,107.67048266305963,-5.655258827161791,-30.45084996304509,-37.34602836407217,-27.0601228420298,-38.636535221224364,-20.524371464979517,-31.77268514783689,-0.6485417980402586,-0.06622494483414787,0.6654013928481864,0.76305397775369,100.32993305706088,1.3200937846029952,0.013156128714753879,3.309658308583229e-05,-0.06535312107631033,-0.1900791467404858,0.9896841897267324,1.7955306839708904,1.165633618172987,379347.94813965156,379012.6362490904,2324.8724648939306,2458.9172982049977,179293.7163879978,234555.03375387067,13,0.7070212786668953
2025-09-09 00:00:00+00:00,0,0,0,8355209732,8145,0.078469380736351,1012907,0.0756912108524146,82.21092987060547,90,540756,89.30609000812878,944205.0,9410.0,715255.0,82.35102081298828,0.0826718807220459,31.249992329141367,575234.0,9947.0,776667.0,82.74543762207031,0.0821915715932846,18.175140500068665,954373.5714285715,10213.142857142857,763077.8571428572,82.40412902832031,0.08322631248405998,39.77415398525559,525382.7777777778,9236.944444444445,689920.7777777778,83.27747133043077,0.07222364077137572,27.91834554023114,76.08607975189227,7.2761741359132825,-18.116014878857946,-13.443145589798089,-30.374793830560588,-24.396753605357535,-4.528677070871002,-5.083348714207037,-0.645966432501266,-0.17011439688275898,0.6036075339539518,0.7371837999196771,124.34409526147803,1.8731278559500848,0.015062218334667882,8.816801724157453e-05,-0.056384222848071916,-0.17987856554911566,0.9895128623845315,1.816529988792752,1.1523416930408323,379623.4371437506,387303.6725345775,2250.016704455696,2401.0153360174213,176238.07266229336,230576.76837075467,13,0.7584653780806593
2025-09-10 00:00:00+00:00,0,0,0,8355209732,8846,0.0804641172289848,1038098,0.074081636019133,82.03270721435547,89,589070,28.130027944391426,1012907.0,8145.0,540756.0,82.21092987060547,0.078469380736351,89.30609000812878,660851.0,9297.0,702044.0,82.6515121459961,0.0801058560609817,19.076717257499695,1008266.0,10148.714285714286,746938.7142857143,82.31572832380023,0.08327749265091756,41.06748408338298,552367.7894736842,9216.368421052632,684612.8421052631,83.2119574295847,0.07265735005861831,27.92948671939747,57.08503127028634,2.4870002872919184,-4.851027213079484,8.60650705954573,-16.092153768139895,8.93452869686142,0.4472346787360637,2.542057136064213,-0.7486916035456925,-0.21678705803536147,0.5417756174763038,0.7139133549831957,117.33898496665536,1.7622629530226408,0.01501686553912856,2.7097635143075397e-05,-0.06083897181919502,-0.1725509509705669,0.9892295634729795,1.8253526349911027,1.1461674914338489,373066.80628895795,394342.74176780944,2075.1475427486657,2335.090557618848,174766.86795599552,225271.63280588444,13,0.7773284142125351
2025-09-11 00:00:00+00:00,0,0,0,8355209732,7946,0.0732099711894989,977405,0.0669370726349788,81.93802642822266,92,582521,26.812272691726683,1038098.0,8846.0,589070.0,82.03270721435547,0.0804641172289848,28.130027944391426,824706.0,8748.0,636333.0,82.4899673461914,0.0735266432166099,18.202646017074585,1030080.1428571428,10034.142857142857,739251.2857142857,82.23687962123326,0.08323225378990172,42.297430751190426,573619.65,9152.85,679508.25,83.1482608795166,0.07268498111516233,27.87362601801393,18.515567972101564,-5.846557839433276,-9.16780978509374,-10.17408998417364,-8.456578552424599,-1.1117524233113185,-0.4306901733268087,-9.015380133783179,-0.6691006624507168,-0.11541833659762801,0.47631712810515514,0.6893363215253533,122.99043664275827,1.677885127085329,0.013640686532010808,2.74320729479118e-05,-0.07641574314662525,-0.1660998294228008,0.9890390821330112,1.7957546308902472,1.1451093817858775,353892.39870696777,395416.8594856606,2056.54382132037,2290.4930123171484,178322.42255175117,220448.48555182252,13,0.7318814588732497
2025-09-12 00:00:00+00:00,0,0,0,8355209732,7360,0.0582901425659656,1050955,0.0694181316845092,81.81558990478516,91,551849,70.65711931748824,977405.0,7946.0,582521.0,81.93802642822266,0.0732099711894989,26.812272691726683,901674.0,9108.0,665427.0,82.38471221923828,0.0673190653324127,26.79299294948578,1051406.0,9784.42857142857,723025.8571428572,82.15557643345424,0.08194240768040928,48.563734518047916,596349.9047619047,9067.47619047619,673429.2380952381,83.08480035691034,0.07199951261281964,29.9109352227508,16.55598364819213,7.525028007837076,-19.191919191919194,-7.374779763402972,-17.068438761877715,-5.265389573938107,-13.412133281802818,-20.379503476260584,-0.690810587452928,-0.14942576575817101,0.40996118403103543,0.669460435243269,142.77340035321288,1.9044214913472863,0.013336957506568815,6.723128210647091e-05,-0.10043498447963095,-0.1607572679395791,0.988815957678608,1.7630689492937512,1.1380966996409818,328792.6178094301,399232.6667991868,2176.274298928291,2266.5177612153766,187210.16211183506,216664.94904227232,13,0.7869557436376284
2025-09-13 00:00:00+00:00,0,1,0,8355209732,8788,0.0583456754684448,1064251,0.0673238300762462,81.71417236328125,90,697419,47.44303663571676,1050955.0,7360.0,551849.0,81.81558990478516,0.0582901425659656,70.65711931748824,1335469.0,11765.0,916126.0,82.33516693115234,0.0793201252818107,65.0008761882782,1012660.5714285715,9359.142857142857,691782.0,82.06686292375836,0.07894605770707129,46.05547172482486,617618.1363636364,9054.772727272728,674519.6818181818,83.02249908447266,0.07137888365171169,30.707848923340165,-20.30882034700918,1.2651350438410702,-25.303867403314918,19.402173913043484,-23.87302619945292,26.378592694740767,-26.442784525172268,0.09526980040641675,-0.7542276174533846,-0.12395869982961827,0.3308545369520632,0.6511781678946391,121.0889748549323,1.5259829084339422,0.012600728398956153,4.457876201850385e-05,-0.12207249232700712,-0.15604143449642324,0.9884894315245563,1.6396224654133944,1.1060141833022088,285720.849866479,402179.4464957741,2178.305467282128,2212.697253662063,185580.34941427739,211505.1898564838,13,0.7969117965299082
2025-09-14 00:00:00+00:00,0,1,0,8355209732,9857,0.0865690559148788,1025294,0.0617273547849386,81.55765533447266,91,829285,38.657787106253885,1064251.0,8788.0,697419.0,81.71417236328125,0.0583456754684448,47.44303663571676,1000803.0,15019.0,1165604.0,82.40559387207031,0.121171236038208,28.789763147180732,1016159.2857142857,8621.714285714286,643736.4285714285,81.9457288469587,0.07400288911802426,47.46518943326388,635343.1739130435,9089.652173913044,681248.6086956522,82.958810225777,0.0720393259240233,31.053498409553804,2.447134950634644,-3.6605086582018664,-34.36979825554298,12.164314974965862,-28.853624387013088,18.90771544795884,-28.556430762510633,48.37270323778855,-1.0289817690216863,-0.19154208417208052,0.24639471151442904,0.6327645114395153,104.00628930817611,1.236357541306618,0.01188612854913745,3.77040628367971e-05,-0.1282403128487714,-0.1524584698582843,0.987788139968966,1.5993864850326742,1.0272568235309676,226445.83888646407,402022.61303751793,2167.3972236936,2168.2858669443276,180216.10321635805,209146.9960733879,13,0.7677407712196989
2025-09-15 00:00:00+00:00,0,0,0,8355209732,8116,0.069905586540699,923244,0.0532350367816954,82.13260650634766,92,597784,28.520328563192617,1025294.0,9857.0,829285.0,81.55765533447266,0.0865690559148788,38.657787106253885,944205.0,9410.0,715255.0,82.35102081298828,0.0826718807220459,31.249992329141367,1013164.8571428572,8436.857142857143,626954.8571428572,81.9145268031529,0.07217913280640328,47.07523746669977,647339.0416666666,9049.083333333334,677770.9166666666,82.92438507080078,0.07195042011638479,30.94794966595542,-2.2199628258693815,-9.953242679660669,-13.751328374070138,-17.662574819924927,-16.42365310273958,-27.915734638875655,-15.442123815071906,-19.248759499658362,-0.26522355701773526,0.7049628505344963,0.19211278245181532,0.6141348354862669,113.74202291487002,1.54444156343836,0.013576787641041511,3.089139780144232e-05,-0.050318854195728575,-0.14242549066958424,0.987821938422749,1.5651224349674937,1.0031787540593722,182988.74263014804,397553.45585779595,1928.2511976707494,2129.9183270046165,169495.3960721952,205258.0907650524,13,0.6913256691095039
2025-09-16 00:00:00+00:00,0,0,0,8355209732,3813,0.0168691854923963,903154,0.0504475342826021,82.29815673828125,92,405357,187.44662661552428,923244.0,8116.0,597784.0,82.13260650634766,0.069905586540699,28.520328563192617,1012907.0,8145.0,540756.0,82.21092987060547,0.078469380736351,89.30609000812878,997485.8571428572,7818.0,607612.1428571428,81.92698778424945,0.06337910491440975,61.095314124899126,657571.64,8839.64,666874.36,82.8993359375,0.06974717073142525,37.20789674393818,-10.83544688702911,-2.17602280653868,-53.186003683241246,-53.01872843765402,-25.038834520560105,-32.19005527080016,-78.50220642230501,-75.86861604748132,0.10610130284753883,0.20156456610298523,0.1524394799952956,0.5969411561276817,236.79968536969062,2.2280403988573063,0.009406499933392211,0.00020754646391319794,0.033127648489820374,-0.13177234943096447,0.9882707365233465,1.516923474897514,0.9086978618597025,148770.2181576717,392531.5750183757,2437.25481494386,2333.2791996101396,186748.3848328876,208191.74818319126,13,0.6762822648822249
