timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_Estimated Revenue,daily_rpv,ratings_like_ratio,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-08 00:00:00+00:00,1,0,0,4783553299,0.0067141344770789,766.0,303497.0,0.0127130827363661,75.0986328125,110543.0,10.689354221026102,342.0,304567.0,719.0,99959.0,75.0986328125,0.0057861842215061,11.32341359059016,353022.0,1215.0,85067.0,74.89900970458984,0.0104128224775195,11.066693683465322,265146.4285714286,1021.0,188503.14285714287,75.0986328125,0.008495316574616057,11.430340264524736,194040.53333333333,540.7,83527.13333333333,74.84251124064127,0.004780498892068814,12.77530696314314,-14.028870721938013,-0.3513184291141225,-36.95473251028807,6.536856745479835,29.948158510350666,10.588341219900155,-35.52051337114206,16.037343783901537,0.2665230270700425,0.0,0.19759572541908368,0.3313183372160302,395.6936114732725,2.7454859603415835,0.006929367491677522,3.52205095948774e-05,2.979404702960887e-15,0.012223445905062984,1.0034221402731291,1.3664486693403677,1.7770774068602733,48754.5575801989,64289.18685651168,508.4495987858525,402.1766767359155,106983.71469283542,81117.14160174021,18,0.24110331875842084
2025-07-09 00:00:00+00:00,1,0,0,4783553299,0.0063447630964219,769.0,319109.0,0.0132969591189229,75.0986328125,128380.0,10.674086292584738,329.0,303497.0,766.0,110543.0,75.0986328125,0.0067141344770789,10.689354221026102,220524.0,2195.0,372355.0,75.0986328125,0.0189121030271053,10.726691941420237,279230.0,817.2857142857143,153649.57142857142,75.0986328125,0.006699982298804142,11.42282517183395,199588.93333333332,553.9,86114.23333333334,74.85321426391602,0.004856205203880817,12.7511172392806,44.70488472909977,5.144037667588153,-64.96583143507972,0.3916449086161844,-65.52214956157431,16.135802357453667,-66.45130852275696,-5.501399799452655,0.0,0.0,0.19835822529786118,0.3391339437083926,414.42727272727274,2.485640398501336,0.005989982941400986,3.3449551228682075e-05,2.979404702960887e-15,0.013427780202286636,1.003278664129488,1.3990254636696624,1.3796744613365757,50587.071502598905,67687.38208188479,492.30128472821883,402.9805634056795,104431.44674478458,81273.80073837393,18,0.25350576429315913
2025-07-10 00:00:00+00:00,1,0,0,4783553299,0.0064999898895621,828.0,322640.0,0.0133777682418975,75.0986328125,115949.0,11.625462452570597,335.0,319109.0,769.0,128380.0,75.0986328125,0.0063447630964219,10.674086292584738,224215.0,1156.0,346579.0,75.0986328125,0.0099903168156743,9.268179535865784,293290.71428571426,770.4285714285714,120702.42857142857,75.0986328125,0.0062013641665024,11.759579874220352,205479.6,569.1666666666666,88433.43333333333,74.86450958251953,0.00495056991154944,12.712843724638942,43.89759828735811,1.1065184623435975,-28.373702422145332,7.672301690507144,-66.54471274947414,-9.682972425611469,-34.93709949854698,2.446534106651499,0.0,0.0,0.19498116005502714,0.34303884713351673,389.19179734620025,2.782578697714532,0.007141009055627426,3.603219197984942e-05,2.979404702960887e-15,0.014366704921700755,1.0031272926422152,1.4273471151672197,1.2526566187935084,51369.33253855162,70487.48509345617,476.81902134969295,404.4462441015077,101783.3739892859,81093.151401669,18,0.25631085237816814
2025-07-11 00:00:00+00:00,1,0,0,4783553299,0.0063393139280378,908.0,300327.0,0.0123887332849302,75.0986328125,132638.0,11.566898703575134,355.0,322640.0,828.0,115949.0,75.0986328125,0.0064999898895621,11.625462452570597,246634.0,852.0,160001.0,75.0986328125,0.0068213143385946,14.303826868534088,300961.14285714284,778.4285714285714,116793.42857142857,75.0986328125,0.006132506964994286,11.368590136369074,211142.63333333333,588.1,91434.96666666666,74.87584508260092,0.0050521222796911505,12.737266368883242,21.770315528272665,-6.91575750061989,6.572769953051649,9.661835748792269,-17.10176811394929,14.39339709699954,-7.066092935047264,-2.4719417145912526,0.0,0.0,0.1827110884902971,0.33660982572482345,330.3927392739274,2.2642435482776557,0.00684564871568694,3.8514220131240294e-05,2.979404702960887e-15,0.015146544459665612,1.0029754285865262,1.4253925799154545,1.21384769122595,49371.64219858261,71072.68500941363,459.4369463727395,406.6372907234368,98736.12627017855,81004.3011963512,18,0.23858501537992222
2025-07-12 00:00:00+00:00,1,1,0,4783553299,0.0052803275175392,746.0,279680.0,0.0114699658669875,75.0986328125,126565.0,12.148796399434408,375.0,300327.0,908.0,132638.0,75.0986328125,0.0063393139280378,11.566898703575134,261417.0,712.0,117760.0,75.0986328125,0.005375487729907,11.704341888427734,303570.14285714284,783.2857142857143,118051.28571428571,75.0986328125,0.006118912648941743,11.432083637941455,216321.7,602.3333333333334,94265.73333333334,74.88711751302084,0.005110327565732053,12.26937144663599,6.986156217843531,-6.87483975799712,4.7752808988763995,-17.841409691629963,7.4770720108695565,-4.578627542634839,-1.770261921320515,-16.70506339518647,0.0,0.0,0.1680846152130362,0.3244346346881652,374.40428380187416,2.2097561746440593,0.005894157988717349,4.343804691571615e-05,2.979404702960887e-15,0.01578812477188213,1.002824455079906,1.4033272799591665,1.1973621201844056,46255.073193992044,70182.25171462286,440.52890913108024,404.35997391649363,95953.94410369449,80687.47500800731,18,0.22218267788595977
2025-07-13 00:00:00+00:00,1,1,0,4783553299,0.0071001052856445,905.0,259788.0,0.0106012479223754,75.0986328125,126389.0,12.55952000617981,390.0,279680.0,746.0,126565.0,75.0986328125,0.0052803275175392,12.148796399434408,295171.0,747.0,112325.0,75.0986328125,0.0058676754124462,11.99657380580902,298515.4285714286,805.8571428571429,120060.42857142857,75.0986328125,0.006294974059398643,11.51250452370871,219938.53333333333,614.1666666666666,96639.53333333334,74.89820454915365,0.0051586205683027235,12.297948514090645,-11.987288724163282,-7.112414187643024,21.15127175368139,21.313672922252014,12.520810149120853,-0.13905898155097685,21.00371589376153,34.46335027629828,0.0,0.0,0.15242600223042022,0.3160317760774967,286.7417218543046,2.055447424638025,0.00716037661207374,4.8345080069517225e-05,2.979404702960887e-15,0.01631759626581584,1.002676008918409,1.357267524008656,1.220282433268745,42499.363504027824,69507.56531721304,417.1962473359613,407.95411196758965,92665.97605828768,80545.2027954546,18,0.20638012558151358
2025-07-14 00:00:00+00:00,1,0,0,4783553299,0.0058206152170896,765.0,262239.0,0.0106509986367997,75.0986328125,108323.0,12.795786102612814,387.0,259788.0,905.0,126389.0,75.0986328125,0.0071001052856445,12.55952000617981,304567.0,719.0,99959.0,75.0986328125,0.0057861842215061,11.32341359059016,292468.5714285714,812.4285714285714,121255.28571428571,75.0986328125,0.006299892773053428,11.722843453997664,221474.83333333334,619.9666666666667,97190.3,74.90904286702474,0.005199777001204543,12.412381964921952,-13.89776305377799,0.9434615917594424,6.397774687065372,-15.469613259668513,8.367430646565088,-14.29396545585454,0.5950552949131271,-18.02071965245169,0.0,0.0,0.1362330853824736,0.31574245546208946,342.34856396866843,2.4208762601085634,0.007062146892655367,4.8794181294283155e-05,2.979404702960887e-15,0.016750535126921498,1.0025309353613263,1.3205499109164611,1.2115697983959774,38464.73049231451,69929.00769972369,390.7206711413445,408.8493090018187,89254.20949672119,80567.45794252589,18,0.20832724279940007
2025-07-15 00:00:00+00:00,1,0,0,4783553299,0.0067244945093989,783.0,263896.0,0.0106703692140875,76.29183959960938,104780.0,22.473787426948547,387.0,262239.0,765.0,108323.0,75.0986328125,0.0058206152170896,12.795786102612814,303497.0,766.0,110543.0,75.0986328125,0.0067141344770789,10.689354221026102,286811.28571428574,814.8571428571429,120432.0,75.2690909249442,0.0063013727776705716,13.406333911986582,222296.93333333332,635.8666666666667,97509.96666666666,74.95974884033203,0.0053223106777294995,12.828275713655684,-13.048234414178728,0.6318663509241595,2.2193211488250597,2.35294117647058,-5.213355888658711,-3.2707735199357435,0.1543018293030496,15.528930509879224,1.5888528757753484,1.5888528757753484,0.11895916969790332,0.31619428682700684,336.6020408163265,2.518548210076254,0.007472728834426089,8.516120845234522e-05,0.12784358433315204,0.024717442530545794,1.0041267758950352,1.2902170147539256,1.1839543309709122,32830.21569989056,70289.02029916401,385.0972832706268,405.4795146263366,88248.88476934396,80578.27204414058,18,0.20964359254645754
2025-07-16 00:00:00+00:00,1,0,0,4783553299,0.0057708253152668,707.0,160853.0,0.0064755214280788,76.3626937866211,104051.0,12.873164375623068,391.0,263896.0,783.0,104780.0,76.29183959960938,0.0067244945093989,22.473787426948547,319109.0,769.0,128380.0,75.0986328125,0.0063447630964219,10.674086292584738,264203.28571428574,806.0,116956.42857142857,75.44967106410435,0.0062193816660769865,13.720487923849202,222972.23333333334,647.7,99511.1,75.01272176106771,0.00540020399882143,12.668103427357144,-49.59308574812995,-39.04682147512657,-8.062418725617682,-9.706257982120048,-18.950771148153922,-0.6957434624928371,-9.04585045072478,-14.182020563763508,1.683201047450611,0.09287256328274207,0.15792056810447247,0.31201482222435334,227.19350282485877,1.5458905162803214,0.006794679583285281,8.003011660029012e-05,0.22066416059221838,0.03248426800177491,1.0058250026499296,1.1849156361963413,1.151693837387317,42909.64660344005,69570.64174446704,118.75158761229005,402.0754046624626,62737.07135706543,79946.97195937067,18,0.12778443323080052
2025-07-17 00:00:00+00:00,1,0,0,4783553299,0.0071198255755007,931.0,158380.0,0.0063494574111871,76.5560531616211,114288.0,12.568410992622375,392.0,160853.0,707.0,104051.0,76.3626937866211,0.0057708253152668,12.873164375623068,322640.0,828.0,115949.0,75.0986328125,0.0064999898895621,11.625462452570597,240737.57142857142,820.7142857142857,116719.14285714286,75.65787397112165,0.006307929621211072,13.855194858142312,223844.3,670.7333333333333,101984.73333333334,75.07246220906576,0.005536987027153327,12.6855489704344,-50.91123233325068,-1.537428583862288,12.43961352657006,31.68316831683169,-1.4325263693520385,9.838444608893715,9.535948462534583,23.37621027385981,1.9406749424584868,0.25321183081925547,0.19213397793131748,0.30624098651363163,169.93562231759657,1.385785158676688,0.008146015802045692,7.935554765169038e-05,0.28905677795410084,0.04072481692168815,1.0077979560657755,1.0754688478936987,1.1392350370837154,51302.489431063936,68550.29925745331,76.14431064732211,397.6828517483661,15484.68621265473,79189.13366893696,18,0.12581983882858377
2025-07-18 00:00:00+00:00,1,0,0,4783553299,0.0067502404563128,1032.0,162248.0,0.0064700924593144,76.73653411865234,128292.0,11.83117171128591,390.0,158380.0,931.0,114288.0,76.5560531616211,0.0071198255755007,12.568410992622375,300327.0,908.0,132638.0,75.0986328125,0.0063393139280378,11.566898703575134,221012.0,838.4285714285714,116098.28571428571,75.89185987200055,0.0063666334109646425,13.892948144958138,225125.53333333333,695.2666666666667,104926.3,75.138525390625,0.005660515946025604,12.68821442657047,-45.9762192543461,2.4422275539840888,13.656387665198233,10.848549946294316,-3.276587403308251,12.253254934901303,6.482192441322954,-5.190929402254474,2.1810001657975864,0.2357500805981072,0.2235894953038772,0.2974200450786709,157.0648596321394,1.2646675968291332,0.008044086583055974,7.291984364332544e-05,0.32473591395786916,0.0492688782620898,1.0100259417849786,0.9817278241502593,1.1247443645900905,58353.85578680358,66956.84627235983,98.36096339950602,396.4684562252204,10496.082945974431,78444.49061472341,18,0.12889264560083383
2025-07-19 00:00:00+00:00,1,1,0,4783553299,0.0057139187119901,824.0,161546.0,0.0064097324146398,76.83643341064453,122315.0,12.342760483423868,384.0,162248.0,1032.0,128292.0,76.73653411865234,0.0067502404563128,11.83117171128591,279680.0,746.0,126565.0,75.0986328125,0.0052803275175392,12.148796399434408,204135.7142857143,849.5714285714286,115491.14285714286,76.14011710030692,0.006428575010171915,13.920657299813772,225938.76666666666,711.4333333333333,107507.66666666667,75.20794448852538,0.005743154215936813,12.63010639614529,-42.23898741418765,-0.43267097283171685,10.45576407506703,-20.155038759689926,-3.3579583613163155,-4.658903127240976,8.211445085757996,-15.352367830890179,2.3140242812187184,0.13018478504347453,0.25257579223668153,0.29208217473995185,195.81333333333333,1.3207266424670525,0.006736649334510612,7.64035264252748e-05,0.3126220703125032,0.057570262056038685,1.0123946029654323,0.903500170853287,1.1193457059420608,64117.104545530296,65992.68632606254,94.38930373374144,391.29472826479065,10609.932604574376,77670.56640014621,18,0.12833496453720417
2025-07-20 00:00:00+00:00,1,1,0,4783553299,0.0062986956909298,835.0,162013.0,0.0063982022871074,76.90941619873047,117601.0,12.132025400797524,376.0,161546.0,824.0,122315.0,76.83643341064453,0.0057139187119901,12.342760483423868,259788.0,905.0,126389.0,75.0986328125,0.0071001052856445,12.55952000617981,190167.85714285713,839.5714285714286,114235.71428571429,76.39880044119698,0.006314087925212672,13.859586641902018,226817.8,728.2666666666667,109974.4,75.27976048787436,0.0058636478614061596,12.594867193698883,-37.636457419126366,0.2890817476136842,-7.734806629834257,1.3349514563106846,-6.95313674449517,-3.853983567019581,-11.287291701646263,10.234254430546997,2.411206860118864,0.09498461191697061,0.27548817046735585,0.2862001219954762,193.79545454545453,1.3776381354058604,0.007100219384024081,7.48825743503495e-05,0.24626350402832273,0.06542330392873696,1.0148650838694269,0.8384168135960103,1.0768190850564638,67313.23215970235,64915.28203074551,92.31753610515884,385.1337370346814,10533.281075963878,76740.45018992074,18,0.12870595749548772
2025-07-21 00:00:00+00:00,1,0,0,4783553299,0.0063478872179985,793.0,165892.0,0.0065215179568954,76.99199676513672,109221.0,12.543656388918558,363.0,162013.0,835.0,117601.0,76.90941619873047,0.0062986956909298,12.132025400797524,262239.0,765.0,108323.0,75.0986328125,0.0058206152170896,12.795786102612814,176404.0,843.5714285714286,114364.0,76.66928100585938,0.006389412496771086,13.823568111374268,227699.23333333334,744.2,112120.4,75.35419184366862,0.0059957533764342,12.41278560558955,-36.740149253162194,2.394252313085987,3.6601307189542576,-5.029940119760479,0.8290021509744117,-7.125789746685829,9.058698801473852,0.7809795786695384,2.5211696694451335,0.10737380477945369,0.2899260973529054,0.2804532642198729,208.93198992443325,1.51885151343136,0.007260442035487356,7.561293357114862e-05,0.12408202035086839,0.07287892478459304,1.0174521035925788,0.7747237327837584,1.0656563230042333,67969.19739505355,63858.99324869582,87.93704041484968,377.2539984020648,9622.077751049233,75750.00910463117,18,0.1317875028599029
2025-07-22 00:00:00+00:00,1,0,0,4783553299,0.0056631341576576,752.0,167673.0,0.0065655905897825,77.05232238769531,102159.0,17.273161212603252,360.0,165892.0,793.0,109221.0,76.99199676513672,0.0063478872179985,12.543656388918558,263896.0,783.0,104780.0,76.29183959960938,0.0067244945093989,22.473787426948547,162657.85714285713,839.1428571428571,113989.57142857143,76.77792140415737,0.006237789589379471,13.08062150932494,228439.06666666668,759.0666666666667,113942.7,75.4307622273763,0.0060871080262586,12.54829675356547,-36.46247006396459,1.0735900465363102,-3.9591315453384457,-5.170239596469106,-2.501431570910484,-6.465789545966438,-15.783496443603685,-10.787101862795922,0.9968075118873321,0.07835310823618435,0.29831022313476974,0.27576859628736233,222.67330677290838,1.641278386844166,0.007361002349256069,0.00010301633653758634,0.11120196751186096,0.07970370249170132,1.0178595461188662,0.7120404557605899,1.0247542120939632,67040.62014895398,62996.32075186185,88.77196369609814,368.0661422318977,10343.019378963301,74793.13311378151,18,0.13320236037318556
