timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-13 00:00:00+00:00,1,1,0,7687145492,1431626,93.441650390625,7453,556848,0.059315737336874,13.225178440411886,0.013097981064565,236.0,477798.0,7431.0,1302542.0,93.47364044189452,0.0507909767329692,11.53938881556193,350800.0,9244.0,1766458.0,93.55437469482422,0.0716322511434555,12.131036241849264,450473.85714285716,8492.857142857143,1470178.5714285714,93.5159170968192,0.06526859051414895,12.622532952399482,313658.36666666664,7783.733333333334,1266608.5666666667,92.97852528889975,0.06377353866895036,13.235512557294633,58.736602052451545,16.544648575339373,-19.374729554305492,0.29605705826940554,-18.9549935520686,9.910160286578096,-17.194090106027293,16.784006042497012,-0.12049068209469826,-0.03422360691023307,0.31462737631816645,0.35070922366468643,74.70458814059565,0.3889616499269712,0.005205964961543754,2.3750026381320405e-05,-0.01697894505091826,0.058320799287620004,1.0057797411418354,1.4361927020476648,1.023443137646155,112363.41426572332,110002.88226960022,1029.806311138922,1762.9605963741276,154369.46812320963,308769.12630935194,18,1.0
2025-07-14 00:00:00+00:00,1,0,0,7687145492,1145982,93.41028594970705,6916,468441,0.0547090545296669,14.109345356623331,0.0107045517912447,240.0,556848.0,7453.0,1431626.0,93.441650390625,0.059315737336874,13.225178440411886,377258.0,9683.0,1688498.0,93.5483856201172,0.0779440775513649,12.979658126831056,463500.0,8097.571428571428,1392676.2857142857,93.49618857247489,0.061949301511049236,12.783916842369807,322701.13333333336,7872.133333333333,1278826.9333333333,93.01721725463867,0.06444139840702211,13.327981898519727,24.169931452745864,-15.876325316783035,-28.575854590519466,-7.205152287669392,-32.130094320514445,-19.952417740387506,-29.80986336824141,-7.766375356752631,-0.14762378794108688,-0.033565803671953276,0.27704784230578317,0.3447127361359299,67.72314587248808,0.4087678438510868,0.006034993538298561,3.011972742969958e-05,-0.02365820748465067,0.05607877737688133,1.005149275929477,1.4363135177502733,0.9613277030359832,104508.54117027213,111239.19062549887,1181.4104161672974,1642.7780661771228,181930.61956014505,295806.493138025,18,0.8412367468321696
2025-07-15 00:00:00+00:00,1,0,0,7687145492,1149401,93.3700714111328,7107,459403,0.0577278211712837,13.141644517580668,0.0102412643739442,244.0,468441.0,6916.0,1145982.0,93.41028594970705,0.0547090545296669,14.109345356623331,405673.0,9185.0,1549982.0,93.54010772705078,0.073185883462429,14.309502681096395,471175.71428571426,7800.714285714285,1335450.4285714286,93.47189767020089,0.05974100689802847,12.617079961867558,329061.06666666665,7953.366666666667,1287748.9333333333,93.0564697265625,0.06493490872283773,13.359326244725121,13.244657642978463,-1.929378512982427,-22.623843222645622,2.76171197223829,-25.844235610478062,0.29834674541135975,-21.12164472139073,5.517855622929524,-0.18177904649644416,-0.043051509975999824,0.23232716688768923,0.34483438138399414,64.63182329769275,0.39968870769321785,0.006183215271941409,2.8605855668606863e-05,-0.03089659554618182,0.0526675316595244,1.004464256433315,1.4318792528652664,0.9200137194774779,92043.34378796945,113471.56936155725,1272.7152336379415,1535.742872770169,206002.5776891959,287331.8837610106,18,0.8250061057954774
2025-07-16 00:00:00+00:00,1,0,0,7687145492,1317951,93.3218765258789,8447,206712,0.0672220066189765,13.62823212146759,0.0044821081029354,247.0,459403.0,7107.0,1149401.0,93.3700714111328,0.0577278211712837,13.141644517580668,430072.0,9081.0,1477778.0,93.54698181152344,0.0718549489974975,12.93905254205068,439267.14285714284,7710.142857142857,1312618.0,93.43973977225167,0.05907915798681118,12.715534187498546,328232.93333333335,8068.666666666667,1305712.0666666667,93.0934206644694,0.06560808494687077,13.43937642706765,-51.93548987146338,-55.00421198816725,-6.9816099548507875,18.85465034473055,-10.815359275885827,14.664159853697711,-6.447631573271817,16.4464642092115,-0.24063340290130242,-0.05161705943403927,0.24760847946302111,0.348214241959373,24.46875,0.15684334482591172,0.006409186374010586,6.592827795768815e-05,-0.036243983677452234,0.04856520367411267,1.0037201244224387,1.3382786985943604,0.9004859391133472,97404.45357332275,114295.38206676808,1221.9058523830408,1431.7595958225284,210841.0925780356,270802.9687328916,18,0.37121799844840964
2025-07-17 00:00:00+00:00,1,0,0,7687145492,1405206,93.27311706542967,8965,203077,0.0695218220353126,14.035783251126608,0.0042710427838582,251.0,206712.0,8447.0,1317951.0,93.3218765258789,0.0672220066189765,13.62823212146759,450669.0,7964.0,1455510.0,93.53594207763672,0.0633805021643638,11.757235725720724,403896.85714285716,7853.142857142857,1305431.7142857143,93.40219334193638,0.05995648939694672,13.041040976842245,328022.5,8174.7,1323456.4666666666,93.1296023050944,0.06610608398914333,13.49615303542879,-54.93876880814966,-1.7584852354967317,12.569060773480656,6.132354682135666,-3.4561081682709105,6.620504100683555,9.6896043124155,3.4212239890007545,-0.2809882558181709,-0.05224869265858523,0.26890416077768964,0.3491446755250272,22.64967655587776,0.1445174981337269,0.006379842969754634,6.911523282249485e-05,-0.040353230067657515,0.04347796413604273,1.0029270074186398,1.2313083923903305,0.906973848379726,104629.55254939599,114527.30932740823,1185.878329377818,1373.3240607599046,211209.9951823371,258630.1798024964,18,0.36469018475418785
2025-07-18 00:00:00+00:00,1,0,0,7687145492,1440324,93.23399353027344,8983,210417,0.0632390826940536,14.781675895055136,0.0042913671719288,251.0,203077.0,8965.0,1405206.0,93.27311706542967,0.0695218220353126,14.035783251126608,454999.0,8653.0,1385314.0,93.52471160888672,0.0604080073535442,11.607714335123696,368956.5714285714,7900.285714285715,1313290.2857142857,93.36066218784877,0.06036092873130521,13.49446405683245,326012.4,8280.666666666666,1342012.4666666666,93.16955820719402,0.06643273917337254,13.54956077337265,-53.754403855832656,3.6143925703058466,3.813706229053504,0.20078081427774563,3.9709408841605676,2.4991353580898545,4.686589517744277,-9.037075205059752,-0.31084627112141217,-0.041945135304943815,0.29185864733853856,0.35607942460213327,23.421304541406947,0.146089944977696,0.006236786836304306,7.024910366534772e-05,-0.04087202889578409,0.03660465702994752,1.002051141857191,1.1317255767834946,0.908602136271674,111999.60932862105,116086.30780516051,1117.2972491048008,1305.0407929503099,208310.31217547212,245630.13881032995,18,0.3778715196965779
2025-07-19 00:00:00+00:00,1,1,0,7687145492,1401067,93.21012878417967,7851,204872,0.0555459856986999,13.197609403859014,0.0040606660244493,249.0,210417.0,8983.0,1440324.0,93.23399353027344,0.0632390826940536,14.781675895055136,477798.0,7431.0,1302542.0,93.47364044189452,0.0507909767329692,11.53938881556193,329967.14285714284,7960.285714285715,1327365.2857142857,93.32301766531806,0.0610402157264096,13.731352712303464,325659.9,8370.966666666667,1361053.2666666666,93.20831019083658,0.06670867415765917,13.549553471774873,-57.121628805478466,-2.6352433501095396,5.65199838514332,-12.6015807636647,7.564055516060142,-2.7255673029124017,9.361916764723599,-12.165098966682319,-0.2819101261800627,-0.0255966147004294,0.32202655287256243,0.3575789012297118,26.09169638308711,0.1462255936185824,0.005603582409990093,6.44184904983039e-05,-0.040860857282360434,0.029128547982458987,1.0012306571618628,1.0132261996553547,0.9150266662795195,120921.86767761593,116449.10921657782,891.6765324160716,1166.7753228548308,172841.95508469516,225906.9156067633,18,0.3679136856018159
2025-07-20 00:00:00+00:00,1,1,0,7687145492,1383436,93.1932601928711,7096,204872,0.0529198870062828,13.91215988000234,0.003950120341026,251.0,204872.0,7851.0,1401067.0,93.21012878417967,0.0555459856986999,13.197609403859014,556848.0,7453.0,1431626.0,93.441650390625,0.059315737336874,13.225178440411886,279684.85714285716,7909.285714285715,1320481.0,93.28753335135322,0.06012652282203944,13.829492917959241,320316.26666666666,8373.133333333333,1374533.3666666667,93.2427879333496,0.06655841221412019,13.463070885973853,-63.208631439818404,0.0,-4.790017442640549,-9.616609349127502,-3.3661025994219163,-1.2583980637614012,-10.782720771499509,-4.7277920436266,-0.2658238555457104,-0.018097380111592454,0.353949898845485,0.36912715594759027,28.867408764266592,0.1480891431991482,0.005129254169145396,6.790626329483309e-05,-0.037815911429270654,0.021794332094798568,1.0004798807392545,0.8731522131341144,0.9033647411631577,129219.80153128898,118237.43251841658,911.4307825768126,1164.2588802452365,141761.10425923072,214081.3743752093,18,0.3679136856018159
2025-07-21 00:00:00+00:00,1,0,0,7687145492,1213036,93.1844711303711,7541,202635,0.0572102591395378,13.792850971221924,0.0038142953756042,251.0,204872.0,7096.0,1383436.0,93.1932601928711,0.0529198870062828,13.91215988000234,468441.0,6916.0,1145982.0,93.41028594970705,0.0547090545296669,14.109345356623331,241712.57142857142,7998.571428571428,1330060.142857143,93.25527409144809,0.060483837766306704,13.784279434330468,313854.56666666665,8396.666666666666,1376163.1,93.2697250366211,0.06677710128327206,13.490665023165624,-56.74268477780553,-1.0919012847045995,9.037015615962973,6.27113866967306,5.851226284531519,-12.317158148262731,4.571829345935008,8.107296473905222,-0.24174513228396588,-0.009431006579030399,0.3862480009546916,0.3798704699242028,26.867541766109785,0.1670476663119097,0.0062166281819928,6.806713008163368e-05,-0.03132220676966733,0.01544271602778992,0.9998450628522028,0.7701419609588966,0.9057571623202242,136193.4729812017,119224.0817275237,818.5839052229882,1138.9565803638125,121651.0534964514,212605.53109299587,18,0.3638964313421257
2025-07-22 00:00:00+00:00,1,0,0,7687145492,1218035,93.20314025878906,7084,203077,0.0551253296434879,12.276596585909523,0.0037362727007804,254.0,202635.0,7541.0,1213036.0,93.1844711303711,0.0572102591395378,13.792850971221924,459403.0,7107.0,1149401.0,93.3700714111328,0.0577278211712837,13.141644517580668,205094.57142857142,7995.285714285715,1339865.0,93.2314267839704,0.060112053262335874,13.660701158377448,305492.3,8386.433333333332,1375780.6666666667,93.28712158203125,0.06649874076247211,13.455160591970895,-55.79545627695074,0.21812618747996115,-0.3236245954692518,-6.060204216947351,5.971284173234581,0.41210648323710686,-4.508210209552111,-3.6443280058646166,-0.17878443254979448,0.020034591806439295,0.4164204787080552,0.3857686301704506,28.662949894142553,0.16672495722622319,0.0058159200549080655,6.045261715158473e-05,-0.020508357456744848,0.010954646194341618,0.999402974417944,0.6713575806282889,0.9039577678177554,140806.39805658805,117849.34609862034,786.059402726913,1149.6330354038894,114181.14670956784,212888.56026704455,18,0.36469018475418785
2025-07-23 00:00:00+00:00,1,0,0,7687145492,1233402,93.18904876708984,7187,203077,0.0583129823207855,13.62221376101176,0.003655254489817,253.0,203077.0,7084.0,1218035.0,93.20314025878906,0.0551253296434879,12.276596585909523,206712.0,8447.0,1317951.0,93.3218765258789,0.0672220066189765,13.62823212146759,204575.2857142857,7815.285714285715,1327786.5714285714,93.21245138985769,0.05883933550545144,13.659841392598043,303089.4666666667,8395.8,1379268.9666666666,93.29734929402669,0.06643704945842421,13.484645169944578,-1.7584852354967317,0.0,-14.916538416005686,1.4539808018068978,-6.415185390048639,1.261622202974455,-13.253136504372087,5.782555311529403,-0.14233292742696912,-0.015119116866757487,0.4425461579046683,0.3933360796166687,28.25222593210907,0.16464772665544028,0.005826968152339503,6.707872719355007e-05,-0.012127467564171313,0.00752947577114883,0.9990900287648962,0.6749666623659825,0.885640406747332,142464.99653014826,119216.02259177367,727.6073992700548,1138.2435470556377,109704.2237146543,209532.20501384677,18,0.36469018475418785
2025-07-24 00:00:00+00:00,1,0,0,7687145492,1248281,93.1797103881836,7674,203077,0.0578390434384346,12.851653615633646,0.003574529375874,253.0,203077.0,7187.0,1233402.0,93.18904876708984,0.0583129823207855,13.62221376101176,203077.0,8965.0,1405206.0,93.27311706542967,0.0695218220353126,14.035783251126608,204575.2857142857,7630.857142857143,1305368.7142857143,93.19910757882255,0.057170367134468866,13.49068001609905,297488.6,8420.766666666666,1385985.7333333334,93.30767135620117,0.06629689695934451,13.387926597698875,0.0,0.0,-14.400446179587279,6.776123556421321,-11.16740179020016,1.2063382417087043,-16.804477004276297,-0.8127502032801437,-0.10014319257772852,-0.010020897336970869,0.46217003343946983,0.40289204421612307,26.45954397394137,0.1626851945313639,0.0061476493292381045,6.328432235709257e-05,-0.006968906947540882,0.0038236132187903157,0.9988364967660143,0.6876743704272558,0.8623385068765383,140608.79530563578,119855.79018499254,725.5613211639909,1112.8000620780563,103868.36804501606,201585.3339513359,18,0.36469018475418785
2025-07-25 00:00:00+00:00,1,0,0,7687145492,1341610,93.1690673828125,9455,202534,0.0632129088044166,14.424650033315023,0.003484913531488,258.0,203077.0,7674.0,1248281.0,93.1797103881836,0.0578390434384346,12.851653615633646,210417.0,8983.0,1440324.0,93.23399353027344,0.0632390826940536,14.781675895055136,203449.14285714287,7698.285714285715,1291266.7142857143,93.18983241489956,0.05716662800737788,13.439676321564747,299842.0333333333,8513.5,1397533.0,93.31515375773112,0.06646429424484568,13.394371099575704,-3.7463703027797224,-0.267386262353686,5.254369364354883,23.208235600729733,-6.8535968296022265,7.476601822826745,-0.041388787632512525,9.291068881009569,-0.0696378488172944,-0.011422020230322794,0.47482556561942146,0.390724501338026,21.41857021996616,0.1509632822032616,0.007047497374425225,7.122052994946564e-05,-0.005203792027058512,0.00042542148882910306,0.9986570097375939,0.6785210885725591,0.8601103593575157,135896.43352475163,117155.62895434644,827.5178295612512,1077.4868828707977,101920.32954809387,187884.0473065135,18,0.36371505330000287
2025-07-26 00:00:00+00:00,1,1,0,7687145492,1496535,93.16878509521484,8265,200466,0.0558079220354557,12.886666933695476,0.0033615473810653,260.0,202534.0,9455.0,1341610.0,93.1690673828125,0.0632129088044166,14.424650033315023,204872.0,7851.0,1401067.0,93.21012878417967,0.0555459856986999,13.197609403859014,202819.7142857143,7757.428571428572,1304905.0,93.18392617361886,0.05720404748405727,13.395255968684241,301826.1666666667,8535.866666666667,1410935.8666666667,93.32368774414063,0.06616687340040998,13.384976443288407,-2.1506111132804873,-1.0210631301411088,5.2732136033626364,-12.585933368588053,6.813949654085061,11.54769269757978,0.4715666370142868,-11.714358521092972,-0.04435536084340663,-0.00030298424743557817,0.4716561518751576,0.38052744640439234,24.251875151221874,0.1339533429199164,0.005522753879626016,6.428323331867827e-05,-0.004559380667547854,-0.0032939838753118533,0.9985023998311667,0.6719752516013829,0.8645420970382865,125646.09940482966,114853.1404596932,828.9839802797433,1064.6292128809673,114384.04377686167,179680.21609644374,18,0.36000129299198347
2025-07-27 00:00:00+00:00,1,1,0,7687145492,1458775,93.1439971923828,6566,202635,0.0471776910126209,17.47024150689443,0.0033170980941615,254.0,200466.0,8265.0,1496535.0,93.16878509521484,0.0558079220354557,12.886666933695476,204872.0,7096.0,1383436.0,93.1932601928711,0.0529198870062828,13.91215988000234,202500.14285714287,7681.714285714285,1315667.7142857143,93.17688860212054,0.05638373377067701,13.90355334395454,298354.8333333333,8474.066666666668,1424884.5333333334,93.33168334960938,0.0655372599760691,13.350779861182982,-1.0919012847045995,1.081978988955723,-7.46899661781285,-20.556563823351482,5.445788601713408,-2.5231618371772124,-10.850733662715816,-15.46416836188932,-0.05286111934097448,-0.026605373040677893,0.3917569627652631,0.389682033644708,30.85655550479671,0.13890754989114162,0.004501033743357445,8.621489521553144e-05,-0.007504054478238341,-0.007346786142587811,0.9983414555279262,0.6787225150493944,0.86033095969019,94449.6655454842,116263.51820106123,893.7539456610086,1123.7559844751372,116699.33957799127,165608.20178480216,18,0.3638964313421257
