timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,ratings_like_ratio,daily_rpv,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-08 00:00:00+00:00,0,0,0,8319979876,0.003777140751481,285223,13.495959917704264,88094,278,78.50662994384766,0.1781780656198887,411,271702.0,367.0,114898.0,78.51002502441406,0.0029847535770386,11.62596895383752,157290.0,368.0,88601.0,77.08333587646484,0.003287230618298,10.918183306852976,214166.14285714287,387.7142857142857,91392.57142857143,77.97085571289062,0.0032141873213861146,12.20778540239571,193188.9090909091,418.1818181818182,89092.0,77.7721245505593,0.0033326632639562,12.413405508941656,81.33574925297222,4.976407976385899,11.684782608695654,11.989100817438691,-0.5722283044209409,-23.328517467666977,14.903430579405352,26.54782560738522,1.8464354859574428,-0.004324391140309025,0.2538035654350377,0.2538035654350377,692.2888349514564,3.2376752369601,0.004665418014643282,4.731705577968286e-05,0.23798779078892676,0.11616321910511629,1.0025553006746284,1.1085840479401563,0.9644500709533305,49032.033929778096,49032.033929778096,98.99880623706348,98.99880623706348,26620.41032365955,26620.41032365955,7,1.0
2025-09-09 00:00:00+00:00,0,0,0,8319979876,0.0036705750972032,296528,18.146652590144765,102818,274,78.81640625,0.1762880260618911,381,285223.0,411.0,88094.0,78.50662994384766,0.003777140751481,13.495959917704264,164407.0,335.0,76641.0,77.3905258178711,0.0028339668642729,10.44591542085012,233040.57142857142,394.2857142857143,95132.14285714286,78.17455291748047,0.0033337027832332994,13.307890712294945,201800.5,415.0833333333333,90235.83333333333,77.8591480255127,0.0033608225833934497,12.891176099041914,80.36215003010821,3.9635653506203905,13.731343283582099,-7.299270072992703,34.15534765986874,16.71396462869208,29.520748583097678,-2.8213313002968143,1.8424483062494446,0.3945861723702926,0.27481178517985333,0.27481178517985333,776.2513089005236,2.883980587245548,0.0037055408047150817,6.119688998426719e-05,0.24567822047642637,0.1295210031362715,1.0040509676764562,1.154806709738437,0.9919306064252975,55457.15565518699,55457.15565518699,94.99996012758334,94.99996012758334,25688.988227478232,25688.988227478232,8,1.0
2025-09-10 00:00:00+00:00,0,0,0,8319979876,0.006363078020513,295360,17.329589453610506,145000,276,79.50350189208984,0.1617045680678691,659,296528.0,381.0,102818.0,78.81640625,0.0036705750972032,18.146652590144765,175967.0,359.0,72809.0,77.123046875,0.003200985956937,11.18432722489039,250096.7142857143,437.14285714285717,105445.14285714286,78.51461791992188,0.003785430220887014,14.185785316397817,208997.38461538462,433.84615384615387,94448.46153846153,77.98563678448016,0.0035917653093257233,13.232592510931806,67.84965362823712,-0.393891976474392,83.56545961002786,72.96587926509186,99.15120383469076,41.02589040829427,98.78494020641635,73.35370758008347,3.086567652012051,0.8717672814342992,0.28276779710026373,0.28276779710026373,447.5151515151515,2.0369514693002118,0.004544796242784532,5.86725717126178e-05,0.23785046168736024,0.15597597059313,1.0067830584868287,1.196649971223153,1.0539191441763904,59097.73004740886,59097.73004740886,113.35552196066304,113.35552196066304,28907.29169147289,28907.29169147289,8,0.9960610802352561
2025-09-11 00:00:00+00:00,0,0,0,8319979876,0.0085314372554421,308722,12.866712069511411,215650,260,79.29594421386719,0.1552225123603773,909,295360.0,659.0,145000.0,79.50350189208984,0.006363078020513,17.329589453610506,181210.0,448.0,87388.0,77.81456756591797,0.0039022921118885,12.800974110762278,268312.71428571426,503.0,123768.28571428571,78.7262431553432,0.004446736669966101,14.195176453361983,216120.57142857142,467.7857142857143,103105.71428571429,78.07923017229352,0.003944599019762607,13.206458193687492,70.36697753987087,4.5239707475623,102.90178571428572,37.93626707132019,146.77301231290335,48.72413793103447,118.62631014861016,34.07720647049815,1.9037266340834247,-0.26106734078754634,0.29022472739822114,0.29022472739822114,339.25494505494504,1.4315815832061989,0.004215143913081785,4.1677206005096514e-05,0.22155679975237463,0.1622181315998428,1.0082866209313532,1.2414954879683562,1.1272975143196462,62723.53392800492,62723.53392800492,167.2948473027963,167.2948473027963,42668.77684682789,42668.77684682789,9,1.0
2025-09-12 00:00:00+00:00,0,0,0,8319979876,0.0270779896527528,345397,13.047132795507258,784993,240,79.63060760498047,0.1480230746048978,3350,308722.0,909.0,215650.0,79.29594421386719,0.0085314372554421,12.866712069511411,183835.0,451.0,99395.0,78.0952377319336,0.0033671976998448,16.162901143232983,291393.0,917.1428571428571,221710.85714285713,78.9455817086356,0.007833992663238672,13.750066689401164,224739.0,659.9333333333333,148564.86666666667,78.18265533447266,0.005486825061961953,13.195836500475476,87.88424402317297,11.879619852164724,642.7937915742793,268.53685368536856,689.7711152472459,264.0125202875029,704.1698785313637,217.3907143896543,1.9660224075597643,0.42204351613579494,0.2942068108120117,0.30722859033178346,103.07281408534766,0.43999954139776865,0.004267548541772294,3.777419902694068e-05,0.22830935886928247,0.17058666774204884,1.0097582561106306,1.296584037483481,1.4277824743399838,67813.55610924205,69046.24616257468,789.6364722084196,761.4453799627828,184248.9140043591,180799.8836756368,10,1.0
2025-09-13 00:00:00+00:00,0,1,0,8319979876,0.0070464499294757,361808,11.958248535792032,567006,234,80.09456634521484,0.1116838040582427,996,345397.0,3350.0,784993.0,79.63060760498047,0.0270779896527528,13.047132795507258,236819.0,343.0,100523.0,78.35595703125,0.00243297428824,9.738451045492422,309248.5714285714,1010.4285714285714,288351.28571428574,79.19395446777344,0.008493060611986628,14.067180616586821,233305.8125,680.9375,174717.4375,78.30214977264404,0.005584301616181562,13.118487252682762,52.778282147969556,4.7513441054786165,190.37900874635568,-70.26865671641791,464.0559871870119,-27.76929221024901,189.62286874692222,-73.97720429086823,2.2188604157708847,0.5826387041222958,0.30540043504342834,0.3214322792389052,362.89669007021064,0.6381014696467592,0.0017565920702919012,3.305127439005672e-05,0.26718275887625553,0.1826576457304106,1.0113892747225819,1.325507359267234,1.5208814272095172,74389.45978219506,74992.01907155967,794.3810812184553,740.408398002976,213868.3286243464,203599.2864764736,11,1.0
2025-09-14 00:00:00+00:00,0,1,0,8319979876,0.0139453317970037,372388,17.515353896401145,454129,226,80.48151397705078,0.1001768469600377,1530,361808.0,996.0,567006.0,80.09456634521484,0.0070464499294757,11.958248535792032,271702.0,367.0,114898.0,78.51002502441406,0.0029847535770386,11.62596895383752,323632.28571428574,1176.5714285714287,336812.85714285716,79.47559574672154,0.010058857500553072,14.90852132266734,241487.11764705883,730.8823529411765,191153.41176470587,78.43034766702091,0.006076126920935806,13.377126467019137,37.057511538376595,2.9242028921416807,316.8937329700272,53.6144578313253,295.2453480478337,-19.90754947919422,367.218865379162,97.90578144420759,2.5111302053765217,0.4831134613653587,0.29301764179567047,0.33154421265831935,243.2318745917701,0.8200030828176954,0.0033690793385154033,4.703510011413104e-05,0.3074313572474883,0.19494733623429733,1.0133270871645026,1.340163768848675,1.6554719200967367,76114.59751014828,80063.65628742105,816.4510880150011,745.8874648994429,223206.67070865215,208456.89929427224,12,1.0
2025-09-15 00:00:00+00:00,0,0,0,8319979876,0.0099079068750143,358408,26.757376472155254,264009,223,80.74712371826172,0.0878893859189081,1091,372388.0,1530.0,454129.0,80.48151397705078,0.0139453317970037,17.515353896401145,285223.0,411.0,88094.0,78.50662994384766,0.003777140751481,13.495959917704264,334087.28571428574,1273.7142857142858,361943.5714285714,79.79566628592355,0.010934681232486398,16.803009401874625,247982.72222222222,750.8888888888889,195200.94444444444,78.5590574476454,0.006289003585051278,14.120473689526698,25.658870427700432,-3.7541488984607407,165.45012165450123,-28.692810457516337,199.6901037528095,-41.86475648989604,162.31235548025197,-28.95180251542586,2.8538911630986874,0.3300257762132608,0.27083461886661403,0.3323504777100907,328.2124542124542,1.3575546380818908,0.004132419226544449,7.465598372852036e-05,0.3052428109305272,0.20481137176293038,1.015741136394136,1.3472200108155257,1.7386985210944574,74243.00418472862,82417.17619440428,811.299188725327,728.5783811755189,220524.7888837563,202960.6616733378,12,0.9624585110153926
2025-09-16 00:00:00+00:00,0,0,0,8319979876,0.0139723066240549,397464,16.626734928651288,371570,211,80.90412902832031,0.0906666950468788,1896,358408.0,1091.0,264009.0,80.74712371826172,0.0099079068750143,26.757376472155254,296528.0,381.0,102818.0,78.81640625,0.0036705750972032,18.146652590144765,348506.71428571426,1490.142857142857,400336.71428571426,80.09391239711216,0.012406357164893786,16.585878307375555,255850.15789473685,811.1578947368421,204483.52631578947,78.68248226768092,0.006693387955525152,14.252382175796413,34.039281282037436,10.897078190218966,397.6377952755906,73.78551787351053,261.3861386138614,40.74141411845809,280.65715191881293,41.02177988057376,2.6488428966149558,0.19444074640528886,0.25406824559335717,0.34054242022129166,209.52240379546652,1.0696852014823546,0.005102658711255722,4.183194728756315e-05,0.2841123853410982,0.21111711200914793,1.0179383020051338,1.3621516482671026,1.8535242910360188,73876.3493055037,87127.8319834733,844.5177211395161,755.2157354144204,219173.40162799595,201349.6677613263,13,1.0
2025-09-17 00:00:00+00:00,0,0,0,8319979876,0.0144753213971853,392038,11.416185253544858,192326,214,81.0687026977539,0.083878311244419,875,397464.0,1896.0,371570.0,80.90412902832031,0.0139723066240549,16.626734928651288,295360.0,659.0,145000.0,79.50350189208984,0.006363078020513,17.329589453610506,362317.85714285716,1521.0,407097.5714285714,80.31751251220703,0.01356524907584697,15.74110627879475,262659.55,814.35,203875.65,78.80179328918457,0.00708248462760816,14.110572329683837,32.732258938244854,-1.3651550832276649,32.776934749620644,-53.85021097046414,32.63862068965517,-48.239631832494545,127.48929606898454,3.6000839851624944,1.9687193248273616,0.20341813379634033,0.23037189227476304,0.34305211087618,447.5319634703196,2.038392945348287,0.004549543225860124,2.9120024419878784e-05,0.30420984540666995,0.2150463878660279,1.0192345777901286,1.3794200787401683,1.915323476025407,70541.55183831902,90105.91306928753,828.2090468442888,735.2116254593137,214104.86648067765,195998.22930329994,13,0.9863484491677234
2025-09-18 00:00:00+00:00,0,0,0,8319979876,0.0105329193174839,381666,134.2389129638672,93002,220,81.02737426757812,0.0780481490511379,326,392038.0,875.0,192326.0,81.0687026977539,0.0144753213971853,11.416185253544858,308722.0,909.0,215650.0,79.29594421386719,0.0085314372554421,12.866712069511411,372738.4285714286,1437.7142857142858,389576.4285714286,80.56485966273716,0.013851175084710085,33.079992120845574,268326.5238095238,791.0952380952381,198595.95238095237,78.90777333577473,0.007246791041411767,19.83096950274019,23.62772980221688,-2.6456619001219317,-64.13641364136413,-62.74285714285715,-56.87363783909112,-51.64356353275168,23.460080665365957,-27.2353336518524,2.1835039242878995,-0.05097951342561968,0.19710746326263856,0.3413134423856429,1167.1743119266055,4.103803103125705,0.003505263271077277,0.0003517173687111204,0.23432813371931124,0.2146255294997965,1.0210002925809485,1.389122563358751,1.9113529016577935,63177.982295093374,91583.44952480173,834.8420032135843,724.4762180197431,213769.2255874247,192561.470552776,13,0.9602530040456494
2025-09-19 00:00:00+00:00,0,0,0,8319979876,0.0012898999266326,215611,6.603770573933919,38264,231,80.9985122680664,0.0434263132826745,146,381666.0,326.0,93002.0,81.02737426757812,0.0105329193174839,134.2389129638672,345397.0,3350.0,784993.0,79.63060760498047,0.0270779896527528,13.047132795507258,354197.5714285714,980.0,282900.85714285716,80.76027461460659,0.010167162266692915,32.15951180347796,265930.36363636365,761.7727272727273,191308.13636363635,79.00280692360617,0.006976023263467259,19.229733187794448,-37.57589093130513,-43.507936258403944,-95.64179104477611,-55.21472392638036,-95.12556162921199,-58.85679877852089,-95.23635268653902,-87.75363327343202,1.7178126655414072,-0.03562006022360675,0.1805158062578006,0.3387359321898713,1466.7414965986395,5.634679210767019,0.003815497190644192,3.062802893129287e-05,0.14732633318220256,0.2114222659558509,1.0222456360658152,1.3319185014649377,1.45744385915932,58269.65125693139,90080.1696239551,853.2148899026835,720.269389538729,217814.9847207513,191004.39586222827,13,0.5424667391260592
2025-09-20 00:00:00+00:00,0,1,0,8319979876,0.0011380109935998,209080,7.57812155617608,54893,250,81.03131103515625,0.0418004936914386,163,215611.0,146.0,38264.0,80.9985122680664,0.0012898999266326,6.603770573933919,361808.0,996.0,567006.0,80.09456634521484,0.0070464499294757,11.958248535792032,332379.28571428574,861.0,209741.85714285713,80.89409528459821,0.009323099561567785,31.53377937781853,263458.60869565216,735.7391304347826,185377.04347826086,79.09100275454314,0.006722196643038239,18.723141377724083,-42.21244416928316,-3.029066235025113,-83.63453815261043,11.64383561643836,-90.31879733195063,43.458603386995605,-83.84986759304944,-11.775249373749464,1.169548363498163,0.040493048787482167,0.19258408426481344,0.33706935606794536,1274.878048780488,3.8087951324370604,0.002969359128502204,3.624490774473089e-05,0.08126476832799051,0.2070434404456085,1.0227976946461397,1.2615996393507523,1.3869126502306564,61783.656653325845,88803.82358360026,864.3260984117073,714.6991876683188,220584.68766708812,188768.28780724754,13,0.52603506229495
2025-09-21 00:00:00+00:00,0,1,0,8319979876,0.0021117471624165,0,6.372464835643768,21843,267,81.01358795166016,0.0,334,209080.0,163.0,54893.0,81.03131103515625,0.0011380109935998,7.57812155617608,372388.0,1530.0,454129.0,80.48151397705078,0.0139453317970037,17.515353896401145,279181.0,690.1428571428571,147986.7142857143,80.97010585239956,0.007632587470912471,29.94193808342462,252481.16666666666,719.0,178563.125,79.17111047108968,0.006530094581345666,18.208529855137403,-100.0,-100.0,-78.16993464052288,104.90797546012271,-95.19013320003788,-60.20804109813638,-84.85696006981898,85.56474184283059,0.6611132772192718,-0.021871895283054332,0.3502276531059499,0.4045986572998111,0.0,0.0,0.015290239882805347,6.372464835643768,0.035127367292132554,0.20142407956330477,1.0227228766983987,1.1057498018003984,1.1688326066082204,105560.94115840035,102153.54102682315,866.0396692942008,703.7835017896514,226266.6848315122,187612.61410412597,13,0.0
