timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_rpv,sort_sort_position,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-18 00:00:00+00:00,0,0,0,6669140287,1275.0,0.0181219391524791,0.0247571174657768,220.0,80.91322326660156,116899.0,458687.0,13.610602985728873,531558.0,1484.0,129033.0,80.89743041992188,0.0199903864413499,14.205689430236816,547928.0,1554.0,140062.0,80.77685546875,0.0225919187068939,13.391982833544413,582431.8571428572,1528.5714285714287,144031.7142857143,80.86251613071987,0.020112720451184615,13.880636426793549,735744.3666666667,2032.4333333333334,181803.13333333333,80.46681772867838,0.026369976190229207,13.996876670558255,-16.28699391160883,-13.708946154511835,-17.953667953667953,-14.083557951482483,-16.537676171980976,-9.403795928173409,-19.785745568616942,-9.346729210826755,0.1688203843294156,0.019522062193710887,0.2813176666050069,0.34748751988344995,359.47257053291537,3.923755346449957,0.010906757912745937,2.9672899630530715e-05,0.0193350655692,0.03801213180660895,1.0049175351183357,0.7916225845963307,0.7627128786956177,170628.2071495061,255661.98524121963,261.83529131921665,920.6669128234249,41927.20376457846,63689.49127237029,1,0.29677875606902904
2025-03-19 00:00:00+00:00,0,0,0,6669140287,1236.0,0.0169967748224735,0.024163003657134,222.0,80.91808319091797,113674.0,450435.0,13.519929687182108,458687.0,1275.0,116899.0,80.91322326660156,0.0181219391524791,13.610602985728873,479618.0,1386.0,124349.0,80.80989837646484,0.0209910348057746,13.339165290196735,578262.8571428572,1507.142857142857,142506.7142857143,80.87797110421317,0.0195421118821416,13.906459912077171,722207.4,1999.7333333333333,179039.53333333333,80.50288314819336,0.025984807995458395,13.94545107183092,-6.084634021241908,-1.7990481526618418,-10.822510822510822,-3.0588235294117694,-8.58470916533306,-2.7587917775173443,-19.028409129226365,-6.208851715803676,0.13387569669884858,0.006006341263153914,0.29202280027375976,0.35968034915851055,364.13500404203717,3.9624807565427753,0.010873103144930724,3.001520679337821e-05,0.01777185712542356,0.036573886553092336,1.0046593108389588,0.8006880809347248,0.7520591218360034,175109.69918858694,259763.8097968601,278.2613207712525,931.2461407773153,43116.460727294754,64814.916072073116,1,0.29143956334047644
2025-03-20 00:00:00+00:00,0,0,0,6669140287,1196.0,0.0167320482432842,0.0249778098979934,234.0,80.94062042236328,117356.0,468537.0,14.213937918345133,450435.0,1236.0,113674.0,80.91808319091797,0.0169967748224735,13.519929687182108,449142.0,1125.0,114315.0,80.8187255859375,0.0171958450227975,13.512792547543844,581033.5714285715,1517.2857142857142,142941.14285714287,80.89538465227399,0.019475855199353985,14.006623536477358,715372.0,1983.9,177531.96666666667,80.5376459757487,0.025747463665902567,13.942539712096915,4.318233431743201,4.018781844217267,6.311111111111112,-3.2362459546925515,2.660193325460347,3.2390872143146288,-2.6971444491295293,-1.5575106568998853,0.15082499203253885,0.027851909680243203,0.29382116900433636,0.3686953531084923,391.42606516290726,3.9924077813850047,0.0101911262216996,3.033678787706682e-05,0.016020638602121447,0.03522456660286704,1.0044418814604168,0.8122117883123346,0.7564183972476446,175886.64054703782,263754.33214392833,294.66163310138836,941.0149088195624,43384.99859309754,65730.40158807705,1,0.3031518835988695
2025-03-21 00:00:00+00:00,0,0,0,6669140287,1568.0,0.0174170155078172,0.0284079307250627,243.0,80.9520492553711,136405.0,536397.0,13.407039364178976,468537.0,1196.0,117356.0,80.94062042236328,0.0167320482432842,14.213937918345133,472343.0,1659.0,123258.0,80.82198333740234,0.0193386971950531,13.545995632807411,590184.1428571428,1504.2857142857142,144819.2857142857,80.9139654976981,0.01920132924403457,13.986772640959009,713679.8333333334,1980.6333333333334,177421.8,80.57069524129231,0.02560001686215396,13.910073070092634,13.560908068924494,14.483381248439287,-5.485232067510548,31.103678929765888,10.666244787356604,16.231807491734564,-9.93697593924514,4.093744259958876,0.16092888666907612,0.01412002150240621,0.29548716397558944,0.37098730440158834,341.8718929254302,3.9323563479612336,0.011495095523657317,2.4994573738490777e-05,0.011605943952292606,0.0339183107233946,1.0042604852220496,0.8269592544048946,0.7500514295528081,176392.497758596,264766.15757410816,282.9634873350877,942.3257172927332,43544.53841555993,65798.71270588598,1,0.3470585266623187
2025-03-22 00:00:00+00:00,0,1,0,6669140287,1562.0,0.0177902821451425,0.0382339395211447,245.0,80.97168731689453,184991.0,728158.0,13.62069002787272,536397.0,1568.0,136405.0,80.9520492553711,0.0174170155078172,13.407039364178976,791573.0,1977.0,191733.0,80.88037109375,0.0207558758556842,14.3703187306722,581124.8571428572,1445.0,143856.14285714287,80.92701067243304,0.018777672999671473,13.879682826273369,717956.1333333333,1974.6333333333334,178925.86666666667,80.60321909586588,0.025408650313814434,13.873231791486644,-8.011263648456934,35.749827087026965,-20.99140111279717,-0.3826530612244916,-3.516348255125612,35.61892892489278,-14.287971903288987,2.1431148014869006,0.11290282414591069,0.024258881281058464,0.28148076920506643,0.36757006120514807,465.872040946897,3.936159401487632,0.008443608372253936,1.870565361119305e-05,0.01299122401646589,0.032541745602753115,1.0040171047781858,0.8094155480569618,0.7390267789809456,165573.14081180413,263899.17987194477,252.25183648684916,944.4681584356617,38664.398726252504,65425.361718385684,1,0.471131349834881
2025-03-23 00:00:00+00:00,0,1,0,6669140287,1607.0,0.0191609300673007,0.0401421866901025,246.0,80.99384307861328,189073.0,772268.0,14.011629025141398,728158.0,1562.0,184991.0,80.97168731689453,0.0177902821451425,13.62069002787272,894102.0,1794.0,208635.0,80.89598083496094,0.0243952646851539,14.579890370368958,563720.0,1418.2857142857142,141061.57142857142,80.9409909929548,0.018029910911406728,13.798502634098002,720772.2666666667,1966.0666666666666,179771.66666666666,80.63589019775391,0.025308354509373458,13.862146309048239,-13.626409514798087,6.057751202348949,-10.42363433667781,2.880921895006394,-9.376183286601004,2.2065938342946456,-21.456355097629388,7.704475460117677,0.12097293665551678,0.02736235646423335,0.25918717166264044,0.3662971840261386,480.26616915422886,4.084474861694363,0.008499317727450629,1.8143456522457067e-05,0.01571900503976457,0.030996320510203602,1.0037836848387567,0.7821055638100762,0.7124094498016055,150126.76383782265,264016.85160413705,237.95332675607784,946.6692221108458,33433.95215993715,65385.727178365734,1,0.4996713148441463
2025-03-24 00:00:00+00:00,0,0,0,6669140287,1447.0,0.0196328479796648,0.0272000358912734,248.0,81.00859832763672,129874.0,527563.0,14.082239548365274,772268.0,1607.0,189073.0,80.99384307861328,0.0191609300673007,14.011629025141398,531558.0,1484.0,129033.0,80.89743041992188,0.0199903864413499,14.205689430236816,563149.2857142857,1413.0,141181.7142857143,80.95687212262835,0.017978833988308855,13.780866936687783,708414.6,1946.6,177075.7,80.66618881225585,0.0252209012707074,13.844497735331755,-0.7515642695623104,-31.686538869925982,-2.4932614555256083,-9.956440572495328,0.651771252315303,-31.310128892015253,-1.7885520259155019,2.462917565622025,0.13741834213742976,0.018217741574644286,0.2592483079236095,0.372800730232413,364.3390883977901,4.062082771896054,0.011141482194417709,2.669295014133882e-05,0.016739709036689563,0.029702611123361682,1.0036035334587214,0.7949430823620599,0.7128545405786199,150147.52774084097,264097.48018730275,237.01588021169908,951.2811905258484,33655.92449886981,65730.74472901574,1,0.3413427694441856
2025-03-25 00:00:00+00:00,0,0,0,6669140287,1302.0,0.0185951329767704,0.0254624945380633,250.0,81.02893829345703,122118.0,497106.0,13.967065691947935,527563.0,1447.0,129874.0,81.00859832763672,0.0196328479796648,14.082239548365274,458687.0,1275.0,116899.0,80.91322326660156,0.0181219391524791,13.610602985728873,568637.7142857143,1416.857142857143,141927.2857142857,80.97340284075055,0.01804643310606476,13.831790180433362,683400.1333333333,1815.4,170858.66666666666,80.69557876586914,0.023601799582441598,13.830320211612817,8.375864151371193,-5.773149367942787,2.117647058823535,-10.020732550103661,4.46453776336837,-5.97194203612732,2.611165506681279,-5.285606061684156,0.14301126834881384,0.025108403601858953,0.26335243051313,0.36026582247969857,381.5088257866462,4.070668773900867,0.01066173158967892,2.809669888363659e-05,0.01822553362165046,0.028463970859007023,1.0034428661288555,0.8320714125590567,0.7646210638738871,151568.4846627106,246205.71111806898,241.36898933166202,726.56331332917,34165.95894420237,61546.149273271454,1,0.3216365415075002
2025-03-26 00:00:00+00:00,0,0,0,6669140287,1357.0,0.0177561361342668,0.024778597854705,249.0,81.05366516113281,118691.0,486733.0,13.954973419507343,497106.0,1302.0,122118.0,81.02893829345703,0.0185951329767704,13.967065691947935,450435.0,1236.0,113674.0,80.91808319091797,0.0169967748224735,13.519929687182108,573823.1428571428,1434.142857142857,142644.0,80.99277169363839,0.0181549132934638,13.893939285051255,660983.3333333334,1777.1333333333334,164893.73333333334,80.7246103922526,0.023064329040547164,13.844495039877266,8.058432404231475,-2.0866776904724493,9.789644012944976,4.224270353302617,4.413498249379799,-2.8063021012463385,4.467678837453648,-4.511916336127841,0.16755459950150708,0.03051609486259821,0.26253889323744434,0.35033793210937025,358.41899852724595,4.1008071310619085,0.011432952515755063,2.8670636157546717e-05,0.018922260829381685,0.02723722362412337,1.0033219274776646,0.8681355700201359,0.7871424857643768,151233.69167717715,231567.5341587586,242.29308607642628,719.1850144833879,34435.68678790861,57364.75123876206,1,0.3149250235514561
2025-03-27 00:00:00+00:00,0,0,0,6669140287,1277.0,0.0178625229746103,0.0247807952629726,249.0,81.05801391601562,120679.0,489663.0,14.045227805773417,486733.0,1357.0,118691.0,81.05366516113281,0.0177561361342668,13.954973419507343,468537.0,1196.0,117356.0,80.94062042236328,0.0167320482432842,14.213937918345133,576841.1428571428,1445.7142857142858,143118.7142857143,81.00954219273159,0.018316409683653244,13.869837840398151,655448.4333333333,1758.8333333333333,163825.93333333332,80.75191726684571,0.022756827188034803,13.820084533787737,4.508928857272743,0.6019727448108192,6.772575250836121,-5.895357406042745,2.8315552677323774,1.6749374426030528,6.756343962729372,0.5991553541774719,0.1450365626551431,0.005365278515379046,0.2573496011847667,0.35650824610458826,383.1478873239437,4.057532316871064,0.010581703679151474,2.86833988322062e-05,0.01846231733050194,0.026037850554978925,1.0031903258102783,0.8800709766343828,0.8048753691500429,148989.29797167712,233672.7713796668,228.63398697481307,724.8610845907115,34074.04222586292,57894.99779769749,1,0.31682078635982486
2025-03-28 00:00:00+00:00,0,0,0,6669140287,2239.0,0.0237811058759689,0.0289423857101733,251.0,81.06561279296875,146627.0,575629.0,13.619792979696523,489663.0,1277.0,120679.0,81.05801391601562,0.0178625229746103,14.045227805773417,536397.0,1568.0,136405.0,80.9520492553711,0.0174170155078172,13.407039364178976,582445.7142857143,1541.5714285714287,144579.0,81.02576555524554,0.019225565450532056,13.900231214043515,655288.9333333333,1777.5333333333333,164032.8,80.77891540527344,0.022731363587081384,13.786227352508181,7.313985723260941,17.556155968492625,42.79336734693877,75.33281127642913,7.4938601957406314,21.501669718840887,36.53949992348191,33.134081393604035,0.14028494478182107,0.00937461527370509,0.24872077075994534,0.3566783584546612,256.97723214285713,3.9257781596966472,0.01526993480099299,2.3660672619037443e-05,0.016256604875839246,0.024639288336867623,1.003055873537465,0.888838014283136,0.8457726425817353,145828.700942348,233727.38105483926,303.54659109769636,729.9225151760419,33600.05321849525,57819.52328636119,1,0.37244233775376046
2025-03-29 00:00:00+00:00,0,1,0,6669140287,1770.0,0.0193574521690607,0.041463393018808,253.0,81.10303497314453,273633.0,834020.0,10.597184916337332,575629.0,2239.0,146627.0,81.06561279296875,0.0237811058759689,13.619792979696523,728158.0,1562.0,184991.0,80.97168731689453,0.0177902821451425,13.62069002787272,597568.8571428572,1571.2857142857142,157242.14285714287,81.04452950613839,0.01944944688252037,13.468301912395603,663921.5666666667,1775.6,168549.63333333333,80.80534286499024,0.02252927385270591,13.664983481587576,14.538328219974229,44.88846114424394,13.316261203585157,-20.94685127288969,47.91692568827672,86.6184263471257,8.809135297194292,-18.60154750573797,0.16221430058132036,0.04616282895604229,0.2558453375702282,0.35461664460053754,470.93167701863354,3.047939948982948,0.006468494412244092,1.2706136795521134e-05,0.0168100084577305,0.0234979394015279,1.0029600349762489,0.9000594153659675,0.8632966605883026,150781.64561166734,235437.6382492654,284.1491637375453,729.861044876068,46911.6742004132,60934.93211246379,1,0.5396259718210711
2025-03-30 00:00:00+00:00,0,1,0,6669140287,1527.0,0.0186206493526697,0.0358618452657195,250.0,81.12464904785156,226631.0,730157.0,11.187814315160116,834020.0,1770.0,273633.0,81.10303497314453,0.0193574521690607,10.597184916337332,772268.0,1607.0,189073.0,80.99384307861328,0.0191609300673007,14.011629025141398,591553.0,1559.857142857143,162607.57142857142,81.06321607317243,0.01937226392328737,13.064899810969706,662705.6333333333,1740.1,169836.56666666668,80.83090260823568,0.022208225602904905,13.561710312387952,-5.452899770545971,-12.45329848205079,-4.978220286247669,-13.728813559322028,19.864285223167766,-17.177021777344102,-2.819699840943646,-3.806300591400369,0.16150112683419593,0.02665014288822931,0.22550954982551266,0.3545807080122051,477.8514397905759,3.2217736242013486,0.006737795192205867,1.5322456667132478e-05,0.018153326851980643,0.02247186815645876,1.0028740674351084,0.8926331243399219,0.8723012936591125,130262.54707778475,234982.6326710101,272.1960448154709,714.5218488008555,48832.93096437514,61762.46483640215,1,0.47242473886352576
2025-03-31 00:00:00+00:00,0,0,0,6669140287,1175.0,0.0152087053284049,0.0209497121319039,249.0,81.13821411132812,141869.0,430415.0,10.523978491624195,730157.0,1527.0,226631.0,81.12464904785156,0.0186206493526697,11.187814315160116,527563.0,1447.0,129874.0,81.00859832763672,0.0196328479796648,14.082239548365274,577674.7142857143,1521.0,164321.14285714287,81.08173261369977,0.018740243544535958,12.556576802863836,639282.0,1695.0333333333333,165846.06666666668,80.8555508931478,0.02180981862669185,13.421966449838486,-18.414483199162945,-41.05171901385592,-18.797512093987557,-23.05173542894564,9.235874770931819,-37.400885139279275,-22.534390608241416,-18.323442752417318,0.16000250142236272,0.01672125998173346,0.23790824270914873,0.3458351305462265,365.9991496598639,3.0338690350320716,0.008282230210756325,2.4450713940987778e-05,0.018386295863559478,0.021474267537390027,1.0027973555068703,0.9036305015403442,0.8592571935284594,135705.71654021094,221086.17392585278,284.87163100920577,705.7619742999871,48491.19593479638,59454.51184174524,1,0.2784862625133286
2025-04-01 00:00:00+00:00,0,0,0,6669140287,799.0,0.010653156787157,0.0161335974183543,248.0,81.16363525390625,102283.0,333462.0,11.192166090011597,430415.0,1175.0,141869.0,81.13821411132812,0.0152087053284049,10.523978491624195,497106.0,1302.0,122118.0,81.02893829345703,0.0185951329767704,13.967065691947935,554297.0,1449.142857142857,161487.57142857142,81.1009750366211,0.01760567551744833,12.160162574015787,605921.4666666667,1552.6,158214.93333333332,80.87841466267903,0.02009884829943374,13.310314434523324,-32.919337123269486,-22.525469604916182,-38.63287250384025,-31.999999999999996,-16.242486775086395,-27.903206479216745,-42.709972547842256,-29.95355911551275,0.16623315482846568,0.0313306656506418,0.26229550132353696,0.3056409999746966,416.8275,3.2601579914747174,0.007811583434359235,3.356344209106137e-05,0.019619532993862737,0.02085619322847854,1.0027517895209779,0.9148000698000247,0.8759544455064296,147270.3619185871,185194.44297813482,333.7606235704756,334.0066693531928,49469.92530465708,51680.72486209203,1,0.21575592409702166
2025-04-02 00:00:00+00:00,0,0,0,6669140287,678.0,0.0097199715673923,0.012816318090867,257.0,81.16429901123047,82628.0,266046.0,11.364718874295551,333462.0,799.0,102283.0,81.16363525390625,0.010653156787157,11.192166090011597,486733.0,1357.0,118691.0,81.05366516113281,0.0177561361342668,13.954973419507343,522770.28571428574,1352.142857142857,156335.7142857143,81.11677987234933,0.01645765200789483,11.790126210414105,576261.1333333333,1497.1333333333334,150767.1,80.90059560139974,0.019313461364557295,13.248641104587191,-45.34046386828096,-20.216996239451568,-50.03684598378777,-15.143929912390487,-30.383938125047393,-19.21629205244273,-45.25852080715834,-8.759706051540594,0.13649456798494608,0.0008178013739090773,0.301162857895685,0.28483459642547115,391.820324005891,3.2197654576480415,0.00820535163199361,4.271695931281146e-05,0.01964569091797228,0.02008306484201237,1.002672221005822,0.9071760274554101,0.8521337370470917,165126.60544909956,164139.1073486846,388.00532453579893,336.55093720465635,51940.15392420713,45351.595561293805,1,0.17213655703593278
2025-04-03 00:00:00+00:00,0,0,0,6669140287,716.0,0.0101659204810857,0.0122736159322509,259.0,81.1680679321289,75977.0,255744.0,11.601670145988464,266046.0,678.0,82628.0,81.16429901123047,0.0097199715673923,11.364718874295551,489663.0,1277.0,120679.0,81.05801391601562,0.0178625229746103,14.045227805773417,489353.28571428574,1272.0,149949.7142857143,81.13250187465123,0.015358137365962742,11.44104654473054,562459.4333333333,1462.7,147795.76666666666,80.92117767333984,0.018864805779109352,13.173340256103153,-47.77142647085852,-3.8722626914142633,-43.931088488645265,5.604719764011801,-37.04207028563379,-8.049329525100447,-43.08799213002841,4.587965207526201,0.13577191297495794,0.004643569826079386,0.34134067868828444,0.30786726696960204,356.68619246861925,3.3660270078180528,0.009423780568059176,4.5364211014832996e-05,0.016745703560966,0.019394969834105553,1.002611482029642,0.87002414167757,0.814115848622738,181967.76493111954,173162.8485216044,426.10270649635066,361.7911523669887,54996.77508752192,47259.01634585883,1,0.16547097735954533
2025-04-04 00:00:00+00:00,0,0,0,6669140287,934.0,0.0108936708420515,0.014272569944406,264.0,81.18246459960938,89055.0,298542.0,11.526375691095987,255744.0,716.0,75977.0,81.1680679321289,0.0101659204810857,11.601670145988464,575629.0,2239.0,146627.0,81.06561279296875,0.0237811058759689,13.619792979696523,449769.4285714286,1085.5714285714287,141725.14285714287,81.1491949898856,0.013517075218260257,11.141986932073321,554181.8333333334,1444.4,146160.66666666666,80.94062957763671,0.018524444134285008,13.101658210908314,-48.13638645724937,16.73470345345345,-58.28494863778473,30.44692737430168,-39.26425556002646,17.213103965673817,-54.191908068246356,7.158725688636114,0.14414472748025542,0.017736861116990355,0.3728651649781432,0.3243412593950996,319.296256684492,3.352295185052102,0.010487782968020122,3.86087621920326e-05,0.012543269566131573,0.018858138817436663,1.0025767703233497,0.8115917944587295,0.7296885736637505,192438.5347671831,179744.03375721854,435.7467002894978,374.39409441260364,57083.94839648854,48439.59709628648,1,0.19316205472219633
2025-04-05 00:00:00+00:00,0,1,0,6669140287,1057.0,0.0124438032507896,0.0219516901445528,271.0,81.2198257446289,155735.0,461910.0,10.40005745490392,298542.0,934.0,89055.0,81.18246459960938,0.0108936708420515,11.526375691095987,834020.0,1770.0,273633.0,81.10303497314453,0.0193574521690607,10.597184916337332,396610.85714285716,983.7142857142857,124882.57142857143,81.16587938581195,0.012529411087078671,11.113825866154261,553482.1666666666,1432.0666666666666,147282.9,80.96065826416016,0.018266231597711593,12.99740807323483,-44.61643605668929,54.72194867053881,-40.28248587570622,13.16916488222699,-43.08617747128453,74.87507719948347,-35.71569676572047,14.229660793075505,0.14400296058347806,0.046021200765200554,0.3677091618601316,0.3253431388444187,436.58790170132323,2.965980890738172,0.006787126932758001,2.2515284232035867e-05,0.013516562325614264,0.018441029040514013,1.002534825260217,0.7165738681906172,0.6859330026587621,182784.49473917254,180071.625397743,434.50002212976676,381.0226650271174,55958.91391507651,48251.807713393864,1,0.29886409515823475
2025-04-06 00:00:00+00:00,0,1,0,6669140287,956.0,0.0122740929946303,0.0218557712588553,282.0,81.2543716430664,138492.0,463154.0,11.569053808848064,461910.0,1057.0,155735.0,81.2198257446289,0.0124438032507896,10.40005745490392,730157.0,1527.0,226631.0,81.12464904785156,0.0186206493526697,11.187814315160116,358467.5714285714,902.1428571428571,112291.28571428571,81.18441118512835,0.01162276017878733,11.168288650966826,550264.6,1402.1333333333334,147070.2,80.98104629516601,0.017938947553435915,12.938360963683929,-36.56788882391048,0.26931653352384455,-37.39358218729535,-9.555345316934716,-38.89097255009244,-11.072013356021449,-34.08343198906473,-1.3638133996415558,0.159905277541883,0.04253382486454349,0.3468751116888397,0.32860169832967256,483.9644723092999,3.3442412251882767,0.006902875957629628,2.4978795022936306e-05,0.017107827322832607,0.018143350263855815,1.0025112652807806,0.6514458161193205,0.6479064696613809,164769.24591049054,180817.88209069794,431.34797660714185,382.00476015569257,54226.76033488982,48276.854790990015,1,0.2996689855792623
2025-04-07 00:00:00+00:00,0,0,0,6669140287,842.0,0.0118352202698588,0.014056738780893,299.0,81.27548217773438,90427.0,299492.0,11.415377497673036,463154.0,956.0,138492.0,81.2543716430664,0.0122740929946303,11.569053808848064,430415.0,1175.0,141869.0,81.13821411132812,0.0152087053284049,10.523978491624195,339764.28571428574,854.5714285714286,104942.42857142857,81.20402090890067,0.011140833741852171,11.29563136611666,531900.3333333334,1363.7,142421.1,81.00114364624024,0.01759526825820402,12.898550281016304,-30.417852537667134,-35.33641078345432,-28.340425531914892,-11.924686192468615,-36.26021188561278,-34.705975796435894,-22.181277010118205,-3.575602082887097,0.1691780721447822,0.02598079862177194,0.3713680050200858,0.33318883089283485,355.26927639383155,3.3119387800238864,0.009311275268722077,3.811567381432299e-05,0.02026585170201568,0.01791545626053723,1.0025046222007243,0.6387743425258599,0.6331721448269261,170353.74557881127,177223.2502148425,438.2933998996594,378.28315885836236,55656.64939634321,46715.661909153496,1,0.1937767218443637
2025-04-08 00:00:00+00:00,0,0,0,6669140287,2274.0,0.032706331461668,0.0188435569738674,314.0,81.25785827636719,124534.0,403188.0,11.276475389798485,299492.0,842.0,90427.0,81.27548217773438,0.0118352202698588,11.415377497673036,333462.0,799.0,102283.0,81.16363525390625,0.010653156787157,11.192166090011597,349725.14285714284,1065.2857142857142,108121.14285714286,81.2174813406808,0.014291287266782315,11.307675551800502,515397.4666666667,1378.6333333333334,138959.5,81.01959075927735,0.0178710945261021,12.8266063462578,20.909728844665953,34.62396324442722,184.60575719649563,170.07125890736341,21.754348229911137,37.717717053534905,207.01070222769448,176.34746727073968,0.11609019503153739,-0.021684154796708377,0.3773688586994397,0.3192227837092993,177.2254945054945,3.237547677359778,0.018259926928172802,2.796821190508294e-05,0.020264761788502613,0.017525481329080064,1.0024425028508404,0.678554252738164,0.7996872964836483,170574.9021445109,164526.61402605413,525.9896428596318,405.0577211599149,55618.59650070998,43888.35001396459,1,0.26086990279201216
2025-04-09 00:00:00+00:00,0,0,0,6669140287,1231.0,0.0182778611779212,0.0267653600019087,316.0,81.24180603027344,166124.0,577120.0,11.679728031158447,403188.0,2274.0,124534.0,81.25785827636719,0.032706331461668,11.276475389798485,266046.0,678.0,82628.0,81.16429901123047,0.0097199715673923,11.364718874295551,394164.28571428574,1144.2857142857142,120049.14285714286,81.22855377197266,0.015513842925429299,11.352676859923772,517023.0,1366.8,139838.66666666666,81.036642964681,0.01770875314250584,12.77778546653351,116.9248926877307,43.139180729585206,81.56342182890855,-45.86631486367634,101.05049135886142,33.39650216005268,88.04438933996627,-44.1152206283271,0.09549397948012128,-0.019754699956719968,0.378811422689815,0.31894040023176057,468.4415584415584,3.474010534236268,0.007410082768999247,2.0237918965274956e-05,0.015273502894814918,0.01696360485174664,1.0023681978950598,0.762372826188169,0.8760550672645518,173672.64475816648,164899.52254902554,525.2283281614723,403.9748541167131,56004.90428760445,44167.990231133015,1,0.37340704162655153
2025-04-10 00:00:00+00:00,0,0,0,6669140287,928.0,0.0142015935853123,0.0154227705050115,308.0,81.28292846679688,97569.0,334533.0,12.139439702033997,577120.0,1231.0,166124.0,81.24180603027344,0.0182778611779212,11.679728031158447,255744.0,716.0,75977.0,81.1680679321289,0.0101659204810857,11.601670145988464,405419.85714285716,1174.5714285714287,123133.71428571429,81.24496241978237,0.016090367654604528,11.42950108221599,509909.8333333333,1345.9333333333334,138422.23333333334,81.05351206461589,0.017429075638453122,12.736034028816496,30.807760885885884,-42.0340657055725,29.60893854748603,-24.614134849715676,28.419126841017682,-41.267366545472065,39.6980589385409,-22.301666223030736,0.14150950933562445,0.05061733426767745,0.394414405062298,0.3296505582857257,360.1001076426265,3.4286461002357282,0.009511120221379522,3.6287611130808814e-05,0.012458528791154585,0.01676090567210185,1.0023620241774824,0.795081464682855,0.9231911082596341,176455.7084028613,168092.06123371466,531.9955795899954,410.0930872739554,56894.32560380768,44836.87514541727,1,0.21644888040001242
2025-04-11 00:00:00+00:00,0,0,0,6669140287,860.0,0.0106795961037278,0.0142564186690586,270.0,81.31217956542969,92033.0,310567.0,11.949602524439491,334533.0,928.0,97569.0,81.28292846679688,0.0142015935853123,12.139439702033997,298542.0,934.0,89055.0,81.18246459960938,0.0108936708420515,11.526375691095987,407137.71428571426,1164.0,123559.14285714286,81.26349312918526,0.016059785549129714,11.48996205840792,504274.8,1328.4,137345.03333333333,81.07025477091472,0.017085361015051558,12.68971526995792,4.027908970932059,-7.164016703882725,-7.922912205567457,-7.3275862068965525,3.3440008983212532,-5.673933318984514,-1.9651294905784544,-24.800016001211667,0.15978200028794465,0.0359867676824166,0.41044443276334536,0.3409495962218652,360.70499419279906,3.3744811700023902,0.009344372731816503,3.8476605846189855e-05,0.010732105800085948,0.016749633856955836,1.0023835913531614,0.8073727148088984,0.9399734389564054,175856.38309042947,171932.28944486185,450.95798517777973,419.45848506098196,58009.91637623708,45568.8603933713,1,0.2009424464527884
2025-04-12 00:00:00+00:00,0,1,0,6669140287,1040.0,0.0114692226052284,0.0178524932787049,262.0,81.34123992919922,116812.0,390788.0,12.121249794960022,310567.0,860.0,92033.0,81.31217956542969,0.0106795961037278,11.949602524439491,461910.0,1057.0,155735.0,81.2198257446289,0.0124438032507896,10.40005745490392,396977.4285714286,1161.5714285714287,117998.71428571429,81.28083801269531,0.01592055974262097,11.735846678415934,502329.6666666667,1325.5666666666666,137428.26666666666,81.08767191569011,0.016894473601132592,12.64333051153846,-15.397371782381853,25.830497123004047,-1.6083254493850507,20.93023255813953,-24.99309724853116,26.92403811676247,-7.83185514846002,7.393786186585971,0.14948835885473244,0.03573925077995366,0.3315048032939283,0.34420597883597237,375.3967339097022,3.345415321924786,0.008903118659738214,3.101737713947942e-05,0.012823922293524644,0.016763241166400863,1.002382188222225,0.7902727131480626,0.9423531101645966,131539.16427604,172904.87461334773,411.05335740918207,421.16338735765436,41475.19774813915,45527.60635719916,1,0.25284687930266986
