timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,sort_sort_position,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-05 00:00:00+00:00,0,0,0,8380556170,5119714,2279417,26.730306029319763,0.2991251349449157,41276,88.08414459228516,45,0.0456286605044981,1975515.0,39136.0,4561570.0,88.24079895019531,0.3389319181442261,17.437641660372417,233179.0,30966.0,3796392.0,89.0556411743164,0.2169431746006012,12.691306233406069,1366848.7142857143,34997.71428571428,4450143.857142857,88.69407762799945,0.2785041034221649,15.537298633938743,936076.0909090909,32393.0,3796392.727272727,88.78149552778764,0.2567296204241839,15.360726862242728,877.5395726030217,15.383431662123549,33.29458115352322,5.468111201962378,34.85735930325424,12.235787239919581,37.881791162876624,-11.744772642620028,-1.090887190548273,-0.17753052983866535,0.8680396350785511,0.8680396350785511,55.222448336846185,0.4452234157565411,0.008062167522996886,1.1726811856938816e-05,-0.2009277343750031,-0.07803143587978993,0.9990153590084453,1.4601897511966886,1.0848148451355317,812551.1483584839,812551.1483584839,5296.850781360562,5296.850781360562,1224209.8675026346,1224209.8675026346,10,1.0
2025-09-06 00:00:00+00:00,0,1,0,8380556170,5746636,3058793,12.698243994461862,0.1941399127244949,29597,88.03809356689453,41,0.0548749432547754,2279417.0,41276.0,5119714.0,88.08414459228516,0.2991251349449157,26.730306029319763,244361.0,28179.0,4230024.0,89.22978973388672,0.1851020604372024,13.17605193456014,1768910.4285714286,35200.28571428572,4666802.714285715,88.52383531842914,0.2797952251774924,15.469040356781846,1112969.1666666667,32160.0,3958913.0,88.71954536437988,0.2515138114492098,15.138853289927654,1151.7517116070076,34.19190082376326,5.032116114837293,-28.29489291598023,35.85350815976458,12.245254324753297,4.882631919896263,-35.097425777928684,-1.335536226798506,-0.05228072044495269,0.8875188499978383,0.8875188499978383,103.34458409351983,0.532275311630089,0.005150316611263249,4.15138907506091e-06,-0.19468144008091168,-0.0886165645572673,0.9977940594133238,1.5893615758191222,1.1124447741669792,987781.1148830524,987781.1148830524,5114.43971871442,5114.43971871442,1295916.4097326507,1295916.4097326507,11,1.0
2025-09-07 00:00:00+00:00,0,1,0,8380556170,5109372,2809197,24.4755800910618,0.1989082098007202,24215,88.04302978515625,37,0.045973307000534,3058793.0,29597.0,5746636.0,88.03809356689453,0.1941399127244949,12.698243994461862,801218.0,32428.0,4674789.0,89.05933380126953,0.2437963932752609,12.931520183881124,2055764.5714285714,34027.0,4728886.0,88.37864903041294,0.2733826275382723,17.118191772093372,1243448.2307692308,31548.846153846152,4047409.846153846,88.6675057044396,0.24746722670701832,15.85706304386105,250.61581242558205,-8.159950673353833,-25.326878006660912,-18.18427543332094,9.29631262501902,-11.089339919911401,-18.412160603155126,2.45611374256256,-1.1411538496134521,0.005606911805711157,0.849475323964726,0.849475323964726,116.00582259663032,0.5498124720978484,0.0047393290722756,8.712657523984354e-06,-0.16969653538294924,-0.09193001212654192,0.9967422487896578,1.6532771695342876,1.1047225573103294,1056278.5886660577,1056278.5886660577,5369.666638413628,5369.666638413628,1281117.2425110596,1281117.2425110596,11,0.9184004932664617
2025-09-08 00:00:00+00:00,0,0,0,8380556170,3295171,3311441,44.06155360828746,0.2168692499399185,23972,88.01751708984375,31,0.0506815378230763,2809197.0,24215.0,5109372.0,88.04302978515625,0.1989082098007202,24.4755800910618,1088880.0,32495.0,4282872.0,89.02481842041016,0.2543819844722748,12.739899833997091,2373273.285714286,32809.42857142857,4587785.857142857,88.23474884033203,0.2680236654622214,21.592713739849138,1391162.0,31007.64285714286,3993678.5,88.62107794625419,0.24528165693793974,17.87166951274865,204.1144111380501,17.87856102651397,-26.228650561624868,-1.0035102209374314,-23.061651153711804,-35.50731870766114,-14.746616042868721,9.029813378338126,-1.1314837237965891,-0.028977529935936275,0.8306597815688107,0.8306597815688107,138.1321069536562,1.0049372233073115,0.007274885802622746,1.3305850927869932e-05,-0.11607933044433359,-0.09211511297540358,0.9956406634304713,1.70596471562211,1.0927179341830513,1155582.3230468298,1155582.3230468298,5542.200487825458,5542.200487825458,1247168.520614087,1247168.520614087,12,1.0
2025-09-09 00:00:00+00:00,0,0,0,8380556170,2940270,3433061,17.703230199359712,0.1739717721939087,18264,88.03033447265625,30,0.0503001922556388,3311441.0,23972.0,3295171.0,88.01751708984375,0.2168692499399185,44.06155360828746,1407817.0,35135.0,4051280.0,88.74681091308594,0.3033016622066498,12.7489755153656,2662593.8571428573,30399.285714285714,4429070.142857143,88.13239506312779,0.24954796688897266,22.300464408991157,1527288.6,30158.066666666666,3923451.2666666666,88.58169504801432,0.24052766462167102,17.86044022518939,143.85704960232758,3.672721331891471,-48.017646221716234,-23.81111296512598,-27.423678442368825,-10.770336349767584,-42.640679603207786,-19.78034126917215,-0.807326407628739,0.014562308999721552,0.7478629069750753,0.8066900812864689,187.95844511360525,1.1676001973967707,0.0062116723254421104,5.156688169150371e-06,-0.06482914515903802,-0.08961211613246305,0.9949278461577982,1.7433469071548475,1.0375021404772287,1215814.2428204846,1232048.5648818973,6202.120567875276,6272.852842284153,856806.7103997933,1232195.2723228494,13,1.0
2025-09-10 00:00:00+00:00,0,0,0,8380556170,3008808,3563503,15.06844827403193,0.2386843264102935,26094,88.01942443847656,29,0.0497167836516379,3433061.0,18264.0,2940270.0,88.03033447265625,0.1739717721939087,17.703230199359712,1770733.0,36335.0,4230758.0,88.47284698486328,0.3248895704746246,12.996695280075071,2918703.8571428573,28936.285714285714,4254505.857142857,88.06762041364398,0.23723293202263965,22.59642912241356,1654552.0,29904.0625,3866286.0625,88.54655313491821,0.24041245598345992,17.68594072824205,101.24451286557598,3.7995829377922563,-28.184945644695205,42.871222076215496,-28.882531215446495,2.3310104174106394,-26.533706187734985,37.19715756200741,-0.5124991020852954,-0.012393493953011259,0.6627237664659773,0.7824226704317512,136.55884269017054,1.1843566673723722,0.008672534547723036,4.22854815766502e-06,-0.02829715183803276,-0.0862012414371231,0.9945911760049599,1.7640448031508573,0.9867747120347249,1239040.2354751758,1294558.9942081948,6310.920933823131,6144.731656400194,839767.9002340861,1212175.9823850368,14,1.0
2025-09-11 00:00:00+00:00,0,0,0,8380556170,3696577,3433061,14.922258880403309,0.241331934928894,24686,87.99434661865234,30,0.0457623108419547,3563503.0,26094.0,3008808.0,88.01942443847656,0.2386843264102935,15.06844827403193,1975515.0,39136.0,4561570.0,88.24079895019531,0.3389319181442261,17.437641660372417,3126924.714285714,26872.0,4130935.4285714286,88.03241293770927,0.22329007727759217,22.23708872527512,1759170.1764705882,29597.117647058825,3856303.1764705884,88.51407039866729,0.24046654298025014,17.523371207780947,73.78055848728053,-3.6604992334789643,-36.92252657399836,-5.395876446692727,-18.962615941441218,22.858520716509666,-28.79633873071826,1.1092511009915595,-0.27929521771676846,-0.02849123359327521,0.5733417106085066,0.7535348120307868,139.06351521043464,0.9287132585867254,0.0066780682025375905,4.346632504861057e-06,-0.011408124651226792,-0.08266194661458415,0.9945584079594506,1.7774998440226193,0.9285702472793952,1204434.3297955177,1325595.9682569306,6469.62036354156,6082.72361777963,817716.8083117028,1174405.864781541,14,0.9633950076652104
2025-09-12 00:00:00+00:00,0,0,0,8380556170,4139402,3606051,17.373277989300814,0.220267042517662,28565,87.9729995727539,31,0.0457800378439994,3433061.0,24686.0,3696577.0,87.99434661865234,0.241331934928894,14.922258880403309,2279417.0,41276.0,5119714.0,88.08414459228516,0.2991251349449157,26.730306029319763,3316443.8571428573,25056.14285714286,3990890.8571428573,88.01653507777623,0.21202463550227021,20.900370433843843,1861774.6666666667,29539.777777777777,3872030.888888889,88.48401090833876,0.23934434851010636,17.51503269564316,58.20058374575605,5.038943380266181,-30.795135187518174,15.713359799076398,-19.147788333488947,11.979325738379053,-26.362910773705305,-8.728597157039552,-0.12618050620314403,-0.02425956520928363,0.48581990051434365,0.7292482007853348,126.2357697962613,0.8711524343003085,0.006900753562772216,4.817811276515373e-06,-0.010383605957023194,-0.0791025309370797,0.9947168327275897,1.7813347213928092,0.8858560347135894,1137618.3655654967,1357695.825934383,6479.5239077750575,5906.121007859315,809923.6191119987,1141293.348142252,15,1.0
2025-09-13 00:00:00+00:00,0,1,0,8380556170,5198576,4142580,18.081997524608266,0.1603519022464752,23926,87.94054412841797,33,0.0492256620966601,3606051.0,28565.0,4139402.0,87.9729995727539,0.220267042517662,17.373277989300814,3058793.0,29597.0,5746636.0,88.03809356689453,0.1941399127244949,12.698243994461862,3471270.5714285714,24246.0,3912596.5714285714,88.00259944370815,0.20719777686255317,21.66947808100761,1981817.0526315789,29244.315789473683,3941849.052631579,88.45540739360608,0.2351868513383363,17.544872949799217,35.431851714058446,14.878574928640775,-19.160725749231343,-16.240154034657795,-9.537057854369058,25.587609031449475,-17.40394852549897,-27.201137122628115,-0.11080366978010181,-0.036892506216179566,0.40424479503112276,0.7162162600676837,173.13411627032224,0.7968680660111411,0.0046024133142588824,4.3649110360445016e-06,-0.015445709228515065,-0.07581820571631823,0.9948809466459971,1.7515595432076863,0.8809921799772791,1059157.947135492,1419409.5975741493,6669.733472441501,5882.433142205241,851116.6053059228,1150131.9634132555,16,1.0
2025-09-14 00:00:00+00:00,0,1,0,8380556170,5356145,3496900,14.195808627388692,0.2854315936565399,35701,87.86732482910156,33,0.0391627012104402,4142580.0,23926.0,5198576.0,87.94054412841797,0.1603519022464752,18.081997524608266,2809197.0,24215.0,5109372.0,88.04302978515625,0.1989082098007202,24.4755800910618,3569513.8571428573,25886.85714285714,3947849.8571428573,87.97749873570034,0.2195582602705274,20.20093930048288,2057571.2,29567.15,4012563.85,88.42600326538086,0.23769908845424648,17.377419733678693,24.480412018096274,-15.58642198822956,47.433409043981015,49.21424391874947,4.82981078692255,3.0310031054658015,43.499151665235324,78.00324764330271,-0.19956713948104943,-0.08326000258707111,0.33476165243626566,0.6913410873175224,97.94689373144362,0.6528761538613772,0.006665426969317117,4.0595397545966244e-06,-0.02416365487234235,-0.07338821296405093,0.9949279113256484,1.7348191193300417,0.9236815408014873,941563.7510813255,1422483.5106412193,6827.336584690937,5904.764742182902,893267.3234154286,1163268.6473936625,16,0.8441357801177044
2025-09-15 00:00:00+00:00,0,0,0,8380556170,4415236,2809197,19.467548328897227,0.2726442515850067,30632,87.7544174194336,35,0.0297109961123736,3496900.0,35701.0,5356145.0,87.86732482910156,0.2854315936565399,14.195808627388692,3311441.0,23972.0,3295171.0,88.01751708984375,0.2168692499399185,44.06155360828746,3497764.714285714,26838.285714285714,4107859.1428571427,87.93991306849888,0.22752611764839714,16.687509974855708,2093362.9047619049,29617.85714285714,4031738.714285714,88.39402298700242,0.23936314384142554,17.47694966678434,-15.166931858366194,-19.666075667019356,27.782412814950774,-14.198481835242715,33.99110395181313,-17.566906795839177,25.718261883849447,-4.480002338816147,-0.2989173963423686,-0.12849760691766576,0.2728895762244819,0.6669332632228875,91.70492606013123,0.6362505568783737,0.0069377929202894435,6.92993100838646e-06,-0.04234831673757976,-0.0721026234812549,0.9948626626195042,1.67088310695156,0.9505478328740943,801072.5359089149,1396133.3531825999,6792.126809284892,5759.941825103048,893335.2416425635,1137213.890407831,16,0.6781273988673725
2025-09-16 00:00:00+00:00,0,0,0,8380556170,3552098,2809197,49.02320579860521,0.1324040591716766,19287,87.70259857177734,35,0.0285030697549126,2809197.0,30632.0,4415236.0,87.7544174194336,0.2726442515850067,19.467548328897227,3433061.0,18264.0,2940270.0,88.03033447265625,0.1739717721939087,17.703230199359712,3408641.285714286,26984.428571428572,4195263.142857143,87.89309365408761,0.22158787293093543,21.16179220331935,2125900.8181818184,29148.272727272728,4009936.8636363638,88.36259460449219,0.23450136726552787,18.91087040004892,-18.172237545444137,0.0,5.601182654402104,-37.036432488900495,20.80856519979457,-19.54907959619826,-23.893366434125173,-51.4370618848735,-0.37229882499276723,-0.05904984521585277,0.22162688759230448,0.6449066199641668,145.644805060141,0.7908554913587712,0.005429747312786046,1.74509613770924e-05,-0.05485752650668903,-0.07089664194289139,0.9946866549980108,1.6033867885847723,0.9449321149587568,672774.4742762243,1371007.511032693,7150.072671574127,6037.2415506691095,915762.1191369774,1114508.365033287,16,0.6781273988673725
2025-09-17 00:00:00+00:00,0,0,0,8380556170,5169916,2725794,8.257546324478952,0.5871020555496216,49701,87.32355499267578,37,0.0266044130459744,2809197.0,19287.0,3552098.0,87.70259857177734,0.1324040591716766,49.02320579860521,3563503.0,26094.0,3008808.0,88.01942443847656,0.2386843264102935,15.06844827403193,3288968.5714285714,30356.85714285714,4503992.857142857,87.79368373325893,0.2713618342365537,20.188806210526064,2151983.1304347827,30041.869565217392,4060370.7391304346,88.31741896919583,0.24983183197353193,18.44768239676327,-23.508020057791445,-2.968926707525321,90.46907335019544,157.6917094415928,71.82605204453058,45.54542132565036,145.97428091713286,343.4169610981325,-0.7905862259837582,-0.43219195927398646,0.18561870790986595,0.6251506860635115,54.84274274677075,0.5272413464278053,0.009613500564902686,3.0294084201045758e-06,-0.09783227103096354,-0.07332847052412148,0.9940698534666239,1.5283431012603126,1.0861779785744146,576130.0676595641,1345313.7303884076,8921.933859999062,7290.911972538439,943323.449290825,1115424.0156626217,16,0.6579942934113523
2025-09-18 00:00:00+00:00,0,0,0,8380556170,0,2897611,0.0,0.4711387455463409,24993,87.24697875976562,37,0.0268556512187881,2725794.0,49701.0,5169916.0,87.32355499267578,0.5871020555496216,8.257546324478952,3433061.0,24686.0,3696577.0,87.99434661865234,0.241331934928894,14.922258880403309,3212475.714285714,30400.714285714286,3975910.4285714286,87.68691689627511,0.30419137861047474,18.057054941897025,2183050.9583333335,29831.5,3891188.625,88.2728172938029,0.259052953372399,17.6790289635648,-15.59686821760522,6.303374356242619,1.2436198655108255,-49.7132854469729,-100.0,-100.0,95.2243683311772,-19.751814681473135,-0.8493362217071088,-0.0876925279972629,0.15215322252309083,0.6067272746733298,115.93226374329839,2897611.0,24993.0,0.0,-0.12774167742047943,-0.07523345615552995,0.993362618125377,1.4715532415873163,1.174244009382852,482280.1020357029,1324516.558422584,8558.085521056346,7204.743902155868,1499396.61564785,1370043.2331667752,16,0.6994701369677834
2025-09-19 00:00:00+00:00,0,0,0,8380556170,7809568,8198665,8.257354649630459,0.4264988899230957,58431,87.10903930664062,37,0.0688878823862619,2897611.0,24993.0,0.0,87.24697875976562,0.4711387455463409,0.0,3606051.0,28565.0,4139402.0,87.9729995727539,0.220267042517662,17.373277989300814,3868563.4285714286,34667.28571428572,4500219.857142857,87.56349400111607,0.33365307109696524,16.75478017908697,2423675.52,30975.48,4047923.8,88.22626617431641,0.2657507908344268,17.302161991007427,127.35854262737827,182.94567490253178,104.55452476807281,133.78946104909372,88.66415970229515,inf,93.62810025875619,-9.474885274290068,-0.9820743527095277,-0.1581022690823719,0.3861583687081112,0.7298120332409105,140.31121645673605,1.049822979987756,0.007481974997595898,1.0071583169299078e-06,-0.1487881796700607,-0.07729523878831028,0.9924878134149887,1.596155672097323,1.2555111126831762,1387275.3463036611,1768827.559167421,11296.936040895685,9080.899923832805,1790601.826423757,1553369.6389694244,17,1.0
