timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,sort_sort_position,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-07 00:00:00+00:00,0,1,0,8184143053,0.133055553787343,93.49720764160156,260,1810,19.80671260470436,326078,0.014139762148261,225863,262025.0,1153.0,187555.0,92.95328521728516,0.0077074472792446,18.77007497440685,158380.0,894.0,195345.0,91.61735534667967,0.006706447340548,9.350344081719715,222987.0,1307.0,179136.85714285713,92.23295484270368,0.010505438848797715,14.55093774739503,196057.18181818182,1290.0,179832.9090909091,91.79111341996627,0.009974820624020928,12.667023991820663,105.88331860083345,24.44537734948955,102.46085011185681,56.98178664353859,15.622616396631607,20.42494201700835,110.83833854580907,83.45583999436485,2.0518517346506338,0.5851567516359957,0.2824484269721756,0.2824484269721756,180.05411374930978,1.4436917791237205,0.008013671944178798,6.07420674275386e-05,0.3314045497349367,0.2617049477317152,1.004813553363449,1.1373569584754726,1.0531957660971842,55376.04260114328,55376.04260114328,365.36858102469625,365.36858102469625,63452.76206510564,63452.76206510564,11,1.0
2025-09-08 00:00:00+00:00,0,0,0,8184143053,0.1101589624274231,93.69654083251952,272,1182,22.23306876962835,294199,0.0109599381685256,129487,326078.0,1810.0,225863.0,93.49720764160156,0.014139762148261,19.80671260470436,180253.0,1439.0,220071.0,91.5444107055664,0.0110265305265784,9.031624813874563,239265.0,1270.2857142857142,166196.2857142857,92.54040200369698,0.010495925654790171,16.436858312502714,204235.66666666666,1281.0,175637.41666666666,91.94989903767903,0.01005691375272965,13.464194389971304,63.214481867153395,-9.776495194401335,-17.859624739402356,-34.69613259668508,-41.161261592849584,-42.67011418426214,-0.6039284786115262,-22.48852524104499,2.3509137372405897,0.2131969456051097,0.29338565399881217,0.29338565399881217,248.68892645815723,2.2720174842456444,0.009128258989249969,7.557127386005558e-05,0.3898538861955939,0.27459716796875266,1.0064220077694264,1.1715142800718779,1.0436527460466054,59919.8146348834,59919.8146348834,349.7575783830332,349.7575783830332,62221.024522493906,62221.024522493906,11,0.9022350480559866
2025-09-09 00:00:00+00:00,0,0,0,8184143053,0.1060954568480624,93.76565551757812,276,1038,230.65192844556725,295360,0.0111716510728001,110503,294199.0,1182.0,129487.0,93.69654083251952,0.0109599381685256,22.23306876962835,190154.0,1173.0,182232.0,91.67060089111328,0.0104264812543988,9.806499461332956,254294.42857142858,1251.0,155949.2857142857,92.83969552176339,0.010602378485990358,47.98620531025047,211245.23076923078,1262.3076923076924,170627.07692307694,92.08957261305589,0.010142662777350455,30.170943163478682,55.32673517254436,0.39463084510824586,-11.508951406649615,-12.182741116751272,-39.36136353659072,-14.66093121317198,7.146896447801332,1.931697980582503,2.285416050619493,0.0737643934818788,0.29675999064443764,0.29675999064443764,284.2733397497594,2.6728444219213783,0.009393325128502135,0.000780915315310983,0.39687374659947183,0.2756150214226674,1.0081455792162202,1.203787785624499,1.045324952503251,62689.132706758995,62689.132706758995,341.5821971881694,341.5821971881694,62250.944769887545,62250.944769887545,11,0.9057955458509928
2025-09-10 00:00:00+00:00,0,0,0,8184143053,0.095622650965164,93.7482681274414,296,1055,21.28765331615101,276755,0.009821031242609,91714,295360.0,1038.0,110503.0,93.76565551757812,0.0111716510728001,230.65192844556725,197536.0,1282.0,167758.0,91.57508850097656,0.0116545800119638,10.7102632522583,265611.4285714286,1218.5714285714287,145085.85714285713,93.15014975411552,0.0103404429475111,49.49726103366372,215924.5,1247.5,164990.42857142858,92.20805086408343,0.010119689096297494,29.536422460098134,40.10357605702253,-6.299092632719394,-17.70670826833073,1.6377649325626242,-45.32958189773364,-17.003158285295417,-15.732431091232824,-12.0897065383602,2.373112231763419,-0.01854345286740333,0.29048536556993415,0.29048536556993415,262.0785984848485,3.017554380417598,0.011503025677370113,7.691848890774189e-05,0.3135626656668531,0.2678833175491504,1.0102171001469358,1.230112509564355,1.0218142918337654,62722.907318005244,62722.907318005244,332.825606910563,332.825606910563,63418.4090850529,63418.4090850529,11,0.8487386453547924
2025-09-11 00:00:00+00:00,0,0,0,8184143053,0.0907392762222863,93.81672668457033,302,1108,12.148933410644531,271702,0.0105797545984387,107541,276755.0,1055.0,91714.0,93.7482681274414,0.009821031242609,21.28765331615101,200894.0,935.0,118850.0,91.95943450927734,0.0080689107999205,13.80115803082784,275726.85714285716,1243.2857142857142,143470.2857142857,93.4154772077288,0.010699134918727985,49.2612289450661,219643.0,1238.2,161160.46666666667,92.31529591878255,0.010150360129773573,28.377256523467896,35.246448375760345,-1.825802605192317,18.50267379679145,5.023696682464451,-9.515355490113587,17.25690734239047,31.11750595313234,7.725495796591542,2.0196863815051147,0.07302380992879609,0.2693953868634673,0.2828836136644904,244.99729486023443,2.5264733778430752,0.010302951405032453,4.4714020127288e-05,0.21487944466727557,0.25787209102085695,1.0119176489442678,1.2553409721359532,1.054064563418269,60639.82400141904,62133.40555610966,313.53168162821345,322.7350085043234,54918.265544712536,62885.97257947647,11,0.8332423530566306
2025-09-12 00:00:00+00:00,0,0,0,8184143053,0.0852490250338217,93.82041931152344,309,1188,70.36710795489225,263974,0.009559266269207,113689,271702.0,1108.0,107541.0,93.81672668457033,0.0105797545984387,12.148933410644531,203969.0,1357.0,151629.0,92.43065643310548,0.0105143599212169,19.93023109436035,284299.0,1219.142857142857,138050.2857142857,93.61401476178851,0.010562692968440857,56.46649706799923,222413.6875,1235.0625,158193.5,92.40936613082886,0.010113416763488162,31.00162223793192,29.418686172898823,-2.844292644146895,-12.453942520265294,7.2202166064981865,-25.021598770683706,5.716889372425404,-9.083707036532186,-9.645671076173134,1.5035735242492354,0.003936000629733982,0.2421941973379325,0.27444851901184775,222.013456686291,2.321875274870261,0.010449467851174246,0.00026656731870401457,0.11757741655622675,0.24556650273940356,1.0130360014509154,1.2782441728097331,1.0444237803562777,56598.77716595402,61041.107142338915,231.3576746649517,312.04411413559245,55753.07479447623,61901.92864523689,11,0.8095425021007243
2025-09-13 00:00:00+00:00,0,1,0,8184143053,0.0814109594982248,93.85603332519533,310,1893,14.837385011755902,264917,0.0126675497740507,187796,263974.0,1188.0,113689.0,93.82041931152344,0.009559266269207,70.36710795489225,262025.0,1153.0,187555.0,92.95328521728516,0.0077074472792446,18.77007497440685,284712.14285714284,1324.857142857143,138084.7142857143,93.74297877720424,0.011271279039127443,55.904684216191946,224913.88235294117,1273.764705882353,159934.82352941178,92.4944642010857,0.010263659881756548,30.05078475403921,1.1037114779124169,0.35723215165130995,64.18039895923677,59.34343434343434,0.12849564127854762,65.18396678658445,64.35467302077006,32.51592138254718,0.9711847255316819,0.037959768175444,0.2137459016717512,0.26674680908307574,139.87170010559663,1.4106561872660373,0.010080033227367849,5.600746273094279e-05,0.04911804199218472,0.23300477570178602,1.013498262700395,1.2658718078164892,1.0981734750546361,51698.96551837695,59995.06043613335,294.5843878050253,341.68617352253307,44555.72361482483,60364.77243934919,11,0.8124344481995105
2025-09-14 00:00:00+00:00,0,1,0,8184143053,0.0735004781015656,94.01983642578124,318,2074,16.27886128425598,255768,0.0186953488737344,267532,264917.0,1893.0,187796.0,93.85603332519533,0.0126675497740507,14.837385011755902,326078.0,1810.0,225863.0,93.49720764160156,0.014139762148261,19.80671260470436,274667.85714285716,1362.5714285714287,144037.42857142858,93.81764003208706,0.0119220771427665,55.4007054561279,226628.0,1318.2222222222222,165912.44444444444,92.57920710245769,0.01073208704797754,29.285677894606813,-21.562325578542563,-3.4535345032595144,14.585635359116012,9.561542525092449,18.448794180543082,42.4588383139151,32.218269852818395,47.58457008024997,0.558977960264917,0.1745259146189948,0.18413670743732166,0.258822077546986,123.26168674698795,0.9560241166510299,0.007752314667723234,6.364673312346681e-05,0.04367119925362337,0.2229754641821243,1.013377009464542,1.2119767069508496,1.1108815172174002,45818.263417238195,58656.32979031834,348.5952421607944,381.38995877394933,52816.586894732136,63817.97150464217,11,0.7843767442145744
2025-09-15 00:00:00+00:00,0,0,0,8184143053,0.0660294210244323,94.09390258789062,324,1841,28.9074648566868,246377,0.0167535319924354,171577,255768.0,2074.0,267532.0,94.01983642578124,0.0186953488737344,16.27886128425598,294199.0,1182.0,129487.0,93.69654083251952,0.0109599381685256,22.23306876962835,267836.14285714284,1456.7142857142858,150050.2857142857,93.87440599714007,0.012749733403325043,56.35419061142196,227667.42105263157,1345.7368421052631,166210.57894736843,92.65892791748047,0.011049005202949005,29.265771945242598,-16.25498387146115,-3.6716868411998393,55.752961082910325,-11.23432979749277,32.50519357155544,-35.86673743701688,52.86155573895168,-10.386630890997239,0.42409437087052027,0.07877716546322855,0.16328408329686206,0.25117110213957805,133.75515743756787,1.4359474990966208,0.010729813845597921,0.00011732973259254804,0.05597087315150675,0.21344538906164306,1.013117765411036,1.1764359679518008,1.15392591180264,41400.77262510983,57183.47706706485,373.5064102014027,389.56554748780553,50211.9764114385,62033.53379361824,11,0.7555768865118162
2025-09-16 00:00:00+00:00,0,0,0,8184143053,0.0634972419793925,94.14400482177734,322,1587,34.7298639960911,248872,0.0070277210325002,178833,246377.0,1841.0,171577.0,94.09390258789062,0.0167535319924354,28.9074648566868,295360.0,1038.0,110503.0,93.76565551757812,0.0111716510728001,230.65192844556725,261195.0,1535.142857142857,159811.7142857143,93.92845589773995,0.012157743397567913,28.365324261496795,228727.65,1357.8,166841.7,92.73318176269531,0.010847940994426566,29.538976547785023,-15.739436619718305,1.0126756961891692,52.89017341040463,-13.79684953829441,61.83542528257151,4.229005053124846,-37.09326413164864,-58.05230183299035,0.4035052089283342,0.05324705693858789,0.1445248152617803,0.24422017288777348,156.72040302267,1.391636937047765,0.008874151447711285,0.00013954854080631927,0.06932067871093854,0.20416857497136257,1.0128893898853093,1.1419476394742831,1.1207420287236347,37250.5072168432,55859.90622721414,373.6525461906091,382.99382982524736,50094.51866951881,60444.94097771955,11,0.7632284300075443
2025-09-17 00:00:00+00:00,0,0,0,8184143053,0.0609705474492279,94.2656707763672,319,2676,27.86348992302304,252275,0.0312268212437629,289474,248872.0,1587.0,178833.0,94.14400482177734,0.0070277210325002,34.7298639960911,276755.0,1055.0,91714.0,93.7482681274414,0.009821031242609,21.28765331615101,257697.85714285713,1766.7142857142858,188063.14285714287,94.00237056187221,0.015215713397732757,29.304729491049937,229848.95238095237,1420.5714285714287,172681.33333333334,92.80615743001302,0.011818363863442581,29.459191470415405,-8.845368647359575,1.367369571506627,153.64928909952607,68.62003780718335,215.62683995900298,61.86833526250748,217.95867941325642,344.33780309935787,0.5519063543898639,0.1292338846431873,0.12644344683960637,0.237927743124824,94.237952932387,0.8714914932204854,0.009244321616719923,0.00011044843712054669,0.07970973423549281,0.19622986038009801,1.0128893724832997,1.1211617650349257,1.2874636094763594,33084.514924443334,54687.44249960514,504.5772956175765,471.2699408437347,61258.64192817709,64707.33352668253,11,0.7736645833205552
2025-09-18 00:00:00+00:00,0,0,0,8184143053,0.0575359233331874,94.2481460571289,310,3303,13.874621073404947,256655,0.0391847155988216,244667,252275.0,2676.0,289474.0,94.2656707763672,0.0312268212437629,27.86348992302304,271702.0,1108.0,107541.0,93.81672668457033,0.0105797545984387,12.148933410644531,255548.2857142857,2080.285714285714,207652.57142857142,94.06400190080915,0.019302136397787457,29.551256300015716,231067.4090909091,1506.1363636363637,175953.4090909091,92.8717023676092,0.013062288942323445,28.75080190691493,-5.5380527195236,1.7362005747695974,198.10469314079424,23.43049327354261,127.5104378795064,-15.47876493225644,270.3745227191211,25.48416405543734,0.4598533628327184,-0.01859077551134014,0.10617269792788964,0.2322898155032347,77.68008474576271,1.048992921019504,0.013499926430918633,5.4059211837654086e-05,0.07952226911272442,0.18773334057300134,1.0128381358670537,1.1059469040644545,1.477699389671754,28203.45762958392,53674.60582653773,672.2908228954568,610.4009061541163,62924.97242163668,64986.142806175805,11,0.7870969522629555
2025-09-19 00:00:00+00:00,0,0,0,8184143053,0.0370899252692601,94.3734893798828,294,4102,21.934776465098064,183835,0.0308831930160522,375321,256655.0,3303.0,244667.0,94.2481460571289,0.0391847155988216,13.874621073404947,263974.0,1188.0,113689.0,93.82041931152344,0.009559266269207,70.36710795489225,244099.85714285713,2496.5714285714284,245028.57142857142,94.14301191057477,0.022348411647336773,22.632351801473693,229013.8260869565,1619.0,184621.5652173913,92.93699745509936,0.013837110858572522,28.454452974662026,-30.35867168736315,-28.372718240439497,245.2861952861953,24.19013018468059,230.12956398596168,53.40074468563394,223.07074775744425,-21.185613971941265,0.5894986106627087,0.13299287890280453,0.12061161575486853,0.23298743316995474,44.80502071654887,0.4898060865070526,0.010929282056474175,0.00011931708949878188,0.0778841291155156,0.18059044487391418,1.0129766883856783,1.0658738876759888,1.61510678607386,31865.51996151298,53357.34350043042,928.1582140614122,805.3769303872567,81915.13078482209,75890.60931057046,11,0.5637761517183005
2025-09-20 00:00:00+00:00,0,1,0,8184143053,0.0364658160389369,94.46829986572266,272,2824,68.0884784397326,192021,0.0201609060168266,366794,183835.0,4102.0,375321.0,94.3734893798828,0.0308831930160522,21.934776465098064,264917.0,1893.0,187796.0,93.85603332519533,0.0126675497740507,14.837385011755902,233686.14285714287,2629.5714285714284,270599.71428571426,94.23047855922154,0.02341889111059047,30.239650862613217,227472.45833333334,1669.2083333333333,192212.08333333334,93.00080172220866,0.014100602323499774,30.105870702373295,-27.51654291721558,4.452906138656942,49.1811938721606,-31.155533885909314,95.3151291827302,-2.2719219015189696,59.1539514462847,-34.71884203700202,0.6523464915738852,0.10046305001842892,0.14377956947588696,0.231799523948675,67.97203539823009,0.523510407720934,0.007699123488597173,0.0003545868621289883,0.07173946925572039,0.17423261559527778,1.0132222175964234,1.0273162059676875,1.6608433152930657,37267.541168518925,52728.00755310148,937.9344063149887,825.1858277759737,94313.17841530264,83016.62317083492,11,0.5888805745864486
2025-09-21 00:00:00+00:00,0,1,0,8184143053,0.0,94.4912109375,260,1538,12.644507646560667,0,0.0118822688236832,114617,192021.0,2824.0,366794.0,94.46829986572266,0.0201609060168266,68.0884784397326,255768.0,2074.0,267532.0,94.01983642578124,0.0186953488737344,16.27886128425598,197147.85714285713,2553.0,248754.7142857143,94.29781777518136,0.022445593960583154,29.720457485799603,218373.56,1663.96,189108.28,93.0604180908203,0.014011868983507113,29.40741618014079,-100.0,-100.0,-25.843780135004824,-45.538243626062325,-57.157648430841924,-68.75166987464354,-36.44264729193196,-41.06282319968122,0.5013564473608234,0.024252655980805393,0.3180227677722156,0.31508002116836004,0.0,0.0,0.0134184857526741,12.644507646560667,0.06958334786551124,0.1678864757831284,1.0132967346348416,0.9028009487176796,1.6018986465690686,75024.06966778387,68805.14590741014,944.4589968353822,808.2376651290964,97008.39628566997,82737.19203524293,11,0.0
