timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_rpv,ratings_like_ratio,sort_sort_position,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-01 00:00:00+00:00,1,0,0,7800099223,16.960825363794964,227492,0.0158963110297918,327375,0.0303145155996965,90.7013931274414,207.0,2301,228105.0,2860.0,372694.0,89.64310455322266,0.0225276201963424,18.361841837565105,168979.0,4521.0,652951.0,84.84928894042969,0.031794149428606,18.95875898996989,213127.14285714287,3439.1428571428573,434592.71428571426,86.6984111240932,0.025476744664566797,18.487355141412642,189905.54545454544,3876.0,480820.0,86.12392009388317,0.0294035100801424,18.54010520920609,34.62737973357637,-0.2687358891738434,-49.1041804910418,-19.545454545454543,-49.86224081133194,-12.159841585858643,-50.00240196553429,-29.436350172608392,6.897057429815723,1.1805577010002288,0.1897434129555201,0.1897434129555201,98.82363162467419,0.6948951664141537,0.007028615414691364,7.455537253363824e-05,1.0818429674421073,0.48387825705788884,1.0066705165020795,1.1222797225168741,0.8664524947915134,36033.32633372511,36033.32633372511,882.7867239599835,882.7867239599835,184678.91672196912,184678.91672196912,9,0.9973126411082616
2025-08-02 00:00:00+00:00,1,1,0,7800099223,21.70533589522044,224497,0.0164998695254325,297945,0.0287798919231572,91.30565643310548,211.0,2497,227492.0,2301.0,327375.0,90.7013931274414,0.0158963110297918,16.960825363794964,180889.0,4367.0,578548.0,84.85487365722656,0.0296745486557483,19.45937701066335,219356.85714285713,3172.0,394506.5714285714,87.61995152064732,0.02359464764595026,18.808206410635083,192788.16666666666,3761.0833333333335,465580.4166666667,86.55573145548503,0.028328206700583242,18.80387443304062,24.107601899507426,-1.316529812037348,-42.82115869017632,8.518035636679699,-48.50124795176891,-8.98969072164948,-44.39723509581911,3.7968462903723355,7.602135856022874,0.6662117138763746,0.18558286952014666,0.18558286952014666,89.8706965572458,0.753482174622247,0.008380713283615152,9.668387199538722e-05,1.3121138981410438,0.5715115953992311,1.012295200413269,1.1378128696152192,0.8329029753042742,35778.181179528285,35778.181179528285,931.093927332335,931.093927332335,183827.8220210217,183827.8220210217,9,0.9841827228688542
2025-08-03 00:00:00+00:00,1,1,0,7800099223,22.60591248671214,236757,0.0176428891718387,319910,0.0291873064467992,91.86046600341795,218.0,2345,224497.0,2497.0,297945.0,91.30565643310548,0.0164998695254325,21.70533589522044,198361.0,4387.0,512653.0,84.66813659667969,0.0316566042602062,18.86564310391744,224842.0,2880.285714285714,366971.85714285716,88.64742715018136,0.021592688347612046,19.342530608177185,196170.38461538462,3652.153846153846,454375.0,86.96378795917218,0.027506259198372122,19.096338898707657,19.356627562877794,5.461097475690102,-46.54661499886027,-6.0873047657188595,-37.59716611431124,7.372166003792646,-44.26790369927131,6.92744657552824,8.494729771837584,0.6076398680939787,0.18535381974564105,0.18535381974564105,100.91943734015345,0.7400714573740822,0.007330163701779558,9.548109245183749e-05,1.3447668892996663,0.6239261836796041,1.0193602329259117,1.146156696592248,0.7850099932487347,36360.93010943308,36360.93010943308,974.1378107634332,974.1378107634332,180579.37364125138,180579.37364125138,10,1.0
2025-08-04 00:00:00+00:00,1,0,0,7800099223,19.809944709142048,217202,0.0155657706782221,249944,0.025844970742342,92.25596618652344,225.0,2025,236757.0,2345.0,319910.0,91.86046600341795,0.0176428891718387,22.60591248671214,209563.0,3531.0,459913.0,84.74165344238281,0.0273748636245727,16.81682825088501,225933.2857142857,2665.1428571428573,336976.28571428574,89.7209003993443,0.019905675069561955,19.77011867364248,197672.64285714287,3535.9285714285716,439772.78571428574,87.34180068969727,0.02665336716121855,19.147310742310115,3.6452045446953907,-8.259523477658526,-42.65080713678845,-13.646055437100213,-45.654069356595706,-21.870526085461538,-43.13845397845313,-11.773119886350958,8.86731900888591,0.43054449896953173,0.17900183126120864,0.17900183126120864,107.20730503455084,0.8689991798195603,0.008101782392126267,9.120474721409026e-05,1.1734283992222354,0.6503460391537134,1.027238958790183,1.142966889341216,0.746835285356565,35383.765061671445,35383.765061671445,1032.0199360243234,1032.0199360243234,181894.68861623397,181894.68861623397,10,0.9174047652234147
2025-08-05 00:00:00+00:00,1,0,0,7800099223,19.683780153592423,214952,0.0135330138728022,217262,0.0248607865639593,92.51763153076172,227.0,1802,217202.0,2025.0,249944.0,92.25596618652344,0.0155657706782221,19.809944709142048,219375.0,3205.0,385221.0,84.73595428466797,0.023840807378292,19.782652815183003,225301.42857142858,2464.714285714286,312982.14285714284,90.8325685773577,0.01843313314020627,19.755994007700963,198824.6,3420.3333333333335,424938.73333333334,87.68685607910156,0.025778676941990795,19.183075369728936,-2.016182336182337,-1.0359020635169136,-43.77535101404057,-11.012345679012348,-43.60068635925871,-13.07572896328778,-43.23592461417836,-13.059146555871514,9.183442036837675,0.2836297261352705,0.15453154166778643,0.17295295634117547,119.21907931225735,0.989363122114672,0.008294095174972269,9.157248400158371e-05,0.7609430040631998,0.6578019278390073,1.0358743902896739,1.1331667639287522,0.7150534987379669,31378.137282138086,34387.30236335168,1116.4460686373634,1090.606690049604,171676.87005363332,184453.6573267376,10,0.9079013503296629
2025-08-06 00:00:00+00:00,1,0,0,7800099223,20.35683572292328,215611,0.01501090452075,214111,0.0243343967571981,92.78260803222656,230.0,1937,214952.0,1802.0,217262.0,92.51763153076172,0.0135330138728022,19.683780153592423,228105.0,3423.0,405745.0,87.54376220703125,0.0273664575070142,19.16431760787964,223516.57142857142,2252.4285714285716,285605.85714285716,91.58097512381417,0.016668054142168532,19.926353738421483,199873.75,3327.625,411762.0,88.00534057617188,0.025105691165663243,19.25643539180358,-5.4773021196378835,0.30658007369086526,-43.41221151037102,7.491675915649276,-47.23015687192695,-1.4503226519133605,-45.148528935823684,10.920632032440114,5.98425940709062,0.286406490396085,0.11991514613739979,0.16753227428731368,111.25438596491227,1.007001008817815,0.009046667164848303,9.441420571639462e-05,0.5000463213239417,0.6541255277745875,1.040629745015843,1.1182887769332963,0.6639153661288255,25023.258858751575,33485.303907833964,1045.7260399117213,1116.9805056490468,164435.99893416904,185830.46684868447,10,0.910684794958544
2025-08-07 00:00:00+00:00,1,0,0,7800099223,19.93836784362793,211030,0.0161317661404609,222570,0.0232171278270842,92.9951400756836,240.0,2001,215611.0,1937.0,214111.0,92.78260803222656,0.01501090452075,20.35683572292328,228105.0,2860.0,372694.0,89.64310455322266,0.0225276201963424,18.361841837565105,221077.2857142857,2129.714285714286,264159.5714285714,92.0598373413086,0.015754360705614028,20.1515717392876,200530.0,3249.5882352941176,400633.0588235294,88.29885819379021,0.024577813223004282,19.296549065440306,-7.485587777558578,-2.124659688049313,-30.034965034965033,3.304078471863714,-40.28076652696314,3.950754515181387,-28.39116604478238,7.466982540335931,3.7393121748374725,0.2290645283254067,0.08864013920059434,0.16224363613537585,105.40959040959041,0.9481468834663995,0.00899038958354862,9.448075327145268e-05,0.3747253417968759,0.6429438123516004,1.042593746107839,1.1024648965954507,0.6409992851141166,18873.49903325409,32534.71635422692,971.4130073090597,1128.3586009566911,137758.0372027566,185688.33807669193,10,0.8913358422348653
2025-08-08 00:00:00+00:00,1,0,0,7800099223,18.292291561762493,205328,0.0131210489198565,201429,0.0220802888382067,93.17391967773438,250.0,1838,211030.0,2001.0,222570.0,92.9951400756836,0.0161317661404609,19.93836784362793,227492.0,2301.0,327375.0,90.7013931274414,0.0158963110297918,16.960825363794964,217911.0,2063.5714285714284,246167.2857142857,92.41305541992188,0.015357894689908986,20.341781196140108,200796.55555555556,3171.1666666666665,389566.1666666667,88.56969494289822,0.02394132631727385,19.240756981902653,-9.742760184973543,-2.7019854996919834,-20.12168622338114,-8.145927036481758,-38.47147766323024,-9.498584714921144,-17.45852924451523,-18.663283327998826,2.726007247561135,0.19224617749409312,0.06640883381321039,0.15729136534717786,111.65198477433388,1.0193516358040013,0.009124757980439855,8.90877156259588e-05,0.3000278472900435,0.6269537627512427,1.043393628932577,1.085232759083406,0.6414805297912066,14312.370198077419,31583.564380343785,898.0373991820558,1144.1146718545924,118605.24147712102,186162.52064487353,10,0.8672520770241218
2025-08-09 00:00:00+00:00,1,1,0,7800099223,19.702720801035564,199616,0.0093563375994563,167805,0.0210270065280297,93.36447143554688,260.0,1339,205328.0,1838.0,201429.0,93.17391967773438,0.0131210489198565,18.292291561762493,224497.0,2497.0,297945.0,91.30565643310548,0.0164998695254325,21.70533589522044,214356.57142857142,1898.142857142857,227575.85714285713,92.70717184884208,0.014337390129055242,20.05569332554227,200734.42105263157,3074.7368421052633,377894.5263157895,88.82205160040604,0.023173695332125557,19.265070867120176,-11.082998881944972,-2.7818904387126975,-46.37565078093713,-27.14907508161044,-43.67920253738106,-16.69273044099906,-43.29447523791223,-28.692152154870353,2.2548603042460647,0.20451190469561453,0.05260204436553824,0.1529129990114042,148.9671641791045,1.1895641395420902,0.007979452462963183,9.87026195215616e-05,0.24376542227608453,0.6086176955909078,1.043740492123673,1.067861557098711,0.6186924408719313,11407.106505821994,30694.902327975848,841.8689340971093,1188.6764741652448,105203.49384237625,187934.67068797207,10,0.8431260744138505
2025-08-10 00:00:00+00:00,1,1,0,7800099223,20.66207818190257,197127,0.0095845526084303,154482,0.0204290875412891,93.50669860839844,269.0,1452,199616.0,1339.0,167805.0,93.36447143554688,0.0093563375994563,19.702720801035564,236757.0,2345.0,319910.0,91.86046600341795,0.0176428891718387,22.60591248671214,208695.14285714287,1770.5714285714287,203943.2857142857,92.94234793526786,0.01318619919142547,19.778002710569474,200554.05,2993.6,366723.9,89.05628395080566,0.022494238195940795,19.334921232859294,-16.738681432861547,-1.2468940365501724,-38.08102345415778,8.439133681852118,-51.71079366071707,-7.9395727183337765,-45.674699222568314,2.4391489356611284,1.7921012995070429,0.15233543409469696,0.05335042646798368,0.1490227276870312,135.66896077081898,1.2760433186823146,0.00939909245677518,0.00010481554209398243,0.20847102573940055,0.5885958391920961,1.0436360446682105,1.0405930114956188,0.5862034124723099,11564.695730569867,29887.111579681237,698.4469270389202,1212.5385029155286,95507.24217784549,189621.14959596345,10,0.8326131856713845
2025-08-11 00:00:00+00:00,1,0,0,7800099223,21.879908124605816,193552,0.0097153177484869,129918,0.0197734469233995,93.62522888183594,279.0,1267,197127.0,1452.0,154482.0,93.50669860839844,0.0095845526084303,20.66207818190257,217202.0,2025.0,249944.0,92.25596618652344,0.0155657706782221,19.809944709142048,205316.57142857142,1662.2857142857142,186796.7142857143,93.13795689174107,0.0123504202014633,20.073711769921438,200220.61904761905,2911.3809523809523,355447.4285714286,89.2738527570452,0.021885718174633466,19.456111084847223,-10.888481689855523,-1.8135516697357579,-37.4320987654321,-12.741046831955927,-48.02115673910956,-15.900881656115274,-37.58537274303099,1.364332227062759,1.4841996153876158,0.12676126438160296,0.06043276723058101,0.14569128269952122,152.6435331230284,1.4897897921012324,0.009752230235762282,0.00011304349777376644,0.18358230590820024,0.5676697173675938,1.04328371651229,1.025451686270835,0.5643141386960742,13030.8111174678,29170.39881193981,658.8167048196724,1240.442077494571,89683.52863756346,191908.0673678341,10,0.8175133153402011
2025-08-12 00:00:00+00:00,1,0,0,7800099223,26.037410020828247,189058,0.0093625951558351,126318,0.0190548179652111,93.70695495605467,292.0,1142,193552.0,1267.0,129918.0,93.62522888183594,0.0097153177484869,21.879908124605816,214952.0,1802.0,217262.0,92.51763153076172,0.0135330138728022,19.683780153592423,201617.42857142858,1568.0,173804.7142857143,93.30786023821149,0.011754646099039427,20.981373179526553,199713.22727272726,2830.9545454545455,345032.45454545453,89.47535740245472,0.021316485310142633,19.755261036482725,-12.046410361383009,-2.321856658675703,-36.625971143174255,-9.86582478295186,-41.85913781517247,-2.770978617281672,-30.816629290157948,-3.630582156787765,1.2855100218356785,0.08729065359283084,0.06916328926420819,0.1430385989006248,165.40507436570428,1.4966711262755406,0.009040603551326404,0.00013772108188887198,0.15592847551618144,0.5461922704264786,1.0428330542287572,1.0095346779214627,0.5514345319134965,14763.5562044583,28566.700211012958,638.3957787530171,1267.9630262475068,88985.85308715315,193549.3101201191,10,0.7985318279924142
2025-08-13 00:00:00+00:00,1,0,0,7800099223,22.44893344243367,185188,0.0095059564337134,118525,0.0184390349911656,93.79132080078124,301.0,1223,189058.0,1142.0,126318.0,93.70695495605467,0.0093625951558351,26.037410020828247,215611.0,1937.0,214111.0,92.78260803222656,0.01501090452075,20.35683572292328,197271.2857142857,1466.0,160149.57142857142,93.45196206229073,0.010968224943748484,21.280244282313756,199081.69565217392,2761.0434782608695,335184.3043478261,89.66300798499066,0.020802984054645708,19.87237722804581,-14.110133527510193,-2.0469908705265105,-36.86112545172948,7.092819614711043,-44.64319908832335,-6.169350369701865,-36.67299381877325,1.5312130396768486,1.0871787180247283,0.09003157211342483,0.0755748516117789,0.14101628197572932,151.29738562091504,1.5624251219141791,0.010318411150296138,0.00012122174342122734,0.13269179207938064,0.5248308822571506,1.0422577176747665,0.9909061959113947,0.5272428664530494,15900.489931804925,28073.760530293286,526.4683756404096,1283.380460781067,81468.17920412375,194908.25253516657,10,0.782185954375161
2025-08-14 00:00:00+00:00,1,0,0,7800099223,23.414594690004986,185188,0.0092384861782193,116584,0.0182189403769645,93.873291015625,309.0,1166,185188.0,1223.0,118525.0,93.79132080078124,0.0095059564337134,22.44893344243367,211030.0,2001.0,222570.0,92.9951400756836,0.0161317661404609,19.93836784362793,193579.57142857142,1346.7142857142858,145008.7142857143,93.57741219656808,0.009983470663428256,21.776848117510475,198502.79166666666,2694.5833333333335,326075.9583333333,89.83843644460042,0.020321129976461277,20.01996962229411,-12.245652276927455,0.0,-41.72913543228386,-4.660670482420281,-47.61917598957631,-1.6376291921535557,-42.7310928153875,-2.8137121957081845,0.9442976689176819,0.08739637542569678,0.0788789325862063,0.13905477003378455,158.68723221936588,1.5884376206201485,0.010001286614916156,0.00012643620674016807,0.11257389613560531,0.5039540066926363,1.0416188871928256,0.9751982317389143,0.4912852127314024,16353.845140489804,27602.76004627258,470.4495687141158,1296.7114900415577,73615.47838376377,195776.9358211532,10,0.782185954375161
2025-08-15 00:00:00+00:00,1,0,0,7800099223,19.5793514251709,179310,0.007358961738646,111170,0.0174474722182677,93.96640014648438,331.0,1117,185188.0,1166.0,116584.0,93.873291015625,0.0092384861782193,23.414594690004986,205328.0,1838.0,201429.0,93.17391967773438,0.0131210489198565,18.292291561762493,189862.7142857143,1243.7142857142858,132114.57142857142,93.6906236921038,0.009160315351826756,21.960713812283107,197735.08,2631.48,317479.72,90.00355499267579,0.019802643246948665,20.00234489440918,-12.67143302423439,-3.174071754109342,-39.227421109902075,-4.2024013722126945,-44.809337285097975,-4.643861936457839,-43.91483650739653,-20.34450670072414,0.8505389399640961,0.09918596637235044,0.08262680841625919,0.13802743636067738,160.3846153846154,1.612920635777316,0.010047584352034254,0.0001091921378229495,0.0966093880789726,0.4839097477839525,1.0409658118474103,0.9601873086238127,0.46258043623738176,16846.520283736063,27292.86617097345,467.91215598046455,1308.0331010082784,68365.42642465809,196415.28982819372,10,0.7573588109327285
