timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_rpv,sort_sort_position,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-09 00:00:00+00:00,0,0,0,8348146089,28.98412205956199,445537,373459,0.0328748273440296,191,97.00846862792967,3120,0.0259092859923839,421740.0,2777.0,371018.0,97.011474609375,0.0261118784546852,26.69903095908787,195515.0,3440.0,528130.0,97.11660766601562,0.0296614225953817,14.37845003604889,308394.28571428574,3700.8571428571427,513190.0,97.0360837663923,0.029364935255476354,26.194408942637597,276684.0,4013.818181818182,520849.9090909091,97.07992484352805,0.03102712908929039,22.64196933992381,127.8786793852134,5.64257599468867,-9.302325581395355,12.351458408354343,-29.286539299036217,0.6579195618541478,-12.649887546465855,-0.7758632250562947,-0.11134968640774678,-0.003098583396887733,0.3842760441562252,0.3842760441562252,142.75456584428068,1.1929979114229101,0.008354308359663686,6.50542087533768e-05,-0.010948453630720474,-0.019264567982065824,0.9995484022344845,1.1146083102538844,0.9464277268763556,106323.033001321,106323.033001321,831.8641497482408,831.8641497482408,200216.9230751759,200216.9230751759,4,1.0
2025-09-10 00:00:00+00:00,0,0,0,8348146089,27.706588094884697,472538,447663,0.0337008685549127,182,96.98745727539062,3708,0.0340282879769802,445537.0,3120.0,373459.0,97.00846862792967,0.0259092859923839,28.98412205956199,203969.0,3679.0,503881.0,97.06695556640624,0.0329142399132251,13.61414666970571,346761.28571428574,3705.0,505158.85714285716,97.02472686767578,0.029524084978869942,28.207614860520312,293005.1666666667,3988.3333333333335,514751.0,97.07221921284993,0.03127722566326454,23.064020902837218,131.67147948953027,6.060327200658988,0.7882576787170414,18.846153846153847,-11.156999370883202,19.869383252244567,3.384699348039555,31.33626294056464,-0.08190046813739693,-0.021659297210052664,0.39615427275598525,0.39615427275598525,127.40307360474522,1.0555639944243898,0.008282997962757782,5.86334420965988e-05,-0.011748177664616527,-0.018375343376104532,0.999510752452563,1.1834647479400047,0.9439483315026345,116075.24871457959,116075.24871457959,798.0493643120003,798.0493643120003,192064.8863402915,192064.8863402915,5,1.0
2025-09-11 00:00:00+00:00,0,0,0,8348146089,20.262546689886797,472538,541947,0.0326582206809895,179,96.97115325927734,4137,0.0397344678640365,472538.0,3708.0,447663.0,96.98745727539062,0.0340282879769802,27.706588094884697,210538.0,4021.0,493106.0,97.06998443603516,0.0349623821675777,16.23748056093852,384189.85714285716,3721.5714285714284,512136.14285714284,97.01060812813895,0.03020581150693549,28.78262430751292,306815.3846153846,3999.769230769231,516843.0,97.06444490872897,0.031927782755631615,22.848522886456415,124.44309340831583,0.0,2.884854513802537,11.569579288025889,9.904766926380937,21.06137876036214,13.649200656825332,16.76893028211255,-0.101814353151497,-0.016810437732150962,0.39691211509327784,0.39691211509327784,114.19478008699855,0.8719249817325647,0.007633573700797863,4.2880157383595423e-05,-0.011022840227395568,-0.01776961441878314,0.9994453501419532,1.2521857651449488,0.9460666823663978,121778.74325084985,121778.74325084985,765.1858329676255,765.1858329676255,184042.76101810325,184042.76101810325,6,1.0
2025-09-12 00:00:00+00:00,0,0,0,8348146089,21.83265243877064,490288,632624,0.0325100680515936,174,96.97341918945312,5558,0.0440185628831386,472538.0,4137.0,541947.0,96.97115325927734,0.0397344678640365,20.262546689886797,217202.0,4431.0,541537.0,97.03888702392578,0.0301243495196104,33.16505013341489,423202.14285714284,3882.5714285714284,525148.5714285715,97.00125558035714,0.03219069913029666,27.16371035113517,319920.5714285714,4111.071428571428,525113.0714285715,97.05794307163784,0.0327914099075964,22.775960711621718,125.72904485225736,3.756311661707623,25.434439178515,34.348561759729265,16.820088008760248,16.73170992735451,46.12286600407196,10.781810476892328,-0.0674655661049739,0.002336705401173589,0.3965392717215526,0.3965392717215526,88.19715776218744,0.775005730092867,0.008785615491009683,4.453016983609797e-05,-0.010967527117039019,-0.01681642637148018,0.9994159417613162,1.3228350429838835,0.9816808493751108,126861.07040302866,126861.07040302866,844.9288057660165,844.9288057660165,179509.712061863,179509.712061863,7,1.0
2025-09-13 00:00:00+00:00,0,1,0,8348146089,23.470181009043817,522873,864501,0.0328487141557426,168,96.93206024169922,6481,0.0409894175827503,490288.0,5558.0,632624.0,96.97341918945312,0.0440185628831386,21.83265243877064,281871.0,4657.0,664084.0,97.0320053100586,0.0295378100126981,40.72416481971741,457631.0,4143.142857142857,553779.5714285715,96.98697771344867,0.03382664306887554,24.698855521038944,333450.73333333334,4269.066666666667,547738.9333333333,97.04955088297525,0.03333794375260666,22.822242064783193,85.50081420224144,6.646093724504776,39.166845608761,16.60669305505578,30.179465248372182,36.653209489364926,38.769318257275096,-6.881517936944325,-0.10300216721277344,-0.0426497777428092,0.41575984720512393,0.3988725789758063,80.66538105522987,0.6048256684195062,0.007496801626832558,4.488687716169444e-05,-0.013988494873039433,-0.016810417175294072,0.9993552451406804,1.372409637325734,1.0146589519706257,137773.2805844243,133004.35396604054,1025.4648182198127,1018.5032762880656,151013.45581142724,193909.73582625893,8,1.0
2025-09-14 00:00:00+00:00,0,1,0,8348146089,35.86276999386874,559858,960667,0.0329839610240185,153,96.93897247314452,5039,0.0454000011086463,522873.0,6481.0,864501.0,96.93206024169922,0.0409894175827503,23.470181009043817,377903.0,3221.0,645245.0,97.02481079101562,0.0259946007281541,23.936867396036785,483624.5714285714,4402.857142857143,598839.8571428572,96.97471509660993,0.03659884312323157,26.402555892157796,347601.1875,4317.1875,573546.9375,97.04263973236084,0.034091822337359134,23.637275060351037,48.148598979103106,7.073419358046795,56.44209872710337,-22.249652831353185,48.88406729226882,11.123873772268622,74.65165779397682,10.760298111071776,-0.0884704821079163,0.007131006426619457,0.38734788525803976,0.40393595541301086,111.08293650793651,0.5827798989869549,0.005245308472854306,6.405678928778271e-05,-0.013727188110347269,-0.016283102596506314,0.9993000537089856,1.3913202509659763,1.0735373064268596,139717.322914582,140408.61777550963,1013.0623360402344,1002.6176551906514,169235.6866264901,213895.07366166517,9,1.0
2025-09-15 00:00:00+00:00,0,0,0,8348146089,29.06095969676971,580284,646505,0.0328183669717528,143,96.93157958984376,4696,0.0426735281944274,559858.0,5039.0,960667.0,96.93897247314452,0.0454000011086463,35.86276999386874,421740.0,2777.0,371018.0,97.011474609375,0.0261118784546852,26.69903095908787,506273.71428571426,4677.0,638195.1428571428,96.96330152239118,0.038964793086051885,26.7399742832552,361288.4117647059,4339.470588235294,577838.5882352941,97.03610678280101,0.03459662856424551,23.956315333081548,37.59282970550577,3.6484251363738673,69.10334893770256,-6.806906132169077,74.25165355858745,-32.702486917943475,63.425730816277515,-6.005446800968583,-0.08235625718806538,-0.007626327278020817,0.3608811153146179,0.4074247141597264,123.54353842878433,0.8975693961076927,0.007263660352726811,5.0080494406661744e-05,-0.013097490583143105,-0.015746902017033836,0.9992497095893099,1.4013007276176686,1.1262598323329325,140554.27549605092,147197.82789245684,1020.3397758794657,975.1182695990689,167914.73904645315,207857.56938528208,10,1.0
2025-09-16 00:00:00+00:00,0,0,0,8348146089,30.25143546149844,635622,527332,0.0347279908501584,136,96.9349594116211,3769,0.0281914472579956,580284.0,4696.0,646505.0,96.93157958984376,0.0426735281944274,29.06095969676971,445537.0,3120.0,373459.0,97.00846862792967,0.0259092859923839,28.98412205956199,533428.7142857143,4769.714285714285,660177.0,96.95280020577567,0.03929081612399642,26.921019054960404,376529.1666666667,4307.777777777777,575032.6666666666,97.03048748440213,0.03424078515834274,24.306044229104707,42.66424561820903,9.536364952333676,20.801282051282044,-19.740204429301535,41.2021132172474,-18.43342278868686,8.808275404743092,-33.93691955923853,-0.07577608156100757,0.0034868118229614,0.33981354856364915,0.41632907729506374,168.6,1.2053522157725765,0.007147286439498381,4.759336188510869e-05,-0.009681701660158155,-0.01503506435083466,0.9991993518672269,1.4166995853416782,1.1474858401260475,143031.4304462484,156760.04053301262,1004.8684130136281,955.5117849832257,167936.29935495916,202002.54866505144,11,1.0
2025-09-17 00:00:00+00:00,0,0,0,8348146089,19.550353752939326,645836,510856,0.034426927838418,135,96.94309997558594,4005,0.047309786081314,635622.0,3769.0,527332.0,96.9349594116211,0.0281914472579956,30.25143546149844,472538.0,3708.0,447663.0,96.98745727539062,0.0340282879769802,27.706588094884697,558185.5714285715,4812.142857142857,669204.5714285715,96.94646344866071,0.041188172996044096,25.755842720396778,390703.2105263158,4291.8421052631575,571654.947368421,97.02588814183285,0.034928627312183325,24.055744730359162,36.67387596341458,1.606929904880583,8.009708737864084,6.261607853542062,14.116199015777497,-3.124407394203277,39.03075615593296,67.81609559933499,-0.04573508889786915,0.0083979650007171,0.3098561832374922,0.42076660434941954,161.21717423864203,1.2642207114711161,0.007839767292999802,3.0271343625309988e-05,-0.005770002092634837,-0.014159607468991023,0.9991814072028278,1.4286690162505715,1.1792096101548601,140201.6895935249,164394.86320157428,994.7119191996255,931.1849239399763,167681.9078903811,196862.52650022713,12,1.0
2025-09-18 00:00:00+00:00,0,0,0,8348146089,1.8073455492655437,651062,417247,0.0335368654994142,133,96.93968963623048,3381,0.0369346290826797,645836.0,4005.0,510856.0,96.94309997558594,0.047309786081314,19.550353752939326,472538.0,4137.0,541947.0,96.97115325927734,0.0397344678640365,20.262546689886797,583689.0,4704.142857142857,651390.2857142857,96.9419686453683,0.040788196027278845,23.119385414593747,403721.15,4246.3,563934.55,97.02157821655274,0.03502892740070814,22.943324771304482,37.7798187658982,0.8091837556283732,-18.274111675126903,-15.580524344569291,-23.00963009297957,-18.323950389150756,-7.046372914662635,-21.930255572920853,-0.03244637398787109,-0.0035178773489907833,0.2703823003560686,0.42175680365607116,192.50798344175044,1.5603717693074621,0.008103094562466447,2.7759917999725736e-06,-0.002968651907784318,-0.013368213624882509,0.9991794653040301,1.4457726576871188,1.1644146439509384,130848.6559301442,170272.14179235327,1020.833283845405,928.9509703225235,172122.5891732976,194697.75518681988,13,1.0
2025-09-19 00:00:00+00:00,0,0,0,8348146089,9.459391911824545,568356,615709,0.0282379519081185,132,96.94143676757812,5416,0.0377361476421356,651062.0,3381.0,417247.0,96.93968963623048,0.0369346290826797,1.8073455492655437,490288.0,5558.0,632624.0,96.97341918945312,0.0440185628831386,21.83265243877064,594841.5714285715,4683.857142857143,648973.8571428572,96.93739972795758,0.039890708135706984,21.351776767887156,411560.90476190473,4302.0,566400.0,97.01776195707775,0.03515784265029993,22.301232730376867,15.922886140390947,-12.703244852256779,-2.5548758546239614,60.18929310854777,-2.6737841118895322,47.56463198057745,-14.272195250175901,2.1701004703787996,-0.03298060658510904,0.0018022869210820858,0.2108489445632666,0.4125872861242566,104.92080487354625,0.9230904159425704,0.008796348930502997,1.6643398272255897e-05,0.0014672960553877132,-0.01258607344193714,0.9991716750881584,1.445330604889932,1.1346176309076428,107326.7213382053,169804.7967705579,1069.7940979870434,940.7203091248748,171930.58056722,190103.92525879102,13,0.8729675514774322
2025-09-20 00:00:00+00:00,0,1,0,8348146089,12.883931583828396,575234,864932,0.0277296885381927,132,96.94192504882812,5517,0.0353140868246555,568356.0,5416.0,615709.0,96.94143676757812,0.0377361476421356,9.459391911824545,522873.0,6481.0,864501.0,96.93206024169922,0.0409894175827503,23.470181009043817,602321.7142857143,4546.142857142857,649035.4285714285,96.93880898611886,0.0390799465988363,19.83945542142781,419000.5909090909,4357.227272727273,579969.6363636364,97.0143148248846,0.03516494465822518,21.873173587351936,10.0140952009379,1.2101570142657003,-14.87424780126524,1.8648449039881942,0.04985535008057429,40.4774008500769,-13.845843861131534,-6.418410380543627,0.01017703235060008,0.0005036868301999675,0.16247259999736585,0.40416822715269285,104.24682856107285,0.6650619180907654,0.0063785287415325815,2.2397683701145438e-05,0.001189368111752732,-0.011843663565118056,0.9992217041484854,1.4375199638236262,1.111332521028023,86106.63668213254,169346.72600365797,1116.5763336159373,953.8947197482731,186605.27245117413,196136.5452842788,13,0.8835318295339
2025-09-21 00:00:00+00:00,0,1,0,8348146089,12.01890504360199,0,343531,0.0,134,96.92916107177734,7686,0.0532785058021545,575234.0,5517.0,864932.0,96.94192504882812,0.0353140868246555,12.883931583828396,559858.0,5039.0,960667.0,96.93897247314452,0.0454000011086463,35.86276999386874,522342.0,4924.285714285715,560873.1428571428,96.93740735735211,0.04020544726933747,16.433188999961136,400783.17391304346,4501.95652173913,569689.695652174,97.01061248779297,0.03595249079491776,21.444727128928026,-100.0,-100.0,52.53026394125819,39.314845024469825,-64.24036632881112,-60.282311210592276,17.353534143433656,50.870404965297446,-0.010121214529990041,-0.01316662222702325,0.32337959645082043,0.46684564982959714,0.0,0.0,0.02237346156981009,12.01890504360199,0.00017901829311324697,-0.011288789892385569,0.9992453904932301,1.3033032172985655,1.1182937921792306,162654.53195579344,187103.8812662032,1378.0067385279983,1162.0353412815602,198214.37202753295,197867.389696744,13,0.0
