timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,session_session_length,visits_visits_gained,platform_platform_share,daily_rpv,ratings_like_ratio,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,7964539330,267,194331,12.136183540026346,1745426,0.088310457766056,0.0062485452773114,92.85580444335938,11433,197134.0,11391.0,2113679.0,92.8967056274414,0.0849197059869766,10.073415239651998,157290.0,10828.0,1617200.0,93.1111831665039,0.0830765813589096,11.49743648370107,177889.42857142858,11782.57142857143,1832993.0,92.96128845214844,0.0899290623409407,12.473104261216662,163347.27272727274,11680.0,1787743.0909090908,92.97436870228161,0.08605537495829838,12.237734140771808,23.549494564180804,-1.4218754755648488,5.587366087920209,0.3687121411640737,7.928889438535736,-17.422371135825266,6.300062329881961,3.9928915670049747,-0.27427287943260215,-0.04402867012965883,0.16287484232139315,0.16287484232139315,16.995889452510056,0.1113372257905945,0.006550259621284648,6.245077259548786e-05,-0.0376919337681316,-0.012095642089839992,0.9998593133751189,1.0890260094420778,1.0450138923282768,26605.16128908415,26605.16128908415,499.7565407275826,499.7565407275826,227400.25622345041,227400.25622345041,9,0.9857812452443515
2025-09-02 00:00:00+00:00,0,0,0,7964539330,258,197127,12.520411332448324,1506685,0.0876989066600799,0.0060162419297994,92.83769989013672,10091,194331.0,11433.0,1745426.0,92.85580444335938,0.088310457766056,12.136183540026346,166903.0,12766.0,1663213.0,93.11335754394533,0.1031901538372039,13.17934779326121,182207.14285714287,11400.42857142857,1810631.857142857,92.92190878731864,0.087716027029923,12.378970481100538,166162.25,11547.583333333334,1764321.5833333333,92.96297963460286,0.08619233593344683,12.261290573411516,18.10872183244159,1.438782283835316,-20.95409681967727,-11.73795154377678,-9.411181851031703,-13.678093485487208,-15.01233073221645,-0.6925013429283422,-0.2960452303296113,-0.019497492193609745,0.16355543767150882,0.16355543767150882,19.532996432818074,0.13083482557082232,0.006697480430560847,6.351411941707076e-05,-0.02920940944126483,-0.014560832843909481,0.9995582021203963,1.0965616008277626,1.0176778025560496,27176.739523232667,27176.739523232667,661.4087524963571,661.4087524963571,231500.9545562328,231500.9545562328,9,0.9999644911582984
2025-09-03 00:00:00+00:00,0,0,0,7964539330,251,200466,11.363322536150614,1391492,0.0831285715103149,0.0058542823735577,92.84986877441406,9301,197127.0,10091.0,1506685.0,92.83769989013672,0.0876989066600799,12.520411332448324,170457.0,11438.0,1717954.0,93.00650787353516,0.094365082681179,12.350427031517029,186494.14285714287,11095.142857142857,1763994.4285714286,92.89953177315849,0.08611081114837096,12.237955553191048,168801.0,11374.76923076923,1735642.3846153845,92.95427879920372,0.08595666174705206,12.192216109006834,17.60502648761857,1.6938318951741804,-18.68333624759574,-7.828758299474781,-19.00295351330711,-7.6454600663045,-11.907488290798918,-5.211393532509556,-0.1684173534760358,0.013107696864245177,0.16412595455381981,0.16412595455381981,21.55084927972479,0.1440654031317441,0.006684187415962567,5.668425494545543e-05,-0.024842398507250223,-0.015169583834130921,0.9994110327490842,1.1048165760697086,1.0017933386218805,27704.62525463934,27704.62525463934,888.3961347888066,888.3961347888066,244579.41042823513,244579.41042823513,10,1.0
2025-09-04 00:00:00+00:00,0,0,0,7964539330,249,203077,10.950543721516928,1343524,0.080899953842163,0.0057165310279532,92.88263702392578,9289,200466.0,9301.0,1391492.0,92.84986877441406,0.0831285715103149,11.363322536150614,174216.0,11781.0,1707489.0,92.97483825683594,0.0980217233300209,15.84705944856008,190617.14285714287,10739.142857142857,1711999.4285714286,92.88636016845703,0.08366484407867698,11.538453306470599,171249.2857142857,11225.785714285714,1707633.9285714286,92.94916152954102,0.08559546832527429,12.103525224186125,16.566216650594654,1.3024652559536332,-21.152703505644677,-0.1290183851198834,-21.315803498587695,-3.447235054172071,-17.46732143262988,-2.6809286237709062,-0.09916794117507122,0.03529164870585966,0.164380162791616,0.164380162791616,21.859741657696446,0.15115237900299586,0.006913901862637465,5.392284600752877e-05,-0.015894481113974127,-0.014182574932393431,0.9993243472017332,1.113097447747436,0.9774447843516589,28149.985463662244,28149.985463662244,1019.4516005843853,1019.4516005843853,257294.09289146276,257294.09289146276,11,1.0
2025-09-05 00:00:00+00:00,0,0,0,7964539330,252,204419,13.832887442215627,1465456,0.0743545964360237,0.0055142807596199,92.90202331542967,10167,203077.0,9289.0,1343524.0,92.88263702392578,0.080899953842163,10.950543721516928,179937.0,11721.0,1807968.0,92.97007751464844,0.0817348808050155,11.030744075775146,194114.57142857142,10517.142857142857,1663069.142857143,92.87663813999721,0.08261051774024959,11.938759501676381,173460.6,11155.2,1691488.7333333334,92.94601898193359,0.08484607686599091,12.218816038721426,13.605873166719462,0.6608330830177644,-13.258254415152294,9.45204004736786,-18.944583089966194,9.075535680791713,-9.029540749680665,-8.09068126158563,-0.07320011022691197,0.02087181428633844,0.11663290533691338,0.1639905109693628,20.104150275373723,0.13949163980928816,0.006937767535997303,6.766895334221518e-05,-0.0022566659109893197,-0.012701797485352214,0.9992535361632878,1.1190701025395473,0.9736515911127837,20837.976435287146,28445.89242705225,1057.1948498500403,1019.6971679306133,243902.45184021897,255698.3982612179,12,1.0
2025-09-06 00:00:00+00:00,0,1,0,7964539330,254,262177,31.22316918373108,1795310,0.0702029168605804,0.0067808528265732,92.86355590820312,10644,204419.0,10167.0,1465456.0,92.90202331542967,0.0743545964360237,13.832887442215627,162248.0,11948.0,2075222.0,92.91172790527344,0.078961431980133,12.694552699724833,208390.14285714287,10330.857142857143,1623081.7142857143,92.86975642613002,0.08135930129459922,14.585704713677274,179005.375,11123.25,1697977.5625,92.94086503982544,0.08393087936565274,13.40658811028453,61.59028154430255,28.254712135369033,-10.913960495480413,4.6916494541162646,-13.48829185504009,22.508625301612597,-11.092143214621885,-5.583621960769425,-0.0518470575850527,-0.041406425666257185,0.1523258999104979,0.19728358701065185,24.629121653358386,0.14603430826191116,0.005928777799501034,0.0001190914919777063,0.0013544900076767814,-0.012279342202578465,0.999234904757289,1.1641557850268065,0.9693607633985317,28484.431903456265,35314.82247418686,1048.4265866966111,993.3762294988402,240697.49083564818,248387.94511488645,13,1.0
2025-09-07 00:00:00+00:00,0,1,0,7964539330,253,323288,23.837152024973992,1850982,0.0730193778872489,0.0079362750944342,92.88953399658205,9009,262177.0,10644.0,1795310.0,92.86355590820312,0.0702029168605804,31.22316918373108,197134.0,11391.0,2113679.0,92.8967056274414,0.0849197059869766,10.073415239651998,226412.14285714287,9990.57142857143,1585553.5714285714,92.86873190743583,0.07965925442320955,16.55195282586613,187492.58823529413,10998.882352941177,1706977.8235294118,92.93784556669347,0.08328902633751134,14.020150693501556,63.994034514594134,23.30906219843847,-20.911245720305505,-15.360766629086807,-12.42842456210238,3.1009686349432686,-14.01362376543408,4.011886047786084,-0.007720005581379752,0.02797447085118865,0.22166987841443989,0.26094868596680515,35.88102108768035,0.17465746578979927,0.004867143566418492,7.373326041088312e-05,0.007323401314877093,-0.011239276212803887,0.9992563453689268,1.2075791634654196,0.9564195660110985,44224.24909307283,48925.94452851527,1136.4807763200636,1089.984339471956,228833.71671937773,243346.6980455137,14,1.0
2025-09-08 00:00:00+00:00,0,0,0,7964539330,246,331798,15.061336558798086,1257958,0.0805205479264259,0.0078544575277717,92.90935516357422,8715,323288.0,9009.0,1850982.0,92.88953399658205,0.0730193778872489,23.837152024973992,194331.0,11433.0,1745426.0,92.85580444335938,0.088310457766056,12.136183540026346,246050.2857142857,9602.285714285714,1515915.2857142857,92.87638201032367,0.07854641016040524,16.969831828547807,195509.55555555556,10872.0,1682032.2777777778,92.93626276652019,0.08313522198133994,14.077994352684696,70.73858519742089,2.632327831531023,-23.773287850957757,-3.263403263403264,-27.928310910918018,-32.03834505143757,-8.821050231974127,10.272848463266504,0.05767083763461578,0.02133842871134828,0.2582947443269677,0.29867470671819657,38.067691601652136,0.26375899373508993,0.006927888746771556,4.5392953441083566e-05,0.009829112461638236,-0.009964485286561818,0.9993556793181263,1.258507723651229,0.9448030364077855,54750.700055738154,58393.75916616052,1271.0204086169813,1186.5765883414344,257226.70485536152,258718.51664850095,15,1.0
2025-09-09 00:00:00+00:00,0,0,0,7964539330,244,337714,45.86002478392228,1177141,0.0852662101387977,0.0077866689855385,92.91301727294922,8787,331798.0,8715.0,1257958.0,92.90935516357422,0.0805205479264259,15.061336558798086,197127.0,10091.0,1506685.0,92.83769989013672,0.0876989066600799,12.520411332448324,266134.14285714284,9416.0,1468837.5714285714,92.88714163643974,0.07819888208593637,21.73263375018694,202994.0,10762.263157894737,1655459.0526315789,92.93503931949013,0.08324737925278508,15.750732796434043,71.31798282325607,1.783012555832153,-12.922406104449513,0.8261617900172213,-21.87212323743848,-6.4244593221713275,-2.7739188707463613,5.893728165769629,0.08112801469837283,0.003941593791667586,0.2784884875653265,0.32246151175029764,38.428994082840234,0.28689317006784226,0.0074646899014732294,0.00013579504844002274,0.008228302001956659,-0.008836846602590338,0.9994846111498836,1.3110443799183367,0.9393554822726768,62428.94328583268,65457.75211623991,1215.3340268022182,1248.41703511577,289624.47392613254,276827.0837487373,16,1.0
2025-09-10 00:00:00+00:00,0,0,0,7964539330,249,336216,21.254786014556885,1162736,0.0795408487319946,0.0075369887447941,92.888671875,8424,337714.0,8787.0,1177141.0,92.91301727294922,0.0852662101387977,45.86002478392228,200466.0,9301.0,1391492.0,92.84986877441406,0.0831285715103149,11.363322536150614,285527.0,9290.714285714286,1436158.142857143,92.89268493652344,0.07768635026046203,23.14569996138784,209655.1,10645.35,1630822.9,92.93272094726562,0.08306205272674556,16.025935457340186,67.71721888000958,-0.44357059523738585,-9.429093645844533,-4.131102765448958,-16.43962020622468,-1.2237276587936385,-4.31587204391588,-6.714689673064244,0.041791228246323975,-0.026202354270443706,0.283922752987302,0.33546594985990535,39.90694362017804,0.2891591133678553,0.0072449745729257775,6.321746376464272e-05,0.003067561558319459,-0.00823683200922138,0.9995691936022738,1.3618891217051243,0.9352808859182866,67008.77117410628,70332.14726447345,1283.9019531392273,1322.8341295153084,314992.16230039974,291099.1351853758,16,0.9955642940476261
2025-09-11 00:00:00+00:00,0,0,0,7964539330,255,326078,34.46882529258728,1292513,0.0841008350253105,0.0071152279986908,92.91669464111328,8738,336216.0,8424.0,1162736.0,92.888671875,0.0795408487319946,21.254786014556885,203077.0,9289.0,1343524.0,92.88263702392578,0.080899953842163,10.950543721516928,303098.5714285714,9212.0,1428870.857142857,92.89755031040737,0.07814361900091168,26.505454471540748,215199.04761904763,10554.52380952381,1614712.9047619049,92.9319577898298,0.08311151855048675,16.904168306637665,60.568651299753306,-3.0153234825231356,-5.931747227903972,3.72744539411205,-3.796806011652931,11.16134702976428,3.956592100648737,5.732886140906479,0.03666736677461202,0.03016812012448522,0.2775315461686283,0.3397208874925249,37.31296487012244,0.2522819868875695,0.006760468358563234,0.0001057069768141686,0.004204613821854605,-0.007321761490460715,0.9996297562190583,1.4084568439407148,0.9402261005908913,68510.8427767315,73107.61144468898,1251.5431529660734,1354.855328773061,323516.5113691102,293175.61641171743,16,0.9655448101055923
2025-09-12 00:00:00+00:00,0,0,0,7964539330,259,320543,19.970314481041648,1387164,0.0698636919260025,0.0068036276559596,92.92356872558594,7807,326078.0,8738.0,1292513.0,92.91669464111328,0.0841008350253105,34.46882529258728,204419.0,10167.0,1465456.0,92.90202331542967,0.0743545964360237,13.832887442215627,319687.71428571426,8874.857142857143,1417686.2857142857,92.90062822614398,0.0775020612137658,27.382229762801607,219987.4090909091,10429.636363636364,1604369.7727272727,92.93157646872781,0.0825093446130102,17.043538587292392,56.806852591980196,-1.6974466232005825,-23.212353693321532,-10.654612039368272,-5.342500900743518,7.323021122418116,-6.039847871254689,-16.928658431302456,0.023191540277989198,0.007398115590762089,0.26567232218568754,0.3400072190206995,41.053150614754095,0.2310777737327571,0.005628025505257125,6.230132050839089e-05,0.007631301879883832,-0.006466224192226173,0.9996669781815846,1.4532091432269396,0.9393125297173328,68251.5231950142,74797.30718456896,1268.6947259653537,1446.1511330310868,319270.35783279565,290194.0054564371,16,0.9491552023309664
2025-09-13 00:00:00+00:00,0,1,0,7964539330,261,324677,153.0034532546997,1594537,0.0595635809004306,0.0066672323943411,92.9382095336914,8820,320543.0,7807.0,1387164.0,92.92356872558594,0.0698636919260025,19.970314481041648,262177.0,10644.0,1795310.0,92.86355590820312,0.0702029168605804,31.22316918373108,328616.28571428574,8614.285714285714,1389004.4285714286,92.91129302978516,0.07598215607660153,44.77941320151141,224539.13043478262,10359.652173913044,1603942.2608695652,92.93186486285666,0.08151170271246325,22.954839225005752,23.83885695541561,1.2896865631132126,-17.136414881623452,12.975534776482633,-11.18319398878188,14.949421986153034,-15.155119524846816,-14.74315304791144,0.0803906599937676,0.015755753148805063,0.24071776819134386,0.3396659553486736,36.80727808638476,0.20361822672147042,0.005531382757889746,0.0004712467529512308,0.006361825125557463,-0.005585847635985584,0.9997786353141427,1.4635145556944797,0.932162542900527,64633.49449505929,76268.29825229087,1106.6793513991227,1452.2192299028413,280865.00569941616,283529.4001632438,16,0.9613963294385189
2025-09-14 00:00:00+00:00,0,1,0,7964539330,270,311276,13.678925434748331,1637036,0.0726035609841346,0.0061601173112995,92.92339324951172,8101,324677.0,8820.0,1594537.0,92.9382095336914,0.0595635809004306,153.0034532546997,323288.0,9009.0,1850982.0,92.88953399658205,0.0730193778872489,23.837152024973992,326900.28571428574,8484.57142857143,1358440.7142857143,92.91613006591797,0.07592275366187093,43.32823797433632,228153.16666666666,10265.541666666666,1605321.1666666667,92.93151187896729,0.08114053014044956,22.56834281707836,-3.7155724926381417,-4.127486702168614,-10.078810078810074,-8.151927437641726,-11.558513264850767,2.6652877920048335,-0.569461032325369,21.892538840977792,0.0364510956970987,-0.015942080500608302,0.2244201196004361,0.33602125194486404,38.41964946926685,0.1901459771526239,0.00494857477259219,4.39445427537156e-05,0.004549843924390072,-0.005000262053117622,0.9998344822683036,1.4328106442278283,0.9356945724960515,62087.22069820387,76664.31269851855,1013.3455416654194,1493.255008338339,224844.7226006489,277379.4935426392,16,0.9217148237858069
2025-09-15 00:00:00+00:00,0,0,0,7964539330,283,281990,14.269790898198666,1143088,0.070825345814228,0.0054340623741063,92.93346405029295,7809,311276.0,8101.0,1637036.0,92.92339324951172,0.0726035609841346,13.678925434748331,331798.0,8715.0,1257958.0,92.90935516357422,0.0805205479264259,15.061336558798086,319784.85714285716,8355.142857142857,1342030.7142857143,92.91957419259208,0.07453772478869979,43.21516002282211,230306.64,10167.28,1586831.84,92.93158996582031,0.08072792276740069,22.236400740323173,-15.011543167831032,-9.408370706382762,-10.395869191049911,-3.604493272435505,-9.131465438432762,-30.173313231963128,-12.040655909416698,-2.4492120576498744,0.02594882579509683,0.010837745404113086,0.20284559402406863,0.3292071980252718,36.10627400768246,0.2466912025222883,0.006831489061656616,5.060371039571712e-05,0.00543921334403095,-0.004405288696288576,0.9998707030275427,1.3885177480894912,0.9233202370815787,57388.58283627543,75818.603641015,860.7738404456767,1542.1691303701627,226124.49750490618,286844.8288001546,16,0.8349964763083556
