timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-19 00:00:00+00:00,0,1,0,6369934270,11.655270099639893,0.0052463513655359,1866123,85.72140502929688,11221,749817.0,0.1370026916265487,394.0,826482.0,13619.0,2074704.0,85.73689270019531,0.1558768004179,11.437890966733296,684219.0,11591.0,1645499.0,85.84075927734375,0.1413305699825287,12.392986337343851,597616.5714285715,11951.0,1492149.7142857143,85.77637808663505,0.15711054205894465,11.606356575375512,583369.4333333333,11102.933333333332,1397137.2666666666,85.86099268595378,0.13497835149367646,12.055191494358912,9.587281265208937,-9.276064088510093,-3.192131826417044,-17.607753873265285,13.407726166956046,-10.053530527728293,-3.062237954969682,-12.108350146237601,-0.1390414635793813,-0.01806418498579987,0.2070148003380697,0.15819514253352615,66.816699340581,0.40180448887640907,0.006012998064437304,1.5544132175594467e-05,-0.01849637712750934,-0.008176669077294755,0.9990145164099347,1.0244221539236826,1.1639684462015751,118364.12783749694,92286.21065586906,1251.2034470596764,1277.5001432845108,311271.5487274257,225295.7268393357,9,0.4814218894963419
2025-01-20 00:00:00+00:00,0,0,1,6369934270,11.851887702941896,0.0037928998995785,1380364,85.6910629272461,12201,547894.0,0.1490315943956375,394.0,749817.0,11221.0,1866123.0,85.72140502929688,0.1370026916265487,11.655270099639893,472722.0,11123.0,1135987.0,85.82975769042969,0.1504203826189041,11.941901922225952,608355.4285714285,12105.0,1527060.7142857143,85.75656454903739,0.15691214374133514,11.593497401192076,583233.4333333333,11183.766666666666,1398202.5666666667,85.84514694213867,0.13603211715817445,12.059845842255488,15.901946598635131,-26.92963749821623,9.691629955947146,8.733624454148469,21.51230603871348,-26.03038492103682,-0.9232713007951476,8.78004849852001,-0.1615928634959407,-0.035396179099500547,0.20808144666058226,0.15831922481750044,44.901983281429274,0.3969196553085597,0.008838966505235933,2.163167706027961e-05,-0.020011629377092166,-0.007166489716764052,0.9989681141420728,1.0430736542219747,1.1534933589167178,118508.3885092338,92337.06505298265,1266.9055946337269,1267.323671563717,310766.8197298946,225132.85228545667,9,0.3517767198179139
2025-01-21 00:00:00+00:00,0,0,0,6369934270,11.7859175602595,0.0032352875567089,1156428,85.66739654541016,10134,471614.0,0.1346582472324371,313.0,547894.0,12201.0,1380364.0,85.6910629272461,0.1490315943956375,11.851887702941896,487106.0,11948.0,1233705.0,85.81253814697266,0.1640799045562744,11.523818771044413,606142.2857142857,11845.857142857143,1516021.142857143,85.73583003452846,0.15270904983792982,11.630940085365657,579355.8333333334,11158.4,1389550.2666666666,85.83051274617513,0.13596478079756094,12.055483671029409,-3.1804165828382303,-13.922401048377974,-15.182457315031805,-16.94123432505532,-6.263815093559644,-16.222967275298394,-17.931298414271414,-9.644496672996173,-0.16913798926901924,-0.027618261493655982,0.21348428009759796,0.1631960257269455,46.53320177602368,0.40781924355062005,0.008763183904934933,2.4990548562406836e-05,-0.021569115774971555,-0.006511366592762633,0.9988968641964581,1.046234888543084,1.123151517195468,120813.07193655746,94548.56948172262,1289.639640015323,1280.8468265578992,313665.45444719563,229373.33402855464,9,0.30280095409003505
2025-01-22 00:00:00+00:00,0,0,0,6369934270,11.705297946929932,0.0029542259294316,1075699,85.6637191772461,9333,434019.0,0.124424822628498,311.0,471614.0,10134.0,1156428.0,85.66739654541016,0.1346582472324371,11.7859175602595,524375.0,10690.0,1307850.0,85.79969787597656,0.1578002721071243,11.410628040631613,593234.2857142857,11652.0,1482856.7142857143,85.71640450613839,0.14794112848384033,11.673035786265418,574807.8,11095.0,1378604.1,85.81826375325521,0.1355413228273391,12.045233111911351,-17.231179976162103,-7.971561488844692,-12.694106641721238,-7.904085257548843,-17.75058301793019,-6.980892887408463,-21.150438483381727,-7.599552804422693,-0.1584838899165164,-0.004292611089351528,0.2180554823796479,0.1708435894557364,46.49871437754446,0.4034758761736544,0.008676210839453379,2.6969489762983115e-05,-0.020171301705492587,-0.00620348021238817,0.9988130819401138,1.032056777438103,1.0914835815221964,122947.18830439597,98202.22779915505,1279.0636427472064,1323.294217552124,314154.5350577331,236384.29376180156,9,0.2786629898459395
2025-01-23 00:00:00+00:00,0,0,0,6369934270,11.52320675055186,0.002710770278924,1012739,85.6510009765625,8737,401027.0,0.1194097399711608,316.0,434019.0,9333.0,1075699.0,85.6637191772461,0.124424822628498,11.705297946929932,497874.0,11160.0,1238975.0,85.77620697021484,0.1651217639446258,11.688803990681969,579399.0,11305.857142857143,1450537.2857142857,85.69851793561664,0.14141083934477391,11.649379037675404,571679.9,11146.6,1371939.7333333334,85.80734736124674,0.1358576613167921,12.0359185523457,-19.452110373307306,-7.6015105329490185,-21.711469534050178,-6.385942355084106,-18.25993260558123,-5.852938414928344,-27.683827305039387,-4.030612663448185,-0.14596820968758584,-0.014846659479350599,0.2243373980859245,0.1788544322870902,45.89459830624857,0.3959821869384047,0.00862709086241286,2.8734170059327182e-05,-0.018635613577707707,-0.006177567427891663,0.9987317003849107,1.0135024862689768,1.0408749714529013,125951.39588966651,102247.4839644405,1445.3967115799394,1189.1111023756764,315205.0277828159,243921.92279242593,9,0.25748039332136974
2025-01-24 00:00:00+00:00,0,0,0,6369934270,11.368525306383768,0.0030202073855146,1145950,85.63734436035156,9795,449998.0,0.1162070855498313,333.0,401027.0,8737.0,1012739.0,85.6510009765625,0.1194097399711608,11.52320675055186,624940.0,13896.0,1587704.0,85.75814819335938,0.1694719791412353,11.586182236671448,554407.2857142857,10720.0,1387429.5714285714,85.68126024518695,0.1338015688317162,11.61828519049145,571575.0,11150.5,1371092.8,85.79756037394206,0.13566468507051466,12.045604734950595,-27.99340736710724,12.21139723759248,-29.512089810017272,12.109419709282365,-27.823448199412482,13.15353709099778,-31.429911812745093,-2.6820713470299795,-0.140865720112604,-0.015944491080344125,0.22946784826686412,0.17911004222293947,45.936913025724785,0.3926852020723399,0.008547485887267432,2.5263445710732176e-05,-0.016671316964283457,-0.0064219015458780535,0.9986444821012599,0.9699641966746021,0.9862667558780677,128163.39882876554,102374.82238357663,1502.9614794768215,1184.3105298166,316442.43386544514,244685.30366693353,9,0.28892234695875774
2025-01-25 00:00:00+00:00,0,1,0,6369934270,11.578038175900778,0.0035950083087294,1378249,85.61101531982422,9652,540398.0,0.1048562154173851,339.0,449998.0,9795.0,1145950.0,85.63734436035156,0.1162070855498313,11.368525306383768,826482.0,13619.0,2074704.0,85.73689270019531,0.1558768004179,11.437890966733296,513538.14285714284,10153.285714285714,1287936.0,85.66327776227679,0.12651291383164265,11.638306220372517,571911.8333333334,11127.333333333334,1374673.1666666667,85.7884531656901,0.1352915659546852,12.033201469315424,-34.61466795405103,20.088978173236317,-29.128423525956382,-1.4599285349668145,-33.56888500721067,20.271303285483654,-32.73135249359146,-9.767795206927188,-0.14681822072939443,-0.0307448120022924,0.22804748978744743,0.17878780527074195,55.98238889464415,0.3920899691637947,0.007003083620533285,2.1424980756627563e-05,-0.01625006539480851,-0.00702768565550097,0.9985408828485164,0.8979323611194315,0.9351130866059834,125629.48887666724,102250.86149003303,1517.9628917266996,1207.147402173697,312605.3665320147,243952.48637149305,9,0.3469638941769047
2025-01-26 00:00:00+00:00,0,1,0,6369934270,11.704031467437744,0.0036509858909633,1413316,85.57067108154297,10017,553787.0,0.1202983781695365,339.0,540398.0,9652.0,1378249.0,85.61101531982422,0.1048562154173851,11.578038175900778,749817.0,11221.0,1866123.0,85.72140502929688,0.1370026916265487,11.655270099639893,485533.85714285716,9981.285714285714,1223249.2857142857,85.64174434116909,0.12412658333778374,11.645272130057924,571373.0666666667,11113.566666666668,1377640.6666666667,85.77909673055014,0.13554230357209837,12.018637888961369,-26.143712399158726,2.4776183479583658,-10.729881472239555,3.7815996684624986,-24.264584917500077,2.544315287005472,-12.19268998199391,14.72698846766798,-0.1758416672036467,-0.04712505526366373,0.2209791371989921,0.17904960705157003,55.27919744459972,0.3918349528095961,0.007087581908375828,2.1134498160736137e-05,-0.017868314470562117,-0.007998862600697373,0.9983987661957726,0.8497667906809349,0.915777436759865,119676.8235812164,102304.12306651719,1535.2808741846893,1217.6832350490552,303125.1048197121,243859.9355453066,9,0.35556033527982256
2025-01-27 00:00:00+00:00,0,0,0,6369934270,11.62427564462026,0.0024482060833475,916470,85.54930877685547,7432,374315.0,0.094552956521511,339.0,553787.0,10017.0,1413316.0,85.57067108154297,0.1202983781695365,11.704031467437744,547894.0,12201.0,1380364.0,85.6910629272461,0.1490315943956375,11.851887702941896,460736.85714285716,9300.0,1156978.7142857143,85.62149374825614,0.11634392078433711,11.612756121726262,563751.5666666667,11008.133333333333,1361260.6666666667,85.7700813293457,0.1348018976549307,11.993045201566485,-31.681128101421073,-32.40812803478593,-39.08696008523892,-25.806129579714487,-33.606642885499774,-35.15462925488709,-36.55509296203384,-21.401304024018074,-0.1654246610419352,-0.02496451695130908,0.23705131892418707,0.19195661941589465,50.358536257231265,0.40843081777819484,0.008109367344956906,3.105471218067157e-05,-0.02072661263601719,-0.00920085461439275,0.9982676059205424,0.8172693157503548,0.8630733157937971,126714.86819012262,108215.84492774769,1800.311757190087,1389.0130143461506,320646.9228497117,257861.08368926562,9,0.24032988658142349
2025-01-28 00:00:00+00:00,0,0,0,6369934270,11.272597153981527,0.0021345350279111,850787,85.57789611816406,7138,328185.0,0.0940507352352142,339.0,374315.0,7432.0,916470.0,85.54930877685547,0.094552956521511,11.62427564462026,471614.0,10134.0,1156428.0,85.66739654541016,0.1346582472324371,11.7859175602595,440247.0,8872.0,1113315.7142857143,85.60870797293526,0.11054284764187669,11.539424635115125,553415.6333333333,10877.266666666666,1340776.1,85.76223271687826,0.13382626771926873,11.954001075691647,-30.41237113402062,-12.32384488999907,-29.563844483915535,-3.95586652314317,-26.429747463741794,-7.166955819612209,-30.155978435638787,-0.5311534454055189,-0.10447431678241026,0.033416215416970374,0.2636015986500092,0.20856274135999803,45.97072419106318,0.38574239410993105,0.008389869156593652,3.4348196309353624e-05,-0.018840244838171722,-0.010142323596855017,0.9982098793480597,0.7955087884820023,0.8260175638594782,137914.94426226348,115421.8815994795,1992.9954828110933,1558.2083640345138,345931.5229436454,273258.9701862788,9,0.2107120041348182
2025-01-29 00:00:00+00:00,0,0,0,6369934270,11.697439352671305,0.0021513303551288,835464,85.6233139038086,6499,332635.0,0.0924385711550712,339.0,328185.0,7138.0,850787.0,85.57789611816406,0.0940507352352142,11.272597153981527,434019.0,9333.0,1075699.0,85.6637191772461,0.124424822628498,11.705297946929932,425763.5714285714,8467.142857142857,1078996.4285714286,85.60293579101562,0.10597338314567287,11.538301978792463,543401.3666666667,10730.566666666668,1320293.2333333334,85.75570856730143,0.13288219124078746,11.922374296188355,-23.359346019413895,1.3559425324131125,-30.36537019179256,-8.95208741944522,-22.33292026858814,-1.8010383327436874,-25.707291196170633,-1.7141429847529532,-0.047167311699247705,0.05307186517160556,0.28853698231022085,0.222972050170511,51.174615384615386,0.39814354880216407,0.007778901569784492,3.51658850896214e-05,-0.009416580200188875,-0.010646810733169688,0.9982185118770734,0.7835158274265868,0.7974987630482792,147009.28334029077,121163.31679112425,2239.011413523842,1751.2110230141952,368921.8443211797,287454.84934755665,9,0.2135691378197823
2025-01-30 00:00:00+00:00,0,0,0,6369934270,11.505242665608725,0.0018618627489088,727200,85.64727020263672,5953,289333.0,0.0846340134739875,339.0,332635.0,6499.0,835464.0,85.6233139038086,0.0924385711550712,11.697439352671305,401027.0,8737.0,1012739.0,85.6510009765625,0.1194097399711608,11.52320675055186,409807.28571428574,8069.428571428572,1038205.1428571428,85.60240282331195,0.10100542221750526,11.535735680943445,531957.4,10552.666666666666,1294408.0666666667,85.74975992838542,0.1313495568931102,11.906214022636414,-27.851990015634854,-13.017872442767597,-31.864484376788372,-8.40129250653947,-28.194727368058302,-12.958547585533308,-29.12302338617616,-8.442966592366618,-0.004355785552112579,0.027978710161868925,0.3202600575548481,0.2414438387228612,48.594726234464225,0.39787211513735543,0.008186182362235476,3.9764571967375854e-05,0.002199990408764153,-0.010863510997462746,0.9982815449839564,0.7703761348451694,0.7689818268644909,158401.63099823732,128437.83669303257,2463.387149283007,1951.9944412960197,397636.1225546987,304805.11184428853,9,0.1857669798812845
2025-01-31 00:00:00+00:00,0,0,0,6369934270,11.443328738212584,0.0020346928071212,792892,85.67547607421875,7753,317683.0,0.0942647457122802,339.0,289333.0,5953.0,727200.0,85.64727020263672,0.0846340134739875,11.505242665608725,449998.0,9795.0,1145950.0,85.63734436035156,0.1162070855498313,11.368525306383768,390905.14285714284,7777.714285714285,987768.2857142857,85.60785021100726,0.09787080224071223,11.546421885490417,521537.73333333334,10423.033333333333,1270069.8333333333,85.74496510823568,0.13020655040939644,11.887252386411031,-29.40346401539562,9.798398385251605,-20.847371107708014,30.236855367041837,-30.809197608970717,9.033553355335533,-18.88210149469921,11.379269212197695,0.044526969106772896,0.032932598453272455,0.33899710536796235,0.25461747817709496,40.9702089244261,0.4006631411804619,0.009778116341044757,3.602110505474806e-05,0.015020915440152811,-0.010863032356915601,0.9984008985594042,0.7495241818050803,0.7516580535540348,160229.08847703648,132792.62243553158,2187.8107025813665,2005.5571843106875,401566.27029640344,314903.0668251229,9,0.20396916863830292
2025-02-01 00:00:00+00:00,0,1,0,6369934270,11.318827112515768,0.0030213122419142,1211347,85.73455810546875,9187,474669.0,0.1061451137065887,339.0,317683.0,7753.0,792892.0,85.67547607421875,0.0942647457122802,11.443328738212584,540398.0,9652.0,1378249.0,85.61101531982422,0.1048562154173851,11.578038175900778,381515.28571428574,7711.285714285715,963925.1428571428,85.62549918038505,0.09805493056774132,11.509391733578273,517316.9666666667,10349.466666666667,1264661.9,85.74203262329101,0.12950619831681245,11.849874522950916,-12.163072402192455,49.41592719786705,-4.817654372150848,18.496066038952662,-12.109713121504173,52.775787875271796,1.2292054258043583,12.603193171040195,0.1443071141990382,0.06896026022524815,0.2769648602763487,0.25551293161134603,51.661841532433606,0.39185188731892073,0.007584112905622497,2.3845676180326896e-05,0.029048919677736682,-0.010395225720091966,0.9986408831311715,0.7374884457638816,0.7571446914677277,123949.17389207629,132181.17472528896,1791.5901157510996,2009.187256052815,310915.25657712296,314456.83397186705,9,0.3047624245187014
2025-02-02 00:00:00+00:00,0,1,0,6369934270,11.684500694274902,0.0033374803354304,1319843,85.78826904296875,8634,528652.0,0.1119317412376403,339.0,474669.0,9187.0,1211347.0,85.73455810546875,0.1061451137065887,11.318827112515768,553787.0,10017.0,1413316.0,85.57067108154297,0.1202983781695365,11.704031467437744,377924.5714285714,7513.714285714285,950571.8571428572,85.65658460344586,0.09685969672032758,11.50660162312644,513902.9666666667,10253.666666666666,1260748.8,85.74054107666015,0.12899845714370406,11.820661812358432,-4.538748652460245,11.372767128251482,-13.80652890086852,-6.019375204092736,-6.613736772243428,8.956640830414408,-6.95490418009218,5.451619324698509,0.2542903528458096,0.06264794347445868,0.21444812861311596,0.25384780711231725,61.22200347423277,0.4005412760902046,0.006541682198805313,2.2102401186174867e-05,0.03865596226283589,-0.00946945852379255,0.9990208077513855,0.7354006416423452,0.7508593425456713,92583.52207118235,130453.1411568476,1666.4115638100604,2020.5279838035688,236169.62793744373,312962.13695053954,9,0.3394223453536265
2025-02-03 00:00:00+00:00,0,0,0,6369934270,17.79696214199066,0.0020934165057863,727184,85.83041381835938,6337,333927.0,0.0870024114847183,339.0,528652.0,8634.0,1319843.0,85.78826904296875,0.1119317412376403,11.684500694274902,374315.0,7432.0,916470.0,85.54930877685547,0.094552956521511,11.62427564462026,372154.85714285716,7357.285714285715,923531.0,85.69674246651786,0.0957810474293572,12.388413979893638,502824.3333333333,10047.533333333333,1234301.2666666666,85.7398442586263,0.1274425792197386,11.993110933568744,-10.789842779477176,-36.834250130520644,-14.733584499461783,-26.60412323372713,-20.65381299987997,-44.90374991570967,-7.985519770685256,-22.271903820378334,0.32858832587079334,0.049126501631024944,0.21501689702426605,0.2608794747323981,52.686494162196276,0.45920501660512797,0.00871442617765768,5.329580670680704e-05,0.04195540291922558,-0.008125653123695162,0.9994972956566327,0.7401289724301141,0.7515623743318153,89542.89598146793,131176.54796266824,1455.1692265925153,2095.3002868214385,238247.27346502274,323589.40925755055,9,0.2143986696671921
2025-02-04 00:00:00+00:00,0,0,0,6369934270,11.654022852579752,0.0015816403508607,627493,85.84439849853516,5968,253196.0,0.0827406868338584,310.0,333927.0,6337.0,727184.0,85.83041381835938,0.0870024114847183,17.79696214199066,328185.0,7138.0,850787.0,85.57789611816406,0.0940507352352142,11.272597153981527,361442.14285714284,7190.142857142857,891631.8571428572,85.7348142351423,0.09416532622916352,12.442903365407672,487868.76666666666,9824.333333333334,1201153.7333333334,85.73926467895508,0.125334021449089,11.964792101913027,-22.849612261376972,-24.17624211279711,-16.391145979265897,-5.82294461101468,-26.245582031695356,-13.709185020572512,-12.025475795665152,-4.898398306589979,0.31141497099100857,0.016293385472176958,0.2440726976873574,0.27315002583515724,42.41849556039538,0.40350345979403784,0.00951084791249,4.6027491844610136e-05,0.04079764229911049,-0.006610132881478788,0.9999480932822383,0.7408593612718315,0.751314967320455,97835.21590190406,133261.3662191663,1483.2750906373938,2162.5365268325604,259406.9187812208,333301.0994552288,9,0.16256512820183563
2025-02-05 00:00:00+00:00,0,0,0,6369934270,12.150671561559042,0.0013423066960099,526867,85.85574340820312,5961,215727.0,0.0908230245113372,202.0,253196.0,5968.0,627493.0,85.84439849853516,0.0827406868338584,11.654022852579752,332635.0,6499.0,835464.0,85.6233139038086,0.0924385711550712,11.697439352671305,344741.0,7113.285714285715,847546.5714285715,85.7680184500558,0.09393453385148723,12.507650823820205,475752.3,9647.433333333332,1174477.0666666667,85.73927256266276,0.12361369431018825,11.948954811361101,-35.14603093480842,-14.79841703660405,-8.278196645637792,-0.11729222520107108,-36.937198969674334,-16.036194826077743,-1.7476975504346903,9.768274819506818,0.27145586149077694,0.013215666795263203,0.2826967126734497,0.2963114860714308,36.18366320026836,0.40945170327292607,0.011314029320436998,5.632403564469629e-05,0.03782572065081527,-0.0050569867398229116,1.0003352709503341,0.7246228762320225,0.7599039441032638,108909.55472136119,140970.87101490117,1528.6840081269788,2255.4357738328595,287444.9455497808,354237.0618221774,9,0.13850806257443796
2025-02-06 00:00:00+00:00,0,0,0,6369934270,12.129293123881022,0.001974854779297,798779,85.87335968017578,7727,318633.0,0.1149321272969245,203.0,215727.0,5961.0,526867.0,85.85574340820312,0.0908230245113372,12.150671561559042,289333.0,5953.0,727200.0,85.64727020263672,0.0846340134739875,11.505242665608725,348926.71428571426,7366.714285714285,857772.1428571428,85.8003169468471,0.09826283582619252,12.596800889287676,468964.5333333333,9556.6,1160662.5333333334,85.73996149698893,0.12292171691854789,11.943254519833458,10.126739777349968,47.701956639641764,29.80010078951789,29.62590169434658,9.843096809680961,51.609229653783586,35.79898031451529,26.545144158437296,0.26397744727197914,0.02051845487949233,0.29051023228932876,0.3060640677007721,41.23097826086956,0.39889957184706676,0.0096735020906883,3.80665375442703e-05,0.03186253138951052,-0.003409707957299977,1.0007039360504062,0.7440364664798694,0.7993936164372388,110209.99529290578,143533.19267939433,1504.2018309892844,2276.6880149114304,290286.40847289853,360696.46007294545,9,0.20457911852610425
2025-02-07 00:00:00+00:00,0,0,0,6369934270,12.726688583691915,0.0022545003260712,903101,85.88069915771484,7844,365646.0,0.1052610501646995,207.0,318633.0,7727.0,798779.0,85.87335968017578,0.1149321272969245,12.129293123881022,317683.0,7753.0,792892.0,85.67547607421875,0.0942647457122802,11.443328738212584,355778.5714285714,7379.714285714285,873516.2857142857,85.82963453020368,0.09983373646225242,12.780138010070436,465716.43333333335,9509.666666666666,1154695.2333333334,85.74056523640951,0.1222608124216397,11.947841143608093,15.097754679979737,14.75459227386995,1.1737391977299172,1.5141710883913584,13.899623151702878,13.060183104463196,11.665341447992429,-8.41459856323723,0.23953538737073732,0.008546861991187704,0.2901938270604645,0.31085004824558765,46.608795411089865,0.4048778543287469,0.008685619121649604,3.480594284567333e-05,0.022640500749861663,-0.0016560300969167504,1.001038823263511,0.7639381949271379,0.816563659972721,108341.50232614693,144767.97577042968,1382.4293237502955,2297.6005224841656,284750.1255955517,363510.51338006736,9,0.23476393334210804
2025-02-08 00:00:00+00:00,0,1,0,6369934270,11.73396905263265,0.0028127254287522,1191891,85.91870880126953,8027,459292.0,0.0909243673086166,210.0,365646.0,7844.0,903101.0,85.88069915771484,0.1052610501646995,12.726688583691915,474669.0,9187.0,1211347.0,85.73455810546875,0.1061451137065887,11.318827112515768,353581.85714285716,7214.0,870736.8571428572,85.85594177246094,0.09765934411968498,12.839444001515705,466539.9666666667,9434.7,1160280.4,85.74273529052735,0.1207405378421147,11.931143877241347,-3.2395205922442827,25.611110199482567,-12.62653749863938,2.3329933707292305,-1.606145885530741,31.977597190126026,-14.339563891792517,-13.620121434899835,0.2147916777902381,0.044258656400653074,0.27374440587334686,0.31005919613458877,57.2112605879422,0.3853469945263497,0.006734670590959583,2.55478943781696e-05,0.01860182625907224,0.0002728828201054395,1.0013203040648284,0.7578811729017081,0.8088364178681096,100614.36531531168,144655.0070293245,1257.5394538629153,2308.3992834265277,265951.51348232565,362724.89240513556,9,0.29488958301899515
2025-02-09 00:00:00+00:00,0,1,0,6369934270,12.051408648490906,0.0028847001964385,1188776,85.93302154541016,7981,474468.0,0.1077826842665672,206.0,459292.0,8027.0,1191891.0,85.91870880126953,0.0909243673086166,11.73396905263265,528652.0,8634.0,1319843.0,85.78826904296875,0.1119317412376403,11.684500694274902,345841.28571428574,7120.714285714285,852013.0,85.87662070138114,0.09706662169524595,12.891859423546563,465996.26666666666,9335.333333333334,1160974.6666666667,85.74523366292318,0.12010090226928387,11.930640280246735,-10.249464676195307,3.3042160542748444,-7.563122538800093,-0.5730659025787954,-9.930499309387553,-0.26134940191678835,-3.7067742583082874,18.541033011238774,0.1687322801313451,0.01665847210732263,0.25175070719899945,0.31028446000440263,59.442245051365575,0.3991227959491141,0.006713622487649071,2.539978090979791e-05,0.01719284057617408,0.002295950442983785,1.0015322955323027,0.7421546275212343,0.8082089298347511,91104.28319110215,144591.3999667343,1037.976298719366,2304.5449596968892,239160.81888673292,362760.0055172158,9,0.3046333719634929
2025-02-10 00:00:00+00:00,0,0,0,6369934270,11.895501375198364,0.0019527907660549,820713,85.94801330566406,2646,323152.0,0.0848513171076774,206.0,474468.0,7981.0,1188776.0,85.93302154541016,0.1077826842665672,12.051408648490906,333927.0,6337.0,727184.0,85.83041381835938,0.0870024114847183,17.79696214199066,344302.0,6593.428571428572,865374.2857142857,85.89342062813895,0.09675932249852583,12.048793599719092,455192.8333333333,9006.8,1136403.3,85.74826889038086,0.11841086645921066,11.927970532576243,-3.2267531526351534,-31.891718724971973,-58.24522644784598,-66.84625986718457,12.861806640410123,-30.961509990107473,-2.47245374045606,-21.275557678797586,0.1370137717773945,0.017445866541510036,0.2556806689211937,0.31344212996896825,122.08235738571969,0.39374495865794906,0.0032240220101033977,3.6810740965419984e-05,0.018241064889092128,0.004374708402675304,1.0016927658089945,0.7563871282390577,0.817149011673323,91592.0842437309,142676.61122660956,1621.4208207685715,2529.128750080297,240060.9526848146,359904.30055886914,9,0.20748055383449812
2025-02-11 00:00:00+00:00,0,0,0,6369934270,10.972814758618672,0.0019305361106787,881568,85.96764373779297,7957,321093.0,0.1145254373550415,206.0,323152.0,2646.0,820713.0,85.94801330566406,0.0848513171076774,11.895501375198364,253196.0,5968.0,627493.0,85.84439849853516,0.0827406868338584,11.654022852579752,354001.5714285714,6877.571428571428,901670.7142857143,85.91102709089007,0.10130000114440914,11.951478157724653,443088.63333333336,8885.666666666666,1110938.9333333333,85.75249837239583,0.11751736203829441,11.88063147995207,26.815984454730724,-0.6371614596227149,33.32774798927613,200.7180650037793,40.49049152739552,7.414894122549542,38.41489808394536,34.971902922505336,0.14356817848739656,0.02283989050344548,0.25659719570321665,0.311224522586668,40.348454385524,0.3642290053302691,0.009025952591345657,3.417321643698939e-05,0.019190379551482478,0.006427894736556793,1.0018486775487963,0.7989407644367573,0.8620002984018595,91790.42538460383,137900.04837274586,1642.3793648307415,2487.777478314562,239771.0514189082,349517.4821999245,9,0.20615856770925295
2025-02-12 00:00:00+00:00,0,0,0,6369934270,11.529866814613342,0.0020522341637093,862996,85.9742431640625,7042,343177.0,0.1026623025536537,206.0,321093.0,7957.0,881568.0,85.96764373779297,0.1145254373550415,10.972814758618672,215727.0,5961.0,526867.0,85.85574340820312,0.0908230245113372,12.150671561559042,372208.71428571426,7032.0,949689.1428571428,85.9279556274414,0.10299132657902578,11.86279176530384,438770.4666666667,8749.633333333333,1101839.2333333334,85.75731455485025,0.1159254260361194,11.866896976364984,59.07929929957771,6.877758157293989,18.134541184365037,-11.499308784717854,63.797694674367534,-2.106700787687399,13.035546994846703,-10.35851516952585,0.1380219320866738,0.0076766397014038645,0.25556007729214764,0.31671293421844915,48.72596904728099,0.3976572340344173,0.008159935666056776,3.359733670169225e-05,0.018065861293248546,0.008391329178688997,1.0019898136208778,0.8482993787466573,0.8884274149394656,91611.86219872016,138964.28194639823,1635.1726141364495,2472.7505344751403,239343.12237386635,352384.7719165339,9,0.22033765541683653
