timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_rpv,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-29 00:00:00+00:00,1,1,0,5493012775,34115,0.0004861615269027,8.5942093928655,116,30226,0.001024218625389,72.39633178710938,0.0,28804.0,132.0,34235.0,72.39679718017578,0.0011130232596769,8.185886601607004,51005.0,123.0,35986.0,72.39266204833984,0.0010773729300126,9.73003594080607,32598.428571428572,138.0,32552.85714285714,72.39407021658761,0.001233326620422257,8.66727409192494,32679.5,110.43333333333334,25859.6,72.39963226318359,0.00103280407881049,8.70776527489441,-40.73914322125282,4.936814331342876,-5.691056910569103,-12.121212121212121,-5.1992441505029685,-0.3505184752446322,-4.933695950851325,-7.978686295709503,0.00506921373755187,-0.0006428365404764769,0.26495628004857696,0.2056436026186363,258.34188034188037,0.8859772540743346,0.003400164145855317,0.00028432227455141095,0.0007506779262057508,-0.0005255948449661865,0.9999231757617806,0.9975191961758464,1.1941535144232918,8712.405953248757,6720.330111775725,32.352879179626406,26.67516387615077,7617.43272527883,6154.447971544849,12,0.01674961306764625
2025-06-30 00:00:00+00:00,1,0,0,5493012775,31062,0.0004255095935537,8.43257349729538,120,26470,0.0010338904103264,72.39826965332031,0.0,30226.0,116.0,34115.0,72.39633178710938,0.001024218625389,8.5942093928655,36467.0,110.0,27278.0,72.3917236328125,0.0010353046236559,8.66908464829127,31170.285714285714,139.42857142857142,33093.42857142857,72.39500536237445,0.0012331245899466143,8.633486784639812,32214.266666666666,110.53333333333333,25847.066666666666,72.39919815063476,0.0010304015925308833,8.740103362320701,-27.413826199029256,-12.426387877985846,9.090909090909083,3.4482758620689724,13.871984749615084,-8.949142605891836,-0.13659876496119328,0.9443086366181408,0.009042498478151195,0.00267674640841431,0.2522761410910541,0.2063747883023498,218.7603305785124,0.8521392009786563,0.003863116891478608,0.0003185589323144339,0.0008653913225515163,-0.0004539667963307577,0.9999420879185487,0.9675925898551898,1.1967417353439842,8373.243339780087,6648.212463648777,30.150902525125733,26.706235011868554,6744.067918799426,6143.0683444861015,12,0.014668241179798723
2025-07-01 00:00:00+00:00,1,0,0,5493012775,30153,0.0004384719723826,10.081004520257316,131,27289,0.0011580025311559,72.39772033691406,0.0,26470.0,120.0,31062.0,72.39826965332031,0.0010338904103264,8.43257349729538,40248.0,120.0,30420.0,72.39335632324219,0.0011180125875398,9.234359641869863,29319.0,141.0,33055.28571428572,72.39562879289899,0.0012388374390346288,8.754436052980877,31764.666666666668,111.93333333333334,25815.066666666666,72.39882227579753,0.0010391606425400332,8.820772007093337,-32.197873186245275,3.09406875708349,9.166666666666657,9.166666666666657,-0.8777120315581866,-2.926405254008113,3.576877761644748,12.004378761025336,0.006028196361551608,-0.0007587424518340491,0.23782068993530112,0.20474565346344403,206.7348484848485,0.9049877296544405,0.00434436558997148,0.0003694028772538408,0.0009207044328976386,-0.000395925689460266,0.9999558904026591,0.9230066950699939,1.1921520006825153,7977.168440923391,6503.6774337151455,26.946120436829375,26.639267533399742,5554.888766551874,6117.137204737109,12,0.015122086647356531
2025-07-02 00:00:00+00:00,1,0,0,5493012775,31122,0.0004350556679975,7.723781605561574,139,27090,0.0011425936827436,72.39724731445312,0.0,27289.0,131.0,30153.0,72.39772033691406,0.0011580025311559,10.081004520257316,30317.0,149.0,32450.0,72.39374542236328,0.0015295475022867,8.97148565451304,28858.0,139.57142857142858,32865.57142857143,72.39612906319755,0.0011835583219570428,8.576192617416382,31497.233333333334,112.86666666666666,25998.6,72.39856847127278,0.00104228432173836,8.818299771334239,-10.644193027014548,-0.7292315585034292,-6.711409395973156,6.106870229007644,-4.092449922958396,3.2136105860113506,-25.29858137551121,-1.3306403049844095,0.004837285416603443,-0.0006533665131147615,0.2283608420584128,0.20719789541382005,193.5,0.8704173762169457,0.004466150435369341,0.0002851050756916162,0.0008250645228838242,-0.00036443725178512845,0.9999663058520805,0.916207455257975,1.1355426703368816,7713.327850718291,6526.160458024687,20.047745207748196,27.092094957732616,4138.941046811848,6193.085797606998,12,0.015011811619219774
2025-07-03 00:00:00+00:00,1,0,0,5493012775,29705,0.0004418515162019,9.182664732138315,123,27527,0.0011964624281972,72.3973617553711,0.0,27090.0,139.0,31122.0,72.39724731445312,0.0011425936827436,7.723781605561574,32831.0,164.0,35823.0,72.3924789428711,0.0015127018559724,8.362688342730204,28100.285714285714,133.71428571428572,31991.571428571428,72.3968266078404,0.0011383812608463,8.69333210161754,31399.233333333334,114.36666666666666,26208.666666666668,72.39831008911133,0.0010443315860659667,8.867124971070727,-16.155462824769273,1.6131413805832384,-25.0,-11.51079136690647,-17.07841330988471,-4.553049289891398,-20.905601888874116,4.7146020730878035,0.006744916835699222,0.00015807357629515906,0.22900240706083616,0.2090537730448273,221.99193548387098,0.9266478152561772,0.00414057766107857,0.000333575440719933,0.00043569292341099725,-0.00032708631606634983,0.9999795094489207,0.8949354086443421,1.0900572921811373,7730.401540523067,6564.128199048243,19.600543836435282,26.330110380457427,2838.3419591190946,6208.868686627698,12,0.01525397336442461
2025-07-04 00:00:00+00:00,1,0,1,5493012775,33716,0.000499510512046,8.451068341732025,144,31135,0.0011749872937798,72.39921569824219,0.0,27527.0,123.0,29705.0,72.3973617553711,0.0011964624281972,9.182664732138315,29296.0,175.0,33549.0,72.39405822753906,0.0013004778884351,8.653204361597696,28363.0,129.28571428571428,32015.428571428572,72.39756338936942,0.0011204540330384,8.664455527351016,31333.9,116.1,26513.533333333333,72.39812469482422,0.0010485836207711,8.891190743763088,6.277307482250127,13.107131180295717,-17.714285714285715,17.07317073170731,0.49777936749233476,13.502777310217141,-9.64957541925655,-1.7948858159932635,0.0071241629898910475,0.0025607878880506973,0.22943871264322838,0.20924358535757348,214.72413793103448,0.9234214194619925,0.004270842601654951,0.00027142434293846434,0.00029618399484069707,-0.0002766406575879873,0.9999922469614073,0.9051857572788576,1.0685404681549846,7620.823228924305,6556.417579235672,19.15007244706864,26.51785345248604,2475.246162689076,6348.602820675002,12,0.01725333166350711
2025-07-05 00:00:00+00:00,1,1,0,5493012775,38129,0.0005359384078715,8.73802798986435,174,33425,0.0013717042747884,72.39794921875,0.0,31135.0,144.0,33716.0,72.39921569824219,0.0011749872937798,8.451068341732025,28804.0,132.0,34235.0,72.39679718017578,0.0011130232596769,8.185886601607004,29023.14285714286,135.28571428571428,32571.714285714286,72.3977279663086,0.0011574084637686142,8.743332868530638,31403.966666666667,118.46666666666667,27056.066666666666,72.3979377746582,0.0010599923649957565,8.904234716944071,16.04291070684627,7.355066645254538,31.818181818181813,20.833333333333325,11.37432452168834,13.088741250444901,23.24129463265596,16.742051769409706,0.0015912838952747421,-0.0017493000165402783,0.2053633335139522,0.20913025100181,191.0,0.8766063467086284,0.0045633359559402046,0.00026141410847437175,0.0002280644008095068,-0.00024030980331861594,0.999997102012073,0.9241871628894924,1.0919026419338858,6632.208855833086,6567.519431452475,21.37524500219355,28.409242465694934,2927.6610108546397,6625.983851125235,12,0.018522325705884864
2025-07-06 00:00:00+00:00,1,1,0,5493012775,34681,0.0004891707691877,8.297836204369863,138,30526,0.0011547986650839,72.39871978759766,0.0,33425.0,174.0,38129.0,72.39794921875,0.0013717042747884,8.73802798986435,30226.0,116.0,34115.0,72.39633178710938,0.001024218625389,8.5942093928655,29066.0,138.42857142857142,32652.571428571428,72.3980691092355,0.0011760627551535999,8.70099384160269,31287.966666666667,119.66666666666667,27390.3,72.39781163533529,0.0010679789702407567,8.919950559058627,0.9925229934493407,-8.673148840688105,18.965517241379317,-20.68965517241379,1.6590942400703579,-9.042985653964175,12.749235022484129,-15.812855124181935,0.0032985103379346015,0.0010643517613040387,0.1255920875874628,0.20936762438017942,219.6115107913669,0.8801683870595698,0.0039790092843549965,0.0002718195762560967,0.0001348767961758873,-0.0002037735749125897,1.000003556376835,0.9289833471654172,1.101204038585589,3872.2821570868505,6550.687252686241,20.984164620919877,28.449996464919824,2834.1310004030242,6752.3291621308945,12,0.016915856828656435
2025-07-07 00:00:00+00:00,1,0,0,5493012775,33666,0.0004903107597154,10.445114930470783,147,30614,0.0011673577828332,72.40373229980469,0.0,30526.0,138.0,34681.0,72.39871978759766,0.0011547986650839,8.297836204369863,26470.0,120.0,31062.0,72.39826965332031,0.0010338904103264,8.43257349729538,29658.0,142.28571428571428,33024.57142857143,72.39884948730469,0.0011951295226545714,8.988499760627747,31157.066666666666,120.76666666666667,27660.933333333334,72.39778594970703,0.00107751344912681,8.914901652255496,15.655459010200223,0.2882788442639006,22.500000000000007,6.521739130434789,8.383233532934131,-2.9266745480234113,12.909237881862555,1.087559080992495,0.007545272159870109,0.0069234818263819164,0.11562925288514585,0.20934632207762835,206.85135135135135,0.9093177295274304,0.004366293403035614,0.00034117638185434535,0.000770296369283063,-0.00011942930295759633,1.000014690195062,0.9518867843785038,1.109155086298992,3516.7646157135237,6522.617313394138,19.42978341410891,28.85837395159001,2390.415509417812,6838.062610947245,12,0.016964621665219424
2025-07-08 00:00:00+00:00,1,0,0,5493012775,32242,0.0004459282578181,8.661417424678802,115,27858,0.0009641636861488,72.40320587158203,0.0,30614.0,147.0,33666.0,72.40373229980469,0.0011673577828332,10.445114930470783,27289.0,131.0,30153.0,72.39772033691406,0.0011580025311559,10.081004520257316,29739.285714285714,140.0,33323.0,72.3996331351144,0.0011674382590821286,8.78570160411653,30791.566666666666,121.5,27767.2,72.3977907816569,0.00107936562853861,8.943625676286393,2.085089230092718,-9.002417194747503,-12.213740458015266,-21.7687074829932,6.928000530627143,-4.229786728450069,-16.73906919820056,-17.40632560749661,0.007576943918174983,-0.00072707332334776,0.07253672853424444,0.20732887660362748,240.1551724137931,0.8640014886952206,0.003566665632850541,0.00031090194998667584,0.0010757446289096065,-4.808300726907601e-05,1.0000254476474713,0.9658256767584321,1.081596660311264,2141.9474192774946,6383.980925865702,19.883313452461902,28.404407137466464,2282.8654347945044,6885.067968009339,12,0.015437395647405849
2025-07-09 00:00:00+00:00,1,0,0,5493012775,29380,0.0004353964301432,9.277193109194435,117,27213,0.000984763377346,72.40304565429688,0.0,27858.0,115.0,32242.0,72.40320587158203,0.0009641636861488,8.661417424678802,27090.0,139.0,31122.0,72.39724731445312,0.0011425936827436,7.723781605561574,29756.85714285714,136.85714285714286,33074.142857142855,72.40046146937779,0.001144891072596757,9.007617533206938,30709.466666666667,122.03333333333333,27997.133333333335,72.3978057861328,0.00107878662141346,8.992125891631353,0.4540420819490576,-2.3153133749730825,-15.827338129496404,1.7391304347825987,-5.597326649958234,-8.876620557037407,-13.813336077494965,2.1365346458423806,0.008009061198932521,-0.00022128479426619663,0.0755294355216354,0.20887976844037942,230.61864406779662,0.9262108165140738,0.003982165344950819,0.0003408978139631967,0.001100540161135631,1.895552349913701e-05,1.000036681819513,0.9689799391780539,1.061276669427625,2213.5735365906494,6414.586286260884,20.655334834990157,28.155336767815708,2496.754812427425,6817.32673733983,12,0.01507997156123395
2025-07-10 00:00:00+00:00,1,0,0,5493012775,29641,0.0003901645915427,7.770909428596497,134,24397,0.0011067803716287,72.40235137939453,0.0,27213.0,117.0,29380.0,72.40304565429688,0.000984763377346,9.277193109194435,27527.0,123.0,29705.0,72.3973617553711,0.0011964624281972,9.182664732138315,29309.714285714286,138.42857142857142,33065.0,72.40117427280971,0.0011320793502298287,8.805938204129536,30634.0,122.7,28341.0,72.39784571329753,0.0010796025143159735,8.982916171337672,-11.37065426671995,-10.347995443354275,8.943089430894302,14.529914529914523,-0.21545194411715096,0.8883594281824392,-7.4956015713448565,12.390488627993413,0.006891997032010266,-0.0009589028970635738,0.08102028196008002,0.21142761974078214,180.71851851851852,0.8230551244855273,0.004520612644221038,0.0003185060016639272,0.0008602142333998246,7.137005798508466e-05,1.0000459759469276,0.9567707216071778,1.0486075525186267,2325.687193664097,6476.87370313912,19.28516482740775,28.195316314457816,2500.004167024078,6622.197374658656,12,0.01351949679121834
2025-07-11 00:00:00+00:00,1,0,0,5493012775,37789,0.0004927134687201,8.140292525291443,188,30826,0.0013113731984049,72.4024658203125,0.0,24397.0,134.0,29641.0,72.40235137939453,0.0011067803716287,7.770909428596497,31135.0,144.0,33716.0,72.39921569824219,0.0011749872937798,8.451068341732025,29265.571428571428,144.71428571428572,33646.857142857145,72.40163857596261,0.0011515630508905572,8.761541658923738,30707.033333333333,126.0,28903.766666666666,72.39790522257486,0.00108943965557648,8.979847416267303,-0.9924522241850031,26.351600606631955,30.555555555555557,40.29850746268657,12.08031794993476,27.48895111500962,11.607436552472162,18.485404333212752,0.004489167512344849,0.0001580624327646163,0.0829670393516967,0.2105673702566878,163.1005291005291,0.8157184440328129,0.004974861074358296,0.0002640637274237338,0.0007187979561976701,0.00012072774274051232,1.0000515671465393,0.9530575979413434,1.0570232550248084,2390.635976748175,6465.899257384454,21.490606176859128,29.859440833677816,2863.556338030006,6685.640127105709,12,0.01708210058966662
2025-07-12 00:00:00+00:00,1,1,0,5493012775,38451,0.0005304234869847,9.15576789776484,151,33207,0.0011105068260803,72.40301513671875,0.0,30826.0,188.0,37789.0,72.4024658203125,0.0013113731984049,8.140292525291443,33425.0,174.0,38129.0,72.39794921875,0.0013717042747884,8.73802798986435,29234.428571428572,141.42857142857142,33692.857142857145,72.40236227852958,0.0011142491296465427,8.821218788623808,30968.033333333333,128.23333333333332,29564.633333333335,72.39795811971028,0.0010978006563769835,9.001649070448345,-0.6522064323111421,7.723999221436451,-13.218390804597702,-19.680851063829785,0.8445015604920059,1.7518325438619753,-19.041819254255266,-15.317254658622392,0.0069973224703367976,0.0007586984780427741,0.09143027849207645,0.20669818426880063,218.4671052631579,0.863596171850619,0.003926973889524602,0.00027570970542534445,0.00033923557826647866,0.0001779914830508736,1.0000608326385672,0.9440195396574071,1.014983114806875,2663.252989993161,6401.036260375693,21.748942124139838,29.105851210984884,3221.821926712499,6614.065500665781,12,0.018401521906217463
2025-07-13 00:00:00+00:00,1,1,0,5493012775,42191,0.00055631259147,8.967773000399271,137,34850,0.001238944591023,72.40196990966797,0.0,33207.0,151.0,38451.0,72.40301513671875,0.0011105068260803,9.15576789776484,30526.0,138.0,34681.0,72.39871978759766,0.0011547986650839,8.297836204369863,29852.14285714286,141.28571428571428,34765.71428571428,72.40282658168248,0.0011262699762092712,8.916924045199439,31187.133333333335,129.66666666666666,30300.5,72.3980120340983,0.0011089228636895169,8.962348198890686,14.164974120421924,4.947751980004211,-0.7246376811594235,-9.27152317880795,21.65450823217323,9.726665106239118,7.286631729262227,11.565688920259976,0.0044891982618588955,-0.001443623651320447,0.10407849894561412,0.20579701953211785,252.53623188405797,0.8259859689040576,0.0032470610542282897,0.00025731752318152335,-0.00022315979003868907,0.0002203868148852974,1.000066501102018,0.9571941908888556,1.01564320935907,3066.0559346173422,6418.219087750764,20.791481772312757,28.41239813566313,4032.3466513255557,6753.069757905917,12,0.019311983570683245
2025-07-14 00:00:00+00:00,1,0,0,5493012775,36791,0.0005163638176617,9.074265003204346,171,32368,0.0011976388050243,72.40070343017578,0.0,34850.0,137.0,42191.0,72.40196990966797,0.001238944591023,8.967773000399271,30614.0,147.0,33666.0,72.40373229980469,0.0011673577828332,10.445114930470783,30102.714285714286,144.71428571428572,35212.142857142855,72.4023938860212,0.0011305958365222855,8.721088341304235,31174.9,132.2,30736.4,72.39805425008139,0.0011236766392054198,8.98214856121275,5.7294048474554105,-7.121951219512191,16.326530612244895,24.817518248175176,9.282362026970837,-12.798938162167284,2.593979552490544,-3.3339494193677877,-0.004183305932858872,-0.0017492334721924685,0.10136190371592325,0.20579107736304034,188.1860465116279,0.8797564687975646,0.004647749510763209,0.00028033813226248404,-0.00032125200543865724,0.0002475776714800198,1.000059941333849,0.9656074048582124,1.0061576409755733,3028.729883711685,6415.516257685046,21.500447222602766,28.60238716833738,4033.739849110571,6735.28773980015,12,0.017936593521258974
