timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-09 00:00:00+00:00,0,0,0,7035698791,93.93032836914062,0.0197768366258832,356,165202.0,0.0052440874278545,9.847331722577414,46066,470.0,177705.0,403.0,49724.0,93.93743133544922,0.0056621707044541,9.654938578605652,229129.0,431.0,67238.0,93.94367218017578,0.0058841886930167,9.34751033782959,237314.42857142858,427.85714285714283,66880.57142857143,93.93653215680804,0.0058969306493443716,9.549169608524867,249196.13333333333,461.3,70651.36666666667,93.93401692708333,0.006130875918703717,9.466566573568326,-27.900003927918338,-7.035817787906929,-17.401392111368907,-11.662531017369727,-31.48814658377703,-7.356608478802995,-10.878326623377433,-7.383798518662088,-0.014204055180599973,-0.007561380173604082,0.24489695242940043,0.3285896710312963,462.750700280112,3.5861245577094234,0.007727874617405084,5.960746307619967e-05,-0.00020626613071648693,0.0017428252800441755,1.0000267765587696,0.9523198670742962,0.9618414607534889,60824.46132514857,81883.27547427105,100.64672739966949,134.44654110014446,17213.752814422747,22950.424753763487,1,0.1979918215506455
2025-04-10 00:00:00+00:00,0,0,0,7035698791,93.93097686767578,0.0191824913692456,314,161148.0,0.0051014749333262,9.893699685732525,46487,475.0,165202.0,356.0,46066.0,93.93032836914062,0.0052440874278545,9.847331722577414,208986.0,505.0,59162.0,93.93262481689452,0.0071455836296081,9.529171903928122,230480.42857142858,400.57142857142856,65069.857142857145,93.93629673549107,0.0056049151213041,9.601245005925497,243001.76666666666,450.5,68956.83333333333,93.93568522135416,0.005989811934220237,9.488944122845739,-22.890528552151824,-2.4539654483601847,-37.82178217821782,-11.79775280898876,-21.424225009296507,0.9139061346763233,-28.606602374815516,-2.719491169632282,-0.0017543949420661953,0.0006904037773702854,0.25491372616888336,0.3343909876042794,511.5809523809524,3.466442953020134,0.006754431251075547,6.139473211582154e-05,-0.0013596670968165556,0.0013570817346970619,1.00000650992363,0.9484722343092509,0.9357414194063101,62907.26338961438,81257.60074525131,105.71912299594906,132.7657387254335,17707.679118344244,22789.391959150973,1,0.1931331706592137
2025-04-11 00:00:00+00:00,0,0,0,7035698791,93.93295288085938,0.0260261108122859,463,220025.0,0.0058023585006594,9.651025851567589,60801,482.0,161148.0,314.0,46487.0,93.93097686767578,0.0051014749333262,9.893699685732525,270855.0,442.0,75270.0,93.93273162841795,0.0051479446701705,9.347075661023458,223219.0,403.57142857142856,63002.857142857145,93.9363283429827,0.005698402811373944,9.644666461717517,239686.76666666666,444.3666666666667,67860.33333333333,93.93784993489584,0.005848005002674901,9.503327980625771,-18.76649868010559,36.53597934817683,4.751131221719462,47.452229299363054,-19.222797927461144,30.79140404844365,12.712137997148009,13.738841736819406,0.0002355434975509496,0.002103686397703086,0.25604783621950494,0.3339767987797661,474.19181034482756,3.618713200223677,0.007614881089437847,4.386311550256601e-05,-0.0022272382463748414,0.0008727382367125096,0.9999838021424358,0.9312946355124876,0.9744182518256177,63078.39035488877,80049.81904120608,105.69604460978418,127.52159609753984,17757.97676761415,22345.06585407587,1,0.26369626600574314
2025-04-12 00:00:00+00:00,0,1,0,7035698791,93.95668029785156,0.0337470966173408,431,287695.0,0.0055167144164443,9.800277670224508,80118,0.0,220025.0,463.0,60801.0,93.93295288085938,0.0058023585006594,9.651025851567589,315746.0,446.0,89617.0,93.94465637207033,0.0054157180711627,9.51613179842631,219211.7142857143,401.42857142857144,61645.857142857145,93.93804604666573,0.005712830860699887,9.685258729117256,239610.43333333332,438.7,67761.4,93.94111836751303,0.005723609550235116,9.522388465194048,-8.884039702799084,30.75559595500512,-3.363228699551568,-6.911447084233258,-10.599551424394926,31.770859031923827,1.8648744996417,-4.922896166836955,0.012798945938574668,0.025259950064904224,0.24145596812140532,0.3338806166569542,665.9606481481482,3.590846116401852,0.005379497996729864,3.406469909287758e-05,0.001143046787813072,0.0004478615833999908,0.9999672952494,0.914867150132643,0.9981168020912979,58596.32738144426,80001.27923877334,104.74804936681869,124.05119910746416,16642.93890681712,22281.810197929397,1,0.344797624126905
2025-04-13 00:00:00+00:00,0,1,0,7035698791,93.96833801269533,0.0317104860783874,386,272772.0,0.0054147052578628,9.67740547657013,75655,0.0,287695.0,431.0,80118.0,93.95668029785156,0.0055167144164443,9.800277670224508,331986.0,485.0,94279.0,93.94158172607422,0.0072499816305935,9.467041571935018,210752.57142857142,387.2857142857143,58985.28571428572,93.94186837332589,0.005450648521738357,9.715310715493702,238011.43333333332,428.53333333333336,67276.36666666667,93.9438850402832,0.005633624340407497,9.534470063105035,-17.836294301566934,-5.187090495142421,-20.412371134020624,-10.440835266821347,-19.75413400651258,-5.570533463141869,-25.314221004177362,-1.8490926098590377,0.028481835337967887,0.012407542291636986,0.22844337266764106,0.33105155460193275,704.8372093023256,3.6054245532409857,0.00510204081632653,3.547787162428147e-05,0.004893711635047984,0.00023877883249246104,0.999978533281262,0.8854724685994977,0.9675207632577247,54604.509338454765,78794.05501803427,104.91883309711929,114.81521385832559,15493.745227359741,21932.014103908055,1,0.3269126593383414
2025-04-14 00:00:00+00:00,0,0,0,7035698791,93.94818115234376,0.0250502376142788,447,217180.0,0.0057119145058095,9.812258323033651,60517,0.0,272772.0,386.0,75655.0,93.96833801269533,0.0054147052578628,9.67740547657013,190721.0,358.0,54046.0,93.93637084960938,0.0054130284115672,9.4824960231781,214532.42857142858,400.0,59909.71428571428,93.9435555594308,0.005493346535201543,9.762419615473066,231814.5,419.06666666666666,65525.2,93.9452522277832,0.005564927038115707,9.547860320728496,13.8731445409787,-20.380390949217663,24.860335195530723,15.803108808290144,11.973133996965558,-20.009252527922804,5.521605864909285,5.488927537008892,0.012572662353860231,-0.021450693688807032,0.2315283010324887,0.31238767751016744,484.7767857142857,3.5886843583727157,0.007386232195379887,4.518009551035151e-05,0.004784720284599271,1.3257664224592648e-05,0.9999819398180093,0.9254487039051853,0.9871372072942037,54785.49999596315,72415.99326818071,59.229902234267975,99.73410627274248,15552.739514876006,20178.229072699705,1,0.2602865813027033
2025-04-15 00:00:00+00:00,0,0,0,7035698791,93.9658432006836,0.0251002434936658,426,219175.0,0.0054465876892209,10.00432320435842,61302,0.0,217180.0,447.0,60517.0,93.94818115234376,0.0057119145058095,9.812258323033651,177705.0,403.0,49724.0,93.93743133544922,0.0056621707044541,9.654938578605652,220456.7142857143,403.2857142857143,61563.71428571428,93.94761439732143,0.0054625489615968,9.81233170486632,224440.7,416.5,63384.63333333333,93.9469123840332,0.005511141514095116,9.56169914436487,23.33642835035592,0.9185928722718506,5.707196029776673,-4.697986577181212,23.284530608961475,1.2971561709932855,-3.807426983146478,-4.645146847326598,0.030245520694416328,0.01879977677394784,0.23297212362576974,0.2707703608783772,513.2903981264637,3.5752736407679886,0.0069490889516010635,4.564515824888865e-05,0.006297792707175324,-5.537124311210794e-05,1.0000074724466235,0.9822492724613419,0.9911828516153981,54387.75828208528,60771.88933479559,52.678216612696055,98.48253827368222,15312.96530452497,16701.00713148,1,0.26267755528603
2025-04-16 00:00:00+00:00,0,0,0,7035698791,93.96538543701172,0.0250632656974204,422,220382.0,0.0054651624523103,9.872485717137655,62170,499.0,219175.0,426.0,61302.0,93.9658432006836,0.0054465876892209,10.00432320435842,165202.0,356.0,46066.0,93.93032836914062,0.0052440874278545,9.847331722577414,228339.57142857142,412.7142857142857,63864.28571428572,93.95262254987445,0.0054941311079476285,9.81592513266064,224156.4,415.8,63268.566666666666,93.94846827189127,0.00547620103849714,9.57877086565376,33.40153266909602,0.5507014942397692,18.53932584269662,-0.9389671361502372,34.95853775018452,1.4159407523408607,4.215700586560356,0.34103486713636944,0.03732241596485775,-0.00048715964895418296,0.23404235356212544,0.2711062696381754,520.9976359338061,3.54477167811359,0.006787730613951842,4.479694766446439e-05,0.005732400076734173,-0.00013069772349021022,1.0000442186877507,1.0186618424839595,1.003274180280169,54491.37905280898,60770.2054195227,52.60071448977461,98.36224394798269,15334.575290521172,16696.80516143281,1,0.26412412450802264
2025-04-17 00:00:00+00:00,0,0,0,7035698791,93.95713806152344,0.0231567030335015,407,205031.0,0.0049538034945726,10.18054223060608,55948,499.0,220382.0,422.0,62170.0,93.96538543701172,0.0054651624523103,9.872485717137655,161148.0,314.0,46487.0,93.93097686767578,0.0051014749333262,9.893699685732525,234608.57142857142,426.0,65215.857142857145,93.95635986328125,0.005473035188125685,9.856902639071148,224571.5,418.1,63260.73333333333,93.94906234741211,0.00547853910829867,9.606010664430793,27.231489065951784,-6.965632401920308,29.617834394904463,-3.5545023696682443,20.351926344999672,-10.00804246421103,-2.8946812575499137,-9.356701876657535,0.027851508330956065,-0.0087770357668715,0.23494234265313899,0.26979972221604026,502.5269607843137,3.6646052655096604,0.0072744821176428534,4.9653430833265447e-05,0.003123964582166732,-0.0001378841209201852,1.000077675238973,1.0446943242066398,0.9989953671838087,54634.54960110288,60589.32831763949,46.64337461638053,97.28108934848173,15458.261867947029,16700.29875415885,1,0.2457262089100035
2025-04-18 00:00:00+00:00,0,0,0,7035698791,93.9653091430664,0.0306710071952879,519,273496.0,0.0056559802033007,10.01874057451884,77190,499.0,205031.0,407.0,55948.0,93.95713806152344,0.0049538034945726,10.18054223060608,220025.0,463.0,60801.0,93.93295288085938,0.0058023585006594,9.651025851567589,242247.2857142857,434.0,67557.14285714286,93.96098218645368,0.0054521240027887285,9.909433313778468,228785.36666666667,425.6333333333333,64364.933333333334,93.94981180826822,0.005522916271972113,9.641794059933096,24.302238382002052,33.39251137632846,12.095032397408211,27.518427518427522,26.955148764000604,37.96739829841995,-2.5227379063542,14.174496616537313,0.03444612483125553,0.008696605400659863,0.23538274515405305,0.2596249718987411,525.9538461538461,3.5431073570753067,0.006723581764713503,3.663199440768579e-05,0.0007389613560248125,-7.608008464197571e-05,1.000118897291761,1.0588408220497452,0.9871820853879962,54781.36605404468,59398.39439167652,54.21492637418095,96.00161037921188,15563.180152576197,16480.951958053785,1,0.32778036117489706
2025-04-19 00:00:00+00:00,0,1,0,7035698791,93.97191619873048,0.0327553297879594,434,294840.0,0.0049268817529082,9.806599338849386,82119,489.0,273496.0,519.0,77190.0,93.9653091430664,0.0056559802033007,10.01874057451884,287695.0,431.0,80118.0,93.95668029785156,0.0055167144164443,9.800277670224508,243268.0,434.42857142857144,67843.0,93.9631587437221,0.005367862193712143,9.910336409296308,233796.03333333333,430.7,65660.76666666666,93.95033721923828,0.005550700666693303,9.671170430310106,2.483532908114494,7.804136075116275,0.6960556844547661,-16.37764932562621,2.4975660900172336,6.385542168674707,-10.691738216100477,-12.890753223765072,0.01621587824369719,0.007031377562993768,0.2274061963604591,0.2496893732935679,677.7931034482758,3.5903555772040914,0.005284948855333658,3.32606365425751e-05,0.0012959071568123116,0.00011026724029354387,1.0001364712981702,1.0405138039838429,0.9670602895093454,52585.37635979308,58376.38504152211,53.8451687507971,92.09109058707553,14770.058412020875,16290.222457115115,1,0.3533607865884936
2025-04-20 00:00:00+00:00,0,1,0,7035698791,93.97624206542967,0.0327788101282425,565,297620.0,0.0067132841795682,9.95553700129191,82883,482.0,294840.0,434.0,82119.0,93.97191619873048,0.0049268817529082,9.806599338849386,272772.0,386.0,75655.0,93.96833801269533,0.0054147052578628,9.67740547657013,246817.7142857143,460.0,68875.57142857143,93.96428789411273,0.005553373468241486,9.950069484256563,237842.33333333334,438.06666666666666,66722.53333333334,93.95119730631511,0.005638353891360217,9.689257434600794,9.109439385274154,0.9428842762176037,46.37305699481866,30.184331797235032,9.55389597515035,0.930357164602591,23.982448902822682,36.25827686255177,0.00841139994758322,0.004603361168076248,0.21039162229835615,0.2457748284949293,525.8303886925795,3.5908016022392744,0.0068167559480720044,3.345038488981594e-05,0.0034375871930809507,0.0002781003415266002,1.0001393339113598,1.0377366839056446,0.9849281501735908,48134.47736347545,58455.658683833804,64.66791755143491,93.74099803524278,13253.303365949685,16341.711615780403,1,0.35669256988355535
2025-04-21 00:00:00+00:00,0,0,0,7035698791,93.96160125732422,0.0295133555600278,364,270419.0,0.004504672717303,10.14029355843862,73961,479.0,297620.0,565.0,82883.0,93.97624206542967,0.0067132841795682,9.95553700129191,217180.0,447.0,60517.0,93.94818115234376,0.0057119145058095,9.812258323033651,254423.2857142857,448.14285714285717,70796.14285714286,93.96620505196708,0.0053809103555977,9.996931660742987,238287.9,435.1666666666667,66792.93333333333,93.95140482584635,0.005619849179250454,9.705353784158033,24.513767381895214,-9.139506753578386,-18.568232662192397,-35.57522123893805,22.21524530297272,-10.764571745713836,-21.13550171800773,-32.89912065672838,0.014284582006651725,-0.015579265337362092,0.20470627935444183,0.2461632504207204,740.8739726027397,3.656188312917444,0.004921446148021957,3.749831210131876e-05,0.0008487701416042293,0.0003740389169408448,1.000157530652662,1.067713827325205,0.9574830540764402,47999.089726716615,58657.72399992758,64.21773573100506,94.6682349716281,13179.331134331316,16369.084266370524,1,0.3240926283695355
2025-04-22 00:00:00+00:00,0,0,0,7035698791,93.96074676513672,0.0191458873607168,336,176587.0,0.0045534577220678,9.81334125995636,49305,474.0,270419.0,364.0,73961.0,93.96160125732422,0.004504672717303,10.14029355843862,219175.0,426.0,61302.0,93.9658432006836,0.0054465876892209,10.00432320435842,248339.2857142857,435.2857142857143,69082.28571428571,93.9654769897461,0.005253320360290115,9.969648525828408,234349.56666666668,431.8666666666667,65829.56666666667,93.9515146891276,0.005602887451338227,9.696914002227322,-19.431048249116,-34.69874528047215,-21.126760563380287,-7.692307692307687,-19.570323969854165,-33.33648814915969,-16.397972788001812,1.0829866635462926,-0.005423710758378775,-0.0009094057317748927,0.2052134838329414,0.2504946830605718,523.9970326409496,3.5814505334036424,0.006814586460065712,5.557195992907989e-05,0.0002122606550003725,0.00047600632647468085,1.0001486117670875,1.0596959458752389,0.9376094747424171,48101.630183473804,58703.32042754902,68.27706966293925,96.38419291397251,13217.971629565678,16523.951407459743,1,0.21163655277880314
2025-04-23 00:00:00+00:00,0,0,0,7035698791,93.95769500732422,0.0160814250293058,161,149091.0,0.0023078047670423,9.717894037564596,42469,445.0,176587.0,336.0,49305.0,93.96074676513672,0.0045534577220678,9.81334125995636,220382.0,422.0,62170.0,93.96538543701172,0.0054651624523103,9.872485717137655,238154.85714285713,398.0,66267.85714285714,93.9643783569336,0.0048022692623946855,9.947564000175115,234789.43333333332,428.6,65961.0,93.95129725138347,0.005555236448223347,9.706780062378318,-32.34883066675137,-15.5707951321445,-61.84834123222749,-52.08333333333333,-31.68891748431719,-13.864719602474395,-57.77243975489299,-49.317531688988915,-0.008184321973170317,-0.0032479071501279044,0.21452843345980338,0.24696683753872084,920.3148148148148,3.510501530492112,0.0037909112314574995,6.51805196627894e-05,-0.0006346021379734922,0.0006034893506902302,1.0001392328358716,1.0143337958686833,0.8644581211175139,50038.15948957736,57985.203837841655,96.31407528965177,103.81900696354333,13649.00998643833,16313.630025861457,1,0.17868305872088286
