timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,sort_sort_position,daily_rpv,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-11 00:00:00+00:00,0,0,0,8234554323,0.0348697118461132,3698,84.39849853515625,154,0.072964191236745,500554,18.923810397877418,574252,563833.0,4233.0,627353.0,84.3242416381836,0.0392366051673889,22.12331597701363,181532.0,4293.0,548612.0,82.0622329711914,0.0372404567897319,23.99595828678297,423102.28571428574,4802.857142857143,742401.7142857143,83.90084838867188,0.03978412119405607,18.14834326307619,326813.54545454547,4243.0,622610.2727272727,82.88651206276633,0.035431644794615795,16.35811113238597,216.33651367252057,1.8478875837349085,-13.859771721406943,-12.638790455941418,-8.759925047210048,-20.211746815588672,-6.366046896267874,-11.129641065137818,2.8469436906317203,0.0880611500679418,0.5462306530757745,0.5462306530757745,155.24520140578534,1.1472305740627904,0.007387799542507816,3.295378587117075e-05,0.24037061418805594,0.4419860839843757,1.0122376524317664,1.2946289760597836,1.122841500152476,178515.57636764567,178515.57636764567,1272.4937720869207,1272.4937720869207,257388.22697322074,257388.22697322074,10,1.0
2025-09-12 00:00:00+00:00,0,0,0,8234554323,0.029384646564722,3764,84.48356628417969,159,0.0672602582579937,528977,16.207840987614222,563833,574252.0,3698.0,500554.0,84.39849853515625,0.0348697118461132,18.923810397877418,197127.0,6436.0,736346.0,82.80203247070312,0.0480553619563579,13.967403909434443,475488.85714285716,4421.142857142857,712777.5714285715,84.14106750488281,0.03711687613810809,18.46840570281616,346565.1666666667,4203.083333333333,614807.5,83.01959991455078,0.034927728275457974,16.34558862032166,186.0252527558376,-1.8143602460243935,-41.51646985705407,1.7847485127095775,-28.161896717032487,5.678308434254853,-38.852512251581736,-15.73017094491017,2.0307880897386443,0.10079296492224721,0.5293247254705239,0.5293247254705239,149.75644090305445,1.0658912090862003,0.007115607832461841,2.8745767349280502e-05,0.14583097185407645,0.40141445773465345,1.0135084677773238,1.3720041795204185,1.0626765029029477,183445.51170347971,183445.51170347971,1221.1293177244006,1221.1293177244006,246894.08558382426,246894.08558382426,10,0.9818563975397561
2025-09-13 00:00:00+00:00,0,1,0,8234554323,0.0240005664527416,3654,84.65361785888672,168,0.0593607910831762,693686,17.6362148920695,536002,563833.0,3764.0,528977.0,84.48356628417969,0.029384646564722,16.207840987614222,253030.0,5913.0,1066208.0,83.49278259277344,0.0390554629266262,18.008669939908113,515913.4285714286,4098.428571428572,659560.1428571428,84.30690111432757,0.03496617664183886,18.415197838839216,361137.23076923075,4160.846153846154,620875.0769230769,83.14529360257663,0.034087177366018254,16.44486756430226,111.833379441173,-4.936036024851331,-38.203957382039576,-2.922422954303927,-34.93896125333894,31.13727061857132,-38.54747926600781,-18.32276627905508,1.3903420512107356,0.2012836131171536,0.5076350140958723,0.5076350140958723,146.64897400820794,0.7726856637071187,0.0052675053734609414,3.290320183295523e-05,0.1081349509102958,0.36926579737401566,1.0139708149604145,1.4285800095230305,1.0257868014820402,183325.90323208275,183325.90323208275,1179.0188609004413,1179.0188609004413,237393.27441591574,237393.27441591574,10,0.9333916120448862
2025-09-14 00:00:00+00:00,0,1,0,8234554323,0.0388336256146431,4333,84.89236450195312,181,0.049613029723173,822190,53.71691398620605,484232,536002.0,3654.0,693686.0,84.65361785888672,0.0240005664527416,17.6362148920695,368797.0,5134.0,1053308.0,83.9419937133789,0.041482925415039,13.370726982752482,532404.1428571428,3984.0,626543.2857142857,84.44266836983817,0.0345877052417823,24.17893883933258,369929.71428571426,4173.142857142857,635254.7142857143,83.27008438110352,0.03442620938377717,19.107156594438244,31.300417302743778,-9.6585460502013,-15.601869887027664,18.582375478927204,-21.942110000113924,18.524808054364648,-6.38648256816391,61.802954489047536,1.1321756209642597,0.2820276901388752,0.484361998301945,0.484361998301945,111.72865712967236,0.5889531751138117,0.005270064984900102,0.00011093195628180247,0.11873354230608789,0.3453289493099688,1.0140816956947958,1.4392035089291093,1.0046910729033454,179179.89564269612,179179.89564269612,1133.6987021483033,1133.6987021483033,234340.26272115466,234340.26272115466,10,0.8432395533668146
2025-09-15 00:00:00+00:00,0,0,0,8234554323,0.0255249962210655,2846,84.97675323486328,202,0.0379812949055928,489903,22.250583215193316,399527,484232.0,4333.0,822190.0,84.89236450195312,0.0388336256146431,53.71691398620605,478317.0,4400.0,651579.0,84.12633514404297,0.0401202961802482,22.06243266230044,521148.4285714286,3762.0,603446.7142857143,84.56415666852679,0.032502662390470484,24.205817489745847,371902.86666666664,4084.6666666666665,625564.6,83.3838623046875,0.033832795172929725,19.31671836915525,-16.472339473612685,-17.492648152125422,-35.31818181818181,-34.31802446342026,-24.812954376982688,-40.4148676096766,-36.37884399858488,-34.27089071116573,1.0108821326451523,0.0994067410010846,0.43081755820532847,0.46472107869669194,140.33263083948015,0.8155210000326595,0.00580930141415461,5.5692174804252306e-05,0.13076645987374505,0.3232464926583413,1.0141549495455902,1.401302531605731,0.9606851052163876,167183.80018154526,172831.10136772532,1073.1127056935254,1144.940214700355,209342.4391796139,228913.31947167875,10,0.6957346252168037
2025-09-16 00:00:00+00:00,0,0,0,8234554323,0.0246422719210386,3385,85.01697540283203,221,0.0351018450700765,443349,27.819351582300097,385502,399527.0,2846.0,489903.0,84.97675323486328,0.0255249962210655,22.250583215193316,526360.0,3806.0,561464.0,84.22005462646484,0.0356684848666191,18.582042972246807,501025.85714285716,3701.8571428571427,586573.1428571428,84.6780024937221,0.030927489112530415,25.52543300546775,372752.8125,4040.9375,614176.125,83.48593187332153,0.03325838746968653,19.848132944976804,-26.760772095144002,-3.51040104924073,-11.061481870730427,18.93886156008433,-21.036967641736602,-9.502697472765021,-30.91303986365721,-3.4582739694919096,0.9462363565325482,0.04733314281564205,0.374755592285911,0.44803234246241513,113.85174246898995,0.8695206947107251,0.007635051313860382,7.216377455506208e-05,0.13012531825474527,0.302227547589472,1.0142787005385456,1.3441236131326497,0.9299154729230146,151880.14339393625,167005.31574382843,967.9879352849099,1119.8622218082603,198054.01098063248,225794.2539451569,10,0.671311549633262
2025-09-17 00:00:00+00:00,0,0,0,8234554323,0.0387692190706729,3374,85.11836242675781,236,0.0313336812777046,497810,25.19984731078148,358408,385502.0,3385.0,443349.0,85.01697540283203,0.0246422719210386,27.819351582300097,563833.0,4233.0,627353.0,84.3242416381836,0.0392366051673889,22.12331597701363,471679.4285714286,3579.1428571428573,568067.0,84.79144832066127,0.030860719670142416,25.964937481720295,371909.0,4001.705882352941,607331.0588235294,83.58195719999425,0.033582554034450436,20.162939672377078,-36.433660321407224,-7.0282385045991935,-20.292936451689116,-0.32496307237813715,-20.649140117286436,12.284001993914506,-1.191199123170994,57.328103491842676,0.9417467304142724,0.11925503518019909,0.3239511002091359,0.43489032309596326,106.19496296296296,0.7199680199915229,0.006777672650865489,7.031030836497264e-05,0.1267694745744979,0.2838647318821346,1.0144707202509384,1.2682657009414362,0.9189509421613423,135845.46924678466,161739.6251722966,997.4353844504645,1096.3009261093575,200184.52395514588,220438.51437829286,10,0.6241301728161156
2025-09-18 00:00:00+00:00,0,0,0,8234554323,0.0467759519815444,3507,85.16179656982422,249,0.0284906787973147,319594,481.81746673583984,339224,358408.0,3374.0,497810.0,85.11836242675781,0.0387692190706729,25.19984731078148,574252.0,3698.0,500554.0,84.39849853515625,0.0348697118461132,18.923810397877418,438104.0,3551.8571428571427,542215.5714285715,84.90049089704242,0.032561611118061155,92.09260267285778,370093.1666666667,3974.222222222222,591345.6666666666,83.6697260538737,0.034315520587066765,45.81041339812501,-40.927676351148975,-5.352559094663068,-5.164954029204971,3.9419087136929543,-36.15194364643975,-35.800004017597075,34.144934113524506,20.652293501903983,0.9043976467780546,0.05102793548663609,0.27926761923444704,0.42448633709625083,96.70011402508553,1.0614183576088487,0.010973263036029975,0.0014203477536615515,0.11031396048409764,0.2667604649153008,1.0147097988868308,1.1837667902541658,0.9488887407505441,120253.51454058477,157099.49270268562,1015.7808369875899,1069.9408755273269,218398.36954012667,224353.0887368496,10,0.5907232364885102
2025-09-19 00:00:00+00:00,0,0,0,8234554323,0.0267806574702262,3433,85.2551498413086,257,0.0155410593836547,617177,9.147098636627195,200466,339224.0,3507.0,319594.0,85.16179656982422,0.0467759519815444,481.81746673583984,563833.0,3764.0,528977.0,84.48356628417969,0.029384646564722,16.207840987614222,386194.4285714286,3504.5714285714284,554815.5714285715,85.0107171194894,0.032189612675990326,91.08392519414535,361165.4210526316,3945.7368421052633,592705.2105263158,83.75316941110711,0.033918948844075154,43.88076525278302,-64.44585542172948,-40.90453505648185,-8.793836344314554,-2.1100655831194803,16.67369280705966,93.11282439595236,-8.861733588526599,-42.74695364662466,0.9132942548063294,0.10961872018262486,0.2779608886944528,0.4362399800567479,58.37682003494467,0.3248106705034852,0.005562414732864749,4.562894958585301e-05,0.08875247410365945,0.25177940234803303,1.0150149268048538,1.0693006751472744,0.9490156320576277,119757.12593514947,157554.79607718697,795.2742978313886,1047.1828261316307,216767.55035422495,218112.53239620724,10,0.3490906431322834
2025-09-20 00:00:00+00:00,0,1,0,8234554323,0.0242124684154987,3432,85.36785888671875,254,0.0149460825209247,828147,6.88085232840644,201760,200466.0,3433.0,617177.0,85.2551498413086,0.0267806574702262,9.147098636627195,536002.0,3654.0,693686.0,84.65361785888672,0.0240005664527416,17.6362148920695,338445.5714285714,3472.8571428571427,574024.2857142857,85.11275155203683,0.03221988438495563,89.54744482790775,353195.15,3920.05,604477.3,83.83390388488769,0.033433624822646335,42.03076960656419,-62.358349409144,0.6454959943332117,-6.075533661740562,-0.029129041654529786,19.3835539422736,34.183062557418694,0.8829040063464522,-9.589716225536005,0.8437217993714441,0.1322020377888533,0.29547819558936045,0.4457607086995459,58.770754442178855,0.24362795055956182,0.004144186787868835,3.410397613218828e-05,0.07600348336356123,0.23887790880705248,1.0152545403218383,0.9582395778327404,0.9636970132873963,126222.22785276521,157440.52037324244,572.5166584264806,1025.7059943483341,187614.70189774933,218725.56424218722,10,0.3513440092502943
2025-09-21 00:00:00+00:00,0,1,0,8234554323,0.019879950210452,2731,85.4544448852539,251,0.0,338290,5.7955485582351685,0,201760.0,3432.0,828147.0,85.36785888671875,0.0242124684154987,6.88085232840644,484232.0,4333.0,822190.0,84.89236450195312,0.0388336256146431,53.71691398620605,269269.5714285714,3244.0,504895.71428571426,85.19304874965123,0.029512216470071188,82.70153548105478,336376.3333333333,3863.4285714285716,591801.7142857143,83.91107250395275,0.03278821174587517,40.30528288997709,-100.0,-100.0,-36.97207477498269,-20.425407925407924,-58.855009182792294,-59.150971989272435,-48.80738047040394,-17.893748504689434,0.6621094683819884,0.10142693006984782,0.42455011876939364,0.5105057742490374,0.0,0.0,0.008072931292880982,5.7955485582351685,0.08112961905343673,0.22734963553292498,1.0152777959742807,0.8005009411935583,0.9000861864259458,170175.33530715047,171722.06048738564,491.68673579205415,1032.857617071616,153945.57853282997,220959.06581902062,10,0.0
