timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,session_session_length,ccu_playing,sort_sort_position,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-18 00:00:00+00:00,1,0,0,8140627455,2390828,0.1353287994861602,546255,10.95668319861094,17772,134,0.0226247511539966,94.42938995361328,495266.0,19813.0,2499552.0,94.49620819091795,0.1345105469226837,13.527178565661112,183501.0,9553.0,1644657.0,95.48074340820312,0.0763882994651794,10.554980357487995,336252.28571428574,17974.0,2375431.285714286,94.86525617327008,0.11830423346587583,10.694992164770763,273937.7272727273,14633.727272727272,1926139.3636363635,95.20024663751775,0.09935700216076584,10.816339155554255,197.68502623963903,10.29527567004398,86.03580027216582,-10.301317316913138,45.369399212115354,-4.349739473313619,77.15906812122195,0.6083185164259541,-1.101115698371824,-0.07070996665778928,0.5213229090874291,0.5213229090874291,30.735103809148708,0.22847932662687293,0.007433404898468272,2.0057780964622704e-05,-0.17961856297083723,-0.17235565185547053,0.9964812017186976,1.2274770951119092,1.1906985002873998,142810.01289061696,142810.01289061696,5198.938547259606,5198.938547259606,850061.7552406734,850061.7552406734,10,1.0
2025-08-19 00:00:00+00:00,1,0,0,8140627455,2146161,0.1112787276506424,512961,11.75874356428782,15490,134,0.0194025563730792,94.36363220214844,546255.0,17772.0,2390828.0,94.42938995361328,0.1353287994861602,10.95668319861094,200040.0,13824.0,1224590.0,95.415283203125,0.0715714916586875,9.436027526855469,380955.28571428574,18212.0,2507084.285714286,94.71502031598773,0.12397669575044082,11.026808741546814,293856.3333333333,14705.083333333334,1944474.5,95.13052876790364,0.10035047928492223,10.894872856282051,156.42921415716856,-6.094955652579836,12.051504629629628,-12.840423137519696,75.25547326043818,-10.23356761757851,55.47912314209138,-17.77158441280442,-1.1021829686736373,-0.06963695465695974,0.5194673428697607,0.5194673428697607,33.11348524949971,0.2390131779427648,0.0072175353025540475,2.2923225432464434e-05,-0.1547886984688882,-0.16475874894148973,0.995632228083903,1.2963997794192597,1.2354370067175997,152648.76866211733,152648.76866211733,4963.1526171895175,4963.1526171895175,812986.9321878875,812986.9321878875,10,0.9390504434742016
2025-08-20 00:00:00+00:00,1,0,0,8140627455,1731492,0.0941429510712623,484289,11.255544503529867,12553,124,0.0170227478990554,94.32321166992188,512961.0,15490.0,2146161.0,94.36363220214844,0.1112787276506424,11.75874356428782,217739.0,15028.0,1962787.0,95.28018951416016,0.1048851609230041,9.914643665154776,419033.85714285716,17858.428571428572,2474042.1428571427,94.57830919538226,0.12244209434304913,11.218366004171825,308505.0,14539.538461538461,1928091.2307692308,95.06842745267429,0.0998729771146407,10.92261682914727,122.4172059208502,-5.589508754076822,-16.469257386212398,-18.96061975468044,-11.784009166557553,-19.321430218888512,-10.241877647141727,-15.398968824641457,-1.0043828093940332,-0.04283486263010339,0.5037223390057194,0.5037223390057194,38.57646965110722,0.27969446021439304,0.007249812733866092,2.3241331647421724e-05,-0.1160297393798741,-0.15606815212375397,0.9948445738461803,1.3582724984776815,1.2259782163347561,155400.86019495947,155400.86019495947,4789.197212048951,4789.197212048951,780613.9392949153,780613.9392949153,10,0.8865621367310139
2025-08-21 00:00:00+00:00,1,0,0,8140627455,1790770,0.1182952970266342,737060,13.872851332028707,14955,117,0.0243861311036167,94.28424835205078,484289.0,12553.0,1731492.0,94.32321166992188,0.0941429510712623,11.255544503529867,227062.0,19277.0,2626184.0,95.06879425048828,0.1433660835027694,10.090697745482126,491890.71428571426,17241.0,2354697.285714286,94.46623120989118,0.11886055341788697,11.758673659392766,339116.0714285714,14569.214285714286,1918282.5714285714,95.0124146597726,0.10118885710835453,11.133347865067373,224.6073759589892,52.19424764964722,-22.42050111531877,19.134868159005826,-31.810946986197465,3.423521448554201,-17.48725072457663,25.654970107203855,-0.8252401901410189,-0.0413083027828276,0.5549022329398174,0.5549022329398174,49.28189355442632,0.41158808133479935,0.008351151543106294,1.8821849659700766e-05,-0.07746696472167779,-0.14725963885967558,0.994251451751466,1.4505084121007872,1.174640734311381,188176.2652614929,188176.2652614929,4602.651396057101,4602.651396057101,750887.0472215065,750887.0472215065,11,1.0
2025-08-22 00:00:00+00:00,1,0,0,8140627455,2343835,0.1122290194034576,782574,10.582550406455994,15969,110,0.0242790286044733,94.18367004394533,737060.0,14955.0,1790770.0,94.28424835205078,0.1182952970266342,13.872851332028707,248176.0,17652.0,2974275.0,94.80181121826172,0.1234545409679412,9.256275594234468,568233.2857142857,17000.571428571428,2264634.4285714286,94.37792532784599,0.1172569074801036,11.948141489710126,368679.93333333335,14662.533333333333,1946652.7333333334,94.95716501871745,0.10192486792802806,11.09662803449328,215.33024950035457,6.175073942419895,-9.534330387491508,6.780341023069214,-21.19642601978633,30.884200651116565,-9.092838122008528,-5.128080131377311,-0.652035194658096,-0.1066756217113829,0.5566615658544825,0.5816858178973711,49.00275516593613,0.3338859886101246,0.006813190001348217,1.3522729970234155e-05,-0.059801374162943365,-0.14036707196916617,0.9938999896347234,1.5412644799426358,1.1504249145841614,213792.35549750214,214455.88856334824,4382.475704063094,4449.927541411156,602263.7291649667,731867.9393008654,12,1.0
2025-08-23 00:00:00+00:00,1,1,0,8140627455,2252940,0.0878019481897354,798934,13.127847055594126,12853,115,0.0230497408969386,94.08322143554688,782574.0,15969.0,2343835.0,94.18367004394533,0.1122290194034576,10.582550406455994,419228.0,22452.0,2949803.0,94.56511688232422,0.1150130107998848,11.683438857396444,622477.0,15629.285714285714,2165082.5714285714,94.30908312116351,0.11336961282151083,12.15448551802408,395570.8125,14549.4375,1965795.6875,94.90254354476929,0.10104218544438477,11.223579223312083,90.57267167269363,2.0905371249236415,-42.753429538571176,-19.512806061744627,-23.624052182467782,-3.8780460228642344,-23.65911684330644,-21.76537881517803,-0.5095911290174837,-0.10665183078083507,0.532832782047108,0.5901395017545157,62.154504434417305,0.3546182523199675,0.005704987392035566,1.6431683498149567e-05,-0.06463514055524634,-0.13487457948572343,0.9937466331097247,1.573617113118021,1.122002778571246,229226.98446521623,233441.96219737895,3804.611005227593,4322.774818235004,525554.8706044556,711185.7785738519,13,1.0
2025-08-24 00:00:00+00:00,1,1,0,8140627455,2299629,0.1026285216212272,635533,11.11314739783605,14886,123,0.0172253992547548,94.03236389160156,798934.0,12853.0,2252940.0,94.08322143554688,0.0878019481897354,13.127847055594126,495266.0,19813.0,2499552.0,94.49620819091795,0.1345105469226837,13.527178565661112,642515.1428571428,14925.42857142857,2136522.1428571427,94.24281964983258,0.10881503777844562,11.809623922620501,409686.23529411765,14569.235294117647,1985432.9411764706,94.85135650634766,0.1011354993371402,11.2170832335782,28.321548420444763,-20.452377793409717,-24.867511230000506,15.817318913872258,-7.998353304912243,2.0723587845215663,-23.702249400399957,16.886383203539346,-0.4908602241258775,-0.05405591259451947,0.4794540632923363,0.5697085143837969,42.69046819372607,0.2763631540726117,0.0064732152563673285,1.7486314497471497e-05,-0.06755147661481307,-0.12945782904531328,0.9935843104523829,1.5683103006765045,1.0759331638409704,222213.87608941374,233401.7364729024,3329.749600360201,4186.304628329916,496818.3825834113,693346.3819484882,13,0.7954762220659028
2025-08-25 00:00:00+00:00,1,0,0,8140627455,2009916,0.1083209216594696,611761,11.629022200902304,13615,127,0.0156535265338306,93.94337463378906,635533.0,14886.0,2299629.0,94.03236389160156,0.1026285216212272,11.11314739783605,546255.0,17772.0,2390828.0,94.42938995361328,0.1353287994861602,10.95668319861094,651873.1428571428,14331.57142857143,2082106.142857143,94.1733888898577,0.1049567695174898,11.905672351519268,420912.6111111111,14516.222222222223,1986793.111111111,94.80091306898329,0.1015346894661585,11.23996873176287,11.991835315008558,-3.7404823982389535,-23.390726986270536,-8.538223834475344,-15.932220971144728,-12.598249543730756,-19.95722856423672,5.546606292597156,-0.5146864975649645,-0.09463684005124318,0.4247253138725418,0.549729511467874,44.92956815511163,0.30437127503275013,0.00677391155953206,1.9009062676175218e-05,-0.07298197065081545,-0.12494662573217101,0.9933806103885418,1.548713736887925,1.0337035555958625,209840.94139771993,231388.08407677832,2884.9178945408094,4067.53517726653,474342.4732884993,672669.5458625492,13,0.7657215739973515
2025-08-26 00:00:00+00:00,1,0,0,8140627455,1741365,0.1063391268253326,575234,11.139708618323008,11629,133,0.0140320718779419,93.86189270019533,611761.0,13615.0,2009916.0,93.94337463378906,0.1083209216594696,11.629022200902304,512961.0,15490.0,2146161.0,94.36363220214844,0.1112787276506424,11.75874356428782,660769.2857142857,13780.0,2024278.142857143,94.10171181815011,0.10425111225673127,11.817238787810007,429034.7894736842,14364.263157894737,1973875.8421052631,94.75149094431023,0.10178755459032555,11.23469188368709,12.139909271854975,-5.970795784628313,-24.92575855390574,-14.586852735952993,-18.861399494259746,-13.361304651537676,-4.438944378316034,-1.8295586889181092,-0.5317085515299635,-0.08673515712137592,0.3698804557813358,0.5305834377783278,49.46122098022356,0.3303349209758316,0.006678090648376045,1.936549170047547e-05,-0.0791789463588074,-0.12103126927425956,0.9931422807210281,1.540129849434542,1.024202935971112,192656.77963930837,227638.7535254485,3074.6233790623755,4008.0449216004627,405265.55385501514,656137.6084335649,13,0.7200019025351281
2025-08-27 00:00:00+00:00,1,0,0,8140627455,1810468,0.105018712580204,529760,11.957527160644531,13015,137,0.0123813977881732,93.85769653320312,575234.0,11629.0,1741365.0,93.86189270019533,0.1063391268253326,11.139708618323008,484289.0,12553.0,1731492.0,94.32321166992188,0.0941429510712623,11.255544503529867,667265.1428571428,13846.0,2035560.4285714286,94.03520965576172,0.10580479247229437,11.917522024540673,434071.05,14296.8,1965705.45,94.70680122375488,0.10194911248981949,11.27083364753496,9.38922833266913,-7.905304623857424,3.6803951246713984,11.918479662911686,4.561153040268162,3.968323700085863,11.552390683726488,-1.2417012294049123,-0.49353189790418694,-0.004470575727255621,0.31632786005282815,0.5130706153905746,40.70067609096497,0.29260926312463786,0.00718874501579425,2.257155049285344e-05,-0.07368060520716363,-0.11650957953660933,0.9929087292642642,1.5372256289774286,1.037819652258963,171813.3190237636,222709.1007467329,3168.9953802080936,3912.793585420175,415927.05947177234,639681.8748135649,13,0.6630835588421572
