timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,sort_sort_position,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-06 00:00:00+00:00,0,1,0,7993970345,4183,258.0,0.020610752866193,81.94538116455078,764052,0.0288894660770893,265985,24.657288261081863,205328.0,4153.0,592932.0,81.98692321777344,0.030586002394557,13.937252322832745,149090.0,9536.0,1610635.0,82.28551483154297,0.0632761344313621,15.153332074483236,210439.0,4915.285714285715,793671.5714285715,82.10831233433315,0.03869467707616938,15.338851915630002,188339.81818181818,5772.363636363636,881486.0909090909,82.34737812389027,0.04383908025920387,17.4085620486218,78.40566101012811,29.54151406530039,-56.13464765100671,0.7223693715386448,-52.5620640306463,28.859970451923655,-54.343819614286424,-5.54677363711189,-0.41335788891704306,-0.05066912086981734,0.1950313096719429,0.1950313096719429,63.57194072657744,0.34812375581275123,0.005474751097109755,9.270145143384187e-05,-0.06447928292410515,-0.11421016346324346,0.9970968621587751,1.1173367481795478,0.8826525749943297,36732.161403375605,36732.161403375605,2751.812503522988,2751.812503522988,479974.32083694945,479974.32083694945,7,1.0
2025-09-07 00:00:00+00:00,0,1,0,7993970345,3883,280.0,0.0229048268223963,81.96259307861328,683966,0.0338000990450382,312568,19.53735589981079,265985.0,4183.0,764052.0,81.94538116455078,0.0288894660770893,24.657288261081863,186569.0,8256.0,1398241.0,82.31401062011719,0.0638904646039009,14.279924988746645,228438.85714285713,4290.571428571428,691632.2857142857,82.05810982840401,0.03439605342490328,16.089913474353448,198692.16666666666,5614.916666666667,865026.0833333334,82.31531270345052,0.04300249849135673,17.585961536220882,67.53479945757334,17.513393612421744,-52.96753875968992,-7.171886206072198,-51.08382603571201,-10.481747315627732,-47.09680191780213,16.99800527585127,-0.4269231189884759,0.02100412960182041,0.2522812046413453,0.2522812046413453,80.47579814624099,0.4569928081325561,0.005677174483564265,6.250573761252969e-05,-0.05070659092494149,-0.10265339671314534,0.9968753945456892,1.1497124470241176,0.7998617436569808,50126.29915946561,50126.29915946561,2679.839562983824,2679.839562983824,461176.0155741087,461176.0155741087,8,1.0
2025-09-08 00:00:00+00:00,0,0,0,7993970345,2087,334.0,0.0176515282816903,81.95560455322266,339884,0.0193633269518613,250563,21.975114532138992,312568.0,3883.0,683966.0,81.96259307861328,0.0338000990450382,19.53735589981079,196721.0,6935.0,1065578.0,82.26162719726562,0.0540472455322742,13.911320765813192,236130.57142857142,3598.0,587961.7142857143,82.01439230782645,0.02944120791341573,17.241884012399993,202682.23076923078,5343.538461538462,824630.5384615385,82.28764284574069,0.041184100680626314,17.923588689753043,27.369726668733897,-19.837283407130613,-69.90627253064167,-46.25289724439866,-68.10332045143575,-50.306886599626296,-64.1733324961056,-42.71221831018922,-0.37201141585628816,-0.008526481566928368,0.2471956325781073,0.2471956325781073,120.0014367816092,0.737199346837901,0.00614031216440855,8.770260106056334e-05,-0.032615389142714106,-0.09251475072168823,0.9966793247629357,1.1650284809496898,0.7148682969120985,50102.16224734193,50102.16224734193,2745.9930995113777,2745.9930995113777,464944.19896775694,464944.19896775694,8,0.8016271659286939
2025-09-09 00:00:00+00:00,0,0,0,7993970345,1931,378.0,0.0146515141932956,81.96858978271484,277268,0.0185985434800386,212100,18.087359348932903,250563.0,2087.0,339884.0,81.95560455322266,0.0193633269518613,21.975114532138992,203969.0,4159.0,667257.0,82.15242004394531,0.0356750711798667,13.082970261573792,237292.14285714287,3279.714285714286,532249.0,81.98813084193638,0.027001703956297425,17.95679673916558,203354.92857142858,5099.785714285715,785533.2142857143,82.26485334123883,0.03957084659487005,17.935286593980177,3.9863900886899506,-15.350630380383379,-53.570569848521274,-7.474844274077618,-58.446595539649635,-18.42275599910558,-47.866835678425424,-3.9496491162082314,-0.22376731097164537,0.015844223909966537,0.2370356176846223,0.2370356176846223,109.78260869565217,0.7649611027558075,0.006964355914292618,8.52771054777342e-05,-0.017804554530554895,-0.0831276023780911,0.9966362001746409,1.1668866081787332,0.6823635650948625,48202.36110314082,48202.36110314082,2791.461436335715,2791.461436335715,470047.676448346,470047.676448346,8,0.6785723426582375
2025-09-10 00:00:00+00:00,0,0,0,7993970345,1854,449.0,0.0119563327254346,81.94768524169922,279727,0.0182797908782959,176734,15.707286141135476,212100.0,1931.0,277268.0,81.96858978271484,0.0185985434800386,18.087359348932903,209080.0,3883.0,577175.0,82.09552764892578,0.0339416414499282,13.399529496828714,232671.2857142857,2989.8571428571427,489756.4285714286,81.96701049804688,0.02476429673177853,18.286476259780834,201580.2,4883.4,751812.8,82.24370880126953,0.03815144288043178,17.786753230457197,-15.470633250430454,-16.674210278170676,-52.253412310069535,-3.987571206628693,-51.535149651318925,0.8868675793816783,-46.1434683255881,-1.7138578732512677,-0.18008582374766657,-0.025503111705393877,0.22341416789387425,0.2329334502704661,95.2743935309973,0.631806612137505,0.006627867070868844,8.887479073831146e-05,-0.006795610700332137,-0.07547037942069039,0.9966356295544592,1.154236803586293,0.6491051153528026,45938.979737758156,46954.77149221062,2841.6417141976453,2817.4472184180186,439509.01900826144,471401.1460577922,8,0.5654257633538942
2025-09-11 00:00:00+00:00,0,0,0,7993970345,1650,488.0,0.0093205964992345,81.94444274902344,265050,0.0164203587919473,140248,29.511386519984196,176734.0,1854.0,279727.0,81.94768524169922,0.0182797908782959,15.707286141135476,205421.0,2838.0,490466.0,82.0022964477539,0.0238328482955694,14.10367731253306,223360.85714285713,2820.1428571428573,457554.14285714284,81.95874568394252,0.023705369659832515,20.487577575130995,197746.9375,4681.3125,721390.125,82.22500467300415,0.03679325012490149,18.519542811052634,-31.726551813105765,-20.64458451684452,-41.860465116279066,-11.003236245954696,-45.95955682962733,-5.246901443192831,-31.101987524504594,-10.1720643235386,-0.07055131531265024,-0.003956783728809032,0.2260051428315201,0.24214745751607303,84.9473046638401,0.5291359021471339,0.0062252170337029475,0.0002104213685657951,-0.0041727338518390755,-0.06875353420481732,0.9967618245797554,1.1295287804032723,0.6442858290409316,46400.74458057617,47883.9181472148,2944.388655552296,2839.4080302943435,448785.29346308485,471394.8072166083,8,0.4486959637582862
2025-09-12 00:00:00+00:00,0,0,0,7993970345,2056,0.0,0.0037739217463356,81.9701919555664,292908,0.0165722984820604,57753,20.61590003967285,140248.0,1650.0,265050.0,81.94444274902344,0.0164203587919473,29.511386519984196,205328.0,4153.0,592932.0,81.98692321777344,0.030586002394557,13.937252322832745,202278.7142857143,2520.5714285714284,414693.5714285714,81.95635550362724,0.021703411958047286,21.441670106108152,189512.0,4526.882352941177,696185.2941176471,82.21001568962546,0.03560378238120496,18.64285794214794,-71.87280838463337,-58.820803148708,-50.49361907055141,24.60606060606061,-50.60006881058874,10.510469722693827,-45.81737662778199,0.9253128511882203,-0.020407232702934763,0.031422761177135605,0.3035268838269722,0.30323446188292286,28.07632474477394,0.19717045225650287,0.007019244884930132,0.00035696055753147576,0.0010790143694175262,-0.06229093963024632,0.9969144856150388,1.067366257997986,0.6095816373011087,60101.11978117004,57466.56934035648,2489.073643827279,2822.0162092543196,425057.3237963916,468107.4313131501,8,0.18476939417982646
2025-09-13 00:00:00+00:00,0,1,0,7993970345,2255,0.0,0.0054504279138379,81.89942169189453,373153,0.0155082130804657,85494,36.99035582542419,57753.0,2056.0,292908.0,81.9701919555664,0.0165722984820604,20.61590003967285,265985.0,4183.0,764052.0,81.94538116455078,0.0288894660770893,24.657288261081863,176494.2857142857,2245.1428571428573,358850.85714285716,81.94978986467633,0.01979180438710106,23.2035369010142,183733.22222222222,4400.666666666667,678239.0555555555,82.1927604675293,0.03448736186449722,19.662163380107735,-67.85758595409516,48.03386837047425,-46.09132201769065,9.678988326848259,-51.161308392622495,27.395974162535673,-46.318796480754486,-6.4208679486830285,-0.05608549500057958,-0.08633658404781919,0.34206928605108633,0.3314782418588917,37.89627659574468,0.22911184122373068,0.0060430814087481305,0.0004326610424635849,-0.00658879961286135,-0.05790454561373403,0.9970438928991934,0.9606008297226664,0.5738857168856282,66178.99639684336,60903.56547329127,1973.142521990724,2789.6353335369213,331600.4624892799,460469.4359429135,8,0.273521281769087
2025-09-14 00:00:00+00:00,0,1,0,7993970345,2254,0.0,0.005141479853759,81.99151611328125,382407,0.0203229021281003,82691,27.70091206094493,85494.0,2255.0,373153.0,81.89942169189453,0.0155082130804657,36.99035582542419,312568.0,3883.0,683966.0,81.96259307861328,0.0338000990450382,19.53735589981079,143654.7142857143,2012.4285714285713,315771.0,81.95392172677177,0.017866490541824213,24.36975920974765,178415.2105263158,4287.684210526316,662668.947368421,82.18216865941098,0.03374186398363423,20.08525541594127,-73.5446366870569,-3.2785926497765905,-41.9520988926088,-0.044345898004438666,-44.08976469590594,2.4799479034069094,-39.87324681794484,31.046059418020455,0.03528809128845456,0.11244819497404634,0.38985008046551584,0.35627610312529445,36.67006651884701,0.21623763101190352,0.005894228154222715,0.0003349890202310372,-0.00028909955705566133,-0.052396406207167956,0.9972226708498636,0.8051707803496136,0.5295051438323021,72530.35438106487,63565.0759445948,1465.907896676481,2755.4063231850137,234960.79476424825,452613.1652491235,8,0.26455363312943103
2025-09-15 00:00:00+00:00,0,0,0,7993970345,1305,0.0,0.0024888327631015,82.0288314819336,187640,0.0115772057324647,40777,29.318716804186504,82691.0,2254.0,382407.0,81.99151611328125,0.0203229021281003,27.70091206094493,250563.0,2087.0,339884.0,81.95560455322266,0.0193633269518613,21.975114532138992,113685.28571428571,1900.7142857142858,294021.85714285716,81.96438271658761,0.016754187510481845,25.41884524861158,171533.3,4138.55,638917.5,82.17450180053712,0.032633631071075746,20.546928485353533,-83.72584938718008,-50.68749924417409,-37.47005270723527,-42.10292812777284,-44.79292935236728,-50.93186055694587,-40.21065821360911,-43.033698339485696,0.0893495071021988,0.045511255824060015,0.4694312836061194,0.4028483629713022,31.22281776416539,0.21731391327055388,0.006954770012950261,0.0007189836873850239,0.007977349417554472,-0.04710173642724829,0.9974430135949041,0.6627592759789832,0.5134024918646466,82107.25342217316,69101.90910006527,1065.7660016765751,2763.6011684794635,185393.55867998055,453165.826986511,8,0.13045801233651558
2025-09-16 00:00:00+00:00,0,0,0,7993970345,1310,0.0,0.0023407123405471,82.0040283203125,195743,0.0089626964181661,38814,29.05206863085429,40777.0,1305.0,187640.0,82.0288314819336,0.0115772057324647,29.318716804186504,212100.0,1931.0,277268.0,81.96858978271484,0.0185985434800386,18.087359348932903,88930.14285714286,1812.0,282375.4285714286,81.96944536481585,0.015377637930214344,26.985232288886063,165213.33333333334,4003.8571428571427,617813.9523809524,82.1663840157645,0.03150644370665148,20.951935158948807,-81.7001414427157,-4.8139882777055725,-32.15950284826514,0.3831417624521105,-29.40296031276599,4.318375612875713,-51.80968645321307,-22.58325000623437,0.043234289734139786,-0.030237126596832642,0.5466897838062417,0.44376009857829984,29.606407322654462,0.19828960274644433,0.00669241458231159,0.0007484752964280379,0.01282610212053737,-0.04289271367060632,0.9976031724736619,0.5382746117573814,0.4880791394100723,89171.19542496043,73315.08508644952,1047.7458483035696,2763.4403066777886,183950.3823268145,452154.68323931756,8,0.12417777891530803
2025-09-17 00:00:00+00:00,0,0,0,7993970345,1204,0.0,0.0023573553375661,82.03453063964844,175909,0.0140649657696485,39453,62.46196480801231,38814.0,1310.0,195743.0,82.0040283203125,0.0089626964181661,29.05206863085429,176734.0,1854.0,279727.0,81.94768524169922,0.0182797908782959,15.707286141135476,69318.57142857143,1719.142857142857,267544.28571428574,81.98185185023716,0.014775520057550428,33.664472098439894,159496.95454545456,3876.590909090909,597727.3636363636,82.1603906804865,0.030713649254969524,22.838754688451694,-77.67662136317857,1.6463131859638214,-35.05933117583603,-8.091603053435115,-37.11404333510887,-10.132673965352524,-23.057293908388075,56.92783860380266,0.10597663337661434,0.03719612311823273,0.6215190781397595,0.47905024919413025,32.741078838174275,0.22427946108805638,0.006844409072821329,0.0015831592438792597,0.016690935407369708,-0.038861490655659164,0.9978269476475148,0.4346074922002134,0.48107341250436797,93846.22880949313,76407.05582070487,1029.2271745941616,2762.115470485326,186688.49288818668,451203.7220908349,8,0.12622213406362776
2025-09-18 00:00:00+00:00,0,0,0,7993970345,661,0.0,0.0013086727747935,82.0141830444336,758,0.0127620100975036,22117,53.5883903503418,39453.0,1204.0,175909.0,82.03453063964844,0.0140649657696485,62.46196480801231,140248.0,1650.0,265050.0,81.94444274902344,0.0164203587919473,29.511386519984196,52442.71428571428,1577.857142857143,229788.2857142857,81.99181474958148,0.014252898815487044,37.10404407420526,153523.91304347827,3736.782608695652,571772.1739130435,82.15403382674508,0.02993314320464492,24.175695369403435,-84.23007814728196,-43.940891693914274,-59.93939393939394,-45.099667774086384,-99.71401622335408,-99.56909538454542,-22.27934688149317,-9.26383820255442,0.0851068029393387,-0.024803695536734782,0.7131728415901125,0.520816551578496,33.409365558912384,29.13965744400527,0.8708827404479579,0.002422840688594891,0.014810834612168148,-0.035593017759060284,0.9980254277287747,0.34159313194982466,0.4761577732763905,98347.80837820792,79957.79497614125,1111.7089408792094,2780.6586688069196,208705.54218588513,458067.0228564863,8,0.0707590028409818
2025-09-19 00:00:00+00:00,0,0,0,7993970345,1710,0.0,0.0036807129412813,82.07081604003906,225488,0.0128874536603689,63408,17.627629280090332,22117.0,661.0,758.0,82.0141830444336,0.0127620100975036,53.5883903503418,57753.0,2056.0,292908.0,81.9701919555664,0.0165722984820604,20.61590003967285,53250.57142857143,1528.4285714285713,220156.85714285713,82.00618961879185,0.013726492412388257,36.67714825140776,149769.08333333334,3652.3333333333335,557343.6666666666,82.15056641896565,0.029222906140300087,23.902859282348725,9.791699132512587,186.69349369263463,-16.828793774319063,158.69894099848713,-23.017466235131845,29647.757255936674,-22.23496532892142,0.9829451779687748,0.12275692184202658,0.06905268516153029,0.7684230332768326,0.5363898910285327,37.05902980713034,0.2812021872463845,0.007583518486489363,0.0002779988531610707,0.020186288016185914,-0.03215403349503375,0.9982425343309566,0.35555116078299265,0.4697168839569527,98177.29440981691,80334.62228860991,963.2221366929798,2750.8264792313935,197765.68128593214,453540.4257337527,8,0.20286145734688132
2025-09-20 00:00:00+00:00,0,1,0,7993970345,2124,0.0,0.0045076141513108,82.10326385498047,382834,0.0150349829345941,78859,10.398180158514725,63408.0,1710.0,225488.0,82.07081604003906,0.0128874536603689,17.627629280090332,85494.0,2255.0,373153.0,81.89942169189453,0.0155082130804657,36.99035582542419,52302.71428571428,1509.7142857142858,221539.85714285713,82.03530992780414,0.01365888810583517,32.87826601327784,146932.68,3591.2,550363.28,82.14867431640624,0.028655389212071846,23.362672117395363,-7.7607785341661355,24.367587686096392,-5.809312638580932,24.210526315789483,2.5943781773160035,69.78021003334989,-3.0514808083703993,16.663720629539224,0.24889328749204687,0.039536362018832705,0.7896688506806003,0.543866040802482,37.11011764705882,0.20598691342223152,0.005548082071910875,0.00013185620287236528,0.015334538051062562,-0.028880591759314362,0.9986200095187724,0.3559637943425131,0.4766603588856856,90336.93201458466,79911.69493609804,739.5069786206053,2710.200146360659,152635.50168726814,445360.836271605,8,0.2522939008471757
