timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,sort_sort_position,daily_rpv,visits_visits_gained,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-21 00:00:00+00:00,0,0,0,4408288935,25.03332781791687,140.0,0.2837874412251739,39905,96.30228424072266,0.0122669851407408,907,672739.0,823592.0,1072.0,48774.0,96.29367065429688,0.0134929232299327,25.231499592463177,653590.0,953.0,36587.0,96.42776489257812,0.0139670390635728,26.56191213925679,723031.4285714285,957.7142857142857,41713.0,96.35341317313058,0.012606599235108871,25.724248579570226,802610.4,1033.1333333333334,44057.666666666664,96.74200388590495,0.012828706018626648,26.675353791978626,2.9298183876742323,-18.31647223382451,-4.826862539349419,-15.391791044776115,9.068794927159928,-18.18386845450445,-12.171899248609408,-9.085785698923111,-0.13012917181608463,0.008945122111603254,0.24054107465501834,0.19620033953060903,740.9019823788547,16.85809151506039,0.022728411767653986,3.721099952123684e-05,-0.024500438145228634,-0.03853963102991952,0.9959832265493211,0.9008498127752002,0.9826867352642357,176083.04233863842,157472.43299079794,202.18868350198034,181.3652693310939,10651.774149547435,8695.190181867809,2,0.46266597618099525
2025-01-22 00:00:00+00:00,0,0,0,4408288935,26.283530553181965,143.0,0.2645126359626094,35194,96.26168060302734,0.0112778292968869,846,636857.0,672739.0,907.0,39905.0,96.30228424072266,0.0122669851407408,25.03332781791687,626824.0,821.0,35004.0,96.40776824951172,0.0131819592788815,25.861179908116657,724464.7142857143,961.2857142857143,41740.142857142855,96.3325435093471,0.0123345806662525,25.784584386008127,792089.1333333333,1022.0333333333333,43532.23333333333,96.70288162231445,0.012728541965285892,26.62609064843919,1.600608783326729,-5.333717831135109,3.0450669914738215,-6.725468577728777,0.5427951091303784,-11.805538153113648,-14.444969383611738,-8.063561115507845,-0.15153099084950217,-0.042162694286485,0.2322479050952987,0.19903963022553436,751.8972845336482,18.095098735615853,0.024037505327461288,4.127062948597955e-05,-0.02656391688755251,-0.036856803851610366,0.9961703508028463,0.9146252407692598,0.9690489845492257,171314.11711842634,157657.12820433066,189.5292172089159,182.3177376759167,10337.375810274922,8740.048562491655,2,0.43798867851083423
2025-01-23 00:00:00+00:00,0,0,0,4408288935,25.800944407780964,145.0,0.2289479926891097,32372,96.26039123535156,0.0108759170398116,799,558675.0,636857.0,846.0,35194.0,96.26168060302734,0.0112778292968869,26.283530553181965,598111.0,834.0,32935.0,96.41693878173828,0.0119870947673916,26.850329955418903,718831.0,956.2857142857143,41659.71428571428,96.31017957414899,0.012175840990883929,25.634672164916992,782651.6666666666,1021.1666666666666,43054.566666666666,96.66554896036784,0.012650434921185134,26.629926718605887,-6.593424966268802,-12.276225275061748,-4.196642685851315,-5.555555555555558,-1.7094276605434944,-8.018412229357274,-9.269783455810554,-3.5637377237678347,-0.1623651905616863,-0.0013394402296973418,0.23022088067609833,0.20821977069854994,698.34375,17.257436752849596,0.024681061378309086,4.618230317354059e-05,-0.02223805018833183,-0.03503923935937724,0.9963237224632682,0.9184558477483598,0.9624839830995515,170063.1285614708,162963.55057017127,187.3610987336527,183.34555340673796,9988.68396439988,8949.9054924054,2,0.38422020165757825
2025-01-24 00:00:00+00:00,0,0,0,4408288935,25.179133415222168,154.0,0.2402393343104072,35023,96.2231674194336,0.0110488701611757,916,594366.0,558675.0,799.0,32372.0,96.26039123535156,0.0108759170398116,25.800944407780964,598443.0,867.0,34897.0,96.4039306640625,0.0112763624638319,25.43036023775737,718248.5714285715,963.2857142857143,41677.71428571428,96.28435625348773,0.012143342090504472,25.598782618840538,775471.4666666667,1012.1333333333333,42550.433333333334,96.62915852864583,0.012518851924687583,26.698232822948032,-0.681267890175008,6.388508524634173,5.6516724336793445,14.643304130162704,0.36106255552053046,8.189175830965034,-2.0174263055649733,1.5902394320497226,-0.18750609376998462,-0.03866991962141464,0.2308550893842225,0.21462535531080143,648.1635768811341,16.970248972133394,0.02615349474645957,4.236293975813288e-05,-0.018167768205915202,-0.03341516615684134,0.9964316953556427,0.9262088965257929,0.9700044511715492,170435.39857689745,166435.83906672164,185.56798760017384,181.5606165203907,9751.930544290155,8962.570408258356,2,0.40876614199383926
2025-01-25 00:00:00+00:00,0,1,0,4408288935,23.39711085955302,158.0,0.4078027769043796,67645,96.21883392333984,0.0150976693257689,1363,1027459.0,594366.0,916.0,35023.0,96.2231674194336,0.0110488701611757,25.179133415222168,824690.0,1069.0,47174.0,96.36839294433594,0.0122264269739389,25.84960889816284,747215.5714285715,1005.2857142857143,44602.142857142855,96.26299067905971,0.01255351956933733,25.24842575618199,776944.8333333334,1015.7,42983.6,96.59383392333984,0.012541025380293487,26.618784819708928,24.58729947010392,72.86638199358644,27.50233863423761,48.79912663755459,43.39466655361004,93.14450503954544,23.483903825297148,36.644463239509825,-0.1551950970921312,-0.004503589114734918,0.23590595045311424,0.2169024889459003,753.2690615835777,15.188762084971765,0.0201490110279987,2.2771797305542815e-05,-0.013182776314874392,-0.03158370751029695,0.9965749030673873,0.9617356849170177,1.000996265350318,174771.9175682666,168521.2681236577,176.07105521214078,187.4712207798564,11231.240176938958,9838.718628372075,2,0.7066192404795162
2025-01-26 00:00:00+00:00,0,1,0,4408288935,25.48543620109558,158.0,0.4182288006561876,61824,96.17121887207033,0.0140416463837027,1135,1083060.0,1027459.0,1363.0,67645.0,96.21883392333984,0.0150976693257689,23.39711085955302,916821.0,1134.0,53302.0,96.2809066772461,0.0138144427910447,25.81343364715576,770964.0,1005.4285714285714,45819.57142857143,96.24732099260602,0.01258597722543133,25.20156897817339,777982.3666666667,1012.4666666666667,43222.63333333333,96.56067072550455,0.012541040312498768,26.532540567715962,18.132110848246285,5.411505471264544,0.08818342151675207,-16.727806309611147,15.988143034032486,-8.60521841969103,1.6446815560688721,-6.994609030572474,-0.11392477383233013,-0.04948620693892014,0.2300990412935656,0.21897472338694848,953.3978873239437,17.51815608572584,0.018358269308532148,2.3530933346409464e-05,-0.02045604160852726,-0.030363491512379055,0.9967548927472832,0.9909787586873755,1.0035831886201478,169976.92299205242,170358.47354075688,159.61147883477685,184.42374993538627,11247.226070712466,10212.032812876396,2,0.7448579793390732
2025-01-27 00:00:00+00:00,0,0,0,4408288935,25.04259212811788,158.0,0.2639244009340271,39126,96.16593933105467,0.0129208881407976,904,697267.0,1083060.0,1135.0,61824.0,96.17121887207033,0.0140416463837027,25.48543620109558,823592.0,1072.0,48774.0,96.29367065429688,0.0134929232299327,25.231499592463177,752917.5714285715,981.4285714285714,44441.28571428572,96.22907366071429,0.012504257926983457,25.17458219755264,769314.1666666666,1001.1333333333333,42828.066666666666,96.53059794108073,0.012518856798609057,26.442040472560457,-15.33829857502258,-35.62064890218455,-15.671641791044777,-20.352422907488986,-19.78103087710665,-36.71389751552795,-4.239519334595321,-7.981672606467982,-0.13264768325300658,-0.00548973079219639,0.2312207843427556,0.21774089675154593,770.460773480663,17.82060980908324,0.02310425026196744,3.591530391200784e-05,-0.022554125104621778,-0.02941047575105282,0.996876386484724,0.978686736903417,0.9988338494592236,170318.78222928292,167511.15653366825,160.79459287830963,180.10106996433657,11274.159241087847,10131.00644124973,2,0.47953473369879557
2025-01-28 00:00:00+00:00,0,0,0,4408288935,25.747672875722248,158.0,0.2172029918895134,33844,96.17813110351562,0.0111122699454426,822,581868.0,697267.0,904.0,39126.0,96.16593933105467,0.0129208881407976,25.04259212811788,672739.0,907.0,39905.0,96.30228424072266,0.0122669851407408,25.03332781791687,739936.0,969.2857142857143,43575.42857142857,96.21133749825614,0.012339298613369428,25.27663149152483,756708.7666666667,986.0,42271.5,96.50245717366536,0.01242233496159311,26.359704081217448,-13.50761588075019,-16.550188091505834,-9.3715545755237,-9.07079646017699,-15.188572860543792,-13.499974441547824,-9.413194701468974,-13.99763062451026,-0.12892024128595692,0.012677848878461795,0.23793529657788032,0.22054998568976644,707.0085054678008,17.192140641158222,0.024287191608804846,4.4249947798769565e-05,-0.017553601946145258,-0.028293033383445708,0.996983292613106,0.9778345812741783,0.9933155603612034,174045.7945004609,166892.10765965417,165.7735944455113,175.21631950446184,11414.154587640267,10151.291022871641,2,0.40017083330754327
2025-01-29 00:00:00+00:00,0,0,0,4408288935,24.62944249312083,158.0,0.2106756090924431,33105,96.16145324707033,0.0115060862153768,784,571459.0,581868.0,822.0,33844.0,96.17813110351562,0.0111122699454426,25.747672875722248,636857.0,846.0,35194.0,96.26168060302734,0.0112778292968869,26.283530553181965,730593.4285714285,960.4285714285714,43277.0,96.197019304548,0.012371906744582271,25.040333197230385,743643.9333333333,972.0666666666667,41734.9,96.47519022623698,0.012367598867664692,26.258638001812827,-10.268867265335857,-1.7888937009768568,-7.328605200945626,-4.622871046228716,-5.935670852986307,-2.1835480439664323,2.0239437260582305,3.5439768100280267,-0.10411968223403845,-0.01734059110313213,0.24357387174929057,0.2225377429836961,727.9732484076433,17.261493384884915,0.023681507883767293,4.309915390949643e-05,-0.01570647103445293,-0.027203372535236796,0.9971166584793804,0.9824506001099117,1.0003483195860146,177207.07273802333,165488.8425075182,168.49280155491633,174.06358991280553,11522.700582991587,10197.62213104536,2,0.3930122024773581
2025-01-30 00:00:00+00:00,0,0,0,4408288935,24.936217546463013,158.0,0.1948894713434879,31139,96.15485382080078,0.0111923851072788,791,534837.0,571459.0,784.0,33105.0,96.16145324707033,0.0115060862153768,24.62944249312083,558675.0,799.0,32372.0,96.26039123535156,0.0108759170398116,25.800944407780964,727188.0,959.2857142857143,43100.857142857145,96.18194253104073,0.012417116468506156,24.916800788470677,733438.3666666667,967.5333333333333,41246.46666666667,96.44910888671875,0.01238601797570781,26.214135833581288,-4.2668814605987375,-6.4085087469092255,-1.0012515644555742,0.8928571428571397,-3.808847151859629,-5.938679957710313,2.9098058242698954,-2.726392817035983,-0.10963742531727716,-0.006862860373568758,0.2510564612507416,0.22999521535919448,675.2992424242424,17.1752408477842,0.025401412973667308,4.66238703055187e-05,-0.011171068464000395,-0.026083136400468842,0.9972299759037504,0.9914779933110489,1.0025107740727761,181516.20652066806,168687.31509419586,171.35082257055151,177.02361684120066,11646.814212337347,10346.429401533627,2,0.36782598110517595
2025-01-31 00:00:00+00:00,0,0,0,4408288935,25.057869513829548,158.0,0.2033611289445494,32784,96.0997543334961,0.0099273398518562,781,564505.0,534837.0,791.0,31139.0,96.15485382080078,0.0111923851072788,24.936217546463013,594366.0,916.0,35023.0,96.2231674194336,0.0110488701611757,25.179133415222168,722922.1428571428,940.0,42781.0,96.16431209019252,0.012256897852889085,24.899477373986013,725437.7333333333,956.0333333333333,40851.3,96.42438252766927,0.01230218897884087,26.187314710352158,-5.02400877573751,5.547110615009809,-14.73799126637555,-1.2642225031605614,-6.392941781115269,5.282764379074467,-10.150633439973,-11.302731663511967,-0.12825714352090456,-0.05730286627794179,0.2546863851613486,0.23555052724935607,721.8734015345268,17.21839255757206,0.023821869757511056,4.438902246181537e-05,-0.01408767700195247,-0.0256305800661761,0.9973028560758259,0.9965323137181857,0.9963184498279385,183523.27981091366,170877.24057324443,176.3251398554817,177.5794107615992,11764.346002334227,10438.372178385034,2,0.3882296951478251
2025-02-01 00:00:00+00:00,0,1,0,4408288935,24.982046763102215,158.0,0.2703281594178164,44371,96.06426239013672,0.0102046132087707,874,760701.0,564505.0,781.0,32784.0,96.0997543334961,0.0099273398518562,25.057869513829548,1027459.0,1363.0,67645.0,96.21883392333984,0.0150976693257689,23.39711085955302,684813.8571428572,870.1428571428571,39456.142857142855,96.14223044259208,0.011557889836175056,25.12589678877876,722210.2,950.8333333333334,40881.433333333334,96.39706446329753,0.012258467481782,26.062725502914855,-25.962885137022496,34.75540517798778,-35.87674247982392,11.907810499359805,-34.40609062014931,35.343460224499744,-32.40934750535745,2.7930277501545975,-0.16064581839172476,-0.03693239759615663,0.25351011353162756,0.2342843169021585,869.3725714285714,17.143716758316057,0.019697106283241683,3.284077965235035e-05,-0.01701845441545525,-0.024785509629296452,0.9973564130596272,0.9482195864069175,0.9428494918595566,181516.9715088873,169202.52336677126,174.02848068035394,177.62282459214512,11697.38241499513,10447.484368657044,2,0.5231604987177186
2025-02-02 00:00:00+00:00,0,1,0,4408288935,26.10077778498332,158.0,0.2741732735059002,43721,96.00383758544922,0.0115132462233304,883,783728.0,760701.0,874.0,44371.0,96.06426239013672,0.0102046132087707,24.982046763102215,1083060.0,1135.0,61824.0,96.17121887207033,0.0140416463837027,25.48543620109558,642052.1428571428,834.1428571428571,36870.0,96.11831883021763,0.011196689813264727,25.21380272933415,721629.2666666667,947.7333333333333,40939.5,96.36770935058594,0.012272609615077534,26.012151934040915,-27.637619337802157,3.0270763414271817,-22.20264317180617,1.0297482837528626,-29.28150879917184,-1.4649207815915832,-18.006436647677315,12.823935486696847,-0.1740450922679493,-0.06290039936194258,0.24557296145822302,0.23412556536915588,886.5701357466063,17.925255020355884,0.02019578244362106,3.330332013359633e-05,-0.027705056326724792,-0.02396089513521935,0.9974120945485897,0.8897257532567869,0.9123316201233205,173499.27939485206,168951.8600452627,164.94343019603843,177.9796449681494,11259.19134395451,10458.629984619034,2,0.5389969664020952
2025-02-03 00:00:00+00:00,0,0,0,4408288935,37.51825920740763,158.0,0.1818939541411903,25383,95.98322296142578,0.010935541242361,744,526968.0,783728.0,883.0,43721.0,96.00383758544922,0.0115132462233304,26.10077778498332,697267.0,904.0,39126.0,96.16593933105467,0.0129208881407976,25.04259212811788,617723.7142857143,811.2857142857143,34906.71428571428,96.09221649169922,0.010913068827773787,26.996040883518397,711339.5666666667,939.4,40333.53333333333,96.33926595052084,0.01225811500723159,26.328937306669026,-24.423786010237116,-32.761366188269406,-17.699115044247794,-15.74178935447339,-35.12498083116087,-41.94323094165276,-15.365405820424083,-5.017741910172491,-0.19000112815399373,-0.021472708322822776,0.2570943246684502,0.2406071680435118,707.3395973154362,20.75984872360542,0.029309801449732116,7.119633072800797e-05,-0.0353766850062778,-0.023208241361928957,0.9974356306705876,0.8683949877557976,0.8902730004846339,176192.04785670532,171153.39865296552,164.95435599110377,181.55546317006423,11794.738383637914,10821.779781384463,2,0.3624141964954414
2025-02-04 00:00:00+00:00,0,0,0,4408288935,25.484410444895428,170.0,0.1596368914804931,27231,95.99494171142578,0.0100093362852931,698,466079.0,526968.0,744.0,25383.0,95.98322296142578,0.010935541242361,37.51825920740763,581868.0,822.0,33844.0,96.17813110351562,0.0111122699454426,25.747672875722248,601182.4285714285,793.5714285714286,33962.0,96.06604657854352,0.010755506876323857,26.958431964828858,698738.6333333333,927.6666666666666,39725.5,96.31507670084635,0.0121713619989653,26.259079033798642,-19.899530477702843,-11.55459155015105,-15.085158150851585,-6.182795698924726,-19.539652523342397,7.2804633022101495,-9.925367774221849,-8.469676411443261,-0.19046886229540094,0.012209164933651984,0.2769722378151928,0.2503311600526035,666.7796852646638,17.115121915393654,0.025631609870740306,5.467818924840248e-05,-0.03352546691894089,-0.022799665644117954,0.9974144222188982,0.8603824089466575,0.8836732386431522,185726.2861683117,174916.0526559041,173.16986515500446,185.49288179173425,12253.123284280635,11033.488233711416,2,0.32053871637063125
