timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-16 00:00:00+00:00,1,1,0,1268927906,0.000193809586921,87.74015808105469,5469,19.22449294726054,407504.0,0.035801988095045,615648,163.0,423407.0,5519.0,565473.0,87.7381362915039,0.0369984470307827,18.873164693514507,462128.0,5960.0,612058.0,87.7315902709961,0.0390706174075603,21.67210594813029,435114.4285714286,5360.571428571428,594951.2857142857,87.73611995152065,0.03961480621780665,19.344465386299863,482145.86666666664,6100.4,654633.5,87.72232716878256,0.04529186027745401,20.561821643511454,-11.820101789980264,-3.755960576938977,-8.238255033557051,-0.905961224859575,0.5865457195233237,8.873102694558366,-8.365952547969746,-3.233808529158655,0.009765934975214385,0.002304345221171289,0.06366633210628428,0.07550991559392792,74.49798903107862,0.6619096270764673,0.008883308508582,4.717609096148646e-05,0.0011705671037986756,0.0013165500458406935,1.0001572322940264,0.9024539224604544,0.8746561959506584,28944.083401657117,36406.79369596122,273.94096781123073,655.8904765587573,30964.23309825377,65086.02782880465,11,0.13780933665154668
2025-08-17 00:00:00+00:00,1,1,0,1268927906,0.0002013140883285,87.7416000366211,5485,17.617486159006756,423407.0,0.0395476073026657,626409,158.0,407504.0,5469.0,615648.0,87.74015808105469,0.035801988095045,19.22449294726054,469232.0,5693.0,651961.0,87.73279571533203,0.0417153351008892,21.715506672859192,428568.0,5330.857142857143,591301.0,87.7373777117048,0.039305130818060426,18.75903388432094,479275.1666666667,6056.233333333334,653067.3,87.72370529174805,0.044972905019919025,20.473333970705667,-9.765957990929863,3.9025383799913715,-3.653609696118043,0.2925580544889339,-3.9192528387434256,1.7479143926399487,-5.196477010147027,10.462042492380718,0.010035382113704472,0.0016434385325281298,0.05500640614376203,0.07834877717816843,77.17954794021145,0.6759263102440893,0.00875624590922878,4.160877016732503e-05,0.0012828281947567977,0.0012886785691786442,1.0001558577571623,0.8942003045571246,0.8739735803291276,24655.655012804804,37550.623240196204,248.73977973210376,651.0532942494904,25143.46029584443,65184.24248507167,11,0.1431873989055848
2025-08-18 00:00:00+00:00,1,0,0,1268927906,0.0002012577301251,87.74266052246094,4979,17.83214835325877,423407.0,0.0379954017698764,558443,158.0,423407.0,5485.0,626409.0,87.7416000366211,0.0395476073026657,17.617486159006756,440822.0,5493.0,587917.0,87.73368072509766,0.0423174351453781,19.316866556803387,426080.14285714284,5257.428571428572,587090.4285714285,87.73866053989956,0.03868769747870304,18.546931283814565,475525.7,5998.9,648635.9333333333,87.72505060831706,0.044644727433721165,20.495442552036707,-3.950574154647457,0.0,-9.357363917713457,-9.225159525979942,-5.013292692676008,-10.850099535606928,-10.213363264228349,-3.9249037771361572,0.010235290813143116,0.0012086465706051541,0.04823340818203316,0.07847659280888496,85.0214859437751,0.7581906153526584,0.008915844740027648,4.2115756795475685e-05,0.0013207026890368462,0.0012633547501759918,1.000155143046235,0.8960191696413944,0.8665681190715784,21372.205939241685,37317.63672905999,275.66088419671865,668.0107035063775,26828.51065616247,66983.5432485531,11,0.1431873989055848
2025-08-19 00:00:00+00:00,1,0,0,1268927906,0.0001844432223656,87.74384307861328,4914,18.344714482625324,388139.0,0.037934586405754,534269,158.0,423407.0,4979.0,558443.0,87.74266052246094,0.0379954017698764,17.83214835325877,436360.0,5136.0,575340.0,87.7350845336914,0.0401020012795925,21.8991455634435,419191.4285714286,5225.714285714285,581223.1428571428,87.73991176060268,0.0383780667824404,18.039155415126256,470805.0,5943.533333333334,641842.1333333333,87.7263811747233,0.04422720049818351,20.45967016087638,-11.050737922816023,-8.32957414497162,-4.322429906542058,-1.305483028720622,-7.138561546216149,-4.328821383740145,-5.404754886737972,-0.1600598001061604,0.00998294464344962,0.0013477550661278315,0.051552548622208295,0.08312096750143683,78.97029501525941,0.7264847361820802,0.009197596720759166,4.726313825584924e-05,0.001365116664344652,0.001238910136154516,1.0001542362251605,0.8903716582691955,0.8677480453237517,22487.80351634171,39133.767104513965,306.5477393208234,687.1747121777341,30224.292724713,67927.80220747381,11,0.13126049834748782
2025-08-20 00:00:00+00:00,1,0,0,1268927906,0.0001830664805914,87.74443817138672,5174,17.12818976243337,385337.0,0.0392959788441658,528516,159.0,388139.0,4914.0,534269.0,87.74384307861328,0.037934586405754,18.344714482625324,440822.0,5261.0,572351.0,87.73612213134766,0.0417846925556659,16.68965669473012,411265.0,5213.285714285715,574961.0,87.74109976632255,0.038022536252226104,18.10180299622672,466957.7,5894.066666666667,636221.4,87.7276850382487,0.043793267384171435,20.289075044790902,-12.586713004341888,-0.7219063273724124,-1.6536780079832725,5.291005291005302,-7.658761843693817,-1.076798391821343,-5.9560416968118535,3.588789459439856,0.00947846774743688,0.0006782159893692352,0.058391490512998724,0.08925535628764678,74.46125603864735,0.7290910226161126,0.009789656718705358,4.4449781133533074e-05,0.001308713640485462,0.0012101730329716497,1.0001529132800895,0.8807328800874255,0.8682278926273701,25161.96516298414,41678.475884760075,307.9288129508874,687.3831904940567,34185.140810703066,70135.04298952331,11,0.13031292050457674
2025-08-21 00:00:00+00:00,1,0,0,1268927906,0.0001933499727259,87.74579620361328,4729,18.13692152500153,407087.0,0.0374354161322116,559371,162.0,385337.0,5174.0,528516.0,87.74443817138672,0.0392959788441658,17.12818976243337,427654.0,4953.0,595969.0,87.73686218261719,0.0385837443172931,17.692424575487774,408326.85714285716,5181.285714285715,569732.7142857143,87.74237605503627,0.037858489368643035,18.16530256044297,464548.23333333334,5831.7,631903.2,87.72898788452149,0.04331713728606696,20.271230586369832,-4.809261692863853,5.644409958036722,-4.522511609125779,-8.600695786625433,-6.140923437292878,5.838044638194484,-2.9761968554379514,-4.734740720755537,0.010182745055886677,0.00154771317117941,0.05828923015158258,0.09257254961277035,86.06490486257928,0.7277571991447552,0.0084541235528414,4.455282770556128e-05,0.001206534249440911,0.0011823694485846644,1.0001526082864698,0.8789762350680711,0.873984102841909,24919.807510888146,43004.41437777482,351.12075659731465,705.7577072752239,34877.85129334949,70763.94844413613,11,0.13766831596614557
2025-08-22 00:00:00+00:00,1,0,0,1268927906,0.0001951845392019,87.74708557128906,5340,19.490634242693584,411070.0,0.0370978042483329,561505,163.0,407087.0,4729.0,559371.0,87.74579620361328,0.0374354161322116,18.13692152500153,423407.0,5519.0,565473.0,87.7381362915039,0.0369984470307827,18.873164693514507,406564.4285714286,5155.714285714285,569165.8571428572,87.743654523577,0.037872683256864485,18.25351249603998,462609.5,5791.8,626943.9,87.73025334676107,0.042750413840015676,20.20782912042406,-2.913744931000195,0.978414933417171,-3.2433411849972837,12.920279128779866,-0.7017134328252683,0.3814999347481418,0.2685442917848224,-0.9018515586586506,0.010199988469583587,0.0014694352681976497,0.057415702106281684,0.09529306280697268,76.96498782999439,0.7320847862712063,0.00951013880528436,4.7414276956276615e-05,0.0011054447719019795,0.0011621205772256301,1.0001527543384945,0.878850150226981,0.8859021435112872,24386.810930567346,44083.47613860223,337.61383916360336,698.3054563326098,35266.46251449176,70293.24601946217,11,0.13901528332814228
2025-08-23 00:00:00+00:00,1,1,0,1268927906,0.0001970540948748,87.74922180175781,5359,19.383068641026817,415116.0,0.0353188216686248,567998,165.0,411070.0,5340.0,561505.0,87.74708557128906,0.0370978042483329,19.490634242693584,407504.0,5469.0,615648.0,87.74015808105469,0.035801988095045,19.22449294726054,407651.85714285716,5140.0,562358.7142857143,87.74494934082031,0.037803659481661596,18.27616616657802,460805.63333333336,5750.033333333334,621955.9,87.73149719238282,0.04224049411714072,20.14119651052687,1.8679571243472415,0.9842605882209865,-2.0113366246114484,0.35580524344569486,-7.7398123603097835,1.1563565774124873,-1.3495519442593973,-4.795385106351791,0.010330185061602215,0.0024345315343898832,0.0521106602797758,0.09744396140278007,77.44701492537314,0.7308393148579487,0.009434875765626348,4.669302543867589e-05,0.0012024470737993077,0.001157967267233913,1.0001533331684513,0.8846503333607766,0.8949625299558533,21958.553805052805,44902.72634871696,279.51948564692617,684.8996646033459,34311.78119269995,68931.71725666375,11,0.14038355597354493
2025-08-24 00:00:00+00:00,1,1,0,1268927906,0.0001387641742165,87.75086212158203,5447,20.065948009490967,292403.0,0.037544909864664,603941,170.0,415116.0,5359.0,567998.0,87.74922180175781,0.0353188216686248,19.383068641026817,423407.0,5485.0,626409.0,87.7416000366211,0.0395476073026657,17.617486159006756,388937.0,5134.571428571428,559149.0,87.74627249581474,0.03751755984766136,18.62594643093291,454573.36666666664,5698.5,617983.3,87.73277333577474,0.0418390348553657,20.228508162498475,-30.94044264738184,-29.561134718970116,-0.6927985414767579,1.6420974062325122,-3.586793931760235,6.32801523949027,-5.064016699353402,6.3028382343138345,0.010556093069968853,0.001869326918857439,0.09199304889042162,0.11932317588484487,53.67162261380323,0.4841574190899126,0.009019077990932904,6.862405442295922e-05,0.0013574872698068066,0.0011524238628867294,1.0001538667880512,0.8556088599119424,0.8967118858586641,37602.38871658206,54241.13778333274,256.317540012109,645.1605386946055,28292.132410053866,66283.86836884856,11,0.09888458386892449
2025-08-25 00:00:00+00:00,1,0,0,1268927906,0.0001188690861666,87.751708984375,4958,17.14393146832784,250548.0,0.038905031979084,538074,174.0,292403.0,5447.0,603941.0,87.75086212158203,0.037544909864664,20.065948009490967,423407.0,4979.0,558443.0,87.74266052246094,0.0379954017698764,17.83214835325877,364242.85714285716,5131.571428571428,556239.1428571428,87.74756513323102,0.037647507020405306,18.527629733085632,446416.1,5624.6,611159.2666666667,87.73402633666993,0.041478602339824,20.147979391945732,-40.82573032566774,-14.314148623646128,-0.421771440048202,-8.977418762621625,-3.6474626774800623,-10.906197790843809,2.3940534034009753,3.622653827969624,0.010312500054343587,0.0009650763223234549,0.14001359381023967,0.14606096501820115,50.52389594676346,0.4656376899131162,0.009214328857501277,6.842546355534382e-05,0.0014239719935825474,0.0011459384532081676,1.0001543163710411,0.8159267937309097,0.9076368271034914,55327.981750445026,65203.966365661785,254.40087989525927,595.2450437156258,29674.43863555783,63469.65004108417,11,0.08473009756805262
2025-08-26 00:00:00+00:00,1,0,0,1268927906,0.0001159054920038,87.75284576416016,4630,17.648481766382854,244361.0,0.037166591733694,498528,181.0,250548.0,4958.0,538074.0,87.751708984375,0.038905031979084,17.14393146832784,388139.0,4914.0,534269.0,87.74384307861328,0.037934586405754,18.344714482625324,343703.14285714284,5091.0,551133.2857142857,87.7488512311663,0.037537793495825304,18.428167916479566,437683.23333333334,5537.6,601280.7,87.73526102701823,0.04094272802273427,20.11502590974172,-37.04291503816931,-2.4693871034692005,-5.779405779405778,-6.615570794675274,-6.689701255360125,-7.349546716622624,-2.024523646693843,-4.468420039661236,0.01026019060825778,0.001295450308957946,0.17541907606795834,0.16877251714391162,52.766357158281146,0.49016406267238216,0.009287323305163792,7.222269324356019e-05,0.0014580317905929286,0.0011416900940292712,1.0001549001392256,0.7852782941661908,0.9168366474012599,66913.13042863052,73868.90100135267,295.9089275533347,539.086878033596,35476.414384295495,56576.6409011969,11,0.08263778346595027
2025-08-27 00:00:00+00:00,1,0,0,1268927906,0.0001155242677443,87.75362396240234,4613,18.54049809773763,243617.0,0.03837700933218,502883,182.0,244361.0,4630.0,498528.0,87.75284576416016,0.037166591733694,17.648481766382854,385337.0,5174.0,528516.0,87.74443817138672,0.0392959788441658,17.12818976243337,323457.4285714286,5010.857142857143,547471.4285714285,87.75016348702567,0.03740651213697018,18.62992625009446,428345.6666666667,5469.233333333334,593861.7,87.7364606221517,0.04055731482803816,20.0045370221138,-36.77819674726278,-0.3044675705206612,-10.842674913026674,-0.3671706263498886,-4.849995080565206,0.8735717953655575,-2.3385840969380456,3.2567355305508805,0.010468801450058685,0.0008868068441580945,0.20102839257581764,0.18690656199620143,52.79952319029042,0.48443975151327145,0.009173089619077163,7.610479561336859e-05,0.0013389587402395829,0.001138609481999114,1.0001561821023643,0.755131786644498,0.922312344778561,73850.03440255763,80060.61590263757,327.60117973871854,521.063678901439,39208.48452171186,54278.551368818524,11,0.08238617821429936
2025-08-28 00:00:00+00:00,1,0,0,1268927906,0.0001165619910452,87.7525634765625,4077,18.435359477996823,245867.0,0.0339869372546672,512401,179.0,243617.0,4613.0,502883.0,87.75362396240234,0.03837700933218,18.54049809773763,407087.0,4729.0,559371.0,87.74579620361328,0.0374354161322116,18.13692152500153,300426.0,4917.714285714285,540761.4285714285,87.75113024030414,0.03691387229732098,18.672560243379504,418882.56666666665,5377.4,587477.2,87.73756256103516,0.03998793661594387,19.800251840220554,-39.603328035530495,0.9235808666882894,-13.787270035948406,-11.619336657272928,-8.396931553477028,1.8926867680951531,-9.211808586193682,-11.439328269468952,0.007712361437262061,-0.0012084809628998272,0.22090067960480303,0.2013084233360538,60.29107405590976,0.47983224109195516,0.007956643416692362,7.498071923957906e-05,0.0009722028459845213,0.0011255656784466732,1.000154639345714,0.717208172187002,0.9231252077808585,78281.99390735151,84324.58905862611,428.454243135367,515.3469939147409,39866.41931880133,52105.76509857445,11,0.08314708119308234
2025-08-29 00:00:00+00:00,1,0,0,1268927906,0.000118431511894,87.75420379638672,4839,18.0918128490448,249871.0,0.0339719541370868,511449,177.0,245867.0,4077.0,512401.0,87.7525634765625,0.0339869372546672,18.435359477996823,411070.0,5340.0,561505.0,87.74708557128906,0.0370978042483329,19.490634242693584,277397.5714285714,4846.142857142857,533610.5714285715,87.7521471296038,0.03646732228142868,18.47272861571539,409985.4666666667,5327.033333333334,580691.0666666667,87.73866093953451,0.03950238997737562,19.21443206999037,-39.21448901646921,1.6285227379030154,-9.382022471910112,18.69021339220014,-8.914613405045369,-0.1857919871350755,-8.425970686355566,-0.04408493024284921,0.008112206862831428,0.001869255733666364,0.23459097810916074,0.21379803010870074,51.62623966942149,0.48855411086127676,0.009461335418907028,7.240432240925273e-05,0.0007237025669729569,0.001120444903518316,1.0001537086379582,0.6766034261748743,0.9231674919495954,80225.6572847489,87654.08514652973,409.2489301297491,490.2396657595974,41386.11678065013,48017.08347280433,11,0.08450115031621437
2025-08-30 00:00:00+00:00,1,1,0,1268927906,0.0001019197424238,87.75579833984375,4695,18.07123625278473,215088.0,0.0307726059108972,533462,178.0,249871.0,4839.0,511449.0,87.75420379638672,0.0339719541370868,18.0918128490448,415116.0,5359.0,567998.0,87.74922180175781,0.0353188216686248,19.383068641026817,248822.14285714287,4751.285714285715,528676.8571428572,87.75308663504464,0.0358178628874676,18.285323988823663,400087.1,5276.933333333333,575822.6333333333,87.73974812825521,0.03896564971655602,19.104842709170445,-48.18604920070535,-13.920382917585473,-12.390371337936179,-2.9758214507129566,-6.080303099658801,4.304045955706237,-12.871934971053122,-9.417616111452675,0.007494696762999631,0.0018170564919373078,0.25745089115946984,0.23087957873840473,45.80238500851789,0.4031919739513331,0.008800985260458551,8.401748231097233e-05,0.0006969996861091193,0.0011242621467431966,1.0001520235363557,0.6219199340772119,0.9192163648755748,84504.9081615109,92371.94110667,393.11489945685946,474.7157358715604,37185.709273612105,44958.576527078316,11,0.07273826662243284
2025-08-31 00:00:00+00:00,1,1,0,1268927906,0.000118691986987,87.75718688964844,4395,18.518032272656757,250548.0,0.0334548465907573,566569,178.0,215088.0,4695.0,533462.0,87.75579833984375,0.0307726059108972,18.07123625278473,292403.0,5447.0,603941.0,87.75086212158203,0.037544909864664,20.065948009490967,242842.85714285713,4601.0,523338.0,87.75399017333984,0.03523356813405236,18.064193169275917,390575.6666666667,5220.2,573222.8,87.7408083597819,0.03866706397384401,19.083508302105795,-14.314148623646128,16.486275384958702,-19.31338351386084,-6.389776357827481,-6.188021677614208,6.2060652867495625,-10.89378903465188,8.716326097395166,0.007207642082929233,0.0015822883854488268,0.2599787308488378,0.23707730032071475,56.99454049135578,0.44221896676491873,0.007757205640962282,7.390982311905757e-05,0.0008185250418530878,0.0011376793578154033,1.0001502358344352,0.6217562379535262,0.9112036061979206,82124.66271793004,92596.62462429672,385.9502117284193,475.0329498543131,29897.37894545219,43061.46959018522,11,0.08473009756805262
2025-09-01 00:00:00+00:00,0,0,1,1268927906,0.0001168069084088,87.75784301757812,3876,68.04434049129486,246630.0,0.0302558187395334,464892,176.0,250548.0,4395.0,566569.0,87.75718688964844,0.0334548465907573,18.518032272656757,250548.0,4958.0,538074.0,87.751708984375,0.038905031979084,17.14393146832784,242283.14285714287,4446.428571428572,512883.4285714286,87.75486646379743,0.033997966242687985,25.33568017255692,381906.56666666665,5145.433333333333,567235.8666666667,87.74188028971354,0.03827997731665766,20.75624623298645,-1.5637722113127972,-1.5637722113127972,-21.8233158531666,-11.808873720136514,-13.600731497898055,-17.946093061921854,-22.23160552650506,-9.56222543883285,0.0069902150899636695,0.0007476629014124825,0.25653636493601806,0.24487490502218562,63.61361877740521,0.5305091709275037,0.008337402370007721,0.00027589532739718387,0.0009054456438323757,0.0011432821679049196,1.0001480042830289,0.634404233925129,0.8881396653256024,77797.98763959164,93519.33423984899,465.8175608531079,504.3043473059212,35657.22863908587,45240.44444787387,11,0.08340511184766519
