timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-01-08 00:00:00+00:00,0,0,0,5200655965,698,0.0125558516010642,139600.0,89.74008178710938,1.772968579339074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139600.0,698.0,0.0,89.74008178710938,0.0125558516010642,0.0,139600.0,698.0,0.0,89.74008178710938,0.0125558516010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.71387696709584,139600.0,698.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-01-09 00:00:00+00:00,0,0,0,5200655965,1215,0.0223712213337421,371128.0,86.43364715576172,2.4574181100847285,76260,0.0,0.0,139600.0,698.0,0.0,89.74008178710938,0.0125558516010642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255364.0,956.5,38130.0,88.08686447143555,0.01746353646740315,0.0,255364.0,956.5,38130.0,88.08686447143555,0.01746353646740315,0.0,0.0,165.8510028653295,0.0,74.06876790830945,0.0,inf,0.0,78.1736679003595,0.0,-3.6844568954054635,0.6411045364051275,0.6411045364051275,305.20394736842104,4.86655039928666,0.01593212782418274,0.0,0.0,0.0,1.0,1.0,1.0,163715.01883455898,163715.01883455898,365.57420587344507,365.57420587344507,53923.96313328612,53923.96313328612,2,1.0
2024-01-10 00:00:00+00:00,0,0,0,5200655965,1626,0.0314023457467556,414402.0,85.8841552734375,1.5411979368074258,83385,0.0,0.0,371128.0,1215.0,76260.0,86.43364715576172,0.0223712213337421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308376.6666666667,1179.6666666666667,53215.0,87.35262807210286,0.022109806227187296,0.0,308376.6666666667,1179.6666666666667,53215.0,87.35262807210286,0.022109806227187296,0.0,0.0,11.660128042077123,0.0,33.827160493827165,0.0,9.343036978756892,0.0,40.36938474785916,0.0,-0.6357383963376928,0.479146759710068,0.479146759710068,254.70313460356485,4.9696831602427265,0.019499676204638668,0.0,-1.9279632568359424,0.0,1.0,1.0,1.0,147757.68060352508,147757.68060352508,465.0078852378025,465.0078852378025,46223.030785529416,46223.030785529416,3,1.0
2024-01-11 00:00:00+00:00,0,0,0,5200655965,8841,0.1710374355316162,1913796.0,85.64805603027344,3.106297330450082,432553,0.0,0.0,414402.0,1626.0,83385.0,85.8841552734375,0.0314023457467556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709731.5,3095.0,148049.5,86.92648506164551,0.059341713553294526,0.0,709731.5,3095.0,148049.5,86.92648506164551,0.059341713553294526,0.0,0.0,361.8211302069006,0.0,443.7269372693727,0.0,418.7419799724171,0.0,444.66451936727464,0.0,-0.2749043084983138,1.1437073546955097,1.1437073546955097,216.44379099751188,4.424409437896771,0.020439066567411235,0.0,-1.282556915283221,0.0,1.0,1.0,1.0,811725.1364090762,811725.1364090762,3849.4365821506917,3849.4365821506917,193387.4572225407,193387.4572225407,4,1.0
2024-01-12 00:00:00+00:00,0,0,0,5200655965,9527,0.1514783352613449,2633416.0,84.95584869384766,1.913839129858444,622128,0.0,0.0,1913796.0,8841.0,432553.0,85.64805603027344,0.1710374355316162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094468.4,4381.4,242865.2,86.53235778808593,0.07776903789490461,0.0,1094468.4,4381.4,242865.2,86.53235778808593,0.07776903789490461,0.0,0.0,37.60170885507128,0.0,7.759303246239124,0.0,43.82699923477584,0.0,-11.435566845046507,0.0,-0.8081997052929113,1.0150901625478528,1.0150901625478528,276.38706968933667,4.232909894893181,0.01531354429708308,0.0,-1.0354057312011784,-1.0354057312011784,1.0,1.0,1.0,1110984.1060594881,1110984.1060594881,4403.1518597477425,4403.1518597477425,270183.4863397465,270183.4863397465,5,1.0
2024-01-13 00:00:00+00:00,0,1,0,5200655965,11839,0.1482333093881607,3259736.0,84.37151336669922,1.4020305700605555,758600,0.0,0.0,2633416.0,9527.0,622128.0,84.95584869384766,0.1514783352613449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455346.3333333333,5624.333333333333,328821.0,86.17221705118816,0.08951308314378063,0.0,1455346.3333333333,5624.333333333333,328821.0,86.17221705118816,0.08951308314378063,0.0,0.0,23.783557174407697,0.0,24.26787026346173,0.0,21.93632178587044,0.0,-2.142237612781772,0.0,-0.6878105935403944,0.9138526623876192,0.9138526623876192,275.31554054054055,4.2970362548955245,0.0156063596014242,0.0,-0.9003524780273383,-0.9003524780273383,1.0,1.0,1.0,1329972.1214127261,1329972.1214127261,4977.900829332247,4977.900829332247,320514.7272036029,320514.7272036029,6,1.0
2024-01-14 00:00:00+00:00,0,1,0,5200655965,13522,0.1761347949504852,3719483.0,83.42744445800781,1.0301702427690669,975379,0.0,0.0,3259736.0,11839.0,758600.0,84.37151336669922,0.1482333093881607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778794.4285714286,6752.571428571428,421186.4285714286,85.78010668073382,0.10188761340188127,0.0,1778794.4285714286,6752.571428571428,421186.4285714286,85.78010668073382,0.10188761340188127,0.0,0.0,14.103810860756827,0.0,14.215727679702672,0.0,28.576192987081473,0.0,18.82268275429393,0.0,-1.1189427225137605,0.8350484271337695,0.8350484271337695,275.04865784219476,3.813368123193012,0.013863314810637906,0.0,-0.8568030766078353,-0.8568030766078353,1.0,1.0,1.0,1485379.4897728837,1485379.4897728837,5436.913550202997,5436.913550202997,381218.6801058141,381218.6801058141,7,1.0
2024-01-15 00:00:00+00:00,0,0,1,5200655965,14849,0.2059981226921081,3423471.0,82.90787506103516,0.6984331170747933,883141,0.0,0.0,3719483.0,13522.0,975379.0,83.42744445800781,0.1761347949504852,0.0,139600.0,698.0,0.0,89.74008178710938,0.0125558516010642,0.0,2247918.8571428573,8774.142857142857,547349.4285714285,84.8040771484375,0.1295222235577447,0.0,1984379.0,7764.625,478930.75,85.42107772827148,0.11490142706315963,0.0,2352.3431232091693,-7.958417876893109,2027.3638968481375,9.813637035941426,inf,-9.456631729819897,1540.654327856569,16.95481449308074,-7.613327946683047,-0.6227799501088316,0.7524152819663507,0.7524152819663507,230.53676767676768,3.876467204594505,0.016813830618405648,0.0,-0.5988314492361858,-0.8105546860467774,0.9927769515880297,1.1328072193582261,1.1272464308606736,1493077.084813105,1493077.084813105,5790.611981906576,5790.611981906576,388898.235894963,388898.235894963,7,0.9204158212310689
2024-01-16 00:00:00+00:00,0,0,0,5200655965,12901,0.2057944983243942,3323036.0,82.57147979736328,0.5395385114690191,818210,0.0,0.0,3423471.0,14849.0,883141.0,82.90787506103516,0.2059981226921081,0.0,371128.0,1215.0,76260.0,86.43364715576172,0.0223712213337421,0.0,2669620.0,10443.57142857143,653342.2857142857,84.25233895438058,0.15572554884212356,0.0,2133118.6666666665,8335.333333333334,516628.44444444444,85.10445573594835,0.12500065720329678,0.0,795.3881140738506,-2.9337184395603177,961.8106995884773,-13.118728533908008,972.9215840545502,-7.352280100233144,819.9073007873654,-0.09884768125690835,-4.468360974561724,-0.4057458515541845,0.6873485345052058,0.6873485345052058,257.5597581770268,4.061343589856406,0.015767326520909643,0.0,-0.6052425929478219,-0.7573614756266258,0.9899874010802487,1.2515103082247652,1.2457978407974037,1466195.989459032,1466195.989459032,5680.771140435073,5680.771140435073,380954.9233764774,380954.9233764774,7,0.8934134125629826
2024-01-17 00:00:00+00:00,0,0,0,5200655965,13271,0.2307930141687393,3414571.0,82.41725158691406,0.4677079127100129,805880,0.0,0.0,3323036.0,12901.0,818210.0,82.57147979736328,0.2057944983243942,0.0,414402.0,1626.0,83385.0,85.8841552734375,0.0314023457467556,0.0,3098215.5714285714,12107.142857142857,756555.8571428572,83.75706699916294,0.18420993004526406,0.0,2261263.9,8828.9,545553.6,84.83573532104492,0.13557989289984104,0.0,723.9755117011983,2.7545593848516736,716.1746617466175,2.8679947290907615,866.4567967859928,-1.5069480940100966,634.9546942447258,12.147319801008427,-4.036720947519978,-0.186781453872098,0.6370397942513395,0.6370397942513395,257.27629596142253,4.237066018432002,0.01646769188006666,0.0,-0.5687424795968172,-0.6973831176757835,0.9872852127962355,1.370125606050922,1.358681778730628,1440515.0896039815,1440515.0896039815,5578.669802620215,5578.669802620215,370632.0495391622,370632.0495391622,7,0.9180230155642599
2024-01-18 00:00:00+00:00,0,0,0,5200655965,12186,0.2189572900533676,3491681.0,82.35274505615234,0.4137552608041108,807836,0.0,0.0,3414571.0,13271.0,805880.0,82.41725158691406,0.2307930141687393,0.0,1913796.0,8841.0,432553.0,85.64805603027344,0.1710374355316162,0.0,3323627.714285714,12585.0,810167.7142857143,83.28630828857422,0.1910556235483714,0.0,2373120.0,9134.09090909091,569397.4545454546,84.61000893332742,0.14315965627743438,0.0,82.44792025900358,2.258263190309995,37.83508652867322,-8.175721498003163,86.76000397639135,0.24271603712711087,28.017173183641077,-5.128285255080678,-3.8475023565699207,-0.07826823816575734,0.5967050192455098,0.5967050192455098,286.50865676540576,4.32225931716423,0.015084726250468845,0.0,-0.44906425476074235,-0.6359005321155873,0.9843552711855134,1.4005308262058869,1.3345633016757017,1416052.6152719043,1416052.6152719043,5388.316758590672,5388.316758590672,360395.7934361509,360395.7934361509,7,0.9387543914033214
2024-01-19 00:00:00+00:00,0,0,0,5200655965,13314,0.2081652879714965,3554674.0,82.03376007080078,0.3723955584154697,838478,0.0,0.0,3491681.0,12186.0,807836.0,82.35274505615234,0.2189572900533676,0.0,2633416.0,9527.0,622128.0,84.95584869384766,0.1514783352613449,0.0,3455236.0,13126.0,841074.8571428572,82.86886705671039,0.19915375964982165,0.0,2471582.8333333335,9482.416666666666,591820.8333333334,84.39532152811687,0.14857679225193957,0.0,34.98338280013489,1.8040880595907804,39.75018368846437,9.256523879862133,34.77580176426716,3.793096618620617,37.422481975623676,-4.928816062365726,-3.439537910541157,-0.3873398332187472,0.5634326932898333,0.5634326932898333,266.9676304919264,4.239431160470327,0.015878751882873632,0.0,-0.34476007734026254,-0.5882407501860907,0.9819130439487936,1.397985110351349,1.340409606583237,1392570.5724739172,1392570.5724739172,5277.355096125905,5277.355096125905,352294.0306324284,352294.0306324284,7,0.9556903472875128
2024-01-20 00:00:00+00:00,0,1,0,5200655965,16511,0.2022932916879654,4572377.0,81.98899841308594,0.4208737905837614,1106776,0.0,0.0,3554674.0,13314.0,838478.0,82.03376007080078,0.2081652879714965,0.0,3259736.0,11839.0,758600.0,84.37151336669922,0.1482333093881607,0.0,3642756.1428571427,13793.42857142857,890814.2857142857,82.52850777762276,0.20687661426407947,0.0,2633182.3846153845,10023.076923076924,631432.7692307692,84.21021975003757,0.15270883067009539,0.0,40.26832234266824,28.629995324465753,39.46279246557987,24.012317860898303,45.8971790139731,31.998215814845477,36.46952397065111,-2.8208335504693482,-2.8238381161403203,-0.05456492263210544,0.5525777787207151,0.5525777787207151,276.9123667635659,4.131254082800781,0.01491809099755416,0.0,-0.22436795915875934,-0.5415184943230587,0.9800295976259573,1.3834044174608975,1.3547128437582334,1455038.0730572848,1455038.0730572848,5415.688267455616,5415.688267455616,366287.9533049906,366287.9533049906,8,1.0
2024-01-21 00:00:00+00:00,0,1,0,5200655965,19124,0.2422586232423782,5405860.0,81.78556823730469,0.4330526445719831,1376723,0.0,0.0,4572377.0,16511.0,1106776.0,81.98899841308594,0.2022932916879654,0.0,3719483.0,13522.0,975379.0,83.42744445800781,0.1761347949504852,0.0,3883667.1428571427,14593.714285714286,948149.1428571428,82.29395403180804,0.21632287544863557,0.0,2831230.785714286,10673.142857142857,684667.7857142857,84.03703035627093,0.15910524442525845,0.0,45.33901620198291,18.228658747955386,41.42878272444905,15.825813094300777,41.147492410642414,24.390391551678036,37.54160460486054,19.75613290037259,-1.9680289038813137,-0.24811886926134896,0.5588434447354137,0.5588434447354137,282.65934640522875,3.9266112888276807,0.01389094691455949,0.0,-0.17554909842354535,-0.5024905529651051,0.9792582351247634,1.3717239733522253,1.3596212760306325,1582214.7651295236,1582214.7651295236,5743.670454135951,5743.670454135951,404378.3802328208,404378.3802328208,9,1.0
2024-01-22 00:00:00+00:00,0,0,0,5200655965,10317,0.1772477924823761,3419328.0,81.58841705322266,0.2435831394378697,800641,0.0,0.0,5405860.0,19124.0,1376723.0,81.78556823730469,0.2422586232423782,0.0,3423471.0,14849.0,883141.0,82.90787506103516,0.2059981226921081,0.0,3883075.285714286,13946.285714285714,936363.4285714285,82.10546003069196,0.21221568541867392,0.0,2870437.2666666666,10649.4,692399.3333333334,83.87378946940105,0.16031474762906628,0.0,-0.12101752870113947,-36.74775151409766,-30.52057377601185,-46.05208115457018,-9.341656655052821,-41.844437842616124,-13.956598164102319,-26.83530100596634,-1.5914748832256742,-0.24105864681405187,0.4512586469283423,0.5337873385736124,331.3944562899787,4.270732736978575,0.01288590905798097,0.0,-0.16343934195382098,-0.4694889068603519,0.978916781393856,1.3527817976748744,1.3237440008307608,1383332.060615653,1532203.0691165144,4983.674705067944,5535.503174960701,353518.20806413796,390817.5954877282,9,0.6325224848590234
2024-01-23 00:00:00+00:00,0,0,0,5200655965,9127,0.1599004119634628,2826691.0,81.52975463867188,0.1879379314780923,675727,0.0,0.0,3419328.0,10317.0,800641.0,81.58841705322266,0.1772477924823761,0.0,3323036.0,12901.0,818210.0,82.57147979736328,0.2057944983243942,0.0,3812168.8571428573,13407.142857142857,916008.7142857143,81.9566421508789,0.20565938736711226,0.0,2867703.125,10554.25,691357.3125,83.72728729248047,0.16028885164996606,0.0,-14.936491810500996,-17.33197283208865,-29.253546236725835,-11.534360763787921,-17.41398907370968,-15.6017490985348,-22.300929682089212,-9.787078460025478,-1.2616040807890028,-0.07190042002226393,0.355367288102611,0.5161933197018519,309.67254601226995,4.18317873463879,0.013506914024577937,0.0,-0.15854781014578573,-0.43834457397460735,0.9788522332580029,1.3293457136163136,1.283054842867207,1151707.8641082896,1480289.1960131247,4118.173971876049,5361.330562463016,298761.8655424804,377588.6734688456,9,0.5228938596264054
2024-01-24 00:00:00+00:00,0,0,0,5200655965,9399,0.172743409872055,2772598.0,81.5106201171875,0.1738835232739939,668598,0.0,0.0,2826691.0,9127.0,675727.0,81.52975463867188,0.1599004119634628,0.0,3414571.0,13271.0,805880.0,82.41725158691406,0.2307930141687393,0.0,3720458.4285714286,12854.0,896397.0,81.8271233694894,0.19736658675330024,0.0,2862108.705882353,10486.29411764706,690018.5294117647,83.59689510569854,0.16102147272185366,0.0,-18.800985541082614,-1.9136509791837897,-29.176399668450003,2.9801687301413304,-17.035042438080104,-1.0550118612990156,-25.15223630393014,8.031872933214723,-1.1000505989579912,-0.023469372095108465,0.24508717048117765,0.5008438163025827,294.9572340425532,4.146877276214891,0.014057753601186959,0.0,-0.14053453717912817,-0.40875120723948843,0.9788296953616343,1.2999011606110389,1.2257159459361588,835584.7585467867,1433469.4469269637,2993.090523041505,5198.642115551736,224904.36492932675,365640.32972155814,9,0.5128874961615728
