timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,daily_Estimated Revenue,session_session_length,ccu_playing,daily_rpv,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-30 00:00:00+00:00,1,0,0,7782036711,115.0,375501.0,1064141,24.964278777440388,5120.0,0.1774107394768643,0.0456585101783275,97.6837387084961,1035402.0,5359.0,464130.0,97.71307373046876,0.0472152009606361,26.80783438682556,135709.0,4388.0,382178.0,97.91791534423828,0.040321908891201,22.880423148473103,799221.2857142857,4584.142857142857,357906.4285714286,97.7581547328404,0.04044150880404877,26.598735491434734,267300.46153846156,2615.423076923077,234230.3076923077,97.72503075232872,0.023509562376532823,20.298547904460857,684.1344347095624,2.7756369023818728,16.68185961713764,-4.459787273745097,-1.7470916693268612,-19.095727490142846,13.234991680393993,-3.29701187464273,-0.23915606752750174,-0.030021593685192194,0.8545654814279575,1.3773093699127688,207.79945323179066,2.8339156648965917,0.013635080505563219,2.3459537145832405e-05,-0.03171294076102069,0.0061639978131687485,1.0003389508323166,2.9899734595081746,1.720215296071073,403290.02129779896,368155.4302589308,893.5192705326415,1993.0637756595133,92169.73929387031,166461.263081059,18,1.0
2025-07-01 00:00:00+00:00,1,0,0,7782036711,114.0,381293.0,1091053,30.436014890670776,4946.0,0.1710600064329166,0.043169155716896,97.69412231445312,1064141.0,5120.0,375501.0,97.6837387084961,0.0456585101783275,24.964278777440388,144261.0,3893.0,338666.0,97.88288116455078,0.0370768532156944,24.17889793713887,934477.2857142857,4734.571428571428,363996.0,97.73118918282645,0.04131183773279186,27.492609341939293,297809.81481481483,2701.740740740741,239677.07407407407,97.72388599537037,0.024237695463212944,20.674009644690855,656.3048918280062,2.5289881698008054,27.04854867711277,-3.3984374999999956,12.586737375467273,1.5424725899531477,16.431552229526236,-5.4521149544934255,-0.19284153454814934,0.01062982037165483,0.7623984810107324,1.3239357804700542,220.54841317970488,2.861448121397137,0.012971617701825887,2.7895974801128794e-05,-0.020755495343887796,0.0052582644135366445,1.0000747328801112,3.137832399161746,1.7044457793230963,416045.42547844275,394281.0696084942,419.7014964874949,2005.1663961759575,61152.11282742619,165664.19022596604,19,1.0
2025-07-02 00:00:00+00:00,1,0,0,7782036711,110.0,426857.0,1115295,23.24974274635315,6725.0,0.1646196516970876,0.0576998032629489,97.66744232177734,1091053.0,4946.0,381293.0,97.69412231445312,0.043169155716896,30.436014890670776,693416.0,4103.0,288370.0,97.81932830810548,0.0375365428626537,25.10339609781901,994745.7142857143,5109.142857142857,383779.85714285716,97.70949118477958,0.0441923035042626,27.22780172030131,327005.71428571426,2845.4285714285716,246362.07142857142,97.72187014988491,0.02543277074177494,20.766000112607365,60.84067861139633,2.2218902289806275,63.90446015110896,35.96845936109987,48.02406630370704,11.9498653266648,53.716349089666096,33.65979089641018,-0.15527195796084525,-0.027309721448653956,0.6861115871361563,1.2740261695051884,165.8184656556646,2.6128009783112884,0.015754653772448918,2.0846253143876737e-05,-0.014994212559297912,0.0042972345461793305,0.9998733245169547,3.0419826652221023,1.7376126240022263,423015.38495683734,416613.8375777366,703.9511565224017,2109.4717686798144,61807.7561913722,166371.43288480403,20,1.0
2025-07-03 00:00:00+00:00,1,0,0,7782036711,109.0,541474.0,1349214,21.728001594543457,6582.0,0.185766499880852,0.0566262789070606,97.63980865478516,1115295.0,6725.0,426857.0,97.66744232177734,0.0576998032629489,23.24974274635315,797589.0,4216.0,313367.0,97.78005981445312,0.0388927906751632,24.424164533615112,1073549.2857142857,5447.142857142857,416366.5714285714,97.689455304827,0.04672565896596224,26.84263558614822,362254.275862069,2974.2758620689656,256538.3448275862,97.71904044315733,0.026508408954370996,20.79917257750171,69.16156065341926,20.97373340685649,56.119544592030365,-2.126394052044611,72.79228508426223,26.85138114169383,45.59582360651211,-1.8605338236528213,-0.14343533838505618,-0.028293632284492887,0.6355821721652528,1.2449776818841278,204.95427616588182,2.4917383074010804,0.012155685858072857,1.610418027856454e-05,-0.012378965105326309,0.0033015697460415513,0.999697242848516,2.9635241244827917,1.7626730840915896,444976.9805673493,450998.488615372,851.1533739192141,2184.5810303866333,74076.33165952461,172319.5909682015,21,1.0
2025-07-04 00:00:00+00:00,1,0,1,7782036711,107.0,528735.0,1136990,27.704084237416584,6112.0,0.1457049218538852,0.0519381389021873,97.6235809326172,1349214.0,6582.0,541474.0,97.63980865478516,0.0566262789070606,21.728001594543457,902830.0,4518.0,322099.0,97.72596740722656,0.0369899608194828,23.32790168126424,1107000.7142857143,5674.857142857143,445886.0,97.6748286655971,0.04886111297777716,27.467804522741407,388078.8,3078.866666666667,265611.56666666665,97.71585845947266,0.027356066619298205,21.029336299498876,25.936222766190763,-15.72945433415307,35.28109783089863,-7.1406867213612895,64.15294676481453,-2.352652204907346,40.41144611007863,-8.27908895897581,-0.10476895478835901,-0.016619985630383916,0.5667708603505562,1.1986757598267443,185.99541959757892,2.1503926345094717,0.011559644132421474,2.4366142069213022e-05,-0.014220918927874396,0.0023661951864914687,0.9995801112068972,2.8525152991756166,1.7861161715152545,434611.5145194437,465180.6504626511,894.068970592213,2221.712414011929,81546.39614138918,176464.75456739194,21,0.8427054566584693
2025-07-05 00:00:00+00:00,1,1,0,7782036711,104.0,459033.0,1170966,21.86670207977295,5534.0,0.1405407871489622,0.0420583747327327,97.60797882080078,1136990.0,6112.0,528735.0,97.6235809326172,0.0519381389021873,27.704084237416584,956910.0,4880.0,403212.0,97.70203399658205,0.0397207029163837,37.38467502593994,1137580.142857143,5768.285714285715,453860.4285714286,97.66139221191406,0.04919506609439844,25.25095124471755,427001.1,3262.0666666666666,280854.43333333335,97.72573013305664,0.02874183249223273,21.292243041594823,22.369501834028284,2.9882408816260586,13.401639344262307,-9.456806282722518,13.84408202136842,-13.18278532724333,5.88527303071662,-19.02217595447673,-0.09626736715077078,-0.015981908947992896,0.48731634745467173,1.125229151827784,211.55663956639566,2.5509352248417327,0.012055751861517883,1.8674054930474514e-05,-0.017496926443915622,-0.0011162152147120431,0.9993416480894542,2.6641152513591724,1.7116189828081787,408960.9956056088,480474.0855825307,899.4665452000207,2188.6708127164266,78094.89786802018,172593.94946195162,21,0.8678875256260311
2025-07-06 00:00:00+00:00,1,1,0,7782036711,102.0,427121.0,1206779,24.033718585968018,5136.0,0.1375716479160641,0.0424314774572849,97.58692169189452,1170966.0,5534.0,459033.0,97.60797882080078,0.0420583747327327,21.86670207977295,1035402.0,5359.0,464130.0,97.71307373046876,0.0472152009606361,26.80783438682556,1162062.5714285714,5736.428571428572,448573.4285714286,97.64337049211774,0.04851167702249113,24.854648987452187,467059.2,3432.4,294575.0333333333,97.72036921183268,0.030148972175083995,21.74665893316269,16.551735461202497,3.05841501802786,-4.161224108975558,-7.191904589808463,-7.97384353521643,-6.952005629224911,-10.131744450986135,0.8871068530896364,-0.12910456478140153,-0.02157316354733929,0.4027032663782363,1.0576534116333738,234.9190188826163,2.825373078417876,0.012024667425232135,1.9915575818266808e-05,-0.01809283665248432,-0.0018598970237102804,0.9992120504626009,2.488041283478778,1.6090657001760948,368201.80785387603,493986.7563147543,888.7081376054506,2126.0876583608883,76723.09552275264,167043.908099035,21,0.894431128049368
2025-07-07 00:00:00+00:00,1,0,0,7782036711,101.0,414258.0,1217758,23.578060626983643,5355.0,0.1328721211827605,0.0439932867884635,97.57685089111328,1206779.0,5136.0,427121.0,97.58692169189452,0.0424314774572849,24.033718585968018,1064141.0,5120.0,375501.0,97.6837387084961,0.0456585101783275,24.964278777440388,1184007.857142857,5770.0,454110.14285714284,97.6281008039202,0.04827378796679627,24.65661782310122,507208.26666666666,3599.4666666666667,306793.06666666665,97.6933609008789,0.03150967799592757,22.145330808560054,14.435774958393676,0.909777183726268,4.58984375,4.264018691588789,10.32141059544449,-3.011558785449553,-3.6471259867222328,3.6807799887497383,-0.10942232432542554,-0.010319826270399624,0.3018431994197052,0.9949876802428227,227.36333084391336,2.9396054159354414,0.012926695617958813,1.93618446892888e-05,-0.019453048706049216,0.0018123232085132494,0.9993319904612054,2.334362302341925,1.5320305073582585,299312.1148311998,504665.9766506497,865.7253485493385,2071.1638695942543,76509.08358482037,161684.35229023444,21,0.9025684583765066
2025-07-08 00:00:00+00:00,1,0,0,7782036711,102.0,432504.0,1286351,24.13626225789388,4899.0,0.133702317454629,0.0414573550224304,97.56177520751952,1217758.0,5355.0,414258.0,97.57685089111328,0.0439932867884635,23.578060626983643,1091053.0,4946.0,381293.0,97.69412231445312,0.043169155716896,30.436014890670776,1211907.5714285714,5763.285714285715,461426.0,97.60919407435826,0.04802924501044404,23.756653161275953,549233.6,3755.2,319088.76666666666,97.68858947753907,0.03281016014516348,22.571039326323405,17.899955364221533,5.6327283417559215,-0.9502628386575007,-8.51540616246499,13.430878615657772,4.404501542516992,-3.9653328077380534,-5.764360772194244,-0.13547090019153663,-0.0154500616243336,0.1714909797262215,0.9386781336258777,262.52061224489796,2.974187581646455,0.01132703668165686,1.8763341805270936e-05,-0.017127718244283344,0.0010430867467762816,0.9991872602152878,2.206543029101955,1.4638528065070717,184042.82101047726,515553.57057262183,789.324975901822,1982.5927190563305,74232.16618255098,156497.65417139826,21,0.9534076877352295
2025-07-09 00:00:00+00:00,1,0,0,7782036711,104.0,352615.0,1182692,26.347585678100582,4305.0,0.1180906459729737,0.0346409678459167,97.53450775146484,1286351.0,4899.0,432504.0,97.56177520751952,0.0414573550224304,24.13626225789388,1115295.0,6725.0,426857.0,97.66744232177734,0.0576998032629489,23.24974274635315,1221535.7142857143,5417.571428571428,450820.0,97.59020342145648,0.04473512566515373,24.199202151525586,587876.1,3895.5666666666666,329023.6,97.67484436035156,0.033894189175528736,23.06333175434007,6.0429751769711215,-8.058375979806442,-35.985130111524164,-12.12492345376608,-17.39270997078647,-18.47127425411095,-39.96345587514178,-16.441924895656534,-0.13610940058667031,-0.02794891339018557,0.13501284475452116,0.8815151709157298,274.6614026939155,3.3540508655307755,0.01220874832679175,2.227762037832352e-05,-0.016808646065849968,0.001830195850209705,0.9991334417838148,2.0778795298630346,1.3198464619844643,149613.23022402133,518221.7007687727,768.3336221623059,1859.702918123796,67648.0812559374,148375.892650506,21,0.8765785116371457
2025-07-10 00:00:00+00:00,1,0,0,7782036711,103.0,309711.0,1194628,26.898953358332317,3687.0,0.115513292993873,0.0296418815851211,97.5257568359375,1182692.0,4305.0,352615.0,97.53450775146484,0.0346409678459167,26.347585678100582,1349214.0,6582.0,541474.0,97.63980865478516,0.0566262789070606,21.728001594543457,1199452.0,5004.0,417711.0,97.57391030447823,0.04088021176201951,24.937909546352564,627068.7333333333,4005.5666666666666,337340.1666666667,97.67651189168295,0.034738821466453323,23.584266491068732,-11.457485617552143,1.0092230267897406,-43.983591613491335,-14.355400696864107,-42.80223981206854,-12.167378018518782,-47.65348852646378,-14.43113911548769,-0.1168087283444974,-0.008972122512418412,0.1065896597840078,0.8263277223306367,323.9229934924078,3.8572221935217232,0.011904608152089683,2.2516574901774792e-05,-0.016627175467355038,-0.0005048554519114185,0.9989495776905046,1.9127919097863915,1.176787525779964,121139.21686644903,518164.2781600907,834.0047697968821,1738.6758077248955,68085.79815788844,139517.16951664689,21,0.8854251438244786
2025-07-11 00:00:00+00:00,1,0,0,7782036711,105.0,250794.0,973791,26.06778422991435,3047.0,0.0915783027191869,0.0229231379926204,97.51705932617188,1194628.0,3687.0,309711.0,97.5257568359375,0.0296418815851211,26.898953358332317,1136990.0,6112.0,528735.0,97.6235809326172,0.0519381389021873,27.704084237416584,1176137.857142857,4566.142857142857,378005.14285714284,97.5586929321289,0.036735211632081384,24.70415240242368,658849.2666666667,4094.3,343629.2,97.68212051391602,0.03538537239655847,24.073495512538486,-14.353600295517111,-18.48583826931899,-50.14725130890052,-17.358285869270407,-52.56716502595818,-19.02321841975261,-55.86453716450932,-22.666386994384357,-0.10911462725265997,-0.008918166900517832,0.09787322856585169,0.772292862879078,319.4852362204724,3.8828166430750213,0.012149365019238821,2.676935549882762e-05,-0.015622547694611114,-0.0037936591465559623,0.9987364362982935,1.7851395101239498,1.0381468144632044,111729.07162447034,508824.5863597811,1005.1133690362393,1610.750010570146,77719.60502167582,130654.23822741536,21,0.7217468837412004
2025-07-12 00:00:00+00:00,1,1,0,7782036711,109.0,235469.0,1136990,25.0508774916331,2927.0,0.1044098521097844,0.0216868016868829,97.51431274414062,973791.0,3047.0,250794.0,97.51705932617188,0.0229231379926204,26.06778422991435,1170966.0,5534.0,459033.0,97.60797882080078,0.0420583747327327,21.86670207977295,1171284.142857143,4193.714285714285,346067.4285714286,97.5453120640346,0.0338249869112457,25.159034604117984,695858.5333333333,4155.366666666667,348408.43333333335,97.6916124979655,0.03569663766150668,23.307903923043884,-2.9015359967753174,16.759140308341316,-47.10878207444886,-3.938299967180836,-48.70325227162318,-6.110592757402489,-48.43642479126815,-5.393399045695713,-0.09596149596757808,-0.0028165144131953035,0.08524223250197457,0.7208177722680147,388.3162568306011,4.82859812290313,0.012430458232471228,2.2032608430174995e-05,-0.013336726597376272,-0.007997443652125088,0.9985024258460885,1.6832216416839845,0.9475678698927079,98406.3731291813,501587.19781102135,1164.0263676632846,1525.59617478078,90970.09201546528,123565.95373899088,21,0.8427054566584693
2025-07-13 00:00:00+00:00,1,1,0,7782036711,114.0,232926.0,1104720,22.674371878306072,2806.0,0.0993892056178969,0.0235674064606428,97.50282287597656,1136990.0,2927.0,235469.0,97.51431274414062,0.0216868016868829,25.0508774916331,1206779.0,5136.0,427121.0,97.58692169189452,0.0424314774572849,24.033718585968018,1156704.2857142857,3860.8571428571427,318325.28571428574,97.53329794747489,0.031130119626011116,24.964842217309133,731405.3666666667,4209.666666666667,351857.36666666664,97.69347279866537,0.03612840240821237,23.64703530614503,-8.45714086837772,-2.8381955865926733,-45.36604361370716,-4.133925521011273,-45.46603889764259,-1.0799723105801573,-44.45772838250156,8.671655695995838,-0.08617836740816287,-0.011782750491418081,0.08071733018791093,0.671389556252628,393.5589597434984,4.742773486972313,0.012046692740644065,2.0524975879254645e-05,-0.011944907052172252,-0.010902328406346015,0.9983604344630006,1.581481813547379,0.8616522611289036,93582.33501839224,491057.92456712405,1293.0771056278497,1442.6691577941826,99052.58868329825,118587.64381423825,21,0.818787827579613
2025-07-14 00:00:00+00:00,1,0,0,7782036711,127.0,183018.0,1008009,24.68222991625468,2422.0,0.0889859227067084,0.0195286702364683,97.5112762451172,1104720.0,2806.0,232926.0,97.50282287597656,0.0235674064606428,22.674371878306072,1217758.0,5355.0,414258.0,97.57685089111328,0.0439932867884635,23.578060626983643,1126740.142857143,3441.8571428571427,285291.0,97.52393014090401,0.027635174404297514,25.122580687204998,763302.3,4241.366666666667,352396.06666666665,97.69222742716471,0.03637152987842754,23.995939836352346,-17.224193969573598,-8.754344992396268,-54.771241830065364,-13.684960798289382,-55.820285908781486,-21.426547487184767,-55.60988582105813,-17.136956630841528,-0.06720307675153192,0.008669871180444488,0.08570487521817106,0.6238655502815583,416.0169211721007,5.507674066626962,0.013233598697403003,2.4486096285011738e-05,-0.0080825260707216,-0.013076654928542647,0.9982772704575072,1.4761388022244173,0.7598023645600984,99021.18450031917,476198.0094206792,1434.783471430483,1389.9000828224619,112664.08350197806,117752.03912662472,21,0.747108316397547
2025-07-15 00:00:00+00:00,1,0,0,7782036711,139.0,186545.0,888363,28.10970679918925,2535.0,0.0772315867431352,0.0205948315560817,97.50525665283205,1008009.0,2422.0,183018.0,97.5112762451172,0.0195286702364683,24.68222991625468,1286351.0,4899.0,432504.0,97.56177520751952,0.0414573550224304,24.13626225789388,1069884.7142857143,3104.1428571428573,250154.0,97.51585606166294,0.024654813909104845,25.690215621675765,791029.7333333333,4284.433333333333,354808.76666666666,97.6854367574056,0.036658808371672985,24.341327080576892,-30.93930039312753,-11.869536879135012,-48.25474586650337,4.665565648224601,-56.86860699554224,1.9271328503207341,-50.3228521333816,5.459467064083157,-0.05793104375894087,-0.006173226848171787,0.10643457607287975,0.5783292510097415,350.30086750788644,4.762165900099707,0.013589141552217684,3.164210481197938e-05,-0.0046768188476517085,-0.01416740544778473,0.9982640125143342,1.352521490914519,0.6725481542972391,121430.79730818365,457475.63320510223,1532.2114449670155,1311.6019077326082,122698.52586036932,113362.12405283902,21,0.6584300192556555
2025-07-16 00:00:00+00:00,1,0,0,7782036711,147.0,186762.0,495266,24.96361303329468,2630.0,0.042353535801726,0.0209741201251745,97.50402069091795,888363.0,2535.0,186545.0,97.50525665283205,0.0205948315560817,28.10970679918925,1182692.0,4305.0,352615.0,97.53450775146484,0.0346409678459167,26.347585678100582,971681.0,2864.8571428571427,226460.7142857143,97.51150076729911,0.022702407091855958,25.49250524384635,805526.7333333333,4324.966666666666,357551.06666666665,97.67395960489908,0.036915090493857806,24.509520149346137,-58.1238395118932,-44.24959166466861,-38.908246225319395,3.747534516765283,-47.03515165265233,0.11632581950735688,-39.45284606807883,1.841668712171618,-0.031257717140042995,-0.0012675849041521303,0.19268400159376792,0.5463296497991307,188.24249334853667,2.651842174306474,0.014082018386939597,5.040435367851014e-05,-0.003280367170054765,-0.014214393692098233,0.9983367231321723,1.2062678490869039,0.6149898805106098,211298.8864354535,440083.13812583766,1449.810129667989,1236.4738652879935,128636.77845337494,107964.59994382363,21,0.36707742433742907
2025-07-17 00:00:00+00:00,1,0,0,7782036711,153.0,181968.0,449973,25.3169899781545,2348.0,0.0378510246017529,0.0188463702797889,97.50850677490234,495266.0,2630.0,186762.0,97.50402069091795,0.0209741201251745,24.96361303329468,1194628.0,3687.0,309711.0,97.5257568359375,0.0296418815851211,26.898953358332317,865301.7142857143,2673.5714285714284,208211.7142857143,97.50903647286552,0.021160191191094215,25.26651047524952,818588.9666666667,4352.5,359279.0333333333,97.66604792277018,0.03700895110766088,24.716474111990074,-62.333630217942314,-9.145186626984291,-36.31678871711419,-10.722433460076042,-41.24587115084708,-2.5669033315128376,-36.4197909445501,-10.14464412660504,-0.017687697686030734,0.004600922046704703,0.25158537160711786,0.5162567959094193,191.55938697318007,2.472800312141079,0.012903296715374596,5.6263228493545184e-05,-0.0015645708356569771,-0.014785985554150557,0.9983923640482636,1.0570649611969047,0.5717587382992338,259730.91524287412,422602.11709813576,1338.8583643463637,1179.8040968298733,120667.83914952862,104560.3820302374,21,0.33350750881624414
2025-07-18 00:00:00+00:00,1,0,0,7782036711,159.0,158259.0,441324,26.21691656112671,1971.0,0.0365781193041502,0.0148267885670065,97.5189437866211,449973.0,2348.0,181968.0,97.50850677490234,0.0188463702797889,25.3169899781545,973791.0,3047.0,250794.0,97.51705932617188,0.0229231379926204,26.06778422991435,789235.0,2519.8571428571427,194992.42857142858,97.50930568150112,0.02000356984457794,25.28781509399414,829179.2333333333,4280.133333333333,350915.36666666664,97.65634587605794,0.03616723800078029,25.045775441443862,-54.679802955665025,-1.9221153269196156,-35.313423039054804,-16.056218057921633,-36.89681571329457,-13.02921392772356,-35.3195510502111,-21.328147824268605,0.0019324418335076032,0.010703693517566393,0.30669311808317945,0.4924453523255166,223.79513184584178,2.78860103626943,0.012454189308732466,5.940501118478833e-05,0.0006430489676450211,-0.014742235771409509,0.9984943098859808,0.951826780353922,0.5530853598537542,301383.164876595,408325.45969983505,1252.6683519591297,1257.2043076860537,109846.13819981164,110309.10311061282,21,0.3270971098728593
2025-07-19 00:00:00+00:00,1,1,0,7782036711,186.0,150029.0,242880,27.95622189839681,1889.0,0.0198780182738099,0.0135176219046115,97.52780151367188,441324.0,1971.0,158259.0,97.5189437866211,0.0148267885670065,26.21691656112671,1136990.0,2927.0,235469.0,97.51431274414062,0.0216868016868829,25.0508774916331,661505.0,2371.5714285714284,182786.7142857143,97.511232648577,0.018836544161396317,25.702864294960385,831300.3333333334,4197.766666666666,342756.43333333335,97.64782231648763,0.035254956129938314,25.26111475373236,-78.63833454999605,-44.96560350218887,-35.46293132900581,-4.160324708269913,-36.28503115059731,-5.200336157817254,-37.668900653121504,-8.829738526846187,0.013832604826569117,0.009083083457261942,0.38653890718077794,0.4871698868478732,128.5079365079365,1.618876224755049,0.012590815170299273,0.00011510254774312033,0.003340039934430813,-0.014694571998943093,0.9986012010849774,0.7957473051255843,0.5342949255693564,354222.15618639736,404984.4893265993,1183.929156348787,1330.593973753266,103364.91084388243,115863.70372976239,21,0.1800159203803103
2025-07-20 00:00:00+00:00,1,1,0,7782036711,200.0,143411.0,233836,26.32762575149536,1872.0,0.0189175417893117,0.0144403837621212,97.5196304321289,242880.0,1889.0,150029.0,97.52780151367188,0.0135176219046115,27.95622189839681,1104720.0,2806.0,232926.0,97.50282287597656,0.0235674064606428,22.674371878306072,537093.0,2238.1428571428573,169998.85714285713,97.51363372802734,0.01753268377589323,26.224757705416,832327.1,4116.133333333333,334636.0333333333,97.63713404337565,0.034562318368504395,25.45936655468411,-78.83300745890361,-3.7236495388669355,-33.285816108339276,-0.8999470619375338,-38.430660381408686,-4.411147178212216,-38.727310592124695,6.826362388453111,0.017238020045562408,-0.008378207461001708,0.4567388475705732,0.48463223411414724,124.84570208222104,1.6305190639555964,0.013053300978997573,0.00011258964899265454,0.0030384063720784063,-0.014194331524502309,0.9987351091717477,0.6452907757058494,0.5072774224506373,386811.51014765387,403372.5419867492,1109.9532041417872,1396.276001105931,96604.72767493516,121073.98470513042,21,0.17331275839118182
2025-07-21 00:00:00+00:00,1,0,0,7782036711,208.0,134559.0,226281,23.93880883852641,1879.0,0.0180949958970343,0.0148032177239656,97.51293182373048,233836.0,1872.0,143411.0,97.5196304321289,0.0144403837621212,26.32762575149536,1008009.0,2422.0,183018.0,97.5112762451172,0.0195286702364683,24.68222991625468,425417.5714285714,2160.5714285714284,163076.14285714287,97.51387023925781,0.016857619131249984,26.11855469431196,834619.6,4022.3333333333335,322228.4,97.62680104573568,0.03382619461044665,25.547884792751734,-77.55168852659054,-3.2308968678903205,-22.41948802642444,0.3739316239316226,-26.4777235026063,-6.1724693363828464,-24.19751296572298,2.5126337902193097,0.0016978329861361274,-0.006868984602115269,0.5206522896837038,0.4787602547979675,120.3622340425532,1.6816364447086802,0.013964030915576695,0.0001057919270579472,0.002626419067389304,-0.013714341618723723,0.9988432397121672,0.5097143314494069,0.498359904960867,404067.2339465407,399582.6923553777,928.5078334097683,1449.6854672731567,87184.3300129228,121893.7386430747,21,0.16771320190866681
2025-07-22 00:00:00+00:00,1,0,0,7782036711,221.0,133306.0,221045,24.764469861984253,2049.0,0.0174866448844972,0.0163229219615459,97.51461791992188,226281.0,1879.0,134559.0,97.51293182373048,0.0148032177239656,23.93880883852641,888363.0,2535.0,186545.0,97.50525665283205,0.0205948315560817,28.10970679918925,330086.4285714286,2091.1428571428573,155470.57142857142,97.51520756312779,0.016247346332030586,25.640663703282677,836815.4,3937.766666666667,311272.3333333333,97.61336415608724,0.03297004876658315,25.504010462760924,-75.11771651903557,-2.3139370959117223,-19.171597633136095,9.04736562001065,-28.53949449194564,-0.931190035597762,-20.742629445174053,10.266039896987955,0.009600781959018256,0.0017291000894426034,0.5726940245360923,0.47308413996747706,107.82682926829268,1.6581649875850482,0.015370535680796958,0.0001120331056069065,0.0014760153634207499,-0.012431734316341541,0.998994434893131,0.39445548991023416,0.49279109191061043,400877.55401862494,395884.0938205403,722.8464681268925,1489.1310746442928,66379.72482552278,123657.24146240667,21,0.16383242391496086
2025-07-23 00:00:00+00:00,1,0,0,7782036711,225.0,138969.0,216668,27.737348874409992,1834.0,0.0169562745572545,0.0149887101724743,97.5190887451172,221045.0,2049.0,133306.0,97.51461791992188,0.0163229219615459,24.764469861984253,495266.0,2630.0,186762.0,97.50402069091795,0.0209741201251745,24.96361303329468,290286.71428571426,1977.4285714285713,148643.0,97.51736014229911,0.015392287767359129,26.03691168058486,839514.0333333333,3852.633333333333,303165.36666666664,97.60006993611654,0.032125608809292265,25.66590798695882,-56.252195789737236,-1.9801397905403917,-30.266159695817485,-10.492923377257203,-25.590323513348544,4.248120864777283,-28.53712058946456,-8.173853873802628,0.015453777282692371,0.0045847743555649245,0.6251949935679477,0.4659697305713118,118.07520435967302,1.559099086133698,0.013197092897747715,0.00012801715462022712,0.0002937316894515639,-0.01093960975248011,0.9991525641951736,0.345779466167011,0.4791282823224487,394487.9485079074,391188.1279231686,556.3992558119922,1534.8090184086448,52371.64873340331,126781.2976353464,21,0.1605883128992139
2025-07-24 00:00:00+00:00,1,0,0,7782036711,228.0,131268.0,214053,25.48424545923869,1817.0,0.0165686605329941,0.0139970323070883,97.52869415283205,216668.0,1834.0,138969.0,97.5190887451172,0.0149887101724743,27.737348874409992,449973.0,2348.0,181968.0,97.50850677490234,0.0188463702797889,25.3169899781545,256583.85714285713,1901.5714285714287,141400.14285714287,97.52024405343192,0.014699525199830473,26.060805320739746,841840.4333333333,3783.4333333333334,296252.1,97.58826370239258,0.03135628144567206,25.709419571028814,-52.429812455413995,-1.2069156497498512,-22.614991482112433,-0.9269356597600864,-27.86204167765761,-5.5415236491591635,-25.73088558013261,-6.616165460368595,0.020703196672178237,0.009849771812309172,0.6652917043575841,0.45982230635015997,117.74092409240924,1.6306439448765513,0.013841805757642702,0.00011905521718462952,0.0002433231898762594,-0.009449676411831148,0.9993029935529123,0.3047891821100742,0.46879044714848894,373190.5819549482,387097.0096341514,441.79332346624267,1579.0878790887668,40787.308869802866,130382.20175403939,21,0.15865014741916406
2025-07-25 00:00:00+00:00,1,0,0,7782036711,230.0,142070.0,216138,26.206648588180546,1597.0,0.0165584370916062,0.0118508487939834,97.5219268798828,214053.0,1817.0,131268.0,97.52869415283205,0.0139970323070883,25.48424545923869,441324.0,1971.0,158259.0,97.5189437866211,0.0148267885670065,26.21691656112671,224414.42857142858,1848.142857142857,139087.42857142858,97.52067020961216,0.014274390946541456,26.05933846746172,825931.1666666666,3699.9,291375.43333333335,97.57835032145182,0.030500091643383055,25.746194654040867,-51.02509720749382,0.9740578267999123,-18.975139523084728,-12.107870115575125,-10.229434029028361,8.228966694091477,-20.07137121821071,-15.33313252422831,0.0030589884855825034,-0.006938750701046548,0.7172627726766402,0.48780452195854884,135.25531914893617,1.5213379225880017,0.011240858444017428,0.00012124905078759755,0.0002378736223511423,-0.008284106906978613,0.9994088841259394,0.27171081275105685,0.4680114116849961,363526.4998296174,402892.95792649983,419.4626599316451,1627.1518452763435,35169.8765104994,133388.53975735264,21,0.16019549159733001
