timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-08-20 00:00:00+00:00,1,0,0,3110388936,64728,31.143960158030193,349842.0,0.0201277341693639,1298,90.03741455078125,0.2795013907492423,0.0,379374.0,1431.0,73547.0,90.14058685302734,0.0210308842360973,29.42265037695567,539420.0,1991.0,91527.0,91.38491821289062,0.027644695714116,33.9659233490626,425146.4285714286,1756.5714285714287,83520.71428571429,90.50599016462054,0.024291788893086513,30.524692041286524,446496.9090909091,1888.7272727272727,93788.09090909091,91.00528092817827,0.026332054964520655,28.983416005231422,-35.14478513959438,-7.784402726596973,-34.806629834254146,-9.294199860237596,-29.279884624209252,-11.990971759555114,-27.191333999432565,-4.294398925858001,-1.4745361581111505,-0.11445710067797821,0.16195439512744456,0.16195439512744456,269.3163972286374,5.404718132521745,0.020052835668711088,8.902267633775777e-05,-0.17861284528459365,-0.2385948874733675,0.9945136066999039,0.9521822434046605,0.9225177801662969,72312.13683809178,72312.13683809178,337.3156061936924,337.3156061936924,22467.765600764782,22467.765600764782,2,0.6339313703994303
2024-08-21 00:00:00+00:00,1,0,0,3110388936,187358,16.488112608591717,534126.0,0.0376843959093093,2590,90.1288604736328,0.3899749225455146,0.0,349842.0,1298.0,64728.0,90.03741455078125,0.0201277341693639,31.143960158030193,454153.0,1912.0,71699.0,91.1707000732422,0.0261367037892341,36.081770261128746,436571.14285714284,1853.4285714285713,100043.42857142857,90.35715593610492,0.0259414591959544,27.725598090924088,453799.3333333333,1947.1666666666667,101585.58333333333,90.93224589029948,0.02727808337658637,27.942140722178113,17.60926383839807,52.676351038468795,35.46025104602511,99.537750385208,161.3118732478835,189.45433197379805,44.181899191250636,87.22622026014291,-1.1427351098241445,0.10156435889212556,0.161835873826083,0.161835873826083,206.1466615206484,2.850815813491746,0.013823728777373919,3.086927380303133e-05,-0.12406103951590458,-0.21724300784664813,0.9936756213534157,0.9620356637599208,0.951000069829714,73441.01165169392,73441.01165169392,380.0262750086758,380.0262750086758,34474.921241806886,34474.921241806886,2,0.96786328441401
2024-08-22 00:00:00+00:00,1,0,0,3110388936,130329,23.885246793429054,523545.0,0.0314082764089107,1969,90.15480041503906,0.34091824431106,0.0,534126.0,2590.0,187358.0,90.1288604736328,0.0376843959093093,16.488112608591717,432393.0,1782.0,76914.0,90.759033203125,0.0252924710512161,31.589972813924152,449592.85714285716,1880.142857142857,107674.14285714286,90.27083696637835,0.026815145675625058,26.62492294513908,459164.3846153846,1948.8461538461538,103796.61538461539,90.87244239220253,0.027595790532919016,27.630071958428182,21.08082230748416,-1.980993248783991,10.49382716049383,-23.976833976833976,69.4476948279897,-30.43851877154965,24.180339458767698,-16.65442512466595,-0.6657549852185252,0.028780949043349935,0.1588248559517427,0.1588248559517427,265.75888324873097,4.017072047878463,0.015107803268625796,4.56220595581459e-05,-0.08833095005579916,-0.19632100534962768,0.99337967143848,0.9791544645159163,0.9717114515577031,72926.71724470904,72926.71724470904,363.89784421680906,363.89784421680906,33956.28749715939,33956.28749715939,2,0.9486899780923095
2024-08-23 00:00:00+00:00,1,0,0,3110388936,102772,23.71051875750224,429014.0,0.0258052442222833,1759,89.9450912475586,0.2596840238148642,0.0,523545.0,1969.0,130329.0,90.15480041503906,0.0314082764089107,23.885246793429054,402872.0,1628.0,72989.0,90.70030212402344,0.0210794191807508,30.930822134017944,453327.4285714286,1898.857142857143,111928.85714285714,90.16294969831195,0.02749026353870113,25.593451034208265,457010.78571428574,1935.2857142857142,103723.42857142857,90.80620302472796,0.027467894367873606,27.35010387264776,6.488909628864747,-18.05594552521751,8.046683046683057,-10.66531234128999,40.80477880228528,-21.144181264338712,22.419142581727346,-17.839349455794363,-0.8326442787722654,-0.23261009565219704,0.15432363396700088,0.15432363396700088,243.75795454545454,4.1743843227306785,0.017115390228951182,5.5267342068464365e-05,-0.06188011169433101,-0.18355255126953068,0.9929161961959708,0.9919403277603169,1.0008143751584282,70527.56521354291,70527.56521354291,353.2842456744402,353.2842456744402,32625.295018328445,32625.295018328445,2,0.7773950324447642
2024-08-24 00:00:00+00:00,1,1,0,3110388936,101743,21.596153457959492,388106.0,0.0142379831522703,990,89.65074920654297,0.2210759788064532,0.0,429014.0,1759.0,102772.0,89.9450912475586,0.0258052442222833,23.71051875750224,448440.0,2368.0,111733.0,90.39800262451172,0.0304830484092235,29.08368297245191,444708.28571428574,1702.0,110501.71428571429,90.0561992100307,0.025169539930564956,24.523803960709348,452417.13333333336,1872.2666666666667,103591.4,90.72917277018229,0.026585900286833386,26.96650717833521,-13.45419677102846,-9.535353158638182,-58.192567567567565,-43.71802160318363,-8.940957461090282,-1.0012454754213196,-53.29212826377889,-44.82523385701755,-0.8266260274274351,-0.32724636434633414,0.14402431690824227,0.15528183812249371,391.63067608476285,3.814534518005976,0.009730303506840699,5.5644843968182725e-05,-0.08317974635533167,-0.17802279336112223,0.9925826110874367,0.9829607522547829,0.9467251309533468,66249.5192106958,70252.16406210932,425.626855097537,418.88635804043673,32525.765687619623,31442.67913839404,2,0.7032676706634461
2024-08-25 00:00:00+00:00,1,1,0,3110388936,26139,29.250794847806297,101933.0,6.782158743590117e-05,2,89.62091064453125,0.0556126194008792,0.0,388106.0,990.0,101743.0,89.65074920654297,0.0142379831522703,21.596153457959492,508951.0,1877.0,113035.0,90.3358917236328,0.0258922614157199,25.41998557249705,386562.85714285716,1434.142857142857,98088.0,89.95405905587333,0.0214803342408101,25.071062428610666,430511.875,1755.375,98750.625,90.6599063873291,0.024928520368121043,27.109275157677153,-79.97194228913982,-73.73578352305815,-99.89344698987746,-99.79797979797979,-76.87530410934667,-74.30879765684126,-99.7380623254687,-99.5236573416995,-0.791469553750479,-0.03328311506128889,0.26120181004947296,0.2574429563012612,33977.666666666664,3.899502677888294,7.651109410864575e-05,0.0002869581773285292,-0.08986173357282366,-0.17105396495145778,0.9922143386246158,0.8979145050130316,0.861677064005751,111755.38100238847,110832.24982279901,633.2052294772703,618.3741990089819,37985.67052821395,36023.07929068992,2,0.18470774343539406
2024-08-26 00:00:00+00:00,1,0,0,3110388936,54,49.44767300287882,532.0,4.599521344061941e-05,0,89.62722778320312,0.0002893157877484,0.0,101933.0,2.0,26139.0,89.62091064453125,6.782158743590117e-05,29.250794847806297,379374.0,1431.0,73547.0,90.14058685302734,0.0210308842360973,29.42265037695567,332442.5714285714,1229.7142857142858,87589.0,89.88072204589844,0.018482492951859143,27.931779946599686,405218.9411764706,1652.1176470588234,92944.94117647059,90.5991605870864,0.023464842417845723,28.42329856033607,-99.85976898785894,-99.4780885483602,-100.0,-100.0,-99.92657756264701,-99.79341214277517,-99.78129681603366,-32.18204530513249,-0.569509349502284,0.0070487329647095365,0.4014029289598832,0.3692766858194459,532.0,9.672727272727272,0.0,0.09277236961140492,-0.09823254176548064,-0.16279357087378735,0.9920701413066915,0.8204023495629108,0.7876674653396627,157484.7335214914,149637.90762891207,767.1946505731984,734.6719405926142,44888.792362501095,42303.18842219607,2,0.0009640108650547873
2024-08-27 00:00:00+00:00,1,0,0,3110388936,177,34.265107015768685,767.0,9.372498607262968e-05,4,89.62722778320312,0.0004170475058286,0.0,532.0,0.0,54.0,89.62722778320312,4.599521344061941e-05,49.44767300287882,349842.0,1298.0,64728.0,90.03741455078125,0.0201277341693639,31.143960158030193,282574.71428571426,1044.857142857143,78367.42857142857,89.82212393624442,0.015620491639960394,28.37765806913376,382749.3888888889,1560.5555555555557,87791.16666666667,90.545164320204,0.02216644700496944,28.74784347452677,-99.7807581708314,44.17293233082707,-99.69183359013869,inf,-99.72654801631442,227.77777777777777,-99.53434904652464,103.7711732626922,-0.4555736852558945,0.0,0.5159810311914366,0.45375045653925483,153.4,4.308988764044944,0.02247191011235955,0.044616024760115475,-0.10300799778529555,-0.15414077554079042,0.9920145886377476,0.7382760691167163,0.7046908165507298,182585.34254370528,173672.7099484541,856.469715533698,811.725556505995,50537.440832689404,46501.57610896267,2,0.001389842732137259
2024-08-28 00:00:00+00:00,1,0,0,3110388936,89869,19.306985020637512,302250.0,0.0260668937116861,1554,89.75949096679688,0.1614774744222898,0.0,767.0,4.0,177.0,89.62722778320312,9.372498607262968e-05,34.265107015768685,534126.0,2590.0,187358.0,90.1288604736328,0.0376843959093093,16.488112608591717,249449.57142857142,896.8571428571429,64440.42857142857,89.76935686383929,0.013960848468871365,28.780354127997445,378512.5789473684,1560.2105263157894,87900.52631578948,90.5038130910773,0.022371733673744003,28.250956187479968,-43.41222857527999,39306.779661016946,-40.0,38750.0,-52.03354006767792,50673.44632768362,-30.82841562747006,27712.10731947856,-0.40982378440697076,0.14757031637047113,0.5267198809628496,0.4485634361900021,194.37299035369776,3.3631912762879717,0.01729164348503394,6.387732388193096e-05,-0.06589916774204015,-0.14342502794767784,0.9918848034999487,0.6590258430044329,0.6240396328897903,180670.37448331024,169786.90305377104,845.3016627801587,788.8568789321649,50515.06171196603,45193.92291419577,2,0.5476922630879877
2024-08-29 00:00:00+00:00,1,0,0,3110388936,100348,22.057286540667217,369565.0,0.0261655822396278,1515,89.79862976074219,0.1873683784767052,0.0,302250.0,1554.0,89869.0,89.75949096679688,0.0260668937116861,19.306985020637512,523545.0,1969.0,130329.0,90.15480041503906,0.0314082764089107,23.885246793429054,227452.42857142858,832.0,60157.42857142857,89.71847534179688,0.01321189215897381,28.519216949031463,378065.2,1557.95,88522.9,90.46855392456055,0.022561426102038193,27.941272705139333,-29.41103439054904,22.27129859387924,-23.05738953783647,-2.5096525096525046,-23.004089650039518,11.660305555864658,-16.692078549702018,0.3785971931801635,-0.39506565668960825,0.04360407297741009,0.5289231094891925,0.4371482669668138,243.7763852242744,3.6827970383362065,0.015097310386750242,5.968429601388444e-05,-0.007699421473909063,-0.1330097858170841,0.9917089579724117,0.6016222296350697,0.5855964999384614,179052.44889249938,165270.54698046186,838.3999838782399,767.8834529851656,50712.80130329494,44076.50325931518,2,0.6696704423758881
2024-08-30 00:00:00+00:00,1,0,0,3110388936,82518,23.911938031514484,360150.0,0.0205552522093057,1439,89.75273895263672,0.1743063151129217,0.0,369565.0,1515.0,100348.0,89.79862976074219,0.0261655822396278,22.057286540667217,429014.0,1759.0,102772.0,89.9450912475586,0.0258052442222833,23.71051875750224,217614.7142857143,786.2857142857143,57264.0,89.69099644252232,0.012461893299977007,28.547991131033218,377212.09523809527,1552.2857142857142,88236.95238095238,90.43446749732608,0.022465894011908075,27.74939962544291,-16.051690620818903,-2.54758973387631,-18.192154633314384,-5.016501650165017,-19.707702487058732,-17.768166779606965,-20.34467090392478,-21.44164031567105,-0.21385524463192196,-0.05110412957050059,0.5312934084869968,0.4271687929773031,250.10416666666666,4.364449399532229,0.01743840812418958,6.639420140861606e-05,0.028345380510602786,-0.12416838608778599,0.9917788971906564,0.5769028009251836,0.5547027549124716,178233.56898807047,161133.23541929666,835.2000878910316,748.8901884026217,50618.725724340824,42980.441126722035,2,0.652609986935116
2024-08-31 00:00:00+00:00,1,1,0,3110388936,83746,24.728620290756226,370332.0,0.0178781636059284,1294,89.76407623291016,0.1723381753143995,0.0,360150.0,1439.0,82518.0,89.75273895263672,0.0205552522093057,23.911938031514484,388106.0,990.0,101743.0,89.65074920654297,0.0142379831522703,21.596153457959492,215075.57142857142,829.7142857142857,54693.0,89.70718601771763,0.01298191907907102,28.99548639286132,376899.36363636365,1540.5454545454545,88032.81818181818,90.40399516712536,0.02225736081163627,27.612091473866244,-4.5796766862661205,2.8271553519366943,30.707070707070706,-10.076441973592775,-17.68868619954198,1.4881601589956217,25.5666860588865,-13.02386648491396,0.1264094582255959,0.012631681668695549,0.5323828452524875,0.4172381081944195,285.97065637065634,4.422033028048766,0.015451299748050677,6.677401228288115e-05,0.030425752912251844,-0.11592181317217781,0.9922922748256914,0.5706445597400333,0.5832640800918321,175628.8035586875,157256.77746331695,781.3564986752066,732.9136067630038,50013.61493803792,41955.54239184544,2,0.6710602851080254
2024-09-01 00:00:00+00:00,0,1,0,3110388936,70222,24.45670215288798,301811.0,0.0161985624581575,1030,89.6758804321289,0.1355935636379693,0.0,370332.0,1294.0,83746.0,89.76407623291016,0.0178781636059284,24.728620290756226,101933.0,2.0,26139.0,89.62091064453125,6.782158743590117e-05,29.250794847806297,243629.57142857142,976.5714285714286,60990.57142857143,89.7150388445173,0.01528631063203125,28.31061600787299,373634.652173913,1518.3478260869565,87258.43478260869,90.3723380047342,0.021993934796267628,27.47490063382371,196.08762618582793,-18.502586867999526,51400.0,-20.401854714064914,168.6483798156012,-16.148830988942752,23784.08037996297,-9.394707335679286,0.061335894940506286,-0.09825289189453468,0.5329821214552071,0.41333668656358225,292.7361784675073,4.297893852441508,0.014667559061845834,8.103290178285814e-05,0.014746529715408114,-0.10934587712344623,0.9927267660134844,0.6520529346276237,0.6950239133483899,167940.6487525045,154436.90911490176,762.9710758851627,723.9328578042964,49313.34347341977,41158.811675383,2,0.5468967729192677
2024-09-02 00:00:00+00:00,0,0,1,3110388936,54744,24.741804083188377,241220.0,0.0119565865024924,644,89.6526870727539,0.1053622162136894,0.0,301811.0,1030.0,70222.0,89.6758804321289,0.0161985624581575,24.45670215288798,532.0,0.0,54.0,89.62722778320312,4.599521344061941e-05,49.44767300287882,278013.5714285714,1068.5714285714287,68803.42857142857,89.7186758858817,0.01698782367332436,24.781206162202924,368117.375,1481.9166666666667,85903.66666666667,90.34235254923503,0.02157571195069366,27.36102161088057,45242.10526315789,-20.075809032805303,inf,-37.4757281553398,101277.77777777778,-22.04152544786534,25895.284309156545,-26.187360555126716,0.028405753676064016,-0.02586354241880251,0.5501856825705645,0.4168280367377434,373.984496124031,4.406247145858069,0.011763631381861357,0.00010256903040443567,-0.004478454589846493,-0.10342088118843629,0.9930965195641386,0.7552307777609558,0.787358661079001,167932.1148186256,153441.64271030165,773.980208169022,730.1686473844165,49743.28011234447,40797.586286943246,2,0.4371028211814207
2024-09-03 00:00:00+00:00,0,0,0,3110388936,132985,14.365808566411337,329786.0,0.0254164282232522,1527,89.62923431396484,0.1380040085522987,0.0,241220.0,644.0,54744.0,89.6526870727539,0.0119565865024924,24.741804083188377,767.0,4.0,177.0,89.62722778320312,9.372498607262968e-05,34.265107015768685,325016.28571428574,1286.142857142857,87776.0,89.71896253313336,0.020605352707207154,21.938449240866163,366584.12,1483.72,87786.92,90.31382781982421,0.021729340601596002,26.841213089101803,42896.87092568449,36.71586103971478,38075.0,137.111801242236,75032.76836158191,142.9215987140143,27018.092291372996,112.57261190686859,0.0022387513385790925,-0.026159571514050572,0.5517115443167009,0.4102917335841527,215.82853403141362,2.479855022333178,0.011482411682432737,4.3560869792961325e-05,-0.027125494820722507,-0.09807033245380088,0.9934133531813356,0.8866076515106157,0.9482732626361293,167607.4844614643,150406.43409922108,779.7663111471284,714.8518214753788,51630.9032034536,41033.61221194157,2,0.5975888856070641
