timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-03 00:00:00+00:00,0,0,0,4673599750,219.0,0.0055843752099927,74.62646484375,3880,0.0413914322853088,12.811171452204386,469833,506239.0,496464.0,3933.0,454897.0,74.59759521484375,0.0420993268489837,13.09207554658254,421109.0,3203.0,394538.0,74.71356201171875,0.0337564460933208,12.596249421437582,500467.4285714286,3821.285714285714,469279.5714285714,74.6632058279855,0.041276924312114674,12.697803985504876,315949.56666666665,2449.1666666666665,314967.56666666665,74.59115346272786,0.030165205709636163,11.718939157327016,20.215668627362504,1.9689242321698996,21.136434592569465,-1.3475718281210303,19.084346754938686,3.2833806334181093,22.61786140306605,-1.681486657053255,-0.11657477655139248,0.038700481996922775,0.19985195489271076,0.38291135972027585,130.44035042514815,1.0774848137852944,0.0082582358875688,2.5306517565195137e-05,-0.02082552228655084,0.007811912731811326,1.0009659639503181,1.584010492090442,1.3683621026634973,84961.20581538555,120980.67817536526,702.0431289778832,884.525514079426,72141.71079434709,102797.10533214369,26,0.9225043096693308
2025-01-04 00:00:00+00:00,0,1,0,4673599750,217.0,0.0055900050312724,74.62657165527344,3877,0.0388300865888595,12.642030040423077,477587,509476.0,506239.0,3880.0,469833.0,74.62646484375,0.0413914322853088,12.811171452204386,450279.0,3394.0,420436.0,74.73278045654297,0.0359094701707363,12.830552299817404,508924.14285714284,3890.285714285714,477444.0,74.64803314208984,0.041694155228989414,12.67087223416283,327023.23333333334,2529.0,324347.6666666667,74.5963534037272,0.03059840717663363,11.788317918777466,13.146737911383832,0.639421301006049,14.23099587507366,-0.0773195876288657,13.593269843686073,1.6503736434009486,8.133276275692026,-6.188105979986602,-0.14211809144621945,0.00014312821015050048,0.1878487760476517,0.3762284846676729,131.37596699329552,1.0667688467884453,0.008117875658517383,2.4813740444461825e-05,-0.014811379568916488,0.007208830734779161,1.0006927917519364,1.556232374286382,1.362625021240616,82353.26569907289,123035.45552812281,671.6949857235469,902.1291290703583,69976.89567109842,104410.67080865188,26,0.9284029987280553
2025-01-05 00:00:00+00:00,0,1,0,4673599750,26.0,0.0055551202462295,74.63848876953125,3616,0.0411607511341571,12.89079221089681,477367,508844.0,509476.0,3877.0,477587.0,74.62657165527344,0.0388300865888595,12.642030040423077,469038.0,3437.0,442490.0,74.70763397216797,0.0368944779038429,12.8694189786911,514610.71428571426,3915.8571428571427,482426.4285714286,74.63815525599888,0.04230362283332001,12.67392555304936,337474.9,2580.8333333333335,332963.06666666665,74.60255915323893,0.0310923123111327,11.866963872644636,8.486732418268872,-0.12404902291766051,5.208030258946761,-6.732009285530049,7.8819860335826775,-0.046064905451781435,11.563446544583922,6.002213103398724,-0.09255440034746654,0.015968996020432336,0.1748458612896077,0.36970165280441886,140.68122753663258,1.065936552093982,0.007574868864272427,2.533343594001476e-05,-0.007319586617598487,0.006487312359327923,1.0004771431860244,1.524885893101129,1.3605814327991639,78799.74507883195,124765.02831000599,609.1319711210047,918.8301438967572,66804.66707671578,106060.50064059361,26,0.9272513238793949
2025-01-06 00:00:00+00:00,0,0,0,4673599750,424.0,0.0045181676475934,74.64176177978516,3267,0.0414697751402854,12.713277419408165,391291,415850.0,508844.0,3616.0,477367.0,74.63848876953125,0.0411607511341571,12.89079221089681,499865.0,4091.0,463245.0,74.68885040283203,0.0442370623350143,12.708100080490112,502608.5714285714,3798.1428571428573,472147.28571428574,74.63142830984933,0.04190829609121589,12.674665172894796,342594.5333333333,2625.9333333333334,336183.76666666666,74.60845947265625,0.03168634704003726,11.939530494478015,-16.80753803526952,-18.27554220940013,-20.141774627230504,-9.651548672566367,-15.532601539142355,-18.031409795817478,-6.255585359108595,0.7507734859383053,-0.06304638884238045,0.004385150755137346,0.155944740611355,0.36405558848564795,127.24908200734394,1.0627613138014578,0.008349263465647138,3.05717129919326e-05,0.0003089904785227856,0.005789839730777433,1.0003078583495146,1.4670653572266714,1.3225979011800473,71272.65008171237,124723.4544446326,554.8366010332737,918.1757375674189,60220.16319334442,106324.2707046455,26,0.7577911167965945
2025-01-07 00:00:00+00:00,0,0,0,4673599750,425.0,0.0041188736030391,74.67266082763672,3088,0.040761012583971,12.602129300435385,357886,380639.0,415850.0,3267.0,391291.0,74.64176177978516,0.0414697751402854,12.713277419408165,548766.0,4008.0,522497.0,74.64435577392578,0.0450244471430778,12.31405774752299,478590.4285714286,3666.714285714286,448631.4285714286,74.63547188895089,0.041299234011343486,12.715818251882283,346574.9666666667,2673.8333333333335,338522.8,74.61482798258463,0.03229749271025255,12.00186423725552,-30.637284379863182,-8.467235782132976,-22.95409181636726,-5.479032751760027,-31.504678495761695,-8.537124544137232,-9.469154714012461,-1.7091063405016649,0.03791988478896169,0.04139646106253725,0.14529825181987732,0.35761419012424916,123.22402071867918,1.0635731390075638,0.008628421820295233,3.310773775860494e-05,0.006573540823803536,0.005329187242553556,1.000276672974051,1.380914591652355,1.2787133162888962,66828.55059116028,123940.12602183865,456.24011053560497,902.917343883182,57586.48566377761,105992.56625963669,26,0.6936271562013682
2025-01-08 00:00:00+00:00,0,0,0,4673599750,415.0,0.0039035556299897,74.73062133789062,3094,0.0405488163232803,13.021594723065697,340060,362083.0,380639.0,3088.0,357886.0,74.67266082763672,0.040761012583971,12.602129300435385,532621.0,4006.0,511559.0,74.64476013183594,0.0433822534978389,12.259251793225609,454227.85714285716,3536.4285714285716,424131.5714285714,74.64773777553013,0.04089445727212083,12.824724384716578,352450.13333333336,2726.266666666667,343075.9,74.6224868774414,0.03282625687619046,12.06678671307034,-32.01863989591097,-4.874960264187322,-22.765851223165257,0.19430051813471572,-33.5247742684617,-4.980915710589406,-6.531327780609065,-0.5205863329659999,0.11502643441152482,0.07761945216830934,0.1347311211489472,0.3409783570507027,116.98966074313408,1.0647589697142572,0.009098367645804723,3.5962911156156295e-05,0.01809501647949258,0.005290217076047936,1.0003383818892313,1.288771982711286,1.2457849649553676,62285.86047935542,120177.8674063011,395.31425807497175,879.0192392595902,57922.44591551045,102879.01686944798,26,0.6598131079549389
2025-01-09 00:00:00+00:00,0,0,0,4673599750,403.0,0.0036715763773424,74.7607650756836,2913,0.040660660713911,12.561508814493816,322477,341820.0,362083.0,3094.0,340060.0,74.73062133789062,0.0405488163232803,13.021594723065697,496464.0,3933.0,454897.0,74.59759521484375,0.0420993268489837,13.09207554658254,432135.85714285716,3390.714285714286,405214.4285714286,74.67104775565011,0.040688933538539016,12.748929137275335,357663.8,2771.5666666666666,347078.5333333333,74.63066329956055,0.03334486472109948,12.12435541285409,-31.149086338586486,-5.596230698486259,-25.934401220442417,-5.850032320620557,-29.10988641384753,-5.170558136799386,-3.417313868778482,0.2758265241061819,0.21873340604332547,0.040336527722240056,0.14328949952876482,0.32433107881931,117.30267673301304,1.059979285408617,0.009033174356080104,3.674879195395782e-05,0.023041861397882897,0.005444303688669977,1.0005411241747573,1.2082180448310877,1.2202458723064622,65944.82652766342,116001.48610861393,405.840932678513,851.0980203418924,62531.7302079254,99497.37168136088,26,0.6228884442549283
2025-01-10 00:00:00+00:00,0,0,0,4673599750,403.0,0.0041132336971125,74.80274200439453,3848,0.0413619950413703,12.57769544919332,364068,384305.0,341820.0,2913.0,322477.0,74.7607650756836,0.040660660713911,12.561508814493816,506239.0,3880.0,469833.0,74.62646484375,0.0413914322853088,12.811171452204386,414716.71428571426,3386.1428571428573,390105.14285714284,74.69623020717076,0.04068472821797637,12.715575422559468,364213.2,2849.133333333333,352495.9666666667,74.63966827392578,0.033902487779656994,12.179614224698808,-24.086251750655318,12.429056228424319,-0.8247422680412342,32.09749399244765,-22.51119014628602,12.897353919814435,-0.07111917204408735,1.724847346662406,0.23621266398403673,0.05614834020015724,0.1492922176505052,0.3062564284152729,99.84541439334892,1.0555828702800842,0.010569425026574633,3.2728334840448285e-05,0.030782972063337206,0.005878140425125752,1.0007577999012187,1.1386647004713564,1.2000514086871532,68314.93512285981,111542.63381369748,399.03815675879093,839.1490243439928,64432.35443782234,95650.27124877581,26,0.7003075992317308
2025-01-11 00:00:00+00:00,0,1,0,4673599750,403.0,0.0051572385976006,74.82129669189453,3678,0.0384626276791095,12.289321819941202,461391,484061.0,384305.0,3848.0,364068.0,74.80274200439453,0.0413619950413703,12.57769544919332,509476.0,3877.0,477587.0,74.62657165527344,0.0388300865888595,12.642030040423077,411086.0,3357.714285714286,387791.4285714286,74.7240480695452,0.04063223408801209,12.665188533919197,374125.7,2917.9666666666667,361111.5,74.64919916788737,0.03432765062898392,12.220735114150578,-4.988458730146272,25.95750770872094,-5.132834665978847,-4.417879417879423,-3.3912145849866127,26.732094004416762,-0.946325239087753,-7.009737705738939,0.2609325770994708,0.02480482266131734,0.1491997358468354,0.2897186521741851,131.57406904050015,1.0491317578111454,0.00797152963206991,2.538790861489066e-05,0.03423173086984182,0.0063306373536780045,1.0010026752127574,1.098791128222413,1.1836590428855334,68632.6351453475,108391.19354772351,394.75269765727404,818.6998727306603,64907.73551674835,93325.54979386729,26,0.8820899982870659
2025-01-12 00:00:00+00:00,0,1,0,4673599750,403.0,0.0051048142520684,74.8508529663086,3392,0.0406834110617637,12.340439677238464,461763,481530.0,484061.0,3678.0,461391.0,74.82129669189453,0.0384626276791095,12.289321819941202,508844.0,3616.0,477367.0,74.63848876953125,0.0411607511341571,12.89079221089681,407184.0,3325.714285714286,385562.28571428574,74.75438581194196,0.04056404264909874,12.586566743396578,383185.7,2963.9666666666667,368910.06666666665,74.6588757832845,0.03479917515069241,12.266794021924337,-5.367853408903322,-0.5228679856464358,-6.194690265486724,-7.77596519847743,-3.2687638651184514,0.0806257599303084,-1.1596971854026195,5.773873280790931,0.28452370925284853,0.03950248889132979,0.1493607939672153,0.27531526092610353,141.91865605658708,1.0428054157535018,0.007345743713238797,2.562750825437711e-05,0.03559521266392357,0.007020287094711842,1.0012792856529837,1.062628380965156,1.165661038614923,68839.99520024833,105496.87097865164,396.57149487759887,804.6902802485196,65336.19406001026,91560.4055266375,26,0.8774778320814336
2025-01-13 00:00:00+00:00,0,0,0,4673599750,403.0,0.0036402992274662,74.8673095703125,3006,0.041704524308443,12.127382198969524,337122,344837.0,481530.0,3392.0,461763.0,74.8508529663086,0.0406834110617637,12.340439677238464,415850.0,3267.0,391291.0,74.64176177978516,0.0414697751402854,12.713277419408165,397039.28571428574,3288.4285714285716,377823.85714285716,74.78660692487445,0.040597578244549834,12.502867426191058,386026.9,3000.133333333333,370582.76666666666,74.66918055216472,0.03545462594677999,12.315076406796774,-17.076590116628587,-28.387224056652748,-7.9889807162534465,-11.37971698113207,-13.843661111551253,-26.99241818855127,0.5660729226610872,2.5099007679791008,0.3021737230597177,0.02198586034993788,0.1652617407442169,0.26727673375197064,114.678084469571,1.0228818561771222,0.008916626869124918,3.5168346292953574e-05,0.031605039324079084,0.007670474450235935,1.0015726216873064,1.0285275086121866,1.14505729958877,74338.68546411657,103176.0089723986,403.56763394112494,780.2080506498603,69551.90408023978,90463.0889634317,26,0.6283862338410179
2025-01-14 00:00:00+00:00,0,0,0,4673599750,403.0,0.003056200451813,75.61449432373047,1390,0.0204191263765096,12.090182662010193,288469,290468.0,344837.0,3006.0,337122.0,74.8673095703125,0.041704524308443,12.127382198969524,380639.0,3088.0,357886.0,74.67266082763672,0.040761012583971,12.602129300435385,384157.71428571426,3045.8571428571427,367907.14285714284,74.92115456717355,0.03769159450062677,12.429732192130317,387132.9,2992.866666666667,370829.43333333335,74.70385055541992,0.03541902129848793,12.352371810542214,-23.68937497208641,-15.76657957237767,-54.98704663212435,-53.75914836992681,-19.39639997094047,-14.431867395186316,-49.90525239174435,-51.03858222793398,1.2612828920985475,0.9980120264856618,0.18487381850685347,0.26326508109614044,208.8195542774982,1.0069261968315597,0.004818525323257185,4.1622970650947926e-05,0.10402924673897931,0.013115574175842354,1.0029088729715803,0.9923148207907782,1.064162507003994,79749.77178984816,101918.57431348403,682.0998605631157,794.5053431097173,72378.96653398364,90220.35751604513,26,0.5293112182606066
2025-01-15 00:00:00+00:00,0,0,0,4673599750,403.0,0.0030325173327088,76.039306640625,2548,0.0401280410587787,11.98932933807373,288516,289015.0,290468.0,1390.0,288469.0,75.61449432373047,0.0204191263765096,12.090182662010193,362083.0,3094.0,340060.0,74.73062133789062,0.0405488163232803,13.021594723065697,373719.4285714286,2967.8571428571427,360543.71428571426,75.10810961042132,0.03763148374855512,12.282265708560036,390278.5,3024.6666666666665,373488.0333333333,74.75253779093424,0.03599475473165507,12.38254348172082,-20.179903502788033,-0.5002272195215984,-17.647058823529417,83.30935251798562,-15.157325177909787,0.01629291189000348,-1.0377004871040318,96.52183114426708,1.7512035619471567,0.5618133410715709,0.1992603502868574,0.24883765637232796,113.38367987446057,1.0017260681346334,0.008831368688846758,4.148327199211715e-05,0.1966122218540739,0.020868240712880598,1.0047566521484734,0.9575711410478123,1.0454713201715653,82488.53308524069,97115.9872725076,686.55997072841,754.6788462117809,72441.98490421611,86372.88479070169,26,0.5266634594708856
2025-01-16 00:00:00+00:00,0,0,0,4673599750,403.0,0.0032549361202385,76.03412628173828,2750,0.0394131168723106,12.064808090527851,304611,311225.0,289015.0,2548.0,288516.0,76.039306640625,0.0401280410587787,11.98932933807373,341820.0,2913.0,322477.0,74.7607650756836,0.040660660713911,12.561508814493816,369348.71428571426,2944.5714285714284,357991.4285714286,75.29001835414341,0.03745326319975506,12.211308462279183,393546.6666666667,3056.633333333333,376463.13333333336,74.80143890380859,0.03643119415889178,12.39456946849823,-8.950617283950614,7.684722246250186,-5.595605904565737,7.9277864992150615,-5.540240079137426,5.578546770369752,-3.0681838900212144,-1.7816074934255965,1.7032479600303851,-0.006812738194994505,0.207348310895944,0.23501730286394246,113.1315885132679,1.0217095846519506,0.009027878087534306,3.8765424773405346e-05,0.24620764596121933,0.02785762324349121,1.006531685185403,0.9385131308926876,1.0280547773538689,83093.23604743693,92490.27615109501,668.888700313135,720.1416758758919,73584.566070364,82173.36242264697,26,0.5671360835037156
2025-01-17 00:00:00+00:00,0,0,0,4673599750,403.0,0.0036278662648055,76.07624053955078,3408,0.039920438081026,11.995765328407288,342540,348036.0,311225.0,2750.0,304611.0,76.03412628173828,0.0394131168723106,12.064808090527851,384305.0,3848.0,364068.0,74.80274200439453,0.0413619950413703,12.57769544919332,364167.4285714286,2881.714285714286,354916.0,75.4719467163086,0.03724732649113444,12.128175587881177,397339.8333333333,3106.766666666667,380358.26666666666,74.85272165934245,0.03687418922781938,12.382890525129106,-9.437556107778978,11.827777331512568,-11.43451143451143,23.92727272727273,-5.913181054088801,12.45161862178319,-3.485221055953547,1.2871887558626893,1.7024757395677215,0.05538862596572436,0.20095266686319765,0.22135666755804195,102.093282487533,1.0160418752791636,0.009949173967495862,3.4466925437258935e-05,0.26083483014787984,0.03426366006174386,1.008272579049086,0.9165137698790043,1.0101191991235308,78259.42284229933,87953.82139473446,641.5583748589443,688.8023430680946,69600.46540263762,77411.40796083074,26,0.6342156766271962
2025-01-18 00:00:00+00:00,0,1,0,4673599750,403.0,0.0047890821719314,76.08878326416016,3443,0.0374869108200073,11.984931349754332,456509,461388.0,348036.0,3408.0,342540.0,76.07624053955078,0.039920438081026,11.995765328407288,484061.0,3678.0,461391.0,74.82129669189453,0.0384626276791095,12.289321819941202,360928.4285714286,2848.1428571428573,354218.5714285714,75.65301622663226,0.037107938368405556,12.08469123499734,404620.13333333336,3152.2,387620.0,74.90397033691406,0.03719740274051819,12.37927072180642,-4.683913804251938,32.569044581594994,-6.389342033713974,1.0269953051643244,-1.058104731128262,33.27173468791966,-2.536791992586984,-6.095943276171967,1.694018452373247,0.016487045785140708,0.1904009599323286,0.2067894930605767,133.96864111498257,1.0106854176250246,0.007542003461041379,2.5975763075743748e-05,0.23397445678711318,0.04015963918242562,1.0100000825904025,0.8920179665753044,0.9975948758375223,73496.14414080407,83671.19225410296,612.7290107864503,663.2180896829971,67344.0465771447,73793.971923233,26,0.8407736630913722
