timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,sort_sort_position,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-23 00:00:00+00:00,1,1,0,7586676065,90.4628448486328,747330,308690.0,0.0231217220425605,3628,12.291916807492576,0.0,0.0073265993502541,321302.0,4840.0,797602.0,90.4594955444336,0.0333568677306175,12.559306899706522,81340.0,1182.0,201638.0,90.53081512451172,0.0075201960280537,11.530596097310385,220837.57142857142,3108.285714285714,525981.5714285715,90.48783874511717,0.0226662299994911,12.487739074797856,92208.16666666667,1282.4666666666667,225683.13333333333,90.55316009521485,0.009302585253802391,11.646133408943813,279.50577821490043,-3.9252790209833743,206.9373942470389,-25.041322314049587,270.6295440343586,-6.302892921532289,207.46169323653424,-30.683773340811605,-0.07507971267621816,0.003702545740558172,0.7193084015062473,0.877497946959836,85.06200055111601,0.4130565974113211,0.004854609269520467,3.981948552919449e-05,-0.011091504778178078,-0.004657573084675959,0.9992786408555042,2.3949892879542998,2.43655170913122,100277.7566705552,80912.47694293039,1447.7190471774763,1178.4554980649634,237358.7368347795,192155.65950851972,8,0.5820649550473662
2025-08-24 00:00:00+00:00,1,1,0,7586676065,90.44891357421876,678586,139469.0,0.0230811946094036,3285,12.577495098114014,484.0,0.0032574982270012,308690.0,3628.0,747330.0,90.4628448486328,0.0231217220425605,12.291916807492576,89756.0,1151.0,211757.0,90.52446746826172,0.0085286600515246,12.660215735435486,227939.42857142858,3413.1428571428573,592671.4285714285,90.47704533168248,0.024745163507759533,12.475921840894788,95420.66666666667,1372.3666666666666,244779.8,90.54813919067382,0.009944527759216679,11.665133361683951,55.3868265074201,-54.819074152061944,185.40399652476108,-9.4542447629548,220.45504989209329,-9.198613731550987,170.63096043179212,-0.1752786106601456,-0.08346240100163271,-0.015399995918041753,0.6668880253254164,0.8468645172731628,42.443396226415096,0.20552854681860985,0.004840941544709816,9.018064887154236e-05,-0.010029384068072326,-0.005010264972690333,0.9992148501379842,2.3887846997306164,2.488319617271468,97117.09300350021,80808.37681455005,1431.939653173167,1225.580213988273,246054.53321777348,207661.14152186885,8,0.26298233572678453
2025-08-25 00:00:00+00:00,1,0,0,7586676065,90.43971252441406,658229,118572.0,0.0319969020783901,4088,13.2254509528478,478.0,0.0027251367554425,139469.0,3285.0,678586.0,90.44891357421876,0.0230811946094036,12.577495098114014,203912.0,3721.0,489553.0,90.50962829589844,0.0292397048324346,11.688509742418924,215748.0,3465.5714285714284,616768.0,90.46705736432757,0.025139048828610316,12.69548487095606,97722.9,1484.8666666666666,262390.9666666667,90.54286092122396,0.01085315938883767,11.762837027841142,-41.85138687276865,-14.983257928285143,9.862940069873694,24.444444444444446,34.45510496309898,-2.999914528151182,9.429634333712688,38.62758241011546,-0.07724677782987577,-0.010172648228823356,0.619578126223098,0.8231247960484906,28.997798972854,0.1801376418577093,0.006210595080746851,0.00011153846957442081,-0.009374618530274671,-0.005365506215672802,0.9991627881411618,2.2077527375876076,2.3162885504533817,93374.84917986534,80438.14213176705,1446.9481809869892,1314.6334413278373,245458.2480424997,219639.84936512978,8,0.22357901405901165
2025-08-26 00:00:00+00:00,1,0,0,7586676065,90.4354476928711,638445,144646.0,0.0265217274427413,3167,11.86949106057485,458.0,0.0032746225478482,118572.0,4088.0,658229.0,90.43971252441406,0.0319969020783901,13.2254509528478,215952.0,1943.0,488824.0,90.4987335205078,0.015589234419167,12.254583040873207,205561.42857142858,3640.4285714285716,638142.4285714285,90.45801653180804,0.026700833546263788,12.640471730913434,100700.7,1569.6333333333334,279029.3,90.53746770222982,0.011585731594823253,11.779535294241377,-33.019374675853896,21.990014505954193,62.995367987647974,-22.529354207436402,30.608358018427893,-3.0056408939745927,70.12847924162828,-17.111577309062664,-0.06993006993005757,-0.004715662427412504,0.5630906398799683,0.7990760509590284,45.6584595959596,0.22655948976107612,0.004960482170770903,8.205832862468526e-05,-0.008236203874858992,-0.0056834372583025134,0.9991224498272573,2.0413108207929893,2.3046307717152947,88719.636142008,80467.51768480983,1384.474153358848,1338.9714396102536,237321.0598470992,228712.07877412788,8,0.27274407168285764
2025-08-27 00:00:00+00:00,1,0,0,7586676065,90.4370574951172,416141,145853.0,0.0197738409042358,2503,12.087578177452087,454.0,0.0032624921078358,144646.0,3167.0,638445.0,90.4354476928711,0.0265217274427413,11.86949106057485,178856.0,2797.0,417983.0,90.48639678955078,0.0210697073489427,12.111863454182943,200846.7142857143,3598.4285714285716,637879.2857142857,90.45096806117466,0.026515709768448515,12.63700240566617,103652.9,1626.4333333333334,288268.5,90.5319440205892,0.012038611783646002,11.79179079466396,-18.45227445542783,0.8344510045213749,-10.511262066499816,-20.96621408272813,-0.44068777916804747,-34.81960074869409,-6.150377047225231,-25.44286209513973,-0.05452675339513435,0.0017800567003067869,0.5123189490779126,0.7760948741898893,58.24800319488818,0.35048853516347783,0.006014773803172955,8.287450585826983e-05,-0.006427492414196541,-0.005880898548842671,0.9991055537325464,1.9376854317217782,2.2025554312224855,83986.60438077047,80444.48438491717,1296.7886624908674,1341.293783122728,221465.7317009204,228457.19134057534,8,0.2750199873287878
2025-08-28 00:00:00+00:00,1,0,0,7586676065,90.43788146972656,420757,146203.0,0.021534027531743,2567,15.89445992310842,452.0,0.0032400197089689,145853.0,2503.0,416141.0,90.4370574951172,0.0197738409042358,12.087578177452087,227395.0,3678.0,528822.0,90.47330474853516,0.0277577135711908,13.847777843475342,189247.85714285713,3439.714285714286,622441.4285714285,90.44590759277344,0.025626611762813112,12.929385559899469,106727.3,1690.9333333333334,297943.2,90.52634785970052,0.012598519578265601,11.923096258772745,-35.70527056443633,0.2399676386498628,-30.206634040239255,2.5569316819816112,-20.435042415028114,1.1092394164477826,-22.421465022635157,8.901591936699283,-0.039153293788762866,0.0009111028511865626,0.46397989232054726,0.7518458452970428,56.932632398753896,0.3474752708207568,0.006100894100646927,0.00010871426173776654,-0.004638671874993765,-0.00597863457226799,0.9991114159708315,1.7731907126185815,2.0340970701845786,78885.96071660209,80242.47708477108,1183.848717410423,1338.3464046541076,202989.66117568567,227690.6035008459,8,0.27567994629819587
2025-08-29 00:00:00+00:00,1,0,0,7586676065,90.43817901611328,492922,146171.0,0.0234254822134971,3365,12.482824047406517,457.0,0.0032082659632485,146203.0,2567.0,420757.0,90.43788146972656,0.021534027531743,15.89445992310842,321302.0,4840.0,797602.0,90.4594955444336,0.0333568677306175,12.559306899706522,164229.14285714287,3229.0,578915.7142857143,90.44286237444196,0.024207842403224485,12.918459438142323,110007.86666666667,1780.0,310382.86666666664,90.52088801066081,0.013207511875467948,11.8912585331334,-54.50666351283216,-0.021887375772045026,-30.47520661157025,31.086871834826635,-38.1995030102733,17.151229807228408,-29.77313576719499,8.783562104051047,-0.023564721638136277,0.0003290063653516029,0.4115823870875898,0.7250269143087306,43.42572786690434,0.2965392160641723,0.006826624036614238,8.539818875986178e-05,-0.0035255977085628786,-0.006025902872223392,0.9991380372206505,1.4928854438634953,1.8328843942354427,72559.53474796149,79758.6641190196,1056.18897378815,1358.4042869840162,179004.166252592,227812.87376927625,8,0.2756196071924214
2025-08-30 00:00:00+00:00,1,1,0,7586676065,90.44642639160156,611822,140872.0,0.0225805658847093,3501,13.13156247138977,473.0,0.0030536736862726,146171.0,3365.0,492922.0,90.43817901611328,0.0234254822134971,12.482824047406517,308690.0,3628.0,747330.0,90.4628448486328,0.0231217220425605,12.291916807492576,140255.14285714287,3210.8571428571427,559557.4285714285,90.44051688058038,0.024130534380674314,13.038408818699066,113227.4,1881.9666666666667,327545.6,90.51596552530924,0.013844706506157867,11.878657539023292,-54.364572872461046,-3.625206094232103,-3.5005512679162076,4.041604754829131,-18.132284265317868,24.121463436405755,-2.3404664966350186,-3.6068257681414306,-0.018149392779664986,0.00911935155927246,0.3776257916089932,0.697354608184441,40.22615648201028,0.2302495983315436,0.0057222431977875955,9.321560889162417e-05,-0.00028909955705566133,-0.006001383576693599,0.999166460366511,1.2387032013200239,1.7429430064076477,68178.96103819142,78959.64916274296,923.6993945156553,1369.272207474073,156147.82440108532,230556.55073405808,8,0.2656278283955832
2025-08-31 00:00:00+00:00,1,1,0,7586676065,90.45366668701172,526106,91531.0,0.0185842290520668,2517,12.569961428642271,488.0,0.0019585801833197,140872.0,3501.0,611822.0,90.44642639160156,0.0225805658847093,13.13156247138977,139469.0,3285.0,678586.0,90.44891357421876,0.0230811946094036,12.577495098114014,133406.85714285713,3101.1428571428573,537774.5714285715,90.44119589669364,0.0234881107296262,13.037332580203103,115016.7,1948.1333333333334,341907.8333333333,90.51124013264975,0.014339237497188103,11.934494876199297,-34.37179588295607,-35.02541314100745,-23.37899543378995,-28.106255355612685,-22.470254322959804,-14.00995714439821,-19.483244404969724,-17.698125250920604,0.0052550247483740264,0.008005065207128403,0.3763622558286836,0.6763561369624376,36.35067513899921,0.17397791703968965,0.00478419789130348,0.0001373286001468587,0.002319335937504331,-0.0058552912795896365,0.9992261266572698,1.1598911909562448,1.6380306647569074,67998.5516133723,77792.2508981676,751.2616933320561,1349.6078800470375,124226.22714906934,229001.2071312988,8,0.1725905840825439
2025-09-01 00:00:00+00:00,0,0,1,7586676065,90.45008850097656,419288,118649.0,0.0207490548491477,2684,11.575401306152344,482.0,0.0025141587502973,91531.0,2517.0,526106.0,90.45366668701172,0.0185842290520668,12.569961428642271,118572.0,4088.0,658229.0,90.43971252441406,0.0319969020783901,13.2254509528478,133417.85714285713,2900.5714285714284,503640.14285714284,90.44267817905971,0.021881275411163,12.801611202103752,117495.83333333333,2019.5,352244.06666666665,90.50663884480794,0.01491112915488576,11.916156679391861,0.06493944607495195,29.627120866154645,-34.34442270058709,6.6348827969805235,-36.30058839704723,-20.30351298027394,-35.15292574789268,11.648725330578857,0.011472810199064654,-0.003955821987333685,0.3984207297060975,0.6522493817865204,44.18957169459963,0.2829766581045532,0.006401312698401341,9.755921876234592e-05,0.0030602046421595083,-0.005719562738436459,0.999293304153545,1.1355113909814432,1.467445904590895,69557.45779565607,76636.5846541587,753.1289055345471,1329.196094871141,128851.86544153563,225100.37006417813,8,0.2237242050322814
2025-09-02 00:00:00+00:00,0,0,0,7586676065,90.44914245605467,332576,131822.0,0.017716821283102,2059,14.631072560946146,463.0,0.0027714016647821,118649.0,2684.0,419288.0,90.45008850097656,0.0207490548491477,11.575401306152344,144646.0,3167.0,638445.0,90.4354476928711,0.0265217274427413,11.86949106057485,131585.85714285713,2742.285714285714,459944.5714285714,90.44463457380023,0.020623431674071668,13.196122845013937,120267.73333333334,2070.5333333333333,359253.93333333335,90.50236231486002,0.01536798318848009,12.040789876381556,-8.865782669413601,11.102495596254492,-34.98579096937164,-23.286140089418783,-47.908433772682066,-20.680773120146533,-33.198841133740345,-14.613839464452772,0.015143136383954925,-0.0010459303440901735,0.4113473735005557,0.6282436409755273,63.99126213592233,0.39636535298592507,0.0061910474867474296,0.00011099028667945766,0.0027198791503933693,-0.005602234701425327,0.9993621410581642,1.094107733602616,1.3419738570205546,69342.32523070644,75557.43868120713,738.9409893315584,1299.0044127591782,141642.03235934058,220927.8502491698,8,0.24856317504374587
2025-09-03 00:00:00+00:00,0,0,0,7586676065,90.4441375732422,315692,144988.0,0.0183234643191099,2120,17.473077058792114,449.0,0.0030268254661663,131822.0,2059.0,332576.0,90.44914245605467,0.017716821283102,14.631072560946146,145853.0,2503.0,416141.0,90.4370574951172,0.0197738409042358,12.087578177452087,131462.2857142857,2687.5714285714284,445594.71428571426,90.44564601353237,0.020416235019053687,13.965479828062513,123382.2,2114.133333333333,365416.23333333334,90.49825057983398,0.015774510925014768,12.239339821206197,-0.5930628783775482,9.987710700793496,-15.301638034358767,2.962603205439529,-24.13821276922966,-5.0767343404214405,-7.3348247927655486,3.424107667589915,0.007828735610271309,-0.00553336679217642,0.41856516923770143,0.6041900930849861,68.35832154644037,0.4592689733380214,0.0067153848834152164,0.00012051312209058697,0.0015841892787476965,-0.005528724339435531,0.9994187228375735,1.0654882609832352,1.2942547072364827,69546.48641210566,74546.30290303036,787.302600411939,1277.071994118155,151236.11900753542,216877.69220822235,8,0.27338894587582213
2025-09-04 00:00:00+00:00,0,0,0,7586676065,90.45773315429688,246201,146555.0,0.0150928739458322,1694,19.25198144498079,439.0,0.0030425256547085,144988.0,2120.0,315692.0,90.4441375732422,0.0183234643191099,17.473077058792114,146203.0,2567.0,420757.0,90.43788146972656,0.021534027531743,15.89445992310842,131512.57142857142,2562.8571428571427,420658.14285714284,90.44848196847099,0.019496070221066426,14.445125759758564,126244.83333333333,2142.766666666667,368352.26666666666,90.4945437113444,0.016064558783546044,12.520874202510585,0.24076113349247308,1.0807790989599164,-34.00857031554344,-20.09433962264151,-41.48617848306743,-22.012277789744438,-29.911513656309708,-17.630892919678143,0.021950629810985056,0.015032020227589982,0.42020987707220764,0.5837815382507221,86.46312684365782,0.5952632391288454,0.006880528996515057,0.00013136262892669552,0.0017700195312546775,-0.005302619297590374,0.9994909997776181,1.0417263657937534,1.2136075745220636,67393.35012981432,73699.40299953936,858.8993339932701,1256.8736167593574,170702.19848621564,214558.4079871853,8,0.2763436764617148
2025-09-05 00:00:00+00:00,0,0,0,7586676065,90.46479034423828,306011,154349.0,0.016053918749094,2211,22.4671864716903,420.0,0.0031841320099789,146555.0,1694.0,246201.0,90.45773315429688,0.0150928739458322,19.25198144498079,146171.0,3365.0,492922.0,90.43817901611328,0.0234254822134971,12.482824047406517,132680.85714285713,2398.0,393956.5714285714,90.45228358677456,0.018442989726151698,15.871463248941962,129423.46666666666,2188.266666666667,373675.13333333336,90.49130427042643,0.01638331520371135,12.861201671384958,5.594817029369703,5.318139947459999,-34.29420505200594,30.519480519480524,-37.91898109640065,24.29315884175938,-31.468139683185747,6.367540116686565,0.029424882737028035,0.007801643591243135,0.3299649843209796,0.5621003261291948,69.77802893309223,0.5043887167823484,0.007225206854633151,0.00014556000305597863,0.0020454951695049947,-0.005029542984500864,0.9995687907919278,1.025168468749025,1.1257178108844397,48984.95174737103,72748.9728221043,698.3605802162789,1232.787028432432,159759.6078039447,210808.32459201416,8,0.2910400199119049
2025-09-06 00:00:00+00:00,0,1,0,7586676065,90.4502182006836,333307,192122.0,0.0134133268147706,2111,29.39981688623843,415.0,0.003936165586693,154349.0,2211.0,306011.0,90.46479034423828,0.016053918749094,22.4671864716903,140872.0,3501.0,611822.0,90.44642639160156,0.0225805658847093,13.13156247138977,140002.2857142857,2199.4285714285716,354168.71428571426,90.45282527378627,0.017133384144731888,18.195499593920342,133866.0,2234.9333333333334,380117.63333333336,90.487633005778,0.016650790690133924,13.491692921994389,36.38054403997955,24.47246175874156,-39.7029420165667,-4.522840343735868,-45.52222705296639,8.919940786442314,-40.59791555598882,-16.448270204883286,0.004192326035767913,-0.01610808304450817,0.15901670074501914,0.5405311142322378,90.96685606060606,0.5764098071453431,0.0063334813445821885,0.00015302601399227802,0.000987461635045315,-0.0048183946110917164,0.9996153316112325,1.0458390159882698,1.0289832154868126,22282.805825355717,72358.73813781275,679.7010493470895,1201.0264556313646,145427.6763573108,206327.46320025861,8,0.36226467748747965
