timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,session_session_length,ccu_playing,sort_sort_position,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-22 00:00:00+00:00,1,0,0,7996365376,373572,153739,0.0267824307084083,15.879142045974731,4063,402.0,0.0100362789667806,85.53971862792969,148721.0,3831.0,324649.0,85.52264404296875,0.0291172061115503,16.655819257100422,99695.0,3027.0,271517.0,85.20880126953125,0.0198917854577302,17.968339959780376,125929.0,3260.8571428571427,315545.85714285716,85.44899640764508,0.02342037883188037,16.452020134244645,140049.23333333334,2484.5666666666666,255496.8,84.79317932128906,0.018228775697449795,18.93915399710337,54.20933848237124,3.3741031865035964,34.225305583085564,6.055860088749676,37.586965088742154,15.069505835533148,34.640657397600826,-8.018542006390629,0.38836053725446185,0.01996498722882656,0.2528877513582428,0.19285717627128698,37.829478346456696,0.4115367009928448,0.010876053676256046,0.00010328569042522917,0.030073710850309236,0.05623523003532544,1.0077343141465551,0.8991766466887716,1.2848026230942586,31009.52959340721,27009.499679625267,893.8748375889791,679.80081683881,78961.99594397312,73387.07624756216,1,0.7728140991484613
2025-08-23 00:00:00+00:00,1,1,0,7996365376,400445,161314,0.0238403938710689,16.203722596168518,3752,389.0,0.0102713986166243,85.55403137207031,153739.0,4063.0,373572.0,85.53971862792969,0.0267824307084083,15.879142045974731,127814.0,2974.0,337741.0,85.3311996459961,0.0191455651074647,16.478137532869976,130714.71428571429,3372.0,324503.5714285714,85.48082951136998,0.0240910686552524,16.412818000430153,140260.8,2504.0,256809.43333333332,84.85378545125326,0.018213370442390398,18.91233456002341,26.209961350086843,4.927181782111245,26.160053799596493,-7.65444253015014,18.565705673874366,7.193526281412943,24.521756016351404,-10.984950803646631,0.2611374585130166,0.01673227872409644,0.25360031940191136,0.19360254391232076,42.98268052224887,0.40283583804058476,0.009369552948462465,0.00010044771159637057,0.024499348231727485,0.05385200916328571,1.00738970049223,0.9319404586720902,1.3227133732031306,31117.683020349486,27154.847691177238,906.6104758632857,707.7977989072385,86283.37994113301,75657.49965135899,1,0.8108920546512914
2025-08-24 00:00:00+00:00,1,1,0,7996365376,437608,160853,0.0284741278737783,17.698773940404255,4006,382.0,0.009989817184937,85.5907211303711,161314.0,3752.0,400445.0,85.55403137207031,0.0238403938710689,16.203722596168518,122197.0,2672.0,319773.0,85.42942810058594,0.0188479144126176,17.521485646565754,136237.0,3562.5714285714284,341337.14285714284,85.50387137276786,0.02546624200684679,16.438144899549936,140291.2,2536.5666666666666,258511.16666666666,84.91070912679037,0.01843539029359813,18.93831224309074,31.63416450485692,-0.2857780477825811,49.9251497005988,6.769722814498924,36.84957766915906,9.280425526601665,51.07309620801601,19.436482584008786,0.1888026566152945,0.04288489707893195,0.25776414325584257,0.1937266201622722,40.142999750436736,0.3675724219565868,0.009154290702430708,0.00011003005172643673,0.028930391584128697,0.05191143574783575,1.006985717727216,0.9711015373736912,1.3813779692904138,31774.364998453497,27178.140014509365,882.8385320240457,753.7701873928813,93388.95642069317,79169.11919911925,1,0.8085747031678848
2025-08-25 00:00:00+00:00,1,0,0,7996365376,468199,165145,0.0379869081079959,18.70895238717397,5003,363.0,0.0099759316976332,85.58786010742188,160853.0,4006.0,437608.0,85.5907211303711,0.0284741278737783,17.698773940404255,103576.0,3030.0,283359.0,85.43148803710938,0.0230100434273481,16.51769741376241,145032.57142857142,3844.4285714285716,367742.85714285716,85.52621023995536,0.027605794104082183,16.751181324323017,140441.93333333332,2601.2,262312.0,84.96208902994792,0.019015173738201416,19.03181867334578,59.44330732988337,2.6682747601847634,65.11551155115511,24.887668497254122,65.23173783080827,6.990502915851637,65.08838076701483,33.40850429690552,0.183037980380929,-0.003342678869200366,0.2659076763105301,0.19443640942358653,33.00259792166267,0.35272319521571976,0.010685604442545921,0.0001132873480869895,0.027588708060131025,0.05031983372366993,1.0066396814914544,1.0326870898618463,1.4517771167466245,33104.06220184674,27307.02524984004,945.905069813509,874.084719321717,95768.56986761879,86333.14650017499,1,0.8301496978897523
2025-08-26 00:00:00+00:00,1,0,0,7996365376,470155,168979,0.0405661799013614,22.35207398732503,5071,353.0,0.0099034249061347,85.63691711425781,165145.0,5003.0,468199.0,85.58786010742188,0.0379869081079959,18.70895238717397,101077.0,2759.0,269166.0,85.42693328857422,0.0213119387626647,16.22071413199107,154732.85714285713,4174.714285714285,396455.5714285714,85.55620792933873,0.030356399981038857,17.627089875085012,140610.56666666668,2678.366666666667,266640.4666666667,85.01192626953124,0.019681586387256735,19.12140960825814,67.1784876876045,2.3215961730600476,83.79847770931497,1.3591844893064087,74.6710208570176,0.417771075974116,90.3448595321005,6.789896629735415,0.24580517829695392,0.057317716291027665,0.2765863479137932,0.1953774521101203,33.31604889589905,0.35941049353831495,0.010785781740528676,0.0001322764468417862,0.025267737252374224,0.04901639707096575,1.0064024153279603,1.1004354851201827,1.542375669508722,35019.54580541535,27472.134255093548,961.0763540123941,983.5545488556866,93646.6789633386,93348.31198656041,1,0.8494224215066304
2025-08-27 00:00:00+00:00,1,0,0,7996365376,472495,168453,0.0410754792392253,17.29640769958496,5106,351.0,0.0096153421492988,85.61869812011719,168979.0,5071.0,470155.0,85.63691711425781,0.0405661799013614,22.35207398732503,124379.0,3497.0,300561.0,85.46156311035156,0.0257275532931089,15.89114491144816,161029.14285714287,4404.571428571428,421017.5714285714,85.57865578787667,0.03254896083048406,17.8278417019617,140769.73333333334,2766.3333333333335,272615.3333333333,85.05921478271485,0.020423648382226576,18.723428353998393,35.43524228366526,-0.31128128347309714,46.01086645696311,0.6901991717609857,57.20436117793059,0.49770820261403337,59.65559869320076,1.2554776888094477,0.1838662950298886,-0.021274696421302863,0.22824892916612816,0.1962339698609993,32.98472684550617,0.3565173038501913,0.01080644068944499,0.00010267733446273143,0.018442426409043755,0.0473318573099885,1.0061068163689113,1.1439187888197289,1.5936898354952773,30686.487087376707,27623.803608274244,926.9996858588553,1077.5225522348537,85996.59548960159,100567.42755547854,1,0.8467783284908562
2025-08-28 00:00:00+00:00,1,0,0,7996365376,498934,177464,0.0438171289861202,18.15506871541341,5323,320.0,0.0098479200807851,85.6962661743164,168453.0,5106.0,472495.0,85.61869812011719,0.0410754792392253,17.29640769958496,148721.0,3831.0,324649.0,85.52264404296875,0.0291172061115503,16.655819257100422,165135.2857142857,4617.714285714285,445915.4285714286,85.60345894949776,0.03464894981256547,18.042020196006412,141292.56666666668,2856.2,279833.43333333335,85.10504862467448,0.021239069973428996,18.741975184281667,19.32679312269283,5.349266560999211,38.94544505351083,4.249902075989032,53.684132709480096,5.59561476841024,50.485348141759715,6.674662834552514,0.20301305378307433,0.09059709608103539,0.19553095521675715,0.19943038101434324,33.3328324567994,0.3556856103500456,0.010668724382935653,0.00010230224954449277,0.023041861397881405,0.046352460307459424,1.0058564131373844,1.1687471578308013,1.6313779207805625,27701.233554474813,28178.03040482783,939.0499641471874,1173.6392090857603,83187.89825264413,108732.8208013865,1,0.8920747584626056
2025-08-29 00:00:00+00:00,1,0,0,7996365376,548031,182557,0.0418967977166175,18.85518991947174,6351,304.0,0.0098391480666087,85.74481201171875,177464.0,5323.0,498934.0,85.6962661743164,0.0438171289861202,18.15506871541341,153739.0,4063.0,373572.0,85.53971862792969,0.0267824307084083,15.879142045974731,169252.14285714287,4944.571428571428,470838.14285714284,85.63275800432477,0.0368081450994525,18.467169892220273,142149.1,2978.5666666666666,288091.3,85.15029398600261,0.021952720545232243,18.813328115145364,18.74475572236063,2.8698778343776876,56.313069160718676,19.312417809505924,46.70023449294916,9.840379689498002,56.433888218607684,-4.382604049916184,0.23976392146103365,0.05664871944781602,0.18214303189519676,0.204326288189918,28.74008186397985,0.33311375978045077,0.011588739343687959,0.00010328328487095466,0.02908107212612117,0.045531018079985025,1.0056660288031591,1.1906662993796153,1.6767008455107677,26882.5941591446,29044.79797253747,1114.6035120216463,1334.9262328407654,89698.07549346157,119240.04353177088,1,0.9176762142218022
2025-08-30 00:00:00+00:00,1,1,0,7996365376,624544,161983,0.034665260463953,19.965265194574993,5348,295.0,0.0084516826584332,85.76519775390625,182557.0,6351.0,548031.0,85.74481201171875,0.0418967977166175,18.85518991947174,161314.0,3752.0,400445.0,85.55403137207031,0.0238403938710689,16.203722596168518,169347.7142857143,5172.571428571428,502852.28571428574,85.66292463030133,0.03835455461272166,19.00453312056405,142585.03333333333,3090.5,301310.1,85.1921900431315,0.022605568046371094,18.898287452591788,0.41471911923329774,-11.269904742080561,42.53731343283582,-15.792788537238234,55.962491727952646,13.96143648808188,45.405569435748404,-17.260357943290405,0.2468222460699554,0.023774898689743473,0.1766119667696423,0.2051206370611803,30.28285660871191,0.2593616152559063,0.008563033888670952,0.000123254551033281,0.03202438354492367,0.045070705053142306,1.0055255603469226,1.1876962842924441,1.6966861674983997,26497.307831837657,29247.132872722963,1110.2532925537187,1388.8706836354743,107118.98145553564,133477.67502970103,1,0.814254979038274
2025-08-31 00:00:00+00:00,1,1,0,7996365376,715863,189738,0.0448661893606185,19.790728012720745,6252,288.0,0.009553417588089,85.75800323486328,161983.0,5348.0,624544.0,85.76519775390625,0.034665260463953,19.965265194574993,160853.0,4006.0,437608.0,85.5907211303711,0.0284741278737783,17.698773940404255,173474.14285714287,5493.428571428572,542603.0,85.68682207380023,0.04069627768227026,19.303383702323547,144012.63333333333,3228.366666666667,318283.2,85.2328592936198,0.023612155703206805,18.04695877366596,17.957389666341328,17.13451411567881,56.06590114827759,16.903515332834694,63.58544633553318,14.621707998155454,57.56826533723471,29.4269500939508,0.19544420502939364,-0.008388622927935074,0.17551525584285418,0.2116800010521577,30.34351511274588,0.2650475509314618,0.008733502452979896,0.00010430500852603178,0.03189659118652835,0.04420894499748001,1.005326147496901,1.2045758683935568,1.7235308031084697,27179.51523797709,30484.594375524,1125.4916190782517,1490.3726329537428,130224.55084758787,152103.31979314768,1,0.9537736133592045
2025-09-01 00:00:00+00:00,0,0,1,7996365376,621591,188919,0.0429510623216629,16.641646305720013,5632,281.0,0.0092077764101126,85.82134246826172,189738.0,6252.0,715863.0,85.75800323486328,0.0448661893606185,19.790728012720745,165145.0,5003.0,468199.0,85.58786010742188,0.0379869081079959,18.70895238717397,176870.42857142858,5583.285714285715,564516.1428571428,85.72017669677734,0.04140544256993698,19.00805426211584,145477.0,3350.6666666666665,332028.56666666665,85.27398579915365,0.02459608825544511,17.97737060652839,14.395833964092164,-0.4316478512475075,12.572456526084341,-9.916826615483043,32.762137467188104,-13.169000213728044,13.068065975662012,-4.268530637987745,0.27279845593382035,0.07385810187880981,0.1503617427713648,0.21700282173114283,33.53790165098526,0.30392765672659877,0.00906060567060065,8.808832471797592e-05,0.03217206682477867,0.04355518311361754,1.0052324386322766,1.2157965078426733,1.6834157586327,24200.94804166532,31568.919496981463,1072.6932214071026,1532.8887386426557,129909.53998293148,160318.87888026924,1,0.9496566700513738
2025-09-02 00:00:00+00:00,0,0,0,7996365376,541909,193349,0.0520563386380672,17.358239491780598,6079,265.0,0.009171223666702,85.90738677978516,188919.0,5632.0,621591.0,85.82134246826172,0.0429510623216629,16.641646305720013,168979.0,5071.0,470155.0,85.63691711425781,0.0405661799013614,22.35207398732503,180351.85714285713,5727.285714285715,574766.7142857143,85.75881522042411,0.0430468938180378,18.294649334180924,147123.0,3478.5,341918.56666666665,85.31697057088216,0.025778716305891625,17.8053450372484,14.421910414903639,2.3449203097623883,19.877736146716618,7.936789772727271,15.261775371951813,-12.819040172718077,28.324478086535777,21.199187689967648,0.31583302463642493,0.10025980606778173,0.1106820628710728,0.22262134101646375,31.800822368421052,0.35679171818198596,0.01121772988134561,8.977625803868942e-05,0.04033606392996635,0.04311652263093985,1.0051788600390454,1.2258576642867338,1.6698618079830299,18543.933706853444,32752.719554365198,969.280224623485,1596.0245817396556,118005.46991615185,163890.20094177924,1,0.9719253621804217
2025-09-03 00:00:00+00:00,0,0,0,7996365376,597478,197947,0.0574226342141628,25.79244875907898,6540,261.0,0.0091271964082158,85.92799377441406,193349.0,6079.0,541909.0,85.90738677978516,0.0520563386380672,17.358239491780598,168453.0,5106.0,472495.0,85.61869812011719,0.0410754792392253,17.29640769958496,184565.2857142857,5932.142857142857,592621.4285714285,85.80300031389508,0.0453822016716003,19.508369485537212,148794.33333333334,3622.5666666666666,354877.1,85.35915018717448,0.027127443378170284,18.05437946054671,17.508741310632647,2.3780831553305237,28.084606345475915,7.5834841256785746,26.451708483687653,10.254304689532745,39.79784357409684,10.308630450185753,0.36124778942907554,0.023987453700269334,0.09001495524465224,0.22879040681101698,30.26249808897722,0.3313036943557849,0.010945991407229376,0.00013029911269161082,0.03844560895647333,0.042545743778894966,1.0051997955198397,1.240405340577166,1.6729258647396088,15554.333510329154,34042.7160545074,959.2842369458318,1671.5964428701363,108486.9005454644,168305.09365811103,1,0.9950385555008193
2025-09-04 00:00:00+00:00,0,0,0,7996365376,650788,195515,0.0652660056948661,19.73170781135559,7666,269.0,0.0087815247798374,86.00474548339844,197947.0,6540.0,597478.0,85.92799377441406,0.0574226342141628,25.79244875907898,177464.0,5323.0,498934.0,85.6962661743164,0.0438171289861202,18.15506871541341,187144.0,6266.857142857143,614314.8571428572,85.8470687866211,0.04844632691570686,19.733603642100377,150173.33333333334,3800.5333333333333,369854.3,85.4020596822103,0.028718573227524705,18.113868783579935,10.1716404453861,-1.2286116990911755,44.016532030809685,17.21712538226299,30.435688888710732,8.922504259571063,48.95089478715089,13.659024160143463,0.3599682026455442,0.08932096004228285,0.08516280364545786,0.23365512916917305,25.500847789226555,0.3004276347633411,0.011779547595303547,0.00010092119218557863,0.04481342860630425,0.0422854295164116,1.0052107537694843,1.2461866287845156,1.6869336276523137,15000.545818823932,35088.769597765284,1087.060993870907,1807.584609234166,101126.54636098795,174076.10032478962,1,0.9828133953974685
2025-09-05 00:00:00+00:00,0,0,0,7996365376,810403,195118,0.0719803869724273,23.010846376419067,9871,273.0,0.0084787776494344,86.06206512451172,195515.0,7666.0,650788.0,86.00474548339844,0.0652660056948661,19.73170781135559,182557.0,6351.0,548031.0,85.74481201171875,0.0418967977166175,18.85518991947174,188938.42857142858,6769.714285714285,651796.5714285715,85.89239065987724,0.052743982523679685,20.327268850235708,151353.43333333332,4066.6666666666665,390422.7,85.44562861124675,0.03061915546034768,18.31120708121194,6.880590719610868,-0.20305347415798813,55.42434262320894,28.76337072788939,47.875393910198504,24.526420278185835,71.80403012967686,10.287715949636178,0.3699968608591897,0.06664706789272223,0.07988976302433524,0.23788118164250613,19.764789303079418,0.24076633382855958,0.012180344618239792,0.00011793237140626523,0.05324063982283085,0.04208102963525254,1.0052286121114882,1.2483260168622665,1.7225812316079072,14307.8799344899,36004.133566983604,1535.821296552777,2082.9161310997147,115482.58334991593,188369.60570299023,1,0.9808177586536239
