timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,ratings_like_ratio,visits_visits_gained,session_session_length,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-04-03 00:00:00+00:00,0,0,0,4807308814,8382,87.20407104492188,686300,0.0,0.1568638384342193,0.0021258730096956,904004.0,0.0,926735.0,8502.0,695971.0,87.2068862915039,0.1533215492963791,0.0,1239451.0,11576.0,868707.0,87.24530029296875,0.20876544713974,0.0,1197153.5714285714,11533.57142857143,910917.2857142857,87.21420506068638,0.17802353416170386,0.0,1175446.8666666667,11466.933333333332,853386.0,87.37707850138347,0.19148410037159916,0.0,-27.06415985787256,-2.4528047392188723,-27.59156876295784,-1.4114326040931546,-20.997528510763697,-1.3895693929775854,-24.86120640010875,2.3103661253727426,-0.04725669796359355,-0.003228238848729248,0.21111574523571724,0.4143647115563744,107.83776690922105,1.3172121270404678,0.012213299995191614,0.0,-0.004772186279289118,-0.014877932063728474,0.9981359706287902,1.0184667681521502,0.9297040005735548,274138.5905319349,487063.7018561774,2816.7069903055676,4952.209461152446,200067.14048178,342708.39745677204,2,0.3586661329018779
2024-04-04 00:00:00+00:00,0,0,0,4807308814,8236,87.19989013671875,693309,0.0,0.1553032249212265,0.0021346054631072,909711.0,0.0,904004.0,8382.0,686300.0,87.20407104492188,0.1568638384342193,0.0,1291522.0,12653.0,925776.0,87.23533630371094,0.2067937850952148,0.0,1142609.142857143,10902.57142857143,877707.7142857143,87.20914132254464,0.1706677398511341,0.0,1186063.1,11564.233333333334,860958.6,87.36524556477865,0.19262363562981286,0.0,-29.562872332023773,0.6313025163605435,-34.908717300244994,-1.7418277260796922,-25.11050189246643,1.0212734955558744,-24.89947178551827,-0.9948841801721175,-0.04063280832526939,-0.004794395666429807,0.22720377559712146,0.40239256751918256,110.4420298652422,1.3121273312082617,0.011879245936161313,0.0,-0.0032871791294604167,-0.014794877745019364,0.9982131997543776,0.9633628622770094,0.8860166058703515,291135.23410321854,477262.97604876105,2972.9385026711916,4854.930694369157,207132.9419432536,336306.52109068574,2,0.3609304012242205
2024-04-05 00:00:00+00:00,0,0,0,4807308814,8973,87.19224548339844,769486,0.0,0.1570780426263809,0.0023014336159386,983062.0,0.0,909711.0,8236.0,693309.0,87.19989013671875,0.1553032249212265,0.0,1434160.0,14630.0,1077104.0,87.22288513183594,0.2020662724971771,0.0,1078166.5714285714,10094.42857142857,833762.2857142857,87.20476422991071,0.1642408498695918,0.0,1199863.8,11695.166666666666,871530.1333333333,87.35317153930664,0.1939299330115318,0.0,-31.453812684777148,8.063110152564935,-38.66712235133287,8.94851869839728,-28.559730536698403,10.987452925030539,-22.264096484199115,1.1428080170612143,-0.035127992374006656,-0.008766815311722631,0.2392466457710469,0.38723091164630796,109.54557610875864,1.2775550464140395,0.011661015715665113,0.0,-0.003134046282084772,-0.014606037076244374,0.9983010655849037,0.8985741310210137,0.8469081967858229,301904.88089423865,464624.35312540334,3099.5119466938345,4724.258709107287,210844.3696793818,327898.5106069665,2,0.390032617049024
2024-04-06 00:00:00+00:00,0,1,0,4807308814,11722,87.1842041015625,991373,0.0,0.1577067375183105,0.0028535686636384,1222201.0,0.0,983062.0,8973.0,769486.0,87.19224548339844,0.1570780426263809,0.0,1504448.0,14366.0,1151519.0,87.21504974365234,0.195868968963623,0.0,1037845.5714285715,9716.714285714286,810884.2857142857,87.20035770961216,0.15878910252026143,0.0,1220964.1,11901.8,889125.6333333333,87.34103597005209,0.19511892646551127,0.0,-18.760834538648062,24.325932647177908,-18.404566337185024,30.636353504959324,-13.907369309581519,28.835742300704624,-19.48355150243326,0.4002436504922491,-0.03536733875690867,-0.00922258830627909,0.20659535583789748,0.3686277289377441,104.25667491256505,1.2328354384924358,0.011823993770262282,0.0,-0.0038675580705904264,-0.014350634819939007,0.9983893222827336,0.8500213654345541,0.813806765938355,251557.58853756697,450081.2232975167,2663.5759993664765,4578.30019955471,179727.20879437745,319298.6801533917,2,0.48491168877439483
2024-04-07 00:00:00+00:00,0,1,0,4807308814,12045,87.17967987060547,1030700,0.0,0.1629573851823806,0.0029271217125175,1257603.0,0.0,1222201.0,11722.0,991373.0,87.1842041015625,0.1577067375183105,0.0,1272176.0,11887.0,1035582.0,87.2079849243164,0.1677722036838531,0.0,1035763.7142857143,9739.285714285714,810186.8571428572,87.1963141305106,0.1581012713057654,0.0,1238157.7333333334,12056.9,902918.8666666667,87.32890243530274,0.19601794431606923,0.0,-1.1455176013381752,2.8965775678468697,1.329183141246748,2.7555024739805534,-0.47142572968630336,3.9669226416293446,-2.8698547171410183,3.3293743480429683,-0.03245695188978104,-0.005189278268524777,0.1645934572401125,0.35609667244697846,104.40004980906525,1.2201433781474937,0.011686221319276881,0.0,-0.004993438720703402,-0.013994056099116605,0.9984817362740775,0.8365361588440435,0.8065652961385766,194295.0990263239,440903.8488044933,2086.812187141225,4498.370121308069,151150.25809550044,316054.79162190115,2,0.49895753197530135
2024-04-08 00:00:00+00:00,0,0,0,4807308814,7688,87.17411041259766,720579,0.0,0.1457539647817611,0.0021270078058805,916385.0,0.0,1257603.0,12045.0,1030700.0,87.17967987060547,0.1629573851823806,0.0,1047030.0,10315.0,804169.0,87.20722198486328,0.1634781211614608,0.0,1017100.1428571428,9364.0,798245.4285714285,87.19158390590123,0.1555692489658083,0.0,1233966.2666666666,11963.2,898081.6666666666,87.31678085327148,0.19619996448357893,0.0,-12.477674947231698,-27.13240983044729,-25.46776539020843,-36.172685761726854,-10.394581238520761,-30.088386533423883,-10.841913433904871,-10.55700567443788,-0.037968841928448516,-0.006388481829799897,0.17567439707152602,0.3593470725021942,119.18129795812199,1.2717324932693108,0.010669183158011603,0.0,-0.00581414358955879,-0.01355233197747852,0.9985661754115668,0.8242527938828119,0.7929117080896757,202441.8045679447,443422.1654931286,2265.8172045425813,4560.7830649482285,157875.4470369145,317750.0950117299,2,0.3635783295198775
2024-04-09 00:00:00+00:00,0,0,0,4807308814,6029,87.16665649414062,649223,0.0,0.132667139172554,0.001894900911173,818111.0,0.0,916385.0,7688.0,720579.0,87.17411041259766,0.1457539647817611,0.0,926735.0,8502.0,695971.0,87.2068862915039,0.1533215492963791,0.0,1001582.4285714285,9010.714285714286,791567.1428571428,87.18583679199219,0.15261861894811898,0.0,1224272.1333333333,11799.5,888776.6666666666,87.30485204060872,0.1955563962459564,0.0,-11.721150059078377,-10.724095221986396,-29.087273582686425,-21.579084287200835,-6.716946539439139,-9.902592220977857,-13.471302774210148,-8.978709861376421,-0.04613144566222305,-0.00855061029214621,0.1955766350773602,0.3670660480924723,135.67346600331675,1.2601367170652964,0.009286471233349353,0.0,-0.006298882620676475,-0.013088186431647088,0.9986367854038493,0.818104407754846,0.7804327645523114,219696.80811649843,449388.733772407,2593.8815710053495,4685.212921596092,169508.08552552483,320904.1184479563,2,0.32458784325565837
2024-04-10 00:00:00+00:00,0,0,0,4807308814,6014,87.1618881225586,651350,0.0,0.1323298215866089,0.0018237604056101,788932.0,0.0,818111.0,6029.0,649223.0,87.16665649414062,0.132667139172554,0.0,904004.0,8382.0,686300.0,87.20407104492188,0.1568638384342193,0.0,985143.5714285715,8672.42857142857,786574.2857142857,87.17981066022601,0.14911375939846036,0.0,1227740.3,11786.766666666666,893472.9,87.2929926554362,0.19549952894449232,0.0,-12.729147216162762,-3.5666309339441704,-28.25101407778573,-0.24879747885221404,-5.092525134780712,0.32762240401218445,-15.640326726990516,-0.2542585813253839,-0.04837265262713775,-0.00547040780708441,0.21437425416422898,0.3628347520922837,131.1607647547797,1.211224055847001,0.009233117013714572,0.0,-0.006259918212887827,-0.012542826447788036,0.998703424046224,0.8024038727315308,0.7627320648982119,233914.16118236393,445466.8473842061,2831.5091925858023,4700.897630228336,178771.4712239262,316172.841060347,2,0.31301099283027983
2024-04-11 00:00:00+00:00,0,0,0,4807308814,7181,87.15769958496094,576810,0.0,0.1566919684410095,0.0017782569922154,770651.0,0.0,788932.0,6014.0,651350.0,87.1618881225586,0.1323298215866089,0.0,909711.0,8236.0,693309.0,87.19989013671875,0.1553032249212265,0.0,965277.8571428572,8521.714285714286,769931.5714285715,87.17378343854632,0.1493121513298579,0.0,1232656.1666666667,11824.7,896988.8333333334,87.28111852010092,0.19630667865276333,0.0,-15.286173301191253,-2.3171832299868633,-12.809616318601257,19.404722314599265,-16.803330116874292,-11.443924157519003,0.8942142189818592,18.41017131460103,-0.04838372123137091,-0.004805469096502701,0.228580649626404,0.3564146929521103,107.30311890838206,1.3360546175437016,0.012449485186655593,0.0,-0.005760465349468117,-0.011892022969857665,0.9987702370985326,0.7830876794728163,0.7606065792288625,240911.08989952592,439336.76915802533,2830.1072243122726,4657.340443895653,191107.5306001689,311873.8856779727,2,0.3057579545964012
2024-04-12 00:00:00+00:00,0,0,0,4807308814,6155,87.15333557128906,596868,0.0,0.1234085932374,0.0017182447311915,745986.0,0.0,770651.0,7181.0,576810.0,87.15769958496094,0.1566919684410095,0.0,983062.0,8973.0,769486.0,87.19224548339844,0.1570780426263809,0.0,931409.8571428572,8119.142857142857,745271.8571428572,87.16822487967355,0.14450222998857493,0.0,1235754.6333333333,11823.033333333333,900312.8666666667,87.26926091512044,0.19589953894416487,0.0,-24.11607813138947,-3.2005408414444436,-31.40532709238828,-14.287703662442553,-22.432896764853417,3.477401570707861,-21.434854182048603,-21.24127709592201,-0.04462542728846941,-0.005007031728299083,0.22609774367096747,0.3523500928192796,121.18031189083821,1.249832040196425,0.010312145546175124,0.0,-0.005313873291008376,-0.011144393225001601,0.998842249442846,0.7537174711054618,0.7376343546666582,227180.34811718058,435418.2597568548,2593.796361694517,4659.429323376583,185154.38468954698,307972.33661358664,2,0.29597204638357827
2024-04-13 00:00:00+00:00,0,1,0,4807308814,9396,87.14957427978516,789434,0.0,0.1285365670919418,0.0022270406861203,968843.0,0.0,745986.0,6155.0,596868.0,87.15333557128906,0.1234085932374,0.0,1222201.0,11722.0,991373.0,87.1842041015625,0.1577067375183105,0.0,895215.8571428572,7786.857142857143,716423.4285714285,87.16327776227679,0.14033506278480798,0.0,1245819.5333333334,11914.966666666667,909417.8666666667,87.257484181722,0.1954493351280689,0.0,-20.729650851210234,29.874153134241134,-19.843030199624636,52.656376929325745,-20.369628787550198,32.26274486151042,-18.496464314330197,4.155281022187141,-0.039720293525880024,-0.004315717211800241,0.1819577536398167,0.3412893709573783,103.1013089283814,1.227261269135521,0.011902183206977142,0.0,-0.005029405866345637,-0.010305424606440242,0.9989203628739854,0.7185758716975678,0.718012484886955,175867.75759531607,425184.96485774795,2114.4392665890355,4580.131510559965,153236.32549700848,300166.0899630654,2,0.3843911887547556
2024-04-14 00:00:00+00:00,0,1,0,4807308814,8997,87.13473510742188,784827,0.0,0.1231863498687744,0.0022175340326102,966973.0,0.0,968843.0,9396.0,789434.0,87.14957427978516,0.1285365670919418,0.0,1257603.0,12045.0,1030700.0,87.17967987060547,0.1629573851823806,0.0,853697.2857142857,7351.428571428572,681298.7142857143,87.15685708182198,0.13465348631143567,0.0,1240244.9,11587.633333333333,913762.1666666666,87.24547551472982,0.18954038098454473,0.0,-23.10983672907905,-0.19301372874656053,-25.305105853051057,-4.2464878671775175,-23.85495294460076,-0.5835826680887779,-24.405788831905205,-4.16240867810046,-0.051554173231993516,-0.017027245957212944,0.1613361126200682,0.3449214729168694,107.46532562791731,1.2320826983746758,0.011463658279266285,0.0,-0.005744389125279598,-0.009459347666568167,0.9989842632825943,0.6883296078978319,0.7104211018886546,152419.14634361333,427787.0976856354,1916.6291968003766,4417.881326229241,132220.65626425954,297278.6526724946,2,0.3836492609883668
2024-04-15 00:00:00+00:00,0,0,0,4807308814,4895,87.13250732421875,464480,0.0,0.1064215376973152,0.001402777661711,612890.0,0.0,966973.0,8997.0,784827.0,87.13473510742188,0.1231863498687744,0.0,916385.0,7688.0,720579.0,87.17411041259766,0.1457539647817611,0.0,810340.8571428572,6952.428571428572,644713.1428571428,87.15091378348214,0.12903456815651482,0.0,1176659.2,10929.033333333333,866627.8666666667,87.2344149271647,0.18270941674709318,0.0,-33.11872193455807,-36.61767184812813,-36.329344432882415,-45.59297543625653,-35.54072488929042,-40.81753048761064,-26.985493769132617,-13.60930995140135,-0.04772413298168576,-0.0025567108230428737,0.18912253442414573,0.31327035452035634,125.18178104575163,1.3195157606016177,0.010538644207190391,0.0,-0.0058885301862472905,-0.00867886824390354,0.9990427958535368,0.6886793195029259,0.7062283403549188,172805.13671529765,368612.44473363884,2072.7208865720618,3837.597591555694,150568.92449814585,246865.31777411586,2,0.243165833551878
2024-04-16 00:00:00+00:00,0,0,0,4807308814,4348,87.13101196289062,429461,0.0,0.0997017696499824,0.0012417150993043,543247.0,0.0,612890.0,4895.0,464480.0,87.13250732421875,0.1064215376973152,0.0,818111.0,6029.0,649223.0,87.16665649414062,0.132667139172554,0.0,771074.5714285715,6712.285714285715,613318.5714285715,87.14582170758929,0.1243252296532903,0.0,1114732.9,10316.833333333334,825855.6666666666,87.22494557698568,0.17625864868362742,0.0,-33.5973969302454,-11.363050465825841,-27.881904130038148,-11.17466802860061,-33.85000223343905,-7.53939889769204,-24.848179985018792,-6.314293321381248,-0.0408923924395288,-0.0017161922387431972,0.22451403012142462,0.27511116247201267,124.91308346746378,1.2649477718634012,0.010124295048223125,0.0,-0.005771909441263713,-0.008099932134879867,0.9990928756805408,0.691712401624256,0.7053567616783778,198993.1835464771,306675.46396479785,2304.130530157898,3323.2119805720454,169676.98300270995,210973.20727073745,2,0.21553477716973204
2024-04-17 00:00:00+00:00,0,0,0,4807308814,4306,87.12709045410156,412061,0.0,0.1000262945890426,0.0012140983913365,531834.0,0.0,543247.0,4348.0,429461.0,87.13101196289062,0.0997017696499824,0.0,788932.0,6014.0,651350.0,87.1618881225586,0.1323298215866089,0.0,734346.2857142857,6468.285714285715,579134.4285714285,87.14085061209542,0.11971044008220942,0.0,1086882.2,10042.4,811097.8333333334,87.2160659790039,0.17153698677817977,0.0,-32.588106452774134,-2.1008859689975234,-28.400399068839377,-0.965961361545542,-36.73739157135181,-4.051590249172799,-24.411373498621302,0.3254956659239694,-0.039923031965649614,-0.004500703826015862,0.25610084510946485,0.2949416030670215,123.48130949616903,1.2906649970150124,0.010449883755357204,0.0,-0.005483627319334286,-0.00756896022164429,0.9991375973444321,0.675644780744671,0.697869551812817,220181.40278571934,320566.77841301105,2483.8120394382663,3470.0744362484447,186663.56443967568,223963.95994895112,2,0.21100663727786306
2024-04-18 00:00:00+00:00,0,0,0,4807308814,4285,87.12356567382812,415184,0.0,0.0973540171980857,0.0012095106618959,530479.0,0.0,531834.0,4306.0,412061.0,87.12709045410156,0.1000262945890426,0.0,770651.0,7181.0,576810.0,87.15769958496094,0.1566919684410095,0.0,700036.0,6054.571428571428,556045.0,87.13597433907645,0.11123358990464886,0.0,1064620.1,9826.2,799567.8666666667,87.20761057535807,0.16715582509835558,0.0,-31.164820392110048,-0.2547787467518048,-40.32864503551038,-0.48769159312587185,-28.020665383748543,0.7578974957591189,-37.86917213007188,-2.6715749113130016,-0.039163391525198765,-0.004045561782295426,0.2837893494321965,0.31504776512168264,123.77018198786747,1.2776930765803196,0.010320700410660308,0.0,-0.0049285888671846,-0.007054275665452326,0.9991785552223138,0.6575453535021553,0.6654484810158323,236299.16805949665,335406.18320862233,2622.926312263878,3621.8475224481226,199802.90118415482,235247.03679146245,2,0.2104690372118434
2024-04-19 00:00:00+00:00,0,0,0,4807308814,5290,87.12152862548828,464171,0.0,0.1021521836519241,0.0013326177512694,585227.0,0.0,530479.0,4285.0,415184.0,87.12356567382812,0.0973540171980857,0.0,745986.0,6155.0,596868.0,87.15333557128906,0.1234085932374,0.0,677070.4285714285,5931.0,537088.2857142857,87.13143048967633,0.1081969599638666,0.0,1044381.7666666667,9650.566666666668,788628.3,87.19986216227214,0.1628281146287918,0.0,-21.549868228090073,10.320483939986325,-14.053614947197401,23.453908984830797,-22.23221884905875,11.798865081506026,-17.224416086313475,4.92857571976264,-0.03649538550909437,-0.0023381140614398,0.29928974570963723,0.3309081586599649,110.60801360801361,1.260797721534259,0.011396637453357807,0.0,-0.003996167864114961,-0.006600191754944371,0.9992152318719443,0.648297825738974,0.6644857382923653,240700.8278451966,345594.4473457078,2625.636786185933,3711.725629754477,203904.91113166104,243093.7617947801,2,0.2321904603959355
2024-04-20 00:00:00+00:00,0,1,0,4807308814,8177,87.11599731445312,710875,0.0,0.1098057031631469,0.0019444285732448,855351.0,0.0,585227.0,5290.0,464171.0,87.12152862548828,0.1021521836519241,0.0,968843.0,9396.0,789434.0,87.14957427978516,0.1285365670919418,0.0,660857.2857142857,5756.857142857143,525865.5714285715,87.1266337803432,0.10552112225975305,0.0,1034571.6,9587.5,786114.4,87.1922991434733,0.1592503150304158,0.0,-11.71417866465464,46.1571321897315,-12.97360578969774,54.57466918714555,-9.95130688569279,53.1493781386601,-14.572400953727648,7.49227205685743,-0.038527974014235244,-0.006348960035962303,0.26948326400670125,0.33509374503404116,104.59170946441672,1.203235163375891,0.011502709333273313,0.0,-0.0030577523367748445,-0.006154871039978514,0.9992468903357846,0.6387738516254319,0.6626117018330493,209667.8347851544,346678.47194986,2286.9150822477795,3720.4342418966935,179123.10427780118,243508.3557476984,2,0.33936291813283365
2024-04-21 00:00:00+00:00,0,1,0,4807308814,8784,87.10982513427734,752152,0.0,0.1182531788945198,0.0020637890853538,909808.0,0.0,855351.0,8177.0,710875.0,87.11599731445312,0.1098057031631469,0.0,966973.0,8997.0,784827.0,87.13473510742188,0.1231863498687744,0.0,652690.8571428572,5726.428571428572,521197.71428571426,87.12307521275112,0.10481638354914524,0.0,1023036.4666666667,9460.066666666668,782844.7333333333,87.18488794962565,0.1554585369924704,0.0,-5.9117472773283275,6.3666260985256296,-2.367455818606201,7.4232603644368345,-4.163337907589826,5.806506066467376,-4.004640919638991,7.693112004229707,-0.02858787957962239,-0.0070850135061917285,0.21791971950123595,0.3370492519753931,103.56380193511667,1.2096049606928378,0.011678474991125476,0.0,-0.0037013462611607574,-0.005722397240965783,0.9992910154692147,0.6379937357164822,0.6742401258685589,164135.84077570817,344813.6758335492,1828.6786092831467,3678.682072224688,141690.70085179983,243276.03409453167,2,0.3609688862473968
2024-04-22 00:00:00+00:00,0,0,0,4807308814,4823,87.10652923583984,419758,0.0,0.1033028215169906,0.0012739384287155,562625.0,0.0,909808.0,8784.0,752152.0,87.10982513427734,0.1182531788945198,0.0,612890.0,4895.0,464480.0,87.13250732421875,0.1064215376973152,0.0,645510.1428571428,5716.142857142857,514808.85714285716,87.11936405726841,0.10437085266624173,0.0,980394.1666666666,9036.066666666668,752709.4,87.17850774129232,0.15109961802760757,0.0,-8.201308554553021,-38.16002936883386,-1.470888661899894,-45.09335154826958,-9.628401653461937,-44.19239728140057,-2.9305310257730643,-12.642668482396324,-0.029814462106825257,-0.0037836127353196858,0.22572450353391724,0.32448660225543824,116.63038971807629,1.3403524403288554,0.01148992636250801,0.0,-0.004126685006278799,-0.005448299149118476,0.9993215795319711,0.658418995955344,0.6907420020557036,164310.62209717848,318124.7720127185,1850.37615421668,3440.246822874846,144973.83513957783,229561.0042427671,2,0.22322305324303768
2024-04-23 00:00:00+00:00,0,0,0,4807308814,4459,87.1024398803711,415775,0.0,0.1009377762675285,0.0012155380142763,537508.0,0.0,562625.0,4823.0,419758.0,87.10652923583984,0.1033028215169906,0.0,543247.0,4348.0,429461.0,87.13101196289062,0.0997017696499824,0.0,644690.2857142857,5732.0,512853.71428571426,87.1152823311942,0.1045474250401769,0.0,939040.4666666667,8603.8,724108.9,87.17278594970703,0.1467579990625381,0.0,-1.056425530191607,-4.4642523883581475,2.5528978840846372,-7.547169811320753,-3.1867852959872933,-0.9488800689921306,1.239703790499691,-2.2894294799809645,-0.03279209305143693,-0.004694660095660996,0.23944069264263887,0.30910921062871327,120.51748878923767,1.2927826521973371,0.010724524744092974,0.0,-0.004276003156387756,-0.0052798465308666635,0.9993403489645724,0.6865415374512639,0.7123797388081451,169495.85900669618,290266.05739975185,1916.6884044012593,3152.2284990695866,149717.70720970983,215415.35865576682,2,0.2132578127572694
2024-04-24 00:00:00+00:00,0,0,0,4807308814,4361,87.09722900390625,399290,0.0,0.099667876958847,0.0011603959644985,513746.0,0.0,537508.0,4459.0,415775.0,87.1024398803711,0.1009377762675285,0.0,531834.0,4306.0,412061.0,87.12709045410156,0.1000262945890426,0.0,642106.2857142857,5739.857142857143,511029.28571428574,87.11101640973773,0.10449622252157752,0.0,912512.7666666667,8341.666666666666,708176.3333333334,87.16722361246745,0.14275842458009716,0.0,-3.4010612333923773,-4.4207714117743375,1.2772875058058464,-2.197802197802201,-3.099298404847828,-3.964884853586681,-0.3583234105273503,-1.2581011348176796,-0.034273438995469085,-0.005982469000864743,0.2546153742974822,0.3195544122016425,117.77762494268684,1.2866455792892904,0.01092185899506876,0.0,-0.0045234135219011495,-0.005137564687759553,0.9993551796145348,0.7036682764010487,0.7319793758507614,175232.99333850876,291597.4807786612,1980.3532110876465,3167.6524357992134,153397.57338310365,221292.75658424434,2,0.2038301723375208
2024-04-25 00:00:00+00:00,0,0,0,4807308814,4457,87.08929443359375,421257,0.0,0.0980443060398101,0.0012496015540345,553919.0,0.0,513746.0,4361.0,399290.0,87.09722900390625,0.099667876958847,0.0,530479.0,4285.0,415184.0,87.12356567382812,0.0973540171980857,0.0,645454.8571428572,5764.428571428572,511896.85714285716,87.10612051827567,0.10459483521325243,0.0,890153.9333333333,8097.733333333334,693451.7,87.16185913085937,0.1388739148775736,0.0,4.418648052043528,7.8196229265045325,4.0140023337222885,2.2013299701903133,1.4627249604994397,5.501515189461292,0.7090501877491828,-1.628981140741348,-0.03933636091373316,-0.009110014639091002,0.26303583142384673,0.3286513629390768,124.25280394795872,1.3149162745870702,0.01058021450037744,0.0,-0.00505801609583984,-0.005067883450144764,0.9993605160199713,0.7251047633141846,0.7531640143180206,176956.1531408778,292550.3034155801,2000.1238711654394,3175.9027490252433,156524.31211573066,225296.21644837127,2,0.21976892322475927
2024-04-26 00:00:00+00:00,0,0,0,4807308814,5603,87.08560943603516,457338,0.0,0.102635271847248,0.0013488497090229,598671.0,0.0,553919.0,4457.0,421257.0,87.08929443359375,0.0980443060398101,0.0,585227.0,5290.0,464171.0,87.12152862548828,0.1021521836519241,0.0,647375.4285714285,5809.142857142857,510920.71428571426,87.10098920549665,0.10466384781258442,0.0,868794.6,7898.633333333333,679739.4,87.15653610229492,0.13533624236782385,0.0,2.2972282550189904,8.079159588315266,5.916824196597359,25.71236257572358,-1.4720867955990369,8.565080224186183,0.4729102972188759,4.682541998485634,-0.041228832895634504,-0.004231286500322451,0.26674651741541466,0.3332720334839873,106.82922912205568,1.3090311563194916,0.012251305924051962,0.0,-0.005054473876951046,-0.004984360674729323,0.9993626766358282,0.7451420952333596,0.773361562146255,176645.65994906548,289544.94302190735,2000.3528328896832,3137.3199685494665,156653.4961311615,226775.5698424364,2,0.23752440525760962
2024-04-27 00:00:00+00:00,0,1,0,4807308814,8481,87.08302307128906,709051,0.0,0.1128307357430458,0.0019517451283176,867699.0,0.0,598671.0,5603.0,457338.0,87.08560943603516,0.102635271847248,0.0,855351.0,8177.0,710875.0,87.11599731445312,0.1098057031631469,0.0,649139.4285714285,5852.571428571428,510660.14285714284,87.09627859933036,0.10509599532399856,0.0,854667.1666666666,7759.566666666667,672515.2333333333,87.15145899454753,0.13220414072275158,0.0,1.443617883184789,44.93753664366571,3.71774489421548,51.36533999643049,-0.25658519430279414,55.03872409465209,2.7548956864329455,9.933684309787495,-0.037850962143082256,-0.0029699106004366094,0.25162301897558476,0.32565944923367773,102.29886819146428,1.2237452260200945,0.011961040939169483,0.0,-0.0048354012625509805,-0.004915188629182892,0.9993668448485685,0.7595230680302978,0.794952372516061,164812.66404833397,278330.4387747745,1888.0865946817212,3009.1554741850514,147374.9768097378,222070.74960530954,2,0.344262021907897
2024-04-28 00:00:00+00:00,0,1,0,4807308814,9589,87.07536315917969,792725,0.0,0.1279744952917099,0.002192420929301,976807.0,0.0,867699.0,8481.0,709051.0,87.08302307128906,0.1128307357430458,0.0,909808.0,8784.0,752152.0,87.10982513427734,0.1182531788945198,0.0,658710.7142857143,5967.571428571428,516456.28571428574,87.0913554600307,0.10648475480931142,0.0,839422.0666666667,7591.533333333334,663035.9333333333,87.14654159545898,0.12973441481590267,0.0,7.364081212739393,12.574406562644413,9.164389799635696,13.06449711118971,5.394255416458371,11.800843662867688,8.220765384972339,13.421661614572479,-0.03956152482745834,-0.008796102660679761,0.2535595281775005,0.30642505040602275,101.85683003128258,1.2322126434606662,0.012096235016891083,0.0,-0.005141122000558398,-0.004913535452260515,0.9993667432531693,0.7847193211174986,0.8207903427969883,166259.18185133065,257219.9490902611,1969.9359614752757,2741.0820885361572,148484.79830764484,209943.3192071842,2,0.387550928183376
2024-04-29 00:00:00+00:00,0,0,0,4807308814,5441,87.06494140625,545788,0.0,0.1158715263009071,0.0015728550729402,702201.0,0.0,976807.0,9589.0,792725.0,87.07536315917969,0.1279744952917099,0.0,562625.0,4823.0,419758.0,87.10652923583984,0.1033028215169906,0.0,678650.1428571428,6055.857142857143,534460.5714285715,87.08541434151786,0.10828028406415661,0.0,812680.5,7294.033333333334,642844.9,87.14153798421223,0.12706783339381214,0.0,24.80799822261719,-28.112615900582206,12.813601492846782,-43.257899676712896,30.02444265505362,-31.15039894036393,12.166855270114052,-9.457328949190103,-0.047743642129560726,-0.011968658586736236,0.2510324443737892,0.27739782622964704,129.03362734288865,1.2865796122677444,0.009969053975070953,0.0,-0.005803516932893898,-0.004967518298325854,0.9993559484490101,0.8350761988962979,0.8521455129290776,166203.5966327761,225435.80411922268,1954.986877785505,2449.2687646746767,147784.0536700198,189473.93213033513,2,0.2786002243240423
