timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-18 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,3,4,0.0,0,1.3888888359069824,8.470664828666012e-06,0.0,0.0,0.0,4.0,98.2009506225586,0.0,0.0,5.0,0.0,15.0,98.2009506225586,0.0,1.4299517092497454,7.571428571428571,0.0,21.571428571428573,98.2009506225586,0.0,0.8602833137625738,10.705882352941176,0.058823529411764705,27.647058823529413,98.2009506225586,3.5150244189828623e-07,2.4742117560224868,-19.999999999999996,inf,0.0,0.0,-80.0,-25.0,0.0,0.0,0.0,0.0,1.0851827932249656,0.9274836759134143,4.0,1.0,0.0,0.27777776718139646,0.0,-7.34825803753863e-16,1.0,0.707221350078493,0.0,9.921671252342541,9.929531118602435,0.0,0.242535625036333,26.07438640454701,27.744236285376886,3,0.11428571428571428
2025-08-19 00:00:00+00:00,1,0,0,7750955984,98.2009506225586,8,5,0.0,0,1.0978835821151731,1.2122480976390116e-05,0.0,4.0,0.0,3.0,98.2009506225586,0.0,1.3888888359069824,0.0,0.0,2.0,98.2009506225586,0.0,0.0,8.285714285714286,0.0,22.428571428571427,98.2009506225586,0.0,1.0171238254933128,10.38888888888889,0.05555555555555555,26.555555555555557,98.2009506225586,3.3197452845949255e-07,2.3977490796943024,inf,25.0,0.0,0.0,300.0,166.66666666666666,0.0,0.0,0.0,0.0,1.1692136597092593,0.936239518048224,5.0,0.5555555555555556,0.0,0.18298059701919553,0.0,0.0,1.0,0.79755538579068,0.0,9.771285584713096,9.726488326389884,0.0,0.23570226039551584,25.96034592295642,27.311325429792415,3,0.14285714285714285
2025-08-20 00:00:00+00:00,1,0,0,7750955984,97.85223388671876,1542420,810591,0.197822630405426,25892,5.022629449764888,1.1858846396141087,0.0,5.0,0.0,8.0,98.2009506225586,0.0,1.0978835821151731,11.0,0.0,17.0,98.2009506225586,0.0,1.1793154676755269,115805.42857142857,3698.8571428571427,220365.7142857143,98.15113394601005,0.028260375772203715,1.5661686800775072,42672.52631578947,1362.7894736842106,81205.15789473684,98.18259711014598,0.01041203189194412,2.53590067811907,7368909.090909091,16211720.000000002,inf,inf,9072958.823529411,19280150.0,inf,inf,-0.35510525471402765,-0.35510525471402765,3.7411007114071553,4.357837748423454,31.305410728768393,0.5255316155576202,0.016786597174182665,6.1962484823004514e-06,-0.03736250741140973,-0.005506053723785113,0.9996795443891077,2.7138170286529024,2.714203727523061,216637.25500285107,185959.9459995406,6919.928075596492,5940.019440474616,412223.61699126684,353849.32496980234,4,1.0
2025-08-21 00:00:00+00:00,1,0,0,7750955984,97.6313934326172,6879493,2926562,0.2698217332363128,35156,10.056696514288584,0.5611677764224836,0.0,810591.0,25892.0,1542420.0,97.85223388671876,0.197822630405426,5.022629449764888,10.0,0.0,11.0,98.2009506225586,0.0,0.25,533884.2857142857,8721.142857142857,1203148.857142857,98.06976863316127,0.06680633766310554,2.967125324975876,186867.0,3052.45,421119.55,98.15503692626953,0.023382516959162554,2.9119404699275457,29265520.0,261.0405247529272,inf,35.77939131778156,62540745.45454546,346.0194369886283,inf,36.39578681333315,-0.5799915238402509,-0.2256876980010758,2.979566269180337,3.584247359901231,83.2426543789288,0.42540367067694224,0.005110259562694582,3.436350597710893e-06,-0.08593232291084743,-0.01259381287079992,0.9991312896843765,2.8570281842930303,2.857106349148916,795380.317726345,669777.5514026633,11232.288058671173,9514.506876482437,1853062.0076504145,1558670.9910922756,5,1.0
2025-08-22 00:00:00+00:00,1,0,0,7750955984,97.60140991210938,10534524,194331,0.5259634852409363,83627,9.83979336420695,0.0143851136979796,238.0,2926562.0,35156.0,6879493.0,97.6313934326172,0.2698217332363128,10.056696514288584,24.0,0.0,96.0,98.2009506225586,0.0,2.8736923138300576,561642.4285714285,20667.85714285714,2708067.1428571427,97.98411996023995,0.14194397841181072,3.9622826178868604,187222.42857142858,6889.333333333333,902710.2380952381,98.12867373511905,0.047314944020199395,3.2418382267979937,809612.5,-93.35975113460778,inf,137.87404710433498,10973362.5,53.12936578320524,inf,94.92999282614932,-0.6105243448748188,-0.03071094189444068,2.8204432381608777,3.486870894175039,2.323755201607117,0.01844705860017419,0.007938374060529545,5.063393246715389e-05,-0.11737333025250511,-0.018066435974913107,0.9985268956628386,2.9998672320242457,2.9999819581570866,792052.1811179162,652820.4369224795,23866.22011406429,19878.498359617945,3222690.512672098,2679273.0177437854,5,0.06640248865392225
2025-08-23 00:00:00+00:00,1,1,0,7750955984,97.79853057861328,16622552,660851,0.6233453750610352,102374,10.698466902193816,0.0235265493522741,104.0,194331.0,83627.0,10534524.0,97.60140991210938,0.5259634852409363,9.83979336420695,4.0,0.0,18.0,98.2009506225586,0.0,0.3300865789254506,656049.1428571428,35292.71428571428,5082714.857142857,97.92663138253349,0.23099331770624434,5.443479806925199,208751.0,11229.545454545454,1617248.5,98.11366722800516,0.07349814543114648,3.58077589386144,16521175.0,240.06463199386613,inf,22.41740107859902,92347411.11111112,57.79120157683442,inf,18.514952568520915,-0.40979241177820924,0.20196497845821337,2.419665592905397,3.0899988182516527,6.4551990231990235,0.039756287737509395,0.006158741079062885,1.61888999385548e-05,-0.1062820979527094,-0.01962468531224406,0.998093682044959,3.1427353299248524,3.1428455282948646,793719.274942368,645040.3433088508,33991.781947105395,28120.482114554477,5163273.556885436,4250776.257856874,5,0.2258113786757294
2025-08-24 00:00:00+00:00,1,1,0,7750955984,97.85894012451172,18336447,1364807,0.4932246506214142,73445,11.629559516906738,0.0289469238047318,60.0,660851.0,102374.0,16622552.0,97.79853057861328,0.6233453750610352,10.698466902193816,0.0,0.0,4.0,98.2009506225586,0.0,0.0,851021.5714285715,45784.857142857145,7702206.714285715,97.87777273995536,0.3014539820807321,7.10484545219759,259014.30434782608,13934.565217391304,2344170.1739130435,98.1025921365489,0.09174712391767986,3.930723007906888,inf,106.52265034024313,inf,-28.258151483775173,458411075.0,10.31066108260632,inf,-20.874579269458792,-0.34827615810096857,0.061769379908915845,1.9580173066554347,2.6050229439179664,18.582455137107534,0.07443137296819972,0.004005410426272307,8.521022383299877e-06,-0.074346269880016,-0.019940372512274828,0.9977083235855724,3.285616111323908,3.2857049813486445,833165.0349495921,674738.205629038,36624.42756436723,30382.755688991034,6595931.079558157,5422298.763623528,5,0.4663516440109589
2025-08-25 00:00:00+00:00,1,0,0,7750955984,97.80520629882812,13786518,2707260,0.5061222314834595,66576,12.64051342010498,0.0434054384788014,35.0,1364807.0,73445.0,18336447.0,97.85894012451172,0.4932246506214142,11.629559516906738,4.0,0.0,3.0,98.2009506225586,0.0,1.3888888359069824,1237772.4285714286,55295.71428571428,9671708.857142856,97.82123783656529,0.3737571580069406,8.712220392797304,361024.5416666667,16127.958333333334,2820934.6666666665,98.09020105997722,0.10901275339958734,4.293630941748475,67681400.0,98.36211273828461,inf,-9.352576758118325,459550500.0,-24.81358029720807,inf,2.6149505799833106,-0.4029943918277712,-0.05490947032046334,1.6481557301551177,2.292869577281561,40.66359253195548,0.19637009168159128,0.004829065262957241,4.669115175856698e-06,-0.03595297677176025,-0.020521386188011505,0.9972580010999521,3.4284994113066745,3.4285635978474005,1020027.0998357008,827782.1882395193,37728.9184555319,31598.099727507237,6993881.877208902,5794679.508787024,5,0.9250649738498621
2025-08-26 00:00:00+00:00,1,0,0,7750955984,97.73770141601562,12441360,3844242,0.4143603146076202,53841,17.45663907130559,0.0504554051450959,26.0,2707260.0,66576.0,13786518.0,97.80520629882812,0.5061222314834595,12.64051342010498,5.0,0.0,8.0,98.2009506225586,0.0,1.0978835821151731,1786949.142857143,62987.28571428572,11449044.857142856,97.75505937848773,0.432951488665172,11.049185462681649,500353.24,17636.48,3205751.68,98.07610107421876,0.12122665584790866,4.820151266930759,76884740.0,41.99751778551006,inf,-19.128514780100936,155516900.0,-9.757053956626315,inf,-18.13038652874076,-0.47173596956662234,-0.06901972335322526,1.472111854213849,2.1357646523431653,71.39857360424946,0.3089888638389321,0.004327581202731759,4.540982209320689e-06,0.009341376168389036,-0.021407376802884775,0.9967266062556047,3.571375180576712,3.5714215296704572,1315300.6067877486,1068636.7636773763,37436.862254708554,31839.114059491876,7121412.587323989,5990101.641702562,6,1.0
2025-08-27 00:00:00+00:00,1,0,0,7750955984,97.65740966796876,10720125,4657444,0.4135870337486267,51706,9.996969362099966,0.0533294661617033,23.0,3844242.0,53841.0,12441360.0,97.73770141601562,0.4143603146076202,17.45663907130559,810591.0,25892.0,1542420.0,97.85223388671876,0.197822630405426,5.022629449764888,2336499.5714285714,66675.0,12760145.57142857,97.72722734723773,0.4637749748570578,11.759805450158089,660241.3461538461,18946.846153846152,3494766.0384615385,98.05999755859375,0.13247128576716705,5.019259655206498,474.57386030686257,21.153767114557297,99.69874864823112,-3.965379543470593,595.0198389543705,-13.83478172804259,109.06962610951241,-0.18662039576008427,-0.19910043032389524,-0.08215023157246426,1.3249328465848864,2.0098970764664967,90.07376177306747,0.4344579531994307,0.004823264204170735,2.1464492575006182e-06,0.012760979788649613,-0.02260733840812069,0.9966064631894654,3.5388567908380155,3.500947183921757,1624569.7221721748,1327017.1513969197,36632.75891133568,31903.34720080927,7034344.0117365,6051266.541405272,7,1.0
2025-08-28 00:00:00+00:00,1,0,0,7750955984,97.64994049072266,10734976,5600199,0.4119741320610046,50848,10.006312628587088,0.056975950127009,19.0,4657444.0,51706.0,10720125.0,97.65740966796876,0.4135870337486267,9.996969362099966,2926562.0,35156.0,6879493.0,97.6313934326172,0.2698217332363128,10.056696514288584,2718447.714285714,68916.71428571429,13310928.857142856,97.72987692696708,0.4840824604034424,11.752607752200733,843202.7407407408,20128.37037037037,3762921.962962963,98.04481025978372,0.14282324303730917,5.203965320887261,91.35760663877957,20.241896628279378,44.63533962908181,-1.6593818899160673,56.04312701531931,0.13853383239468275,52.68382095084725,-0.3899787846353142,0.018997022835964827,-0.007648346675892537,1.2023634394384082,1.9112148297498488,110.13390627150976,0.5216777828215189,0.004736665947211624,1.786777727328861e-06,-0.009210314069478347,-0.023439544752260875,0.9967878633047259,3.2239550264004113,3.3893815187839373,1955242.5448577984,1611541.5825894207,35374.84613821236,31880.53463038361,6855255.862358198,6095158.242312604,8,1.0
2025-08-29 00:00:00+00:00,1,0,0,7750955984,97.54932403564452,14762213,6400000,0.709446370601654,112417,10.019520382086435,0.0579167862323985,19.0,5600199.0,50848.0,10734976.0,97.64994049072266,0.4119741320610046,10.006312628587088,194331.0,83627.0,10534524.0,97.60140991210938,0.5259634852409363,9.83979336420695,3604971.8571428573,73029.57142857143,13914884.42857143,97.7224360874721,0.5102943011692592,11.778283040469232,1041659.7857142857,23424.39285714286,4155753.785714286,98.02711432320731,0.16305978330746435,5.375949430215803,3193.350005917738,14.28165320553787,34.42668037834671,121.0844084329767,40.13175156276638,37.51510017348898,34.88509953816792,72.20653322393558,-0.05336590579148037,-0.103037907214798,1.0890476223166488,1.8224107113092416,56.93038481381985,0.4335393051475883,0.0076151856354338176,1.565549815083847e-06,-0.046907697405135056,-0.024675992517831223,0.9968918983503824,3.460795843885689,3.129492084550683,2268820.6904838625,1898331.9510258036,38505.76289821598,35817.74154670579,6788154.989919721,6332129.522259224,9,1.0
2025-08-30 00:00:00+00:00,1,1,0,7750955984,97.4466323852539,17512542,5692422,0.4661237001419067,72842,11.751582622528076,0.0441664238335027,18.0,6400000.0,112417.0,14762213.0,97.54932403564452,0.709446370601654,10.019520382086435,660851.0,102374.0,16622552.0,97.79853057861328,0.6233453750610352,10.698466902193816,4323767.714285715,68810.71428571429,14042025.857142856,97.67216491699219,0.4878340618950979,11.928728143374126,1202030.896551724,25128.44827586207,4616332.689655173,98.0070977046572,0.1735102631983072,5.595798850640364,761.3775268555243,-11.055906250000003,-28.847168226307463,-35.203750322460124,5.354111691153074,18.630871943115856,-25.222241346337736,-34.29754249829974,-0.35981950984069755,-0.10527151408357138,0.9535966751687941,1.7091581910069853,78.14645195832132,0.3250482811091456,0.004159418766309382,2.0644253989080004e-06,-0.06558745247976672,-0.026211716976073267,0.9965825660027774,3.597052061381569,2.8115573851533258,2374368.398960471,2054460.9526848493,36560.66722044875,36349.72784883993,6752210.9992869,6694454.720847537,9,0.8894409375
2025-08-31 00:00:00+00:00,1,1,0,7750955984,97.42205047607422,14059042,6102328,0.4868295788764953,66716,11.792655070622764,0.042650786862946,18.0,5692422.0,72842.0,17512542.0,97.4466323852539,0.4661237001419067,11.751582622528076,1364807.0,73445.0,18336447.0,97.85894012451172,0.4932246506214142,11.629559516906738,5000556.428571428,67849.42857142857,13430968.0,97.60975211007255,0.48692048021725237,11.9520275081907,1365374.1333333333,26514.7,4931089.666666667,97.98759613037109,0.18395424038758013,5.802360724639778,347.120215532306,7.200906749359071,-9.161957927701003,-8.409983251420883,-23.327338169711943,-19.72015256266052,-1.2965839677440583,4.442142445939767,-0.4464483754694437,-0.02522602226262549,0.8344067554141719,1.617210660776578,91.4658632732287,0.43405002744496907,0.004745415459644017,1.9324843138779906e-06,-0.06570325578962555,-0.02744959745311397,0.9961439607131924,3.662407472421792,2.6469652408737154,2441298.1065164744,2208097.6043752474,33471.688405983536,36515.631822407995,6247236.154910025,6800184.7661199635,9,0.95348875
2025-09-01 00:00:00+00:00,0,0,1,7750955984,97.4072494506836,10729117,6600000,0.3702145218849182,48352,11.984357794125875,0.042308780608862,14.0,6102328.0,66716.0,14059042.0,97.42205047607422,0.4868295788764953,11.792655070622764,2707260.0,66576.0,13786518.0,97.80520629882812,0.5061222314834595,12.64051342010498,5556662.142857143,65246.0,12994196.42857143,97.55290113176618,0.4675050931317465,11.858290990193685,1585373.6,28126.4,5288725.8,97.96113942464193,0.196294683138179,6.023003107870835,143.7889231178387,8.155444938390733,-27.373227589521754,-27.52563103303556,-22.176745426220023,-23.68529093234091,-26.852744484309977,-23.953979390632174,-0.40688718239459964,-0.0151926851449935,0.727045747628957,1.5067544645358515,136.4961843112113,0.6151484213334218,0.004506614616411153,1.8158115118658127e-06,-0.05947794233050092,-0.02972235928918202,0.9958326506278564,3.504954379748182,2.381649292062855,2469932.381350159,2388768.7497572755,29405.752903542118,36371.793604954095,5459746.154073148,6814026.015708878,10,1.0
2025-09-02 00:00:00+00:00,0,0,0,7750955984,97.39559936523438,8204741,6600000,0.3377628624439239,39544,12.30747123559316,0.0398508010978601,14.0,6600000.0,48352.0,10729117.0,97.4072494506836,0.3702145218849182,11.984357794125875,3844242.0,53841.0,12441360.0,97.73770141601562,0.4143603146076202,17.45663907130559,5950341.857142857,63203.57142857143,12388965.142857144,97.50402941022601,0.4565625999655042,11.12269558509191,1805373.2,29444.533333333333,5562216.0,97.93429438273112,0.20755344521964314,6.244041591450787,71.685341349478,0.0,-26.5541130365335,-18.216412971542027,-34.05270002636368,-23.528273575542148,-18.4857114601408,-8.765636549255074,-0.3500205609758611,-0.01196018316389491,0.6205076101661696,1.4052747592348342,166.89847009735743,0.8044128627079316,0.00481965185498825,1.8647680864886476e-06,-0.04993166242326997,-0.03171713450329003,0.9956065954707999,3.295906828096738,2.199735106696723,2400523.9737851066,2537045.3889590222,24692.5860617632,36032.29235554411,4506887.341016394,6758867.874296471,11,1.0
2025-09-03 00:00:00+00:00,0,0,0,7750955984,97.37826538085938,7293679,6451337,0.316559761762619,36066,11.617002964019775,0.0372755215750679,16.0,6600000.0,39544.0,8204741.0,97.39559936523438,0.3377628624439239,12.30747123559316,4657444.0,51706.0,10720125.0,97.65740966796876,0.4135870337486267,9.996969362099966,6206612.285714285,60969.28571428572,11899472.857142856,97.46415165492466,0.44270156111036024,11.354128956794739,2020416.9,30646.733333333334,5805335.866666666,97.90687154134115,0.2181053642390983,6.466793731416481,38.51668425857617,-2.2524696969696945,-30.24794027772405,-8.795266032773618,-31.962742971747062,-11.10409213404786,-23.459940488603348,-6.277510951881238,-0.28584035564579446,-0.017797502646910157,0.5430786459068604,1.3114406678234178,178.87090692322622,0.884510562569238,0.004944828947801384,1.800712187769386e-06,-0.04149491446358558,-0.03346540983579891,0.9954781530709053,3.071946332320961,2.0297600779091707,2319790.809603993,2649656.8886177195,23640.75816126801,35615.262812968,3673333.4103779118,6682643.436925316,11,0.977475303030303
