timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-30 00:00:00+00:00,1,0,0,7686378055,0.0652701708812481,90.3273696899414,25.18315561612447,2101,419228,0.0159663222730159,144989,158.0,403167.0,2042.0,143801.0,90.32201385498048,0.0155012188479304,21.514484167099,242149.0,1862.0,157051.0,90.15182495117188,0.0147556634619832,18.760880986849468,335055.71428571426,1974.857142857143,148026.85714285713,90.26923152378627,0.014752730461103517,21.038263655844187,324689.5333333333,1633.2666666666667,134626.63333333333,90.12019297281901,0.012748920079320623,19.793993911478257,73.12811533394728,3.9837089841182394,12.835660580021479,2.8893241919686563,-7.680307670756637,0.8261416819076439,8.204706038138276,3.000431318648178,0.1947212259592268,0.005929711631003087,0.27799174438683355,0.2356136604305798,199.44243577545194,2.89142699496517,0.014490654527898475,6.007016598595152e-05,0.017611912318639282,0.011269863243230758,1.0016537753199464,1.0319264401471753,1.1571749112329266,78936.31180213016,76501.28945216342,108.28909212163086,386.54249294298114,6955.057475608046,24009.457750678335,24,0.9747856172919883
2025-07-31 00:00:00+00:00,1,0,0,7686378055,0.0677899547788485,90.37033081054688,23.140727519989017,2059,445359,0.0154664209112524,145268,153.0,419228.0,2101.0,144989.0,90.3273696899414,0.0159663222730159,25.18315561612447,239286.0,2041.0,163272.0,90.21287536621094,0.0158013552427291,18.48811439673106,364494.71428571426,1977.4285714285713,145454.85714285713,90.2917251586914,0.014704882699463986,21.70292267345247,330058.5333333333,1668.3666666666666,136548.16666666666,90.13310902913412,0.012969493586569977,19.953749329513975,86.11995687169329,6.233123741734814,0.881920627143562,-1.9990480723464987,-11.026997893086389,0.19242839111932586,-2.119655727826375,-3.130973766002232,0.1745376629408657,0.04756157602390232,0.29131232197184637,0.2398773164133702,216.19368932038836,3.0657538772897177,0.014173705332865235,5.195960014367931e-05,0.02039309910365819,0.01193645676728528,1.001759798716208,1.1043335574590434,1.1338054644393378,87409.48988100937,79173.5552353329,114.67328171139563,375.2637218271174,6707.791513531958,22368.54488058424,25,1.0
2025-08-01 00:00:00+00:00,1,0,0,7686378055,0.0663125674560677,90.39807891845705,19.505789478619892,1870,445359,0.0133308675140142,140944,155.0,445359.0,2059.0,145268.0,90.37033081054688,0.0154664209112524,23.140727519989017,242880.0,1961.0,155119.0,90.27020263671876,0.0137368366122245,20.53198246161143,393420.28571428574,1964.4285714285713,143429.85714285713,90.30999319893974,0.014646887114005372,21.556323675882247,334679.6,1687.9666666666667,137109.36666666667,90.14760055541993,0.013030757475644304,19.99706107907825,83.36585968379447,0.0,-4.6404895461499285,-9.179213210296256,-9.138145552769162,-2.9765674477517434,-2.9553317817657243,-13.807676704857453,0.14165946015751718,0.030704886948296206,0.2927921118834533,0.2443173423127031,238.03260288615712,3.1598070169214942,0.013267586647273759,4.379780285301754e-05,0.02871349879674136,0.012475071653510415,1.0018014083849074,1.1755131944531,1.1240242281679913,92479.76884405901,81768.03039827854,115.41411344552775,369.7023484328731,6672.750101126842,22256.590998194628,26,1.0
2025-08-02 00:00:00+00:00,1,1,0,7686378055,0.0636316013767907,90.3958740234375,20.505390008290608,1758,436360,0.0121828224509954,136527,158.0,445359.0,1870.0,140944.0,90.39807891845705,0.0133308675140142,19.505789478619892,249750.0,1722.0,141566.0,90.236572265625,0.0126457242295145,20.514097531636555,420078.85714285716,1969.5714285714287,142710.0,90.33275059291294,0.014580758288502643,21.555079743975686,337975.5333333333,1705.6,137904.96666666667,90.15841700236003,0.01306960809354976,19.91483321322335,74.71871871871872,-2.020617075213482,2.0905923344947785,-5.989304812834229,-3.559470494327732,-3.133868770575543,-3.660539879864766,-8.611930632510656,0.1765379089794905,-0.002439094996187219,0.2848505476446243,0.24809829826066448,248.07276861853325,3.1961209422243058,0.01287647954998242,4.6991802677807154e-05,0.027426310947957618,0.013551181203399546,1.0019336363297988,1.2429268266840732,1.1156232217627613,94170.67546026681,83851.15467374049,118.78970706881162,359.53232073788905,7391.190464939415,21773.796956328057,26,0.9797938292478652
2025-08-03 00:00:00+00:00,1,1,0,7686378055,0.0628061012830454,90.3677978515625,19.91245464483897,1889,439698,0.0145676666870713,145863,163.0,436360.0,1758.0,136527.0,90.3958740234375,0.0121828224509954,20.505390008290608,399309.0,1997.0,140032.0,90.23298645019533,0.0145915942266583,21.61021025975545,425848.71428571426,1954.142857142857,143543.0,90.35200936453683,0.014577340068561642,21.312543227559043,340313.4,1739.2,139389.96666666667,90.16900177001953,0.01331033790484066,20.02047825919257,10.114723184300889,0.7649647080392397,-5.4081121682523765,7.451649601820254,4.164048217550276,6.838207827023224,-0.16398166790633217,19.575465748341813,0.1494036789324138,-0.031059129831212395,0.27256810227479467,0.25188287989871144,232.64444444444445,3.0144381067295565,0.012950419568913508,4.528655886149154e-05,0.01692935398646472,0.01415607931881848,1.002029606526909,1.2513427748825472,1.0951893312385559,94092.20272132325,85719.11926012216,116.2679975433774,325.2819890707031,7382.929137060539,20684.03540878696,26,0.9872889062531576
2025-08-04 00:00:00+00:00,1,0,0,7686378055,0.0548031341871305,90.38024139404295,18.78725520769755,2006,391770,0.0152155477553606,146553,166.0,439698.0,1889.0,145863.0,90.3677978515625,0.0145676666870713,19.91245464483897,391770.0,1960.0,147409.0,90.28260040283205,0.0150260617956519,19.425801157951355,425848.71428571426,1960.7142857142858,143420.7142857143,90.36595807756696,0.014604409491377172,21.22132237752279,340254.8,1774.7333333333333,141336.43333333332,90.18383433024088,0.013568899935732239,20.085679557588367,0.0,-10.900208779662401,2.346938775510199,6.193753308628902,-0.5806972437232494,0.47304662594351843,1.2610487184574914,4.44739080187968,0.10815039750211586,0.013769885707404228,0.2516350506169374,0.2518173989652556,195.2017937219731,2.673212604227793,0.013687787436712747,4.7954685792714495e-05,0.01003864833287009,0.013906935033067766,1.0020194722111633,1.2515582859836636,1.0763149231366966,89606.720280658,85682.07872144325,117.35849557452595,291.4308261608259,7286.699020502009,18307.795051106834,26,0.879672354213118
2025-08-05 00:00:00+00:00,1,0,0,7686378055,0.055321591167667,90.40499114990234,20.285391847292583,1888,403167,0.014399585314095,140358,165.0,391770.0,2006.0,146553.0,90.38024139404295,0.0152155477553606,18.78725520769755,403167.0,2042.0,143801.0,90.32201385498048,0.0155012188479304,21.514484167099,425848.71428571426,1938.7142857142858,142928.85714285713,90.37781197684151,0.014447033272257829,21.045737760407583,340519.56666666665,1803.6333333333334,142903.03333333333,90.19939549763997,0.013779764808714347,20.074283748202852,0.0,2.909104831916687,-7.541625857002943,-5.882352941176472,-2.3942809855286074,-4.227139669607583,-7.106754279406113,-5.362688576085784,0.09186829586758094,0.027384033808330877,0.22751690487324566,0.25217306609100165,213.428798305982,2.8723986349290036,0.013451221510555077,5.031498493752625e-05,0.007943017142163217,0.013639420794699292,1.00197802300356,1.2505851527250884,1.0484237919011143,83681.56267516928,85869.86319031258,113.02445519677147,254.79437055077912,7406.3569131709455,15915.37701349257,26,0.9052629451745671
2025-08-06 00:00:00+00:00,1,0,0,7686378055,0.0527255926453931,90.3869171142578,19.96220374107361,1975,391770,0.0151073178276419,130774,167.0,403167.0,1888.0,140358.0,90.40499114990234,0.014399585314095,20.285391847292583,419228.0,2101.0,144989.0,90.3273696899414,0.0159663222730159,25.18315561612447,421926.14285714284,1920.7142857142858,140898.14285714287,90.38631875174386,0.014324318351490116,20.299887492543178,340627.93333333335,1837.6333333333334,144056.16666666666,90.21244633992514,0.01401962271581089,20.191265728738575,-6.549657942694664,-2.8268682704685633,-5.997144217039507,4.608050847457634,-9.804192042154924,-6.828253466136591,-5.380102134264019,4.914950660795325,0.06592401009881677,-0.019992298450177692,0.19963358317413255,0.2522827555375101,198.26417004048582,2.9957560695851653,0.01510227489963678,5.0953755487449575e-05,0.001712526593885399,0.013442315938607906,1.0019273661104762,1.2386715872895024,1.0217335117966904,75559.50026961895,85934.55363438063,111.06559293528058,199.75786779780756,7802.013288001646,13480.32749290945,26,0.879672354213118
2025-08-07 00:00:00+00:00,1,0,0,7686378055,0.0522835395160918,90.35436248779295,17.902138471603394,1807,395510,0.0137795824557542,136887,166.0,391770.0,1975.0,130774.0,90.3869171142578,0.0151073178276419,19.96220374107361,445359.0,2059.0,145268.0,90.37033081054688,0.0154664209112524,23.140727519989017,414804.85714285716,1884.7142857142858,139700.85714285713,90.38403756277901,0.014083341429276086,19.55151762848809,340637.4666666667,1856.7666666666667,145168.1,90.22545318603515,0.014148093511660846,20.235234946674773,-11.192992619437348,0.9546417540904129,-12.238950947061678,-8.50632911392405,-5.769336674284775,4.674476577913045,-10.906456414043152,-8.78869026941591,-0.017669873077474918,-0.036016967393293076,0.16446653394421912,0.25229413456463295,218.75553097345133,2.8892963590672665,0.01320057273099176,4.526331371719976e-05,-0.003995350428982768,0.012645564434659197,1.001757645665873,1.217731159176238,0.9954232644609402,64084.349708536276,85940.83485295567,113.53851551563484,164.16637551756648,5851.975049333557,11206.081308825062,26,0.8880700738056265
2025-08-08 00:00:00+00:00,1,0,0,7686378055,0.0513545214957534,90.36318969726562,21.877167105674744,1959,395510,0.0136990761384367,138565,164.0,395510.0,1807.0,136887.0,90.35436248779295,0.0137795824557542,17.902138471603394,445359.0,1870.0,140944.0,90.39807891845705,0.0133308675140142,19.505789478619892,407683.5714285714,1897.4285714285713,139361.0,90.3790533883231,0.014135942661336443,19.89028586092449,341502.4,1870.2666666666667,145586.76666666666,90.23289489746094,0.014188716157029024,20.323269181781345,-11.192992619437348,0.0,4.759358288770055,8.411732152739336,-1.6879044159382461,1.225828603154433,2.7620754916018564,-0.5842435180891892,-0.03859509140995421,0.00976954430269572,0.12036445341385008,0.2529161520740976,201.7908163265306,2.8543076945282393,0.014137667248820056,5.5313675487343574e-05,-0.004223142351414379,0.012944429628841833,1.0016197916627663,1.1937941619987777,0.9962806010699962,48212.21394636352,86371.47293206931,113.49921333899621,154.7950665999343,4677.620955378746,10688.100965747906,26,0.8880700738056265
2025-08-09 00:00:00+00:00,1,1,0,7686378055,0.0539711069810135,90.3805160522461,23.25543224811554,1815,423709,0.0117640634998679,142634,161.0,395510.0,1959.0,138565.0,90.36318969726562,0.0136990761384367,21.877167105674744,436360.0,1758.0,136527.0,90.3958740234375,0.0121828224509954,20.505390008290608,405876.28571428574,1905.5714285714287,140233.42857142858,90.37685939243862,0.014076119954032514,20.283149038042342,343793.43333333335,1881.5666666666666,146102.93333333332,90.23947779337566,0.014191897368679396,20.410959078205956,-2.8992116600971674,7.129781800712998,3.2423208191126207,-7.350689127105669,4.473107883422323,2.9365279832569646,-3.437290109183888,-14.125132373996852,-0.016989681616907948,0.019174129464127887,0.05137044843870045,0.25493050787016697,233.31993392070484,2.970582255407158,0.012724787043853191,5.488525701096396e-05,-0.0016634804861876496,0.013552922640282915,1.001522411281873,1.180581844682177,0.9918420059249868,21214.84303941116,87643.43456209506,102.5210779721466,136.28840700902407,4689.310945422334,10126.108821135074,26,0.9513875323053985
2025-08-10 00:00:00+00:00,1,1,0,7686378055,0.0519180378458669,90.40702056884766,18.871316115061443,2086,415116,0.0154398186132311,151832,162.0,423709.0,1815.0,142634.0,90.3805160522461,0.0117640634998679,23.25543224811554,439698.0,1889.0,145863.0,90.3677978515625,0.0145676666870713,19.91245464483897,402364.5714285714,1933.7142857142858,141086.14285714287,90.38246263776507,0.014200713086341058,20.134414962359838,345337.9666666667,1900.9,146874.86666666667,90.24943364461264,0.014335238871475014,20.332016893227895,-5.590655404391198,-2.0280428312827947,10.428798305982001,14.931129476584015,4.092196101821566,6.448672826955715,5.986901985709414,31.245624553152695,0.04340342269884001,0.02932547606415703,0.050346710517139466,0.25627945916860967,198.90560613320557,2.7340301515480823,0.013738778789854644,4.546023437985301e-05,0.0002735682896199524,0.013729479898998288,1.0014740147143337,1.1651327402901779,0.9906157276945247,20848.90727115303,88503.02732772069,109.04160411774465,121.51212512224478,5414.953025072026,9621.782707189248,26,0.9320929856587606
2025-08-11 00:00:00+00:00,1,0,0,7686378055,0.0514723729874771,90.40808868408205,23.66821817557017,1880,419228,0.0141722550615668,137174,160.0,415116.0,2086.0,151832.0,90.40702056884766,0.0154398186132311,18.871316115061443,391770.0,2006.0,146553.0,90.38024139404295,0.0152155477553606,18.78725520769755,406287.14285714284,1915.7142857142858,139746.2857142857,90.38644082205636,0.014051671272941943,20.83169538634164,347337.4,1911.4666666666667,147211.53333333333,90.26261596679687,0.014435189962387037,20.501333060529497,7.008704086581408,0.9905664922575941,-6.281156530408771,-9.875359539789075,-6.399732519975709,-9.654091364139317,-6.85675409500941,-8.20970494159864,0.030811258754748216,0.0011814516479580206,0.04771767024392278,0.25767449242403684,222.87506645401382,3.0561545471113543,0.013705121195553125,5.645653849225643e-05,0.0027018955775715064,0.013119856481159858,1.0013718287901718,1.1697189616123769,0.9734316839304223,19853.792214643447,89499.98824488466,110.22437156959263,103.57430560524718,5364.929331386368,9065.688500142027,26,0.9413259864513797
2025-08-12 00:00:00+00:00,1,0,0,7686378055,0.0501542781502364,90.44471740722656,18.348592281341553,1821,415116,0.0139659428969025,127950,160.0,419228.0,1880.0,137174.0,90.40808868408205,0.0141722550615668,23.66821817557017,403167.0,1888.0,140358.0,90.40499114990234,0.014399585314095,20.285391847292583,407994.14285714284,1906.142857142857,137973.7142857143,90.39211600167411,0.013989722356200157,20.555009734062924,348387.23333333334,1912.6333333333334,146890.4,90.27346369425456,0.014425483035544506,20.319434503714245,2.96378423829331,-0.9808505157098302,-3.548728813559321,-3.138297872340423,-8.840251357243623,-6.724306355431786,-3.011492398798654,-1.4557469066711182,0.04394254876740611,0.040514873920760586,0.04679634445100014,0.2586857739041569,227.83534577387485,3.244335722268681,0.014232010691592875,4.4201013886064776e-05,0.011595862252371586,0.013306219081859519,1.0013143652914593,1.1710938399019295,0.9697922989288725,19510.39878043162,90122.82107316142,110.04244935178525,102.30161064338051,6428.1852616615315,9574.819708755389,26,0.9320929856587606
2025-08-13 00:00:00+00:00,1,0,0,7686378055,0.0503954403329709,90.42756652832033,30.155049363772076,1825,423407,0.0142708402127027,127101,160.0,415116.0,1821.0,127950.0,90.44471740722656,0.0139659428969025,18.348592281341553,391770.0,1975.0,130774.0,90.3869171142578,0.0151073178276419,19.96220374107361,412513.71428571426,1884.7142857142858,137449.0,90.39792306082589,0.013870225554065986,22.011130537305558,348550.9,1913.3333333333333,146193.2,90.28971328735352,0.014419778933127674,20.721041440963745,8.075401383464786,1.9972730513880377,-7.594936708860756,0.21965952773201902,-2.8086622723171306,-0.6635404454865212,-5.536903535640814,2.183148807430846,0.044972674542198554,-0.018962830995439273,0.04693027544700839,0.2589546872714843,231.87677984665936,3.331237903416154,0.014358546679045176,7.12198384625989e-05,0.01465143476214115,0.012001224301417679,1.0011984728883565,1.1835106846251557,0.9618889178807619,19580.24616983831,90258.88930769441,99.84020199331295,101.602108766241,7189.543044367576,10229.110742352368,26,0.9507094276752014
