timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,visits_visits_gained,daily_Estimated Revenue,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-27 00:00:00+00:00,0,0,0,7061783500,0.0342445708811283,3069,91.83488464355467,0.1107244669087684,311213,250147.0,19.631593227386475,256.0,236826.0,3874.0,261542.0,91.5930404663086,0.0431369952857494,19.747355898221333,166205.0,2228.0,132787.0,90.99560546875,0.0216892268508672,23.812659064928692,206078.0,3145.4285714285716,231468.14285714287,91.29811205182757,0.03211084833102563,20.848571204003832,180773.54545454544,2602.090909090909,179951.72727272726,91.0504379272461,0.025887270373376892,21.998704228738344,50.50509912457508,5.624804708942421,37.74685816876122,-20.77955601445535,134.37008140857162,18.99159599605418,57.8874669742278,-20.61438063943869,0.922329348193518,0.2640420888037287,0.27918454322383585,0.27918454322383585,81.48110749185668,0.8037781076686782,0.009861381557384951,7.847991280116761e-05,0.14787646702357846,0.13831044977361545,1.0027201859784505,1.1399787478960368,1.2404107450451485,50469.17971468059,50469.17971468059,981.0726226478298,981.0726226478298,86468.35628493341,86468.35628493341,7,0.9472215385197947
2025-05-28 00:00:00+00:00,0,0,0,7061783500,0.0467232726514339,4062,92.03189849853516,0.0957350450776121,308421,245944.0,20.113156000773113,221.0,250147.0,3069.0,311213.0,91.83488464355467,0.0342445708811283,19.631593227386475,150726.0,3924.0,168585.0,90.9165496826172,0.0323297940194606,20.301985184351604,219680.57142857142,3165.1428571428573,251444.7142857143,91.4574475969587,0.03416705956416467,20.821595606349764,186204.41666666666,2723.75,190657.5,91.13222630818684,0.027623603896548308,21.84157520974124,63.172909783315426,-1.6802120353232253,3.5168195718654482,32.355816226783965,82.94688139514193,-0.8971347597947377,44.52078668768904,36.439942008975336,1.2267830442439287,0.21453051936108913,0.2774763648645767,0.2774763648645767,60.5326113709082,0.7974269021016659,0.013170266712491326,8.177908069191533e-05,0.17198753356933427,0.14414113718313165,1.0035686749018073,1.1797817439627762,1.2368791448111518,51667.324658395664,51667.324658395664,1025.9699734220474,1025.9699734220474,90401.50722044005,90401.50722044005,7,0.9313062082284113
2025-05-29 00:00:00+00:00,0,0,0,7061783500,0.0496439076960086,4841,92.25756072998048,0.1055773967474317,372969,307675.0,21.73003641764323,186.0,245944.0,4062.0,308421.0,92.03189849853516,0.0467232726514339,20.113156000773113,172362.0,2340.0,202289.0,91.03076934814452,0.0283518452197313,21.27983272075653,239011.0,3522.4285714285716,275827.5714285714,91.63270350864956,0.037208782775061434,20.885910420190722,195548.3076923077,2886.6153846153848,204681.46153846153,91.21879049447867,0.029317473419583715,21.832995302656776,78.50512293893087,25.099616172787307,106.8803418803419,19.177744953225016,84.37433572759765,20.928535994630714,75.09938880965396,6.250921390638209,1.3476667182105606,0.24520001774051003,0.3060641230680399,0.3060641230680399,63.54295745559686,0.8249323001850015,0.012979596214172722,7.062636155450289e-05,0.19675990513392888,0.15035268762609333,1.0045375849858034,1.2222606414783206,1.2691674429968587,59850.32131128539,59850.32131128539,1144.4314118418179,1144.4314118418179,100240.34082861002,100240.34082861002,8,1.0
2025-05-30 00:00:00+00:00,0,0,0,7061783500,0.0525164529681205,5480,92.5600128173828,0.0971232149446337,401998,321279.0,21.427899916966755,170.0,307675.0,4841.0,372969.0,92.25756072998048,0.0496439076960086,21.73003641764323,172606.0,2095.0,188281.0,91.15162658691406,0.0212441552430391,22.101074417432148,260250.0,4006.0,306358.5714285714,91.83390154157367,0.04167625387864449,20.789742634409947,204529.07142857142,3071.8571428571427,218775.5,91.31459208897182,0.030974543387336344,21.804059917964633,86.13431746289237,4.421548712115064,161.57517899761336,13.199752117331132,113.50959470153654,7.783220589378748,147.20424214245065,5.786299679915929,1.5451026857165484,0.32783447232853646,0.325630318896095,0.325630318896095,58.616858237547895,0.7992034806056731,0.013631874706155985,6.669540561804891e-05,0.22738919939313765,0.15860278789813523,1.005687036876821,1.27243524933759,1.3455001856680617,66600.86675280791,66600.86675280791,1299.7609163074724,1299.7609163074724,109800.63773862015,109800.63773862015,9,1.0
2025-05-31 00:00:00+00:00,0,1,0,7061783500,0.0409431047737598,4600,92.86837768554688,0.0827081909260679,389326,307818.0,22.3533677260081,162.0,321279.0,5480.0,401998.0,92.5600128173828,0.0525164529681205,21.427899916966755,195794.0,3416.0,201640.0,91.14729309082033,0.0290515255182981,21.521204471588135,276253.4285714286,4175.142857142857,333170.85714285716,92.07977076939174,0.04337505091513901,20.908623099327087,211415.0,3173.733333333333,230145.53333333333,91.41817779541016,0.03163911414643124,21.84068043850086,57.2152364219537,-4.189816327864571,34.66042154566744,-16.058394160583944,93.07974608212658,-3.152254488828299,40.93271882735312,-22.03756640111655,1.8882454282121541,0.33315128075064315,0.30365174823162777,0.32873158963822635,66.9024125190176,0.7906412861168118,0.011815260693453062,7.26185444238598e-05,0.2401390075683636,0.16770940508161314,1.0072369958572376,1.3066879292927587,1.3709312692634772,66335.13192577436,69498.78902336562,1192.7541128105047,1313.1602810813022,103900.26069235613,114604.49031396549,9,0.9581018367213543
2025-06-01 00:00:00+00:00,1,1,0,7061783500,0.0448494851589202,4327,93.1251449584961,0.0721009732467117,391853,296389.0,23.36377541224162,151.0,307818.0,4600.0,389326.0,92.86837768554688,0.0409431047737598,22.3533677260081,264085.0,3300.0,286727.0,91.4126205444336,0.0364170521497726,21.356952508290608,280868.28571428574,4321.857142857143,348188.85714285716,92.32441711425781,0.044579684202160096,21.195312085605803,216725.875,3245.8125,240252.25,91.52486324310303,0.0324647623347118,21.93587387435966,12.232425166139693,-3.7129082769688626,31.121212121212128,-5.934782608695654,36.66414394179829,0.6490704448200324,23.155177345127996,9.540996968222037,1.8734004165541718,0.27648514957225867,0.2813890330976829,0.32493924187889395,68.48174676524954,0.7563760992614597,0.01104237802855145,7.88278127205426e-05,0.2568362099783787,0.17576731513528407,1.008735919867272,1.295961018564515,1.373171432537944,64716.08084485324,70422.74151803994,1124.5169707845314,1300.9831266520462,101245.1112791012,117868.18118248312,9,0.9225283943239365
2025-06-02 00:00:00+00:00,1,0,0,7061783500,0.0326727554202079,3126,93.2066879272461,0.053705475727177,294500,239408.0,22.831308603286743,145.0,296389.0,4327.0,391853.0,93.1251449584961,0.0448494851589202,23.36377541224162,236826.0,3874.0,261542.0,91.5930404663086,0.0431369952857494,19.747355898221333,281237.14285714284,4215.0,352897.14285714284,92.55493818010602,0.043084792792797026,21.635876757758005,218060.11764705883,3238.764705882353,243443.29411764705,91.62379410687615,0.03247699722209392,21.988546505473018,1.0902519149079914,-19.225072455455493,-19.308208569953532,-27.75595100531546,12.601417745524612,-24.844265579184032,-24.258156592094473,-27.15021074504006,1.7617577194973144,0.08756278316275345,0.24508015083885873,0.31371203394451597,76.56156060121522,0.8129276301268926,0.010614564976010269,9.5365289539185e-05,0.24688284737723246,0.17944971720377373,1.010162688440338,1.2897229713153653,1.326624887706265,58246.1687857646,68408.08302923926,1013.6122652058948,1260.0066234653177,89889.00441396028,114881.27932933891,9,0.7451716420930095
2025-06-03 00:00:00+00:00,1,0,0,7061783500,0.0423975624144077,2652,93.27861785888672,0.051622807788288,296496,245644.0,20.714481194814045,144.0,239408.0,3126.0,294500.0,93.2066879272461,0.0326727554202079,22.831308603286743,250147.0,3069.0,311213.0,91.83488464355467,0.0342445708811283,19.631593227386475,280593.85714285716,4155.428571428572,350794.71428571426,92.76118578229632,0.0442495058689798,21.79057503881908,219592.55555555556,3206.1666666666665,246390.66666666666,91.71572875976562,0.033028139732778024,21.917765099325297,-1.800141516788134,2.6047584040633565,-13.587487781036167,-15.163147792706333,-4.728915565866465,0.6777589134125739,23.808128773406256,29.764269554642663,1.5720967265715036,0.07717250042911239,0.22396343121197948,0.3036682902085258,92.5910290237467,0.8284873034128507,0.008944441259102116,8.432689936621566e-05,0.22155516488211768,0.18014754697880211,1.011398884756933,1.2777931220526675,1.339751685289904,54498.3495000103,66683.29588807627,974.3923324731259,1230.1848856741724,79377.66700422086,112150.5178079363,9,0.764581563065124
2025-06-04 00:00:00+00:00,1,0,0,7061783500,0.0337801836431026,3531,93.3420867919922,0.0528636155084275,286651,267069.0,22.30857026576996,140.0,245644.0,2652.0,296496.0,93.27861785888672,0.0423975624144077,20.714481194814045,245944.0,4062.0,308421.0,92.03189849853516,0.0467232726514339,20.113156000773113,283611.71428571426,4079.5714285714284,347684.71428571426,92.94835553850446,0.0424004931535039,22.104205648104347,222091.31578947368,3223.2631578947367,248509.63157894736,91.80132655093544,0.03306772099121615,21.938333792296067,8.589353674007082,8.721971633746396,-13.072378138847862,33.14479638009049,-7.058533627736119,-3.3204495170255255,-27.70158910932814,-20.32517503500795,1.4236241073282807,0.06804231726664778,0.18971831730127994,0.29588482164288626,75.61409966024915,0.9316837140504863,0.012318072087409123,8.353079816441367e-05,0.17961066109793936,0.17880475228292994,1.0124946885918102,1.2770049710298328,1.2822320946994452,47741.882778214655,65713.44936080235,971.5615984385347,1197.8451876462384,71207.89985390946,109381.37693522428,9,0.831268150112519
2025-06-05 00:00:00+00:00,1,0,0,7061783500,0.0373678691685199,3558,93.48793029785156,0.0515692961969443,285600,275012.0,21.154751459757488,137.0,267069.0,3531.0,286651.0,93.3420867919922,0.0337801836431026,22.30857026576996,307675.0,4841.0,372969.0,92.25756072998048,0.0496439076960086,21.73003641764323,278945.5714285714,3896.285714285714,335203.4285714286,93.1241226196289,0.04064677336386265,22.022022082692104,224737.35,3240.0,250364.15,91.88565673828126,0.03328272840008135,21.89915467566914,-10.616072154058664,2.9741377696400617,-26.502788680024793,0.7646559048428259,-23.42527126919396,-0.3666479447132609,-24.72818739946957,10.62068093922235,1.333624646192555,0.15624624525951702,0.16290282846250928,0.28943217236430463,77.27226749086822,0.962923799286417,0.01245793957304071,7.692273259721354e-05,0.13873726981027323,0.1773555554841689,1.0134783373739733,1.24120699753989,1.2212572501647223,42188.295253229,65046.219421897054,899.7799395187918,1168.2970512673567,65723.21201447783,106786.56820291241,9,0.8559912101320036
2025-06-06 00:00:00+00:00,1,0,0,7061783500,0.0370464511215686,4422,93.60565948486328,0.0567840320984264,318582,319824.0,23.2766965230306,136.0,275012.0,3558.0,285600.0,93.48793029785156,0.0373678691685199,21.154751459757488,321279.0,5480.0,401998.0,92.5600128173828,0.0525164529681205,21.427899916966755,278737.71428571426,3745.1428571428573,323286.85714285716,93.27350071498326,0.03843677310006953,22.286135883558362,229265.2857142857,3296.285714285714,253612.61904761905,91.96756163097564,0.033461953291580734,21.964751906495877,-0.4528774056194118,16.29456169185344,-19.306569343065693,24.283305227655983,-20.750351991800954,11.548319327731082,-29.4574385211103,-0.8601455049571771,1.1296958974535753,0.12592982499091132,0.1374294510798812,0.2909658469742766,72.30929233551888,1.0038953742038967,0.01388021331960588,7.277947791145346e-05,0.10974339076450629,0.17550840501661472,1.0141999968341855,1.2157868271129453,1.1486709327796623,37036.39285654278,66708.36803965665,786.4125668341818,1167.5623385009105,56410.64675208941,105141.83832018355,9,0.9954712259438059
2025-06-07 00:00:00+00:00,1,1,0,7061783500,0.0371452011168003,4230,93.79718017578124,0.0614531291433039,335570,366466.0,24.27003749211629,135.0,319824.0,4422.0,318582.0,93.60565948486328,0.0370464511215686,23.2766965230306,307818.0,4600.0,389326.0,92.86837768554688,0.0409431047737598,22.3533677260081,287116.0,3692.285714285714,315607.4285714286,93.40618678501674,0.0378942154347896,22.55994585014525,235501.68181818182,3338.7272727272725,257337.95454545456,92.05072611028498,0.03362937364727254,22.069537614933168,19.052816924286418,14.583646005302908,-8.043478260869563,-4.341926729986434,-13.807451852689,5.332379104908624,-9.276051921185891,0.2665572335327271,1.0001278297110838,0.20460375149531362,0.1382786139696181,0.3030570169027425,86.6145119357126,1.0920669545342119,0.012605380083499469,6.622707499479159e-05,0.10797718593052574,0.17431108592123232,1.0147251491868494,1.2191675141482294,1.126818947990218,38950.97186785645,71370.43716739702,779.8849450223595,1156.6830731024518,46166.075743087466,104085.08809965105,10,1.0
2025-06-08 00:00:00+00:00,1,1,0,7061783500,0.032189767807722,3505,93.89645385742188,0.0612917098408739,342006,386057.0,22.70388380686442,138.0,366466.0,4230.0,335570.0,93.79718017578124,0.0371452011168003,24.27003749211629,296389.0,4327.0,391853.0,93.1251449584961,0.0448494851589202,23.36377541224162,299925.71428571426,3574.8571428571427,308486.4285714286,93.51637377057757,0.036085684384618434,22.465675620805648,242047.5652173913,3345.9565217391305,261019.1739130435,92.13097514276919,0.03356678208903121,22.09711788414757,30.253484441055512,5.345925679326324,-18.996995608966948,-17.139479905437348,-12.720841744225508,1.9179306851029532,-28.227118564103026,-13.34070932472895,0.8282498773768854,0.10583866322484425,0.16332707855146755,0.3159313238199511,110.11323445521963,1.1287985333633521,0.010248328250591363,5.8809515168354033e-05,0.12035696847098871,0.17258445830213198,1.0150372730307209,1.2391189063039763,1.0750415183947686,47429.69363011052,76470.40770652638,768.9186820206937,1130.620806068341,45047.52418981395,103213.10988155975,11,1.0
2025-06-09 00:00:00+00:00,1,0,0,7061783500,0.036877866834402,3567,93.94837951660156,0.0455472649416723,278019,301308.0,21.111164689064022,139.0,386057.0,3505.0,342006.0,93.89645385742188,0.032189767807722,22.70388380686442,239408.0,3126.0,294500.0,93.2066879272461,0.0326727554202079,22.831308603286743,308768.5714285714,3637.8571428571427,306132.0,93.62232971191406,0.036686414586646156,22.219940775916687,244516.75,3355.1666666666665,261727.5,92.2067003250122,0.033704743953421656,22.05603650101909,25.85544342712023,-21.952457797682722,14.107485604606529,1.768901569186876,-5.596264855687605,-18.709320889107207,12.870391125914239,14.563941730438245,0.7957493242699565,0.055300980012029655,0.15216869036797873,0.3098416108358544,84.44730941704036,1.0837637580030213,0.012830012229336019,7.006483274334329e-05,0.12240246364048775,0.17004836704419732,1.015352782193832,1.262770634030476,1.0884644202414064,44890.198426240495,75761.4636963479,775.5513883966407,1106.6891345719946,43351.46907760818,101004.03904924233,11,0.7804754220231728
2025-06-10 00:00:00+00:00,1,0,0,7061783500,0.0296777747571468,3160,93.98907470703124,0.0418622438015314,250259,288595.0,20.27873198191325,140.0,301308.0,3567.0,278019.0,93.94837951660156,0.036877866834402,21.111164689064022,245644.0,2652.0,296496.0,93.27861785888672,0.0423975624144077,20.714481194814045,314904.4285714286,3710.4285714285716,299526.71428571426,93.72382354736328,0.03486930206418031,22.157690888359436,246279.88,3347.36,261268.76,92.27799530029297,0.03354366518557066,21.984944320254858,17.485059679861912,-4.2192706466472885,19.155354449472096,-11.410148584244462,-15.59447682262155,-9.98492908758034,-30.00122396880631,-19.524155530976916,0.7616502736128794,0.043316543232641,0.14466633118443512,0.3032663397111658,91.2986396709902,1.1531806920802365,0.01262686805722049,7.026685048272759e-05,0.11259487697056017,0.1668800882192772,1.01566818007224,1.2786445590741256,1.039519738563927,43074.27611045311,74688.39775210514,768.1584836763551,1084.0907434343308,48128.562927336134,98904.00043109142,11,0.7475450516374526
2025-06-11 00:00:00+00:00,1,0,0,7061783500,0.0338871106505394,3257,94.04949951171876,0.0366582555693419,220559,260997.0,21.392300724983215,140.0,288595.0,3160.0,250259.0,93.98907470703124,0.0296777747571468,20.27873198191325,267069.0,3531.0,286651.0,93.3420867919922,0.0337801836431026,22.30857026576996,314037.0,3671.285714285714,290085.0,93.82488250732422,0.034884577350957,22.026795239675614,246845.92307692306,3343.8846153846152,259703.0,92.3461300776555,0.033556874626531,21.962150335821335,-2.2735697516372166,-9.56288223981705,-7.759841404701218,3.069620253164551,-23.05660890769612,-11.867705057560363,0.3165376735855485,14.18346196046567,0.7578711212049338,0.06428917922203237,0.14005614996757562,0.29668823840840564,80.10957642725599,1.1833378672470076,0.01476695683714182,8.196346609929278e-05,0.09295490809849538,0.16347891783102836,1.0160131499655178,1.2721984470537056,1.039565744402677,41852.18897796438,73236.2820759891,787.6356746897369,1062.3354772169882,55624.11806714113,97234.06277143829,11,0.6760581986597834
