timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-07-08 00:00:00+00:00,1,1,0,4523856444,0.0,1269187,0.0,0.3519909381866455,20045,91.12266540527344,0.0,0.0,0.0,20755.0,1183215.0,91.11033630371094,0.3794987797737121,0.0,0.0,26600.0,1350630.0,91.01004028320312,0.4815756678581238,0.0,0.0,20833.0,1213157.142857143,91.08123343331474,0.3841457409518105,0.0,0.0,20461.0,1172292.8,90.91891199747721,0.4023407926162084,0.0,0.0,0.0,-24.642857142857146,-3.4208624427848666,-6.030000814434744,7.265966033223048,-26.90848776638255,-7.2484664123212745,0.12375021670119057,0.013532055815712596,0.0,0.0,0.0,0.0,0.015793562498227214,0.0,0.01383100237165472,0.014425633720085155,1.001785342920096,0.0,0.9547770149129419,0.0,0.0,2133.044000669275,2417.5998356876635,119874.54343294157,163107.80957463363,0,0.0
2023-07-09 00:00:00+00:00,1,1,0,4523856444,0.0,1195173,0.0,0.3407056629657745,19792,91.13777160644533,0.0,0.0,0.0,20045.0,1269187.0,91.12266540527344,0.3519909381866455,0.0,0.0,22806.0,1421345.0,91.0411605834961,0.4092840552330017,0.0,0.0,20402.428571428572,1180846.857142857,91.09503500802177,0.37434882777077805,0.0,0.0,20360.166666666668,1167436.3,90.93403447469076,0.39742231865723926,0.0,0.0,0.0,-13.215820398140842,-1.2621601396857085,-15.912533550967566,-5.831607162695485,-16.755696047867332,-3.206126634682549,0.10611796063455525,0.01657787456579296,0.0,0.0,0.0,0.0,0.01655993185929413,0.0,0.014163970947268355,0.014218219421862605,1.0017705200727216,0.0,0.9419421361024236,0.0,0.0,2140.7868585233678,2378.7180274304824,117987.67495130812,160055.9068825978,0,0.0
2023-07-10 00:00:00+00:00,1,0,0,4523856444,0.0,1043382,0.0,0.3426342904567718,19141,91.15402221679688,0.0,0.0,0.0,19792.0,1195173.0,91.13777160644533,0.3407056629657745,0.0,0.0,21129.0,1168078.0,91.0533676147461,0.3958847820758819,0.0,0.0,20118.428571428572,1163033.142857143,91.10941423688617,0.36674161468233374,0.0,0.0,20136.266666666666,1149751.7333333334,90.94916610717773,0.392837518453598,0.0,0.0,0.0,-9.408869326518055,-3.289207760711399,-10.675314490984334,-12.700337106008918,-13.451007472397169,0.5660685162110379,0.1105446231013163,0.01783081818340637,0.0,0.0,0.0,0.0,0.018345133091108443,0.0,0.014531544276654122,0.01402396943598463,1.0017619527101502,0.0,0.933570744785298,0.0,0.0,2069.5906493903412,2148.350962359512,116485.67896262002,141871.46605240242,0,0.0
2023-07-11 00:00:00+00:00,1,0,0,4523856444,0.0,1039936,0.0,0.390159547328949,21630,91.16852569580078,0.0,0.0,0.0,19141.0,1043382.0,91.15402221679688,0.3426342904567718,0.0,0.0,20900.0,1187718.0,91.06571197509766,0.4008608758449554,0.0,0.0,20222.714285714286,1141921.4285714286,91.12410191127232,0.36521285346576143,0.0,0.0,19955.966666666667,1131480.9,90.96388549804688,0.3895913233359654,0.0,0.0,0.0,3.4928229665071697,13.003500339585194,-12.442515816043876,-0.33027213427104796,-2.6695866722961203,13.870548919321646,0.112900584065323,0.015910958892639826,0.0,0.0,0.0,0.0,0.02079933688290733,0.0,0.014621734619145798,0.013906626123210279,1.0017613189272667,0.0,0.937425531807388,0.0,0.0,2017.3581802626197,1736.5762289200986,114862.4510242584,116504.79567408009,0,0.0
2023-07-12 00:00:00+00:00,1,0,0,4523856444,0.0,1173176,0.0,0.3773489892482757,20959,91.17656707763672,0.0,0.0,0.0,21630.0,1039936.0,91.16852569580078,0.390159547328949,0.0,0.0,20490.0,1102268.0,91.08086395263672,0.3855851590633392,0.0,0.0,20289.714285714286,1152051.142857143,91.13777378627232,0.3640362577778952,0.0,0.0,19988.333333333332,1132068.1333333333,90.97829996744791,0.38747640053431187,0.0,0.0,0.0,2.2889214250854106,-3.1021729079981464,6.432918310247593,12.812326912425377,-2.136018366233472,-3.2834152511132864,0.10507489811446558,0.00882034866152015,0.0,0.0,0.0,0.0,0.017865164421054965,0.0,0.014066151210246281,0.013763230846775894,1.0017528775420235,0.0,0.9395056247965198,0.0,0.0,1996.5511596167564,1746.2159548347154,114257.70555984465,116674.61920192056,0,0.0
2023-07-13 00:00:00+00:00,1,0,0,4523856444,0.0,1162507,0.0,0.3602821230888366,20219,91.18716430664062,0.0,0.0,0.0,20959.0,1173176.0,91.17656707763672,0.3773489892482757,0.0,0.0,19706.0,1160289.0,91.0945281982422,0.3659155964851379,0.0,0.0,20363.0,1152368.0,91.15100751604352,0.3632314758641379,0.0,0.0,20026.0,1136127.6333333333,90.99254252115885,0.38495736221472415,0.0,0.0,0.0,2.603268040190798,-3.5307028007061425,0.19115927152630885,-0.9094117165710847,-1.5395554194504224,-4.522833410376514,0.10169228627743276,0.011622754994577988,0.0,0.0,0.0,0.0,0.017392568481249163,0.0,0.013180051531120772,0.01360445118056519,1.001741516287973,0.0,0.9435628760920597,0.0,0.0,1931.8125989811747,1738.31743857132,109167.65937937654,115499.52358955065,0,0.0
2023-07-14 00:00:00+00:00,1,0,0,4523856444,0.0,1161316,0.0,0.3552301228046417,20057,91.19610595703124,0.0,0.0,0.0,20219.0,1162507.0,91.18716430664062,0.3602821230888366,0.0,0.0,20755.0,1183215.0,91.11033630371094,0.3794987797737121,0.0,0.0,20263.285714285714,1149239.5714285714,91.16326032366071,0.3597645248685564,0.0,0.0,20068.333333333332,1140254.8666666667,91.00651677449544,0.38261520266532895,0.0,0.0,0.0,-3.3630450493856934,-0.8012265690687026,-1.8508047987897402,-0.10245099599400787,-6.394923584086709,-1.4022345157961635,0.09413822492585489,0.009805821311137386,0.0,0.0,0.0,0.0,0.01727090880440052,0.0,0.012201854160853854,0.013430424606443753,1.0017223332429441,0.0,0.9402776532725495,0.0,0.0,1847.3276585440824,1722.495730104914,103954.26303643585,114056.83449952085,0,0.0
2023-07-15 00:00:00+00:00,1,1,0,4523856444,0.0,1280295,0.0,0.3565910458564758,20070,91.20806121826172,0.0,0.0,0.0,20057.0,1161316.0,91.19610595703124,0.3552301228046417,0.0,0.0,20045.0,1269187.0,91.12266540527344,0.3519909381866455,0.0,0.0,20266.85714285714,1150826.4285714286,91.17545972551618,0.3604216831071036,0.0,0.0,20111.666666666668,1148420.3666666667,91.02023137410482,0.3803943981726964,0.0,0.0,0.0,0.124719381391869,0.06481527646209351,0.8752059389199651,10.245187356412888,1.3068824139418789,0.38311026133965864,0.09371522728014448,0.013109398811517181,0.0,0.0,0.0,0.0,0.015676062410567557,0.0,0.011202675955636539,0.013283169654110074,1.0017054269041938,0.0,0.9474947182147374,0.0,0.0,921.4035668299815,1704.9699629941927,96898.99066011213,115050.45864180206,0,0.0
2023-07-16 00:00:00+00:00,1,1,0,4523856444,0.0,1265137,0.0,0.3441671133041382,20211,91.22344207763672,0.0,0.0,0.0,20070.0,1280295.0,91.20806121826172,0.3565910458564758,0.0,0.0,19792.0,1195173.0,91.13777160644533,0.3407056629657745,0.0,0.0,20326.714285714286,1160821.2857142857,91.18769836425781,0.36091617601258413,0.0,0.0,20122.966666666667,1154482.4,91.03392333984375,0.3777339160442352,0.0,0.0,0.0,2.117016976556174,0.7025411061285514,5.85388056791778,-1.1839458874712494,1.0159650145619814,-3.4840842743253053,0.09400105980355011,0.01686348681197991,0.0,0.0,0.0,0.0,0.015975332335286745,0.0,0.010959625244144134,0.013162839081184355,1.0016892057243318,0.0,0.9554772835657109,0.0,0.0,655.204690774695,1704.4500677148358,73349.86147483226,116284.15990821413,0,0.0
2023-07-17 00:00:00+00:00,1,0,0,4523856444,0.0,1092610,0.0,0.3452149331569671,19792,91.23786926269533,0.0,0.0,0.0,20211.0,1265137.0,91.22344207763672,0.3441671133041382,0.0,0.0,19141.0,1043382.0,91.15402221679688,0.3426342904567718,0.0,0.0,20419.714285714286,1167853.857142857,91.19967651367188,0.3612848392554691,0.0,0.0,20066.566666666666,1147337.3,91.04754536946615,0.3755701770385106,0.0,0.0,0.0,3.40107622381276,-2.0731284943842465,4.718118579772312,-13.637021128937022,0.753177008861261,0.3044508938606638,0.0919839233193942,0.015815216714054614,0.0,0.0,0.0,0.0,0.01811440668270775,0.0,0.01152420043946203,0.013066791878128719,1.0016708978104614,0.0,0.9619635991981955,0.0,0.0,632.2496420640235,1685.7521534876596,76282.48215853491,113134.71621925275,0,0.0
2023-07-18 00:00:00+00:00,1,0,0,4523856444,0.0,1100436,0.0,0.349764347076416,20166,91.24215698242188,0.0,0.0,0.0,19792.0,1092610.0,91.23786926269533,0.3452149331569671,0.0,0.0,21630.0,1039936.0,91.16852569580078,0.390159547328949,0.0,0.0,20210.571428571428,1176496.7142857143,91.21019526890346,0.3555140963622501,0.0,0.0,20027.1,1140468.1,91.06029510498047,0.37386206984519954,0.0,0.0,0.0,-6.768377253814151,1.889652384801943,5.817665702504771,0.7162665543972713,-10.353508078702788,1.3178496879740376,0.08076393257336889,0.004699495682225496,0.0,0.0,0.0,0.0,0.01832544707239033,0.0,0.011625562395374387,0.013026623412950687,1.0016461638274967,0.0,0.9509231479659155,0.0,0.0,605.7852636985001,1668.4393564665972,77872.12911458523,109328.99195400928,0,0.0
2023-07-19 00:00:00+00:00,1,0,0,4523856444,0.0,1138794,0.0,0.3587710261344909,20563,91.2538833618164,0.0,0.0,0.0,20166.0,1100436.0,91.24215698242188,0.349764347076416,0.0,0.0,20959.0,1173176.0,91.17656707763672,0.3773489892482757,0.0,0.0,20154.0,1171585.0,91.2212404523577,0.35286010163170944,0.0,0.0,20086.033333333333,1144138.7666666666,91.07280960083008,0.3729961901903152,0.0,0.0,0.0,-1.889403120377886,1.9686601209957244,-2.9306770680613936,3.4857093006771755,-4.923284186024802,2.5750706535297985,0.08479841548965084,0.012851931368507152,0.0,0.0,0.0,0.0,0.018056805658612833,0.0,0.011502402169363051,0.013021465297271245,1.0016298042432004,0.0,0.9460152969703748,0.0,0.0,608.6266832471406,1654.585383700037,76415.90833111518,107275.45819080724,0,0.0
2023-07-20 00:00:00+00:00,1,0,0,4523856444,0.0,1010022,0.0,0.3417840301990509,19553,91.27167510986328,0.0,0.0,0.0,20563.0,1138794.0,91.2538833618164,0.3587710261344909,0.0,0.0,20219.0,1162507.0,91.18716430664062,0.3602821230888366,0.0,0.0,20058.85714285714,1149801.4285714286,91.23331342424665,0.3502175169331686,0.0,0.0,20122.366666666665,1144812.2666666666,91.0853276570638,0.37122639914353683,0.0,0.0,0.0,-3.2939314506157613,-4.911734669065792,-13.116910263766158,-11.30775188488875,-5.134335484423835,-4.734773629426858,0.09267839817725942,0.019496976338340133,0.0,0.0,0.0,0.0,0.019358965092874124,0.0,0.012038094656802893,0.013086012181504385,1.0016246938007405,0.0,0.9434068205848555,0.0,0.0,619.8717564992538,1629.4934157442299,86530.9742065859,106332.46257779407,0,0.0
2023-07-21 00:00:00+00:00,1,0,0,4523856444,0.0,1004657,0.0,0.3145224153995514,17905,91.2799072265625,0.0,0.0,0.0,19553.0,1010022.0,91.27167510986328,0.3417840301990509,0.0,0.0,20057.0,1161316.0,91.19610595703124,0.3552301228046417,0.0,0.0,19751.428571428572,1127421.5714285714,91.24528503417969,0.34440213016101284,0.0,0.0,20116.466666666667,1144704.9666666666,91.09770050048829,0.36885323822498317,0.0,0.0,0.0,-10.729421149723283,-8.428374162532604,-13.489782281480666,-0.5311765486296305,-11.45953138311907,-7.97626933699116,0.09189128050133277,0.009019355335926349,0.0,0.0,0.0,0.0,0.01782198519297114,0.0,0.011714935302738339,0.013123393668747142,1.0016200687051438,0.0,0.9337104692868216,0.0,0.0,851.9772123300288,1637.436910778972,94246.11376334036,106476.9357549229,0,0.0
2023-07-22 00:00:00+00:00,1,1,0,4523856444,0.0,1071088,0.0,0.3066318929195404,17427,91.28617095947266,0.0,0.0,0.0,17905.0,1004657.0,91.2799072265625,0.3145224153995514,0.0,0.0,20070.0,1280295.0,91.20806121826172,0.3565910458564758,0.0,0.0,19373.85714285714,1097534.857142857,91.25644356863839,0.3372651083128793,0.0,0.0,20085.633333333335,1146857.1333333333,91.10990600585937,0.36610474288463585,0.0,0.0,0.0,-13.16890881913303,-2.66964535046077,-16.34053089327069,6.612306488682207,-14.010209599330048,-2.508731363387029,0.08563907637946233,0.006862115771655297,0.0,0.0,0.0,0.0,0.016270356618357577,0.0,0.010777882167274287,0.01311385140933468,1.001608360377077,0.0,0.9212257280675431,0.0,0.0,1095.5682478578242,1679.9646647213801,87734.46006917617,104216.12900742599,0,0.0
2023-07-23 00:00:00+00:00,1,1,0,4523856444,0.0,1091844,0.0,0.3113201260566711,18198,91.29278564453124,0.0,0.0,0.0,17427.0,1071088.0,91.28617095947266,0.3066318929195404,0.0,0.0,20211.0,1265137.0,91.22344207763672,0.3441671133041382,0.0,0.0,19086.285714285714,1072778.7142857143,91.26634979248047,0.33257268156324116,0.0,0.0,20077.133333333335,1147891.9333333333,91.12213490804037,0.36426105201244346,0.0,0.0,0.0,-9.959922814309042,4.424169392322264,-13.697567931378185,1.9378426422478778,-9.543906427352466,1.5289450462874221,0.0760150738836396,0.007246097617041869,0.0,0.0,0.0,0.0,0.01666720093053501,0.0,0.009957177298409961,0.01302484124070068,1.0015826548026519,0.0,0.9130064269179132,0.0,0.0,1178.4363009448552,1689.130131842608,85623.7164036182,103483.72104593622,0,0.0
2023-07-24 00:00:00+00:00,1,0,0,4523856444,0.0,1014031,0.0,0.319504827260971,18809,91.29631042480467,0.0,0.0,0.0,18198.0,1091844.0,91.29278564453124,0.3113201260566711,0.0,0.0,19792.0,1092610.0,91.23786926269533,0.3452149331569671,0.0,0.0,18945.85714285714,1061553.142857143,91.27469852992466,0.32889980929238455,0.0,0.0,20062.633333333335,1140914.8333333333,91.13403676350912,0.3631927500168482,0.0,0.0,0.0,-4.96665319320938,3.3575118144851146,-7.191861688983259,-7.126750707976592,-7.44756481444152,2.629030544209021,0.0640536244232992,0.0038609625596874864,0.0,0.0,0.0,0.0,0.018548724300613786,0.0,0.009098597935267076,0.012887311856922722,1.0015434602856512,0.0,0.9055792255685918,0.0,0.0,1193.9301731013152,1698.3704255251935,87889.00377769946,105262.04943725158,0,0.0
2023-07-25 00:00:00+00:00,1,0,0,4523856444,0.0,1055195,0.0,0.3445457518100738,19787,91.305908203125,0.0,0.0,0.0,18809.0,1014031.0,91.29631042480467,0.319504827260971,0.0,0.0,20166.0,1100436.0,91.24215698242188,0.349764347076416,0.0,0.0,18891.714285714286,1055090.142857143,91.28380584716797,0.32815429568290705,0.0,0.0,20030.766666666666,1134445.8666666667,91.14600397745768,0.3621536662181218,0.0,0.0,0.0,-1.879400971932954,5.199638470944756,-4.111188656132658,4.05944196972281,-1.4920317951109152,7.837416656196372,0.06987035687395782,0.01051277787202931,0.0,0.0,0.0,0.0,0.018751966459311823,0.0,0.007793698992045323,0.012705504827958123,1.001511880539978,0.0,0.9061189387083625,0.0,0.0,1056.398078897761,1694.1279046964078,86980.39217654068,104332.98723194285,0,0.0
2023-07-26 00:00:00+00:00,1,0,0,4523856444,0.0,1084281,0.0,0.3409048020839691,20100,91.31702423095705,0.0,0.0,0.0,19787.0,1055195.0,91.305908203125,0.3445457518100738,0.0,0.0,20563.0,1138794.0,91.2538833618164,0.3587710261344909,0.0,0.0,18825.571428571428,1047302.5714285715,91.29282597133091,0.32560197796140394,0.0,0.0,20097.366666666665,1136386.1666666667,91.15810572306314,0.36156931718190505,0.0,0.0,0.0,-2.2516169819578824,1.5818466670035836,-4.78690614808297,2.7564573372694134,-4.979840273897807,-1.0567391143199156,0.0691925283774486,0.012174489089256113,0.0,0.0,0.0,0.0,0.018537612908818925,0.0,0.007078170776371959,0.012484501890664397,1.001477874591614,0.0,0.9005243600291283,0.0,0.0,991.2764248933947,1654.4985381206757,85704.53459429955,102777.7096567253,0,0.0
2023-07-27 00:00:00+00:00,1,0,0,4523856444,0.0,1043917,0.0,0.3212787210941314,19093,91.3301239013672,0.0,0.0,0.0,20100.0,1084281.0,91.31702423095705,0.3409048020839691,0.0,0.0,19553.0,1010022.0,91.27167510986328,0.3417840301990509,0.0,0.0,18759.85714285714,1052144.7142857143,91.30117579868862,0.3226726480892726,0.0,0.0,20110.466666666667,1137111.9666666666,91.17030207316081,0.35993561347325637,0.0,0.0,0.0,-2.352580166726337,-5.009950248756223,3.3558674959555335,-3.722651231553442,-5.999493040379167,-5.757056183973486,0.06403825878462666,0.014345266417170599,0.0,0.0,0.0,0.0,0.018289750727547564,0.0,0.008052825927739654,0.012257246074740265,1.0014354863650972,0.0,0.8964732469109994,0.0,0.0,973.0720273081798,1644.5790517548978,85916.76973358617,102017.19134216642,0,0.0
2023-07-28 00:00:00+00:00,1,0,0,4523856444,0.0,1043833,0.0,0.3027015030384063,17961,91.3383331298828,0.0,0.0,0.0,19093.0,1043917.0,91.3301239013672,0.3212787210941314,0.0,0.0,17905.0,1004657.0,91.2799072265625,0.3145224153995514,0.0,0.0,18767.85714285714,1057741.2857142857,91.3095223563058,0.3209839463233947,0.0,0.0,20051.466666666667,1134308.1,91.18237380981445,0.35694653391838066,0.0,0.0,0.0,0.31276179838033435,-5.9288744566071365,3.899440306492674,-0.008046616732937384,-3.758368810098467,-5.78227465312966,0.06400740874470401,0.008988522258501774,0.0,0.0,0.0,0.0,0.017206758929101753,0.0,0.008995601109100759,0.012002551595413724,1.001394442162216,0.0,0.8992493716069837,0.0,0.0,1025.5878319768058,1689.790330460947,85304.80667104786,103423.94643120117,0,0.0
2023-07-29 00:00:00+00:00,1,1,0,4523856444,0.0,1131595,0.0,0.2985680699348449,18089,91.34695434570312,0.0,0.0,0.0,17961.0,1043833.0,91.3383331298828,0.3027015030384063,0.0,0.0,17427.0,1071088.0,91.28617095947266,0.3066318929195404,0.0,0.0,18862.428571428572,1066385.142857143,91.31820569719586,0.31983197161129534,0.0,0.0,20023.0,1136906.4333333333,91.19437408447266,0.3546351184447606,0.0,0.0,0.0,3.798703161760497,0.7126551973720918,5.649115665566229,8.407666743626606,-2.6298056956558735,-1.3655145620591669,0.06658553600353834,0.009438770694525367,0.0,0.0,0.0,0.0,0.01598538701091202,0.0,0.00967025756835809,0.011716584236392588,1.0013578865359447,0.0,0.9018620970588215,0.0,0.0,1041.7149216661749,1716.0963721832368,67542.63494778957,102300.63088310906,0,0.0
2023-07-30 00:00:00+00:00,1,1,0,4523856444,0.0,1162740,0.0,0.3123517632484436,19306,91.35958862304688,0.0,0.0,0.0,18089.0,1131595.0,91.34695434570312,0.2985680699348449,0.0,0.0,18198.0,1091844.0,91.29278564453124,0.3113201260566711,0.0,0.0,19020.714285714286,1076513.142857143,91.32774897984096,0.3199793483529772,0.0,0.0,20041.966666666667,1140289.8333333333,91.20630086263021,0.35351929863293957,0.0,0.0,0.0,6.088581162765139,6.727845652053732,6.493235297350175,2.752309792814578,0.3313750398471482,4.616599932004339,0.07317443327421458,0.013831087674720521,0.0,0.0,0.0,0.0,0.016603869649388814,0.0,0.010472706386027129,0.011454285822136577,1.001331575955412,0.0,0.9051255464421278,0.0,0.0,995.7471682495064,1704.4982775470019,49247.220978137404,101386.1503141504,0,0.0
2023-07-31 00:00:00+00:00,1,0,0,4523856444,0.0,1068144,0.0,0.3058836758136749,18278,91.3661880493164,0.0,0.0,0.0,19306.0,1162740.0,91.35958862304688,0.3123517632484436,0.0,0.0,18809.0,1014031.0,91.29631042480467,0.319504827260971,0.0,0.0,18944.85714285714,1084243.5714285714,91.33773149762835,0.31803346957479206,0.0,0.0,19764.566666666666,1130873.6333333333,91.21817245483399,0.34766289889812463,0.0,0.0,0.0,-2.8231165931203117,-5.324769501709314,5.336424626071579,-8.135610712627074,-4.26320677658193,-2.070770264749233,0.07653937403011568,0.0072235726638059106,0.0,0.0,0.0,0.0,0.017111908963670663,0.0,0.01009995596749563,0.011132294821396396,1.0013106932486897,0.0,0.9147754062419676,0.0,0.0,991.5780435666707,1204.1504569563936,48994.16385431825,94028.14759623143,0,0.0
2023-08-01 00:00:00+00:00,1,0,0,4523856444,0.0,970955,0.0,0.2938933968544006,16979,91.37571716308594,0.0,0.0,0.0,18278.0,1068144.0,91.3661880493164,0.3058836758136749,0.0,0.0,19787.0,1055195.0,91.305908203125,0.3445457518100738,0.0,0.0,18543.714285714286,1072209.2857142857,91.3477042061942,0.31079741886683865,0.0,0.0,19570.333333333332,1115860.6333333333,91.22932434082031,0.34381654361883796,0.0,0.0,0.0,-14.19113559407692,-7.106904475325527,-7.983358526149198,-9.098866819455054,-14.701198517053449,-3.91988193792272,0.07645612571491878,0.010429584480853293,0.0,0.0,0.0,0.0,0.01748688921022168,0.0,0.009623663766047983,0.010927940767519918,1.0012976076084004,0.0,0.9039629553468929,0.0,0.0,1053.6765252107568,1165.9928234631673,55221.35035740057,81120.62815061968,0,0.0
2023-08-02 00:00:00+00:00,1,0,0,4523856444,0.0,984291,0.0,0.2997997403144836,17247,91.3807373046875,0.0,0.0,0.0,16979.0,970955.0,91.37571716308594,0.2938933968544006,0.0,0.0,20100.0,1084281.0,91.31702423095705,0.3409048020839691,0.0,0.0,18136.14285714286,1057925.0,91.35680607386998,0.3049252671854836,0.0,0.0,19440.933333333334,1109734.4,91.24023666381837,0.340613708893458,0.0,0.0,0.0,-14.19402985074627,1.5784204016726644,-9.221779225127069,1.373493107301571,-12.057636477458844,2.0096890652528288,0.06977129868939169,0.005493955897062364,0.0,0.0,0.0,0.0,0.01752223933548175,0.0,0.008780070713595446,0.010691303936339021,1.0012776096853093,0.0,0.8952231199856446,0.0,0.0,976.8689272870241,1201.9057262166782,54482.337112649046,83932.26456663314,0,0.0
2023-08-03 00:00:00+00:00,1,0,0,4523856444,0.0,969145,0.0,0.2974870204925537,16758,91.38803100585938,0.0,0.0,0.0,17247.0,984291.0,91.3807373046875,0.2997997403144836,0.0,0.0,19093.0,1043917.0,91.3301239013672,0.3212787210941314,0.0,0.0,17802.571428571428,1047243.2857142857,91.36507851736886,0.3015264528138296,0.0,0.0,19302.866666666665,1102448.6333333333,91.25098063151042,0.3371679137150446,0.0,0.0,0.0,-12.229612947153413,-2.8352757001217643,-7.162638408992283,-1.5387725784346329,-7.4053147748328385,-0.7714215561040461,0.06340416723260578,0.007981661548162045,0.0,0.0,0.0,0.0,0.017291512321156978,0.0,0.008313860212049454,0.01044119727757407,1.0012503743528982,0.0,0.8942916586916477,0.0,0.0,1025.3064216329487,1264.7764892722719,57926.911270865414,86380.3920257175,0,0.0
2023-08-04 00:00:00+00:00,1,0,0,4523856444,0.0,974492,0.0,0.2799564301967621,15880,91.39163970947266,0.0,0.0,0.0,16758.0,969145.0,91.38803100585938,0.2974870204925537,0.0,0.0,17961.0,1043833.0,91.3383331298828,0.3027015030384063,0.0,0.0,17505.285714285714,1037337.4285714285,91.37269374302456,0.2982771566935948,0.0,0.0,19149.2,1098189.4333333333,91.26133982340495,0.3336469560861587,0.0,0.0,0.0,-11.586214576025833,-5.239288697935319,-6.642920850365908,0.551723426319084,-7.514027057460093,-5.892892492171919,0.05836167331196851,0.003948770504802468,0.0,0.0,0.0,0.0,0.016295653226857453,0.0,0.007338932582311312,0.010175456724921029,1.001220165294911,0.0,0.8939903429437245,0.0,0.0,1208.8673474522627,1389.4734155116462,60245.56560457032,89484.00656857582,0,0.0
2023-08-05 00:00:00+00:00,1,1,0,4523856444,0.0,1034961,0.0,0.2606893181800842,16180,91.3965072631836,0.0,0.0,0.0,15880.0,974492.0,91.39163970947266,0.2799564301967621,0.0,0.0,18089.0,1131595.0,91.34695434570312,0.2985680699348449,0.0,0.0,17232.571428571428,1023532.5714285715,91.37977273123605,0.2928659064429147,0.0,0.0,19031.666666666668,1094011.8333333333,91.27140579223632,0.33013941347599024,0.0,0.0,0.0,-10.55337497926917,1.8891687657430767,-8.539627693653651,6.205181776761637,-12.686805981304982,-6.882182346423116,0.054246929014123424,0.005326038274855449,0.0,0.0,0.0,0.0,0.0156334242223386,0.0,0.006213324410573252,0.009897079722368696,1.0011873043705102,0.0,0.8870976759768604,0.0,0.0,1307.1193077203745,1486.4926860724665,59932.216223952455,89410.35654433782,0,0.0
2023-08-06 00:00:00+00:00,1,1,0,4523856444,0.0,1049687,0.0,0.2772035002708435,17471,91.4004364013672,0.0,0.0,0.0,16180.0,1034961.0,91.3965072631836,0.2606893181800842,0.0,0.0,19306.0,1162740.0,91.35958862304688,0.3123517632484436,0.0,0.0,16970.428571428572,1007382.1428571428,91.38560812813895,0.28784472601754324,0.0,0.0,18922.2,1089560.9,91.28107579549153,0.3267295708258946,0.0,0.0,0.0,-9.504817155288514,7.978986402966615,-9.722981922011797,1.4228555472138638,-11.25278199554881,6.3348134883499,0.04471099195604289,0.0042990025562961165,0.0,0.0,0.0,0.0,0.016643993262759983,0.0,0.005543845040463144,0.009618711206354318,1.0011451698146243,0.0,0.8809876782500594,0.0,0.0,1315.0969963809198,1476.0906990168157,58435.70562407735,88131.03597224952,0,0.0
2023-08-07 00:00:00+00:00,1,0,0,4523856444,0.0,908394,0.0,0.2779132723808288,16279,91.40814971923828,0.0,0.0,0.0,17471.0,1049687.0,91.4004364013672,0.2772035002708435,0.0,0.0,18278.0,1068144.0,91.3661880493164,0.3058836758136749,0.0,0.0,16684.85714285714,984560.7142857143,91.39160265241351,0.2838489540985652,0.0,0.0,18796.666666666668,1077534.4666666666,91.29059193929037,0.32426031529903404,0.0,0.0,0.0,-10.936645147171465,-6.822734817697896,-14.955848649620274,-13.460488698059514,-9.144130806733186,0.2560473115569728,0.045926913246319145,0.008439038340268823,0.0,0.0,0.0,0.0,0.01792061823325756,0.0,0.005184718540739969,0.00934605752268179,1.0011064745115281,0.0,0.8753737065752207,0.0,0.0,1367.507156901138,1536.2239494905434,68304.55812118245,87387.79257394995,0,0.0
