timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-30 00:00:00+00:00,0,0,0,6593476325,0.0214854903226294,7.438063462575276,0.0055987485684454,415,176225.0,65146,68.91110229492188,0.0,181619.0,476.0,68708.0,68.9501953125,0.0067051430232822,7.317015886306763,129733.0,335.0,58090.0,69.28844451904297,0.0047534354962408,6.4504478971163435,181936.7142857143,459.0,71844.28571428571,69.08961813790458,0.005610190930643201,7.058616513297671,160928.03333333333,390.1,71279.3,69.77317276000977,0.004757329262793013,6.30504734383689,35.836679950359596,-2.9699535841514413,23.880597014925375,-12.815126050420167,12.146668961955577,-5.184258019444609,17.783202756682126,-16.500683892872647,-0.5445961830148893,-0.05669747185043095,0.1795519023736471,0.1799821584899176,423.61778846153845,2.7050363025158486,0.006370208912152516,4.220752591885009e-05,-0.06328691755021644,-0.061811251528933187,0.9902031884882699,1.1305470558312565,1.1792732057712303,30524.977665749553,28964.174800870744,63.786603368032594,57.40800737131372,12819.367028698382,13140.914779866876,2,0.4600646400935663
2025-01-31 00:00:00+00:00,0,0,0,6593476325,0.0227985497299453,7.385502139727275,0.0063196085393428,536,188513.0,71551,68.84908294677734,0.0,176225.0,415.0,65146.0,68.91110229492188,0.0055987485684454,7.438063462575276,139694.0,383.0,64034.0,69.27415466308594,0.0042787347920238,6.163997709751129,188910.85714285713,480.85714285714283,72918.14285714286,69.02889360700335,0.005901744323117343,7.2331171461514066,161776.06666666668,396.43333333333334,70944.33333333333,69.7096310933431,0.0048473239333057866,6.368382694986132,34.94709865849644,6.972903958008225,39.94778067885119,29.156626506024086,11.739076115813486,9.83176250268627,47.69806605269138,12.875376739726674,-0.6136079442267128,-0.08999906557741744,0.17446447378680208,0.1817221720590707,351.048417132216,2.6346293604651163,0.007491055456171735,3.917747297138289e-05,-0.06269618443080688,-0.06099960276229142,0.9902346709391099,1.1677305613573894,1.2175262896227488,30170.141451951684,29398.298221839697,70.40089285148055,62.6190911361114,12773.495626999003,12996.0424860359,2,0.49214450559204687
2025-02-01 00:00:00+00:00,0,1,0,6593476325,0.0364742890165659,6.8886134425799055,0.0081492299214005,708,305004.0,120768,68.7121353149414,0.0,188513.0,536.0,71551.0,68.84908294677734,0.0063196085393428,7.385502139727275,199758.0,536.0,91573.0,69.23357391357422,0.0058070491068065,5.983489632606506,203946.0,505.42857142857144,77088.85714285714,68.95440237862724,0.006236341582345056,7.3624205475761775,166519.96666666667,407.6666666666667,72395.83333333333,69.64498087565104,0.004987110577834097,6.405548965268665,52.6867509686721,61.79467729016037,32.089552238805965,32.089552238805965,31.881668177301158,68.7859009657447,40.33340809618273,28.951498667478702,-0.7531585748898895,-0.19890988517857755,0.2562872182093015,0.23630157583014322,430.18899858956274,2.525515653851568,0.005862431584264174,2.2585247594563712e-05,-0.06739452907016925,-0.060938433518797026,0.9900843034438216,1.224754028495882,1.2504919401754073,46478.25451538287,39348.930530516256,101.4438891080313,84.35447919891106,17946.678217846904,15841.659424318257,2,0.7962636146239075
2025-02-02 00:00:00+00:00,0,1,0,6593476325,0.038549702435216,7.967087944348653,0.0085252746939659,678,327049.0,115375,68.7408447265625,0.0,305004.0,708.0,120768.0,68.7121353149414,0.0081492299214005,6.8886134425799055,241360.0,531.0,91158.0,69.13597869873047,0.0054475851356983,7.324880162874858,216187.2857142857,526.4285714285714,80548.42857142857,68.89795466831752,0.006676011519240428,7.454164516358149,171723.16666666666,417.6,73404.43333333333,69.58333791097006,0.005139808100648174,6.4851269218656755,35.50256877693072,7.227774061979519,27.683615819209038,-4.23728813559322,26.565962394962582,-4.465586910439856,56.49640127878579,4.614482303142253,-0.571531610031617,0.04178215607695268,0.318268895719536,0.2857740383244103,481.6627393225331,2.8346363195118567,0.005876438774095132,2.4360458475305467e-05,-0.06433623177664606,-0.06025327485183167,0.9901501815918997,1.2589290653714111,1.2988834190907879,60673.577404867116,49074.02281218909,117.65641914928767,97.50494240346704,20579.482010589367,17550.566837654787,2,0.8538157496266747
2025-02-03 00:00:00+00:00,0,0,0,6593476325,0.0285913265344423,11.522336979707084,0.0093259215354919,698,245445.0,71820,68.75043487548828,0.0,327049.0,678.0,115375.0,68.7408447265625,0.0085252746939659,7.967087944348653,168669.0,431.0,60751.0,69.10246276855469,0.0058416565880179,7.690013567606608,227155.2857142857,564.5714285714286,82129.71428571429,68.84766496930804,0.007173763654593857,8.00163928951536,173793.73333333334,427.6333333333333,72822.23333333334,69.52390009562174,0.005323623260483093,6.680249908235338,45.51873788307277,-24.9516127552752,61.94895591647332,2.9498525073746285,18.220276209445107,-37.75081256771398,59.6451519355099,9.391449193920876,-0.5094288668776592,0.013951165371817176,0.3149555207830472,0.2926373820507274,351.137339055794,3.4174545049498057,0.009718605978752733,4.694448872545116e-05,-0.05092648097446927,-0.05907352265049139,0.990273343046296,1.3070395655671074,1.3475340578369313,61853.50731236399,50858.54313948891,131.9262198068578,109.99827062381418,20610.162996620096,17293.37829958748,2,0.6407749501362767
2025-02-04 00:00:00+00:00,0,0,0,6593476325,0.0251953585420087,7.485019167264302,0.0083286110311746,581,218018.0,82537,68.69011688232422,0.0,245445.0,698.0,71820.0,68.75043487548828,0.0093259215354919,11.522336979707084,166232.0,441.0,61540.0,69.01985931396484,0.0055924193002283,7.492855171362559,234553.2857142857,584.5714285714286,85129.28571428571,68.80055890764508,0.0075646481875861855,8.000519860358464,174573.76666666666,433.46666666666664,72588.7,69.46558074951172,0.0054521234240382365,6.729531315962474,31.15284662399538,-11.17439752286663,31.746031746031743,-16.7621776504298,34.11927201819955,14.922027290448337,48.92679865464666,-10.693961991014067,-0.47775007790245017,-0.0877347078215629,0.293612317592534,0.2942358061176227,374.60137457044675,2.641425767525261,0.007039181952555187,3.433195807367386e-05,-0.04320744105747247,-0.05813692663614765,0.9904265992641067,1.3435769313618848,1.387468257639564,59411.78135098047,51365.85296215644,125.16294873589231,113.39912221679761,20130.05950393251,17106.08237894264,2,0.5691722099810987
2025-02-05 00:00:00+00:00,0,0,0,6593476325,0.0245947755093261,7.757066607475281,0.0073948954232037,470,214877.0,78513,68.66535186767578,0.0,218018.0,581.0,82537.0,68.69011688232422,0.0083286110311746,7.485019167264302,181619.0,476.0,68708.0,68.9501953125,0.0067051430232822,7.317015886306763,239304.42857142858,583.7142857142857,86530.0,68.75986698695591,0.0076631842447178284,8.063384249096824,176137.43333333332,436.23333333333335,72715.63333333333,69.40961837768555,0.00552641414105887,6.78105962144004,18.311960753004918,-1.4407067306369203,-1.2605042016806678,-19.10499139414802,14.270536182103966,-4.875389219380399,10.286915544179731,-11.21094026934305,-0.41311477586573053,-0.036053242842581934,0.2757360318508973,0.29448220600644176,456.2144373673036,2.7367985327457522,0.0059861935451002365,3.6099864143724725e-05,-0.03631728036062916,-0.057240091733326934,0.9906388854179535,1.3586233433897845,1.3866467566706013,57160.00062096762,51869.33992831257,117.24307894472675,113.2387417966048,19785.253132484275,17136.429051993957,2,0.5609721076429862
2025-02-06 00:00:00+00:00,0,0,0,6593476325,0.0249481740796116,8.212926884492239,0.0082865366712212,581,219804.0,76670,68.71331024169922,0.0,214877.0,470.0,78513.0,68.66535186767578,0.0073948954232037,7.757066607475281,176225.0,415.0,65146.0,68.91110229492188,0.0055987485684454,7.438063462575276,245530.0,607.4285714285714,88176.28571428571,68.73161097935268,0.0080471539736858,8.174079023656391,178454.16666666666,444.93333333333334,73134.26666666666,69.35740661621094,0.0056557529761145,6.839802032709121,24.729181444176483,2.292939681771422,39.99999999999999,23.61702127659575,17.68949743652719,-2.3473819622228165,48.00694422900504,12.057523426493756,-0.2870249446542794,0.06984362960209545,0.24632963262270824,0.2926607550381009,377.6701030927835,2.866846656493329,0.0075778325572902405,3.7364604465286225e-05,-0.01970045907156261,-0.05573209395530614,0.9909772341932983,1.3758714889444068,1.4228262810753436,52648.85934421809,52226.53115636176,105.98053418611119,114.02417569830588,18901.0541766592,17072.25870746786,2,0.5738348597028018
2025-02-07 00:00:00+00:00,0,0,0,6593476325,0.0280586537964082,8.8714270790418,0.0069923410192132,561,249536.0,82601,68.6792984008789,0.0,219804.0,581.0,76670.0,68.71331024169922,0.0082865366712212,8.212926884492239,188513.0,536.0,71551.0,68.84908294677734,0.0063196085393428,7.385502139727275,254247.57142857142,611.0,89754.85714285714,68.70735604422433,0.008143258613667286,8.386354014987038,182164.46666666667,452.5,73884.73333333334,69.30569966634114,0.005732309507826913,6.918547676006954,32.37071183419711,13.526596422267101,4.664179104477606,-3.4423407917383853,15.443529789940037,7.735750619538284,10.645160624780736,-15.618052551468086,-0.24660393229882782,-0.04949818412280926,0.22028780023387912,0.29212411282304035,444.01423487544486,3.020943802813491,0.006791603108883562,3.555154978637156e-05,-0.008523668561657713,-0.054085604420493774,0.9913666029634298,1.395703432622817,1.4205894853633523,48811.19769255132,53214.63321288231,96.85791678513374,113.94062277011368,18336.794266216042,16973.49898890727,2,0.6514551853050824
2025-02-08 00:00:00+00:00,0,1,0,6593476325,0.0356638797741509,8.156678100426992,0.0093332473188638,821,320548.0,113795,68.88507843017578,0.0,249536.0,561.0,82601.0,68.6792984008789,0.0069923410192132,8.8714270790418,305004.0,708.0,120768.0,68.7121353149414,0.0081492299214005,6.8886134425799055,256468.14285714287,627.1428571428571,88758.71428571429,68.73206220354352,0.008312403956162043,8.567506108965192,188186.3,467.2,75608.1,69.26255467732747,0.005884852167218874,6.981662882036633,5.0963266055527034,28.457617337778917,15.960451977401124,46.345811051693396,-5.773880498145201,37.76467597244586,14.529193664716455,33.47814835143732,0.2516922439416147,0.2996245361968297,0.23868565365169445,0.3095314212664917,389.96107055961073,2.8168652676719743,0.0072146648388344056,2.5445963332991188e-05,0.011200768607006176,-0.05077357647548926,0.9923408474282338,1.3628417310778886,1.4125085422647767,54947.12531917088,58249.572901882384,121.44098191266376,131.3779491286165,20162.01672291638,18307.336557163104,2,0.8368438090663214
2025-02-09 00:00:00+00:00,0,1,0,6593476325,0.0467845154195278,8.891558170318604,0.0097408611327409,826,426652.0,139605,69.73458099365234,0.0,320548.0,821.0,113795.0,68.88507843017578,0.0093332473188638,8.156678100426992,327049.0,678.0,115375.0,68.7408447265625,0.0085252746939659,7.967087944348653,270697.14285714284,648.2857142857143,92220.14285714286,68.87402452741351,0.008486059161701328,8.699573284103758,197734.8,482.0,78080.4,69.24955037434896,0.00606067469343538,7.076388663715787,30.455069423847814,33.100814854561555,21.82890855457227,0.6090133982947554,21.00108342361864,22.681137132562945,14.258619017113649,4.3673311115763,1.4456270810210947,1.233217095539274,0.3125532430055152,0.3639897057870545,515.9032648125756,3.056115066687678,0.0059166511467988485,2.0840257001166297e-05,0.11986814226422943,-0.04178234605290661,0.9945772088785353,1.368990905278903,1.4001839054145249,76088.65355944356,71973.43167586206,139.1493979327786,145.6793834371242,25209.730817921933,21598.50102972504,3,1.0
2025-02-10 00:00:00+00:00,0,0,0,6593476325,0.0461381991243526,8.99844111998876,0.0151125714182853,589,426707.0,135837,70.38428497314453,0.0,426652.0,826.0,139605.0,69.73458099365234,0.0097408611327409,8.891558170318604,245445.0,698.0,71820.0,68.75043487548828,0.0093259215354919,11.522336979707084,296591.71428571426,632.7142857142857,101365.42857142857,69.10743168422154,0.009312723430671814,8.339016732715425,205667.33333333334,489.3,79664.16666666667,69.26192169189453,0.0064240035135298456,7.180888304445479,73.85035343967081,0.012891068130471695,-15.616045845272208,-28.692493946731233,89.13533834586467,-2.699043730525408,62.049094674140214,55.14615404472869,2.3764942005316314,0.9316811978139272,0.33239911845619924,0.4044758715053578,723.2322033898305,3.141293305260678,0.004336047350520473,2.108805346979377e-05,0.26402609688895,-0.029195304760280292,0.997769481355712,1.4420944224769818,1.449675955353686,87046.52054703949,83187.47389018293,131.70048019470659,145.36023029606173,27242.06984882658,23985.632302928007,4,1.0
2025-02-11 00:00:00+00:00,0,0,0,6593476325,0.0530721252870335,8.780296425024668,0.0192720144987106,1388,499346.0,166884,71.21945190429688,0.0,426707.0,589.0,135837.0,70.38428497314453,0.0151125714182853,8.99844111998876,218018.0,581.0,82537.0,68.69011688232422,0.0083286110311746,7.485019167264302,336781.4285714286,748.0,113415.0,69.46876525878906,0.010876066783176958,8.524056340966906,216646.93333333332,523.2333333333333,82614.7,69.30441538492839,0.0069167818253238495,7.271446840630637,129.03888669742867,17.02315640474612,138.89845094664372,135.65365025466895,102.19295588645095,22.856070142891838,131.39530020761012,27.523066494115135,3.6822400903841146,1.1865815380109446,0.3604351280126099,0.4552016076734384,359.50035997120233,2.992156275279384,0.008317104592983193,1.7583556975459285e-05,0.43069757734026765,-0.011857667780824524,1.0023714199585676,1.5545174048379264,1.572417210465899,102964.55044080967,98618.03235085357,241.7342560529027,217.48114200186814,32330.043041340654,28784.847559867787,5,1.0
2025-02-12 00:00:00+00:00,0,0,0,6593476325,0.0582796854854923,8.604676087697348,0.0199187844991683,1343,558592.0,179956,72.07054138183594,0.0,499346.0,1388.0,166884.0,71.21945190429688,0.0192720144987106,8.780296425024668,214877.0,470.0,78513.0,68.66535186767578,0.0073948954232037,7.757066607475281,385883.5714285714,872.7142857142857,127906.85714285714,69.95522090366909,0.012665193794029044,8.645143409570059,231159.76666666666,556.6,86788.4,69.37752024332683,0.007428206239516486,7.352802734904819,159.9589532616334,11.86471905252069,185.74468085106383,-3.2420749279538863,129.20535452727572,7.832985786534352,169.35856911062115,3.356006194894512,4.959108810397206,1.1950239081911729,0.38809936081023266,0.49774540727423594,415.6190476190476,3.1040304072639575,0.007462893913546014,1.5404196056336808e-05,0.5946859632219589,0.009939894289011925,1.0083269142269153,1.6693370866090946,1.7050137523986466,121317.53159311386,115058.71220491735,294.52730801206684,261.1258911607248,37498.43223535997,33324.15059796515,6,1.0
2025-02-13 00:00:00+00:00,0,0,0,6593476325,0.0674437882125893,8.62548198302587,0.0266589000821113,1867,658912.0,213871,73.04733276367188,0.0,558592.0,1343.0,179956.0,72.07054138183594,0.0199187844991683,8.604676087697348,219804.0,581.0,76670.0,68.71331024169922,0.0082865366712212,8.212926884492239,448613.28571428574,1056.4285714285713,147507.0,70.57436697823661,0.015289817138441917,8.70407985221772,249100.5,608.1333333333333,92094.4,69.48663101196288,0.00816711887406801,7.433901717265448,199.7725246128369,17.959440879926667,221.34251290877796,39.01712583767684,178.95004565018914,18.84627353353041,221.7134146608746,33.83798636520432,6.3073988237907885,1.3553268271717434,0.41984417114009925,0.5503465064072811,352.73661670235543,3.080870801226902,0.008729520460836387,1.3090471705712088e-05,0.7485678536551401,0.03635051417536529,1.0156538883873425,1.8009328994292895,1.872118843156512,145716.0062215897,137091.58991930692,409.1115071404432,350.33902135653886,44982.445860934036,40034.29841385576,7,1.0
2025-02-14 00:00:00+00:00,0,0,0,6593476325,0.1032869237676224,8.324976881345114,0.0333879478275775,2832,1036867.0,353466,74.64781951904297,0.0,658912.0,1867.0,213871.0,73.04733276367188,0.0266589000821113,8.62548198302587,249536.0,561.0,82601.0,68.6792984008789,0.0069923410192132,8.8714270790418,561089.1428571428,1380.857142857143,186202.0,71.42701285226005,0.019060618111065384,8.62601553826105,279715.6666666667,692.4333333333333,102073.56666666667,69.65164388020834,0.00913810268975789,7.508345269494586,315.51800141061807,57.36046695158079,404.81283422459893,51.68719871451526,327.91975884069205,65.27065380533126,377.49312763544845,25.2412804907189,8.690422379282325,2.1910269613116595,0.5590746532524465,0.7027034799956499,365.9961171902577,2.9334195271411474,0.008012063360936099,8.028964999734889e-06,0.9142851148332862,0.07110231461063604,1.0254892616045805,2.005926766789881,2.0858397807707703,227917.0454116374,196557.17237596988,662.861334180572,531.7073140517176,75449.2278501696,61689.69854465073,8,1.0
2025-02-15 00:00:00+00:00,0,1,0,6593476325,0.2534299499565174,8.2136878768603,0.0557100586593151,5104,2696610.0,904077,77.51663970947266,0.0,1036867.0,2832.0,353466.0,74.64781951904297,0.0333879478275775,8.324976881345114,320548.0,821.0,113795.0,68.88507843017578,0.0093332473188638,8.156678100426992,900526.5714285715,1992.7142857142858,299099.4285714286,72.66009303501674,0.025685876873987,8.634159792037236,365752.3333333333,850.4,130485.36666666667,69.91228434244792,0.010829539053762901,7.571453419658874,741.2499844017121,160.0728926660796,521.6808769792935,80.22598870056497,694.4786677797795,155.77481285328716,496.8989865587004,66.85679199875882,12.53037882223813,3.84313997235759,1.1239032130123963,1.3154193024613448,528.2291870714986,2.9827183052789694,0.0056455305847504305,3.0459298270534014e-06,1.2036116463797462,0.12215996085602947,1.0393036605571258,2.4621211933810536,2.3718347333594054,650175.0384120368,481117.6791869426,1274.7552081318752,961.406498403466,217819.2260301627,158312.25848662754,9,1.0
2025-02-16 00:00:00+00:00,0,1,0,6593476325,0.2027389598656191,8.500856240590414,0.0465591065585613,3927,2339701.0,764682,78.44821166992188,0.0,2696610.0,5104.0,904077.0,77.51663970947266,0.0557100586593151,8.2136878768603,426652.0,826.0,139605.0,69.73458099365234,0.0097408611327409,8.891558170318604,1173819.2857142857,2435.714285714286,388396.14285714284,73.90489741734096,0.030945626220532773,8.578345230647496,438822.93333333335,967.4666666666667,153703.86666666667,70.20575561523438,0.012228263976673233,7.653046256303787,448.3862726531225,-13.235469719388416,375.42372881355936,-23.06034482758621,447.74685720425487,-15.418487584575203,377.97731559961596,-16.426032068490205,12.495422718697768,1.2017703088532894,1.1026153954140097,1.364767264290327,595.6468940936863,3.0597005556550885,0.005135461361113036,3.633307250491906e-06,1.405836922781811,0.17538072970075255,1.0526900076737282,2.6749269387492185,2.5306639012344663,796373.0265356594,598891.1742331899,1436.3613215879373,1109.0463046000948,264031.1324259544,195550.8758210901,9,0.8676453028061158
2025-02-17 00:00:00+00:00,0,0,1,6593476325,0.1363495609081594,8.769116520881653,0.0431278310716152,3431,1657617.0,521074,79.1209945678711,0.0,2339701.0,3927.0,764682.0,78.44821166992188,0.0465591065585613,8.500856240590414,426707.0,589.0,135837.0,70.38428497314453,0.0151125714182853,8.99844111998876,1349663.5714285714,2841.714285714286,443430.0,75.15299878801618,0.03494780617100847,8.545584573632196,487840.4,1068.1333333333334,168182.43333333332,70.52402013142904,0.01351527765703693,7.7484509223037294,288.46726207913156,-29.152613945115213,482.5127334465195,-12.630506748153802,283.602405824628,-31.85742570114113,185.37718617119734,-7.369719353678528,12.41286971667055,0.8576140661816778,0.9966919479404666,1.3048756217886566,482.9886363636364,3.181148587055606,0.006584464808328935,5.29019141978529e-06,1.4617598397391183,0.2285349759960066,1.0656369085023873,2.7666088569716063,2.585800089191092,820404.6937629303,636571.045283627,1497.2591460897643,1190.8393948672574,269227.7488131359,206209.54472836995,9,0.614704017266123
2025-02-18 00:00:00+00:00,0,0,0,6593476325,0.1051267748290463,8.495375434557596,0.0435137115418911,3221,1329254.0,431371,79.58464813232422,0.0,1657617.0,3431.0,521074.0,79.1209945678711,0.0431278310716152,8.769116520881653,499346.0,1388.0,166884.0,71.21945190429688,0.0192720144987106,8.780296425024668,1468221.857142857,3103.5714285714284,481213.85714285716,76.34802682059151,0.03841090574860568,8.504881574994041,525579.7666666667,1160.8666666666666,179493.56666666668,70.85904184977214,0.014791650185361457,7.830576606591544,166.19898827666586,-19.809340758450233,132.06051873198845,-6.120664529291753,158.48553486253928,-17.21502128296557,125.78704237069971,0.8947365556944753,11.745662181265182,0.5860057333523461,0.8986795395370379,1.240743377668911,412.55555555555554,3.0814563763990246,0.007466873139656723,6.391080292763688e-06,1.37464414324079,0.28016289190137655,1.0774634376577732,2.793528119346407,2.5967965215009614,811059.7608342774,652109.6149284382,1506.6561130055995,1247.1470541650826,266432.2929049169,211136.55952416745,9,0.49293520382999395
2025-02-19 00:00:00+00:00,0,0,0,6593476325,0.1045597588634671,8.183489840963613,0.040753174573183,3161,1368007.0,466118,80.0111312866211,105.0,1329254.0,3221.0,431371.0,79.58464813232422,0.0435137115418911,8.495375434557596,558592.0,1343.0,179956.0,72.07054138183594,0.0199187844991683,8.604676087697348,1583852.5714285714,3363.285714285714,522094.14285714284,77.4823968069894,0.04138724718775064,8.444712111174937,565682.7,1251.5,192545.7,71.20830713907877,0.01599309730033075,7.898799202897123,144.9027196952337,2.9153946499314687,135.36857781087116,-1.862775535547967,159.01775989686365,8.055015288463995,104.59669401456013,-6.344062298731979,11.017802492581863,0.5358862095963035,0.8064380350797963,1.1773566596611744,432.63978494623655,2.9348878719811893,0.006781530038466572,5.982048234340452e-06,1.1560502733503086,0.330064704394314,1.0881089569459437,2.7998957214505085,2.5878193829843528,794235.0723356856,666010.2941001141,1478.0277399291258,1291.1266064151507,262049.5384757358,216461.45343386199,9,0.5073062103900824
2025-02-20 00:00:00+00:00,0,0,0,6593476325,0.0999055289937405,8.190509816010794,0.0398032516241073,3054,1354924.0,467853,80.36638641357422,104.0,1368007.0,3161.0,466118.0,80.0111312866211,0.040753174573183,8.183489840963613,658912.0,1867.0,213871.0,73.04733276367188,0.0266589000821113,8.62548198302587,1683282.857142857,3532.8571428571427,558377.2857142857,78.52797589983258,0.04326501169375007,8.382573230172783,606360.7333333333,1342.4333333333334,206141.26666666666,71.57151412963867,0.017164269322529388,7.963533137961862,105.63049390510417,-0.9563547554946705,63.57793251205142,-3.385004745333753,118.75476338540523,0.3722233425870636,49.30567840950102,-2.3309176745724747,10.019604238776903,0.4440071290587211,0.7201278705681674,1.1147903501534853,443.51031096563014,2.8960402176747446,0.00652767743783317,6.044991284396401e-06,0.8314685821533223,0.377161980311783,1.0971959564470517,2.776041990531583,2.520643954063428,767618.9148141019,675965.0942319907,1427.1070040816494,1319.4515496804052,254273.9273738695,220617.32481426361,9,0.502454563322097
2025-02-21 00:00:00+00:00,0,0,0,6593476325,0.0973727296466613,7.896243393421173,0.0376131348311901,3325,1365853.0,481180,80.73204040527344,102.0,1354924.0,3054.0,467853.0,80.36638641357422,0.0398032516241073,8.190509816010794,1036867.0,2832.0,353466.0,74.64781951904297,0.0333879478275775,8.324976881345114,1730280.857142857,3603.285714285714,576622.1428571428,79.39715031215123,0.0438686098371233,8.321325589040791,647037.5333333333,1441.6666666666667,220020.13333333333,71.94951629638672,0.018261726216102593,8.01940438753165,31.728852398620067,0.8066135074734859,17.40819209039548,8.873608382449238,36.13190519031533,2.8485443077205908,12.654826901708272,-5.502356474792947,8.150567458542257,0.45498374135863884,0.6402383002564264,1.0570459995886783,410.65935057125677,2.8385430846188857,0.006910081653265611,5.781176753460599e-06,0.5133102961948908,0.42123084826782353,1.1035119400259057,2.674158403499401,2.4022159415817654,733511.4170292838,683948.4361937261,1358.3551401651875,1353.58877607368,243773.39582724843,224482.7262050788,9,0.5065074296987699
2025-02-22 00:00:00+00:00,0,1,0,6593476325,0.1116215630141553,7.867311934630076,0.0381160490214824,3395,1626259.0,568841,81.09368133544922,99.0,1365853.0,3325.0,481180.0,80.73204040527344,0.0376131348311901,7.896243393421173,2696610.0,5104.0,904077.0,77.51663970947266,0.0557100586593151,8.2136878768603,1577373.5714285714,3359.1428571428573,528731.2857142857,79.9081562587193,0.04135517988886149,8.271843311579332,696921.7333333333,1543.6666666666667,237045.16666666666,72.34302419026693,0.019373813333610646,8.066633188782108,-39.69246572548496,19.06544847798408,-33.48354231974922,2.1052631578947434,-37.0804699157262,18.217922606924652,-31.581387744403077,1.3370706604206362,4.614546811346676,0.4479521740815118,0.5673325930351913,1.0034409000576525,478.8748527679623,2.8588940338441957,0.005968265353120902,4.837671672813742e-06,0.42643710545131414,0.4618732422689708,1.1045730691124493,2.2633439251264154,2.1345916354585954,702896.7566647069,699319.7713657392,1287.1024383525917,1382.3088465051637,235543.7746128363,231050.18209293447,9,0.6030753427451504
2025-02-23 00:00:00+00:00,0,1,0,6593476325,0.1124026392360708,8.517983476320902,0.0380797050893306,3125,1700591.0,550121,81.3065414428711,100.0,1626259.0,3395.0,568841.0,81.09368133544922,0.0381160490214824,7.867311934630076,2339701.0,3927.0,764682.0,78.44821166992188,0.0465591065585613,8.500856240590414,1486072.142857143,3244.5714285714284,498079.71428571426,80.31648908342633,0.040143836821828524,8.27429005954083,748951.6333333333,1635.0666666666666,253248.06666666668,72.7441037495931,0.020500512343520873,8.1450993810011,-27.315883525288065,4.570735657727343,-20.422714540361596,-7.952871870397649,-28.058853222646796,-3.2909020271042366,-18.21212238805623,-0.0953507330503145,3.643588186529878,0.262486674567608,0.5048359895650484,0.9537821951528812,544.0150351887396,3.091297930277284,0.005680558130741908,5.008834262610257e-06,0.3677005767822271,0.4985377684053248,1.104096207713269,1.9842030869779037,1.958187002800243,671404.4607392238,714336.7329040024,1174.6726455382473,1393.524480646436,224039.78479844367,235500.12865388294,9,0.6306403224789643
2025-02-24 00:00:00+00:00,0,0,0,6593476325,0.0649718444704599,8.655568222204844,0.0328825861215591,2378,1011485.0,322320,81.45893096923828,104.0,1700591.0,3125.0,550121.0,81.3065414428711,0.0380797050893306,8.517983476320902,1657617.0,3431.0,521074.0,79.1209945678711,0.0431278310716152,8.769116520881653,1393767.5714285714,3094.1428571428573,469686.28571428574,80.65047999790737,0.03868023040039194,8.25806887401557,776009.2,1696.4666666666667,260939.63333333333,73.15161565144857,0.021403030244012626,8.234168667321045,-38.97957127611505,-40.52155985772005,-30.690760711162923,-23.904000000000003,-38.14314281656732,-41.40925360057152,-23.755530235321885,-13.648002145971594,2.9548875290763332,0.18742591144929044,0.4575685405399683,0.9125712647725183,425.1723413198823,3.1381293803382344,0.007377738341591147,8.557279312026903e-06,0.3193201337541867,0.5305519095517373,1.1025112607517686,1.796070937597868,1.8072314975685515,627653.8920545201,708163.69711911,994.4248019901694,1383.9761243040566,209424.40315627647,233799.67155392453,9,0.375095026718732
