timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-02-19 00:00:00+00:00,0,0,0,6736482454,0.0265547391027212,2053.0,648478.0,96.70909118652344,0.0327607323827827,168,202603.0,14.797573421312416,636172.0,2004.0,200231.0,96.7105941772461,0.0267245676368474,14.87198237578074,638799.0,1808.0,211496.0,96.71265411376952,0.0276823490858078,14.042526960372925,741650.0,2216.1428571428573,232763.85714285713,96.7088644845145,0.027396331940378413,14.787538496357067,878611.8,2567.4,268053.2,96.70425135294596,0.032828916485110875,15.363837826712695,1.515187093279735,1.934382525480527,13.550884955752206,2.4451097804391253,-4.20480765593676,1.1846317503283688,-4.073389796477578,-0.6354771999829922,-0.0036840341925525877,-0.0015541117655670789,0.20860239937989034,0.30971293463964505,315.7147030185005,3.2007166689700104,0.010133067461649325,2.281889378270139e-05,0.0003520420619470775,0.00046329180045981893,1.0000477035032485,0.8441156833996538,0.8345183110994132,152459.62641627094,272117.4389870209,427.93380406242636,826.7243880478566,44853.04240339382,76256.3400617535,2,0.33996278893230236
2025-02-20 00:00:00+00:00,0,0,0,6736482454,0.0290175788104534,2247.0,719671.0,96.7067413330078,0.0359647875321192,174,229630.0,14.461684823036194,648478.0,2053.0,202603.0,96.70909118652344,0.0265547391027212,14.797573421312416,614124.0,1914.0,193211.0,96.70757293701172,0.026172250509262,14.776256442070007,756728.1428571428,2263.714285714286,237966.57142857142,96.70874568394252,0.027802807411977187,14.74259969363795,861595.7333333333,2504.0666666666666,263175.73333333334,96.70417175292968,0.0319519442816575,15.337969010866782,17.18659423829716,10.978475753996285,17.39811912225706,9.449585971748654,18.84934087603707,13.339881443019097,10.871546182795688,9.274576934102964,-0.0008599161148037382,-0.002429816563065401,0.19486632484731953,0.3078600832264711,320.1383451957295,3.134032425935523,0.009785264184713736,2.009482767571365e-05,-5.994524274202491e-05,0.0005129974331300582,1.0000472981767998,0.8782867806570029,0.8701444634133834,144619.47230548685,265250.9341715724,421.789124959457,772.5441593597864,42363.779668770825,73755.40233021548,2,0.37728552128784476
2025-02-21 00:00:00+00:00,0,0,0,6736482454,0.0304809175431728,2744.0,774114.0,96.70421600341795,0.0382428903311664,177,244630.0,14.750540614128113,719671.0,2247.0,229630.0,96.7067413330078,0.0290175788104534,14.461684823036194,711805.0,2533.0,225295.0,96.70867919921876,0.0305498577654361,14.617231170336405,765629.4285714285,2293.8571428571427,240728.7142857143,96.70810808454242,0.027792958808796713,14.761643899893908,845203.0666666667,2463.266666666667,258968.3,96.7040802001953,0.031218190987904827,15.30169872224043,8.753661466272366,7.5649845554427,8.330043426766686,22.118380062305288,8.582081271222176,6.532247528633017,-0.22566462597838344,5.042938772659555,-0.004615093327475783,-0.002611327354262727,0.19472882089482152,0.300965220592652,282.0087431693989,3.1644149760251152,0.011216894015885149,1.905471488619664e-05,-0.0005547659737717914,0.000532530040974768,1.0000416516483976,0.9058526391662743,0.8902808884590658,144866.51728888904,254376.7274049193,448.56403367600797,723.3170208447176,42450.6103320779,70947.86755909411,2,0.40582711270319166
2025-02-22 00:00:00+00:00,0,1,0,6736482454,0.0302691515535116,2839.0,1033721.0,96.71050262451172,0.0503453188110979,180,320836.0,14.99672814210256,774114.0,2744.0,244630.0,96.70421600341795,0.0304809175431728,14.750540614128113,954458.0,2680.0,297160.0,96.70836639404295,0.0283122099936008,14.984193603197731,776952.7142857143,2316.5714285714284,244111.0,96.70841326032367,0.028072521888783973,14.763434548308885,841095.3,2437.5333333333333,258366.4,96.70456517537436,0.030670324030021786,15.27544758365926,8.304503707863532,33.536016659045046,5.932835820895521,3.4620991253644373,7.967424956252533,31.151534971180972,6.912005669473031,-0.6947493931613424,0.002208940703285478,0.00650087592204418,0.20908478295593597,0.29738413218366655,363.9862676056338,3.2219507101737017,0.008848730040487848,1.4507506023962497e-05,-0.000261306762698122,0.0005179179258423212,1.0000397921746749,0.9237392175247137,0.9152991621903003,157066.4304580551,250128.3958742607,473.2281470082667,694.223840148035,46514.38348954088,70320.24860426417,2,0.5419253608262555
2025-02-23 00:00:00+00:00,0,1,0,6736482454,0.0270711686462163,2245.0,986667.0,96.70270538330078,0.0473131511939689,184,300191.0,15.288160045941671,1033721.0,2839.0,320836.0,96.71050262451172,0.0302691515535116,14.99672814210256,923662.0,2150.0,288740.0,96.7079086303711,0.0264042057096958,14.775662223498026,785953.4285714285,2330.1428571428573,245746.85714285713,96.70766993931362,0.028167802308286898,14.83664852294369,833767.6666666666,2376.1,256379.3,96.70481567382812,0.03001084489126996,15.268744883733094,6.82121815122847,-4.55190520459583,4.418604651162794,-20.92286016202888,3.9658516312253145,-6.4347517111546075,2.525972354001116,-10.56515542446479,-0.005380373894958712,-0.008062455472090946,0.20946078095473755,0.29042545076600723,439.29964381121994,3.2867864566677327,0.007478547063212877,1.549473586448701e-05,-0.0009449550083693636,0.00044126584877226063,1.0000295152362952,0.9426528036444548,0.9385874476489933,157391.35930024562,242147.3504257887,473.96383805119393,620.7965600464588,45792.96900684125,68164.21273313135,2,0.5172574321217805
2025-02-24 00:00:00+00:00,0,0,0,6736482454,0.0221974458545446,1654.0,577285.0,96.70049285888672,0.0273711227258534,181,181273.0,14.76073125998179,986667.0,2245.0,300191.0,96.70270538330078,0.0270711686462163,15.288160045941671,702851.0,2179.0,222107.0,96.7098388671875,0.0270564928650856,14.689870238304138,768015.4285714285,2255.1428571428573,239913.42857142858,96.70633479527065,0.027473652735352468,14.846771526040499,802876.3666666667,2295.3,247723.93333333332,96.70480016072591,0.029246181187530317,15.229480263058115,-17.865237440083316,-41.4914049015524,-24.093620927030745,-26.325167037861917,-18.384832535669748,-39.61411234847147,-17.958894505544865,-18.00337050596037,-0.009663968434081571,-0.0022879653731378014,0.21405428003104257,0.2625227698689999,348.81268882175226,3.1845990048214303,0.009124309057007623,2.5569182796710452e-05,-0.0014040810721228716,0.00038677381063672027,1.0000158692695935,0.9565799423889239,0.9393928239447001,160254.19836946038,210773.32763969214,380.8224255216839,544.7355669781749,46619.0755072249,59907.254431434645,2,0.30264005657676
2025-02-25 00:00:00+00:00,0,0,0,6736482454,0.0214151907712221,1437.0,508316.0,96.70121002197266,0.02391351316868,186,161021.0,14.71438177426656,577285.0,1654.0,181273.0,96.70049285888672,0.0221974458545446,14.76073125998179,636172.0,2004.0,200231.0,96.7105941772461,0.0267245676368474,14.87198237578074,749750.2857142857,2174.1428571428573,234312.0,96.70499420166016,0.02671517032597743,14.824257154395614,771605.7666666667,2219.633333333333,239121.26666666666,96.70486628214518,0.02854791966577367,15.194090961546136,-20.097709424495257,-11.947131832630332,-28.29341317365269,-13.119709794437728,-19.58238234838762,-11.172099540472102,-19.867026242567963,-3.5240769971845443,-0.009703337419519897,0.000741633330636482,0.22200921720311295,0.23228456701777536,353.48817802503476,3.1568108705642706,0.008924246376271565,2.8947254910354285e-05,-0.0013446807861232284,0.0003251717538790003,1.0000013227826055,0.971675327095083,0.9358009493772838,165398.81732587027,179232.1114185853,413.3812930051287,497.4898012008385,49348.5621563697,52524.089162404656,2,0.2664832500391875
2025-02-26 00:00:00+00:00,0,0,0,6736482454,0.0249946638941764,1680.0,502809.0,96.70037078857422,0.0234762774932063,185,162671.0,14.385564843813578,508316.0,1437.0,161021.0,96.70121002197266,0.0214151907712221,14.71438177426656,648478.0,2053.0,202603.0,96.70909118652344,0.0265547391027212,14.797573421312416,728940.4285714285,2120.8571428571427,228607.42857142858,96.70374843052456,0.026492302439042457,14.765398786181496,755086.4666666667,2181.4666666666667,234546.86666666667,96.70496546427408,0.028189019486308056,15.162851911581658,-22.463213863847344,-1.0833812038181012,-18.168533852898193,16.910229645093942,-19.70948110343874,1.0247110625322131,-5.874940825100905,16.714645044229172,-0.009017143933653937,-0.0008678623548252773,0.2390650123370846,0.23897056928003152,299.1130279595479,3.0909375922100915,0.010327530244910003,2.8610339579192096e-05,-0.0012547629220064668,0.000244644725151653,0.999987414981809,0.9653734515854059,0.9398092917673236,175783.35947461356,180443.4427949809,423.4778624674479,493.3496160717672,52686.79156268973,53021.4948063411,2,0.2635962205969393
2025-02-27 00:00:00+00:00,0,0,0,6736482454,0.0336435548961162,2375.0,694999.0,96.6966323852539,0.0321673484172304,187,216645.0,14.639585653940836,502809.0,1680.0,162671.0,96.70037078857422,0.0249946638941764,14.385564843813578,719671.0,2247.0,229630.0,96.7067413330078,0.0290175788104534,14.461684823036194,725415.8571428572,2139.1428571428573,226752.42857142858,96.70230429513114,0.027153156165565715,14.790813190596444,749172.2,2171.3333333333335,232841.83333333334,96.70497716267904,0.02818520627915855,15.136405256520147,-3.4282331787719666,38.22326171568131,5.696484201157093,41.36904761904763,-5.654748943953313,33.179853815369675,15.941978191496542,34.602949807838534,-0.010453198623538995,-0.0038659658591067014,0.23317376172155654,0.23942339854563927,292.50799663299665,3.207993685551545,0.010962584123408694,2.1064152020058756e-05,-0.0015896388462579168,0.00013099305489071807,0.9999723605999782,0.9682898766703533,0.9633832691032678,172798.54594651735,179369.35421991337,420.0757650134641,485.8429101400292,51768.89450202238,52737.098842755666,2,0.3643512938683521
2025-02-28 00:00:00+00:00,0,0,0,6736482454,0.0322868600487709,2831.0,850776.0,96.69844818115234,0.0389416298238425,193,258085.0,15.379427393277489,694999.0,2375.0,216645.0,96.6966323852539,0.0336435548961162,14.639585653940836,774114.0,2744.0,244630.0,96.70421600341795,0.0304809175431728,14.750540614128113,736367.5714285715,2151.5714285714284,228674.57142857142,96.70148032052177,0.027411147952079724,14.880654159046356,748963.7333333333,2184.133333333333,232606.6,96.7051294962565,0.028191922729213992,15.152708186504347,9.903192553034824,22.413989084876373,3.1705539358600543,19.199999999999996,5.500143073212604,19.128066652819122,5.924829864587178,-4.032554976828329,-0.005964395870194927,0.0018778274420094831,0.23297782502293302,0.2393216909145484,300.41525423728814,3.2964825678262284,0.010969211813116558,1.8076919560916068e-05,-0.0017296927315795369,1.2325842733721196e-05,0.9999622649206537,0.9831818800508518,0.9723050185461388,174965.99712548516,179243.26709500625,444.98097255283255,498.25590525997376,52164.92707617468,52603.62610131456,2,0.4460169531066104
2025-03-01 00:00:00+00:00,0,1,0,6736482454,0.0279427133500576,2528.0,1027378.0,96.70110321044922,0.0464091547795468,198,305826.0,15.483632127443949,850776.0,2831.0,258085.0,96.69844818115234,0.0322868600487709,15.379427393277489,1033721.0,2839.0,320836.0,96.71050262451172,0.0302691515535116,14.99672814210256,735461.4285714285,2107.1428571428573,226530.2857142857,96.70013754708427,0.027078799637300584,14.95021187123798,757300.5,2195.7,234829.36666666667,96.70545120239258,0.028132497705519163,15.168763550583291,-0.613608507517982,20.75775527283328,-10.95456146530468,-10.702931826209817,-4.6784026730167465,18.498169207819124,-7.6858388294801845,-13.45484414449485,-0.009719124404716784,0.0027456793224800435,0.24122426115956835,0.24598353604811093,406.23882957690785,3.359343681231546,0.00826611123282117,1.5071003132674455e-05,-0.00048119681221399434,-0.0001079775732786529,0.9999450531977024,0.9711619476963617,0.9625451646971304,182415.4920889981,186283.45484100244,434.7009329399925,502.19278823149506,53007.69070994401,54271.742235483085,2,0.5386000607078281
2025-03-02 00:00:00+00:00,0,1,0,6736482454,0.0308590456843376,2419.0,972013.0,96.70708465576172,0.0433357495419166,199,289786.0,15.81055474281311,1027378.0,2528.0,305826.0,96.70110321044922,0.0279427133500576,15.483632127443949,986667.0,2245.0,300191.0,96.70270538330078,0.0270711686462163,15.288160045941671,733368.0,2132.0,225043.85714285713,96.70076315743583,0.02761992492846077,15.024839685076758,761878.1,2181.733333333333,235847.16666666666,96.70594126383463,0.02802182827144857,15.205649111466707,-1.4852022009452015,-5.388961025056016,7.750556792873042,-4.311708860759489,-3.4661265660862584,-5.244812409670862,13.992292270879592,10.436825864922628,0.004528593531660796,0.006185498524757804,0.24517159975291591,0.24925609676778396,401.65826446280994,3.3542325915241196,0.00834751041282045,1.626576854120734e-05,0.0006299700055805689,-0.0001875659912907874,0.9999464551367668,0.9625791842553291,0.9856574903288056,186247.23259087137,189902.76141885537,437.6912266542576,489.37651630686446,53089.45123904204,55026.61649889168,2,0.5095751133553552
2025-03-03 00:00:00+00:00,0,0,0,6736482454,0.0250325668603181,1849.0,706727.0,96.708984375,0.0311491789055969,191,214588.0,15.307949781417848,972013.0,2419.0,289786.0,96.70708465576172,0.0308590456843376,15.81055474281311,577285.0,1654.0,181273.0,96.70049285888672,0.0221974458545446,14.76073125998179,751859.7142857143,2159.8571428571427,229803.14285714287,96.7019762311663,0.028024942214999845,15.103013759567622,748517.7666666667,2139.5,231960.6,96.70619354248046,0.02768289955953753,15.205627770354784,22.42254692223078,-27.292433331652976,11.789600967351866,-23.56345597354279,18.37835750497867,-25.94949376436405,12.772284813088298,-18.88094299356997,0.008781254223455548,0.001964405446663875,0.24496637063912208,0.23847517354251727,382.0145945945946,3.293398077254659,0.008616471487354897,2.1660313135205976e-05,0.0014722006661510823,-0.00019914162437434228,0.999956390473457,1.004464753901474,1.0123557380514525,186159.14878516574,178502.90430549078,449.43943717958985,459.74278790915446,53271.9404152353,52100.504619040184,2,0.3704996652681498
2025-03-04 00:00:00+00:00,0,0,0,6736482454,0.0247802436351776,1780.0,620286.0,96.70906066894533,0.0271067709323594,194,192238.0,14.868801951408386,706727.0,1849.0,214588.0,96.708984375,0.0250325668603181,15.307949781417848,508316.0,1437.0,161021.0,96.70121002197266,0.0214151907712221,14.71438177426656,767855.4285714285,2208.8571428571427,234262.7142857143,96.70309775216239,0.02850566405270777,15.125073784873598,733570.3,2103.1,227724.83333333334,96.70615793863932,0.02729188750187552,15.19046329703308,22.02763635219036,-12.23117271591435,23.869171885873342,-3.7317468902109296,19.38691226610194,-10.415307472924862,15.713391955758249,-1.0079798310275834,0.008118457846473248,7.889023529994432e-05,0.24646456308234307,0.23079469985441778,348.27961819202693,3.2266397557207434,0.00925930742461207,2.3970842451007977e-05,0.0021217891148253504,-0.00015350443635252795,0.9999683558261215,1.0467373455160718,1.0444738954295059,187018.01465134788,169304.1372106152,461.07779253530475,442.6594666877405,53712.60535996117,49871.88962150469,2,0.3251832112973179
2025-03-05 00:00:00+00:00,0,0,0,6736482454,0.0205714087933301,1351.0,539394.0,96.70875549316406,0.023382509144694,190,176301.0,13.978269020716349,620286.0,1780.0,192238.0,96.70906066894533,0.0247802436351776,14.868801951408386,502809.0,1680.0,162671.0,96.70037078857422,0.0249946638941764,14.385564843813578,773081.8571428572,2161.8571428571427,236209.85714285713,96.7042955671038,0.027873770466872585,15.06688866728828,727902.6333333333,2075.9333333333334,227068.5,96.7060442606608,0.02699808950225508,14.937524753607413,7.276122742433011,-13.041081049709325,-19.58333333333333,-24.101123595505612,8.378875152915999,-8.290244384564971,-17.696797682792177,-16.984638665427454,0.008670809141131386,-0.0003155606921989573,0.2584596798832393,0.2375965123833849,398.9600591715976,3.0594888316638493,0.007662987373937902,2.5914717453288128e-05,0.002338409423836282,-9.531226916500232e-05,0.9999819174326654,1.06206767463202,1.032434923387611,194106.09957160286,172947.1270346818,512.5924467679124,463.1984704082093,55341.371958483614,50430.35727495214,2,0.28277580515198714
2025-03-06 00:00:00+00:00,0,0,0,6736482454,0.0280570778995752,1848.0,648966.0,96.70162963867188,0.0278822399866456,190,235829.0,12.602704842885336,539394.0,1351.0,176301.0,96.70875549316406,0.0205714087933301,13.978269020716349,694999.0,2375.0,216645.0,96.6966323852539,0.0336435548961162,14.639585653940836,766505.7142857143,2086.5714285714284,238950.42857142858,96.70500946044922,0.027075702324509586,14.775905694280352,730523.4666666667,2082.7,229257.1,96.70580240885417,0.027163210076590335,14.8536587746247,-6.62346276757233,20.313907829897992,-22.189473684210526,36.787564766839374,8.855039350088845,33.76498148053613,-16.60489509444171,36.388704251855565,0.005167970481179118,-0.007368365414128775,0.2626087356764251,0.23416439180935902,350.9821525148729,2.7518381885256327,0.007836153161175422,1.9419638969139164e-05,0.0009580339704263674,-0.00010420106541825773,0.9999918004050926,1.0492554301961474,0.9967784458525333,195895.81880062126,171062.58327446456,517.3370954509921,458.14123330603127,55342.2289808733,49287.729768658275,2,0.34021862157581373
2025-03-07 00:00:00+00:00,0,0,0,6736482454,0.0331147238612175,2941.0,752577.0,96.6910629272461,0.0319914840305263,190,275177.0,12.848549604415894,648966.0,1848.0,235829.0,96.70162963867188,0.0280570778995752,12.602704842885336,850776.0,2831.0,258085.0,96.69844818115234,0.0322868600487709,15.379427393277489,752477.2857142857,2102.285714285714,241392.14285714287,96.7039544241769,0.027193968583430532,14.41435172444298,738259.0333333333,2125.6666666666665,232969.33333333334,96.70552190144856,0.02742383312433954,14.783287626303338,-11.542286101159416,15.965551354000063,3.885552808194981,59.14502164502164,6.622624329193871,16.68497088992449,2.5640889550611945,18.026274795062935,-0.0076374068510576265,-0.010927128596760483,0.26294510143791683,0.22542538666296075,255.8045547246771,2.7348734273815496,0.010687627644651825,1.7072714860673435e-05,-0.0014735630580301271,-0.0002429100774944676,0.9999837912330046,1.0192591647903788,0.991618073962644,195742.23099337466,166422.3280465903,538.0875628322252,476.4343377223335,56433.744604566076,48373.9110702235,2,0.3945364003193714
2025-03-08 00:00:00+00:00,0,1,0,6736482454,0.0313864164054393,2995.0,1149553.0,96.68582153320312,0.0481788863060639,184,362191.0,14.887054562568665,752577.0,2941.0,275177.0,96.6910629272461,0.0331147238612175,12.848549604415894,1027378.0,2528.0,305826.0,96.70110321044922,0.0279427133500576,15.483632127443949,769930.8571428572,2169.0,249444.2857142857,96.70177132742745,0.027685926162770772,14.329126358032227,757854.6666666666,2166.0666666666666,239077.8,96.70511067708334,0.027572803944349248,14.77973274435974,11.891922933915279,52.74888815363743,18.473101265822777,1.8361101666100055,18.430414680243025,31.621102054314143,12.324154108586605,-5.219151042966463,-0.01580300197076001,-0.005420763702757014,0.2800350946016152,0.23625285554104872,383.69592790387185,3.17387739099704,0.00826909484472324,1.2950287296263302e-05,-0.00382368905203543,-0.00042079293290241175,0.9999654687365279,1.0159347049076126,1.004102673730602,210781.33557127087,179045.3290851096,555.3073250684921,497.3050082840177,62071.16932066891,52693.11544208701,2,0.6026499648492238
2025-03-09 00:00:00+00:00,0,1,0,6736482454,0.028088117018342,2095.0,1098406.0,96.68092346191406,0.04538214834757,176,320916.0,15.660125136375427,1149553.0,2995.0,362191.0,96.68582153320312,0.0313864164054393,14.887054562568665,972013.0,2419.0,289786.0,96.70708465576172,0.0308590456843376,15.81055474281311,787987.0,2122.714285714286,253891.42857142858,96.69803401402065,0.027290079210485683,14.307636414255414,769501.0,2155.3,242060.7,96.70442123413086,0.027502541057765444,14.777688548760715,13.00322115033441,-4.4492946388726695,-13.393964448119055,-30.05008347245409,10.742409916283059,-11.39592093674332,-8.97930770231813,-10.508684217054165,-0.027051993078663905,-0.005065966458572824,0.2920188585946538,0.24627417513036703,524.0486641221374,3.4227105450942146,0.006528167719379154,1.4257124304902852e-05,-0.005298342023577135,-0.0006010044933816495,0.9999339511055575,1.0240233605934235,0.9922748284664492,222132.1753086348,189508.22403699256,554.5320420988172,495.1543925017652,63889.31532870198,54738.382203141926,2,0.5758362922720193
2025-03-10 00:00:00+00:00,0,0,0,6736482454,0.0269510205835104,1811.0,688757.0,96.67568969726562,0.0281564828091218,171,208351.0,15.045275568962095,1098406.0,2095.0,320916.0,96.68092346191406,0.028088117018342,15.660125136375427,706727.0,1849.0,214588.0,96.708984375,0.0250325668603181,15.307949781417848,785419.8571428572,2117.285714285714,253000.42857142858,96.69327763148716,0.027564144028084582,14.270111526761736,761394.6333333333,2129.633333333333,239476.2,96.7034523010254,0.02743170919517672,14.746733805004526,-2.5427074386573545,-37.294861827047555,-2.0551649540292094,-13.55608591885441,-2.9064998974779543,-35.07615700058583,7.663831415680544,-4.048318490303426,-0.03442769867716411,-0.005413440895085664,0.28230544206467967,0.246272587094226,380.1087196467991,3.305737405928429,0.008692021194900937,2.184406652113238e-05,-0.006128038678849414,-0.0007840488590830505,0.9998947848365686,1.0315542331896181,1.0048278009935723,216991.19449457206,187510.6261506596,545.7408111613347,492.2753983453682,62384.19194263199,54427.33905030225,2,0.36107894271917595
2025-03-11 00:00:00+00:00,0,0,0,6736482454,0.0344406031072139,2298.0,780920.0,96.6739730834961,0.031643940069628,166,243349.0,14.863038460413614,688757.0,1811.0,208351.0,96.67568969726562,0.0269510205835104,15.045275568962095,620286.0,1780.0,192238.0,96.70906066894533,0.0247802436351776,14.868801951408386,808367.5714285715,2191.285714285714,260302.0,96.68826511928013,0.02894419538123263,14.269288170905341,754631.0333333333,2134.366666666667,237363.9,96.70224482218424,0.027626540573934672,14.733989771667886,25.896763750914896,13.381061825868912,29.101123595505605,26.891220320265052,26.58735525754534,16.79761556220032,38.98411821231096,27.78960633604315,-0.03628159058368663,-0.001775641606394096,0.2584093264246246,0.24225254675433458,339.67812092214007,3.2090404766796796,0.009443188822683378,1.903270428175656e-05,-0.005941663469588134,-0.0009277190992360087,0.9998554355906648,1.0712090223189932,1.0476952517370615,203655.36186250052,182811.28968485515,507.79257792705175,493.219436603706,57946.806843208906,52936.98479640191,2,0.40939513928462273
2025-03-12 00:00:00+00:00,0,0,0,6736482454,0.0353771150112152,2185.0,822442.0,96.67152404785156,0.0329947478361732,165,246008.0,15.756039420763653,780920.0,2298.0,243349.0,96.6739730834961,0.0344406031072139,14.863038460413614,539394.0,1351.0,176301.0,96.70875549316406,0.0205714087933301,13.978269020716349,848803.0,2310.4285714285716,270260.14285714284,96.68294634137835,0.031059296269501928,14.523255370912098,761519.3333333334,2172.8,239193.23333333334,96.70087585449218,0.028062094002962074,14.74361962126073,52.47518511514775,5.3170619269579555,61.7320503330866,-4.917319408181031,39.53862995672175,1.0926693760812567,71.97225220027508,2.719208781233995,-0.03849852593246217,-0.0025332936740007916,0.22985109809803905,0.23805881838324072,376.23147301006406,3.3431378526801865,0.008881788877642688,1.9157606570623925e-05,-0.004808153424941782,-0.0010545503576032,0.9998145878932803,1.1146177947769327,1.1068060803382487,186396.00770143344,181286.39266932657,485.45218526217695,447.12625695117873,52622.23011822449,52227.61015856189,2,0.43116293236634184
2025-03-13 00:00:00+00:00,0,0,0,6736482454,0.0390891693532466,2508.0,999924.0,96.66658020019533,0.0396605292759253,160,319992.0,14.6790212392807,822442.0,2185.0,246008.0,96.67152404785156,0.0353771150112152,15.756039420763653,648966.0,1848.0,235829.0,96.70162963867188,0.0280570778995752,12.602704842885336,898939.8571428572,2404.714285714286,282283.4285714286,96.67793927873883,0.03263530933431213,14.81987199896858,776201.6666666666,2199.366666666667,243545.9,96.69927393595377,0.028550780874987403,14.757437248160873,54.07956657205462,21.57988040494041,35.71428571428572,14.782608695652177,35.68814692001408,30.07381873760202,39.32017258945712,10.492812488679771,-0.03624493052237776,-0.005114068185985143,0.22767922359441836,0.23472169679901,398.5348744519729,3.124830855674968,0.007837671449062947,1.4680122248449335e-05,-0.003892626081189876,-0.0011809029754192518,0.9997793710712961,1.158126677314775,1.1430618825176537,189593.67732080977,182191.37225821955,489.66167395973906,442.3939953553121,54316.06725803251,53364.67671716554,2,0.5242073775214325
2025-03-14 00:00:00+00:00,0,0,0,6736482454,0.042536687105894,3751.0,1088332.0,96.66764068603516,0.0426291699764367,154,330125.0,15.13517145315806,999924.0,2508.0,319992.0,96.66658020019533,0.0390891693532466,14.6790212392807,752577.0,2941.0,275177.0,96.6910629272461,0.0331147238612175,12.848549604415894,946904.8571428572,2520.4285714285716,290133.14285714284,96.67459324428013,0.03398130408355163,15.146532263074603,791186.1,2264.133333333333,247500.2,96.69777348836263,0.02904592547565694,14.793858731253712,44.61403949363321,8.841471951868352,27.541652499149947,49.56140350877194,19.96823862459436,3.1666416660416585,28.452489243647562,8.819623976893398,-0.024223791219013524,0.0010970552983602389,0.23724493397937146,0.2387109191990135,290.06716417910445,3.296717011080618,0.01136232832312511,1.3906746789041644e-05,-0.003121239798410132,-0.0012927113703806864,0.9997602815117012,1.196816851487731,1.1699163833506,201584.90214393285,188864.7611884826,618.9315368057652,518.7590453442099,57383.54172061088,55269.098033231,2,0.5705550257746146
2025-03-15 00:00:00+00:00,0,1,0,6736482454,0.0388326682150363,3758.0,1462826.0,96.6647491455078,0.0564014550368694,152,431884.0,15.666104396184286,1088332.0,3751.0,330125.0,96.66764068603516,0.042536687105894,15.13517145315806,1149553.0,2995.0,362191.0,96.68582153320312,0.0313864164054393,14.887054562568665,991658.1428571428,2629.4285714285716,300089.28571428574,96.6715829031808,0.035045054342065486,15.257825096448263,819476.1666666666,2325.6,255455.96666666667,96.69634602864583,0.02946793939918275,14.823520329724186,27.251723061050683,34.4099043306638,25.475792988313863,0.18661690215941995,19.24205736752156,30.824384702764096,23.724440896369934,-8.707821748404232,-0.021794703050737052,-0.002991218681702712,0.2918593233828398,0.2709929266464322,389.1529662144187,3.3870729476596777,0.0087013904164303,1.0709471725764076e-05,-0.0025719233921589887,-0.0014381892423867618,0.9997439083638414,1.2101122438872753,1.1892604320693494,257068.08680932672,222072.24472199945,729.4765434697174,581.3159031975163,72144.89142229794,63717.253791982854,2,0.7668824642974537
2025-03-16 00:00:00+00:00,0,1,0,6736482454,0.0310474131256341,2366.0,1348981.0,96.66822052001952,0.0511857687039375,153,395320.0,15.623629808425903,1462826.0,3758.0,431884.0,96.6647491455078,0.0388326682150363,15.666104396184286,1098406.0,2095.0,320916.0,96.68092346191406,0.028088117018342,15.660125136375427,1027454.5714285715,2668.1428571428573,310718.4285714286,96.66976819719586,0.0354678109288215,15.25261147816976,840715.3666666667,2320.0333333333333,261123.46666666667,96.69499740600585,0.02948452457785602,14.857066950993838,22.812602990151177,-7.782538729828426,12.935560859188545,-37.04097924427887,23.18488327163495,-8.466162210223116,10.53575825449471,-20.048210558932677,-0.0131390365748274,0.003591148316628434,0.314551663791653,0.2867513784527524,569.9117025771018,3.4123686826654795,0.005985009650385383,1.1581792646918863e-05,-0.0015978131975411232,-0.0015345877879712256,0.9997390846529107,1.2221194142106655,1.2029297211547767,285525.0834046951,241076.29027807782,729.5034891344521,580.059597611839,79020.67887435372,68336.24062890753,2,0.7071995395012417
