timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue,ccu_playing,ratings_like_ratio,daily_rpv,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-27 00:00:00+00:00,0,0,0,6837227715,20.26547106107076,116428.0,316,218995.0,1367.0,96.1857452392578,0.002540810550662,0.0157068539410829,222130.0,1334.0,122491.0,96.1868667602539,0.0148823000490665,19.337674140930176,212377.0,1308.0,121239.0,96.19398498535156,0.0159157309681177,20.11133114496867,225733.0,1403.142857142857,125140.42857142857,96.18843296595982,0.0158985370237912,19.37739316622416,348607.5333333333,2069.733333333333,184011.33333333334,96.20579579671224,0.02471860159809387,19.808995985005787,3.1161566459644963,-1.4113357043172958,4.51070336391437,2.473763118440786,-3.968195052747059,-4.949751410307702,-1.312393552349067,5.540500388366509,-0.008565760213607998,-0.001165981421247242,0.1974933656912165,0.3040734495829085,160.08406432748538,1.8809317266316812,0.0117410610758488,9.253808773251913e-05,-0.0007095336914043751,-0.0017103014851576413,0.9998195240670416,0.647527601717538,0.6431810861427204,51131.765924242805,106002.29521125542,266.9135864610984,626.3170912968825,26324.364462850397,52423.29304693155,3,0.04615336629053975
2025-05-28 00:00:00+00:00,0,0,0,6837227715,21.284989833831787,124953.0,317,233680.0,1439.0,96.18824005126952,0.0027074480457778,0.0170147586613893,218995.0,1367.0,116428.0,96.1857452392578,0.0157068539410829,20.26547106107076,203680.0,1353.0,114894.0,96.18941497802734,0.017131483182311,18.37541111310323,230018.7142857143,1415.4285714285713,126577.42857142857,96.18826511928013,0.01588186209223096,19.793047269185383,343716.76666666666,2049.233333333333,182368.33333333334,96.20433553059895,0.02433940398817257,19.850570712170164,14.728986645718777,6.705632548688323,6.356245380635617,5.267008046817856,8.755026372134322,7.3221218263648025,-0.6813450982587677,8.326968119856515,-0.0012214719863901102,0.002593744016343713,0.18235941424473706,0.31378549049668125,162.27777777777777,1.8701282071802423,0.011516237975575012,9.108566735777316e-05,-0.000589915684292261,-0.0016425144420467302,0.9998329554356341,0.6692100490657307,0.6525164749288254,45833.74625206416,107853.33422043335,229.11828127268927,636.8264356914018,24647.81732450134,53501.31512809928,3,0.04924824144283354
2025-05-29 00:00:00+00:00,0,0,0,6837227715,20.08121371269226,121848.0,318,231241.0,1410.0,96.18604278564452,0.0026751579861452,0.0149864051491022,233680.0,1439.0,124953.0,96.18824005126952,0.0170147586613893,21.284989833831787,210820.0,1359.0,115550.0,96.18994140625,0.0174297019839286,20.02344512939453,232936.0,1422.7142857142858,127477.14285714286,96.18770817347935,0.015532819687255756,19.8012999239422,339395.06666666665,2033.2333333333333,180722.9,96.20291264851888,0.023935038254906692,19.90018670990847,9.686462384972971,-1.0437350222526565,3.7527593818984517,-2.0152883947185507,5.4504543487667645,-2.484934335310074,-14.018006946299423,-11.921141831355708,-0.004053043954999058,-0.0022843391498050813,0.16823577574250104,0.3232891865382617,163.88447909284196,1.8977669082224722,0.011571699398435768,8.684068513804698e-05,-0.0005885532924102369,-0.0015922996173038312,0.9998419541090707,0.6863270061281582,0.6489573787947267,41187.194213092116,109722.75501776577,190.7930816360095,646.9150497624926,23552.85895992588,54604.00769259071,3,0.04873422029905114
2025-05-30 00:00:00+00:00,0,0,0,6837227715,20.21101665496826,121069.0,315,224057.0,1419.0,96.18431091308594,0.0025884515469829,0.0140984747558832,231241.0,1410.0,121848.0,96.18604278564452,0.0149864051491022,20.08121371269226,216072.0,1444.0,121592.0,96.19066619873048,0.0149430893361568,18.996846199035645,234076.7142857143,1419.142857142857,127402.42857142857,96.18680027553013,0.015412160461502386,19.974752846218287,334899.8333333333,2007.7666666666667,179010.3,96.20141423543295,0.023518818151205743,19.952628248613237,3.6955274167870034,-3.106715504603419,-1.7313019390581719,0.6382978723404209,-0.43012698203829247,-0.6393211213971517,-5.652208598057051,-5.924905835554528,-0.006606967074551662,-0.0018005445576285695,0.14891465498423123,0.3333570371070212,157.78661971830985,1.850640125547204,0.01172049227719501,9.020439642846165e-05,-0.0005299704415427876,-0.001530582143679455,0.9998480899681261,0.6989454487208792,0.6553118597378265,35446.953082976834,111641.21616763521,104.7810904850806,655.7930015786637,22019.20587953341,55667.8695566416,3,0.047220186720972925
2025-05-31 00:00:00+00:00,0,1,0,6837227715,19.85874938964844,131784.0,299,230437.0,1367.0,96.18158721923828,0.0026583783317119,0.012514510191977,224057.0,1419.0,121069.0,96.18431091308594,0.0140984747558832,20.21101665496826,246325.0,1500.0,141509.0,96.18843841552734,0.0152543494477868,19.03556092580159,231807.0,1400.142857142857,126013.14285714286,96.18582153320312,0.015020754853529559,20.09235119819641,329159.0,1985.1666666666667,176913.63333333333,96.19976857503255,0.023111498790482646,19.982907961820057,-6.450015223789707,2.8474897012813694,-8.866666666666667,-3.6645525017618086,-6.872354408553516,8.850325021268857,-17.96103639285196,-11.235006561580164,-0.007122681688065402,-0.0028317444100811606,0.09464749973750582,0.3416636366847727,168.44809941520467,1.7485829191486133,0.010372955950980764,8.617827523953705e-05,-0.0008544921875012821,-0.0014547549577666483,0.9998550200064302,0.7042402000249119,0.6499256058510204,21821.95458162212,112461.6609875231,56.56645416171942,666.067775537301,14244.273307921636,56238.782033872536,3,0.048564776674778466
2025-06-01 00:00:00+00:00,1,1,0,6837227715,20.78357783953349,125081.0,289,235793.0,1307.0,96.17850494384766,0.0027159957063223,0.0132813062518835,230437.0,1367.0,131784.0,96.18158721923828,0.012514510191977,19.85874938964844,262109.0,1465.0,143519.0,96.18795776367188,0.0159419812262058,19.607343594233196,228047.57142857142,1377.5714285714287,123379.14285714286,96.1844711303711,0.014640658428626371,20.26038466181074,325673.06666666665,1959.4,174895.4,96.19792785644532,0.022788071446120703,20.011382785453886,-10.04009782189852,2.3242795210838496,-10.784982935153586,-4.38917337234821,-12.847079480765611,-5.086353426819645,-16.689738474591987,6.12725586653875,-0.009827446225074699,-0.003204641844389844,0.06696365744875467,0.3491720476823725,180.26987767584097,1.885107369565565,0.010449145360643418,8.814294612896633e-05,-0.0013332366943365713,-0.0013577470790020923,0.9998601141794415,0.7002346671239565,0.6424702706081213,15200.616313552413,113715.9315629978,59.204478967698634,677.1324222346708,8790.949451741459,56996.5822487698,3,0.04969355783349045
2025-06-02 00:00:00+00:00,1,0,0,6837227715,20.433061599731445,111961.0,272,209952.0,1331.0,96.17757415771484,0.002415042346515,0.0143903857097029,235793.0,1307.0,125081.0,96.17850494384766,0.0132813062518835,20.78357783953349,222130.0,1334.0,122491.0,96.1868667602539,0.0148823000490665,19.337674140930176,226307.85714285713,1377.142857142857,121874.85714285714,96.18314361572266,0.014570384951574427,20.416868584496633,317755.5,1887.0,170755.16666666666,96.19610239664713,0.022075321059673986,20.05616036025798,-5.482375185702071,-10.959188779989226,-0.2248875562218866,1.8362662586074885,-8.596549950608612,-10.48920299645829,-3.3053650157688907,8.350680548926537,-0.009660988918813729,-0.0009677693922904851,0.07014820884645859,0.35628190152065203,157.6216216216216,1.875207659741698,0.011887961987102767,9.732207493930282e-05,-0.0017299652099604108,-0.0012517502628805357,0.9998652878796374,0.71220752164119,0.6600304888969803,15821.768166555657,113210.53375864554,60.55444376350118,620.1132821982077,9345.625125605398,56903.385295376866,3,0.044247547019025106
2025-06-03 00:00:00+00:00,1,0,0,6837227715,20.33489744538383,110529.0,272,208245.0,835.0,96.17608642578124,0.0024014560259488,0.0140818525105714,209952.0,1331.0,111961.0,96.17757415771484,0.0143903857097029,20.433061599731445,218995.0,1367.0,116428.0,96.1857452392578,0.0157068539410829,20.26547106107076,224772.14285714287,1301.142857142857,121032.14285714286,96.18176378522601,0.014338241890072784,20.4267866393985,303750.8,1804.8,163698.76666666666,96.19449869791667,0.02133881632859504,20.058613353874215,-4.908787871869224,-0.8130429812528539,-38.91733723482077,-37.26521412471826,-5.066650633868141,-1.279016800493027,-10.34581104915695,-2.1440231370828844,-0.010041834632079638,-0.001546859490519914,0.0715731985341991,0.3242410422368468,249.0968899521531,1.884058626617208,0.007554510087758979,9.7648441964714e-05,-0.002114432198656461,-0.0011871269998343767,0.9998676128794989,0.7399886448270848,0.6719323916228123,16122.047015196007,98488.475972276,159.11720747440432,588.8702450601957,9991.90182424093,50204.19392405146,3,0.043887795443610364
2025-06-04 00:00:00+00:00,1,0,0,6837227715,20.454042037328083,101243.0,271,191992.0,1188.0,96.17542266845705,0.0022029629878714,0.0133298793807625,208245.0,835.0,110529.0,96.17608642578124,0.0140818525105714,20.33489744538383,233680.0,1439.0,124953.0,96.18824005126952,0.0170147586613893,21.284989833831787,218816.7142857143,1265.2857142857142,117645.0,96.17993273053851,0.013811830564268959,20.308079811326543,293062.76666666666,1744.8333333333333,158344.06666666668,96.19299596150717,0.020562432209650636,20.045092811093657,-17.839780896953094,-7.804749213666595,-17.442668519805416,42.27544910179641,-18.975134650628632,-8.401415013254443,-21.65695884355211,-5.340015663737319,-0.013325311707168552,-0.0006901479867371663,0.07826158457355588,0.3147399767170139,161.4735071488646,1.8963296590415235,0.011734028683181226,0.00010653535304583022,-0.001868656703404476,-0.0011308460002217226,0.9998641976909225,0.7466547756119398,0.6717021811158412,17563.285926375527,92238.56835729035,165.04899372561297,554.9539330576057,11417.261601993061,47884.044539314695,3,0.04046246307382958
2025-06-05 00:00:00+00:00,1,0,0,6837227715,21.624727884928387,109124.0,273,198382.0,1275.0,96.1724624633789,0.0022734704572888,0.013679938390851,191992.0,1188.0,101243.0,96.17542266845705,0.0133298793807625,20.454042037328083,231241.0,1410.0,121848.0,96.18604278564452,0.0149864051491022,20.08121371269226,214122.57142857142,1246.0,115827.28571428571,96.17799268450055,0.013625192455947356,20.528581835931703,284163.2,1693.7666666666667,153911.4,96.19162216186524,0.019754969763259057,20.06486092200471,-14.209850329310115,3.3282636776532426,-9.57446808510638,7.3232323232323315,-10.442518547698775,7.784241873512232,-8.717679425138646,2.62612286344992,-0.014118807544538647,-0.0030779226085075884,0.08315993257755153,0.30902797937796556,155.4717868338558,1.8179335624284079,0.01168384879725086,0.00010900494440011688,-0.0017961774553567672,-0.0011206961049381732,0.999858309101579,0.7535197077896484,0.6897096082266821,18588.68032910825,87814.37950957671,165.84404497272266,523.4353817335892,11823.27847396652,45980.13155595406,3,0.0418091605353997
2025-06-06 00:00:00+00:00,1,0,0,6837227715,20.28103216489156,113902.0,280,204699.0,1224.0,96.17066955566406,0.002342839093481,0.012355207465589,198382.0,1275.0,109124.0,96.1724624633789,0.013679938390851,21.624727884928387,224057.0,1419.0,121069.0,96.18431091308594,0.0140984747558832,20.21101665496826,211357.14285714287,1218.142857142857,114803.42857142857,96.17604391915458,0.013376154271619615,20.538584051635034,276072.8333333333,1642.5666666666666,149917.5,96.19032033284505,0.018959348679830592,20.052993313694767,-8.639765773887898,3.184260668810679,-13.742071881606766,-4.0000000000000036,-5.919764762243018,4.378505186760018,-12.364935359881724,-9.683749205683313,-0.014182518221916851,-0.001864263084172535,0.08611284582879726,0.3018093343771119,167.10122448979592,1.797134403834842,0.010745985619342775,9.907685473811217e-05,-0.001678194318498613,-0.001131031006671833,0.9998515815973887,0.7655847201812428,0.7055176049296191,19178.78853353468,83321.35806793667,165.0769550817695,489.57185259223024,12003.547773374537,43968.62690031828,3,0.04314047319028835
2025-06-07 00:00:00+00:00,1,1,0,6837227715,20.021400372187298,115186.0,296,204387.0,1130.0,96.17395782470705,0.0023361113980387,0.0105389822274446,204699.0,1224.0,113902.0,96.17066955566406,0.012355207465589,20.28103216489156,230437.0,1367.0,131784.0,96.18158721923828,0.012514510191977,19.85874938964844,207635.7142857143,1184.2857142857142,112432.28571428571,96.17495400565011,0.013093935990972127,20.56181990628344,268390.43333333335,1591.6,146058.13333333333,96.18920669555663,0.01813766878719127,20.050160132737396,-11.304608200939958,-0.15241891753257075,-17.337234820775414,-7.679738562091498,-12.594852182359006,1.1272848589138018,-15.785899202023124,-14.700078838844622,-0.007932281793021634,0.0034192015696321576,0.08406027777050365,0.2931227707915009,180.71352785145888,1.7743929436481547,0.009810134824242318,9.795780756300418e-05,-0.0011098044259170083,-0.0011190327441725244,0.9998518265157167,0.7736330677175687,0.7219194563867545,18469.838313540607,78671.34747259827,163.41837697833682,458.7237618166146,10532.793043444583,41628.23093122934,3,0.04307471894803328
2025-06-08 00:00:00+00:00,1,1,0,6837227715,20.662113428115845,104533.0,309,195326.0,1129.0,96.17491912841795,0.0022297851276758,0.0105950376018881,204387.0,1130.0,115186.0,96.17395782470705,0.0105389822274446,20.021400372187298,235793.0,1307.0,125081.0,96.17850494384766,0.0132813062518835,20.78357783953349,201854.7142857143,1158.857142857143,109496.85714285714,96.17444174630302,0.012710183326687071,20.54446784750949,260846.73333333334,1542.9333333333334,142060.3,96.18825225830078,0.01751491626103715,20.06767041175707,-17.162087084858324,-4.433256518271711,-13.618974751338941,-0.08849557522123686,-16.427754814879957,-9.248519785390585,-20.225937110775117,0.5318860325765229,-0.0037282919211456544,0.0009995467927570445,0.06965920183555126,0.2844309389948758,172.85486725663716,1.8685403792067652,0.010800313773509098,0.00010578216748383912,-0.0006062643868556946,-0.0011122757653894047,0.9998564220507856,0.7738441333201066,0.7256776531076853,14973.325045068126,74192.88129574597,160.74163625688863,425.50318555746924,8589.48290729501,39545.31580887334,3,0.04116510616254238
2025-06-09 00:00:00+00:00,1,0,0,6837227715,20.702210346857708,100276.0,323,190731.0,1143.0,96.17595672607422,0.0021747882144891,0.0120460567995905,195326.0,1129.0,104533.0,96.17491912841795,0.0105950376018881,20.662113428115845,209952.0,1331.0,111961.0,96.17757415771484,0.0143903857097029,20.433061599731445,199108.85714285713,1132.0,107827.57142857143,96.17421068464007,0.012375279196671014,20.58291766852753,252097.26666666666,1492.7666666666667,136845.36666666667,96.18735911051432,0.016967436888565574,20.1150478391761,-9.154949702789207,-2.3524773967623314,-14.124718256949665,1.240035429583708,-10.436669911844298,-4.072398190045245,-16.2909386683896,13.695271807660392,-0.0016817139076197307,0.001078865119574779,0.0757974925553023,0.2606852891836409,166.7229020979021,1.9020413454730396,0.01139842635898561,0.00010854083398096654,3.5422188873039164e-06,-0.0010916093565327195,0.999863304014209,0.7898096626574179,0.7293546619885037,16122.760116986296,65718.04886340543,162.8206726086707,376.637087130719,9399.062172318429,33801.359801737475,3,0.04019670634471535
2025-06-10 00:00:00+00:00,1,0,0,6837227715,21.603619654973347,93797.0,325,180769.0,1114.0,96.17620086669922,0.0020588208027476,0.0117958961054682,190731.0,1143.0,100276.0,96.17595672607422,0.0120460567995905,20.702210346857708,208245.0,835.0,110529.0,96.17608642578124,0.0140818525105714,20.33489744538383,195183.7142857143,1171.857142857143,105437.28571428571,96.17422703334263,0.012048713995941986,20.764163698468888,242770.7,1448.9333333333334,131940.8,96.18652267456055,0.016441060975193933,20.161681334400942,-13.194074287497903,-5.22306284767552,33.4131736526946,-2.5371828521434825,-15.138108550697105,-6.461167178587102,-16.233350004107116,-2.076701930633462,0.0001189910322052512,0.0002538478776958897,0.08616473089770187,0.22203979449809202,162.12466367713006,1.9272159321094267,0.011876585854709056,0.00011950887677697266,0.0004847390311102365,-0.0010674957173544472,0.9998721687729629,0.8039838180048675,0.732842850842834,18092.691709814007,53904.75633815795,163.42147020280325,338.5109312485,10928.654927611082,28424.431493894648,3,0.038097207109635295
2025-06-11 00:00:00+00:00,1,0,0,6837227715,20.90690930684407,94085.0,342,174092.0,1103.0,96.1754913330078,0.0019806948885299,0.0118386372923851,180769.0,1114.0,93797.0,96.17620086669922,0.0117958961054682,21.603619654973347,191992.0,1188.0,101243.0,96.17542266845705,0.0133298793807625,20.454042037328083,192626.57142857142,1159.7142857142858,104414.71428571429,96.17423684256417,0.01183567941188807,20.82885902268546,236331.76666666666,1408.0666666666666,128641.96666666666,96.18559392293294,0.015871003891030903,20.142664758587653,-9.323305137714065,-3.6936642897842042,-7.154882154882158,-0.9874326750448859,-7.070118427940697,0.30704606757145925,-11.187213670736895,0.36233946564758757,7.139511202236548e-05,-0.0007377435218169914,0.09270038574562742,0.2111892472928849,157.69202898550725,1.8503496800799268,0.011723316965329592,0.00012009046490579214,0.0007910047258704636,-0.0010225883713024001,0.9998819253496748,0.8150684698272531,0.7457423294172781,19070.47564908134,49910.72791373104,155.89382481533318,300.4680180735907,11482.412262323656,26783.138735321452,3,0.03669002417522157
2025-06-12 00:00:00+00:00,1,0,0,6837227715,18.749252319335938,105865.0,360,180464.0,1309.0,96.1777114868164,0.0020510228773275,0.0131371971219778,174092.0,1103.0,94085.0,96.1754913330078,0.0118386372923851,20.90690930684407,198382.0,1275.0,109124.0,96.1724624633789,0.013679938390851,21.624727884928387,190066.85714285713,1164.5714285714287,103949.14285714286,96.17498670305524,0.011758144944906184,20.418076799029393,230629.96666666667,1379.6666666666667,126059.33333333333,96.18484039306641,0.015382632799446539,20.086804212687518,-9.03206944178403,3.660133722399661,2.6666666666666616,18.676337262012698,-2.9865107584032824,12.520593080724884,-3.967424803873243,10.968828569720301,0.005457927667706919,0.002308440308262938,0.0923725399975609,0.19905572964267731,137.7587786259542,1.7046454952487107,0.012364687435059415,0.00010389411974253145,0.0009098052978503838,-0.0009719016952425363,0.9998975546461282,0.8241203859581869,0.7643779253008781,18668.002078652786,45908.21629229968,148.19811509884534,265.02170806773677,11112.681405799174,25002.852945247716,3,0.03803292812281544
2025-06-13 00:00:00+00:00,1,0,0,6837227715,19.78546627362569,128159.0,350,211141.0,1404.0,96.1762466430664,0.0023963018322524,0.0130321737378835,180464.0,1309.0,105865.0,96.1777114868164,0.0131371971219778,18.749252319335938,204699.0,1224.0,113902.0,96.17066955566406,0.012355207465589,20.28103216489156,190987.14285714287,1190.2857142857142,105985.85714285714,96.175783429827,0.011854854412376829,20.347281671705698,226347.73333333334,1358.8666666666666,124411.1,96.18408482869467,0.01493085616578654,20.07087648996854,3.1470598293103613,16.998958240978812,14.705882352941169,7.257448433919023,12.516900493406613,21.05889576347235,5.4791979347975195,-0.7994352457313836,0.005799156258468052,-0.0015230594774595652,0.08847158868048081,0.18173789020069342,150.2782918149466,1.6474797128589262,0.010955056179775281,9.370691891535407e-05,0.00042806352887762096,-0.00093028882189034,0.9999136925939209,0.8437775808246495,0.7939835653592159,17798.01907682807,41135.959507709165,146.57955496669803,235.19144561817794,11801.60682412318,23040.434149916193,3,0.044498129692234316
2025-06-14 00:00:00+00:00,1,1,0,6837227715,20.36909782886505,131294.0,357,219268.0,1320.0,96.17550659179688,0.0024847694150803,0.0113003589212894,211141.0,1404.0,128159.0,96.1762466430664,0.0130321737378835,19.78546627362569,204387.0,1130.0,115186.0,96.17395782470705,0.0105389822274446,20.021400372187298,193113.0,1217.4285714285713,108287.0,96.17600468226841,0.011963622511497515,20.396952736945376,222906.36666666667,1337.8666666666666,123201.4,96.18334426879883,0.014463922567665533,19.997242579418526,7.280795745326274,3.849086629314069,16.814159292035402,-5.982905982905984,13.98433837445523,2.4461801356127966,7.224385404712952,-13.28876403450524,0.0016103809439282912,-0.0007694740597252725,0.08281996334326587,0.16561161528179516,165.98637395912186,1.6700407479340416,0.01005369587569976,9.289547464012264e-05,0.00013760157994440465,-0.0008915732514201277,0.999923691709971,0.8663413382390304,0.8271354091899314,16594.99691350189,36915.88344026277,143.06042679390788,207.02968858122108,11733.824831215623,21603.379378988044,3,0.04621090125251294
2025-06-15 00:00:00+00:00,1,1,0,6837227715,19.781315724054977,141560.0,350,237199.0,1638.0,96.17376708984376,0.0026839099909475,0.0160022042691707,219268.0,1320.0,131294.0,96.17550659179688,0.0113003589212894,20.36909782886505,195326.0,1129.0,104533.0,96.17491912841795,0.0105950376018881,20.662113428115845,199094.85714285713,1290.142857142857,113576.57142857143,96.17584010532924,0.012736074892537886,20.271124493508108,220179.06666666668,1325.1,122362.33333333333,96.18258438110351,0.01426039108385638,19.9927447996783,21.437494240398113,8.177663863400042,45.08414526129319,24.090909090909097,35.421350195631994,7.819093027861146,51.03489832182389,41.607929275796884,-0.0011978575959581406,-0.0018086745937284654,0.08394293396791574,0.1467205211689539,144.72178157413057,1.67559567960102,0.011570983533600357,8.339509158539198e-05,-0.0002572195870446011,-0.0008621928689197906,0.9999298804890961,0.9042406263092697,0.8931083879568975,16828.441699446343,32304.78741182718,183.5679501107459,172.35655705146561,13942.798959839041,20304.134188037147,3,0.049989873425191164
2025-06-16 00:00:00+00:00,1,0,0,6837227715,26.89774219195048,121938.0,350,235777.0,1314.0,96.17200469970705,0.0026636763311552,0.0129926539957523,237199.0,1638.0,141560.0,96.17376708984376,0.0160022042691707,19.781315724054977,190731.0,1143.0,100276.0,96.17595672607422,0.0120460567995905,20.702210346857708,205530.0,1314.5714285714287,116671.14285714286,96.17527553013393,0.012871303063418145,21.156200471378508,216868.7,1311.1666666666667,120067.73333333334,96.18170013427735,0.014108550610641597,20.256786877802448,23.61755561497607,-0.5994966251965606,14.960629921259837,-19.780219780219777,21.60237743827038,-13.861260243006502,7.858149865223774,-18.80709821469093,-0.004109162520138376,-0.0018325060877288912,0.09487987772386385,0.11155965849308613,179.2980988593156,1.9335651432273513,0.010775879743150264,0.00011408079715643733,-0.0006514957972852663,-0.0008204645786978652,0.9999332034666215,0.9477162910092604,0.9123051274813276,19196.042644019148,24193.79810983955,182.8641482179208,154.27563405924568,14218.400984438074,15665.988512179787,3,0.04969018582106711
2025-06-17 00:00:00+00:00,1,0,0,6837227715,22.84466314315796,109549.0,343,212215.0,1245.0,96.17022705078124,0.0023943843628517,0.0127973780035972,235777.0,1314.0,121938.0,96.17200469970705,0.0129926539957523,26.89774219195048,180769.0,1114.0,93797.0,96.17620086669922,0.0117958961054682,21.603619654973347,210022.2857142857,1333.2857142857142,118921.42857142857,96.17442212785993,0.013014371906008,21.333492398262024,214420.36666666667,1304.3,118151.1,96.1807746887207,0.013986665507157601,20.408746005652453,17.395681781721418,-9.993341165592916,11.759425493716336,-5.2511415525114185,16.793714084672207,-10.16008135281865,8.490087477667307,-1.502972312038331,-0.006211324490001946,-0.0018484058134760062,0.0953551468484372,0.0951997636240688,170.31701444622792,1.937151985394797,0.011364673664993153,0.00010764816575167734,-0.001060213361472408,-0.0007821376915112518,0.999933951864275,0.979488511185982,0.9304842458231353,19319.23881693392,20412.76822285283,144.75693913847442,152.41032411410393,14229.929847941852,13012.68145480431,3,0.044724476026150796
2025-06-18 00:00:00+00:00,1,0,0,6837227715,24.505805889765423,102807.0,346,197016.0,1212.0,96.1694793701172,0.0022202986022517,0.0119439316913485,212215.0,1245.0,109549.0,96.17022705078124,0.0127973780035972,22.84466314315796,174092.0,1103.0,94085.0,96.1754913330078,0.0118386372923851,20.90690930684407,213297.14285714287,1348.857142857143,120167.42857142857,96.17356327601841,0.01302941396300277,21.847620481536502,213312.36666666667,1299.5333333333333,117258.83333333333,96.17984619140626,0.0138319572123388,20.59766627837364,13.167750384853981,-7.162076196310341,9.88213961922031,-2.6506024096385583,9.270340649412766,-6.154323635998504,0.8894131677733563,-6.668915398207398,-0.006251034236759434,-0.000777455442257935,0.09436709792338242,0.09575487756542646,162.4204451772465,1.916348922262859,0.0117889658392343,0.00012438422009149172,-0.0014370509556306129,-0.0007408065711016622,0.999934675343779,0.9999286313786598,0.9419790535051596,19152.921447711553,20425.699553358023,144.07392791017128,153.00501081124054,14143.34362306113,13119.632827269541,3,0.04152127497475733
2025-06-19 00:00:00+00:00,1,0,1,6837227715,28.102052609125774,109214.0,342,211017.0,1281.0,96.16963958740234,0.0023751345104401,0.0121606048196554,197016.0,1212.0,102807.0,96.1694793701172,0.0119439316913485,24.505805889765423,180464.0,1309.0,105865.0,96.1777114868164,0.0131371971219778,18.749252319335938,217661.85714285713,1344.857142857143,120645.85714285714,96.1724101475307,0.012889900776956715,23.18373480864934,213267.03333333333,1298.6333333333334,116858.0,96.17903467814128,0.013706786340723389,20.864023660512206,16.93024647575139,7.106529418930441,-2.1390374331550777,5.693069306930698,3.163462900864311,6.232065909908857,-7.433794996412246,1.8140854611873314,-0.008392692328895723,0.00016659888999459582,0.09426900022570324,0.09579237671828734,164.59984399375975,1.9321247081444857,0.01172915808268095,0.0001331737226640655,-0.0012648446219304659,-0.000709146705429399,0.9999311229247335,1.020607140920157,0.9404028381663997,19218.089129512846,20429.35599865821,144.149190116204,153.03289782300553,14141.813732798588,13177.404636911517,3,0.04447199659595346
2025-06-20 00:00:00+00:00,1,0,0,6837227715,40.342597683270775,112337.0,338,206714.0,1332.0,96.16830444335938,0.0023238359742753,0.0109860617667436,211017.0,1281.0,109214.0,96.16963958740234,0.0121606048196554,28.102052609125774,211141.0,1404.0,128159.0,96.1762466430664,0.0130321737378835,19.78546627362569,217029.42857142858,1334.5714285714287,118385.57142857143,96.17127554757255,0.012597599066793872,26.12046786717006,213368.16666666666,1297.9333333333334,116772.76666666666,96.17833099365234,0.013501938960204475,21.596263212851127,-2.0967031509749434,-2.0391721993962553,-5.128205128205132,3.9812646370023463,-12.345601947580743,2.8595235043126443,-15.700465726542722,-9.658590755398656,-0.008257963878033348,-0.0013883217704679929,0.09427244984684297,0.09555186948953394,155.0742685671418,1.8401075326247573,0.011857074186829034,0.00019516047545301877,-0.001156670706613947,-0.0007067857515303462,0.9999266420408122,1.0171593633762703,0.9330214796499934,19232.36088334041,20387.72721455446,145.26459375212738,152.8235252998437,14134.338543605729,13198.798272555337,3,0.043565136004852324
2025-06-21 00:00:00+00:00,1,1,0,6837227715,22.351742664972942,104869.0,326,200444.0,1173.0,96.1681671142578,0.0022504172377201,0.009429289959371,206714.0,1332.0,112337.0,96.16830444335938,0.0109860617667436,40.342597683270775,219268.0,1320.0,131294.0,96.17550659179688,0.0113003589212894,20.36909782886505,214340.2857142857,1313.5714285714287,114610.57142857143,96.17022705078125,0.012330303500805528,26.403702843756907,213022.3,1291.7333333333333,116416.73333333334,96.17760518391927,0.013235258559385892,21.67387313070374,-8.584928033274352,-3.033176272531135,-11.136363636363633,-11.936936936936938,-20.12658613493381,-6.647854224342831,-16.557606487997344,-14.170426495190236,-0.007631337540259242,-0.0001428007932235964,0.09451510849673263,0.09632807655214597,170.73594548551958,1.9113569180890626,0.011185277009630972,0.00011151060223489208,-0.0008852822440007642,-0.0006922873559589314,0.9999232863708354,1.0061870786029712,0.9316254340993885,19255.24575331796,20520.028421714203,142.68078950046515,154.02886727505825,14234.474782530215,13375.790933557175,3,0.04224372863645723
