timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,daily_Estimated Revenue,platform_platform_share,ratings_like_ratio,visits_visits_gained,daily_rpv,sort_sort_position,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-24 00:00:00+00:00,1,0,0,5939817752,1542,280083.0,0.0144879054278135,89.97128295898438,143228,0.0097578348750031,328,24.152225176493328,295372.0,1554.0,151763.0,89.95748138427734,0.0144585333764553,23.05556543668111,281800.0,1614.0,137616.0,89.9116439819336,0.015536536462605,21.688003381093345,329959.85714285716,1792.142857142857,162894.0,89.94791630336216,0.0159644529755626,22.880782950492137,305161.5,1549.7333333333333,152379.53333333333,89.88408177693685,0.015282243490219078,25.485866588440494,-0.6092973740241314,-5.176184607884293,-4.460966542750933,-0.7722007722007707,4.078014184397172,-5.623900423686933,-6.749451766907355,0.20314682404807272,0.06633064907897168,0.015342331170953294,0.15072628827304024,0.15067476129038812,181.51847051198962,1.9554908572984522,0.010765976164044991,8.623207743567404e-05,0.0069184984479670674,0.004758259027500331,1.0007101872229582,1.0812630595368589,1.0446406632494862,45142.90015349624,45980.13616751677,252.68479256895128,232.1923895116544,19539.641089784942,20382.246498520923,6,0.0876691121187289
2025-06-25 00:00:00+00:00,1,0,0,5939817752,1489,352183.0,0.0132693806663155,89.98209381103516,136091,0.0122100164101682,303,23.955925305684406,280083.0,1542.0,143228.0,89.97128295898438,0.0144879054278135,24.152225176493328,306590.0,1863.0,152547.0,89.92559051513672,0.0174722410738468,21.872031569480896,336473.14285714284,1738.7142857142858,160543.14285714287,89.95598820277623,0.01536404434591527,23.178482055664062,307630.6,1553.6,152133.53333333333,89.88961232503256,0.015211851770679118,25.676020591212932,14.871000358785347,25.742369226265073,-20.075147611379496,-3.437094682230868,-10.787495001540503,-4.982964224872233,-24.054501021178798,-8.410634425861918,0.06283338877706157,0.012015891843741855,0.1485182412300808,0.15103728150624218,236.36442953020133,2.5878302912735505,0.01094112806042971,6.802104952435206e-05,0.007390975952151005,0.004922288463962413,1.0007384154411931,1.0937570672655543,1.010004868409874,45482.777833481654,46463.68953213418,230.06248553981337,230.10426422341354,19495.0722998929,20537.419229356216,6,0.11023721865772039
2025-06-26 00:00:00+00:00,1,0,0,5939817752,1517,357813.0,0.0135090062394738,89.98100280761719,135251,0.0123455244324593,301,23.558465003967285,352183.0,1489.0,136091.0,89.98209381103516,0.0132693806663155,23.955925305684406,346482.0,1919.0,165226.0,89.93647003173828,0.0180696882307529,22.00479857126872,338091.85714285716,1681.2857142857142,156261.0,89.96235002790179,0.014712518347161115,23.400434403192428,310573.06666666665,1557.8333333333333,152195.6,89.8951800028483,0.015160698350518902,25.75473789051535,3.270299755831463,1.5986007274627179,-20.948410630536742,1.8804566823371394,-18.141817873700262,-0.6172340566238721,-25.239406087357107,1.8058534846814078,0.04951581473364719,-0.0012124672496116595,0.1400495179322845,0.15056808652936973,235.71343873517787,2.6455283470854405,0.011216100316446338,6.583997552909413e-05,0.007282802036828527,0.004990250329685079,1.000747203855105,1.0886064937038664,0.9704380370220579,43997.796497014584,46762.39237555838,209.38062769214557,228.1505980757102,18564.32689607747,20481.555119433102,6,0.11199947163711736
2025-06-27 00:00:00+00:00,1,0,0,5939817752,1374,353576.0,0.0110692167654633,89.98933410644531,127453,0.0121452217129717,304,20.77003089586894,357813.0,1517.0,135251.0,89.98100280761719,0.0135090062394738,23.558465003967285,340946.0,1881.0,162560.0,89.94094848632812,0.0156432017683982,23.66624617576599,339896.14285714284,1608.857142857143,151245.7142857143,89.9692622593471,0.014059091918170412,22.986689363207137,312933.06666666665,1557.3,151703.96666666667,89.90078608194987,0.014990515634417495,25.809620725532664,3.704398937075082,-1.18413808330049,-26.953748006379584,-9.42649967040211,-21.596333661417322,-5.765576594627763,-29.239442606788412,-18.06046596441231,0.05379709790869214,0.00925895307695157,0.13190565854331654,0.15050032506276778,257.14618181818184,2.774145966387873,0.01078035997300987,5.8742596084781924e-05,0.007116590227400348,0.005087156370033505,1.00076168608064,1.0861624387530673,0.9378657986848311,42312.12241572714,47096.52825622211,215.60749849344992,228.57476706306943,19237.17709066515,20902.40211980892,6,0.11067324324036693
2025-06-28 00:00:00+00:00,1,1,0,5939817752,1342,350800.0,0.0106923570856451,89.98861694335938,135782,0.0119942314845867,315,39.71412746111552,353576.0,1374.0,127453.0,89.98933410644531,0.0110692167654633,20.77003089586894,355806.0,1873.0,174429.0,89.94807434082031,0.0148674435913562,23.95927349726359,339181.0,1533.0,145724.7142857143,89.97505405970982,0.013462650988783114,25.237382786614553,313510.6,1550.6,150833.8,89.9056790669759,0.014801268621037365,26.468451641089676,-1.4069464820716915,-0.785121162069824,-28.350240256273363,-2.328966521106257,-22.156292818281365,6.534957984511935,-28.082073962859745,-3.4045740344883946,0.04507334129848495,-0.0007969423188369795,0.13149218146231456,0.15138855731294504,261.20625465376025,2.583534021195584,0.00988341692258972,0.00011320984678240802,0.0061634608677507575,0.0052471954379651915,1.000771641941353,1.0818804850617492,0.9095606149359626,42641.08294998681,47461.91743631578,228.85910296730293,231.92962666322586,19566.71122028563,21006.978455282926,6,0.1098043241869378
2025-06-29 00:00:00+00:00,1,1,0,5939817752,1280,323832.0,0.0108987679705023,89.99513244628906,132686,0.0110211712457146,328,26.88979864120483,350800.0,1342.0,135782.0,89.98861694335938,0.0106923570856451,39.71412746111552,384440.0,1913.0,190505.0,89.95556640625,0.0167521573603153,21.45534022649129,330522.71428571426,1442.5714285714287,137464.85714285713,89.98070635114398,0.012626452504524115,26.01373398871649,312668.1,1536.7,149624.33333333334,89.91082026163737,0.014629605412483173,26.735279444277573,-15.765268962646973,-7.68757126567845,-33.0893883951908,-4.619970193740686,-30.35038450434372,-2.280125495279195,-34.94110796546881,1.9304525952871021,0.04398398189209285,0.00724036344927903,0.13023389197575314,0.15041708419766847,252.79625292740047,2.440570666304913,0.009646762682101486,8.303600510511538e-05,0.00553076607840465,0.005377538424314097,1.0007772823037677,1.0571040483046217,0.8630753973548867,42381.401505892885,47030.62392362502,244.13445448797552,235.32400994198994,19901.75290874371,20971.275738304175,6,0.10136303851227035
2025-06-30 00:00:00+00:00,1,0,0,5939817752,1169,316792.0,0.0103016644716262,89.98979187011719,111107,0.0107385362964337,332,30.657531261444092,323832.0,1280.0,132686.0,89.99513244628906,0.0108987679705023,26.88979864120483,295372.0,1554.0,151763.0,89.95748138427734,0.0144585333764553,23.05556543668111,333582.71428571426,1387.5714285714287,131656.85714285713,89.98532213483539,0.012032614089548529,27.099729106539773,310251.4,1512.4333333333334,146947.83333333334,89.91542383829753,0.014429152694841183,27.07150393931762,7.251872215375865,-2.1739667481904146,-24.774774774774777,-8.671874999999996,-26.78913832752383,-16.26320787422938,-28.750280520140915,-5.478633002300537,0.03591750829685658,-0.005934294474274626,0.09527830993822023,0.1442882931779333,270.76239316239315,2.851207833819347,0.010521294596248695,9.677464862368831e-05,0.0031863621302993797,0.005479200318606612,1.0007773782689782,1.0752013183041695,0.8339099560468659,31622.292593042097,44765.64496206425,256.1138568924321,234.4226485664831,20816.100217470266,20575.629830027807,6,0.09915943976005814
2025-07-01 00:00:00+00:00,1,0,0,5939817752,1259,331591.0,0.0113945715129375,89.99205780029297,123141,0.0111943086612836,343,19.85921084880829,316792.0,1169.0,111107.0,89.98979187011719,0.0103016644716262,30.657531261444092,280083.0,1542.0,143228.0,89.97128295898438,0.0144879054278135,24.152225176493328,340941.0,1347.142857142857,128787.28571428571,89.98828996930804,0.011590709244566245,26.486441345441907,307589.9,1495.6333333333334,144481.46666666667,89.92026901245117,0.014220429708560267,27.073292580664443,18.390262886358677,4.671519482815212,-18.352788586251624,7.698887938408894,-14.024492417683698,10.83100074702763,-21.351146515199492,10.609033562697423,0.02309052469338102,0.002517985794492361,0.08396473328243206,0.1324309106024263,263.1674603174603,2.692753081807994,0.01022396907635088,5.989050052114734e-05,0.0019024440220503699,0.005499673234476153,1.0007564585560509,1.1084271622702826,0.8150744725800367,28166.00576447753,40734.41054910925,271.21652069686047,233.90559300022494,21653.9666275909,18701.98729756258,6,0.10379169230749968
2025-07-02 00:00:00+00:00,1,0,0,5939817752,1461,273348.0,0.0125389946624636,89.99368286132812,139369,0.0091873225947125,372,21.62233877182007,331591.0,1259.0,123141.0,89.99205780029297,0.0113945715129375,19.85921084880829,352183.0,1489.0,136091.0,89.98209381103516,0.0132693806663155,23.955925305684406,329678.85714285716,1343.142857142857,129255.57142857143,89.98994554792132,0.011486368386873115,26.15307184060415,306448.76666666666,1493.2,144111.9,89.92497304280599,0.014108110622813263,27.1126029578384,-22.384669333840645,-17.564710743053947,-1.8804566823371394,16.04447974583003,2.4086824257298467,13.178389001226233,-5.504296110111562,10.043582141081053,0.01287928498008295,0.001805782726704841,0.09587935150680028,0.13448043245909402,186.96853625171,1.9613116165602353,0.01048288727846739,7.910158358662395e-05,0.0015950884137875029,0.005506365715595151,1.0007225190391151,1.0758041571805657,0.8141677290436958,31935.11088247901,41211.362667889334,258.7634691509648,233.8724084800965,21626.422925555078,18689.394391307178,6,0.0855609817783668
2025-07-03 00:00:00+00:00,1,0,0,5939817752,1370,280606.0,0.0122704654932022,89.99368286132812,162052,0.0093802923229202,364,19.53620723883311,273348.0,1461.0,139369.0,89.99368286132812,0.0125389946624636,21.62233877182007,357813.0,1517.0,135251.0,89.98100280761719,0.0135090062394738,23.558465003967285,318649.28571428574,1322.142857142857,133084.2857142857,89.99175698416573,0.0113094339945486,25.578463588442123,306265.6666666667,1504.1,144798.0,89.92940165201823,0.013958321418613159,27.106851638112094,-21.577472031480127,2.655223378257743,-9.690177982860915,-6.228610540725532,19.815749975970597,16.2754988555561,-9.168259487900299,-2.1415526243524274,0.01409192308963192,0.0,0.10522781471642247,0.13490562315355337,204.6725018234865,1.7315693014013933,0.008454024300691748,6.962123980810568e-05,0.0007179805210654761,0.005507251709800361,1.000693380929952,1.0404342386216512,0.8102287986768726,34553.717648611484,41316.96061220513,237.81228168177216,219.3349430468948,21412.522122157803,18964.80468912303,6,0.08783281696921284
2025-07-04 00:00:00+00:00,1,0,1,5939817752,1455,288211.0,0.0118404580280184,89.99368286132812,152492,0.0095847152030111,352,20.372756282488503,280606.0,1370.0,162052.0,89.99368286132812,0.0122704654932022,19.53620723883311,353576.0,1374.0,127453.0,89.98933410644531,0.0110692167654633,20.77003089586894,309311.4285714286,1333.7142857142858,136661.2857142857,89.99237823486328,0.011419611317770759,25.521710072244918,306371.73333333334,1504.8,145137.86666666667,89.93377787272135,0.013816705221931099,27.14881145234269,-18.48683168540851,2.7102057689429415,5.895196506550215,6.204379562043805,19.64567330702298,-5.8993409522869245,6.967442041260097,-3.5044103699409246,0.004832522571684983,0.0,0.11067209105115658,0.13468805947691428,197.9471153846154,1.889994950587896,0.009541421573449274,7.068670382388139e-05,0.0005781991141247299,0.005459862901054362,1.0006515945791232,1.009595190803379,0.826507559822912,35924.57972812155,41264.61424124532,211.3278272009147,219.1369277494178,20929.173267328915,19009.728037260447,6,0.09021326704173754
2025-07-05 00:00:00+00:00,1,1,0,5939817752,1509,304567.0,0.0112904207780957,89.99368286132812,165506,0.0100754943985942,339,23.51666522026062,288211.0,1455.0,152492.0,89.99368286132812,0.0118404580280184,20.372756282488503,350800.0,1342.0,135782.0,89.98861694335938,0.0106923570856451,39.71412746111552,302706.71428571426,1357.5714285714287,140907.57142857142,89.99310193743024,0.011505048988120842,23.20778689497993,307077.6,1506.6333333333334,146001.43333333332,89.93796335856119,0.013672183609257102,27.28308746094865,-13.179304446978335,5.6750089344265175,12.444113263785406,3.711340206185576,21.89097229382393,8.534218188495135,5.593375601470729,-4.64540517453913,0.0056295097544900585,0.0,0.10937077443898917,0.1336419548791602,201.7,1.8402061544224715,0.009117439141546883,7.721318464270909e-05,0.00018065316336720683,0.0053935219634244705,1.00061307346542,0.9857661851131906,0.8414931599024938,35101.87820715059,41038.4507636008,177.84108228825974,218.9272408395412,20046.984879210184,19335.096221876596,6,0.09533287800639419
2025-07-06 00:00:00+00:00,1,1,0,5939817752,1376,325033.0,0.0111926821991801,89.99368286132812,155473,0.0106939089002151,320,21.583784103393555,304567.0,1509.0,165506.0,89.99368286132812,0.0112904207780957,23.51666522026062,323832.0,1280.0,132686.0,89.99513244628906,0.0108987679705023,26.88979864120483,302878.28571428574,1371.2857142857142,144162.85714285713,89.9928948538644,0.011547036735074814,22.449784818149745,308152.0,1502.2,146132.16666666666,89.94217936197917,0.013536845240741929,27.33805523523386,0.370871315991006,6.719703710513625,7.499999999999996,-8.813783962889332,17.17362796376407,-6.0620158785784195,2.696765629594866,-0.8656770268936298,-0.0016107370715889857,0.0,0.09493182109880448,0.1332903996380681,236.04429920116195,2.0905939256724597,0.00885035440009262,6.640469644219852e-05,0.0005329677036877097,0.005264998490075427,1.0005638677230748,0.9828859968920719,0.8530079593671962,30064.955207901927,41073.70322926996,116.55402463814603,220.2204851256367,15336.737441928972,19387.10252058593,6,0.10173896494712928
2025-07-07 00:00:00+00:00,1,0,0,5939817752,1377,342700.0,0.0112798959016799,89.99368286132812,135443,0.0112230398019052,310,25.16432062784831,325033.0,1376.0,155473.0,89.99368286132812,0.0111926821991801,21.583784103393555,316792.0,1169.0,111107.0,89.98979187011719,0.0103016644716262,30.657531261444092,306579.4285714286,1401.0,147639.42857142858,89.99345070975167,0.011686784082225343,21.66504044192178,308187.3333333333,1493.4666666666667,144776.8,89.94619166056314,0.01339481333270665,27.422345371465173,8.178236824162234,5.435448092962858,17.79298545765611,0.07267441860465684,21.90321041878549,-12.883265904690845,9.495858001860146,0.7792028840610588,0.004323813990536607,0.0,0.09417296651649662,0.13337325950448778,248.69375907111757,2.530196981778447,0.010166563302914858,7.34293761262684e-05,0.00017411368233796013,0.005122344936758476,1.000525414676442,0.9947827032846751,0.8724857743025993,30142.98402220722,41103.94918466274,108.70951311530693,219.8030048009933,15058.193833143203,18625.87142770535,6,0.10726893357714817
2025-07-08 00:00:00+00:00,1,0,0,5939817752,1223,346708.0,0.0100510027259588,89.99368286132812,126611,0.0113066735744519,305,21.41196409861247,342700.0,1377.0,135443.0,89.99368286132812,0.0112798959016799,25.16432062784831,331591.0,1259.0,123141.0,89.99205780029297,0.0113945715129375,19.85921084880829,308739.0,1395.857142857143,148135.14285714287,89.99368286132812,0.01149484568408553,21.886862334750948,308090.13333333336,1476.0333333333333,143257.36666666667,89.95010350545247,0.013194877312829057,27.42546714221798,4.5589295246252215,1.1695360373504604,-2.859412231930103,-11.183732752360198,2.817907926685659,-6.520824258175029,-11.791305934174012,-10.894543588279781,0.001805782726704841,0.0,0.08792070645257957,0.13309713613332508,283.25816993464053,2.738350235364736,0.00965943196537453,6.17577394835798e-05,-1.4897023514804435e-15,0.00494691808443953,1.0004844836656914,1.0021060936280117,0.8711597244568066,28560.16228405595,41005.91441760094,108.79815467896144,219.8235159415952,15405.214263003267,18165.7147803669,6,0.10852348241221445
