timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,daily_Estimated Revenue,platform_platform_share,daily_rpv,ratings_like_ratio,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-02 00:00:00+00:00,1,0,0,7541395924,28907,509352,0.3087436258792877,0.0174947447221958,97.3051986694336,56,2393176,25.33807587623596,593487.0,32552.0,3233327.0,97.26910400390624,0.3325075209140777,25.41798162460327,128382.0,24050.0,2006838.0,97.09700775146484,0.2660002708435058,22.68144154548645,344152.28571428574,29788.14285714286,2660559.714285714,97.25319017682757,0.30906495451927185,23.267337475504196,981344.9090909091,27286.454545454544,2354786.727272727,97.08654923872514,0.2850770164619792,23.123426655670265,296.7472075524606,-14.176384655434749,20.1954261954262,-11.197468665519782,19.25108055558047,-25.984102443087266,16.06891410307203,-7.146874443459805,0.21441537982473946,0.03710804771668297,2.3606564724177015,2.3606564724177015,17.61975923619759,0.2128350723745047,0.012078922704003925,4.974561036498452e-05,0.01829583304268544,0.07467165860263317,1.001716416325527,0.35069452393970124,1.0841454648115834,2316618.211319615,2316618.211319615,5515.867390785177,5515.867390785177,726464.2380872016,726464.2380872016,1,0.06406582371207258
2025-06-03 00:00:00+00:00,1,0,0,7541395924,17948,562321,0.2632241249084472,0.0178735349363304,97.30733489990234,55,2315243,24.035912950833637,509352.0,28907.0,2393176.0,97.3051986694336,0.3087436258792877,25.33807587623596,182735.0,26981.0,2295089.0,97.16213989257812,0.2958118915557861,21.741411526997883,398378.85714285716,28497.714285714286,2663438.8571428573,97.27393232073102,0.3044095592839377,23.595123393195017,946426.25,26508.25,2351491.4166666665,97.10494804382324,0.28325594216585154,23.19946718026721,207.7248474566996,10.399291648997156,-33.47911493273044,-37.911232573425124,0.8781358805693307,-3.2564675560844636,-11.016381551109234,-14.74346258686412,0.14943578587784945,0.00219539191941287,2.3373384403741047,2.3373384403741047,31.32882054710569,0.2428776405424223,0.007752098698884437,4.274403802595957e-05,0.011089869907928587,0.06593149358576197,1.0017402231329295,0.420929636242504,1.0746802236745323,2212118.4551041126,2212118.4551041126,5909.833379054085,5909.833379054085,692750.5316227033,692750.5316227033,1,0.07072821556722338
2025-06-04 00:00:00+00:00,1,0,0,7541395924,24634,593401,0.2689933478832245,0.017628206918452,97.2922821044922,49,2053832,22.946722825368244,562321.0,17948.0,2315243.0,97.30733489990234,0.2632241249084472,24.035912950833637,222126.0,25425.0,2688516.0,97.22161865234376,0.3069083094596863,22.17771712938945,451418.14285714284,28384.714285714286,2572769.714285714,97.28402709960938,0.298993136201586,23.70498134976342,919270.4615384615,26364.076923076922,2328594.5384615385,97.11935835618239,0.2821588195287264,23.180025306813448,167.1461242718097,5.527092176888293,-3.111111111111109,37.25206151103186,-23.607224208448084,-11.290866660648579,-12.353840025775542,2.191753121710982,0.07268285915000838,-0.015469332733886176,2.3063986729678803,2.3063986729678803,24.087720722549218,0.28892368561611387,0.011994159213529046,3.866977668657713e-05,0.005582536969867938,0.05797916454273537,1.0016955295650025,0.491061294520074,1.0596625570697276,2120204.1725908783,2120204.1725908783,5682.06266041858,5682.06266041858,668376.2629574273,668376.2629574273,1,0.07463742923669207
2025-06-05 00:00:00+00:00,1,0,0,7541395924,24156,643662,0.2586664259433746,0.0179974929264248,97.29623413085938,43,1982381,24.033483346303303,593401.0,24634.0,2053832.0,97.2922821044922,0.2689933478832245,22.946722825368244,212801.0,26844.0,2397933.0,97.27246856689452,0.2867644131183624,22.942391951878864,512969.71428571426,28000.714285714286,2513405.1428571427,97.28742218017578,0.2949791380337306,23.860851548966906,899584.1428571428,26206.35714285714,2303865.0,97.13199234008789,0.280480791415487,23.240986595348435,202.47132297310634,8.469989096749075,-10.013410818059898,-1.9404075667776244,-17.329591777585108,-3.478911614971425,-9.798282454033224,-3.83909937591953,0.02443195316721436,0.004062014254047064,2.265888781937396,2.265888781937396,26.644947634226103,0.32469120482328834,0.012185340665926143,3.733861251354094e-05,0.0052392142159583665,0.051436925196385624,1.0016001920308983,0.5702298315936141,1.0516910500183474,2038357.617708768,2038357.617708768,5490.953253476861,5490.953253476861,648787.2745964642,648787.2745964642,1,0.0809592113551337
2025-06-06 00:00:00+00:00,1,0,0,7541395924,25597,785995,0.2466971576213836,0.0207807561924547,97.28439331054688,42,2150330,23.51540025075277,643662.0,24156.0,1982381.0,97.29623413085938,0.2586664259433746,24.033483346303303,273470.0,28360.0,2493512.0,97.28119659423828,0.2751978635787964,22.12884831428528,586187.5714285715,27606.0,2464379.1428571427,97.28787885393415,0.29090760861124304,24.05893039703369,892011.5333333333,26165.733333333334,2293629.3333333335,97.14215240478515,0.27822854916254675,23.259280839042056,187.41543862215235,22.113003408621303,-9.742595204513405,5.965391621129323,-13.762997731713345,8.472084831321535,-10.35644157508231,-4.627298760686937,0.0032860577588555984,-0.012169864967825905,0.5745750067849947,2.20224674545028,30.70532854129229,0.3655227962578784,0.011903748771700728,2.991796427812962e-05,0.004025323050373891,0.04560252598353573,1.0015001360948002,0.6571524577020471,1.0455706629922041,222841.7341939754,1964429.4961874473,5097.696530550089,5293.553633115156,383857.97765262885,626442.6506051756,1,0.09886172452168733
2025-06-07 00:00:00+00:00,1,1,0,7541395924,26158,993908,0.24402616918087,0.0247931039658502,97.28369903564452,40,2501827,22.436798095703125,785995.0,25597.0,2150330.0,97.28439331054688,0.2466971576213836,23.51540025075277,415095.0,39448.0,3122365.0,97.26060485839844,0.3575210571289062,23.124935905138653,668875.1428571428,25707.428571428572,2375730.8571428573,97.29117802211216,0.27469405319009504,23.96062499568576,898380.0625,26165.25,2306641.6875,97.15099906921387,0.27609090041369194,23.207875667583373,139.44109179826305,26.452203894426816,-33.689920908537815,2.1916630855178365,-19.87397373465306,16.34618872452136,-31.744951992328385,-1.0826993169547938,0.023744636669387198,-0.0007136549643127488,0.5846911914184588,2.112680627811651,37.994877480026,0.39727271419138327,0.010455554898258394,2.2574298145708637e-05,-0.0003187997000569726,0.040677373549518774,1.0014428976978242,0.7445347139559242,0.9949406256363253,262615.6356445489,1897990.15445597,5089.334068249181,5114.0590336835185,378513.4986182395,607435.1899361467,1,0.1250128294657106
2025-06-08 00:00:00+00:00,1,1,0,7541395924,23855,1077968,0.2273037731647491,0.0253296050194009,97.2802505493164,40,2283094,24.15897341569265,993908.0,26158.0,2501827.0,97.28369903564452,0.24402616918087,22.436798095703125,593487.0,32552.0,3233327.0,97.26910400390624,0.3325075209140777,25.41798162460327,738086.7142857143,24465.0,2239983.285714286,97.29277038574219,0.2596649463687624,23.7807666801271,908944.0588235294,26029.352941176472,2305256.529411765,97.15860209745519,0.2732210693990482,23.263822593942745,81.63295910441173,8.457523231526466,-26.717252396166135,-8.804189922776972,-29.388707050044736,-8.742930666269089,-31.639509223767003,-6.852706032411804,0.011459492224497048,-0.0035447730321713777,0.5802923477456062,2.0223875696034432,45.18645204560698,0.47215205674752914,0.010448535869072465,2.241156602434082e-05,-0.004643031529010284,0.03643215403836993,1.0013809203239916,0.8120265566629477,0.9503840495899434,298216.5068001683,1838237.1660296067,4883.134800312395,4983.267601950256,377691.19742608315,588174.3218377226,1,0.13558581856016164
2025-06-09 00:00:00+00:00,1,0,0,7541395924,21283,957377,0.2243717461824417,0.0213786806591492,97.25071716308594,41,2126816,24.54904055595398,1077968.0,23855.0,2283094.0,97.2802505493164,0.2273037731647491,24.15897341569265,509352.0,28907.0,2393176.0,97.3051986694336,0.3087436258792877,25.33807587623596,802090.2857142857,23375.85714285714,2201931.8571428573,97.2849873134068,0.2476118206977844,23.668047348658245,911634.7777777778,25765.666666666668,2295343.1666666665,97.16371960110135,0.2705072181092368,23.335223591832257,87.95979990262137,-11.186881243227997,-26.37423461445325,-10.781806749109201,-11.129979575258986,-6.845009447705619,-27.32748877213538,-1.2899156672521506,-0.055990334630262595,-0.030359077062103168,0.5201006085059119,1.9562532946156972,44.98106558917497,0.4501454521004863,0.010006972861322813,2.5641951826712104e-05,-0.007373264857699588,0.03229576244688763,1.0012480760596991,0.8798373046599645,0.9153612329774996,298080.7294476906,1783388.5375140267,5055.083701658087,4962.23155445209,368786.1636135457,572160.8475383424,1,0.12041799405517777
2025-06-10 00:00:00+00:00,1,0,0,7541395924,18756,950696,0.2020685821771621,0.0203436531011634,97.2475814819336,43,1715440,24.82496213912964,957377.0,21283.0,2126816.0,97.25071716308594,0.2243717461824417,24.54904055595398,562321.0,17948.0,2315243.0,97.30733489990234,0.2632241249084472,24.035912950833637,857572.4285714285,23491.285714285714,2116245.714285714,97.27645111083984,0.2388753145933151,23.78076866127196,913690.6315789474,25396.736842105263,2264821.947368421,97.16813338430305,0.2669051846391276,23.41363088379528,69.0664229150254,-0.6978442139303542,4.501894361488756,-11.873326128835215,-25.906697482726436,-19.342340851300722,-23.23325901550848,-9.940272955376662,-0.06140690013781702,-0.0032243270217557907,0.4638691423039336,1.8968841704603763,50.684864317321534,0.5541991826008589,0.010933631643408314,2.6112380852290097e-05,-0.008188520159041776,0.028775533040366678,1.0011147453672737,0.9385807394013211,0.8949819199514216,291298.5228399042,1733165.2957400489,5466.367191218567,5083.48614898286,414903.30693204055,571734.4436856129,1,0.11957766405113271
2025-06-11 00:00:00+00:00,1,0,0,7541395924,18215,915270,0.1952213495969772,0.0189517216906375,97.23780822753906,45,1607561,25.11175831158956,950696.0,18756.0,1715440.0,97.2475814819336,0.2020685821771621,24.82496213912964,593401.0,24634.0,2053832.0,97.2922821044922,0.2689933478832245,22.946722825368244,903553.7142857143,22574.285714285714,2052492.7142857143,97.26866912841797,0.22833645769527974,24.090059445017857,913769.6,25037.65,2231958.9,97.17161712646484,0.26332099288702004,23.498537255184992,54.24139831243966,-3.726322609961541,-26.05748152959324,-2.884410322030284,-21.72870030265377,-6.28870727043791,-27.425212878599957,-3.3885686267554505,-0.05598992620466925,-0.01004986884568515,0.4066331798593762,1.8461319581470437,50.24538866930171,0.5693528461110675,0.011330822699217822,2.7436418625291922e-05,-0.010067258562362803,0.025660097509397843,1.000998769031772,0.9888200639260863,0.8671411086211774,275488.2574449822,1686939.2609432407,5850.301461660561,5201.980607371935,453802.57754280017,575565.501737927,1,0.1151218145191315
2025-06-12 00:00:00+00:00,1,0,0,7541395924,17347,894150,0.1827010363340377,0.0179223581692815,97.22819519042967,48,1486665,177.1852968464727,915270.0,18215.0,1607561.0,97.23780822753906,0.1952213495969772,25.11175831158956,643662.0,24156.0,1982381.0,97.29623413085938,0.2586664259433746,24.033483346303303,939337.7142857143,21601.571428571428,1981676.142857143,97.25894927978516,0.2174842591796602,45.968889945042065,912835.3333333334,24671.428571428572,2196468.714285714,97.17431131998698,0.25948194733687807,30.81695437857964,38.916077071506486,-2.307515815005412,-28.187613843351546,-4.765303321438374,-25.00609116007467,-7.520461120915478,-29.368090324163944,-6.413393457624872,-0.06992967511794124,-0.009886110438539486,0.33828917813291176,1.8012345916563948,51.54196449158405,0.601446458047739,0.011668390882686494,0.0001981603743064345,-0.010465894426617007,0.022895773355063483,1.00087099109475,1.029033035844049,0.8381479382737426,245649.94320387553,1644230.5788861958,6218.902275842861,5340.791416741798,503282.0718237144,584091.1601573973,1,0.11246536044258135
2025-06-13 00:00:00+00:00,1,0,0,7541395924,17523,891479,0.1604808121919632,0.017362395078052,97.22162628173828,50,1448144,26.14318601290385,894150.0,17347.0,1486665.0,97.22819519042967,0.1827010363340377,177.1852968464727,785995.0,25597.0,2150330.0,97.28439331054688,0.2466971576213836,23.51540025075277,954406.8571428572,20448.14285714286,1881363.857142857,97.24998256138393,0.20516763840402868,46.344287911063645,911864.5909090909,24346.5,2162453.9545454546,97.17646200006658,0.2549818957393819,30.60451036195802,13.420441605862642,-0.29871945423027846,-31.5427589170606,1.0145846544070913,-32.65480182111583,-2.591101559530895,-34.94825244875347,-12.162067926888277,-0.06451911418949852,-0.006756176722733098,0.27411574421195506,1.7597033790600816,50.871889979456746,0.6156006477251933,0.012100307634939871,2.9325600140108417e-05,-0.010829925537106532,0.020470415112125565,1.0007565675864727,1.0466541487167007,0.8046361009635422,211150.59415832438,1604611.2018679662,6413.261374374504,5430.33087433555,540176.8457712216,591921.2246545326,1,0.11212940453166916
2025-06-14 00:00:00+00:00,1,1,0,7541395924,21400,1080413,0.1885860115289688,0.0203896295949834,97.18849182128906,48,1777906,22.332480311393734,891479.0,17523.0,1448144.0,97.22162628173828,0.1604808121919632,26.14318601290385,993908.0,26158.0,2501827.0,97.28369903564452,0.24402616918087,22.436798095703125,966764.7142857143,19768.428571428572,1777946.5714285714,97.23638153076172,0.19724761588232856,46.329385370448016,919192.7826086957,24218.391304347828,2145734.4782608696,97.1769850357719,0.2520951181650161,30.244856881498702,8.703521855141517,21.193320313770702,-18.189464026301707,22.125206870969592,-28.935693794974636,22.77135422996608,-22.71893946374638,17.5131213215614,-0.09786553687742838,-0.034081368226857034,0.24407831405343192,1.7059669860490585,50.48422970889211,0.6076881411682389,0.01203662508781393,2.0670298895972965e-05,-0.012601579938613678,0.01804237214944129,1.0006112197756285,1.0517540309030802,0.7824333026283137,199612.10936501238,1568112.540945004,4645.253946263296,5340.934338919383,473824.9447759288,583844.3577259633,1,0.13589334839998954
2025-06-15 00:00:00+00:00,1,1,0,7541395924,17136,1234488,0.1708848774433136,0.0224871370522708,97.14214324951172,50,1901747,24.07173542181651,1080413.0,21400.0,1777906.0,97.18849182128906,0.1885860115289688,22.332480311393734,1077968.0,23855.0,2283094.0,97.2802505493164,0.2273037731647491,24.15897341569265,989124.7142857143,18808.571428571428,1723468.4285714286,97.2166519165039,0.18918777363640918,46.31692279989428,932330.0833333334,23923.291666666668,2135568.3333333335,97.17553329467773,0.2487113581349452,29.987643487345277,14.519911537262708,14.260750287158697,-28.16600293439531,-19.92523364485981,-16.70307924246658,6.965553859427898,-24.820923531499517,-9.38623917126331,-0.1419684869486182,-0.04768936209296193,0.25122408857287504,1.64640632479391,72.03641244091732,0.6491333236580241,0.009010657563462667,1.9499351895250997e-05,-0.01643153599330493,0.015528869628905104,1.0004231375988593,1.0609168705029068,0.7606720298385414,216958.5584577553,1534994.1459956332,3908.6627888196344,5419.902963026478,338000.0674667334,573178.878921123,1,0.15527275947217062
2025-06-16 00:00:00+00:00,1,0,0,7541395924,14639,896753,0.1468435376882553,0.0158907778825695,97.13040161132812,56,1192742,25.770407517751057,1234488.0,17136.0,1901747.0,97.14214324951172,0.1708848774433136,24.07173542181651,957377.0,21283.0,2126816.0,97.25071716308594,0.2243717461824417,24.54904055595398,980464.1428571428,17859.428571428572,1590029.2857142857,97.19946398053851,0.17811231528009683,46.49140379443672,930907.0,23551.92,2097855.28,97.17372802734376,0.2446366453170776,29.81895404856151,-6.332301695152487,-27.358305629540347,-31.21740356152798,-14.57166199813259,-43.918890961888565,-37.28177302238416,-34.553463086723255,-14.068734527450122,-0.12371687866943315,-0.012087069309796306,0.21487530610736816,1.6142232322055685,61.253620218579236,0.7518409246585391,0.012273389992647201,2.873743247061185e-05,-0.020806176321842482,0.013320476825420058,1.0002648447653208,1.053235331625117,0.7280688265212373,191513.46424616524,1502691.7064227893,3722.914916838949,5621.325302808938,375750.0543386445,591947.6068307285,1,0.11279276337635313
2025-06-17 00:00:00+00:00,1,0,0,7541395924,15004,832382,0.1527824252843856,0.0144521514310519,97.12682342529295,59,1107138,25.88529682159424,896753.0,14639.0,1192742.0,97.13040161132812,0.1468435376882553,25.770407517751057,950696.0,18756.0,1715440.0,97.2475814819336,0.2020685821771621,24.82496213912964,963562.1428571428,17323.428571428572,1503129.0,97.18221282958984,0.17107143572398592,46.64288017764595,927117.5769230769,23223.153846153848,2059750.7692307692,97.17192400418796,0.2411037907004356,29.667659539831998,-12.444987672189633,-7.178230794878859,-20.004265301770097,2.4933397089965226,-35.46040665951593,-7.177076014762617,-24.39080650824047,4.044364287067492,-0.12417589702533594,-0.0036838991457011083,0.18448559711385165,1.5882105889154476,55.47364211929357,0.7518315225098203,0.013552047213583841,3.109782014000074e-05,-0.021715164184563655,0.01143952981019855,1.000105882697161,1.039309540495412,0.7095344093388277,167986.54941733915,1472457.9528388628,3960.848328075938,5757.220945507009,409285.0894879632,611667.1380157222,1,0.1046962385012769
2025-06-18 00:00:00+00:00,1,0,0,7541395924,13985,822716,0.1378473043441772,0.01401386920818,97.11437225341795,61,1167199,29.72031835714976,832382.0,15004.0,1107138.0,97.12682342529295,0.1527824252843856,25.88529682159424,915270.0,18215.0,1607561.0,97.23780822753906,0.1952213495969772,25.11175831158956,950340.1428571428,16719.14285714286,1440220.142857143,97.16457911900112,0.1628751435450145,47.301245898440264,923250.8518518518,22881.0,2026693.2962962964,97.16979245786314,0.23727947639094454,29.669609866399323,-10.112207326799737,-1.1612456780660807,-23.222618720834475,-6.791522260730476,-27.39317512679146,5.424888315639054,-29.389226829568226,-9.775418155856952,-0.12694236570230943,-0.01281949870889365,0.15553661366790691,1.5640425356318348,58.824252824252824,0.7048629198080877,0.011981665524331733,3.612459491799703e-05,-0.0210415976388179,0.009757105975212064,0.9999463481527525,1.0293412033695453,0.6864274400060604,144174.18631986718,1444003.6033546217,4106.563497407744,5918.752603768415,436306.09310432017,623900.890428416,1,0.10348045795658307
2025-06-19 00:00:00+00:00,1,0,1,7541395924,13761,834971,0.1313150972127914,0.0139446104302733,97.10916137695312,64,1067388,26.995954593022663,822716.0,13985.0,1167199.0,97.11437225341795,0.1378473043441772,29.72031835714976,894150.0,17347.0,1486665.0,97.22819519042967,0.1827010363340377,177.1852968464727,941886.0,16206.857142857143,1380323.4285714286,97.14757428850446,0.15553429509912214,25.84562557651883,920098.0,22555.285714285714,1992432.392857143,97.16762706211635,0.2334950342774391,29.574122178064442,-6.6184644634569185,1.4895784207429985,-20.67216233354471,-1.601716124419017,-28.20252040641301,-8.551326723206587,-28.125696576398106,-4.738726783569291,-0.12242725810492905,-0.005365710907578869,0.13047925174257874,1.5401714922768575,60.672213341084145,0.7822555788002312,0.01289220705853255,3.23315687149062e-05,-0.017891202654156287,0.008299737271548065,0.999793627011195,1.023680086251682,0.6661139307755731,122730.33130019737,1417108.709700952,4167.824708010553,6058.438644092454,465767.25348119065,638515.6494322993,1,0.10502188052799037
2025-06-20 00:00:00+00:00,1,0,0,7541395924,14612,864436,0.1220050752162933,0.0141855116659376,97.11019897460938,66,1093531,28.744654496510822,834971.0,13761.0,1067388.0,97.10916137695312,0.1313150972127914,26.995954593022663,891479.0,17523.0,1448144.0,97.22162628173828,0.1604808121919632,26.14318601290385,938022.7142857143,15791.0,1329664.4285714286,97.13165610177177,0.15003776124545504,26.217263931319827,918178.6206896552,22281.379310344826,1961435.7931034483,97.1656467832368,0.22965055293050302,29.545519844217765,-3.0334982652423625,3.5288650743558803,-16.612452205672547,6.18414359421553,-24.487412853970326,2.449249944724885,-23.9752880423151,-7.089833685620728,-0.11461164700742321,0.0010684858581244683,0.12341251360324723,1.515621778767259,59.15527270238828,0.790499043466492,0.013362206135714365,3.325245737573799e-05,-0.011316844395229496,0.007073707768480088,0.9996501779940717,1.021612454427608,0.6533307206573962,116774.74511355795,1391611.5143157237,3831.3518143436877,6129.397543302471,469474.69167977915,648848.4624090578,1,0.10872796099037438
2025-06-21 00:00:00+00:00,1,1,0,7541395924,17214,973809,0.1365193724632263,0.0156738230671207,97.10360717773438,69,1269384,25.342469771703083,864436.0,14612.0,1093531.0,97.11019897460938,0.1220050752162933,28.744654496510822,1080413.0,21400.0,1777906.0,97.18849182128906,0.1885860115289688,22.332480311393734,922793.5714285715,15193.0,1257018.4285714286,97.1195297241211,0.14259966995034895,26.647262425649735,920032.9666666667,22112.466666666667,1938367.4,97.16357879638672,0.22654618024826048,29.405418175133942,-9.866967539265081,12.65252719692378,-19.560747663551403,17.807281686285247,-28.602299559144296,16.081208488831145,-27.60896136654576,11.89647006175909,-0.08734022101173355,-0.006787955276177371,0.12306128548728862,1.4863004890876017,56.56747022945106,0.7671502341685147,0.013560897600018907,2.6024039362609835e-05,-0.006202697753900912,0.005988899884421576,0.9995466503723794,1.0030005498301944,0.629450780384296,116265.7358215787,1367445.4483333838,3054.8841707507067,6093.435663770132,398689.8807055904,649962.6599965304,1,0.12248479582534216
2025-06-22 00:00:00+00:00,1,1,0,7541395924,15490,1130058,0.1420147716999054,0.0177961666094769,97.10335540771484,71,1381017,26.358041604359943,973809.0,17214.0,1269384.0,97.10360717773438,0.1365193724632263,25.342469771703083,1234488.0,17136.0,1901747.0,97.14214324951172,0.1708848774433136,24.07173542181651,907875.0,14957.857142857143,1182628.4285714286,97.1139886038644,0.13847536912986208,26.973877594584508,692686.6333333333,21994.3,1968865.4,97.18886388142904,0.2246518825491269,29.506846419739837,-8.459377490911212,16.045138214988764,-9.605508870214752,-10.015103985128382,-27.381665384512242,8.794265565029956,-16.894476664844184,4.025362216017636,-0.039928954107226744,-0.0002592797804790159,0.128169182475908,0.48655490014820413,72.94932541475696,0.8182789797091711,0.011216363581068459,2.3324482707858567e-05,-0.004705156598773975,-4.636872729843526e-05,0.9992295899491531,1.3106575994272351,0.6163997717650119,121568.45126851554,337030.0757154957,2475.3160226702057,6188.8000906531925,332904.9809696709,597875.2299957367,1,0.14213765060786512
2025-06-23 00:00:00+00:00,1,0,0,7541395924,13956,892613,0.1302987486124038,0.0137917278090781,97.09019470214844,75,1075175,27.382556756337483,1130058.0,15490.0,1381017.0,97.10335540771484,0.1420147716999054,26.358041604359943,896753.0,14639.0,1192742.0,97.13040161132812,0.1468435376882553,25.770407517751057,907283.5714285715,14860.285714285714,1165833.142857143,97.10824475969586,0.13611182783331185,27.204184628668287,717923.9,21533.966666666667,1931521.7,97.20149256388346,0.21973986526330308,29.65234450476181,-0.4616655868449837,-21.011753379030107,-4.665619236286633,-9.903163331181409,-9.856867620994315,-22.146143023583342,-11.26695075337646,-8.24986228352287,-0.04139477291629223,-0.013553296393464809,0.12971416431499438,0.4483404494596549,63.95450311671563,0.8302017530153203,0.012980200450902922,3.06768174780336e-05,-0.004909787859239482,-0.003976252028621412,0.9990406751817488,1.263760088539428,0.6194225507065638,122433.8085980561,321874.32400382834,2236.571787946297,6257.90725448589,284275.5553724845,617885.1027398802,1,0.11227203800339301
2025-06-24 00:00:00+00:00,1,0,0,7541395924,13811,863494,0.1305275857448578,0.0131260541126123,97.09085845947266,77,1058923,30.959176301956177,892613.0,13956.0,1075175.0,97.09019470214844,0.1302987486124038,27.382556756337483,832382.0,15004.0,1107138.0,97.12682342529295,0.1527824252843856,25.88529682159424,911728.1428571428,14689.857142857143,1158945.2857142857,97.10310690743583,0.13293256504195075,27.929024554434278,740993.6,21301.566666666666,1879807.9666666666,97.2036356608073,0.2164278094967206,29.93524768594382,3.7377069662726914,-3.2622200214426633,-7.951213009864033,-1.0389796503296078,-4.35492233127216,-1.5115678842979041,-14.566360952906187,0.17562496562013585,-0.037028870657918045,0.0006836502143725554,0.13252829969717153,0.41262315037525976,62.517665797856935,0.8154447344663073,0.013042484635346824,3.5853335921987015e-05,-0.0041185106549911235,-0.0058964136312470205,0.9989657922495588,1.2304129790826033,0.6142120338004207,124264.51650216864,305751.11363990506,2219.4562954139637,6414.263909085928,278406.31530548533,624005.1307806019,1,0.10860947710116461
2025-06-25 00:00:00+00:00,1,0,0,7541395924,12615,1479392,0.116155207157135,0.0221331027838047,97.09187316894533,82,1012459,25.019936323165897,863494.0,13811.0,1058923.0,97.09085845947266,0.1305275857448578,30.959176301956177,822716.0,13985.0,1167199.0,97.11437225341795,0.1378473043441772,29.72031835714976,1005539.0,14494.142857142857,1136839.5714285714,97.09989275251117,0.12983369401523043,27.257541406722293,786027.2666666667,20920.4,1846662.0,97.20346450805664,0.21143297404050823,30.01319751186647,79.81806601549015,71.32626283448408,-9.796210225241332,-8.659763956266742,-13.257379418590997,-4.387854452117857,-15.736323093327497,-11.01098936727174,-0.023167615617092352,0.0010451132977706834,0.19463755531196247,0.39673243815797715,117.26315789473684,1.4611856270865022,0.012459751496355411,1.6912298708433727e-05,-0.0037127903529563526,-0.007352826857859372,0.9989344849376548,1.2792673265193768,0.6140654957175966,190343.76742568545,311842.51396331715,2294.2104593668073,6582.852796313391,278369.0704552702,643141.2040322094,1,0.1860765582015001
2025-06-26 00:00:00+00:00,1,0,0,7541395924,13341,1413232,0.1224926486611366,0.0208293514040748,97.09193420410156,83,994737,30.416143894195557,1479392.0,12615.0,1012459.0,97.09187316894533,0.116155207157135,25.019936323165897,834971.0,13761.0,1067388.0,97.10916137695312,0.1313150972127914,26.995954593022663,1088147.7142857143,14434.142857142857,1126460.857142857,97.09743172781808,0.12857334422213687,27.746139878318424,827043.8333333334,20465.733333333334,1803316.9333333333,97.20112431844076,0.20565566594401993,30.30235525743973,69.25521964235884,-4.472107460362096,-3.052103771528236,5.755053507728891,-6.8064284027926085,-1.7503918677200803,-6.718533313316078,5.456011537587213,-0.017740007850231,6.28633007426771e-05,0.2176067857230908,0.3756471971539671,105.92354969269975,1.4207077642555126,0.013411571690234011,2.1522384415164063e-05,-0.003241402762282504,-0.008357374554083127,0.9989332161397333,1.315707427380267,0.625187463870482,220874.5557376108,310676.6979151394,2310.215233063111,6620.759816450558,282452.5684592159,655575.9044551082,1,0.1777550145601858
2025-06-27 00:00:00+00:00,1,0,0,7541395924,11880,1298258,0.1026848927140235,0.0188605963285763,97.08932495117188,83,895940,28.41601322008216,1413232.0,13341.0,994737.0,97.09193420410156,0.1224926486611366,30.416143894195557,864436.0,14612.0,1093531.0,97.11019897460938,0.1220050752162933,28.744654496510822,1150122.2857142857,14043.857142857143,1098233.5714285714,97.09444972446987,0.12581331815038405,27.6991911245429,862914.9,20014.233333333334,1743564.4,97.1967145284017,0.1988482187191645,30.510298460462817,50.18555451184356,-8.13553613277933,-18.696961401587732,-10.95120305824151,-18.069080803379144,-9.931971968470055,-15.835556404533612,-16.170567102283194,-0.021495191707887606,-0.002687404418377781,0.22023629101469056,0.3480978404774262,109.27177846982578,1.4490440776792222,0.013259801705692674,2.1887784502231188e-05,-0.0022860935756082675,-0.008937320560713244,0.9989478574000364,1.3328339627862327,0.6327103102093742,229942.6549504355,300378.8132057942,2387.3662576889133,6731.8191407433205,291573.44791717053,653802.0839115953,1,0.16329369112281472
