timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,sort_sort_position,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-06 00:00:00+00:00,0,0,0,7474367816,98.01774597167967,0.051901700052178,52,29297,18.646076838175457,1885003,0.3828213214874267,2895714,1891423.0,28004.0,2864438.0,98.0474090576172,0.324651300907135,18.548919359842937,1056654.0,22620.0,2598914.0,98.04380798339844,0.3033444881439209,15.319817980130514,2054043.0,29682.285714285714,3317947.8571428573,98.06013488769531,0.3341474235057831,18.56936934448424,1607537.3636363635,25835.545454545456,2816021.909090909,98.04711844704367,0.29900928789919073,17.68958383184491,78.39358957615265,-0.33942698169578955,29.51812555260831,4.617197543208107,11.420154726166398,1.091872122908577,26.20019036106509,17.917692126214813,-0.026582006813913317,-0.03025381927236337,0.4911863271138196,0.4911863271138196,64.33896511707283,0.6509628882676645,0.0101173630692247,9.891796960736134e-06,-0.004859106881272875,0.004279674183240934,1.0001327569933498,1.2777575479512395,1.1175151977835518,789600.3733427781,789600.3733427781,5955.2641312310625,5955.2641312310625,1012908.9669739777,1012908.9669739777,7,0.6875094144872774
2025-05-07 00:00:00+00:00,0,0,0,7474367816,98.00125885009766,0.0519047450945617,39,32416,18.98386117686396,2043374,0.4190521836280823,3149184,1885003.0,29297.0,2895714.0,98.01774597167967,0.3828213214874267,18.646076838175457,1256261.0,26332.0,2698636.0,98.04131317138672,0.3061608672142029,17.637829105059307,2166487.714285714,30551.428571428572,3382311.8571428573,98.05441284179688,0.3502747544220516,18.761659640456333,1643857.0833333333,26383.916666666668,2843785.4166666665,98.04329681396484,0.30901286254326504,17.797440277263163,62.655212571273,8.401631191037895,23.10496734011849,10.646141243130703,16.695397230304486,8.753281574078109,36.87320245761387,9.464170386300053,-0.0408545336587296,-0.016820547563678456,0.4643317198921747,0.4643317198921747,63.03402535706574,0.648858037873291,0.010293456878525713,9.290444082395039e-06,-0.013856070382249699,0.0015282264122636797,1.000113378764212,1.3179294819794285,1.1335280723889267,763294.9867611006,763294.9867611006,5987.453236990792,5987.453236990792,970547.7827376622,970547.7827376622,7,0.7452714198961625
2025-05-08 00:00:00+00:00,0,0,0,7474367816,97.99556732177734,0.0534353808645924,39,32762,18.49734381834666,2282417,0.425834983587265,3502198,2043374.0,32416.0,3149184.0,98.00125885009766,0.4190521836280823,18.98386117686396,1580145.0,26341.0,3128044.0,98.06975555419922,0.3094211220741272,19.502283334732056,2266812.285714286,31468.714285714286,3435762.4285714286,98.04381452287946,0.36690530606678556,18.618096852401273,1692977.076923077,26874.53846153846,2894432.5384615385,98.03962531456581,0.31799917954664964,17.851279011192663,44.44351625958378,11.69844580580941,24.376447363425836,1.0673741362290157,11.961276759534067,11.2096974962403,37.62311400488325,1.618605086473579,-0.07564843208044403,-0.005807607358410127,0.44416032677685846,0.44416032677685846,69.66446906571437,0.651709682973469,0.00935469400796471,8.104275298541573e-06,-0.017969131469724644,-0.000372750418526317,1.0000427297462655,1.3389503712797655,1.1537932474852866,751953.2517118845,751953.2517118845,5999.279673641169,5999.279673641169,947001.9980592803,947001.9980592803,7,0.8324565930589014
2025-05-09 00:00:00+00:00,0,0,0,7474367816,97.98636627197266,0.0539896627034339,37,43002,19.147454897562664,2499285,0.4614876210689544,3961119,2282417.0,32762.0,3502198.0,97.99556732177734,0.425834983587265,18.49734381834666,2347442.0,33651.0,3518822.0,98.08106994628906,0.3588030934333801,18.560399293899536,2288504.1428571427,32804.57142857143,3498947.714285714,98.03028542654855,0.381574524300439,18.701961938638867,1750570.5,28026.5,2970624.4285714286,98.03582109723773,0.32824835394109997,17.943863003076235,6.468445226761732,9.501681769808057,27.788178657395022,31.255723093828223,12.569462166600065,13.103799385414527,28.618629413974105,8.372406884316774,-0.0965565265226731,-0.009389251020375244,0.4306640060132171,0.4306640060132171,58.1188521731042,0.6309541240861171,0.010856020519449045,7.661169989173974e-06,-0.01880209786551527,-0.001819887266053905,0.999943534203853,1.3072904763659292,1.1624567792011158,753907.7043385605,753907.7043385605,7197.291581934458,7197.291581934458,953467.3791971244,953467.3791971244,7,0.9115539694031443
2025-05-10 00:00:00+00:00,0,1,0,7474367816,97.9851303100586,0.0646297911005448,34,41829,18.279274384180702,3302808,0.4208012819290161,5142824,2499285.0,43002.0,3961119.0,97.98636627197266,0.4614876210689544,19.147454897562664,2676242.0,31775.0,3992356.0,98.10324096679688,0.3082548081874847,18.85185702641805,2378013.5714285714,34240.857142857145,3663300.285714286,98.01341247558594,0.39765259197780056,18.62016441831924,1854053.0,28946.666666666668,3115437.7333333334,98.03244171142578,0.3344185491402944,17.966223761816533,23.412157794399757,32.15011493287081,31.641227380015735,-2.7277801032510096,28.816768845263297,29.832605382468948,36.51085749588021,-8.81634463903833,-0.12039424546458344,-0.0012613611067413544,0.3667457393022626,0.44750797342441617,78.957877121683,0.64221668052092,0.008133467500838546,5.534463053776559e-06,-0.013217926025388904,-0.00274592808314939,0.99980588838238,1.2826028012298307,1.1890865294406214,722677.7971083283,829703.5006514591,7497.681236061079,7797.533883649796,792714.5622920898,1076442.160249712,8,1.0
2025-05-11 00:00:00+00:00,0,1,0,7474367816,97.97852325439452,0.058081052391427,33,39617,18.00127339363098,3276867,0.4420708417892456,5229682,3302808.0,41829.0,5142824.0,97.9851303100586,0.4208012819290161,18.279274384180702,2741785.0,32376.0,4127625.0,98.06040954589844,0.3489194512367248,18.23822045326233,2454453.8571428573,35275.28571428572,3820737.0,98.00171443394252,0.4109599334853035,18.58631483837191,1942978.875,29613.5625,3247578.0,98.02907180786133,0.34114681743085384,17.968414363804936,19.51582636858835,-0.7854225858723862,22.365332344946864,-5.288197183772025,26.69954271524182,1.6889164396837186,26.697104510038372,5.054537800532977,-0.08350596523420961,-0.006742916647828334,0.35896156478824526,0.45134237397604127,82.71157049825837,0.6265899864293878,0.007575411358585214,5.493438671814361e-06,-0.010242189679824019,-0.0034507302676922195,0.9997209259109132,1.2632426881856125,1.2046424368845239,761384.888195351,876948.698027798,7018.293625382732,7991.501727616655,919100.3510388763,1166557.33275366,8,0.9921457741412761
2025-05-12 00:00:00+00:00,0,0,0,7474367816,97.98125457763672,0.0376732025264993,33,32697,18.89918001492818,2286196,0.3942103981971741,3547503,3276867.0,39617.0,5229682.0,97.97852325439452,0.4420708417892456,18.00127339363098,1891423.0,28004.0,2864438.0,98.0474090576172,0.324651300907135,18.548919359842937,2510850.0,35945.71428571428,3918317.714285714,97.99226379394531,0.42089694738388056,18.63635207481266,1963168.1176470588,29794.941176470587,3265220.6470588236,98.02625902961282,0.34426820453475504,18.023165284459242,20.871745770248108,-30.232261486352662,16.75832023996573,-17.467248908296938,23.846388017474986,-32.16599020743518,21.425787328028022,-10.826419448602465,-0.0674719307897309,0.0027876754532307757,0.30082669247599436,0.4345896447234766,69.91852712704141,0.6444519865234825,0.009216902926677461,8.2666454443463e-06,-0.005906513759067664,-0.003813201305914935,0.9996532027641978,1.2789785945634455,1.2225844322529924,668821.5820708526,853172.5347806916,5907.281913866147,7773.793374783222,827199.3965550896,1131854.2224411534,8,0.6921976693770876
2025-05-13 00:00:00+00:00,0,0,0,7474367816,97.98098754882812,0.0324769917898456,32,31485,18.834617853164673,2082757,0.3979789912700653,3296357,2286196.0,32697.0,3547503.0,97.98125457763672,0.3942103981971741,18.89918001492818,1885003.0,29297.0,2895714.0,98.01774597167967,0.3828213214874267,18.646076838175457,2539100.5714285714,36258.28571428572,3975552.4285714286,97.9870125906808,0.42306232878140043,18.663286505525406,1969811.9444444445,29888.833333333332,3266950.4444444445,98.023743947347,0.34725213713116115,18.068245982720654,10.490911685551696,-8.898580874080785,7.468341468409734,-3.706762088264981,13.83572410811289,-7.079514802383535,3.9594633140454416,0.9559852023503179,-0.03750180386944413,-0.0002725305057071914,0.25328606953971783,0.4204354436232481,66.14866924982532,0.6318358018152155,0.009551450418916878,9.043113915858046e-06,-0.0034743717738494216,-0.004005353394187548,0.9996252810269528,1.2890065869433471,1.2183145430768216,581689.6410193826,828178.7587168729,5220.807768750132,7552.200421458791,782251.409561663,1098084.4097689192,8,0.6306018999590651
2025-05-14 00:00:00+00:00,0,0,0,7474367816,97.97917938232422,0.0311608305166879,31,30341,18.7121737798055,2098632,0.3834010660648346,3244499,2082757.0,31485.0,3296357.0,97.98098754882812,0.3979789912700653,18.834617853164673,2043374.0,32416.0,3149184.0,98.00125885009766,0.4190521836280823,18.98386117686396,2546994.5714285714,35961.857142857145,3989168.8571428573,97.98385838099888,0.4179693119866507,18.624474020231336,1976591.9473684211,29912.63157894737,3265768.789473684,98.02139844392475,0.3491547123381966,18.102136919409332,2.704252868050583,0.7622108580117581,-6.401159921026656,-3.633476258535806,3.0266570641791724,-1.5731912532532144,-8.507560384147483,-3.6629886313115034,-0.022529779752333834,-0.001845425882240903,0.2139439020129944,0.40746269919048295,69.16590864148705,0.6468275543227,0.0093515179534597,8.916363070534724e-06,-0.002278464181074891,-0.004108201411734682,0.9996170217572712,1.2885788464430243,1.197089133317494,504210.39613742096,805387.4900729099,4930.572904879275,7340.152603700691,744028.8827933421,1067158.658518424,8,0.6354084161113815
2025-05-15 00:00:00+00:00,0,0,0,7474367816,97.97447204589844,0.0297912672030891,31,30358,17.963740587234497,2107442,0.3797225058078766,3326189,2098632.0,30341.0,3244499.0,97.97917938232422,0.3834010660648346,18.7121737798055,2282417.0,32762.0,3502198.0,97.99556732177734,0.425834983587265,18.49734381834666,2521998.1428571427,35618.42857142857,3964024.714285714,97.98084477015904,0.41138181516102384,18.548244987215316,1983134.45,29934.9,3268789.8,98.01905212402343,0.3506831020116806,18.09521710280059,-7.666215244628827,0.41979727746455087,-7.337769366949509,0.05602979466727831,-5.025672449130514,2.5178001287718077,-10.828719940041932,-0.9594548848583351,-0.0215267653991269,-0.00480442524162239,0.19188229763798376,0.3955619186243179,69.41737211370598,0.6335903841933263,0.00912695907329407,8.523950867109808e-06,-0.0016114371163419984,-0.004191692610431982,0.999610204822058,1.2717232272663828,1.173087077196327,459443.97399351164,784452.4679319814,4603.180851980936,7145.07397405631,734426.7404742616,1038783.8262492397,8,0.6380758433429978
2025-05-16 00:00:00+00:00,0,0,0,7474367816,97.98214721679688,0.028086725556616,31,36643,17.8906174103419,2077124,0.3827160894870758,3498460,2107442.0,30358.0,3326189.0,97.97447204589844,0.3797225058078766,17.963740587234497,2499285.0,43002.0,3961119.0,97.98636627197266,0.4614876210689544,19.147454897562664,2461689.4285714286,34710.0,3897930.5714285714,97.98024204799107,0.4001287392207554,18.368696774755204,1987610.142857143,30254.333333333332,3279726.476190476,98.01729474748883,0.3522084823676518,18.085474260302558,-16.891270903478393,-1.4386161042628909,-14.787684293753777,20.70294485802753,-11.680007593813768,5.17923064504151,-17.0690454056857,0.788360877591443,-0.00430575735819172,0.00783384767293338,0.1967012027139915,0.38481627560936044,56.68387730597097,0.5937250693947996,0.01047403415387509,8.61316358444576e-06,-0.0006831032889199217,-0.004099382672991275,0.9996219779418192,1.2385172401227575,1.1360565098573696,467184.39431213535,764864.7325376746,4677.409250504308,7116.33815479094,734832.9604669304,1013720.9055756727,8,0.6288963815032542
2025-05-17 00:00:00+00:00,0,1,0,7474367816,97.99352264404295,0.0366326119175569,31,39718,17.87519371509552,2868173,0.3835028111934662,4558873,2077124.0,36643.0,3498460.0,97.98214721679688,0.3827160894870758,17.8906174103419,3302808.0,41829.0,5142824.0,97.9851303100586,0.4208012819290161,18.279274384180702,2399598.714285714,34408.42857142857,3814509.0,97.98144095284599,0.39480038625853403,18.310970964885893,2027635.7272727273,30684.5,3337869.5,98.0162141973322,0.35363095185973425,18.075916053702237,-13.159559986532676,38.08386018360002,-5.046737909106125,8.391780149005257,-11.354675952356141,30.310851060180767,-8.863678020315946,0.20556274690326504,0.0085649056727366,0.011609693775049834,0.20066869510880583,0.37959410481226663,72.2116115712883,0.6291406606104929,0.008712239030953696,6.232255684311873e-06,0.0014381408691392114,-0.003846563234766583,0.9996452296717336,1.183446652675279,1.1164192053390434,479358.61155504244,769678.5687794602,4895.1324741584285,7231.990464002878,767150.98038598,1026191.3835845701,8,0.8684044001346732
2025-05-18 00:00:00+00:00,0,1,0,7474367816,97.98971557617188,0.0334652591728122,31,30140,18.040181318918865,2769290,0.3377740085124969,4367748,2868173.0,39718.0,4558873.0,97.99352264404295,0.3835028111934662,17.87519371509552,3276867.0,39617.0,5229682.0,97.97852325439452,0.4420708417892456,18.00127339363098,2327087.714285714,33054.57142857143,3691375.5714285714,97.98303985595703,0.3799008386475699,18.316529239927018,2059881.5652173914,30660.82608695652,3382646.8260869565,98.01506208336872,0.3529415195402892,18.074362369581223,-15.489704037423547,-3.4475953856339947,-23.921548830047712,-24.1150108263256,-16.481575743993616,-4.192373860820431,-23.592787267899375,-11.923981088602876,0.011423239915853145,-0.003885019915972343,0.2011778921719343,0.37270067871168,91.87784081483693,0.6340313969506948,0.006900579680746307,6.514368233211629e-06,0.00190789358956059,-0.003653771321292765,0.9996732927906076,1.1297191807433467,1.076384663222382,480970.22733623924,767719.2574221995,4998.977517980523,7066.627707060676,779101.5582570268,1025337.6027157926,8,0.8384653301069878
2025-05-19 00:00:00+00:00,0,0,0,7474367816,97.99498748779295,0.0214125718287122,30,25968,17.58220613002777,1849221,0.3150622844696045,3007156,2769290.0,30140.0,4367748.0,97.98971557617188,0.3377740085124969,18.040181318918865,2286196.0,32697.0,3547503.0,97.98125457763672,0.3942103981971741,18.89918001492818,2264662.714285714,32093.285714285714,3614183.1428571427,97.98500170026504,0.36859396525791716,18.128390113512676,2051104.0416666667,30465.291666666668,3367001.375,98.0142256418864,0.35136321807901066,18.053855859599828,-19.113628052887854,-33.22400326437462,-20.57986971281769,-13.842070338420708,-15.231755970326166,-31.150881415319752,-20.077632170418212,-6.723940703108333,0.014015854578963705,0.005380066254989657,0.2028934650595497,0.3666681725499597,71.20878740036197,0.6149399582396263,0.008635398816889175,9.507893660159663e-06,0.0029329572405050798,-0.0034160647184961323,0.9997018397948872,1.1041188883063757,1.0490397010623687,484460.16101868195,752074.5706677531,5216.863156371622,6977.367153123931,767383.3500861838,1005724.8527493606,8,0.5598935814615926
2025-05-20 00:00:00+00:00,0,0,0,7474367816,97.9863052368164,0.0191350044880226,29,26345,17.020622690518696,1707315,0.3160322308540344,2812813,1849221.0,25968.0,3007156.0,97.99498748779295,0.3150622844696045,17.58220613002777,2082757.0,31485.0,3296357.0,97.98098754882812,0.3979789912700653,18.834617853164673,2211028.1428571427,31359.0,3545105.4285714286,97.98576136997767,0.35688728519848417,17.869247947420394,2037352.48,30300.48,3344833.84,98.01310882568359,0.3499499785900116,18.01252653283658,-18.026202768733945,-7.673825897499542,-16.32523423852629,1.4517868145409674,-14.669042218424766,-6.462684343612368,-20.5907251924317,0.30785861470623566,0.005427265147361915,-0.008859892938528624,0.21081531851271498,0.3629432556611071,64.80357549533136,0.6069775676600017,0.009366065441938215,9.969228127961489e-06,0.002499171665742324,-0.003279630220851411,0.9997209816520098,1.0852457611346382,1.0198237091953077,500699.9489392681,739443.3420204305,5475.6600530423275,6879.9883001354,774900.5909605401,990768.5735464279,8,0.5169283228089553
