timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,sort_sort_position,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-08 00:00:00+00:00,1,0,0,6255392043,0.003911821778044,447.0,33.628127574920654,1676,0.0110320663079619,146910.0,95.49881744384766,116386,146555.0,1517.0,110271.0,95.49884033203124,0.0118205677717924,33.79436469078064,151558.0,1397.0,107061.0,95.49237823486328,0.0094704423099756,28.36923805872599,147883.85714285713,1372.2857142857142,98633.42857142857,95.49771990094867,0.010106840570058086,31.367990516480948,164376.43333333332,1096.4,80514.9,95.49624176025391,0.008294291514903256,33.059831476960206,-3.066812705366917,0.2422298795673905,19.97136721546171,10.481212920237315,8.709987763985016,5.545428988582679,16.489451568079126,-6.67058874880877,0.006743165374456517,-2.3966975415401492e-05,0.017269040291512577,0.3155616070243095,87.60286225402504,1.2622543754886715,0.014400233703076804,0.00022890135915568373,0.0009291512625512912,-0.0002449824892247288,1.0000154785221649,0.8996658106272968,1.2185297022534145,2558.4132531991,51870.891459590945,233.55025108139668,445.1249805120474,17995.731876302933,39415.29448843849,7,0.04196904557916626
2025-08-09 00:00:00+00:00,1,1,0,6255392043,0.0039870953308268,431.0,27.26304316520691,1565,0.0104344775900244,150215.0,95.49974060058594,122492,146910.0,1676.0,116386.0,95.49881744384766,0.0110320663079619,33.628127574920654,149276.0,1316.0,97645.0,95.4963607788086,0.0088921478018164,30.005153576533,148018.0,1407.857142857143,102183.0,95.49820273263114,0.010327173396944944,30.976260457720077,162998.36666666667,1123.0333333333333,82647.13333333333,95.4961758931478,0.00843205548201993,33.12256834316945,0.6290361478067386,2.2496766727928774,18.92097264437691,-6.622911694510735,25.446259409083915,5.246335469901875,17.344851014430375,-5.416833993340098,0.0035392152641033903,0.0009666682404985139,0.016786940266493074,0.31701342831716584,95.92273307790549,1.2263149731005036,0.012776240274954487,0.0001814922722293691,0.0009514944894015898,-0.0001846517153371951,1.0000212242999722,0.9080949890908927,1.224751594550826,2492.6376030821098,51672.67102709845,229.0022433787306,448.56449067981185,18400.235856259595,39911.76751607797,7,0.042913213407354565
2025-08-10 00:00:00+00:00,1,1,0,6255392043,0.0040618884537266,417.0,27.33811640739441,1519,0.0114187635481357,153537.0,95.50401306152344,129548,150215.0,1565.0,122492.0,95.49974060058594,0.0104344775900244,27.26304316520691,147627.0,1178.0,89825.0,95.49275207519533,0.0088828606531023,30.656165997187298,148862.2857142857,1456.5714285714287,107857.71428571429,95.49981144496373,0.010689445239092571,30.502253373463947,161518.66666666666,1142.9,84726.86666666667,95.49625244140626,0.008583337798093706,33.242382924510665,4.003332723688757,2.2114968545085434,28.947368421052634,-2.939297124600637,44.22265516281658,5.760376187832672,28.54826833456794,9.433016167980469,0.011792503706709034,0.004473793238202184,0.018528592947149074,0.31743681539574553,101.01118421052631,1.1851654586295532,0.011725293132328308,0.00017805439961048346,0.0007953643798795334,-9.587747236567296e-05,1.0000372685154284,0.9216413730154145,1.2453716130648633,2760.490361056554,51271.971173633625,212.51597225032893,452.57991102352014,19175.78578816137,40694.60853956568,7,0.043862237772026746
2025-08-11 00:00:00+00:00,1,0,0,6255392043,0.0040810511978417,413.0,27.54007689158122,1495,0.0118025252595543,154760.0,95.50939178466795,116430,153537.0,1519.0,129548.0,95.50401306152344,0.0114187635481357,27.33811640739441,150787.0,1135.0,83487.0,95.4953384399414,0.008607636205852,34.43418105443319,149429.85714285713,1508.0,112563.85714285714,95.50181906563895,0.011145857961050042,29.517381350199383,160371.7,1167.2333333333333,86466.13333333333,95.4965082804362,0.008790932099024405,33.262209946003516,2.6348425262124664,0.7965506685684964,31.718061674008812,-1.579986833443059,39.45883790290703,-10.125976472041254,37.116915460834846,3.360799177606699,0.014716262548652992,0.005631934169136876,0.01823542225639132,0.3181130389755001,103.44919786096257,1.3291992682361227,0.012840222964674356,0.00017795230640523917,0.001182828630720506,2.657643149652782e-05,1.0000556123495863,0.9317719843517099,1.267881248029089,2731.0853255555376,51016.32885266721,187.11272091879442,451.18355339103744,17513.03847545881,40903.84047539751,7,0.04421162272024893
2025-08-12 00:00:00+00:00,1,0,0,6255392043,0.0040904926102814,409.0,32.07213528951009,1342,0.0101470341905951,155591.0,95.51205444335938,104423,154760.0,1495.0,116430.0,95.50939178466795,0.0118025252595543,27.54007689158122,148353.0,1380.0,92645.0,95.5001220703125,0.010489516891539,28.539364417394,150463.85714285713,1502.5714285714287,114246.42857142857,95.50352369035993,0.011096931860915201,30.022062903358826,159139.63333333333,1186.0333333333333,88220.33333333333,95.49685287475586,0.008916663269822744,33.28075133826998,4.878903695914483,0.5369604548979057,-2.753623188405796,-10.234113712374581,12.713044416860054,-10.312634200807347,-3.2649997562819277,-14.026583570486817,0.0124946154917982,0.0027878501178468795,0.020511918877237276,0.3183204407603335,115.85331347728965,1.4899927219796216,0.01285145177353865,0.00020612971932689402,0.0020370483398438935,0.00016279379703797178,1.0000698537742685,0.9454832463242896,1.2445161968234557,3083.169968630538,50657.39822510453,157.15913751818238,446.1277444497309,15105.563988548396,40492.138244468915,7,0.044449021650725326
2025-08-13 00:00:00+00:00,1,0,0,6255392043,0.0041360160927425,403.0,33.512997468312584,1200,0.0095839528366923,157723.0,95.51348876953124,90796,155591.0,1342.0,104423.0,95.51205444335938,0.0101470341905951,32.07213528951009,145679.0,1404.0,100175.0,95.5018081665039,0.0110230883583426,28.51857630411784,152184.42857142858,1473.4285714285713,112906.57142857143,95.50519234793526,0.010891341072108015,30.735551641100926,158289.66666666666,1201.2666666666667,89653.46666666666,95.49724527994792,0.009029835462570137,33.27253823412789,8.267492226058671,1.370259205223956,-14.529914529914533,-10.581222056631889,-9.362615423009736,-13.049807034848648,-13.055647155010963,-5.54922101696177,0.012230766360943335,0.0015017226675961837,0.024200409740364914,0.3187378048474641,131.3263946711074,1.737094837935174,0.013216295692588963,0.00021247874431483215,0.0028596605573445433,0.00030366517810583753,1.0000832177720316,0.9614299642939121,1.2061505569236632,3647.235108966918,50452.900883370145,154.59966023578258,438.21046221580633,13434.959599886824,39766.62991255716,7,0.045058088461526376
2025-08-14 00:00:00+00:00,1,0,0,6255392043,0.0041390483623242,404.0,31.316861708958943,1217,0.009438413195312,158214.0,95.51669311523438,83921,157723.0,1200.0,90796.0,95.51348876953124,0.0095839528366923,33.512997468312584,146555.0,1517.0,110271.0,95.49884033203124,0.0118205677717924,33.79436469078064,153850.0,1430.5714285714287,109142.28571428571,95.50774274553571,0.010551033275467957,30.381622643697828,158566.2,1217.7333333333333,90908.23333333334,95.49774449666342,0.00914986046651994,33.26317281855477,7.955375115144481,0.3113052630244084,-19.77587343441002,1.416666666666666,-23.895675200188627,-7.571919467817967,-20.152623989559714,-1.5185763521612827,0.018694240831695907,0.003354861961812894,0.02754355192063802,0.31802592588139633,129.89655172413794,1.8852505898334166,0.014501560973284717,0.0001979386386180763,0.003184454781669015,0.0004599718681577795,1.000104696178166,0.9702572174902343,1.1531359755785369,4164.555539451982,50428.16256849467,161.56149103229947,428.7993609533616,14481.144335247958,38936.00304804614,7,0.0451983566623253
2025-08-15 00:00:00+00:00,1,0,0,6255392043,0.0041060808921359,412.0,32.001319885253906,1272,0.0081542655825614,157290.0,95.51856994628906,79843,158214.0,1217.0,83921.0,95.51669311523438,0.009438413195312,31.316861708958943,146910.0,1676.0,116386.0,95.49881744384766,0.0110320663079619,33.628127574920654,155332.85714285713,1372.857142857143,103921.85714285714,95.51056453159877,0.010139918886125029,30.14922154517401,158842.86666666667,1235.3666666666666,92073.16666666667,95.49830627441406,0.00922239478677506,33.121266949176785,7.065550336940984,-0.5840191133527961,-24.105011933174225,4.519309778142966,-31.398106301445196,-4.859331990800875,-26.08578162119618,-13.605545616379978,0.020683504749174908,0.001964924657116285,0.029503122828495456,0.3172731140928584,123.55852317360565,1.9699664345473673,0.01593106557787686,0.00020345296224993107,0.0030694689069468446,0.0006217235187544822,1.0001283609905027,0.9779026304582168,1.0994887033751473,4472.91998261212,50396.570958770026,164.07348929694354,419.3773285218804,15701.686365127613,38023.97942322908,7,0.04493438962049596
2025-08-16 00:00:00+00:00,1,1,0,6255392043,0.0039684725012277,422.0,32.94213549296061,1253,0.0079006720334291,152341.0,95.5218276977539,81149,157290.0,1272.0,79843.0,95.51856994628906,0.0081542655825614,32.001319885253906,150215.0,1565.0,122492.0,95.49974060058594,0.0104344775900244,27.26304316520691,155636.57142857142,1328.2857142857142,98015.71428571429,95.5137198311942,0.009777946663754271,30.960520449138823,158420.3,1250.4,93074.83333333333,95.49897664388021,0.009284022124484129,33.16539006100761,1.4153047298871568,-3.146417445482863,-19.936102236421725,-1.4937106918239018,-33.75159194069817,1.6357100810340253,-24.283013066391323,-3.109949590980088,0.023127913258269572,0.003410594889219354,0.02914317874184784,0.31811677751980155,121.48405103668262,1.8772766481823784,0.015440542205791743,0.0002162380400215345,0.0027299608503099197,0.0007969942188367561,1.0001543805790607,0.9824282079289802,1.0532015685278848,4424.729725461029,50396.15532972021,166.58906801582725,411.3127512129098,16589.124285356018,37296.21517460669,7,0.04352056614645543
2025-08-17 00:00:00+00:00,1,1,0,6255392043,0.0038996962537377,430.0,28.502639929453533,1216,0.0087570967152714,150026.0,95.52009582519533,85872,152341.0,1253.0,81149.0,95.5218276977539,0.0079006720334291,32.94213549296061,153537.0,1519.0,129548.0,95.50401306152344,0.0114187635481357,27.33811640739441,155135.0,1285.0,91776.28571428571,95.51601736886161,0.009397708544773658,31.126880952290126,157973.66666666666,1264.4,94244.66666666667,95.49960174560547,0.00938406493514771,32.53409566216999,-2.2867452145085565,-1.519617174627974,-19.947333772218567,-2.9529130087789346,-33.71414456417698,5.820157980997909,-23.30958883283699,10.83989663434477,0.016839882593755462,-0.0018130647207237338,0.028250753547163776,0.3191015643385512,123.27526705012325,1.7470683451142968,0.014160446240378233,0.0001899834025172371,0.0020264216831834716,0.0009495651363940174,1.000171892059821,0.9820307604009951,1.0014539125336661,4294.076198860509,50409.644157630166,163.53554239472828,402.36332869168166,16809.627960008216,36464.88207930281,7,0.04285922014879857
2025-08-18 00:00:00+00:00,1,0,0,6255392043,0.0039416964372182,422.0,31.18967072168986,1098,0.0085935741662979,151948.0,95.52217864990234,75385,150026.0,1216.0,85872.0,95.52009582519533,0.0087570967152714,28.502639929453533,154760.0,1495.0,116430.0,95.50939178466795,0.0118025252595543,27.54007689158122,154733.2857142857,1228.2857142857142,85912.71428571429,95.51784406389508,0.008939286960022743,31.648251499448502,157766.0,1275.0666666666666,95103.26666666666,95.50030212402343,0.009483963235591798,32.59152460495631,-1.8170069785474308,1.281111274045843,-26.55518394648829,-9.703947368421051,-35.25294168169716,-12.212362586174773,-27.18868227508101,-1.8673146396605889,0.01338807105297768,0.002180509440474765,0.028143216131541113,0.319597406554816,138.26023657870792,2.0155997134746504,0.014565038601331813,0.00020526407361476457,0.0017400469098829202,0.0011060194921434477,1.0001836846531529,0.9807771364824215,0.9425687065587758,4280.064534338693,50421.6044425271,167.88038651310197,393.1605737883662,17538.73006291574,35672.734761645355,7,0.04340829445009294
2025-08-19 00:00:00+00:00,1,0,0,6255392043,0.0037490216737666,422.0,30.789494514465332,1069,0.0084379082545638,144817.0,95.52442169189452,75302,151948.0,1098.0,75385.0,95.52217864990234,0.0085935741662979,31.18967072168986,155591.0,1342.0,104423.0,95.51205444335938,0.0101470341905951,32.07213528951009,153194.14285714287,1189.2857142857142,81752.57142857143,95.51961081368583,0.00869512611201827,31.46501710301354,156602.9,1282.8333333333333,95845.3,95.50102513631185,0.00955371040229991,32.3094376789199,-6.924565045536058,-4.693052886513804,-20.342771982116247,-2.64116575591985,-27.887534355458087,-0.1101014790740873,-16.843600838710326,-1.811422217598213,0.012948364064846452,0.0023481897333921253,0.030354738069204842,0.32119620671470467,135.3429906542056,1.9231239127259205,0.014195981567799424,0.00021260820142845042,0.0016177041190067578,0.0012783827055020017,1.0001946123337153,0.9782331160990178,0.9101308021567256,4608.729526309302,50300.25744052222,185.8094409646953,386.43178309825123,18619.431073479253,34992.66604752747,7,0.04137112023441645
2025-08-20 00:00:00+00:00,1,0,0,6255392043,0.0036700822317285,425.0,32.26885835329691,1212,0.0088857375085353,142052.0,95.52383422851562,80050,144817.0,1069.0,75302.0,95.52442169189452,0.0084379082545638,30.789494514465332,157723.0,1200.0,90796.0,95.51348876953124,0.0095839528366923,33.512997468312584,150955.42857142858,1191.0,80217.42857142857,95.52108873639789,0.008595381065138701,31.287282943725586,155675.66666666666,1297.5333333333333,96818.26666666666,95.50173645019531,0.00964587169388925,32.29039522939258,-9.935773476284371,-1.909306227859986,1.0000000000000009,13.376987839101972,-11.83532314198863,6.305277416270494,-7.285254216651326,5.307349173052267,0.010831411476708297,-0.0006149876319416769,0.033389237057202134,0.3231312107581199,117.10799670239076,1.7745187443005084,0.015140348028132066,0.0002271606960310371,0.0011956351143981253,0.0014356738335566607,1.000202638055829,0.9696790243696527,0.8910942772112503,5060.804275814624,50303.66665557749,188.26298241931343,374.493564544233,19206.1765666084,34092.98540850238,7,0.04058121885924529
2025-08-21 00:00:00+00:00,1,0,0,6255392043,0.0039175907371354,425.0,37.78993018468221,1166,0.0092907855287194,151948.0,95.52590942382812,82542,142052.0,1212.0,80050.0,95.52383422851562,0.0088857375085353,32.26885835329691,158214.0,1217.0,83921.0,95.51669311523438,0.009438413195312,31.316861708958943,150060.2857142857,1183.7142857142858,80020.42857142857,95.52240535191127,0.008574291398482614,32.212007011686055,158262.13333333333,1237.6,93538.8,95.50287322998047,0.009159068545947424,32.6825488752789,-3.9604586193383695,6.966462985385635,-4.1906327033689355,-3.7953795379537913,-1.643212068492983,3.1130543410368583,-1.56411531830295,4.558406320184738,0.009648898316272358,0.0021724372029963135,0.031921284552706874,0.30276566858165477,130.20394173093402,1.8408344741528657,0.014125970706177386,0.00024870140760835683,0.0010841914585647486,0.0015231428475209255,1.0002045186837862,0.9481755525071003,0.9361532076617601,4850.603354390081,47916.34060982566,185.1069782762321,203.38066907086414,19113.238084988443,30237.37804656717,7,0.04340829445009294
2025-08-22 00:00:00+00:00,1,0,0,6255392043,0.0038642007450814,435.0,31.290356159210205,1265,0.0084968013688921,150215.0,95.52600860595705,83117,151948.0,1166.0,82542.0,95.52590942382812,0.0092907855287194,37.78993018468221,157290.0,1272.0,79843.0,95.51856994628906,0.0081542655825614,32.001319885253906,149049.57142857142,1182.7142857142858,80488.14285714286,95.52346801757812,0.008623225082244144,32.11044076510838,149577.3,1241.2666666666667,88908.96666666666,95.50431594848632,0.009128921292722173,33.05282265875074,-4.498060906605628,-1.1405217574433357,-0.5503144654088077,8.490566037735858,4.1005473241235935,0.6966150565772544,4.200694505992564,-8.545931421761487,0.007787658119418062,0.00010382746369330675,0.030638903973735823,0.03116278499644068,118.65323854660348,1.8072499338290142,0.015219326740296928,0.00020830241891150214,0.0009223393031575572,0.001533464170802215,1.0002005361632256,0.9964718672457079,0.9446050421224265,4662.972000146252,4661.245240248106,151.68143670773352,202.83098677320118,18242.040034366542,18075.38047385722,7,0.042913213407354565
