timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-20 00:00:00+00:00,0,0,0,2783797267,86.87224578857422,0.0021082635407724,0.0623636022210121,4359,14.497601389884949,431233.0,313674,168.0,454850.0,4585.0,339828.0,86.8592300415039,0.0663774237036705,13.70318873723348,379198.0,3952.0,278448.0,86.83242797851562,0.0592196434736251,13.714667916297913,553532.4285714285,5029.714285714285,405229.0,86.85374886648995,0.0658571124076843,14.0030395117673,571755.8666666667,5507.966666666666,425671.23333333334,86.81582845052084,0.07266969991226986,13.753778993664575,13.722382502017405,-5.192261185006042,10.29858299595141,-4.929116684841873,12.650836062747794,-7.696246336381929,5.308979526003466,-6.046967867534825,0.045855921555526535,0.014984875026047284,0.3353733916639907,0.33004091922252804,98.90665137614678,1.3747764405834064,0.013896548975850801,3.3618873720265445e-05,0.004300526210244824,0.0030607094091095587,1.00043679150042,0.9681272389884152,0.906252708999624,185717.01615939254,188702.83180553984,977.7214175467782,1284.2747177199592,135005.3701438207,149069.8498974926,9,0.29478196553666447
2025-03-21 00:00:00+00:00,0,0,0,2783797267,86.87887573242188,0.0023415584809352,0.0554126985371112,4848,13.981111884117126,479711.0,346834,171.0,431233.0,4359.0,313674.0,86.87224578857422,0.0623636022210121,14.497601389884949,416290.0,4273.0,307110.0,86.84400939941406,0.0491512194275856,13.4960724512736,562592.5714285715,5111.857142857143,410903.85714285716,86.85872977120536,0.06675160942333082,14.072330859316377,568635.5,5464.466666666666,424110.4,86.81972173055013,0.07177399322390551,13.727736672728954,15.234812270292352,11.241718514121146,13.456587877369518,11.218169304886437,12.934779069388824,10.571485044982998,12.73921416893964,-11.14577002666941,0.0401482304294154,0.007631831993615279,0.3381745642719219,0.3331634024564809,98.92988244998969,1.3831101244107429,0.013977828073867977,2.914480330722835e-05,0.005601337977819015,0.003096768694273757,1.0004492993052465,0.9893729312161683,0.930025019161092,186480.01061700823,189448.53793754225,964.9215677287683,1283.7741431321479,135698.75339060204,149660.5612897355,9,0.32792052433268987
2025-03-22 00:00:00+00:00,0,1,0,2783797267,86.89212799072266,0.0036888868758532,0.0688924565911293,6224,13.905588507652284,757320.0,572549,169.0,479711.0,4848.0,346834.0,86.87887573242188,0.0554126985371112,13.981111884117126,775596.0,6935.0,583259.0,86.84455108642578,0.0763386264443397,13.41766357421875,559981.7142857143,5010.285714285715,409373.85714285716,86.8655264718192,0.06568787087287219,14.142034421235453,575065.4666666667,5485.5,430341.9,86.8236467997233,0.07150263885656988,13.696830803456931,-2.3563814150666107,57.87005092649533,-10.25234318673396,28.38283828382839,-1.8362339886739854,65.07868317408327,-9.754131296349133,24.326117315853857,0.05478398322253941,0.015253717533814104,0.32408928801095,0.3348292442233961,121.6578313253012,1.3227141734346346,0.010870666317352196,1.8361551452623504e-05,0.007154192243305482,0.0032511760979021826,1.000482353294748,0.9737703735395825,0.9186775750282199,176594.33165067347,192548.7355829746,892.9376416459019,1291.1008868403615,129321.1113746959,151877.5087118134,9,0.5176882987624479
2025-03-23 00:00:00+00:00,0,1,0,2783797267,86.91326141357422,0.0038983276937549,0.0626578032970428,4977,14.381202578544617,802751.0,582951,170.0,757320.0,6224.0,572549.0,86.89212799072266,0.0688924565911293,13.905588507652284,844111.0,5407.0,621325.0,86.84949493408203,0.0707850381731987,13.938826521237692,554073.1428571428,4948.857142857143,403891.85714285716,86.8746359688895,0.06452683731913564,14.205231000850727,584031.9666666667,5463.1,437378.1,86.82812881469727,0.07135035594304398,13.69314985504054,-4.89982952478999,5.998917234458356,-7.952653967079715,-20.0353470437018,-6.176155796080951,1.8167877334516414,-11.481571651158774,-9.049834484911202,0.0734218195979075,0.024321446994401974,0.3157657941712535,0.33692596887916465,161.25974286862194,1.3770447652636923,0.00853758113875585,1.791487604957025e-05,0.009978430611750171,0.003520053273712164,1.0005356231307425,0.9487034520036424,0.9043660184490843,171056.8715654473,196775.53622557066,828.1674593096225,1293.9926277570605,128961.58178531742,153950.4284500541,9,0.5487439913376827
2025-03-24 00:00:00+00:00,0,0,0,2783797267,86.91162109375,0.002670427628639,0.094704546034336,6891,13.069103638331097,551158.0,448580,163.0,802751.0,4977.0,582951.0,86.91326141357422,0.0626578032970428,14.381202578544617,517914.0,5124.0,358683.0,86.85086822509766,0.070375807583332,14.588310639063517,558822.2857142857,5201.285714285715,416734.28571428574,86.88331495012555,0.06800237138356477,13.988201429317526,575456.9666666667,5468.7,433346.06666666665,86.83209482828777,0.07205076515674587,13.640023550361095,6.418826291623714,-31.34134993291817,34.4847775175644,38.45690174804099,25.06307798250824,-23.050136289327916,34.56974674457034,51.14565313655941,0.06995079023837114,-0.0018873067211377936,0.31131997408287987,0.3340178121934821,79.97069065583285,1.2286699615008214,0.015361774127749504,2.3712038882302742e-05,0.010545730590823177,0.0038139674236567144,1.0005898754595184,0.9710930931139172,0.943811925322738,170190.51327464325,192212.87701749755,981.9009512277653,1299.9827624851757,128754.72959020128,151940.5543718432,9,0.37676021677667737
2025-03-25 00:00:00+00:00,0,0,0,2783797267,86.90670013427734,0.0025806302221076,0.0638289824128151,4606,12.282620072364807,533932.0,446396,159.0,551158.0,6891.0,448580.0,86.91162109375,0.094704546034336,13.069103638331097,434733.0,4525.0,312724.0,86.85584259033203,0.0656080693006515,14.379613269459115,572993.5714285715,5212.857142857143,435830.28571428574,86.89058031354632,0.06774821611387385,13.688630972589765,563616.3666666667,5378.9,425785.8,86.83583704630534,0.07111239756147063,13.59728024499585,22.818373576425067,-3.1254195711574506,1.7900552486187937,-33.159193150486146,42.74440081349689,-0.48686967764947076,-2.7116891364134865,-32.601986825771476,0.058553969921382176,-0.005662027023234373,0.29985061911872884,0.3245822589835538,115.89581072281311,1.196092267645168,0.010318169700961251,2.3004047459821377e-05,0.009126663208005488,0.0040355593264442945,1.0006304225202758,1.0166375664662886,0.952692054227412,166357.44475559128,182939.87349276964,979.3011188182588,1261.5995689654308,126028.4979821294,145082.11389996635,9,0.36498487922520384
2025-03-26 00:00:00+00:00,0,0,0,2783797267,86.90298461914062,0.0019866549845392,0.0562874674797058,3972,13.86709197362264,411768.0,304550,155.0,533932.0,4606.0,446396.0,86.90670013427734,0.0638289824128151,12.282620072364807,454850.0,4585.0,339828.0,86.8592300415039,0.0663774237036705,13.70318873723348,566839.0,5125.285714285715,430790.5714285714,86.89683096749442,0.06630679379616462,13.71204572064536,560063.0,5337.8,421627.3333333333,86.83939107259114,0.07053050224979715,13.642228038744493,-9.471693965043427,-22.88006712465258,-13.369683751363137,-13.764654798089449,-10.381133985427926,-31.775822363999673,-15.200885573699596,-11.815189038005357,0.05037412560047194,-0.0042752919291344504,0.2959185912801509,0.33009521556813315,103.64158066951926,1.352049410443571,0.013042150575765635,3.367687216284529e-05,0.005977085658485008,0.004196540399707667,1.0006614497659854,1.0120986389031235,0.9401151513330578,164669.50143403205,184874.11671673536,985.9665085812845,1287.2829016830312,124869.93711711235,146756.04076818802,9,0.2814760938636451
2025-03-27 00:00:00+00:00,0,0,0,2783797267,86.90298461914062,0.001829965633937,0.0514517612755298,3737,13.49200189113617,379828.0,285422,150.0,411768.0,3972.0,304550.0,86.90298461914062,0.0562874674797058,13.86709197362264,431233.0,4359.0,313674.0,86.87224578857422,0.0623636022210121,14.497601389884949,559495.4285714285,5036.428571428572,426754.5714285714,86.9012222290039,0.06474795937538143,13.568388649395533,559059.4,5317.066666666667,420951.4,86.84291203816731,0.07000654103855287,13.643549326694373,-11.920469908378994,-7.756795088496437,-14.26932782748337,-5.916414904330313,-9.006803241582029,-6.280742078476442,-17.497130628874714,-8.591088604083119,0.03538394833400016,0.0,0.2958010585887015,0.33233787400733034,101.61262707330123,1.3307547044211574,0.013092848158697792,3.5521252698283096e-05,0.0031242370605490954,0.004316921891837762,1.0006714444445501,1.00077993245696,0.9248844238672566,164617.40919078555,185796.6124398137,1005.8321059077095,1308.426745036345,124293.74807730324,147353.87492362372,9,0.2596425700395382
2025-03-28 00:00:00+00:00,0,0,0,2783797267,86.90190887451172,0.0019884519637124,0.0463054291903972,3994,13.963812289030656,413305.0,301841,148.0,379828.0,3737.0,285422.0,86.90298461914062,0.0514517612755298,13.49200189113617,479711.0,4848.0,346834.0,86.87887573242188,0.0554126985371112,13.981111884117126,550008.8571428572,4914.428571428572,420327.0,86.90451267787388,0.06344692089727942,13.565917278668895,560410.9666666667,5319.766666666666,422006.06666666665,86.84632161458333,0.06956724673509593,13.645905902865273,-13.842917923499776,8.813726212917427,-17.615511551155116,6.877174203906877,-12.97248827969576,5.75253484314453,-16.43534710841531,-10.002246682233928,0.026511786548422123,-0.0012378684502323267,0.29626928389002427,0.3292902293931122,103.45556946182728,1.369275978823358,0.01323208831110316,3.3785651040707506e-05,5.449567523627394e-06,0.004398991772543542,1.0006700463785767,0.9814384261862658,0.912022882533759,164814.8142489376,184537.85576808243,1024.6379365897565,1305.5098008938319,124656.24768736717,146347.48490821756,9,0.2825267552950055
2025-03-29 00:00:00+00:00,0,1,0,2783797267,86.90766906738281,0.0036788670632052,0.0688325613737106,6285,14.21741517384847,766086.0,550865,147.0,413305.0,3994.0,301841.0,86.90190887451172,0.0463054291903972,13.963812289030656,757320.0,6224.0,572549.0,86.89212799072266,0.0688924565911293,13.905588507652284,551261.1428571428,4923.142857142857,417229.28571428574,86.90673283168248,0.06343836443764819,13.61046394526835,573752.7,5391.933333333333,431357.6666666667,86.84998957316081,0.06989485633869962,13.660372433612157,1.1575027729361365,85.35609295798503,0.98007712082262,57.361041562343516,-3.787274102303906,82.501714478815,-0.0869401678824877,48.64900850111344,0.01788548286194569,0.006628384745166471,0.29490994273425686,0.3214868243980883,121.87177855552021,1.3906939255644748,0.011409308252823736,1.855848640408788e-05,-0.0014256068638394865,0.004458979690434673,1.0006533479025217,0.9607992134192012,0.90762565030874,163858.28368192597,184453.933512829,942.2715947335842,1296.7108771235562,121567.47590707519,145279.92989833254,9,0.5236805551757893
2025-03-30 00:00:00+00:00,0,1,0,2783797267,86.9217758178711,0.0039664934202514,0.0729225128889083,5776,14.47950784365336,828360.0,596318,144.0,766086.0,6285.0,550865.0,86.90766906738281,0.0688325613737106,14.21741517384847,802751.0,4977.0,582951.0,86.91326141357422,0.0626578032970428,14.381202578544617,554919.5714285715,5037.285714285715,419138.85714285716,86.90794917515346,0.0649047515222004,13.6245075545696,587730.5333333333,5442.966666666666,440867.7,86.85407282511393,0.07062897818783914,13.692268170465438,3.1901548549923886,8.12885237427652,16.05384769941731,-8.098647573587902,2.2929886045310877,8.251204923166288,16.38217277296401,5.941884819587417,0.009796438608322688,0.016231882225881122,0.2917346893338957,0.31886277632771926,143.38930240609312,1.3891222650963662,0.009686090833932844,1.747970733008116e-05,0.0011187962123338983,0.004572383553883927,1.0006203088500871,0.9441734603804343,0.9189535681740284,161765.8224878483,187405.38959123782,960.5187271858568,1280.0354651157095,118418.76930596467,146463.8706074667,9,0.5662497744188209
2025-03-31 00:00:00+00:00,0,0,0,2783797267,86.92879486083984,0.0024598869993893,0.0747959315776825,5511,13.938672622044882,514944.0,363347,145.0,828360.0,5776.0,596318.0,86.9217758178711,0.0729225128889083,14.47950784365336,551158.0,6891.0,448580.0,86.91162109375,0.094704546034336,13.069103638331097,549746.1428571428,4840.142857142857,406962.71428571426,86.910402570452,0.062060663742678476,13.748731695100142,578439.6333333333,5374.433333333333,432263.0,86.85844294230144,0.07030978190402186,13.725426125741079,-6.570529684772786,-37.835723598435465,-20.02612102742708,-4.58795013850416,-19.00062419189442,-39.06824882026033,-21.02181499231881,2.5690539376066246,0.019760035394256192,0.008075126057538462,0.29194305390942704,0.31760681027545096,93.42235123367199,1.4172198553452888,0.015167277651177384,2.7068274518725073e-05,0.003876822335379252,0.004665623411321741,1.0005982104489841,0.9503950130269593,0.8826746728840085,161819.4262523587,183716.3668799014,970.0975707130234,1215.8215523366923,118265.16585183168,143029.15505781255,9,0.35200507489295146
2025-04-01 00:00:00+00:00,0,0,0,2783797267,86.93782043457031,0.0020763973888697,0.0678035244345665,5000,13.913844982783,435360.0,316362,151.0,514944.0,5511.0,363347.0,86.92879486083984,0.0747959315776825,13.938672622044882,533932.0,4606.0,446396.0,86.90670013427734,0.0638289824128151,12.282620072364807,535664.4285714285,4896.428571428572,388386.4285714286,86.91484832763672,0.06262845546007154,13.981763825159883,558710.5,5227.966666666666,414950.3333333333,86.8634162902832,0.06876549509664372,13.754272585659631,-18.461526936014327,-15.454884414615954,8.554059921841084,-9.272364362184726,-29.129741305925684,-12.931164974528485,6.226861014399354,-9.348646371031199,0.03580886196907773,0.010382720414936486,0.29185533593216206,0.29469618307695283,87.05458908218357,1.3761406991335903,0.01580462949207082,3.195932796640719e-05,0.006285531180249025,0.004696198697881396,1.0005921024011033,0.9587513185655693,0.9107540834549781,161783.87651193945,164649.85179501586,959.6770776707161,950.6467665292986,118034.383101252,122461.63681440978,9,0.2976030974346635
2025-04-02 00:00:00+00:00,0,0,0,2783797267,86.94904327392578,0.0019822973303101,0.0647011250257492,4641,14.24329630533854,416264.0,301658,153.0,435360.0,5000.0,316362.0,86.93782043457031,0.0678035244345665,13.913844982783,411768.0,3972.0,304550.0,86.90298461914062,0.0562874674797058,13.86709197362264,536306.7142857143,4992.0,387973.28571428574,86.92142813546317,0.06383040653807773,14.035507301119297,550789.6333333333,5171.0,406100.56666666665,86.86859537760417,0.06809654198586937,13.829557540896277,1.0918769792698901,-4.386255053289235,16.842900302114792,-7.179999999999998,-0.9495977671975075,-4.647840132506431,14.94765695237028,-4.575572486370161,0.05300008392923328,0.012909041541830923,0.2971928071282354,0.30070648059168514,89.6734166307626,1.379915732665029,0.015384921384742374,3.4216896220769316e-05,0.008254459926064708,0.004767626464301652,1.0006081916903267,0.9737051713192757,0.9373516580522268,163923.48575002688,165626.01218605138,957.6836322922366,932.1159466134035,120252.38405086735,120663.29342192873,9,0.28454946653469027
2025-04-03 00:00:00+00:00,0,0,0,2783797267,86.95458221435547,0.0019099983583978,0.0645961314439773,4451,14.249261697133385,401646.0,286226,156.0,416264.0,4641.0,301658.0,86.94904327392578,0.0647011250257492,14.24329630533854,379828.0,3737.0,285422.0,86.90298461914062,0.0514517612755298,13.49200189113617,539423.5714285715,5094.0,388088.14285714284,86.92879922049386,0.0657081737049988,14.143687273404613,547179.9333333333,5115.066666666667,402530.26666666666,86.87358678181967,0.06740316612025098,13.86541871516182,5.744178944153666,-3.5117137201391424,19.10623494781911,-4.093945270415855,0.28168816699483124,-5.115727081662014,25.54697806758832,-0.16227473900974898,0.059373789566574686,0.006370329357441307,0.30170478910001924,0.30650606693126764,90.21698113207547,1.4032428806506723,0.01555059445824468,3.547707737673476e-05,0.009171894618446978,0.0048826885965969164,1.0006355492010806,0.9858248421912855,0.9748529258665949,165774.56256650202,167713.96926971324,952.81681010905,922.9477488603585,122141.72968482478,122622.74944778135,9,0.27455690387780884
