timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-27 00:00:00+00:00,1,0,0,7344582593,25.976229985555012,0.0084141863052063,207731,83.36872100830078,2921,0.0226837173104286,128102.0,101595.0,2756.0,214845.0,83.39655303955078,0.0246581453830003,38.43431210517883,124376.0,3281.0,231247.0,83.2041244506836,0.0254075583070516,21.30770206451416,133033.42857142858,2822.714285714286,233428.0,83.23361642020089,0.024467846644776158,25.802784732409886,142202.03333333333,3190.4,236369.73333333334,82.81001408894856,0.03089644750580186,22.49366456065515,2.9957548080015384,26.090850927703137,-10.972264553489786,5.986937590711183,-10.169213006006562,-3.311224371058208,-10.720593312057957,-8.007204280387214,0.19782259437721716,-0.0333731194343212,0.23406532628007803,0.3578569738577887,43.84052019164955,0.6166695550035622,0.014061386786821482,0.00020277612534878194,0.049326215471542,0.012845916238854848,1.00511535151772,0.9355240952116853,0.7919307434999279,28917.96855221354,50887.98932509106,331.95127406239806,1108.580907099796,39781.77864720408,70655.68545878353,7,0.4660254218173616
2025-06-28 00:00:00+00:00,1,1,0,7344582593,22.67416004339854,0.0113575713149185,231941,83.36795043945312,2572,0.02086141705513,127436.0,128102.0,2921.0,207731.0,83.36872100830078,0.0226837173104286,25.976229985555012,180677.0,3002.0,243109.0,83.2100601196289,0.023268861696124,25.208476225535076,125427.57142857143,2761.285714285714,231832.57142857142,83.25617218017578,0.024123925981777015,25.44073956353324,144224.06666666668,3230.8333333333335,240875.63333333333,82.8175417582194,0.03111527813598508,22.624410280193946,-29.467502781206246,-0.5198982061169977,-14.323784143904062,-11.947963026360831,-4.593824169405492,11.654495477324044,-10.346207186383417,-8.033516863044376,0.1897490755291109,-0.0009242901154449257,0.21372363920650853,0.3394444511107354,49.52817722502915,0.5494304610635418,0.011088979141337059,0.00017792446497797768,0.06035396030971285,0.018735893682325134,1.0052963467961527,0.869671576509224,0.7753080617292472,25759.20954108096,48956.05914662478,333.49567109239,1060.5617276523412,39852.53268414238,65573.15199046288,7,0.46360256400928396
2025-06-29 00:00:00+00:00,1,1,0,7344582593,25.86234951019287,0.0093438409766403,223323,83.30253601074219,2490,0.0210440978407859,135898.0,127436.0,2572.0,231941.0,83.36795043945312,0.02086141705513,22.67416004339854,128060.0,2934.0,328017.0,83.09031677246094,0.0263267513364553,17.990578452746075,126547.28571428571,2697.8571428571427,216876.2857142857,83.28648921421596,0.02336926119668139,26.565278286025634,146079.03333333333,3260.5333333333333,244514.3,82.82477722167968,0.0312969226079682,22.797679636815584,6.120568483523359,6.6401958630214475,-15.132924335378329,-3.1881804043545903,-31.917248191404713,-3.715600087953397,-20.065724890083114,0.8756873283014777,0.2554079061491743,-0.07846471979474634,0.21492044073625227,0.32503276885108506,54.55560016057808,0.60852393831384,0.01114971968977808,0.0001903056645758458,0.041627883911137066,0.023712684368264514,1.0055745636514122,0.86629328539929,0.7466951779703597,26049.646939878192,47480.47267542328,323.1638920097696,1025.1734162244613,39848.572936861536,61180.940302966505,7,0.49438668228548976
2025-06-30 00:00:00+00:00,1,0,0,7344582593,21.677098115285236,0.0100290867464551,196893,83.29443359375,2205,0.0194767843931913,98323.0,135898.0,2490.0,223323.0,83.30253601074219,0.0210440978407859,25.86234951019287,144587.0,2901.0,229337.0,83.1034164428711,0.02637236751616,25.468337694803875,119938.14285714286,2598.4285714285716,212241.42857142858,83.31377737862724,0.022384177893400144,26.02367263180869,147436.63333333333,3288.8333333333335,246849.8,82.8319834391276,0.031530672746399986,22.823250874485634,-31.99734415957175,-27.64941353073629,-23.991726990692865,-11.445783132530119,-14.146866837884865,-11.834875942021196,-26.147000714832846,-7.447757843802483,0.22985475092978103,-0.009726494990669465,0.19997439653065188,0.30792824230431204,44.570716228467816,0.49937021950897437,0.0111989192154154,0.00022046599116477396,0.016325814383368605,0.028490793400000387,1.0058165206179532,0.8134894303098994,0.7099175483325473,24471.909627094923,45399.903353598675,341.0230004166695,981.5770591188981,39016.55501609738,57776.084550258325,7,0.3576916640594873
2025-07-01 00:00:00+00:00,1,0,0,7344582593,22.141894578933716,0.0083839962654438,190016,83.24070739746094,2226,0.0194623470306396,73085.0,98323.0,2205.0,196893.0,83.29443359375,0.0194767843931913,21.677098115285236,129156.0,2590.0,224258.0,83.07015228271484,0.023970378562808,23.851401726404827,111928.0,2546.4285714285716,207349.7142857143,83.33814239501953,0.021740173388804657,25.779457325027103,144239.33333333334,3160.4,246358.3,82.83739776611328,0.030199682153761336,22.87590123077836,-43.41339155749636,-25.66846007546556,-14.054054054054054,0.952380952380949,-15.269020503170461,-3.492760027019748,-18.806676416712833,-0.07412600694366445,0.20531455650356634,-0.06450154466636215,0.2173070156386188,0.3270372162727629,32.817691962281096,0.38462348105695804,0.011714741312619396,0.0003029567164564173,-0.026306697300498973,0.032826302499739925,1.0060449101783722,0.7759880568869333,0.7198808675573078,26358.11476451907,47171.63005037247,349.70277018137625,846.7186806359775,38085.56197556344,58207.58600942669,7,0.26587772207710947
2025-07-02 00:00:00+00:00,1,0,0,7344582593,23.487726251284283,0.0086532794765227,174826,83.22759246826172,1983,0.0163219831883907,81903.0,73085.0,2226.0,190016.0,83.24070739746094,0.0194623470306396,22.141894578933716,119057.0,2655.0,186699.0,83.3960952758789,0.0239947047084569,23.690156936645508,106620.28571428571,2450.4285714285716,205653.57142857142,83.31407056535993,0.02064407031450949,25.750538655689784,139174.23333333334,3040.133333333333,238681.13333333333,82.84851048787435,0.028824657884736805,22.97082875629868,-31.206900896209376,12.065403297530274,-25.31073446327684,-10.916442048517517,-6.359434169438504,-7.994063657797234,-31.976728254388387,-16.13558651125181,-0.20205119563424523,-0.01575542737353164,0.22071079310971387,0.3257759064863838,41.281754032258064,0.46848026906599094,0.011342641582821875,0.00028677141838352564,-0.029872349330351648,0.03573550180810735,1.0056194139730938,0.7660921361709366,0.7161948078294768,26718.82295733239,45339.612023714166,362.01338691779523,738.9548879578383,38403.70031400191,51324.634968709164,7,0.2979569415239994
2025-07-03 00:00:00+00:00,1,0,0,7344582593,21.33283019065857,0.0051864574286261,164232,83.20902252197266,1897,0.0164868459105491,109890.0,81903.0,1983.0,174826.0,83.22759246826172,0.0163219831883907,23.487726251284283,101595.0,2756.0,214845.0,83.39655303955078,0.0246581453830003,38.43431210517883,107805.28571428571,2327.714285714286,198423.14285714287,83.2872804914202,0.01947674181844503,23.307469810758317,133674.5,2965.0,232265.7,82.86210556030274,0.027420285530388302,22.922666306567915,8.16477188838034,34.170909490494864,-31.168359941944846,-4.336863338376196,-23.5579138448649,-6.05973939803004,-33.138337638663685,1.0100655064738895,-0.22486602952185297,-0.022312247342903824,0.22369897352111046,0.28179178033071145,57.89778714436249,0.6691103493207821,0.011550662777882642,0.0001941271823048163,-0.029344286237442205,0.03773490218352649,1.0051311142559376,0.8064760722073822,0.7103041212630734,26878.15070097631,37668.375339817685,405.8888563834502,736.6970555962183,39590.8310314171,47984.54983684653,7,0.39977153833281187
2025-07-04 00:00:00+00:00,1,0,1,7344582593,23.590114911397297,0.0051488278979565,172943,83.19338989257812,2071,0.0165284536778926,85797.0,109890.0,1897.0,164232.0,83.20902252197266,0.0164868459105491,21.33283019065857,128102.0,2921.0,207731.0,83.36872100830078,0.0226837173104286,25.976229985555012,101761.71428571429,2206.285714285714,193453.42857142858,83.26223318917411,0.018597418442368455,22.96659622873579,129814.83333333333,2876.0,227326.5,82.87799072265625,0.026316123393674635,23.015549456350733,-33.02446487954911,-21.92465192465193,-29.099623416638142,9.172377438060098,-16.746657937428687,5.304082030298596,-27.13516284963655,0.25236948030720185,-0.2103080311202099,-0.01878718066949947,0.2414809819157593,0.28024494946727607,41.40781853281853,0.4960970024979184,0.011974974558238505,0.00027494947331403177,-0.027769633701867188,0.03887035467468274,1.0046362425436168,0.7838989711169188,0.7066929336118916,28349.28082309692,36379.951407602864,377.79150741768234,673.2930908652609,41083.82888573149,46112.82886180279,7,0.3121230200595164
2025-07-05 00:00:00+00:00,1,1,0,7344582593,24.06221063931783,0.0052863121906499,178380,83.17164611816406,1906,0.0142967114225029,105391.0,85797.0,2071.0,172943.0,83.19338989257812,0.0165284536778926,23.590114911397297,127436.0,2572.0,231941.0,83.36795043945312,0.02086141705513,22.67416004339854,98612.42857142857,2111.1428571428573,185801.85714285713,83.23418971470424,0.017659603351993156,23.164889171009975,128437.6,2792.9666666666667,223218.7,82.89704081217448,0.025211616450299765,23.09469312886999,-17.298879437521574,22.837628355303806,-25.894245723172627,-7.967165620473205,-23.09251059536692,3.143810388393864,-31.46816736024547,-13.502426172962178,-0.23546737115917038,-0.026136420744649058,0.19468303245865845,0.2841865930525931,55.26533822758259,0.5908196500748398,0.010684994478111458,0.00022831154773908673,-0.0223729269845107,0.03884871740627602,1.004067080069766,0.7677847341543953,0.700455021866842,21808.39329601892,36500.24396385173,382.527862951273,631.5554680274744,41130.39763442496,44735.35328184752,7,0.38340451539205916
2025-07-06 00:00:00+00:00,1,1,0,7344582593,23.644086996714275,0.0067902685875968,174877,83.17240142822266,1781,0.0142723741009831,87290.0,105391.0,1906.0,178380.0,83.17164611816406,0.0142967114225029,24.06221063931783,135898.0,2490.0,223323.0,83.30253601074219,0.0210440978407859,25.86234951019287,91668.42857142857,2009.857142857143,178881.0,83.2155990600586,0.016692214246307045,22.847994526227318,123496.96666666666,2705.7,218927.96666666667,82.91766764322917,0.02435049985845878,23.17542890502949,-35.768002472442575,-17.175090852160046,-28.473895582329323,-6.558237145855195,-21.693242523161516,-1.9637851777105086,-32.1787314953384,-0.17023020749719064,-0.15621923263267057,0.0009081340743399835,0.20365125469187526,0.2522013550254593,48.98428731762065,0.49914797744713457,0.01018424272921694,0.0002708651177866478,-0.019229343959260698,0.038256656022968474,1.0035930993393511,0.7422727136193783,0.6854978067527665,22219.95200388474,31146.10233486731,391.1340232910281,580.8221372954149,23632.509107345468,42895.188508802814,7,0.31755444154218904
2025-07-07 00:00:00+00:00,1,0,0,7344582593,21.34981958071391,0.0055612583192322,157404,83.1791763305664,1812,0.0144775360822677,81391.0,87290.0,1781.0,174877.0,83.17240142822266,0.0142723741009831,23.644086996714275,98323.0,2205.0,196893.0,83.29443359375,0.0194767843931913,21.677098115285236,89249.57142857143,1953.7142857142858,173239.7142857143,83.19913373674665,0.015978035916175103,22.801240449859982,120233.1,2641.5,213782.33333333334,82.94290568033854,0.0236889297763506,23.05370406105061,-17.220792693469477,-6.757933325695953,-17.823129251700674,1.7405951712521128,-20.05607106397891,-9.99159409184741,-25.667729384893935,1.4374762028587007,-0.13837330804808978,0.00814561348165821,0.19918787824545,0.2512818591640352,44.89299503585218,0.5170801435786665,0.011511705473142531,0.0002623085755444504,-0.011869703020366454,0.03652565418281646,1.0030892100331716,0.7423045020761456,0.6744937853683233,20833.82848179342,30212.396901055366,382.1347857831019,569.1095131264584,24082.251548564276,40569.47668088537,7,0.2960943241099817
2025-07-08 00:00:00+00:00,1,0,0,7344582593,20.17463715871175,0.004981942644798,158244,83.14313507080078,1829,0.0147034963592886,99021.0,81391.0,1812.0,157404.0,83.1791763305664,0.0144775360822677,21.34981958071391,73085.0,2226.0,190016.0,83.24070739746094,0.0194623470306396,22.141894578933716,92954.71428571429,1897.0,168700.85714285713,83.18519483293805,0.015298200105982101,22.520203675542557,117540.86666666667,2573.9,208691.66666666666,82.96770197550455,0.023010035821547054,22.98407572170701,35.48744612437573,21.66087159513952,-17.834681042228205,0.938189845474624,-16.720697204445944,0.5336586109628616,-24.451576492080495,1.560764730523867,-0.11721708009311271,-0.043329666577118786,0.1915480215784466,0.24040834086414933,54.109836065573774,0.6257448892540048,0.01155802710986129,0.0002037389384047156,-0.011930465698239183,0.03406808108456114,1.0026214159516882,0.7908288999546338,0.6648490347701486,19622.439288525355,28257.804739067527,388.1223892163295,539.421999091109,23898.50845177905,37413.52061831998,7,0.3602309354559411
2025-07-09 00:00:00+00:00,1,0,0,7344582593,21.14048711458842,0.0045748295717668,160103,83.12620544433594,1831,0.0147834401577711,102424.0,99021.0,1829.0,158244.0,83.14313507080078,0.0147034963592886,20.17463715871175,81903.0,1983.0,174826.0,83.22759246826172,0.0163219831883907,23.487726251284283,95886.28571428571,1875.2857142857142,166597.57142857142,83.17071097237724,0.015078408244465016,22.18488379887172,116010.93333333333,2510.9,205447.76666666666,82.98781127929688,0.02226140564307565,22.940533545884218,25.05524828150374,3.4366447521232857,-7.665153807362579,0.10934937124111865,-8.421516250443295,1.1747680796744264,-9.4262015397364,0.5437060446646491,-0.12181900367290721,-0.02036202562054612,0.18798143072489254,0.23939223265965665,55.90829694323144,0.639734172787688,0.011436316394343676,0.00020639967893178835,-0.012193952287941094,0.032023265868328134,1.0022039344123055,0.8265280086901496,0.6773340590536839,19033.73751416775,27772.11634359725,379.74988877151935,510.41898610779606,25041.77031316989,37261.4692684965,7,0.3726107929948123
2025-07-10 00:00:00+00:00,1,0,0,7344582593,20.65449909369151,0.0052468608361436,157960,83.09025573730469,1790,0.0133135225623846,69154.0,102424.0,1831.0,160103.0,83.12620544433594,0.0147834401577711,21.14048711458842,109890.0,1897.0,164232.0,83.20902252197266,0.0164868459105491,21.33283019065857,90066.85714285714,1860.0,165701.57142857142,83.15374428885323,0.014625076337584373,22.087979356447857,113352.13333333333,2454.0,202401.73333333334,83.0058230082194,0.02151803110415731,22.90714532197124,-37.069797069797076,-32.48262126064204,-5.640484976278337,-2.2392135445111983,-3.818987773393734,-1.3385133320425013,-19.247607246295985,-9.94300095038312,-0.14273306075264225,-0.04324714070501612,0.21099115870679325,0.2498913580164582,38.611948632049135,0.4377916067890175,0.011331911041332987,0.00029866964201708494,-0.01534107753208734,0.02966414675431563,1.0017820590805924,0.7945757569290607,0.679666102664885,20874.63634861235,28325.718532729305,350.3053299278043,491.4957466403117,24635.077051313434,37284.65439526958,7,0.25157704033003253
2025-07-11 00:00:00+00:00,1,0,0,7344582593,23.593347589174908,0.0042805324533294,155899,83.08959197998047,505,0.0036262741778045,89741.0,69154.0,1790.0,157960.0,83.09025573730469,0.0133135225623846,20.65449909369151,85797.0,2071.0,172943.0,83.19338989257812,0.0165284536778926,23.590114911397297,90630.28571428571,1636.2857142857142,163266.7142857143,83.138916015625,0.012781907837571785,22.088441167558944,111279.93333333333,2362.4666666666667,199428.33333333334,83.02544708251953,0.02050902151968325,23.0476774195228,4.596897327412375,29.76978916620876,-75.61564461612747,-71.78770949720669,-9.855270233545156,-1.3047606989111116,-78.0604147945505,-72.76247393721324,-0.12476701902841558,-0.0007988389472690649,0.19961794053929338,0.24869135160890884,177.35375494071147,0.5756318152661963,0.003239255933290571,0.00026290195882836253,-0.01655088152204362,0.02672215547657144,1.001366676568362,0.8144351187092046,0.6232334304834838,19202.447408117867,27674.357027615937,481.87525174236004,584.7933754361649,24374.129467576302,37318.878348570244,7,0.32647099482687114
2025-07-12 00:00:00+00:00,1,1,0,7344582593,18.19948387145996,0.0029660979681787,131127,83.17079162597656,1423,0.0098684951663017,69109.0,89741.0,505.0,155899.0,83.08959197998047,0.0036262741778045,23.593347589174908,105391.0,1906.0,178380.0,83.17164611816406,0.0142967114225029,24.06221063931783,85447.14285714286,1567.2857142857142,156516.2857142857,83.1387939453125,0.012149305515257327,21.250908772150677,108702.8,2299.866666666667,195861.0,83.04954020182292,0.01972642519976938,22.924335677093932,-34.4260895142849,-22.990606300353235,-25.341028331584468,181.78217821782175,-26.49007736293306,-15.88977479008845,-30.97367027518809,172.13869339235964,-0.001027384003304821,0.09772541188510786,0.19781227373907984,0.25655192882153943,48.53160112359551,0.5270346531633213,0.010851991946800072,0.00026334081712429405,-0.008459908621649,0.023677455066176287,1.0010747048481266,0.7860620228470918,0.6158898732142996,18204.621163863143,27887.913008302035,459.86690023752635,581.3689393820084,22113.97391648759,38583.730146267386,7,0.25141333372137864
