timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-02-02 00:00:00+00:00,0,0,0,3012965062,93.1387176513672,186422,0.0487678237259388,2331,0.0,0.0,0.0,0.0,0.0,2151.0,216636.0,93.13893127441406,0.0447090528905391,0.0,0.0,1838.0,193208.0,93.14791870117188,0.0389117486774921,0.0,0.0,1856.5714285714287,206532.0,93.14303588867188,0.037571040381278266,0.0,0.0,2999.133333333333,294153.5333333333,93.16195449829101,0.05620026333878433,0.0,0.0,0.0,26.822633297062026,8.368200836820083,-3.5122769243509544,-13.946897099281742,25.329303830921866,9.078185676034689,-0.009877890921206056,-0.00022935956418557168,0.0,0.0,0.0,0.0,0.012503821953299753,0.0,-0.001687731061651926,-0.0018891450162723529,0.9997969277295542,0.0,0.6685207176840778,0.0,0.0,721.6596713954981,1253.251102707189,40646.19622560131,105347.13710517959,0,0.0
2023-02-03 00:00:00+00:00,0,0,0,3012965062,93.1389617919922,204307,0.0474655330181121,2586,0.0,0.0,0.0,0.0,0.0,2331.0,186422.0,93.1387176513672,0.0487678237259388,0.0,0.0,2094.0,189373.0,93.14871978759766,0.0391720868647098,0.0,0.0,1926.857142857143,208665.42857142858,93.14164188929966,0.03875581840319287,0.0,0.0,2906.366666666667,284511.8,93.16013743082682,0.054506706881026386,0.0,0.0,0.0,23.495702005730656,10.939510939510932,7.886023878800041,9.593824763171721,21.171826208916844,-2.670389220452396,-0.010475716282210001,0.0002621258174517749,0.0,0.0,0.0,0.0,0.012657360455782446,0.0,-0.0013122558593712762,-0.0018201104525856686,0.9998014650682445,0.0,0.7110284333960314,0.0,0.0,730.0555488424025,1172.159118400987,40018.46727683377,99544.39805793828,0,0.0
2023-02-04 00:00:00+00:00,0,1,0,3012965062,93.13629150390624,334171,0.0466430485248565,2505,0.0,0.0,0.0,0.0,0.0,2586.0,204307.0,93.1389617919922,0.0474655330181121,0.0,0.0,175.0,257282.0,93.14617919921876,0.0173455383628606,0.0,0.0,2259.714285714286,219649.57142857142,93.14022936139789,0.042941176997763716,0.0,0.0,2828.866666666667,279740.13333333336,93.15832646687825,0.05301917710651949,0.0,0.0,0.0,1331.4285714285716,-3.132250580046403,29.88510661453192,63.563167194467155,168.90516482743632,-1.7328036597455965,-0.010615245195810807,-0.0028669936131930918,0.0,0.0,0.0,0.0,0.0074961397124833915,0.0,-0.0012373243059433726,-0.0017637276145578066,0.9998057381860891,0.0,0.8099178324003725,0.0,0.0,736.7228294769374,1116.109243612903,50630.56097499848,93212.97689985743,0,0.0
2023-02-05 00:00:00+00:00,0,1,0,3012965062,93.13521575927734,378069,0.052383217960596,3735,0.0,0.0,0.0,0.0,0.0,2505.0,334171.0,93.13629150390624,0.0466430485248565,0.0,0.0,2530.0,228183.0,93.14385986328124,0.0375619605183601,0.0,0.0,2431.8571428571427,241061.85714285713,93.13899448939732,0.0450584994895117,0.0,0.0,2800.8333333333335,276899.36666666664,93.15654602050782,0.05198166773964956,0.0,0.0,0.0,47.628458498023704,49.10179640718564,65.6867514231998,13.136388256311893,39.458157235939105,12.306591479929786,-0.009280379851750453,-0.0011550219699785202,0.0,0.0,0.0,0.0,0.009879122913746131,0.0,-0.0012558528355165553,-0.0017038449296940537,0.9998115910061045,0.0,0.8668151956029463,0.0,0.0,759.7755452242828,1080.7137195752475,59060.60065859491,88611.179418262,0,0.0
2023-02-06 00:00:00+00:00,0,0,0,3012965062,93.13579559326172,253828,0.0528226159512996,2544,0.0,0.0,0.0,0.0,0.0,3735.0,378069.0,93.13521575927734,0.052383217960596,0.0,0.0,1580.0,168304.0,93.14373779296876,0.0320188701152801,0.0,0.0,2569.5714285714284,253279.57142857142,93.13785988943917,0.04803046318037163,0.0,0.0,2715.7,268933.5333333333,93.15479863484701,0.0512860724702477,0.0,0.0,0.0,61.01265822784809,-31.887550200803215,50.8151915581329,-32.86199080062106,64.97339150668996,0.8388144291443078,-0.008526820906307186,0.0006225722243069498,0.0,0.0,0.0,0.0,0.01002249545954166,0.0,-0.0009209769112680846,-0.00161929698091141,0.9998181656161993,0.0,0.9365205964686665,0.0,0.0,759.585055174161,990.3304969066917,59389.81089212501,78722.68359760867,0,0.0
2023-02-07 00:00:00+00:00,0,0,0,3012965062,93.138671875,252816,0.056656539440155,2483,0.0,0.0,0.0,0.0,0.0,2544.0,253828.0,93.13579559326172,0.0528226159512996,0.0,0.0,2135.0,199524.0,93.14110565185548,0.0434219501912593,0.0,0.0,2619.285714285714,260892.7142857143,93.13751220703125,0.04992111878735673,0.0,0.0,2633.5333333333333,261045.26666666666,93.15318857828775,0.05058598735680178,0.0,0.0,0.0,16.29976580796253,-2.3977987421383684,26.709568773681358,-0.3986951794128335,30.479030054158596,7.258109845203675,-0.0026129997474755307,0.003088266675521645,0.0,0.0,0.0,0.0,0.00982133321730738,0.0,-0.00037029811314534495,-0.0015014444760680873,0.9998317140669497,0.0,0.9868566651718096,0.0,0.0,762.4704209719353,896.5513518124822,59214.26277348945,66819.3426708234,0,0.0
2023-02-08 00:00:00+00:00,0,0,0,3012965062,93.13593292236328,206431,0.0466662012040615,2032,0.0,0.0,0.0,0.0,0.0,2483.0,252816.0,93.138671875,0.056656539440155,0.0,0.0,2151.0,216636.0,93.13893127441406,0.0447090528905391,0.0,0.0,2602.285714285714,259434.85714285713,93.13708387102399,0.05020071140357422,0.0,0.0,2593.0333333333333,258108.76666666666,93.1516237894694,0.04980845035364226,0.0,0.0,0.0,-5.532310553231056,-18.16351188078936,-4.710666740523273,-18.347335611670147,4.377521300471465,-17.633159975550683,-0.0032192253118568104,-0.0029407254597657584,0.0,0.0,0.0,0.0,0.009843435126337003,0.0,-0.0003367832728743661,-0.001408026401405119,0.9998439112722471,0.0,1.007875391568035,0.0,0.0,763.817253473155,895.3253880990534,59145.34913877353,67231.70940739369,0,0.0
2023-02-09 00:00:00+00:00,0,0,0,3012965062,93.13328552246094,187140,0.0422582514584064,1837,0.0,0.0,0.0,0.0,0.0,2032.0,206431.0,93.13593292236328,0.0466662012040615,0.0,0.0,2331.0,186422.0,93.1387176513672,0.0487678237259388,0.0,0.0,2531.714285714286,259537.42857142858,93.13630785260882,0.04927077250821244,0.0,0.0,2556.9666666666667,255033.1,93.1500851949056,0.04899793534229194,0.0,0.0,0.0,-21.192621192621196,-9.59645669291339,0.38514767570350106,-9.345011165958606,-13.348088493992128,-9.445700811128944,-0.005832299438135458,-0.002842511820388971,0.0,0.0,0.0,0.0,0.009816127946307865,0.0,-0.0005103519984565372,-0.0013344786986620872,0.999852095226022,0.0,1.0055683400538105,0.0,0.0,763.8531732798178,903.4975519816254,59484.340469933966,68325.28972968081,0,0.0
2023-02-10 00:00:00+00:00,0,0,0,3012965062,93.13442993164062,236507,0.0517024472355842,2540,0.0,0.0,0.0,0.0,0.0,1837.0,187140.0,93.13328552246094,0.0422582514584064,0.0,0.0,2586.0,204307.0,93.1389617919922,0.0474655330181121,0.0,0.0,2525.1428571428573,264137.4285714286,93.13566044398716,0.04987604596785132,0.0,0.0,2545.5333333333333,253674.56666666668,93.14862467447917,0.04848887715488667,0.0,0.0,0.0,-1.7788089713843824,38.268916712030475,15.76059557430729,26.379715720850694,8.926296510470788,22.34876136906292,-0.00486569773205936,0.0012287864357807265,0.0,0.0,0.0,0.0,0.010739594432323642,0.0,-0.0003324236188548683,-0.0012412710900572563,0.9998608220943969,0.0,1.028607979692614,0.0,0.0,768.6407583420181,901.3972959009138,58141.77146452563,68273.20644378796,0,0.0
2023-02-11 00:00:00+00:00,0,1,0,3012965062,93.13153839111328,301208,0.0492740608751773,3664,0.0,0.0,0.0,0.0,0.0,2540.0,236507.0,93.13442993164062,0.0517024472355842,0.0,0.0,2505.0,334171.0,93.13629150390624,0.0466430485248565,0.0,0.0,2690.714285714286,259428.42857142858,93.13498142787388,0.05025190487504,0.0,0.0,2576.766666666667,254891.5,93.14715220133463,0.048068649880588,0.0,0.0,0.0,46.26746506986028,44.251968503937,-9.864111487831085,27.356906983725636,5.6407384026768925,-4.696849936990144,-0.005103394945416007,-0.00310469557763815,0.0,0.0,0.0,0.0,0.012164311159361108,0.0,-0.0006839207240461568,-0.0011646919971825132,0.9998693382119247,0.0,1.0454195197883782,0.0,0.0,599.5027655766437,923.8556270003653,60492.927197509875,68799.84215286121,0,0.0
