timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-07-02 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0090637523680925,384,83.21810913085938,26386,0.0,0.0,336.0,27648.0,83.22402954101562,0.0079973116517066,0.0,0.0,588.0,42658.0,83.171875,0.0138655928894877,0.0,0.0,432.42857142857144,30286.14285714286,83.21216365269252,0.010362152542386687,0.0,0.0,543.0,36175.181818181816,83.20203885165128,0.013349514200606073,0.0,0.0,0.0,-34.693877551020414,14.28571428571428,-38.1452482535515,-4.5645254629629655,-34.63133931355903,13.33499009205581,0.055588660060124084,-0.007113823001481112,0.0,0.0,0.0,0.0,0.014552620608633039,0.0,0.005121503557482575,0.004608917236332185,1.000121689338158,0.0,0.7762194478894402,0.0,0.0,174.27047942781357,174.27047942781357,9110.655342160433,9110.655342160433,0,0.0
2021-07-03 00:00:00+00:00,1,1,0,1525626450,0.0,0.0,0.0,0.0078393118456006,320,83.22895812988281,26062,0.0,0.0,384.0,26386.0,83.21810913085938,0.0090637523680925,0.0,0.0,523.0,38215.0,83.18851470947266,0.0128300646319985,0.0,0.0,403.42857142857144,28550.0,83.21794128417969,0.009649187858615557,0.0,0.0,524.4166666666666,35332.416666666664,83.20428212483723,0.012890330671022283,0.0,0.0,0.0,-38.81453154875717,-16.666666666666664,-31.801648567316498,-1.2279238990373642,-38.89889045415126,-13.509200966283553,0.04861659154680176,0.013036824720891182,0.0,0.0,0.0,0.0,0.012277941909987338,0.0,0.0035424913678880603,0.004580677806078584,1.000164164139076,0.0,0.7485601498421698,0.0,0.0,178.1947138963613,178.1947138963613,9164.128768373643,9164.128768373643,0,0.0
2021-07-04 00:00:00+00:00,1,1,1,1525626450,0.0,0.0,0.0,0.0077718547545373,308,83.22028350830078,23557,0.0,0.0,320.0,26062.0,83.22895812988281,0.0078393118456006,0.0,0.0,459.0,34390.0,83.20296478271484,0.0111153088510036,0.0,0.0,381.85714285714283,27002.428571428572,83.22041538783482,0.009171551559120372,0.0,0.0,507.7692307692308,34426.61538461538,83.20551300048828,0.012496601754369592,0.0,0.0,0.0,-32.89760348583878,-3.749999999999998,-31.50043617330619,-9.611695188396896,-30.07972285146553,-0.8604976098910644,0.0208150342132285,-0.010422600230675094,0.0,0.0,0.0,0.0,0.013074114950335343,0.0,0.0016539437430239086,0.004126622126656849,1.0001791033647789,0.0,0.7339236489562792,0.0,0.0,180.8591320365815,180.8591320365815,9362.104762805406,9362.104762805406,0,0.0
2021-07-05 00:00:00+00:00,1,0,1,1525626450,0.0,0.0,0.0,0.0082498462870717,336,83.22174835205078,20024,0.0,0.0,308.0,23557.0,83.22028350830078,0.0077718547545373,0.0,0.0,476.0,29931.0,83.21070098876953,0.0113654136657714,0.0,0.0,361.85714285714283,25587.14285714286,83.22199358258929,0.008726470505020414,0.0,0.0,495.5,33397.857142857145,83.20667266845703,0.012193262078134029,0.0,0.0,0.0,-29.411764705882348,9.090909090909083,-33.09946209615448,-14.997665237509016,-27.412705514474013,6.150289057516711,0.0132763732909158,0.0017602003841377112,0.0,0.0,0.0,0.0,0.016779026217228463,0.0,0.00040899004255460814,0.0037651648888179087,1.0001841308351953,0.0,0.7156797294359355,0.0,0.0,179.7257526172756,179.7257526172756,9783.842990887055,9783.842990887055,0,0.0
2021-07-06 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0076571381650865,327,83.21717834472656,20473,0.0,0.0,336.0,20024.0,83.22174835205078,0.0082498462870717,0.0,0.0,416.0,28526.0,83.21763610839844,0.0098833059892058,0.0,0.0,349.14285714285717,24436.714285714286,83.22192818777901,0.008408446530146229,0.0,0.0,484.26666666666665,32536.2,83.207373046875,0.011890853817264192,0.0,0.0,0.0,-21.39423076923077,-2.67857142857143,-28.23038631423964,2.242309228925299,-22.524525968847296,-7.184474732747814,-0.0005500801191660187,-0.0054913618311447365,0.0,0.0,0.0,0.0,0.015971476018364756,0.0,-0.0007294246128595818,0.0033218383789041825,1.0001749260957415,0.0,0.7071356404985909,0.0,0.0,151.08923205826426,178.56910093721086,8847.093485905512,10001.148949710017,0,0.0
2021-07-07 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0071127167902886,298,83.21394348144531,20072,0.0,0.0,327.0,20473.0,83.21717834472656,0.0076571381650865,0.0,0.0,433.0,26907.0,83.22319030761719,0.0102799106389284,0.0,0.0,329.85714285714283,23460.285714285714,83.22060721261161,0.007955990266054829,0.0,0.0,472.625,31757.1875,83.20778369903564,0.011592220253078218,0.0,0.0,0.0,-31.177829099307164,-8.868501529051986,-25.40231166610919,-1.9586772822742127,-30.80954650175787,-7.109984997792573,-0.011110876833364536,-0.003887254225143355,0.0,0.0,0.0,0.0,0.014845812783340805,0.0,-0.0014046260288771708,0.0028805676628588382,1.0001541143509163,0.0,0.6863215236047798,0.0,0.0,116.14951050783112,178.6885092369773,7919.623782897612,10152.071179279958,0,0.0
2021-07-08 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0072377957403659,313,83.21939849853516,20978,0.0,0.0,298.0,20072.0,83.21394348144531,0.0071127167902886,0.0,0.0,336.0,27648.0,83.22402954101562,0.0079973116517066,0.0,0.0,326.57142857142856,22507.428571428572,83.2199456351144,0.007847487993006158,0.0,0.0,463.2352941176471,31123.117647058825,83.20846692253562,0.011336077634683375,0.0,0.0,0.0,-6.845238095238093,5.033557046979875,-24.124710648148152,4.513750498206459,-9.497140344388388,1.7585256627689283,-0.005564549693171106,0.006555412304254382,0.0,0.0,0.0,0.0,0.014919681586348254,0.0,-0.001045227050777591,0.0026282142190377266,1.0001379512566848,0.0,0.6922577849146271,0.0,0.0,90.80703487295222,177.29302348505024,6912.488636399468,10171.419406124898,0,0.0
2021-07-09 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.006893313024193,293,83.21614074707031,21274,0.0,0.0,313.0,20978.0,83.21939849853516,0.0072377957403659,0.0,0.0,384.0,26386.0,83.21810913085938,0.0090637523680925,0.0,0.0,313.57142857142856,21777.14285714286,83.21966443743024,0.007537425229591943,0.0,0.0,453.77777777777777,30575.944444444445,83.20889324612088,0.011089257378545022,0.0,0.0,0.0,-23.697916666666664,-6.389776357827481,-19.373910407034035,1.4110020020974279,-23.946366314465816,-4.759497622344955,-0.0023653310674998096,-0.003914653943215551,0.0,0.0,0.0,0.0,0.013772032902467686,0.0,-0.0017152513776479575,0.0023478615271626214,1.000129447597356,0.0,0.6797051391534118,0.0,0.0,75.23706124388006,176.61775127477833,5547.240722365335,10137.119642373316,0,0.0
2021-07-10 00:00:00+00:00,1,1,0,1525626450,0.0,0.0,0.0,0.0066319918259978,265,83.21560668945312,22162,0.0,0.0,293.0,21274.0,83.21614074707031,0.006893313024193,0.0,0.0,320.0,26062.0,83.22895812988281,0.0078393118456006,0.0,0.0,305.7142857142857,21220.0,83.21775708879743,0.007364950941077257,0.0,0.0,443.8421052631579,30133.105263157893,83.20924658524363,0.010854664454726748,0.0,0.0,0.0,-17.1875,-9.55631399317406,-14.964315862174814,4.174109241327439,-15.400841851703406,-3.790937641712455,-0.016041820935508433,-0.0006417716712059374,0.0,0.0,0.0,0.0,0.011956865045345847,0.0,-0.0008223397391167965,0.0021016840349152794,1.000102278339284,0.0,0.6785056297037475,0.0,0.0,66.79326806902498,177.02111084334126,4369.18688087385,10038.837764152324,0,0.0
2021-07-11 00:00:00+00:00,1,1,0,1525626450,0.0,0.0,0.0,0.0078180488198995,319,83.21170806884766,20954,0.0,0.0,265.0,22162.0,83.21560668945312,0.0066319918259978,0.0,0.0,308.0,23557.0,83.22028350830078,0.0077718547545373,0.0,0.0,307.2857142857143,20848.14285714286,83.21653202601841,0.007371550093271857,0.0,0.0,437.6,29674.15,83.20936965942383,0.010702833672985385,0.0,0.0,0.0,3.571428571428581,20.37735849056603,-11.049794116398527,-5.450771591011638,0.5943763338504437,17.883872975420246,-0.010304506415514947,-0.00468496326658796,0.0,0.0,0.0,0.0,0.015223097112860892,0.0,-0.0011095319475420932,0.0018366075099858154,1.0000860764433608,0.0,0.6887475147706076,0.0,0.0,60.10083102678249,174.54644985760874,3512.3993208362795,9984.33488955785,0,0.0
2021-07-12 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0067928866483271,284,83.18775177001953,19336,0.0,0.0,319.0,20954.0,83.21170806884766,0.0078180488198995,0.0,0.0,336.0,20024.0,83.22174835205078,0.0082498462870717,0.0,0.0,299.85714285714283,20749.85714285714,83.21167537144252,0.007163413002022628,0.0,0.0,430.2857142857143,29181.85714285714,83.20834023611886,0.010516645719430229,0.0,0.0,0.0,-15.476190476190476,-10.971786833855802,-3.435876947662808,-7.721676052305049,-17.660445880401376,-13.112762470388084,-0.04085059819631809,-0.028789577072863004,0.0,0.0,0.0,0.0,0.014686869731602627,0.0,-0.003447941371366458,0.0013054092209037124,1.0000400817431787,0.0,0.6811499781520384,0.0,0.0,48.611263561595614,173.39727300541458,3250.5044756397456,9989.594257454679,0,0.0
2021-07-13 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0050231097266077,143,83.17247772216797,10790,0.0,0.0,284.0,19336.0,83.18775177001953,0.0067928866483271,0.0,0.0,327.0,20473.0,83.21717834472656,0.0076571381650865,0.0,0.0,273.57142857142856,19366.571428571428,83.20528956821987,0.006787123225097086,0.0,0.0,417.22727272727275,28345.863636363636,83.20671012184836,0.010266939537938296,0.0,0.0,0.0,-56.269113149847094,-49.647887323943664,-47.2964392126215,-44.19735208936698,-34.39964620840878,-26.05338515629798,-0.0537156191158239,-0.018360933582850514,0.0,0.0,0.0,0.0,0.013251783893985729,0.0,-0.006861550467352089,0.0007098912519633314,0.9999829274150317,0.0,0.6610658609624975,0.0,0.0,64.1136096710746,179.9621472945754,4291.410107271431,10507.876421298522,0,0.0
2021-07-14 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0068212421610951,290,83.16463470458984,18870,0.0,0.0,143.0,10790.0,83.17247772216797,0.0050231097266077,0.0,0.0,298.0,20072.0,83.21394348144531,0.0071127167902886,0.0,0.0,272.42857142857144,19194.85714285714,83.19824545724052,0.006745483992355157,0.0,0.0,411.69565217391306,27933.869565217392,83.20488075588061,0.010117126608510331,0.0,0.0,0.0,-2.684563758389258,102.79720279720279,-5.988441610203266,74.88415199258573,-4.097936664531154,35.79719600713855,-0.05925542618523405,-0.00942982317339025,0.0,0.0,0.0,0.0,0.015367495098298977,0.0,-0.009981155395503791,0.00016381335352582343,0.9999202534925858,0.0,0.6667391101620678,0.0,0.0,53.805714799219125,177.81462123709537,4103.788638174898,10454.691849310131,0,0.0
2021-07-15 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0061650411225855,258,83.15877532958984,17777,0.0,0.0,290.0,18870.0,83.16463470458984,0.0068212421610951,0.0,0.0,313.0,20978.0,83.21939849853516,0.0072377957403659,0.0,0.0,264.57142857142856,18737.571428571428,83.18958500453404,0.006592233332672244,0.0,0.0,405.2916666666667,27510.666666666668,83.20295969645183,0.00995245637993013,0.0,0.0,0.0,-17.571884984025555,-11.03448275862069,-15.258842597006383,-5.792262851086383,-14.821565242543954,-9.619963974483081,-0.07284740101357601,-0.007045512820214039,0.0,0.0,0.0,0.0,0.01451231859601755,0.0,-0.011188234601699001,-0.0003168985118039753,0.999839252209698,0.0,0.6623724918770781,0.0,0.0,53.95684070940978,176.71334664947625,3768.625902408979,10432.966936660412,0,0.0
2021-07-16 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0061035491526126,255,83.14961242675781,17835,0.0,0.0,258.0,17777.0,83.15877532958984,0.0061650411225855,0.0,0.0,293.0,21274.0,83.21614074707031,0.006893313024193,0.0,0.0,259.14285714285717,18246.285714285714,83.18008095877511,0.006479409922446471,0.0,0.0,399.28,27123.64,83.20082580566407,0.009798500090837428,0.0,0.0,0.0,-12.969283276450517,-1.1627906976744207,-16.165272163203916,0.32626427406199365,-11.456956456331202,-0.9974300049293339,-0.07994641389909019,-0.01101856394074563,0.0,0.0,0.0,0.0,0.014296927562233684,0.0,-0.011677333286827246,-0.0007727696345394213,0.9997506653727523,0.0,0.6612654857762734,0.0,0.0,48.42537024656025,175.58462347255806,3441.404351727376,10395.011150707507,0,0.0
2021-07-17 00:00:00+00:00,1,1,0,1525626450,0.0,0.0,0.0,0.0059613604098558,242,83.15843963623047,17628,0.0,0.0,255.0,17835.0,83.14961242675781,0.0061035491526126,0.0,0.0,265.0,22162.0,83.21560668945312,0.0066319918259978,0.0,0.0,255.85714285714286,17598.571428571428,83.17191423688617,0.006383605434426186,0.0,0.0,393.2307692307692,26758.423076923078,83.19919556837816,0.009650917795415057,0.0,0.0,0.0,-8.679245283018865,-5.098039215686279,-20.458442378846676,-1.1606391925988224,-10.112066385743802,-2.329607564410896,-0.06869751420066628,0.010616056064516322,0.0,0.0,0.0,0.0,0.013727381019910376,0.0,-0.008920942034038832,-0.0010491812942377671,0.9996720962107192,0.0,0.6614506070561391,0.0,0.0,48.742934117403955,174.78038967625804,3012.252988368387,10353.838658866876,0,0.0
2021-07-18 00:00:00+00:00,1,1,0,1525626450,0.0,0.0,0.0,0.0056149209849536,229,83.17518615722656,17631,0.0,0.0,242.0,17628.0,83.15843963623047,0.0059613604098558,0.0,0.0,319.0,20954.0,83.21170806884766,0.0078180488198995,0.0,0.0,243.0,17123.85714285714,83.16669682094029,0.0060688728865767715,0.0,0.0,387.14814814814815,26420.37037037037,83.19830633092809,0.009501436432064634,0.0,0.0,0.0,-28.21316614420063,-5.371900826446286,-15.858547294072734,0.017018379850242127,-28.180021456737602,-5.81141553410256,-0.043890352053432835,0.020138089494414757,0.0,0.0,0.0,0.0,0.012987749546279492,0.0,-0.002885546003067249,-0.0011273198948677891,0.999620070270877,0.0,0.6387321464464109,0.0,0.0,49.90892804800613,174.27624042653656,2792.9590043536646,10303.609666774175,0,0.0
2021-07-19 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0051756058819592,220,83.17328643798828,16585,0.0,0.0,229.0,17631.0,83.17518615722656,0.0056149209849536,0.0,0.0,284.0,19336.0,83.18775177001953,0.0067928866483271,0.0,0.0,233.85714285714286,16730.85714285714,83.16463034493583,0.005837832777095643,0.0,0.0,381.17857142857144,26069.10714285714,83.1974127633231,0.009346942483846583,0.0,0.0,0.0,-22.535211267605636,-3.9301310043668103,-14.22734795200662,-5.932732119562134,-23.80844624819688,-7.8240656310505585,-0.017388776260285344,-0.0022839975791444367,0.0,0.0,0.0,0.0,0.013264198721813577,0.0,0.0008283342633917439,-0.0011955766516030999,0.9996059682951857,0.0,0.6245713811960013,0.0,0.0,48.64132010932653,173.91122758282478,2845.3829161574467,10280.426174114993,0,0.0
2021-07-20 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0073333466425538,239,83.18267059326172,15139,0.0,0.0,220.0,16585.0,83.17328643798828,0.0051756058819592,0.0,0.0,143.0,10790.0,83.17247772216797,0.0050231097266077,0.0,0.0,247.57142857142858,17352.14285714286,83.16608646937779,0.0061678666222308,0.0,0.0,376.2758620689655,25692.206896551725,83.19690441263133,0.00927750814449166,0.0,0.0,0.0,67.13286713286712,8.636363636363642,40.30583873957367,-8.718721736508893,45.992165046856194,41.69059255682348,0.012255100933500351,0.0112826553756884,0.0,0.0,0.0,0.0,0.015785997357992073,0.0,0.0038822719029013896,-0.001177689124799023,0.9996295782460765,0.0,0.6648193163692182,0.0,0.0,45.87896163688831,172.80622850706928,2950.6989942969917,10297.192864282795,0,0.0
2021-07-21 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0147419115528464,609,83.15726470947266,37920,0.0,0.0,239.0,15139.0,83.18267059326172,0.0073333466425538,0.0,0.0,290.0,18870.0,83.16463470458984,0.0068212421610951,0.0,0.0,293.14285714285717,20073.571428571428,83.16503361293248,0.0072993908210524155,0.0,0.0,384.03333333333336,26099.8,83.19558308919271,0.00945965492477015,0.0,0.0,0.0,110.00000000000001,154.81171548117155,100.9538950715421,150.47889556773896,116.11769828267899,101.0257017894439,-0.008861934094184232,-0.03054227954917277,0.0,0.0,0.0,0.0,0.016059703066902246,0.0,0.0027296883719350046,-0.001319459229872496,0.9996327993010461,0.0,0.7716339421577553,0.0,0.0,103.9439039330115,175.0360521156424,6013.562059450069,10361.460462895084,0,0.0
2021-07-22 00:00:00+00:00,1,0,0,1525626450,0.0,0.0,0.0,0.0085843652486801,355,83.1478042602539,27035,0.0,0.0,609.0,37920.0,83.15726470947266,0.0147419115528464,0.0,0.0,258.0,17777.0,83.15877532958984,0.0061650411225855,0.0,0.0,307.0,21396.14285714286,83.16346631731305,0.007645008553351642,0.0,0.0,367.26666666666665,25286.366666666665,83.19411010742188,0.00900791374345616,0.0,0.0,0.0,37.5968992248062,-41.70771756978654,52.07852843561906,-28.705168776371302,39.24262755087642,-41.76898146548294,-0.01319291835703007,-0.011376575758959007,0.0,0.0,0.0,0.0,0.013130640627311733,0.0,-1.0354178289976032e-05,-0.0016524640551123417,0.9996316591394601,0.0,0.8486991295743027,0.0,0.0,105.4777982992909,150.43108935216205,6327.372912830583,9196.018686828873,0,0.0
