timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,sort_sort_position,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-29 00:00:00+00:00,0,0,0,7468338447,0.0357349626896059,95.5890121459961,16910,0.2311126142740249,62,14.879103541374208,981116,1554813,1038502.0,14927.0,1591182.0,95.59811401367188,0.1994711756706237,15.581761558850609,1235524.0,18734.0,1741407.0,95.0467300415039,0.2457539588212967,16.466895937919617,1452667.7142857143,21730.0,2129198.0,95.45026179722377,0.2685724922588893,16.023673903374448,1370290.1818181819,21205.0,2054717.3636363635,95.25179637562145,0.2590678103945472,16.310108390721407,-20.591101427410553,-5.52584395600586,-9.73630831643002,13.284651972934958,-10.71512862874675,-2.2856593400377823,-5.957724798206987,15.862662109962722,0.5705426207249786,-0.009520969916287925,0.3471469667757481,0.3471469667757481,58.01643900419845,0.6310182439828815,0.010875898982129052,1.5165473171267248e-05,0.07298987252371034,0.09312556873668565,1.0020835871779223,1.0601168522992912,1.036688007861212,475692.08022077015,475692.08022077015,3590.0073537529142,3590.0073537529142,511476.0884902192,511476.0884902192,3,0.4975788373956527
2025-04-30 00:00:00+00:00,0,0,0,7468338447,0.0419160596609906,95.6291275024414,18929,0.2279001474380493,65,16.295657475789387,1220409,1817054,981116.0,16910.0,1554813.0,95.5890121459961,0.2311126142740249,14.879103541374208,1260185.0,21675.0,1819367.0,95.16287994384766,0.2903260886669159,16.475583990414936,1446985.4285714286,21337.714285714286,2128867.5714285714,95.5168685913086,0.2596545006547655,15.997970115570796,1357800.0833333333,21015.333333333332,2034912.0833333333,95.28324063618977,0.2564705051481723,16.308904147810406,-3.156361962727694,24.38987846493177,-12.66897347174164,11.939680662329977,-0.12713212892175862,16.866401297133482,-21.502008832725462,-1.3900006479813598,0.48994687725809616,0.04196649337064873,0.3355528304000316,0.3355528304000316,64.46957210776546,0.6716411996334728,0.010417406187484693,1.3352608939446077e-05,0.05109950474330609,0.08614778852129878,1.0024519312479185,1.0656837087674569,1.0124146654008173,455613.6610798987,455613.6610798987,3485.4244904728434,3485.4244904728434,492475.6363011932,492475.6363011932,3,0.6189377111036728
2025-05-01 00:00:00+00:00,0,0,0,7468338447,0.0466283042372977,95.71104431152344,20448,0.24344502389431,63,17.120769063631695,1450863,2070285,1220409.0,18929.0,1817054.0,95.6291275024414,0.2279001474380493,16.295657475789387,1480101.0,25168.0,2131653.0,95.30182647705078,0.3248552680015564,16.939564784367878,1442808.5714285714,20663.428571428572,2120100.714285714,95.57532828194755,0.2480244657823017,16.023856441179912,1364958.7692307692,20971.69230769231,2037633.076923077,95.31614861121544,0.2554685450517214,16.371355295181274,-1.9754057324466334,18.883341568277512,-18.75397329942784,8.024723968513925,-2.8788925777319285,13.9363497177299,-25.06046603709574,6.82091548908994,0.4293913869228838,0.08566093952906417,0.32014140852273243,0.32014140852273243,70.95031541884688,0.7008031740542128,0.009876896235592571,1.1800395532339141e-05,0.041183744158070926,0.08179096599201896,1.0027191580283974,1.0570345448908136,0.9708610730612155,436979.82295699377,436979.82295699377,3340.7475556781046,3340.7475556781046,471611.57831480016,471611.57831480016,3,0.7358138331862581
2025-05-02 00:00:00+00:00,0,0,0,7468338447,0.0366577452311353,95.76921081542967,22504,0.2417974174022674,63,17.336591482162476,1218806,2151131,1450863.0,20448.0,2070285.0,95.71104431152344,0.24344502389431,17.120769063631695,1652513.0,27297.0,2357605.0,95.38938903808594,0.3060873448848724,16.200520316759746,1380850.4285714286,19978.714285714286,2090604.4285714286,95.6295885358538,0.23884019042764384,16.18615232195173,1354519.2857142857,21081.14285714286,2045740.0714285714,95.34851019723075,0.25449203593390324,16.440300737108505,-26.245300339543476,-15.994411601922442,-17.558706084917752,10.054773082942091,-8.757785973477317,3.9050662106907996,-21.003784885907695,-0.6767879111621911,0.3981803229624159,0.060773032333560906,0.3112911052509949,0.3112911052509949,54.15712063985781,0.5665881963542916,0.010461468659291945,1.4224230318797378e-05,0.03539412362235431,0.07837740719973185,1.0029479048811736,1.0194394743100743,0.9384977001389367,421649.8055337881,421649.8055337881,3235.706862665236,3235.706862665236,454123.9597892703,454123.9597892703,3,0.618124740082565
2025-05-03 00:00:00+00:00,0,1,0,7468338447,0.0395851977522294,95.87244415283205,22686,0.2297093719244003,63,16.9865505695343,1408541,2501958,1218806.0,22504.0,2151131.0,95.76921081542967,0.2417974174022674,17.336591482162476,1971780.0,22871.0,2830588.0,95.54847717285156,0.2470585256814956,16.225480953852337,1300387.7142857143,19952.285714285714,2043657.2857142857,95.67586953299386,0.23636173989091597,16.29487655276344,1358120.7333333334,21188.133333333335,2076154.6,95.38343912760416,0.2528398583332697,16.476717392603557,-28.56500218077067,15.567284703225948,-0.8088846137029426,0.8087451119801026,-11.609955246047821,16.30895561451162,-7.022284986619565,-4.999245073720848,0.339060327873586,0.10779386874277819,0.20543857361280843,0.29934839835823496,62.08582007316966,0.5629752525920688,0.009067294867741637,1.205966919661203e-05,0.049827030726845224,0.07677999223981265,1.0030658404442565,0.9574905105042313,0.9348278449806998,294454.62331117195,406551.26630044484,3211.232430046169,3145.418978829522,396893.86875947414,453181.6543882974,3,0.7143499781922933
2025-05-04 00:00:00+00:00,0,1,0,7468338447,0.0381373817972408,95.95632934570312,20611,0.2269386649131775,63,16.769745866457622,1452906,2515640,1408541.0,22686.0,2501958.0,95.87244415283205,0.2297093719244003,16.9865505695343,1784477.0,23262.0,2619178.0,95.5621337890625,0.2810964286327362,15.863702178001404,1253020.4285714286,19573.571428571428,2028866.142857143,95.73218318394252,0.2286249165024076,16.424311365400044,1364044.8125,21152.0625,2103622.4375,95.41924476623535,0.251221033744514,16.495031672219437,-18.58085029955555,3.149713071894955,-11.396268592554382,-9.146610244203469,-3.9530722997826007,0.5468517057440669,-19.266613945607258,-1.2061793508950425,0.41250183625110015,0.087496666651532,0.1968047125441307,0.28846560391472276,70.48835629730254,0.5775490222969016,0.008193140436175113,1.154220185218849e-05,0.06362833295550012,0.07586786606732708,1.0032796153278496,0.9186064981801532,0.9100548353563177,277509.5034430214,393480.01060455723,3217.056624334708,3042.186855290122,397363.4973399636,451390.90741838806,3,0.7368499528344947
2025-05-05 00:00:00+00:00,0,0,0,7468338447,0.0242916142869803,96.0127182006836,18193,0.216736614704132,63,17.852281133333843,975830,1693302,1452906.0,20611.0,2515640.0,95.95632934570312,0.2269386649131775,16.769745866457622,1038502.0,14927.0,1591182.0,95.59811401367188,0.1994711756706237,15.581761558850609,1244067.2857142857,20040.14285714286,2043454.7142857143,95.79141235351562,0.23109140779290877,16.748671304611936,1341208.6470588236,20978.0,2079485.9411764706,95.45415496826172,0.24919253850684442,16.5748698758144,-6.034846345986811,-32.835985259886044,21.879815100154087,-11.731599631264855,6.4178704887310145,-32.689017506479466,8.655605991924276,-4.495509926855612,0.43369494397391684,0.058765123014770104,0.21598277473139005,0.29260749482944853,53.634714741123446,0.5762878823223014,0.010744090100826609,1.8294439440163147e-05,0.07453291756766708,0.07485995573156136,1.0035331870610142,0.927571775236044,0.9273608639231448,295148.9929900464,392447.7022594764,3311.601439395538,3031.753844724205,413002.09973199706,448244.17405576375,3,0.4948980109342827
2025-05-06 00:00:00+00:00,0,0,0,7468338447,0.0242814504863295,96.02650451660156,21341,0.2808148860931396,63,17.501320322354633,1019212,1880373,975830.0,18193.0,1693302.0,96.0127182006836,0.216736614704132,17.852281133333843,981116.0,16910.0,1554813.0,95.5890121459961,0.2311126142740249,14.879103541374208,1249509.5714285714,20673.14285714286,2089963.2857142857,95.85391126360211,0.23819173233849655,17.123273701894853,1323319.9444444445,20998.166666666668,2068424.111111111,95.48595216539171,0.2509493355949719,16.626339345066636,3.882925158696837,4.445651394197769,26.203429923122414,17.303358434562742,20.93885245363911,11.047704426026783,21.505650816698328,29.565042102591256,0.4576806065714756,0.014358843470252403,0.22790563702020902,0.29336900093906837,47.756161559366504,0.5420262139340365,0.011349337950854457,1.717140609701273e-05,0.07080704825265224,0.07308118286762567,1.003853541697663,0.9442233351611276,0.9491626338590275,307920.71782112686,388221.0500244101,3246.099972731437,2942.4774525599223,405328.28628325975,437385.8737211462,3,0.5168994512572397
2025-05-07 00:00:00+00:00,0,0,0,7468338447,0.0249114373520412,96.02481842041016,20025,0.2615701854228973,60,16.84015415025794,1093847,1984916,1019212.0,21341.0,1880373.0,96.02650451660156,0.2808148860931396,17.501320322354633,1220409.0,18929.0,1817054.0,95.6291275024414,0.2279001474380493,16.295657475789387,1231429.2857142857,20829.714285714286,2113943.5714285714,95.91043853759766,0.2430017377649034,17.201058941104645,1311242.4210526317,20946.947368421053,2064028.9473684211,95.51431354723479,0.25150832769117853,16.63759275586618,-10.370457772763064,7.322814095595431,5.790057583601871,-6.166533901879012,9.238140418501594,5.5596948052327955,14.774030803995242,-6.853162571965399,0.41377656400625185,-0.0017558654247573635,0.23508660147316862,0.29051703737282036,54.62134225506841,0.5510794657912649,0.01008858304906452,1.5395332944118324e-05,0.05700656345912507,0.0706274199904039,1.0041472840630004,0.93913167080556,0.9661777007371296,314829.7062585782,380938.2634417749,3257.5222634240426,2868.276282091625,398568.87882440176,425494.18430696864,3,0.5547510371339601
2025-05-08 00:00:00+00:00,0,0,0,7468338447,0.024535711896085,96.03898620605467,20301,0.2669655978679657,60,17.293959418932598,1127177,2055143,1093847.0,20025.0,1984916.0,96.02481842041016,0.2615701854228973,16.84015415025794,1450863.0,20448.0,2070285.0,95.71104431152344,0.24344502389431,17.120769063631695,1185188.4285714286,20808.714285714286,2111780.4285714286,95.95728737967355,0.24636181976113994,17.225800420433348,1302039.15,20914.65,2063584.65,95.54054718017578,0.2522811912000179,16.6704110890195,-22.30989418022239,3.047044056435677,-0.7188967136150248,1.3782771535580496,-0.7313968849699481,3.5380338513065546,9.661554628394043,2.0627016172907187,0.34263746351343993,0.014754295688934604,0.24109899236762491,0.28651632732424664,55.52049059205989,0.5484661902037035,0.009878139925961392,1.5342704895706444e-05,0.04229463849749355,0.06803311226063082,1.0043619197481866,0.9102556006641035,0.9765366121401223,316803.7143225706,373055.47529038385,3040.5988900034326,2795.5090351829435,398941.9233427562,414150.3939824498,3,0.5716545456389658
2025-05-09 00:00:00+00:00,0,0,0,7468338447,0.0250793374438987,96.06341552734376,22646,0.2500788867473602,63,17.65444302558899,1205353,2219349,1127177.0,20301.0,2055143.0,96.03898620605467,0.2669655978679657,17.293959418932598,1218806.0,22504.0,2151131.0,95.76921081542967,0.2417974174022674,17.336591482162476,1183266.5714285714,20829.0,2121525.8571428573,95.9993166242327,0.24754488681043893,17.271207783779992,1297435.0476190476,20997.095238095237,2071002.0,95.56544567289806,0.25217631955941516,16.717269752665665,-1.10378517992199,6.935556704936308,0.6309989335229194,11.551155115511547,3.1712620012449344,7.990003615320207,3.4249618685195715,-6.3254259183451955,0.30720177122591785,0.025436879598750295,0.23575897181063465,0.2807239687793395,53.22351746368172,0.543110820735801,0.010203888525919752,1.4646687218517539e-05,0.026797430855891605,0.06554636769480579,1.0045400400561066,0.9120044765246712,0.9816341488484408,302256.79376108455,364221.1158010304,2468.962032207768,2750.7942108555103,394182.38910196366,405092.4340141395,3,0.6113019708081023
2025-05-10 00:00:00+00:00,0,1,0,7468338447,0.0350125933276076,96.08665466308594,27493,0.2850246727466583,63,17.10465184847514,1778457,3151971,1205353.0,22646.0,2219349.0,96.06341552734376,0.2500788867473602,17.65444302558899,1408541.0,22686.0,2501958.0,95.87244415283205,0.2297093719244003,16.9865505695343,1236111.7142857143,21515.714285714286,2214384.8571428573,96.02991812569755,0.2554470726421901,17.288079395057252,1319299.6818181819,21292.363636363636,2120136.9545454546,95.58913699063388,0.25366942652247165,16.734878029747914,26.26235232059273,47.54656934524575,21.189279731993295,21.403338337896315,25.98017232903189,42.0223227622154,24.080558994546752,13.973904976073337,0.2234328248817974,0.024191452713395734,0.21378798379561068,0.2804081729702772,64.68527678766276,0.5642362939772307,0.008722475961080873,9.617686697394675e-06,0.018030439104354652,0.06317718523091424,1.0046112052994773,0.936945359209196,1.0070077271198503,271136.54936650215,369942.41337890446,3062.0290909536034,3020.6914936098815,445623.57974372257,457601.3142146751,3,0.9019550862672306
2025-05-11 00:00:00+00:00,0,1,0,7468338447,0.0336542237372769,96.0775375366211,25484,0.2919864058494568,62,18.70778985818227,1820869,3376918,1778457.0,27493.0,3151971.0,96.08665466308594,0.2850246727466583,17.10465184847514,1452906.0,20611.0,2515640.0,95.95632934570312,0.2269386649131775,16.769745866457622,1288677.857142857,22211.85714285714,2337424.5714285714,96.04723358154297,0.26473960706165856,17.564942822446486,1341107.043478261,21474.608695652172,2174779.6086956523,95.61037179698114,0.25533538214538404,16.820656804897233,25.326001819801135,2.3847638711534724,23.642715055067676,-7.307314589168157,34.23693374250687,7.136709062361302,28.663137223075385,2.4425019194693753,0.1263159936863545,-0.009488441966065686,0.21763880463009855,0.28056214832720644,71.44865607219933,0.5392101498436889,0.007546523917215663,1.0274094173764337e-05,0.012619835989823863,0.06058873866386617,1.0045691882203895,0.9609060390888523,1.0368308725459752,276586.0883166139,376263.8732550092,3254.669318629217,3077.942269219521,544731.8088296871,518222.6163618154,3,0.9234645852985627
2025-05-12 00:00:00+00:00,0,0,0,7468338447,0.0207011221409201,96.08465576171876,21737,0.2650813162326813,61,17.641981879870098,1176485,2143406,1820869.0,25484.0,3376918.0,96.0775375366211,0.2919864058494568,18.70778985818227,975830.0,18193.0,1693302.0,96.0127182006836,0.216736614704132,17.852281133333843,1317342.857142857,22718.14285714286,2401725.1428571427,96.05751037597656,0.2716459929943084,17.534900071951665,1334247.7916666667,21485.541666666668,2173472.375,95.63013362884521,0.25574146273235476,16.854878683021102,20.562495516637114,-35.38881709777036,19.480019787830493,-14.703343274211267,26.581436743120832,-36.52774512143914,22.305738047327537,-9.21450077050755,0.07492503324904032,0.00740883382337465,0.21086115216816198,0.2769533441741453,54.12112429846352,0.5488854893167746,0.010141331067781341,1.4995488156994727e-05,0.011698586600165968,0.05806092967157627,1.004469059394919,0.9873299887551674,1.0621898775897691,270050.94694903673,369524.3878590517,2766.8064583598866,3010.763372492917,517902.7253077053,506872.17551154824,3,0.5966613922445709
2025-05-13 00:00:00+00:00,0,0,0,7468338447,0.0256726947130463,96.0356903076172,35583,0.4610094726085663,58,16.355982581774395,1518113,2838927,1176485.0,21737.0,2143406.0,96.08465576171876,0.2650813162326813,17.641981879870098,1019212.0,21341.0,1880373.0,96.02650451660156,0.2808148860931396,17.501320322354633,1388614.4285714286,24752.714285714286,2538661.4285714286,96.05882263183594,0.29738807678222656,17.37128039472592,1341602.4,22049.44,2200090.56,95.6463558959961,0.2639521831274032,16.834922838971234,48.949678771443025,29.038024284202525,66.73539196851132,63.69784238855407,50.976800879399995,32.449335310249204,64.1684595223561,73.91247303295587,0.00956589127332208,-0.05096074260076966,0.19881476878001686,0.27102540296687744,42.66279788669065,0.5347486797833548,0.012533956479347134,1.0773882977019114e-05,0.004931313650950138,0.055105191744291925,1.0043124145397484,1.035041699814661,1.1266740561061572,262249.0065365066,363608.33108132984,4440.96639628888,4078.7907121269814,504065.4209751576,513738.8651143756,3,0.7699200722190103
