timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,visits_visits_gained,platform_platform_share,daily_rpv,ccu_playing,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-07-24 00:00:00+00:00,1,0,0,547524060,0.0,0.0,0,0.3194352090358734,0.0,9900,91.39617156982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,0.0,91.39617156982422,0.3194352090358734,0.0,0.0,9900.0,0.0,91.39617156982422,0.3194352090358734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-07-25 00:00:00+00:00,1,1,0,547524060,0.0,0.0,415207,0.2851520478725433,0.0,8480,91.39620971679688,0.0,0.0,9900.0,0.0,91.39617156982422,0.3194352090358734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9190.0,207603.5,91.39619064331055,0.3022936284542084,0.0,0.0,9190.0,207603.5,91.39619064331055,0.3022936284542084,0.0,0.0,0.0,0.0,-14.343434343434346,0.0,inf,0.0,-10.732430299967355,0.0,4.1738042200201164e-05,0.0,0.0,0.0,0.0,0.020423498583842317,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1004.0916292848975,1004.0916292848975,293595.68529612286,293595.68529612286,0,0.0
2020-07-26 00:00:00+00:00,1,1,0,547524060,0.0,0.0,374207,0.2704797685146332,0.0,7739,91.3976821899414,0.0,0.0,8480.0,415207.0,91.39620971679688,0.2851520478725433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8706.333333333334,263138.0,91.39668782552083,0.29168900847435,0.0,0.0,8706.333333333334,263138.0,91.39668782552083,0.29168900847435,0.0,0.0,0.0,0.0,-8.738207547169807,0.0,-9.874592673052241,0.0,-5.1454231058050475,0.0,0.0016110877563590975,0.0,0.0,0.0,0.0,0.020681011629895673,0.0,0.0007553100585806808,0.0,1.0,0.0,1.0,0.0,0.0,1098.1349340282977,1098.1349340282977,228804.4039851506,228804.4039851506,0,0.0
2020-07-27 00:00:00+00:00,1,0,0,547524060,0.0,0.0,341608,0.2541188597679138,0.0,7930,91.38321685791016,0.0,0.0,7739.0,374207.0,91.3976821899414,0.2704797685146332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8512.25,282755.5,91.39332008361816,0.28229647129774094,0.0,0.0,8512.25,282755.5,91.39332008361816,0.28229647129774094,0.0,0.0,0.0,0.0,2.4680191239178084,0.0,-8.711488561143966,0.0,-6.048847511430133,0.0,-0.015826804011498385,0.0,0.0,0.0,0.0,0.023213674112801477,0.0,-0.003739166259767503,0.0,1.0,0.0,1.0,0.0,0.0,977.0398746554139,977.0398746554139,190893.57090710694,190893.57090710694,0,0.0
2020-07-28 00:00:00+00:00,1,0,0,547524060,0.0,0.0,316377,0.2304912209510803,0.0,7209,91.37535858154295,0.0,0.0,7930.0,341608.0,91.38321685791016,0.2541188597679138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8251.6,289479.8,91.38972778320313,0.2719354212284088,0.0,0.0,8251.6,289479.8,91.38972778320313,0.2719354212284088,0.0,0.0,0.0,0.0,-9.092055485498108,0.0,-7.385951148685043,0.0,-9.297869051676289,0.0,-0.008599255571639652,0.0,0.0,0.0,0.0,0.022786034427172558,0.0,-0.005461883544932904,-0.005461883544932904,1.0,0.0,1.0,0.0,0.0,1027.4469816005108,1027.4469816005108,166001.04702290284,166001.04702290284,0,0.0
2020-07-29 00:00:00+00:00,1,0,0,547524060,0.0,0.0,298614,0.2291892915964126,0.0,7038,91.37258911132812,0.0,0.0,7209.0,316377.0,91.37535858154295,0.2304912209510803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8049.333333333333,291002.1666666667,91.38687133789062,0.26481106628974277,0.0,0.0,8049.333333333333,291002.1666666667,91.38687133789062,0.26481106628974277,0.0,0.0,0.0,0.0,-2.372034956304614,0.0,-5.614504214908167,0.0,-0.5648498668606616,0.0,-0.0030308720620264573,0.0,0.0,0.0,0.0,0.02356880933643655,0.0,-0.005569458007810104,-0.005569458007810104,1.0,0.0,1.0,0.0,0.0,1044.0252231946636,1044.0252231946636,148522.67063235387,148522.67063235387,0,0.0
2020-07-30 00:00:00+00:00,1,0,0,547524060,0.0,0.0,289363,0.2183902412652969,0.0,6784,91.37477111816406,0.0,0.0,7038.0,298614.0,91.37258911132812,0.2291892915964126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7868.571428571428,290768.0,91.38514273507255,0.25817951985767906,0.0,0.0,7868.571428571428,290768.0,91.38514273507255,0.25817951985767906,0.0,0.0,0.0,0.0,-3.608979823813585,0.0,-3.0979793311767034,0.0,-4.711847685332571,0.0,0.0023880321846636576,0.0,0.0,0.0,0.0,0.023444519705284692,0.0,-0.0047773633684467685,-0.0047773633684467685,1.0,0.0,1.0,0.0,0.0,1066.3245061335472,1066.3245061335472,135583.44385654174,135583.44385654174,0,0.0
2020-07-31 00:00:00+00:00,1,0,0,547524060,0.0,0.0,274650,0.1876422464847564,0.0,5849,91.37945556640624,0.0,0.0,6784.0,289363.0,91.37477111816406,0.2183902412652969,0.0,0.0,9900.0,0.0,91.39617156982422,0.3194352090358734,0.0,0.0,7289.857142857143,330003.71428571426,91.38275473458427,0.23935195377894808,0.0,0.0,7616.125,288753.25,91.38443183898926,0.24936236068606374,0.0,0.0,0.0,-40.919191919191924,-13.782429245283023,inf,-5.0846168998800785,-41.258120214392626,-14.07938129579167,-0.01828961009073815,0.005126631984797569,0.0,0.0,0.0,0.0,0.0212961176183593,0.0,-0.003811155046737195,-0.0036588396344846203,0.9999816478105599,0.0,0.9598559827570837,0.0,0.0,1218.3784818355916,1218.3784818355916,125655.1617219012,125655.1617219012,0,0.0
2020-08-01 00:00:00+00:00,1,1,0,547524060,0.0,0.0,258168,0.1880065649747848,0.0,5459,91.38470458984376,0.0,0.0,5849.0,274650.0,91.37945556640624,0.1876422464847564,0.0,0.0,8480.0,415207.0,91.39620971679688,0.2851520478725433,0.0,0.0,6858.285714285715,307569.5714285714,91.38111114501953,0.22547402765069685,0.0,0.0,7376.444444444444,285354.8888888889,91.38446214463976,0.24254505005147717,0.0,0.0,0.0,-35.62499999999999,-6.667806462643188,-37.82185753130366,-6.001092299290001,-34.067959049405246,0.19415589871336625,-0.012588188272533163,0.005744205199076369,0.0,0.0,0.0,0.0,0.02114506389225662,0.0,-0.0016801016671319571,-0.0025430043538452215,0.9999633307507471,0.0,0.9296171066069697,0.0,0.0,1347.5575229940202,1347.5575229940202,117980.96004487805,117980.96004487805,0,0.0
2020-08-02 00:00:00+00:00,1,1,0,547524060,0.0,0.0,248167,0.1800776124000549,0.0,5482,91.39094543457033,0.0,0.0,5459.0,258168.0,91.38470458984376,0.1880065649747848,0.0,0.0,7739.0,374207.0,91.3976821899414,0.2704797685146332,0.0,0.0,6535.857142857143,289563.85714285716,91.38014875139508,0.21255943392004278,0.0,0.0,7187.0,281636.1,91.3851104736328,0.23629830628633494,0.0,0.0,0.0,-29.163974673730454,0.421322586554318,-33.681892642307595,-3.873834092528894,-33.42289022614548,-4.217380694016359,-0.007370816425167348,0.0068292005260373045,0.0,0.0,0.0,0.0,0.02208987460107669,0.0,0.0017408643450031965,-0.0014958237156688888,0.9999457053538371,0.0,0.8995385420260841,0.0,0.0,1404.6477613029306,1404.6477613029306,111853.42623118684,111853.42623118684,0,0.0
2020-08-03 00:00:00+00:00,1,0,0,547524060,0.0,0.0,234408,0.1784862726926803,0.0,5566,91.39755249023438,0.0,0.0,5482.0,248167.0,91.39094543457033,0.1800776124000549,0.0,0.0,7930.0,341608.0,91.38321685791016,0.2541188597679138,0.0,0.0,6198.142857142857,274249.5714285714,91.38219669886998,0.20175477862358088,0.0,0.0,7039.636363636364,277342.63636363635,91.38624156605114,0.23104266686872998,0.0,0.0,0.0,-29.810844892812106,1.5322874863188618,-31.38099810308892,-5.544250444257292,-29.762681583062577,-0.8836965829152166,0.015687379824358416,0.007229442296097233,0.0,0.0,0.0,0.0,0.02374482208447628,0.0,0.004043851579947073,-0.0005563215775911571,0.999955738773016,0.0,0.8732360189480092,0.0,0.0,1419.3689634994337,1419.3689634994337,107064.66360874883,107064.66360874883,0,0.0
2020-08-04 00:00:00+00:00,1,0,0,547524060,0.0,0.0,220434,0.1699802428483963,0.0,5397,91.3954086303711,0.0,0.0,5566.0,234408.0,91.39755249023438,0.1784862726926803,0.0,0.0,7209.0,316377.0,91.37535858154295,0.2304912209510803,0.0,0.0,5939.285714285715,260543.42857142858,91.38506099155971,0.19311035318034028,0.0,0.0,6902.75,272600.25,91.3870054880778,0.22595413153370217,0.0,0.0,0.0,-25.13524760715772,-3.0362917714696347,-30.325529352639414,-5.961400634790626,-26.253051137043915,-4.765649321911591,0.0219425117880645,-0.0023456425307544215,0.0,0.0,0.0,0.0,0.02448340780729013,0.0,0.004482541765486606,-7.536027814920614e-05,0.99997872239595,0.0,0.8546440459821242,0.0,0.0,1433.9862510435098,1433.9862510435098,103395.591645191,103395.591645191,0,0.0
2020-08-05 00:00:00+00:00,1,0,0,547524060,0.0,0.0,223024,0.1746731251478195,0.0,5246,91.39435577392578,0.0,0.0,5397.0,220434.0,91.3954086303711,0.1699802428483963,0.0,0.0,7038.0,298614.0,91.37258911132812,0.2291892915964126,0.0,0.0,5683.285714285715,249744.85714285713,91.38817051478794,0.18532232940196988,0.0,0.0,6775.307692307692,268786.6923076923,91.38757089468149,0.22200943873478812,0.0,0.0,0.0,-25.46177891446434,-2.797850657772838,-25.313615570602856,1.1749548617726813,-23.786524260737508,2.7608398604352713,0.0238218735064466,-0.0011519795809156186,0.0,0.0,0.0,0.0,0.02352202667862347,0.0,0.0036967141287618755,0.00018310546875211666,1.00000656128728,0.0,0.8347497766676283,0.0,0.0,1447.7903499595166,1447.7903499595166,99944.09885979981,99944.09885979981,0,0.0
2020-08-06 00:00:00+00:00,1,0,0,547524060,0.0,0.0,225548,0.1826182454824447,0.0,5381,91.40557098388672,0.0,0.0,5246.0,223024.0,91.39435577392578,0.1746731251478195,0.0,0.0,6784.0,289363.0,91.37477111816406,0.2183902412652969,0.0,0.0,5482.857142857143,240628.42857142858,91.39257049560547,0.18021204429013385,0.0,0.0,6675.714285714285,265698.21428571426,91.38885661533901,0.21919578207390647,0.0,0.0,0.0,-20.6810141509434,2.5733892489515853,-22.05361431834755,1.131716765908597,-16.37985084663053,4.548564828104817,0.033707187821918616,0.01227122820217641,0.0,0.0,0.0,0.0,0.02385734363708108,0.0,0.00364685058594087,0.0006607726380047872,1.0000406382178748,0.0,0.8221510586794575,0.0,0.0,1440.0425436328364,1440.0425436328364,96716.04652651896,96716.04652651896,0,0.0
2020-08-07 00:00:00+00:00,1,0,0,547524060,0.0,0.0,319847,0.3033739328384399,0.0,8965,91.40739440917967,0.0,0.0,5381.0,225548.0,91.40557098388672,0.1826182454824447,0.0,0.0,5849.0,274650.0,91.37945556640624,0.1876422464847564,0.0,0.0,5928.0,247085.14285714287,91.39656175885882,0.19674514234066004,0.0,0.0,6828.333333333333,269308.13333333336,91.39009246826171,0.22480765879154202,0.0,0.0,0.0,53.27406394255427,66.60472031220964,16.45621700345894,41.808838916771606,61.676775098237414,66.12465640384413,0.03057453406813959,0.00199487325918124,0.0,0.0,0.0,0.0,0.028028938745904303,0.0,0.0033615657261399797,0.0010003226143958626,1.0000707876578565,0.0,0.8751709946105369,0.0,0.0,1293.1999348239133,1508.3063665045297,59891.68064959413,94240.7766558364,0,0.0
2020-08-08 00:00:00+00:00,1,1,0,547524060,0.0,0.0,408254,0.2984920144081116,0.0,8647,91.41130065917967,0.0,0.0,8965.0,319847.0,91.40739440917967,0.3033739328384399,0.0,0.0,5459.0,258168.0,91.38470458984376,0.1880065649747848,0.0,0.0,6383.428571428572,268526.0,91.40036119733539,0.21252877797399242,0.0,0.0,6942.0,277992.25,91.39141798019409,0.22941293101757762,0.0,0.0,0.0,58.39897417109361,-3.5471277189068617,58.135012859843194,27.640403067716758,58.76680394014164,-1.6092082746371417,0.029103414466646882,0.0042734507697650415,0.0,0.0,0.0,0.0,0.021180389707413257,0.0,0.0032468523297986833,0.0012916228350490502,1.0000978562029013,0.0,0.9264027839725759,0.0,0.0,1312.4139155442872,1526.448164858539,58779.048907659366,97446.69227599946,0,0.0
2020-08-09 00:00:00+00:00,1,1,0,547524060,0.0,0.0,395893,0.2983955144882202,0.0,8656,91.4168701171875,0.0,0.0,8647.0,408254.0,91.41130065917967,0.2984920144081116,0.0,0.0,5482.0,248167.0,91.39094543457033,0.1800776124000549,0.0,0.0,6836.857142857143,289629.71428571426,91.40406472342355,0.2294313354151589,0.0,0.0,7042.823529411765,284927.5882352941,91.39291516472312,0.23347073004526248,0.0,0.0,0.0,57.898577161619855,0.10408234069618771,59.52685087058312,-3.027771926300782,65.70383764602225,-0.0323291462529407,0.028366795522138943,0.006092745609853623,0.0,0.0,0.0,0.0,0.021864438460800113,0.0,0.003670556204664255,0.0015754138722115503,1.0001219958755045,0.0,0.9826984965981796,0.0,0.0,1392.9242404238794,1535.3266034989967,61449.34380344209,98590.30530563009,0,0.0
