timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-29 00:00:00+00:00,0,0,0,6884266247,0,0.0,1337,98.4639129638672,1.059226872704218e-05,0.0,33566,0.5844197124242783,0.0,0.0,0.0,98.4639129638672,0.0,0.0,3117294.0,97795.0,19715858.0,98.45264434814452,1.2927943468093872,8.310321509838104,1060705.857142857,27145.571428571428,5826522.428571428,98.46531895228796,0.3594291891370501,3.2547830236809596,1411781.1818181819,46074.545454545456,9223575.818181818,98.49366482821378,0.5819116830825806,5.1361259265326344,-99.9571102372763,inf,-100.0,0.0,-99.82975125911335,inf,-100.0,0.0,0.01144572174500702,0.0,1.0224886982306671,1.0224886982306671,1337.0,0.0398307861888164,0.0,0.0004367860332020017,-0.0007528577532050718,-0.012670066139908603,0.9997122061000039,0.7513245471772136,0.6176696560430504,1443530.3027838257,1443530.3027838257,45569.60228784894,45569.60228784894,8286562.324742991,8286562.324742991,6,0.00040677244169949953
2025-04-30 00:00:00+00:00,0,0,0,6884266247,94003,1.1244863271713257,1760330,98.39981079101562,0.0135447117438626,0.0,10910459,6.558181355396907,1337.0,0.0,33566.0,98.4639129638672,0.0,0.5844197124242783,3177130.0,90259.0,17908696.0,98.4653091430664,1.216161847114563,9.047037045160929,858305.8571428572,27680.428571428572,4826774.285714285,98.45596204485214,0.34633268628801617,2.8992322108575275,1440826.9166666667,50068.583333333336,9364149.416666666,98.48584365844727,0.6271262367566427,5.254630545604658,-44.59370563999584,131562.67763649963,4.148062797061791,inf,-39.07731193828965,32404.495620568436,-7.538101952527498,inf,-0.06651921638270997,-0.06510219929518613,0.9578006971270798,0.9578006971270798,18.726118037530316,0.16134333474482285,0.008615860376189454,3.7255387511762885e-06,-0.007772990635462391,-0.0133559753844738,0.9996965897586383,0.5957036526833743,0.5522535432087353,1380025.0252227944,1380025.0252227944,45598.639551991284,45598.639551991284,7915919.490888476,7915919.490888476,6,0.5355674886289304
2025-05-01 00:00:00+00:00,0,0,0,6884266247,94868,1.136316180229187,3221749,98.3563995361328,0.0221321523281768,0.0,16029679,11.215799967447916,1760330.0,94003.0,10910459.0,98.39981079101562,1.1244863271713257,6.558181355396907,3286850.0,99760.0,17331108.0,98.47235870361328,1.2998424768447876,10.06155244509379,849005.7142857143,26981.571428571428,4640855.857142857,98.43939644949776,0.3229717867715018,3.064124714050974,1577820.923076923,53514.692307692305,9876882.461538462,98.47588641826923,0.6662946939468384,5.7131820395926,-1.9806501665728615,83.0196042787432,-4.903769045709705,0.9201833984021857,-7.509208297588355,46.920299136819075,-12.580470289949375,1.0520228456329495,-0.11775808867288129,-0.04411721377699518,0.8940058108893246,0.8940058108893246,33.95997638849361,0.2009864825748237,0.005918271606170554,3.4812756940941775e-06,-0.016098022460934013,-0.014761369306957272,0.9996294527513419,0.5380874989476375,0.48472813862340425,1410581.0737735273,1410581.0737735273,45391.07775834478,45391.07775834478,7801128.351056313,7801128.351056313,6,0.9801934983342714
2025-05-02 00:00:00+00:00,0,0,0,6884266247,94184,1.016601800918579,3193062,98.34152221679688,0.0197455715771099,0.0,15898460,10.999786694844564,3221749.0,94868.0,16029679.0,98.3563995361328,1.136316180229187,11.215799967447916,959624.0,0.0,5512287.0,98.4639129638672,0.0,3.0904719630877175,1168068.2857142857,40436.42857142857,6124594.857142857,98.42191205705915,0.468200615474156,4.194026818587666,1693195.2857142857,56419.642857142855,10306995.142857144,98.46628897530692,0.6913166301591056,6.0907966578248836,232.74094853817746,-0.8904169753757962,inf,-0.7210018130454965,188.41858197876854,-0.8186002976104501,inf,-10.535305348416523,-0.1243001048670922,-0.015125929178061437,0.8400306532914245,0.8400306532914245,33.902022615066095,0.20084094932207588,0.005924095420305148,3.444901242112844e-06,-0.02308218819754463,-0.015648072630494687,0.9995493186682509,0.6898603460388967,0.6772592977640365,1422335.9420085314,1422335.9420085314,44944.45250375887,44944.45250375887,7665911.967358249,7665911.967358249,6,0.9714656890335732
2025-05-03 00:00:00+00:00,0,1,0,6884266247,92499,0.941066563129425,3763852,98.32595825195312,0.0211905366321613,46.0,15371628,11.525480310122171,3193062.0,94184.0,15898460.0,98.34152221679688,1.016601800918579,10.999786694844564,0.0,0.0,0.0,98.4639129638672,0.0,0.0,1705761.4285714286,53650.57142857143,8320541.714285715,98.40220424107143,0.6026386959212167,5.840524005747976,1831239.0666666667,58824.933333333334,10644637.333333334,98.45693359375,0.7079666256904602,6.453108901311369,inf,17.87594478278216,inf,-1.7890512188906804,inf,-3.3137297574733604,inf,-7.430169582711943,-0.14010687546481826,-0.015826442882838077,0.7508387398549639,0.8033809134964545,40.69029189189189,0.24485706752355266,0.006017514474230415,3.0621494277598437e-06,-0.02736282348632382,-0.016222327096121897,0.9994441290147793,0.9314793789739096,0.8512247245178822,1458979.1576712255,1471182.5142090614,45952.92810936182,44300.10336890014,7781667.8375309,7501910.014087513,7,1.0
2025-05-04 00:00:00+00:00,0,1,0,6884266247,74904,0.8173259496688843,3448301,98.29377746582033,0.0180119246695793,42.0,12698930,12.317815562089285,3763852.0,92499.0,15371628.0,98.32595825195312,0.941066563129425,11.525480310122171,0.0,0.0,0.0,98.4639129638672,0.0,0.0,2198375.8571428573,64351.142857142855,10134674.57142857,98.37789916992189,0.7193995458739144,7.6002119431893025,1932305.4375,59829.875,10773030.625,98.4467363357544,0.7148015834391117,6.819653067609989,inf,-8.38372497112001,inf,-19.021827262997437,inf,-17.3872149391073,inf,-13.148975673841123,-0.17278969820070378,-0.03272867786382472,0.7468231621577834,0.7647200613712284,46.03565850076764,0.2715426203985202,0.005898449247420905,3.5721394361889662e-06,-0.03016444614955372,-0.016958595724665765,0.9993007674160194,1.1376958396324222,1.0064325017478006,1511708.1358033295,1477672.7327529583,46137.683748670206,42986.328120888225,7718632.779447792,7265707.191986804,7,0.9161627502887999
2025-05-05 00:00:00+00:00,0,0,0,6884266247,67837,0.8217355608940125,2898094,98.27206420898438,0.0142834897788817,35.0,10433694,13.085644483566284,3448301.0,74904.0,12698930.0,98.29377746582033,0.8173259496688843,12.317815562089285,0.0,0.0,0.0,98.4639129638672,0.0,0.0,2612389.285714286,74042.14285714286,11625202.285714285,98.35049220493862,0.8367903402873448,9.469589726555915,1989116.5294117648,60300.882352941175,10753069.647058824,98.43646150476792,0.7210918174070471,7.1882407979603595,inf,-15.955886681586096,inf,-9.434743137883162,inf,-17.838006824196995,inf,0.5395168508860682,-0.19484169286795305,-0.02209016419528753,0.7415122430480786,0.7288653219857775,42.72080544827383,0.2777629593351157,0.0065017235025559015,4.515257258152781e-06,-0.02921622140066601,-0.017557106766048713,0.9991266518674573,1.3133414996490123,1.160449085799274,1526859.6708910272,1449798.0596769382,45339.016931724094,41666.614870124664,7535665.999628337,7035472.136118121,7,0.7699808600338164
2025-05-06 00:00:00+00:00,0,0,0,6884266247,58767,0.7759361267089844,2490337,98.27102661132812,0.0117081575134492,34.0,8489167,14.986577073733011,2898094.0,67837.0,10433694.0,98.27206420898438,0.8217355608940125,13.085644483566284,1337.0,0.0,33566.0,98.4639129638672,0.0,0.5844197124242783,2967960.714285714,82437.42857142857,12833145.285714285,98.32293701171875,0.9476383583886283,11.527040778171449,2016962.111111111,60215.666666666664,10627297.277777778,98.4272706773546,0.7241387234793769,7.621481702169951,186163.05160807777,-14.06983348366202,inf,-13.370284652918018,25190.97002919621,-18.636994721140955,inf,-5.573500328402526,-0.19589547757447034,-0.001055841926800305,0.7458720733294467,0.6997967267985077,42.37573169071604,0.29335466090434303,0.0069225865243802455,6.017888765996026e-06,-0.02152742658342035,-0.017687298565090243,0.998939992291589,1.471500479823448,1.3086420152141147,1502434.944192231,1411463.4834321635,43851.53837622504,40424.17069613906,7016800.643447387,6846237.307692666,7,0.6616458351709897
2025-05-07 00:00:00+00:00,0,0,0,6884266247,52793,0.7020409107208252,2247495,98.26446533203124,0.0101986678058901,30.0,7371887,15.262981995292332,2490337.0,58767.0,8489167.0,98.27102661132812,0.7759361267089844,14.986577073733011,1760330.0,94003.0,10910459.0,98.39981079101562,1.1244863271713257,6.558181355396907,3037555.714285714,76550.28571428571,12327635.0,98.30360194614956,0.887289013181414,12.770583726727937,2029095.4210526317,59825.0,10455959.894736841,98.41870197496917,0.722975680702611,8.02366592812376,27.67464055035136,-9.751370999186049,-43.83902641405062,-10.16556911191655,-32.43284265125784,-13.16124420688155,-37.56785709553026,-9.523363256918394,-0.13754646263683945,-0.006676717973896906,0.7532201730886037,0.6765158206698313,42.571030798954425,0.30487373112559496,0.007161394747180098,6.791105299093894e-06,-0.016810280936105416,-0.017604814495957407,0.9988305065347348,1.4969999354243895,1.227273664750546,1467220.763580334,1372715.153990818,42647.240429449266,39322.12198411135,6577161.864296245,6695132.279184763,7,0.5971262950828035
2025-05-08 00:00:00+00:00,0,0,0,6884266247,49242,0.654636025428772,2041330,98.25702667236328,0.0089819753899661,30.0,6506225,15.345185160636902,2247495.0,52793.0,7371887.0,98.26446533203124,0.7020409107208252,15.262981995292332,3221749.0,94868.0,16029679.0,98.3563995361328,1.136316180229187,11.215799967447916,2868924.4285714286,70032.28571428571,10967141.57142857,98.2894058227539,0.8184775624956403,13.360495897183508,2029707.15,59295.85,10258473.15,98.41061820983887,0.719558697938919,8.389741889749418,-36.63907399365996,-9.17310160867989,-48.09419403803179,-6.726270528289735,-59.41138309756546,-11.742746463693765,-42.389623872403504,-6.7524391482228445,-0.10103345002274722,-0.007570040342474993,0.7620802269184132,0.6582750715050536,41.45421684300307,0.31375024476555224,0.007568442903766331,7.517244954706954e-06,-0.014257975987020761,-0.017399488176619793,0.998768299709016,1.4134671736124242,1.1374715708948573,1416680.5234676898,1336105.6193005685,40382.961091690224,38346.43117035314,6086909.190677639,6576139.955994976,7,0.5423512933027123
2025-05-09 00:00:00+00:00,0,0,0,6884266247,46812,0.5300415754318237,1936516,98.22518920898438,0.0082849246440085,34.0,6021671,20.30541916688283,2041330.0,49242.0,6506225.0,98.25702667236328,0.654636025428772,15.345185160636902,3193062.0,94184.0,15898460.0,98.34152221679688,1.016601800918579,10.999786694844564,2689417.8571428573,63264.857142857145,9556171.714285715,98.27278682163784,0.7489689588546753,14.689871964617543,2025269.4761904762,58701.380952380954,10056720.666666666,98.40178825741722,0.7105340730576288,8.957155093422438,-39.35238338622927,-5.134593622785144,-50.297290410260764,-4.934811746070422,-62.12418687092964,-7.447544467029655,-47.861436508090996,-19.032629607474117,-0.1182949024889357,-0.0324022255274059,0.7221459113740225,0.6430914284084396,41.36705615961378,0.3215910796868378,0.007773920598797145,1.048553623174123e-05,-0.013693128313338378,-0.017434999540256138,0.9986890336236378,1.327930869822638,1.0540929524064206,1392833.923123117,1302433.4403553456,37920.5757170008,37474.62617221977,6073664.723297755,6475964.888720941,7,0.5145037583836984
2025-05-10 00:00:00+00:00,0,1,0,6884266247,43857,0.4665486216545105,1744732,98.1851577758789,0.0072857330296926,40.0,5512048,15.772882103919985,1936516.0,46812.0,6021671.0,98.22518920898438,0.5300415754318237,20.30541916688283,3763852.0,92499.0,15371628.0,98.32595825195312,0.941066563129425,11.525480310122171,2400972.1428571427,56316.0,8147660.285714285,98.25267246791294,0.6811806815011161,15.296643649445803,2012517.7727272727,58026.63636363636,9850144.636363637,98.3919414173473,0.699443825266578,9.266960866626873,-53.645042366171666,-9.903558762230723,-52.58651444880484,-6.312483978467065,-64.14141690131976,-8.463149182344898,-50.42341956098741,-11.978862927042211,-0.14319766476460494,-0.040754752857030674,0.6236151541595579,0.6322683797661269,39.78138538009029,0.316530567852354,0.007956569326578919,9.040284160338565e-06,-0.015486036028169349,-0.017729610053242802,0.9985845492280346,1.193019100449212,0.9738890485472492,1280510.6446193303,1272451.3514128071,35007.28677867502,36708.17452433573,5693056.401101608,6393738.2090663295,7,0.46354957633828325
2025-05-11 00:00:00+00:00,0,1,0,6884266247,39323,0.4548992216587066,1622104,98.1620101928711,0.0066249590970173,41.0,4881322,16.563482721646626,1744732.0,43857.0,5512048.0,98.1851577758789,0.4665486216545105,15.772882103919985,3448301.0,74904.0,12698930.0,98.29377746582033,0.8173259496688843,12.317815562089285,2140086.8571428573,51233.0,7030859.142857143,98.23384857177734,0.6294054346425193,15.903167529382566,1995543.2608695652,57213.434782608696,9634108.869565217,98.38194440758747,0.6888114511966705,9.584200947279903,-52.95932692650671,-7.028471994552743,-47.502136067499734,-10.3381444239232,-61.561155152441984,-11.44267974444344,-44.34298558084498,-2.4969316069334613,-0.1340545417486405,-0.02357544004832901,0.5286815599472875,0.6243203045767783,41.24972027260706,0.33230826970475014,0.008055807820953458,1.0211103918455725e-05,-0.01932770865303707,-0.018012661236548835,0.998494684805206,1.072433206088605,0.9137557651648426,1146832.6177808573,1245858.1764222244,31675.353946087,36075.619947833926,5284813.822826042,6332073.511428207,7,0.4309691241844791
2025-05-12 00:00:00+00:00,0,0,0,6884266247,32862,0.4097580015659332,1399540,98.15266418457033,0.0056178666938883,47.0,3855155,17.382385929425556,1622104.0,39323.0,4881322.0,98.1620101928711,0.4548992216587066,16.563482721646626,2898094.0,67837.0,10433694.0,98.27206420898438,0.8217355608940125,13.085644483566284,1926007.7142857143,46236.57142857143,6091067.857142857,98.21679142543248,0.5705514975956508,16.516987735933892,1970709.7916666667,56198.791666666664,9393319.125,98.37239106496175,0.6771842241287231,9.909125321535972,-51.70826067063388,-13.720698549538135,-51.5574096731872,-16.430587696767795,-63.05090986950547,-21.02231731485855,-50.13505304308183,-9.923345203400036,-0.12149945701774856,-0.009521003372281456,0.438047114792916,0.6213658605920912,42.58710403797584,0.36303070485344824,0.008524168671773594,1.242006195561656e-05,-0.02256665910993193,-0.01814394411833436,0.9984182590476375,0.9773167629399421,0.8425351289447597,994015.8558174128,1224531.785676219,28076.424626111384,35631.07593462563,4888803.398069723,6304236.684447705,7,0.3718371498135421
2025-05-13 00:00:00+00:00,0,0,0,6884266247,30204,0.3951756358146667,1225810,98.14274597167967,0.0048505522483597,63.0,3239408,19.36564286549886,1399540.0,32862.0,3855155.0,98.15266418457033,0.4097580015659332,17.382385929425556,2490337.0,58767.0,8489167.0,98.27102661132812,0.7759361267089844,14.986577073733011,1745361.0,42156.142857142855,5341102.285714285,98.19846561976841,0.5161571417536054,17.142568563329014,1940913.8,55159.0,9147162.68,98.36320526123046,0.6659038805961609,10.28738602329449,-50.77734459231823,-12.413364391157089,-48.60380825973761,-8.088369545371554,-61.8406847220699,-15.972042628636206,-49.07111265836477,-3.5587751051934347,-0.13053760001492387,-0.010104884032491324,0.3467945745148138,0.6223725059315297,40.58301605694422,0.37840544370902224,0.009323922974838928,1.5798228981057324e-05,-0.022752216884069955,-0.018170212965744833,0.9983251903897953,0.8992470453865596,0.7751225917042376,817277.1992285736,1207971.385503088,23958.190207682044,35266.185520504856,4503572.561471634,6293031.864823304,7,0.3256796494654944
2025-05-14 00:00:00+00:00,0,0,0,6884266247,23651,0.3156964480876922,1077400,98.13595581054688,0.0042134745671091,69.0,2819949,20.611223459243774,1225810.0,30204.0,3239408.0,98.14274597167967,0.3951756358146667,19.36564286549886,2247495.0,52793.0,7371887.0,98.26446533203124,0.7020409107208252,15.262981995292332,1578204.5714285714,37993.0,4690825.428571428,98.18010711669922,0.46096507566315786,17.90660305817922,1907701.7307692308,53947.153846153844,8903808.307692308,98.35446489774264,0.6524343639612198,10.684456693907922,-52.062184787952816,-12.10709653208899,-55.20050006629666,-21.695801880545616,-61.7472568421084,-12.948631354864837,-55.031616638473565,-20.112370430713856,-0.13077924054247791,-0.006918658190746552,0.37871094239535164,0.626732968593286,45.55217317774395,0.38206351176439296,0.008387028138796788,1.9130503368053096e-05,-0.020021166120257394,-0.018093603411289415,0.998227250982203,0.8272805680121712,0.706530957174655,874019.4638369472,1195619.5689155497,24173.439482231282,35101.83095132481,4763205.371839609,6289508.340336886,7,0.28624929991933795
