timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,sort_sort_position,daily_rpv,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-10 00:00:00+00:00,1,1,0,7843413523,8288,25.609548648198444,75,0.1108529045043389,91.9967041015625,587483,1252721,0.0620069839060306,1274507.0,7552.0,604225.0,91.91101837158205,0.051373966038227,21.067755421002705,564540.0,13324.0,985690.0,91.66078186035156,0.102288894355297,20.280470972475797,1194505.857142857,9496.714285714286,716883.4285714285,91.8631820678711,0.07190673851541106,23.702584516434445,707427.8,9710.866666666667,701176.2666666667,91.28250325520834,0.0728885593513647,27.6925794278174,121.90119389237255,-1.709366837530124,-37.796457520264184,9.745762711864403,-40.3988069271272,-2.770822127518724,-39.38053168249972,20.697288311148988,0.36648415428393033,0.09322683123151876,0.6499009130441196,0.6979353854097621,151.13053444323802,2.132349136316904,0.014107618250028937,2.0443121976143504e-05,0.03451701572963973,0.15511752537318638,1.0063613375176543,1.6885198138140132,0.9865298361678311,485998.87374999514,493738.8942425801,2420.8945490422375,2670.4182622274916,195956.89455608837,240349.3745013902,12,0.9792283869071535
2025-08-11 00:00:00+00:00,1,0,0,7843413523,7057,24.072901129722595,79,0.0986648070197748,92.04740142822266,523250,1168375,0.0543468371033668,1252721.0,8288.0,587483.0,91.9967041015625,0.0620069839060306,25.609548648198444,956957.0,11895.0,896143.0,91.79058074951172,0.0931594371795654,22.022989590962727,1224708.4285714286,8805.57142857143,663613.0,91.89987073625836,0.0663620813616684,23.995429021971567,736237.0,9545.0,690055.875,91.33030939102173,0.07172970171086485,27.466349534186474,22.092737709217868,-6.7330235543269445,-40.67255149222362,-14.85279922779923,-41.610881299078386,-10.933592972051953,-41.66255320047401,-12.35368392417293,0.27978979609224464,0.0551077640827069,0.5653070985533118,0.6665239823746523,165.53910456219893,2.232914987262327,0.01348683518999486,2.0603727849358935e-05,0.04388318743024883,0.14461659824147172,1.0062362795991209,1.663470361543129,0.925168790317395,464273.07191331283,490719.61721156683,2327.9261640513273,2663.815459073695,184320.85280662807,236421.74915769347,12,0.9132967089660391
2025-08-12 00:00:00+00:00,1,0,0,7843413523,6551,22.41597906748454,81,0.0905820865232834,92.08612060546876,482732,1119429,0.0515063740313053,1168375.0,7057.0,523250.0,92.04740142822266,0.0543468371033668,24.072901129722595,1135312.0,11478.0,842563.0,91.7838897705078,0.0889704972505569,21.712435007095337,1222439.4285714286,8101.714285714285,612208.5714285715,91.94304656982422,0.06101006375891817,24.09593531631288,758777.7058823529,9368.882352941177,677860.3529411765,91.3747688742245,0.07054009420030252,27.169268918498126,-1.398998689347064,-4.189237188402695,-42.925596793866525,-7.170185631288084,-42.70671747987984,-7.743526039178217,-42.10847907677295,-5.226547161629647,0.32928527622511083,0.04206438926610545,0.4831376740889716,0.6380542021252337,170.85302197802199,2.3189402837593454,0.01357064878514624,2.002445804336541e-05,0.047269821166994214,0.13533365960214516,1.0062191970781555,1.611063977097089,0.8648990967559059,429625.31079704326,484141.30371717986,2341.614456680746,2679.498924294264,178539.51774228684,234371.95576368057,12,0.8750365435935759
2025-08-13 00:00:00+00:00,1,0,0,7843413523,6222,21.74956699212392,84,0.0859279902704984,92.10128021240234,446311,1103957,0.0493508353829383,1119429.0,6551.0,482732.0,92.08612060546876,0.0515063740313053,22.41597906748454,1203286.0,10002.0,740644.0,91.80431365966795,0.0789689347147941,19.418354670206707,1208249.5714285714,7561.714285714285,570161.0,91.98547036307198,0.0567789067115102,24.428965648015343,777954.3333333334,9194.055555555555,664996.5,91.41513061523438,0.06936291315489339,26.868174367032893,-8.254812239151788,-1.3821332125574681,-37.79244151169766,-5.022134025339642,-39.74014506294522,-7.544766039955919,-37.506013521424805,-4.184993971924467,0.3234777766928154,0.016462423255436676,0.4017117771570617,0.6127359261625066,177.3994857785634,2.4735095628170427,0.013940920253096489,1.970144425070874e-05,0.0444044385637556,0.12671099998387383,1.0062390081816779,1.5531111784563678,0.8185773078001783,383214.9296841664,476680.5689471354,2545.928558556725,2703.245771774068,194330.33946419493,233832.50722516293,12,0.862942372902554
2025-08-14 00:00:00+00:00,1,0,0,7843413523,6467,22.16521167755127,89,0.0777949930934028,92.20970153808594,429324,1032245,0.0500792302191257,1103957.0,6222.0,446311.0,92.10128021240234,0.0493508353829383,21.74956699212392,1259464.0,9259.0,721973.0,91.85760498046876,0.0727335289120674,24.525525728861492,1175789.7142857143,7162.857142857143,528354.0,92.03576987130302,0.053542578326804244,24.091777926399597,791338.052631579,9050.526315789473,652592.6842105263,91.45695013748973,0.06834798247406351,26.62065001495491,-18.04092852197443,-6.4959051847128135,-30.154444324441087,3.9376406300225097,-40.53461833060239,-3.806090371960358,-31.14698136031603,1.4759523937850405,0.3833069212854312,0.11771967277063311,0.31782554444533934,0.5900248790562201,159.5926097711812,2.4043440284167006,0.015063180574157108,2.1472799775975173e-05,0.05016272408621695,0.12025020666289808,1.0063288764051626,1.4858248132712044,0.7833819871292093,321432.6827601971,466909.1387965321,2466.5066144490415,2700.5509801689036,201931.62728754134,233587.74147084492,12,0.8068864545600933
2025-08-15 00:00:00+00:00,1,0,0,7843413523,5835,25.55825932820638,94,0.0715792501181951,92.21524810791016,420919,980881,0.0400469191372394,1032245.0,6467.0,429324.0,92.20970153808594,0.0500792302191257,22.16521167755127,1279294.0,8003.0,625153.0,91.89816284179688,0.056133821606636,31.561482548713684,1133159.2857142857,6853.142857142857,499177.71428571426,92.08106776646206,0.05124444940260473,23.234174609184265,800815.2,8889.75,641009.0,91.49486503601074,0.0669329293072223,26.567530480617485,-23.326381582341515,-4.9759504768732254,-27.089841309508934,-9.772692129271688,-32.669442520470994,-1.9577288947275284,-28.658128039326016,-20.032877977535023,0.345039831382854,0.006015169479667293,0.2232383357850974,0.5699542834665634,168.07419465387252,2.330326427824765,0.013862491684880738,2.605640569223044e-05,0.04973438807896888,0.11390443385991822,1.0064069467747792,1.4150072147909851,0.7656089451485469,237365.52738858573,456428.0535051326,2405.354599066993,2725.089952643765,194687.23085141822,233184.73076037693,12,0.7667361841765848
2025-08-16 00:00:00+00:00,1,1,0,7843413523,6532,20.077968160311386,96,0.0659662990669969,92.2743911743164,479314,934101,0.0433136373758316,980881.0,5835.0,420919.0,92.21524810791016,0.0400469191372394,25.55825932820638,1274507.0,7552.0,604225.0,91.91101837158205,0.051373966038227,21.067755421002705,1084529.857142857,6707.428571428572,481333.28571428574,92.13297816685268,0.05009297387940539,23.092776429085507,807162.1428571428,8777.47619047619,633309.2380952381,91.53198532831101,0.06580820112001323,26.258503703460054,-26.708837220980353,-4.7691819904759125,-13.506355932203384,11.94515852613538,-20.672928131076993,13.87321551177305,-15.689519972816136,8.157227344748463,0.39535281968621216,0.06413588600557851,0.1763239487604843,0.5523311723468097,142.98193785397214,1.9488248855137018,0.013627781312915307,2.1494406564070504e-05,0.04615483965192849,0.1084957271427318,1.0065659325140388,1.3436332052242999,0.7611965230298839,192256.94601294692,445820.81263824884,2383.3759888854274,2705.461709561745,183797.6140388488,230002.99069357876,12,0.730169140166373
2025-08-17 00:00:00+00:00,1,1,0,7843413523,6912,21.920315345128376,101,0.0615299876615113,92.37193298339844,506023,901674,0.0518048144876956,934101.0,6532.0,479314.0,92.2743911743164,0.0433136373758316,20.077968160311386,1252721.0,8288.0,587483.0,91.9967041015625,0.0620069839060306,25.609548648198444,1034380.2857142857,6510.857142857143,469696.14285714284,92.18658229282924,0.04863552110535753,22.56574310007549,811458.1363636364,8692.681818181818,627523.5,91.57016476717862,0.06517168354581697,26.061313323535884,-28.02276005591029,-3.47146614766497,-16.602316602316602,5.817513778322114,-13.86593314189517,5.572338800869581,-16.453258610023724,19.603934525715804,0.4078720922672252,0.10570842878578901,0.1197447759379708,0.5367410890481801,130.43165051352526,1.7818799108342687,0.013659431173224986,2.4310661097544434e-05,0.052289417811802685,0.10430396417653437,1.0067316415474177,1.2747179914291376,0.7462676803671306,133448.73588383826,435542.9238288248,1954.684046023859,2670.047982204201,154230.6460249008,226094.46573243084,12,0.7048215656448009
2025-08-18 00:00:00+00:00,1,0,0,7843413523,5712,22.73594077428182,106,0.0528334598913485,92.4443817138672,421806,798934,0.0448590032756328,901674.0,6912.0,506023.0,92.37193298339844,0.0518048144876956,21.920315345128376,1168375.0,7057.0,523250.0,92.04740142822266,0.0543468371033668,24.072901129722595,981603.0,6318.714285714285,455204.14285714284,92.24329376220703,0.047280116272824094,22.374748763583955,810913.6086956522,8563.08695652174,618579.2608695652,91.60817419964334,0.06428852353406983,25.916731908350926,-31.620070610891194,-11.394362042157146,-19.059090264985123,-17.361111111111114,-19.387290969899663,-16.642919392992017,-17.45793193022125,-13.407655795606654,0.43127810180942916,0.07843154097662008,0.1387282919828124,0.5247625799586527,139.84491510589882,1.8940747782753724,0.013541738283148454,2.8457810427984526e-05,0.060027803693501885,0.10076832677064727,1.006933000991588,1.2104902291366157,0.7354363372144938,153038.90803393655,425537.1174227118,1688.2016311011932,2681.675729719682,133257.32887088126,225022.4796269793,12,0.6245116447040321
2025-08-19 00:00:00+00:00,1,0,0,7843413523,5665,28.422642429669697,106,0.0492225852428224,92.47575378417967,402400,765093,0.0438157655298709,798934.0,5712.0,421806.0,92.4443817138672,0.0448590032756328,22.73594077428182,1119429.0,6551.0,482732.0,92.08612060546876,0.0515063740313053,22.41597906748454,930983.5714285715,6192.142857142857,443728.14285714284,92.29895564488002,0.04618145791547633,23.23284352961041,809004.4166666666,8442.333333333334,609571.7916666666,91.64432334899902,0.06343549195056154,26.021144846739208,-31.653280377764027,-4.235769162408909,-13.524652724774844,-0.8228291316526581,-16.641117638772652,-4.6006932096745885,-14.931372371039153,-2.3255927898170436,0.42311824642959905,0.033936156779734716,0.16452198221524625,0.5145690029884724,135.03229791740205,1.9013198277340264,0.01407799682406356,3.7149216213523694e-05,0.062480926513677974,0.09735192340352988,1.0071431843452872,1.1507768712369884,0.7280066173596927,177142.7102539511,416288.5960974374,1327.2845306394197,2688.618663708295,111453.38663909763,224456.71648400454,12,0.5980587730420059
2025-08-20 00:00:00+00:00,1,0,0,7843413523,5489,21.69540611902873,109,0.0481410607348255,92.48519897460938,401552,767323,0.0433576218783855,765093.0,5665.0,402400.0,92.47575378417967,0.0438157655298709,28.422642429669697,1103957.0,6222.0,446311.0,92.10128021240234,0.0493508353829383,21.74956699212392,882893.0,6087.428571428572,437334.0,92.35380118233817,0.045325284557683074,23.225106262025378,807337.16,8324.2,601251.0,91.67795837402343,0.0626323771476745,25.848115297630788,-30.49339784067676,0.2914678346292554,-11.780777884924465,-3.1067961165048508,-10.02865714714627,-0.21073558648111446,-12.144097375552809,-1.0456137099169482,0.4168441104419385,0.010213693906990784,0.18263772829517427,0.5048806355017049,139.76739526411657,1.9108884754938948,0.013669428444065913,2.827411382809443e-05,0.05419622148786362,0.09388093801645388,1.0073719225460658,1.09358647631183,0.7236717912017806,190960.76439352173,407608.8984049416,1110.9383223401442,2697.473416612911,97673.40143067855,223634.76069587213,12,0.5998019219976019
2025-08-21 00:00:00+00:00,1,0,0,7843413523,5590,24.25593574841817,115,0.0460441981834998,92.50422668457033,393102,751670,0.0452915839850902,767323.0,5489.0,401552.0,92.48519897460938,0.0433576218783855,21.69540611902873,1032245.0,6467.0,429324.0,92.20970153808594,0.0500792302191257,22.16521167755127,842810.8571428572,5962.142857142857,432159.4285714286,92.3958762032645,0.044641335095678004,23.52378112929208,805196.1153846154,8219.038461538461,593245.2692307692,91.70973792442909,0.06196542356449818,25.786877622661073,-27.181047135127802,-2.039949278204878,-13.561156641410232,1.8400437238112577,-8.436984654945912,-2.1043351795035248,-9.560143422905599,4.460489350936503,0.3194079815590056,0.020573789289435318,0.19358245763244744,0.4961806283298274,134.44285458773027,1.9121451629725543,0.014220191654604518,3.226935154930571e-05,0.04972757611956621,0.09051184499365703,1.0074816294797484,1.0467150064928896,0.720423302669948,195382.8297977028,399522.71446027467,906.4120093915388,2696.8205350859994,78894.20040245596,222886.49756709044,12,0.5875662670191527
2025-08-22 00:00:00+00:00,1,0,0,7843413523,5928,20.032063404719036,115,0.0457932252918992,92.5108871459961,425124,766831,0.0413527190685272,751670.0,5590.0,393102.0,92.50422668457033,0.0452915839850902,24.25593574841817,980881.0,5835.0,420919.0,92.21524810791016,0.0400469191372394,25.55825932820638,812232.2857142857,5975.428571428572,432760.14285714284,92.4381103515625,0.04482787794300482,22.734324568793888,803775.1851851852,8134.185185185185,587018.5555555555,91.73941011782046,0.0612019900646474,25.573736355329885,-21.82221900515965,2.0169755344765727,1.5938303341902271,6.04651162790697,0.9990045590719365,8.145977379916669,3.260675126625512,-8.696681745243573,0.3205966953968131,0.007200169834908898,0.19410255343540422,0.48749181306231515,129.33563838758644,1.8037777124375183,0.013944134078212291,2.6123144841006942e-05,0.03624616350446497,0.08717247447105766,1.0076161404661825,1.0105217238414148,0.7324578481133265,188802.73572299964,391833.822320424,818.0925684477436,2680.9547673147085,67994.65150059112,220940.09700722978,12,0.5994173348737664
2025-08-23 00:00:00+00:00,1,1,0,7843413523,5765,26.518580396970112,117,0.0428935972713373,92.51895904541016,427330,737060,0.0383432060480117,766831.0,5928.0,425124.0,92.5108871459961,0.0413527190685272,20.032063404719036,934101.0,6532.0,479314.0,92.2743911743164,0.0433136373758316,20.077968160311386,784083.5714285715,5865.857142857143,425333.85714285716,92.47304861886161,0.04411781632474484,23.654412031173706,801392.5,8049.571428571428,581315.3928571428,91.76725115094867,0.060385604921196136,25.607480785388468,-21.094185746509208,-3.882341741531059,-11.74219228413962,-2.7496626180836703,-10.84550002712209,0.5189074246572778,-11.475441983067725,-7.2776665919557,0.26504414494779027,0.008725350780958152,0.18942883288727003,0.4800591857314274,127.82865071106487,1.7247988093538733,0.013490713287826065,3.5978813689735464e-05,0.021520069667269336,0.0839148460350612,1.0076911693339488,0.9784014342891548,0.7306015462181602,176984.6304458829,384715.83100127295,764.5844127209232,2668.666284017118,55640.07841435948,218900.23036607666,12,0.5761459054759891
2025-08-24 00:00:00+00:00,1,1,0,7843413523,6812,25.266974528630573,115,0.0421379263755309,92.54205322265624,485458,744298,0.0509611181914806,737060.0,5765.0,427330.0,92.51895904541016,0.0383432060480117,26.518580396970112,901674.0,6912.0,506023.0,92.37193298339844,0.0518048144876956,21.920315345128376,761601.2857142857,5851.571428571428,422396.0,92.49735151018415,0.043997288282428416,24.132506200245448,799423.724137931,8006.896551724138,578009.9655172414,91.79396846376616,0.060060622620171464,25.595739190327848,-17.453758231910864,0.9820096057308714,-1.446759259259256,18.161318300086737,-4.0640445197155035,13.602602204385361,-1.628605959809748,32.90781717018994,0.18416875533866506,0.02496156191591492,0.17565699181299602,0.4727557820722775,109.246734184647,1.5331840587979624,0.014032080979032215,3.394734445247216e-05,0.0144683292933863,0.08086682399505382,1.0076626281463759,0.9526878709229806,0.7325479883995051,157738.36009436013,377932.1879119602,534.5464185890203,2630.6356014255725,41637.668573364,215691.51112385397,12,0.5818037136107884
