timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,sort_sort_position,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-21 00:00:00+00:00,0,0,0,6945584306,97.53573608398438,0.0073982185780535,0.1702048778533935,13866,14.651203195254007,1046495.0,58,1171650,979494.0,13713.0,1124816.0,97.54324340820312,0.1670492738485336,13.634071548779806,1317740.0,18230.0,1480192.0,97.54434967041016,0.2338428497314453,15.1203906138738,1260828.4285714286,15543.285714285714,1442054.5714285714,97.54423086983817,0.17763940777097423,14.176194508870443,1372221.1333333333,18169.2,1662933.4333333333,97.51626052856446,0.2215461951990922,13.436949637373864,-20.584106121086098,6.840368598480451,-23.938562808557318,1.1157295996499617,-20.84472825147008,4.16370321901538,-27.213990913614104,1.8890258737198407,-0.00883043093207192,-0.007696406185031535,0.3570812593438355,0.49875455137472635,75.4665753227086,0.8931797950072163,0.01183458214092763,1.4000247679163616e-05,-0.0011918204171314374,0.0025315417331109344,1.0002868274595653,0.91882306571732,0.8018165584443407,568572.1743610074,684401.5357425852,6116.428639508347,11496.31601382178,608899.649732131,857493.1736080018,7,0.3137614981471043
2025-05-22 00:00:00+00:00,0,0,0,6945584306,97.53307342529295,0.0074831340656425,0.176771193742752,14607,14.66427445411682,1067448.0,59,1183093,1046495.0,13866.0,1171650.0,97.53573608398438,0.1702048778533935,14.651203195254007,1265158.0,17217.0,1462852.0,97.54602813720705,0.2178652882575988,13.943216522534687,1232584.142857143,15170.42857142857,1402089.0,97.54238019670758,0.17176882284028183,14.279202784810746,1374885.6,18231.166666666668,1661260.0666666667,97.51768442789714,0.22182949359218276,13.51239001635768,-15.627297143914042,2.0022073684059727,-15.159435441714585,5.344006923409772,-19.12421762420259,0.9766568514488094,-18.862157823993563,3.857889369665668,-0.013280614456046003,-0.002729931405986985,0.35571779399820197,0.49677322160568954,73.07283680175246,0.9022512158797188,0.012346440773091572,1.3737681569908089e-05,-0.0021305084228420003,0.0024613631845702318,1.0002532440034373,0.8964994199205686,0.7743281565438102,532335.8965150095,683006.3488512714,5144.845178631525,11471.069814773262,573676.2899465137,858409.0041717687,7,0.3200436539822266
2025-05-23 00:00:00+00:00,0,0,0,6945584306,97.52962493896484,0.0084425452040068,0.1596212387084961,15601,14.85085133711497,1215010.0,60,1342447,1067448.0,14607.0,1183093.0,97.53307342529295,0.176771193742752,14.66427445411682,1339327.0,18699.0,1586937.0,97.545166015625,0.2041813731193542,13.680928627649942,1214824.5714285714,14727.857142857143,1367161.857142857,97.54016004289899,0.16540308935301642,14.446334600448608,1383702.2666666666,18332.8,1666085.7,97.51891479492187,0.22152608012159664,13.60529519336811,-9.282049865342824,13.82381155803374,-16.56773089470025,6.804956527692196,-15.406408698013852,13.469270801196531,-21.823799953000844,-9.701781535295584,-0.015932185360845175,-0.0035357096900612284,0.3271195456544954,0.4907377707163097,77.87527240097424,0.9050704384825334,0.011621306747076982,1.2222812252000163e-05,-0.003099169049945176,0.0023661883972652836,1.000217857715314,0.8779522883597488,0.7466528964094248,460862.0447757902,679034.9656791047,3117.916405035799,11432.459536865588,495420.00488407846,856116.9226399066,7,0.3642858856121751
2025-05-24 00:00:00+00:00,0,1,0,6945584306,97.5299072265625,0.0092719568401801,0.1213299930095672,12246,15.063238620758057,1347697.0,63,1483997,1215010.0,15601.0,1342447.0,97.52962493896484,0.1596212387084961,14.85085133711497,1685044.0,17493.0,1905795.0,97.5453643798828,0.1702445745468139,15.093401312828064,1166632.142857143,13978.285714285714,1306905.0,97.53795187813895,0.15841529199055257,14.442025644438607,1396765.5333333334,18311.333333333332,1675543.4,97.52001749674479,0.22005125458041822,13.696205274436785,-20.020070692516047,10.920650858840663,-29.994855084891103,-21.505031728735336,-22.1323909444615,10.544177907954655,-28.73194735718063,-23.988816280806603,-0.015846117771523005,0.00028943779679657666,0.22004709577970732,0.48273819057765566,110.04303094635421,0.9081528411763358,0.008252032684680168,1.1177013411578897e-05,-0.0034542083740192998,0.0022847719797171747,1.0001839046162473,0.8352383524763923,0.719901789665368,289461.59656705364,674272.0662225676,2268.1333129414775,11443.631022909893,315847.5874370536,852352.408717783,7,0.4040682753079165
2025-05-25 00:00:00+00:00,0,1,0,6945584306,97.52693176269533,0.007823811166432,0.1257435530424118,11841,14.997842391331991,1147861.0,63,1261039,1347697.0,12246.0,1483997.0,97.5299072265625,0.1213299930095672,15.063238620758057,1503065.0,14382.0,1686816.0,97.54736328125,0.1587687879800796,14.516289313634235,1115888.7142857143,13615.285714285714,1246079.7142857143,97.53503308977399,0.15369740128517145,14.51081894125257,1400321.0,18240.366666666665,1674436.5,97.52110315958659,0.2189239067335923,13.772850549393805,-23.63197865694431,-14.827962071593248,-17.667918231122236,-3.307202351788341,-25.241460835088112,-15.024154361498033,-20.800835830409813,3.637649622625938,-0.020945228930246973,-0.003050822000949527,0.15646341263717786,0.48032676965469456,96.9313460564094,0.9102494766224704,0.009389868679819832,1.3065893279272239e-05,-0.003290448869969826,0.0021524448416020744,1.0001428401621402,0.7968806539969866,0.7020585534872866,195583.0879741239,672611.6624096315,2317.358006840612,11478.031473911018,224481.4084744799,852886.0469687914,7,0.34415318470191764
2025-05-26 00:00:00+00:00,0,0,1,6945584306,97.52446746826172,0.0065362699976165,0.1249554976820945,11416,14.506869435310364,966545.0,68,1075318,1147861.0,11841.0,1261039.0,97.52693176269533,0.1257435530424118,14.997842391331991,1007216.0,13433.0,1155516.0,97.54671478271484,0.1551616787910461,13.714251041412354,1110078.5714285714,13327.142857142857,1234622.857142857,97.53185490199498,0.14938223255532126,14.62405014038086,1393193.4666666666,18241.366666666665,1661998.8666666667,97.52219111124674,0.2189133966962496,13.833664428035995,-4.0379620657336694,-15.795989235630447,-15.015260924588702,-3.5892238831179757,-6.940449115373559,-14.727617464646215,-19.467552390709685,-0.6267163136797094,-0.022806831068256095,-0.0025267835141229433,0.17048537628110483,0.4853212884607194,84.65840413418586,0.8988449009084746,0.01061638453333383,1.5008979847115774e-05,-0.0027536664690243663,0.0019722587407231817,1.0000990932488094,0.7967870923803055,0.6823804975380041,209218.4360194841,676146.448317723,2478.309531085311,11477.414999372291,240583.58449577272,858994.0898506381,7,0.2897907846923234
2025-05-27 00:00:00+00:00,0,0,0,6945584306,97.52164459228516,0.0060597572167957,0.12579907476902,11447,14.279009302457174,902433.0,71,992752,966545.0,11416.0,1075318.0,97.52446746826172,0.1249554976820945,14.506869435310364,979494.0,13713.0,1124816.0,97.54324340820312,0.1670492738485336,13.634071548779806,1099069.857142857,13003.42857142857,1215756.5714285714,97.52876935686383,0.14348934697253357,14.716184105191912,1390303.3,18281.0,1654398.1,97.52314580281576,0.2188881506522496,13.878733476175778,-7.867429509522261,-6.633110719107749,-16.52446583533873,0.2715487035739317,-11.740942518598596,-7.678286795161993,-24.69343214081604,0.6751020183775269,-0.02214281088397385,-0.002894531033947878,0.1877813588037083,0.4877464997742757,78.8288784067086,0.9090206728158968,0.011530561982688543,1.5822774078167683e-05,-0.0022206987653455947,0.001767441322065235,1.000057663788445,0.7905252452057454,0.6555372985927271,225210.65012703606,678115.5681996248,2514.0125593066978,11450.918872932545,260969.56150078404,864026.9445024447,7,0.2705686410899104
2025-05-28 00:00:00+00:00,0,0,0,6945584306,97.51930236816406,0.0062890060279857,0.1252879798412323,11538,15.19485592842102,943025.0,74,1016118,902433.0,11447.0,992752.0,97.52164459228516,0.12579907476902,14.279009302457174,1046495.0,13866.0,1171650.0,97.53573608398438,0.1702048778533935,14.651203195254007,1084288.4285714286,12670.857142857143,1193537.7142857143,97.52642168317523,0.13707264725651055,14.79384878135863,1400712.7333333334,18358.433333333334,1661178.0333333334,97.52403182983399,0.2190016031265258,13.97771333605771,-9.887290431392415,4.498062460038588,-16.789268714842066,0.7949681139163056,-13.274612725643319,2.353659322771451,-26.389900559048908,-0.40627876534554686,-0.01684891761739582,-0.0024017479718363433,0.19803928191271333,0.4771719475915094,81.72501949909004,0.9280655120118805,0.011354969250648793,1.611287061907203e-05,-0.002239772251667118,0.0015328225887943636,1.0000245052762524,0.7740976452688505,0.6258979171824524,232212.6291949853,668380.8229808932,2401.3414989346397,11395.217634765828,272507.85946290486,857971.4387400598,7,0.2827389875634122
2025-05-29 00:00:00+00:00,0,0,0,6945584306,97.51753997802734,0.006468724337989,0.1244760155677795,11565,14.744524399439491,976659.0,77,1043468,943025.0,11538.0,1016118.0,97.51930236816406,0.1252879798412323,15.19485592842102,1067448.0,14607.0,1183093.0,97.53307342529295,0.176771193742752,14.66427445411682,1071318.5714285714,12236.285714285714,1173591.2857142857,97.52420261928013,0.12960190751722875,14.805313059261866,1410633.8,18416.1,1667587.9333333333,97.52487640380859,0.21871383736530933,14.064344758630373,-8.50523866267958,3.56660746003552,-20.825631546518796,0.23400936037440978,-11.801692681809461,2.691616524852436,-29.58354077252856,-0.6480783507577859,-0.01592633833845669,-0.0018072218462616974,0.20498346958710417,0.46748375916545665,84.44224450977002,0.9359731817619882,0.011083223363607352,1.5096885711956557e-05,-0.002241134643555101,0.0012714288391195677,0.9999930911521931,0.7594590257433016,0.5925638225658291,236130.9859827162,659448.3916298529,2311.7161659399935,11354.902663911149,278324.4642589909,852411.5160431783,7,0.2928231773862778
2025-05-30 00:00:00+00:00,0,0,0,6945584306,97.51620483398438,0.0066195919935532,0.1168287694454193,12194,15.021903077761332,1006519.0,83,1085022,976659.0,11565.0,1043468.0,97.51753997802734,0.1244760155677795,14.744524399439491,1215010.0,15601.0,1342447.0,97.52962493896484,0.1596212387084961,14.85085133711497,1041534.1428571428,11749.57142857143,1136816.2857142857,97.52228546142578,0.12348869762250352,14.829749022211347,1419256.0,18466.066666666666,1668843.2333333334,97.52574742635092,0.2183116753896077,14.193926314685656,-17.159611855046464,3.0573618837280936,-21.83834369591693,5.438824038045831,-19.175803588521557,3.982297492592002,-26.80875653472742,-6.143549893912004,-0.013760029313003574,-0.0013691322025444208,0.20612092650186237,0.4594902197046367,82.53538335383354,0.9276476166864666,0.01123847144254085,1.4924594720185721e-05,-0.0023234231131399755,0.0009754677370475596,0.9999645020415993,0.7338592493934447,0.5656531992717324,232541.37435456118,652134.2512571239,1834.9517046074895,11323.008105054347,269003.9569152668,851493.8842637271,7,0.30177584159840737
2025-05-31 00:00:00+00:00,0,1,0,6945584306,97.51372528076172,0.0069178197538543,0.0957849398255348,10546,14.517304142316185,1059945.0,93,1136520,1006519.0,12194.0,1085022.0,97.51620483398438,0.1168287694454193,15.021903077761332,1347697.0,12246.0,1483997.0,97.5299072265625,0.1213299930095672,15.063238620758057,1000426.7142857143,11506.714285714286,1087176.7142857143,97.51997375488281,0.11983940431049889,14.751758382433936,1426790.6666666667,18496.833333333332,1669815.3666666667,97.52652486165364,0.21760304123163218,14.273384715623902,-21.351386847340315,5.307997166471767,-13.882083945778213,-13.514843365589634,-23.414939518071797,4.746263209409585,-21.054194886517553,-18.012540677932808,-0.01659177811292878,-0.0025427089034857353,0.15562175514717272,0.4530578771843977,100.49729780980374,0.9326224504430627,0.009279195017074035,1.369626767997255e-05,-0.002151761736189659,0.0006541454752255011,0.9999328274356117,0.7011727351868349,0.5507248595065971,168620.75142789885,646418.7506265116,1505.7884083659983,11299.380657678828,193016.7990986404,850847.143236769,7,0.31779409471954717
2025-06-01 00:00:00+00:00,1,1,0,6945584306,97.51266479492188,0.0066732557897811,0.0987231880426406,9878,15.033807436625162,1029540.0,98,1109063,1059945.0,10546.0,1136520.0,97.51372528076172,0.0957849398255348,14.517304142316185,1147861.0,11841.0,1261039.0,97.52693176269533,0.1257435530424118,14.997842391331991,983523.7142857143,11226.285714285714,1065465.857142857,97.51793561662946,0.11597935216767442,14.756896246047248,1435385.0,18488.8,1673054.0666666667,97.52723286946615,0.2171870561937491,14.373936589731688,-10.307955405750347,-2.8685450660175804,-16.577991723671992,-6.334155129907071,-12.051649473172521,-2.4158835744201634,-21.488469465036953,3.0675471764743056,-0.014628746660627634,-0.001087524691312236,0.11225862063816493,0.4452333325450301,104.2150015183723,0.9282962930903897,0.008906609537411727,1.4602436849649662e-05,-0.0019408634730698209,0.0003226546477408165,0.9999046701873605,0.685198545537061,0.5340067414708688,117838.57169102426,639081.2470351481,1606.3475617098454,11305.626238659928,132531.262570339,848437.987021746,7,0.30867802789537435
2025-06-02 00:00:00+00:00,1,0,0,6945584306,97.51080322265624,0.0053734316139401,0.0998923778533935,9669,15.08971937497457,834528.0,102,905687,1029540.0,9878.0,1109063.0,97.51266479492188,0.0987231880426406,15.033807436625162,966545.0,11416.0,1075318.0,97.52446746826172,0.1249554976820945,14.506869435310364,964664.1428571428,10976.714285714286,1041232.8571428572,97.51598358154297,0.11239890647786001,14.840160523142133,1433340.8333333333,18513.7,1666065.1666666667,97.52798741658529,0.21746895958979923,14.45361420330794,-13.658650140448714,-18.94166326709016,-15.30308339173091,-2.1158129175946505,-15.774961453263126,-18.337641775084013,-20.057636753578734,1.1843112382552867,-0.014011094815702396,-0.0019090569102542254,0.12622133754183126,0.44718032108524836,86.30072388831438,0.9214298963881602,0.01067586188621247,1.8081719598689283e-05,-0.0017719268798895114,-5.2764179708842064e-05,0.9998769190735881,0.6730179734109365,0.5168503435610876,130938.40022615617,640961.8140745974,1733.8341445073454,11284.632462045376,148433.77592969313,854035.471801723,7,0.2502092752719379
2025-06-03 00:00:00+00:00,1,0,0,6945584306,97.50977325439452,0.0052063195555126,0.101355068385601,7107,14.370116909344992,813240.0,102,910166,834528.0,9669.0,905687.0,97.51080322265624,0.0998923778533935,15.08971937497457,902433.0,11447.0,992752.0,97.52164459228516,0.12579907476902,14.279009302457174,951922.2857142857,10356.714285714286,1029434.8571428572,97.51428767613002,0.10890690556594299,14.85317589555468,1432896.1,18475.1,1662407.6,97.52875620524088,0.21780361905694004,14.498446827637402,-9.883614628454406,-2.550903025422757,-37.91386389447017,-26.497052435618983,-8.318895353522326,0.4945417125342466,-19.430990592180986,1.4642664071469191,-0.012173028808393216,-0.001056260668230724,0.13995703936383994,0.44762618205900745,114.41193021947102,0.8935063565257805,0.007808457129296053,1.767018252811281e-05,-0.0016286032540406053,-0.0004549495370287722,0.9998516485837222,0.6643344801582513,0.5000233973957596,143525.39403639178,641401.8105302418,2129.962493865773,11322.813739952415,160488.704175917,857127.6164015362,7,0.2438266792991377
2025-06-04 00:00:00+00:00,1,0,0,6945584306,97.50836944580078,0.0053883368990708,0.1118675023317337,10184,14.766709804534912,846657.0,109,935966,813240.0,7107.0,910166.0,97.50977325439452,0.101355068385601,14.370116909344992,943025.0,11538.0,1016118.0,97.51930236816406,0.1252879798412323,15.19485592842102,938155.4285714285,10163.285714285714,1017984.5714285715,97.51272583007812,0.1069896944931575,14.792012163570949,1412049.7333333334,16741.966666666667,1612544.9,97.5292340596517,0.1950857582191626,14.601304600808932,-10.219029187985473,4.10911907923861,-11.735136072109553,43.29534261995216,-7.888060244971551,2.834647745576091,-10.711703969132014,10.37188777391831,-0.011211034223779226,-0.0014396593765786392,0.1493421626068177,0.460457054627371,83.1278350515464,0.9045799691655796,0.010880725495663842,1.7441174363833936e-05,-0.0015463147844646686,-0.0008259417880759164,0.9998307355765403,0.6643926247249,0.5484239109497859,151018.06968829408,650188.2611980314,2065.638342918828,7849.145692513219,167169.3757286768,854328.8657659417,7,0.2538458078984925
