timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,visits_visits_gained,session_session_length,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-04-13 00:00:00+00:00,0,1,0,5239362765,3609,0.0493708476424217,0.0118411627703081,82.23384857177734,262969,0.0,436575.0,0.0,359233.0,2360.0,191486.0,82.22744750976562,0.0473183244466781,0.0,607989.0,5087.0,359438.0,82.10105895996094,0.0684400424361229,0.0,494578.0,3066.8571428571427,281851.28571428574,82.19262041364398,0.05522161083562029,0.0,503664.13333333336,3769.5333333333333,289830.26666666666,82.03109079996744,0.06238419848183787,0.0,-28.193602186881673,21.529759237041148,-29.05445252604678,52.923728813559315,-26.83884286024294,37.33066647170029,-27.86262853577134,4.337692045830033,0.16173921932134405,0.007784580703362742,0.2245930976049749,0.19880473211177066,120.93490304709141,1.6601703616382097,0.013723998935239762,0.0,0.015830448695591987,0.014048419141930045,1.0019691267311126,0.9819599357349513,0.8851858672464495,110980.09636087589,100130.81310164048,922.0197281624986,942.301684370663,72658.09382169563,69103.04794013142,5,0.22792710718042827
2024-04-14 00:00:00+00:00,0,1,0,5239362765,4134,0.0566024631261825,0.0134908404863409,82.26100158691406,301528,0.0,502885.0,0.0,436575.0,3609.0,262969.0,82.23384857177734,0.0493708476424217,0.0,616929.0,4949.0,363128.0,82.14395904541016,0.0669552609324455,0.0,478286.0,2950.4285714285716,273051.28571428574,82.20934077671596,0.05374263972043987,0.0,501924.0,3768.9,288616.1,82.04519602457682,0.06206055320799347,0.0,-18.485757680381376,15.188684647540507,-16.46797332794504,14.54696591853699,-16.963715273952985,14.662945061965482,-15.462261907557128,14.647541675073583,0.14248466091000278,0.03301926835275193,0.22394515302060564,0.1985535811652234,121.61668681983072,1.6677831982993343,0.01371012406766845,0.0,0.016205378941127276,0.014198983842725256,1.0020006625627413,0.9529052207107052,0.8659710064189012,109933.10800174416,99658.80767277359,895.8795941714019,942.0414131756116,72223.2270019628,68546.11316848613,5,0.2625462367163252
2024-04-15 00:00:00+00:00,0,0,0,5239362765,2160,0.0469602681696414,0.0089378673998386,82.25366973876953,175752,0.0,336473.0,0.0,502885.0,4134.0,301528.0,82.26100158691406,0.0566024631261825,0.0,438666.0,2918.0,241973.0,82.16413116455078,0.0553212910890579,0.0,463687.0,2842.1428571428573,263591.14285714284,82.22213200160435,0.05254820787480894,0.0,493867.23333333334,3687.633333333333,282635.36666666664,82.05803451538085,0.061690242712696346,0.0,-23.296312000474163,-33.09146226274397,-25.97669636737492,-47.750362844702465,-27.367102941237242,-41.71287575283225,-15.113571564981509,-17.034938806542733,0.10897525836357502,-0.008912908915637008,0.24484481529857122,0.20854986728142863,155.70245256825544,1.9144651869384874,0.012289975135559563,0.0,0.014496394566129183,0.014325485823549953,1.0019997735406732,0.9388899864248266,0.8518074425405705,117156.02302811327,102995.94596631301,940.3667393073682,972.7111590038159,77237.86448884274,70342.46158786485,5,0.175665847871088
2024-04-16 00:00:00+00:00,0,0,0,5239362765,1943,0.0445539392530918,0.0074565834910787,82.26976013183594,148802,0.0,282466.0,0.0,336473.0,2160.0,175752.0,82.25366973876953,0.0469602681696414,0.0,771899.0,2942.0,461475.0,82.16927337646484,0.0647382214665412,0.0,393768.0,2699.4285714285716,218923.57142857142,82.23648725237165,0.049664738987173315,0.0,485060.0333333333,3601.5666666666666,276392.1666666667,82.0725207010905,0.06122820153832431,0.0,-63.40635238548049,-16.050916418256445,-33.95649218218899,-10.046296296296298,-67.75513299745381,-15.334107150985476,-31.17830820218205,-5.124180526092548,0.12229237431697904,0.019561915130972274,0.27476924122903856,0.2255808139051533,145.3014403292181,1.8982547394877791,0.013057532442222268,0.0,0.012048176356725402,0.014154492336863085,1.0019978252145845,0.8117922997984923,0.8111415612311734,128268.11083890413,109420.23711219413,1007.6527533969914,1009.5950257860454,83777.34903731386,73666.90775519668,5,0.14746986945387813
2024-04-17 00:00:00+00:00,0,0,0,5239362765,1936,0.0449723415076732,0.0073705927358576,82.29994201660156,152183,0.0,280866.0,0.0,282466.0,1943.0,148802.0,82.26976013183594,0.0445539392530918,0.0,476066.0,2782.0,249740.0,82.1934585571289,0.061214093118906,0.0,365882.28571428574,2578.5714285714284,204986.85714285713,82.25169917515346,0.0473444887569972,0.0,478556.1,3555.5,272821.86666666664,82.0871078491211,0.060595579817891085,0.0,-41.00271811051409,-0.5664398547081784,-30.409777138749106,-0.3602676273803396,-39.06342596300152,2.2721468797462396,-26.532699879558496,0.9390914958262941,0.12955223121393633,0.03668648689052478,0.3010857097477653,0.2415653410454844,145.00051626226121,1.8455685223150922,0.012721442464385217,0.0,0.012699944632391541,0.014172118869057171,1.0020050813135588,0.7645546378246684,0.7813191803640197,137393.23758635874,115602.56750589694,1063.2669436254282,1053.5526024868755,88840.1348636614,77042.45935699825,5,0.14663454133960527
2024-04-18 00:00:00+00:00,0,0,0,5239362765,1795,0.0407819040119648,0.0070617630846317,82.3024673461914,153488,0.0,270696.0,0.0,280866.0,1936.0,152183.0,82.29994201660156,0.0449723415076732,0.0,362678.0,1908.0,202188.0,82.21622467041016,0.0416332371532917,0.0,352742.0,2562.4285714285716,198029.7142857143,82.26401955740792,0.047222869736807636,0.0,474542.76666666666,3527.0666666666666,270771.7,82.1023541768392,0.060080087557435,0.0,-25.361891264427395,-3.6209437952617995,-5.922431865828093,-7.283057851239672,-24.086493758284366,0.8575202223638723,-2.044840131437131,-9.317810359047973,0.1048973923662544,0.0030684463779184767,0.3293604274376611,0.25439277759664963,150.7216035634744,1.7636182397435647,0.011694649127950537,0.0,0.01307160513741891,0.013892360258686405,1.0019690711939941,0.7433302639460033,0.7859986837013812,146113.53122905953,120720.25250073212,1116.6918298515075,1089.7764697510036,93138.46995008561,79416.18313805603,5,0.1413249870132582
2024-04-19 00:00:00+00:00,0,0,0,5239362765,2520,0.0486622899770736,0.0079591714385134,82.29435729980469,176848,0.0,306988.0,0.0,270696.0,1795.0,153488.0,82.3024673461914,0.0407819040119648,0.0,359233.0,2360.0,191486.0,82.22744750976562,0.0473183244466781,0.0,345278.4285714286,2585.285714285714,195938.57142857142,82.27357809884208,0.047414864812578436,0.0,472995.36666666664,3522.1,270184.3,82.1157122294108,0.05974754715959227,0.0,-14.54348570426436,13.406921417383334,6.779661016949157,40.38997214484679,-7.644423090983155,15.21943083498385,2.840264413652238,19.323241903558053,0.08137160043928393,-0.009853952922944664,0.3478594532319877,0.25921865413531997,121.77231257437525,1.7358763691058474,0.014249444441303032,0.0,0.011097499302458985,0.013691514538181007,1.0019224806695974,0.7299826867326508,0.793586800909636,150335.14046927838,122609.22235957552,1110.877519188019,1094.1527142355117,95205.48190318522,80062.54775083782,5,0.16027231696525296
2024-04-20 00:00:00+00:00,0,1,0,5239362765,3770,0.0506258383393287,0.0122491925564976,82.30133056640625,304129,0.0,476681.0,0.0,306988.0,2520.0,176848.0,82.29435729980469,0.0486622899770736,0.0,436575.0,3609.0,262969.0,82.23384857177734,0.0493708476424217,0.0,351007.85714285716,2608.285714285714,201818.57142857142,82.28321838378906,0.04759414919785086,0.0,476616.4,3549.6666666666665,273549.06666666665,82.129039255778,0.05931953191757198,0.0,9.186508618221389,55.27675348873571,4.4610695483513485,49.60317460317461,15.65203503074506,71.97197593413553,2.5419670855086896,4.035051295736802,0.08206109260471273,0.008473565904587588,0.33683059688781425,0.2538655468614594,126.40705383187483,1.5673593529082959,0.012396014862065563,0.0,0.008395331246511073,0.013411862858145395,1.0018772790892012,0.7364577827008411,0.8023352116801219,142409.59449066131,120996.48302914007,959.8085317303559,1089.4673590506295,91189.43268271085,79266.93353992573,5,0.24886565052482099
2024-04-21 00:00:00+00:00,0,1,0,5239362765,4127,0.0555590689182281,0.0125164092928938,82.28887176513672,303570,0.0,492469.0,0.0,476681.0,3770.0,304129.0,82.30133056640625,0.0506258383393287,0.0,502885.0,4134.0,301528.0,82.26100158691406,0.0566024631261825,0.0,349519.85714285716,2607.285714285714,202110.2857142857,82.28719983782086,0.047445092882428805,0.0,478441.26666666666,3573.4,275395.8,82.14127146402994,0.05907662684718763,0.0,-2.0712488938822937,3.312068238507515,-0.16932752781809723,9.46949602122016,0.6772173728476272,-0.1838035833478524,-1.8433724441079269,9.744491628629515,0.03388018342229682,-0.015138031407013752,0.32115589273774403,0.25249149274259414,119.29966085271317,1.6222531137691019,0.013594842722130901,0.0,0.005827222551621753,0.013014531798570438,1.0017765536275491,0.7305386919861369,0.803111068022792,132927.36453212384,120802.34961032422,838.1414289635244,1094.1776190678265,86356.82052095921,79300.58507519966,5,0.25710825069240867
2024-04-22 00:00:00+00:00,0,0,0,5239362765,2381,0.0509981364011764,0.0084600567194567,82.29817962646484,179326,0.0,336022.0,0.0,492469.0,4127.0,303570.0,82.28887176513672,0.0555590689182281,0.0,336473.0,2160.0,175752.0,82.25366973876953,0.0469602681696414,0.0,349455.4285714286,2638.8571428571427,202620.85714285713,82.29355839320591,0.04802193120121952,0.0,469632.6666666667,3480.233333333333,269003.0333333333,82.15320765177408,0.05847451016306873,0.0,-0.13403750078014864,-31.767887927971106,10.231481481481474,-42.30676035861401,2.033547271154812,-40.92762789471951,8.59847779605607,-8.209159379118624,0.05411295062782706,0.01131120299557864,0.33027496771679704,0.25817098054697635,141.0671704450042,1.87379479944459,0.013277420578050154,0.0,0.002213614327570987,0.012639411697133458,1.0017084024524854,0.7441037503880946,0.8212455489973332,134280.29467279324,121245.52605022464,843.5540883665749,1071.779142307327,87724.00007891972,79048.49381386241,5,0.17543038975887731
2024-04-23 00:00:00+00:00,0,0,0,5239362765,2178,0.049303088337183,0.0080650965651159,82.30209350585938,188423,0.0,322531.0,0.0,336022.0,2381.0,179326.0,82.29817962646484,0.0509981364011764,0.0,282466.0,1943.0,148802.0,82.26976013183594,0.0445539392530918,0.0,355179.0,2672.4285714285716,208281.0,82.29817744663784,0.0487003810703754,0.0,457044.5,3354.7,260735.36666666667,82.16377258300781,0.057489512239893244,0.0,14.18400798680195,-4.014915690044107,12.094698919197121,-8.52582948341033,26.626658243840808,5.072884021279678,10.659324772863133,-3.323745108368892,0.03930165102175032,0.004755730214567322,0.22656839703026926,0.2537475811945712,148.01789811840294,1.7117299282469325,0.011559037065341995,0.0,-0.0002716609409836289,0.012440916746689065,1.0016358166063302,0.777121264997172,0.8471176597769277,84843.86062531454,115973.9363732822,854.161619032683,990.7418380461905,58546.59196733124,73722.28594996576,5,0.16838700751534263
2024-04-24 00:00:00+00:00,0,0,0,5239362765,2300,0.0525650382041931,0.008107099227181,82.32313537597656,181620,0.0,326385.0,0.0,322531.0,2178.0,188423.0,82.30209350585938,0.049303088337183,0.0,280866.0,1936.0,152183.0,82.29994201660156,0.0449723415076732,0.0,361681.71428571426,2724.4285714285716,212486.2857142857,82.3014907836914,0.049785052027021104,0.0,450443.5333333333,3295.7,257272.7,82.1752545674642,0.05680406230191386,0.0,16.206660827583264,1.194923898788014,18.801652892561993,5.601469237832868,19.34315922277785,-3.610493411101612,16.88303619953706,6.616116712003284,0.028181501477031468,0.02556662804171772,0.22092904763235235,0.26114490287618164,141.84485006518904,1.7970664185308967,0.012663733819327061,0.0,0.002654484340121758,0.012192534551737721,1.0015361828435052,0.8029457357490039,0.8764347127572201,80370.01080579241,117631.03276353743,859.6874879414261,999.3415125074416,58141.488133842504,74948.3823041589,5,0.17039910411059744
2024-04-25 00:00:00+00:00,0,0,0,5239362765,2415,0.0531247481703758,0.0086478964288997,82.33673095703125,196351,0.0,350580.0,0.0,326385.0,2300.0,181620.0,82.32313537597656,0.0525650382041931,0.0,270696.0,1795.0,153488.0,82.3024673461914,0.0407819040119648,0.0,373093.71428571426,2813.0,218609.57142857142,82.30638558523995,0.051548315478222674,0.0,445961.3333333333,3247.1666666666665,254938.56666666668,82.18662058512369,0.05622347133855021,0.0,29.51059491089636,7.413024495611009,34.54038997214484,5.000000000000004,27.925961638694872,8.110890871049437,30.26549264298646,1.0647951286717694,0.041631328858859895,0.01651489704879161,0.22166943327594768,0.26644211298784287,145.10761589403972,1.7854669165580181,0.012299339960886571,0.0,0.006569726126538338,0.011996358122524114,1.0014572323239914,0.8366055224945831,0.9168469013203393,80447.79571857849,118822.87996420906,836.3194484048441,1005.7733028777312,58212.94419312628,75741.32398325762,5,0.18303083143861773
2024-04-26 00:00:00+00:00,0,0,0,5239362765,2620,0.0479929335415363,0.0087503223706473,82.36214447021484,205684,0.0,357265.0,0.0,350580.0,2415.0,196351.0,82.33673095703125,0.0531247481703758,0.0,306988.0,2520.0,176848.0,82.29435729980469,0.0486622899770736,0.0,380276.14285714284,2827.285714285714,222729.0,82.31606946672711,0.051452693130288774,0.0,441529.73333333334,3201.9,252705.6,82.19922154744467,0.05543188328544294,0.0,16.37751312754896,1.9068400935592367,3.9682539682539764,8.488612836438914,16.305527910974394,4.753222545339719,-1.3755136386977562,-9.659932151360628,0.08237158978372516,0.03086534149243647,0.22177917939247435,0.2708589483961805,136.30866081648225,1.7369521355470745,0.01273792449619564,0.0,0.010825565883092992,0.011732184184141152,1.0014215209959745,0.8612696136820597,0.9282147760583276,80456.4487279435,119592.27925631267,831.3544489447223,1002.3002286120827,58020.477560386644,76186.6163038791,5,0.18652093671606415
