timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-05-16 00:00:00+00:00,0,1,0,21164849,0.0,103399,89.86917114257812,1957,0.0,0.0,0.0,0.0,2198.0,108493.0,89.86768341064453,0.0,0.0,1994.0,110740.0,89.82525634765625,0.0,0.0,1799.5714285714287,89976.14285714286,89.85267857142857,0.0,0.0,2273.3333333333335,112963.09523809524,89.80874270484561,0.0,0.0,0.0,-1.8555667001002973,-10.964513193812554,-6.6290409969297475,-4.695233793885323,0.04888913954435026,0.0016554693268222564,0.0,0.0,0.0,0.0,0.018926499032882012,0.0,0.007041113717218145,0.006037407416803622,1.0004892159188483,0.0,0.0,0.0,295.6451039211149,454.8744149029852,20101.9817693417,37168.11262077315,0,0.0
2021-05-17 00:00:00+00:00,0,0,0,21164849,0.0,79811,89.8761215209961,1714,0.0,0.0,0.0,0.0,1957.0,103399.0,89.86917114257812,0.0,0.0,1666.0,82903.0,89.83082580566406,0.0,0.0,1806.4285714285713,89534.42857142857,89.85914938790458,0.0,0.0,2247.909090909091,111456.18181818182,89.811805378307,0.0,0.0,0.0,2.881152460984393,-12.416964741951963,-3.729659964054377,-22.81259973500711,0.05042335403886433,0.007733885079397318,0.0,0.0,0.0,0.0,0.02147546734826843,0.0,0.006431034633092783,0.006048877787146795,1.0005271468422015,0.0,0.0,0.0,287.23934194402904,459.65037532070755,19289.72119213574,36954.58989294624,0,0.0
2021-05-18 00:00:00+00:00,0,0,0,21164849,0.0,80999,89.88404846191406,1685,0.0,0.0,0.0,0.0,1714.0,79811.0,89.8761215209961,0.0,0.0,1607.0,81457.0,89.83409118652344,0.0,0.0,1817.5714285714287,89469.0,89.8662861415318,0.0,0.0,2223.4347826086955,110131.95652173914,89.81494638194208,0.0,0.0,0.0,4.853764779091474,-1.6919486581096876,-0.5622598426163528,1.4885166205159672,0.05561059808230073,0.008819852018326912,0.0,0.0,0.0,0.0,0.02080246913580247,0.0,0.005519049508229671,0.006078018972526426,1.0005716171044783,0.0,0.0,0.0,286.44161133343715,464.16776219643947,19375.877555170715,36659.23159869987,0,0.0
2021-05-19 00:00:00+00:00,0,0,0,21164849,0.0,84866,89.89485168457031,1842,0.0,0.0,0.0,0.0,1685.0,80999.0,89.88404846191406,0.0,0.0,1646.0,84272.0,89.8475570678711,0.0,0.0,1845.5714285714287,89553.85714285714,89.87304251534599,0.0,0.0,2207.5416666666665,109079.20833333333,89.81827576955159,0.0,0.0,0.0,11.907654921020661,9.31750741839763,0.7048604518701262,4.774133013987836,0.052638734143317656,0.012019065497281822,0.0,0.0,0.0,0.0,0.021704549471526034,0.0,0.005904061453688958,0.0061477097221038874,1.0006097505805491,0.0,0.0,0.0,277.5937817969034,460.59356592446477,18873.549127848746,36222.47297871642,0,0.0
2021-05-20 00:00:00+00:00,0,0,0,21164849,0.0,84411,89.90328979492188,1710,0.0,0.0,0.0,0.0,1842.0,84866.0,89.89485168457031,0.0,0.0,1749.0,81283.0,89.85693359375,0.0,0.0,1840.0,90000.71428571429,89.87966482979911,0.0,0.0,2187.64,108092.48,89.8216763305664,0.0,0.0,0.0,-2.2298456260720356,-7.166123778501632,3.8482831588400934,-0.5361393255249425,0.05158889728138494,0.009386644722630955,0.0,0.0,0.0,0.0,0.020257783253565843,0.0,0.006843566894539164,0.00622310344989582,1.000645595824991,0.0,0.0,0.0,272.13171503826845,461.74549988783485,18216.30650613006,35801.381084999135,0,0.0
2021-05-21 00:00:00+00:00,0,0,0,21164849,0.0,91088,89.91008758544922,1921,0.0,0.0,0.0,0.0,1710.0,84411.0,89.90328979492188,0.0,0.0,1774.0,88026.0,89.86248779296875,0.0,0.0,1861.0,90438.14285714286,89.88646480015346,0.0,0.0,2177.3846153846152,107438.46153846153,89.82507676344652,0.0,0.0,0.0,8.286358511837655,12.339181286549717,3.4785177106763987,7.910106502707004,0.05296959126050993,0.007561225560093199,0.0,0.0,0.0,0.0,0.021089264345859542,0.0,0.0076492854527042044,0.006287299262152529,1.0006834175813577,0.0,0.0,0.0,215.6869933975576,455.4284204502898,16085.95724025047,35236.211146184,0,0.0
2021-05-22 00:00:00+00:00,0,1,0,21164849,0.0,148677,89.91780853271484,3661,0.0,0.0,0.0,0.0,1921.0,91088.0,89.91008758544922,0.0,0.0,2198.0,108493.0,89.86768341064453,0.0,0.0,2070.0,96178.71428571429,89.89362553187779,0.0,0.0,2232.3333333333335,108965.81481481482,89.82851127341941,0.0,0.0,0.0,66.56050955414013,90.57782404997397,37.03833427041376,63.22347619884068,0.05577658193465229,0.008587409347460273,0.0,0.0,0.0,0.0,0.024623683396333015,0.0,0.008324486868726262,0.006349626478257517,1.0007248729555385,0.0,0.0,0.0,522.3409900535368,530.0568909959643,18999.387610287224,35451.69825381815,0,0.0
2021-05-23 00:00:00+00:00,0,1,0,21164849,0.0,218944,89.90816497802734,4264,0.0,0.0,0.0,0.0,3661.0,148677.0,89.91780853271484,0.0,0.0,1957.0,103399.0,89.86917114257812,0.0,0.0,2399.5714285714284,112685.14285714286,89.89919607979911,0.0,0.0,2304.8928571428573,112893.60714285714,89.83135604858398,0.0,0.0,0.0,117.88451711803782,16.47090958754438,111.74672869176683,47.26151321320715,0.0433895572346632,-0.010724855114763177,0.0,0.0,0.0,0.0,0.019475210669346182,0.0,0.006388800484796215,0.006281342738694248,1.0007551932220464,0.0,0.0,0.0,812.810481675082,646.506872541496,38504.102198251654,40524.626888715175,0,0.0
2021-05-24 00:00:00+00:00,0,0,0,21164849,0.0,195301,89.90914154052734,3919,0.0,0.0,0.0,0.0,4264.0,218944.0,89.90816497802734,0.0,0.0,1714.0,79811.0,89.8761215209961,0.0,0.0,2714.5714285714284,129183.71428571429,89.90391322544643,0.0,0.0,2360.551724137931,115735.24137931035,89.83403830692686,0.0,0.0,0.0,128.64644107351225,-8.090994371482175,144.70436406009196,-10.798651710026308,0.03673947982227865,0.0010861777684390006,0.0,0.0,0.0,0.0,0.020066358767447338,0.0,0.00415802001953705,0.006189660133397095,1.000777822302509,0.0,0.0,0.0,934.3181594494047,702.0562445013574,45456.51108894216,42635.260436349745,0,0.0
2021-05-25 00:00:00+00:00,0,0,0,21164849,0.0,193994,89.92194366455078,3478,0.0,0.0,0.0,0.0,3919.0,195301.0,89.90914154052734,0.0,0.0,1685.0,80999.0,89.88404846191406,0.0,0.0,2970.714285714286,145325.85714285713,89.9093268258231,0.0,0.0,2397.8,118343.86666666667,89.83696848551432,0.0,0.0,0.0,106.40949554896144,-11.252870630262823,139.5017222434845,-0.6692234038740197,0.04216009768716056,0.014238957022705279,0.0,0.0,0.0,0.0,0.01792829712105982,0.0,0.0032520294189459058,0.006157792105161364,1.0008054405834104,0.0,0.0,0.0,966.8964511532491,719.3816981173533,49878.12851296693,44263.208678690855,0,0.0
