timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-07 00:00:00+00:00,1,0,0,7789403886,0.0990420281887054,12825,0.0041549786706026,95.06702423095705,3231036,510621,11.347332199414572,223.0,524326.0,12001.0,3680168.0,95.08836364746094,0.0922495424747467,10.997769435246786,492469.0,12927.0,3244632.0,95.04155731201172,0.1051051989197731,11.77595833937327,509737.71428571426,14151.0,3445074.5714285714,95.0729947771345,0.11131303012371059,13.846043021905988,314383.23333333334,14152.2,3477948.933333333,95.06629918416341,0.11950398298601304,11.87405221623499,3.6859172861642087,-2.6138318527023308,-0.7890461824089146,6.866094492125652,-0.41903057110944664,-12.204116768582306,-5.76866871799151,7.36316466373601,0.026795561505510435,-0.022441669711559253,0.18710686690818387,0.5284760361201569,39.81139872134727,0.15803625894720488,0.003969313876628463,2.222256816082067e-05,0.004712513514932437,-0.006845406775213568,1.0000704307733501,1.6213896297238315,0.9314587459125849,88972.97716352234,166144.00497463837,1467.587764378624,2194.904371493209,206554.23880381617,431051.53538982675,3,0.7351814337608037
2025-07-08 00:00:00+00:00,1,0,0,7789403886,0.0995046943426132,12769,0.003988868673847,95.0689926147461,3100820,502699,10.524448911348978,225.0,510621.0,12825.0,3231036.0,95.06702423095705,0.0990420281887054,11.347332199414572,498703.0,13611.0,3291394.0,95.0485610961914,0.1141526773571968,9.946116010348002,510308.5714285714,14030.714285714286,3417849.714285714,95.07591356549945,0.10922046112162721,13.928662007763274,327695.8,14343.533333333333,3498223.5,95.05283838907877,0.12091035942236578,11.936934502545187,0.8012785164717373,-1.5514442218396818,-6.186172948350599,-0.4366471734892796,-5.7900694963896715,-4.030162461823394,-12.831922433801857,0.4671412352605264,0.02149587360298355,0.0020705221447370192,0.03908965095026212,0.5024257368070477,39.36562255285826,0.16211803261136326,0.004117941667706714,2.0935844263674117e-05,0.0007931845528802125,-0.004024462333907577,1.0002427615714768,1.5572630818843922,0.9033176449347632,19505.967569968576,164642.80376357495,1506.405699626808,1759.5606962188488,227230.67278307793,395984.40525169065,3,0.7237755038866837
2025-07-09 00:00:00+00:00,1,0,0,7789403886,0.0928757563233375,12465,0.0038741669545797,95.08097076416016,3005662,500107,10.000849624474844,224.0,502699.0,12769.0,3100820.0,95.0689926147461,0.0995046943426132,10.524448911348978,505316.0,14356.0,3348504.0,95.0570297241211,0.1145418509840965,12.326034684975944,509564.4285714286,13760.57142857143,3368872.285714286,95.07933371407645,0.10612530474151878,13.59649271340597,339931.76666666666,14349.4,3504865.2,95.04374465942382,0.12005437637368833,11.975612424105261,-1.030840107972042,-0.5156167010477497,-13.172192811368067,-2.38076591745634,-10.238661802404891,-3.0688011558232975,-18.915439618456332,-6.66193496002413,0.025185975312447262,0.012599428146464753,0.029561791535481104,0.4804243868973753,40.11768008984438,0.1663882477842659,0.004147171522555922,1.999737981490967e-05,-0.0013626643589570086,-0.0017674854520415837,1.0003744492052598,1.4990197402501126,0.8839769773255653,14846.757327725067,163311.51058777497,1573.5099841849337,1752.7545729803267,254536.34937536964,385513.30571575655,3,0.7200435965105514
2025-07-10 00:00:00+00:00,1,0,0,7789403886,0.0897095054388046,11695,0.0039054964053094,95.0800552368164,2959253,516026,9.63627060254415,221.0,500107.0,12465.0,3005662.0,95.08097076416016,0.0928757563233375,10.000849624474844,510621.0,14128.0,3401027.0,95.07669830322266,0.1161080375313758,9.885130623976387,510336.5714285714,13413.0,3305761.714285714,95.07981327601841,0.10235408587115147,13.560941281772797,352448.6666666667,14327.366666666667,3518254.1333333333,95.03569742838542,0.1191444024443626,11.971234404004138,1.0585150238630936,3.183118812574115,-17.221121177802946,-6.177296430004009,-12.989429369422822,-1.544052524868067,-22.736179728675154,-3.409125276471414,0.003530763745129839,-0.000962892297362572,0.020447614608341984,0.4593140685201,44.11987004103967,0.17437705583907295,0.003952009526725316,1.8673965902063555e-05,-0.0016618456159336896,0.00038213846548445845,1.0004642029135025,1.4479741865819837,0.8590759093273242,10345.520269583247,161884.63103115122,1658.8985157972395,1782.5779565742325,282090.04974965565,357431.9200686787,3,0.742963439689814
2025-07-11 00:00:00+00:00,1,0,0,7789403886,0.0953554958105087,13948,0.0037583863178899,95.07736206054688,3126699,507956,10.240550259749094,223.0,516026.0,11695.0,2959253.0,95.0800552368164,0.0897095054388046,9.63627060254415,507956.0,15764.0,3359639.0,95.08269500732422,0.1324928551912307,23.242474277814228,510336.5714285714,13153.57142857143,3272484.5714285714,95.0790514264788,0.09704874881676262,11.703523564906346,362150.76666666666,14232.266666666666,3490606.3666666667,95.03148295084635,0.11680347770452496,11.987690406001132,0.0,-1.56387468848469,-11.519918802334427,19.26464300983326,-6.933483031956711,5.658387437640511,-28.029707207321174,6.2936367156271045,-0.005608745920515634,-0.0028325354490155163,0.015490325323631031,0.4478854257863056,36.41522689798552,0.16245754309655547,0.004460933252310743,2.0160269982988904e-05,-0.0015127999441907102,0.0018102457048636566,1.000500554912492,1.4091826344200424,0.8308720829551376,7865.420696013716,162202.050327337,1424.8495737067492,1721.1030731788683,290245.6684981043,354460.0640561003,3,0.7313444225118098
2025-07-12 00:00:00+00:00,1,1,0,7789403886,0.0827279388904571,12774,0.0036497964036042,95.06704711914062,3222940,505651,9.995020151138306,223.0,507956.0,13948.0,3126699.0,95.07736206054688,0.0953554958105087,10.240550259749094,510621.0,16372.0,3803754.0,95.09059143066406,0.1106042191386222,19.17744392156601,509626.5714285714,12639.57142857143,3189511.1428571427,95.07568795340401,0.09306642306702474,10.391748740559533,371720.6,14084.133333333333,3466434.2,95.02798690795899,0.11404902388652162,11.462902688720952,-0.973324638038775,-0.45377946121317736,-21.976545321280238,-8.416977344422138,-15.269494294320818,3.0780385320109183,-25.20363189149889,-13.242610520472986,-0.024759874945778915,-0.010848998313273128,0.015210107349803803,0.4355606189180986,39.581291585127204,0.1568911748617179,0.00396346070250743,1.976659867090075e-05,-0.0011504037039655743,0.003008281296164788,1.0005019683884415,1.3709936210922167,0.8160212152243014,7714.814155283043,161906.85460060695,1366.907932782341,1644.8174772093503,264582.48134173546,346829.3652012331,3,0.7280257317317231
2025-07-13 00:00:00+00:00,1,1,0,7789403886,0.0773217678070068,9740,0.0035628055703265,95.06571197509766,3198163,505316,9.773749113082886,225.0,505651.0,12774.0,3222940.0,95.06704711914062,0.0827279388904571,9.995020151138306,524326.0,12001.0,3680168.0,95.08836364746094,0.0922495424747467,10.997769435246786,506910.85714285716,12316.57142857143,3120653.285714286,95.07245200020927,0.09093388382877618,10.216888694536118,381534.73333333334,13834.666666666666,3436289.066666667,95.02689971923829,0.11175421923398968,11.420311747397777,-3.6256069697096827,-0.0662512286142003,-18.84009665861178,-23.751369970252078,-13.097364033381087,-0.7687701291367532,-16.181949814901664,-6.534879456635323,-0.02382170803492123,-0.0014044235972732189,0.015240974641130991,0.4213013821230347,51.87516682065496,0.15800190359218602,0.003045497354106919,1.934181734056619e-05,-0.0004084450857988191,0.0037367773003005563,1.0004793619607244,1.3286099871279273,0.813695307900455,7727.596535779181,160741.11048127682,1671.8219202316461,1718.0887001575884,233272.2823662902,328451.63842793665,3,0.7275434057398232
2025-07-14 00:00:00+00:00,1,0,0,7789403886,0.077751912176609,10013,0.0034587740158436,95.06803131103516,2580596,500107,12.781489253044128,229.0,505316.0,9740.0,3198163.0,95.06571197509766,0.0773217678070068,9.773749113082886,510621.0,12825.0,3231036.0,95.06702423095705,0.0990420281887054,11.347332199414572,505408.85714285716,11914.857142857143,3027733.285714286,95.07259586879185,0.08789243868419098,10.421768273626055,391414.36666666664,13650.733333333334,3378665.0,95.02795664469402,0.1103203860421975,11.530540558767779,-2.0590614173721766,-1.030840107972042,-21.925925925925927,2.802874743326478,-20.131004420873055,-19.31005392783295,-21.49604203533899,0.5563043652543342,0.0010593369112577022,0.0024397186843883034,0.013474390616891275,0.4050141086393001,49.94078290393449,0.19379507920066558,0.003880109912551243,2.5557458095139705e-05,-0.0016574859619097227,0.0040671343267683485,1.000469748331691,1.2912373693561168,0.796701696190332,6839.240718413246,158528.34082411617,1882.1045284584884,1822.4243030177909,299861.4776039757,321577.4159445696,3,0.7200435965105514
2025-07-15 00:00:00+00:00,1,0,0,7789403886,0.0839637890458107,10575,0.0032658597189821,95.06166076660156,2580485,480189,9.637050966421764,236.0,500107.0,10013.0,2580596.0,95.06803131103516,0.077751912176609,12.781489253044128,502699.0,12769.0,3100820.0,95.0689926147461,0.0995046943426132,10.524448911348978,502193.14285714284,11601.42857142857,2953399.714285714,95.07154846191406,0.08567230935607635,10.294997138636452,401384.0,13608.133333333333,3331134.8666666667,95.02950744628906,0.10939941580096876,11.5387476084025,-4.4778286807811485,-3.9827476919939153,-17.18223823322108,5.612703485468895,-16.78056127088964,-0.004301331940370634,-15.618263439202451,7.989355753838923,-0.007712134043791341,-0.006701037505185692,0.019406704461847096,0.3841488302192994,45.4036497730711,0.1860847142747529,0.004098065248174181,2.006924543705984e-05,-0.003343854631693032,0.004196166992187286,1.0004423995951863,1.2511538647707503,0.7831148706675058,9824.660768128202,154191.19406874327,1982.5972656044923,1879.9259657714197,346413.06015693967,330841.63749472186,3,0.6913660767891775
2025-07-16 00:00:00+00:00,1,0,0,7789403886,0.0827470198273658,10920,0.0013987237838919,95.06560516357422,2683945,209563,9.208391785621645,242.0,480189.0,10575.0,2580485.0,95.06166076660156,0.0839637890458107,9.637050966421764,500107.0,12465.0,3005662.0,95.08097076416016,0.0928757563233375,10.000849624474844,460686.85714285716,11380.714285714286,2907440.1428571427,95.06935337611607,0.08422534699950894,10.18178887594314,403405.7,13554.433333333332,3317719.1,95.03090896606446,0.10823183606068289,11.413196791946026,-58.09636737738124,-56.35822561533064,-12.394705174488562,3.262411347517724,-10.703698552931106,4.009323828660105,-10.905683998641724,-1.4491594915768125,-0.01616054239080844,0.004149303663369963,0.16473695236542402,0.37464525646077995,19.188993681897262,0.07808018492175327,0.004068636254231642,4.394071398532976e-05,-0.002634593418659103,0.004388035656482122,1.0004045463783298,1.1419939211142955,0.7781938296998482,79918.11991860284,151134.03193424045,1989.9634556807935,1933.9869607543408,367280.3752254106,348781.0487344466,3,0.3017244234044728
2025-07-17 00:00:00+00:00,1,0,0,7789403886,0.0885860249400138,11900,0.0013444038820379,95.04861450195312,2598120,204872,9.019727190335592,247.0,209563.0,10920.0,2683945.0,95.06560516357422,0.0827470198273658,9.208391785621645,516026.0,11695.0,2959253.0,95.0800552368164,0.0897095054388046,9.63627060254415,416236.28571428574,11410.0,2855849.714285714,95.06486184256417,0.08406484978539598,10.093711245627631,405178.0333333333,13494.3,3300150.1333333333,95.0314109802246,0.10696757460633909,11.36891865439461,-60.29812451310592,-2.238467668433841,1.752885848653274,8.974358974358964,-12.20351892859448,-3.1977182840930096,-1.2523539097617498,7.056453664228446,-0.03306764471788792,-0.017872564522003476,0.23511679833787474,0.3661772415137134,17.21468784135787,0.07885391019124975,0.004580233176206959,4.402594383025383e-05,-0.003327778407503024,0.004520507065686535,1.0003519979551447,1.0272923294729923,0.785890958963691,108926.42179910278,148366.9745679514,1944.4049811624172,1957.0840404487758,385319.47855381964,371357.8693332163,3,0.2949704197387953
2025-07-18 00:00:00+00:00,1,0,0,7789403886,0.0857765525579452,13087,0.0013669345314417,95.04751586914062,2807504,212164,9.789309740066528,251.0,204872.0,11900.0,2598120.0,95.04861450195312,0.0885860249400138,9.019727190335592,507956.0,13948.0,3126699.0,95.07736206054688,0.0953554958105087,10.240550259749094,373980.28571428574,11287.0,2810250.4285714286,95.06059810093471,0.08269642932074406,10.029248314244407,406747.43333333335,13451.566666666668,3280880.7666666666,95.0330322265625,0.10547566985090569,11.359989313687679,-58.23181535408579,3.5592955601546405,-6.172928018353884,9.974789915966387,-10.208689739562393,8.059058088156057,-10.045507258017794,-3.17146229777332,-0.03139148032655914,-0.001155864099922077,0.28680593373855073,0.3588697371832036,16.21057457212714,0.07557030174478763,0.004661434262806299,4.614007842983776e-05,-0.003400530133924158,0.004400047497438103,1.0002900662404046,0.9194410463748529,0.7840332224259771,126813.66096679887,145969.34450027597,1706.4223225383362,1951.3140520902966,382833.0540501231,381627.8738034889,3,0.3054692887923277
2025-07-19 00:00:00+00:00,1,1,0,7789403886,0.0777961984276771,11765,0.0012549015753778,95.0415267944336,2828222,198361,9.156630674997963,264.0,212164.0,13087.0,2807504.0,95.04751586914062,0.0857765525579452,9.789309740066528,505651.0,12774.0,3222940.0,95.06704711914062,0.0827279388904571,9.995020151138306,330081.71428571426,11142.857142857143,2753862.1428571427,95.05695234026227,0.08199189496891834,9.9094783890815,407455.56666666665,13383.8,3258270.933333333,95.0345469156901,0.10398609836896257,11.320189767816792,-60.77116430106931,-6.5058162553496395,-7.898857053389696,-10.101627569343618,-12.247140809323165,0.737950863115433,-5.961396511171735,-9.303654544611216,-0.026844553902094503,-0.006301137543962554,0.3347861944271451,0.3555339424726584,16.85883052864185,0.07013626577536496,0.004159855852950775,4.616121371531827e-05,-0.0045225960867719345,0.004200050430382528,1.0002357608396033,0.8101048096754786,0.7884890024241069,140561.37070161378,144864.2839994311,1218.7296146505826,1974.0374415622541,316412.1991972823,387841.38689168374,3,0.28559601814697555
2025-07-20 00:00:00+00:00,1,1,0,7789403886,0.0708944797515869,9488,0.0012328645781993,95.04890441894533,2847607,198361,9.6171302596728,267.0,198361.0,11765.0,2828222.0,95.0415267944336,0.0777961984276771,9.156630674997963,505316.0,9740.0,3198163.0,95.06571197509766,0.0773217678070068,9.773749113082886,286231.0,11106.857142857143,2703782.714285714,95.05455126081195,0.08107371096100122,9.887104267165773,407993.0,13127.2,3230546.033333333,95.03711598714193,0.10197904358307516,11.321821723122527,-60.74515748561296,0.0,-2.5872689938398308,-19.354016149596266,-10.961167395157778,0.6854129555600608,-8.312391500750794,-8.8715371902219,-0.017679935071368558,0.0077625273504855485,0.374932389443171,0.35301445346006444,20.90431025397829,0.0696588153987487,0.0033319192810246354,4.848272481459554e-05,-0.004133496965674023,0.003860164722956795,1.0001834575206636,0.7015586051721475,0.7950036410662761,148687.2858329828,144027.42591053207,1376.205118240922,1963.047567361558,242654.46927963715,386428.43450845376,3,0.28559601814697555
2025-07-21 00:00:00+00:00,1,0,0,7789403886,0.0744688883423805,9756,0.0011959595385368,95.0475845336914,2323803,195515,10.274387220541636,268.0,198361.0,9488.0,2847607.0,95.04890441894533,0.0708944797515869,9.6171302596728,500107.0,10013.0,2580596.0,95.06803131103516,0.077751912176609,12.781489253044128,242717.85714285713,11070.142857142857,2667098.0,95.05163029261998,0.08060470755611142,9.528946833951133,408238.0333333333,12892.766666666666,3178764.566666667,95.03964157104492,0.10043888638416922,10.95941901512192,-60.90536625162215,-1.4347578405029204,-2.566663337661046,2.8246205733558183,-9.950918314993896,-18.39453267252117,-4.222434847353085,5.041871529797892,-0.0215075215735272,-0.0013886380511030083,0.41130660648239215,0.3518689400721647,20.0384339448601,0.08413575327351187,0.004198288668063228,5.255010955902144e-05,-0.0029542105538482694,0.0034773660050890958,1.0001261444317011,0.5945498393695079,0.802524903032139,153854.73003583966,143646.28408614502,1428.6591750524403,1930.3435228196938,270505.5021793858,400603.0925220801,3,0.28149840688444766
