timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_rpv,ccu_playing,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-30 00:00:00+00:00,1,1,0,8320892864,172513,0.0275082904845476,659056,97.24813842773438,263,0.0150340421191233,4907,16.396479938341223,192021.0,5493.0,553975.0,97.19127655029295,0.054574716836214,15.345627069473268,177926.0,5712.0,713393.0,97.17096710205078,0.032343003898859,15.063199838002523,183531.57142857142,4429.142857142857,610877.4285714285,97.19011906215123,0.035110285771744555,22.01627082681557,173979.36363636365,4880.454545454545,637691.6363636364,97.1732905994762,0.03662706200372085,20.572412897894452,-3.0422760023830153,-10.159305492628413,-14.093137254901967,-10.668123065720003,-7.6166993508486875,18.968545511981596,-14.948251032681481,-49.595175056787475,0.07941808956428709,0.05850512459519841,0.10446193256279303,0.10446193256279303,35.14934800325998,0.2617573290322385,0.007445486505719536,9.504434386972201e-05,0.011788231985909304,0.009918837113811484,1.0001731799198237,1.0549042575657017,0.9585886459628618,18174.220551499464,18174.220551499464,815.2769300840497,815.2769300840497,85087.74910675768,85087.74910675768,10,0.8984069450737159
2025-08-31 00:00:00+00:00,1,1,0,8320892864,205786,0.0259305536746978,709205,97.28665161132812,249,0.0169323863947687,3323,14.755062023798624,172513.0,4907.0,659056.0,97.24813842773438,0.0275082904845476,16.396479938341223,178790.0,4361.0,726054.0,97.16497802734376,0.0314385294914245,20.440929889678955,187388.14285714287,4280.857142857143,608470.4285714285,97.20750100272042,0.03432343208364075,21.204003988832664,176629.91666666666,4750.666666666667,643651.0833333334,97.18273735046387,0.035735686309635604,20.08763365838647,15.099278483136636,19.28724212088364,-23.801880302682875,-32.28041573262686,-2.320626289504635,7.609216819208076,-17.519826486251876,-5.735495670790858,0.1252237034933712,0.039603003426513794,0.11102712054940003,0.11102712054940003,61.90914560770157,0.29016392980318834,0.004685521555091186,7.170065176030859e-05,0.018539428710938104,0.011989913620318511,1.0002548153399635,1.060908290019629,0.9604805623779481,19610.71105038048,19610.71105038048,897.9922386112592,897.9922386112592,83713.38090115291,83713.38090115291,11,1.0
2025-09-01 00:00:00+00:00,0,0,1,8320892864,214053,0.0218066647648811,485780,97.32001495361328,222,0.0168110864813893,2595,14.79623556137085,205786.0,3323.0,709205.0,97.28665161132812,0.0259305536746978,14.755062023798624,180253.0,4727.0,618307.0,97.1680908203125,0.0353289060294628,14.752429604530334,192216.7142857143,3976.285714285714,589538.0,97.22920445033482,0.03239168333155764,21.210261982667024,179508.61538461538,4584.846153846154,631507.1538461539,97.19329716609074,0.034664223113885256,19.680603035539114,18.751421612955134,4.017280087080755,-45.10260207319653,-21.90791453505868,-21.4338508216792,-31.50358500010575,-38.27529007919104,-15.903589879149626,0.15635187644236215,0.034293854020628345,0.11951350899265098,0.11951350899265098,82.45493066255779,0.440636830176561,0.005341913331315964,6.912384520434493e-05,0.02496446881975594,0.01394628168462497,1.000369441980991,1.0707938105024681,0.9344413467781623,21453.704519027557,21453.704519027557,1047.2080218493559,1047.2080218493559,91329.68448141249,91329.68448141249,12,1.0
2025-09-02 00:00:00+00:00,0,0,0,8320892864,222752,0.0230158530175685,397065,97.33956146240234,210,0.0169019931722852,2454,15.98153261343638,214053.0,2595.0,485780.0,97.32001495361328,0.0218066647648811,14.79623556137085,182182.0,3865.0,586013.0,97.17496490478516,0.0309567879885435,27.48112654685974,198012.42857142858,3774.714285714286,562545.4285714285,97.25271824428013,0.03125726404998978,19.56746284932083,182597.42857142858,4432.642857142857,614761.2857142857,97.20374461582729,0.03383219667843406,19.41638371967463,22.268939851357427,4.063946779535899,-36.50711513583441,-5.433526011560696,-32.24297071907961,-18.262382148297583,-25.651676052159488,5.545039856965017,0.16938164863600225,0.020084777831552714,0.12941622310255252,0.12941622310255252,90.73401221995927,0.5609948975737031,0.006180332740652688,7.174553255595382e-05,0.02903992789132277,0.015336005242316725,1.0005038245043583,1.08442068500417,0.923891059959295,23631.0695539524,23631.0695539524,1156.1181472192495,1156.1181472192495,107821.26282269799,107821.26282269799,13,1.0
2025-09-03 00:00:00+00:00,0,0,0,8320892864,222179,0.0223919451236724,393970,97.34488677978516,207,0.0163745960471311,2418,13.842860698699951,222752.0,2454.0,397065.0,97.33956146240234,0.0230158530175685,15.98153261343638,188067.0,4153.0,618398.0,97.17420196533205,0.0353484377264976,41.521718899408974,202885.57142857142,3526.8571428571427,530484.2857142857,97.277101789202,0.029406336535300472,15.613340249219544,185236.2,4298.333333333333,600041.8666666667,97.21315409342448,0.033069513241449945,19.04481551827632,18.13821669936777,-0.2572367475937365,-41.77702865398507,-1.4669926650366705,-36.29183794255479,-0.7794693564026067,-36.653649881428464,-2.71077458402198,0.1756482801001047,0.005470866421419807,0.10852850607399457,0.1347452462175363,91.84745762711864,0.563947600204076,0.006137507583045453,6.230471103924723e-05,0.027698516845705973,0.01598905835832466,1.0006578090832858,1.0952803578812964,0.8892279822988752,20529.872371848665,24959.6973774008,1221.470344379184,1229.5213741630562,121980.98253004237,118511.42009700803,13,0.9974276325240626
2025-09-04 00:00:00+00:00,0,0,0,8320892864,226156,0.0296149887144565,402736,97.36906433105467,203,0.0162101273066148,3488,21.910733222961422,222179.0,2418.0,393970.0,97.34488677978516,0.0223919451236724,13.842860698699951,190895.0,3498.0,514339.0,97.2091827392578,0.0306163318455219,18.175583839416504,207922.85714285713,3525.4285714285716,514541.0,97.29994201660156,0.029263287516576843,16.146933018297386,187793.6875,4247.6875,587710.25,97.22289848327637,0.032853605458512854,19.22393537481914,18.471410985096526,1.7899981546410704,-0.2858776443682154,44.25144747725393,-21.698335144719728,2.225042515927611,-3.2706175779573687,32.25732981610434,0.16447169628586167,0.02483700178748105,0.10393333391274129,0.13948085439092214,64.81971911722556,0.5615476104753226,0.008660738894117004,9.68828434360264e-05,0.027848924909320547,0.016606656242823696,1.000792442259253,1.1071876797927893,0.8907176886119905,20190.653655416078,26193.623981721834,1157.0696313827152,1204.9818653545512,121645.81610635572,124666.46125161328,14,1.0
2025-09-05 00:00:00+00:00,0,0,0,8320892864,234498,0.0597154982388019,589759,97.35466003417967,198,0.016200385440911,7285,22.797180612881977,226156.0,3488.0,402736.0,97.36906433105467,0.0296149887144565,21.910733222961422,192021.0,5493.0,553975.0,97.19127655029295,0.054574716836214,15.345627069473268,213991.0,3781.4285714285716,519653.0,97.32328251429966,0.029997684859803687,17.211440667355777,190541.0,4426.35294117647,587830.7647058824,97.23064916274127,0.034433716798529856,19.434126271175774,22.12101801365476,3.688604326217293,32.62333879482979,108.85894495412845,6.459497269732384,46.438113304993834,9.419712461387686,101.63944283271631,0.16810509099771664,-0.01479350446054184,0.10600563614004749,0.14577718548971216,32.184737853417516,0.3976159793814433,0.012352482365708085,9.721653658600666e-05,0.018187931605754264,0.01642244002398103,1.000952717608656,1.123070625219769,0.871171852731403,21110.802854187026,27776.530700395248,1385.1604838191372,1379.8171047813037,116636.92845005705,120708.80479667244,15,1.0
2025-09-06 00:00:00+00:00,0,1,0,8320892864,311631,0.0242927260696887,675203,97.37394714355467,199,0.0205089975858054,4017,69.64070929651675,234498.0,7285.0,589759.0,97.35466003417967,0.0597154982388019,22.797180612881977,172513.0,4907.0,659056.0,97.24813842773438,0.0275082904845476,16.396479938341223,233865.0,3654.285714285714,521959.71428571426,97.34125518798828,0.02953831851482384,24.817759147095135,197268.22222222222,4403.611111111111,592684.7777777778,97.23861016167535,0.03387032842470535,22.22338088369472,80.64203857100625,32.89281784919274,-18.137354799266358,-44.85929993136581,2.4500194217183413,14.48795185830145,-11.689437468552255,-59.319227359466645,0.12936876515512452,0.019811182503470803,0.1718351375122985,0.19897982035577638,77.55873568939771,0.4615360690991167,0.005949313096486396,0.00022347098275054148,0.012881415230883493,0.016343422841479327,1.0010555994799006,1.1855178566801885,0.8721001504454944,35861.69862429525,39252.395419681154,1311.4489009413292,1342.0919640133761,113405.66941716819,118901.75143792683,16,1.0
2025-09-07 00:00:00+00:00,0,1,0,8320892864,419054,0.0181769058108329,562967,97.38156127929688,201,0.0264559835642959,2167,20.89174059162969,311631.0,4017.0,675203.0,97.37394714355467,0.0242927260696887,69.64070929651675,205786.0,3323.0,709205.0,97.28665161132812,0.0259305536746978,14.755062023798624,264331.85714285716,3489.1428571428573,501068.5714285714,97.35481371198382,0.028430654534271713,25.694427513928144,208941.15789473685,4285.894736842105,591120.6842105263,97.24613390470806,0.0330443588134489,22.153294552533403,103.63581584753092,34.471217561795854,-34.78784231116461,-46.05426935524023,-20.619989988790266,-16.622556475608075,-29.901590074533036,-25.175520611854374,0.09755672170517204,0.007819479404469476,0.29046305337563183,0.3043574669742531,193.29059040590406,0.7443655767290503,0.0038492418752042743,4.985441193072435e-05,0.009399414062512613,0.0161490323250741,1.0011175745802117,1.2651019062315418,0.8603784595965762,65603.9852354202,63592.80156350957,1398.5557385553693,1401.5810078755446,103708.0322182275,115752.68543707629,17,1.0
2025-09-08 00:00:00+00:00,0,0,0,8320892864,399527,0.0182234924286603,311852,97.38243865966795,210,0.0246427442147163,1948,43.602055766365744,419054.0,2167.0,562967.0,97.38156127929688,0.0181769058108329,20.89174059162969,214053.0,2595.0,485780.0,97.32001495361328,0.0218066647648811,14.79623556137085,290828.14285714284,3396.714285714286,476221.71428571426,97.36373138427734,0.027918772771954457,29.80954468607027,218470.45,4169.0,577157.25,97.25294914245606,0.03230331549420948,23.225732613225016,86.64863374958539,-4.6597813169663045,-24.932562620423894,-10.106137517305026,-35.80386183045823,-44.60563407801879,-16.431546845216694,0.25629564411140393,0.06414272139645405,0.000900971764616898,0.32600819988607393,0.34397713665714735,204.99076449461262,1.2811388699162747,0.006246532821553745,0.00010913391743849178,0.007387978690013531,0.01578923849234739,1.0011391144720867,1.3312012808008717,0.8642695755783653,78738.2921706843,75148.83983519848,1465.469982371106,1460.9332273368427,120282.78689555964,128813.97509745552,17,0.953402186830337
2025-09-09 00:00:00+00:00,0,0,0,8320892864,370584,0.0180879384279251,311715,97.38579559326172,220,0.0224203279579908,1923,40.400676131248474,399527.0,1948.0,311852.0,97.38243865966795,0.0182234924286603,43.602055766365744,222752.0,2454.0,397065.0,97.33956146240234,0.0230158530175685,15.98153261343638,311947.0,3320.8571428571427,464028.85714285716,97.3703362601144,0.02721478497343397,33.29799376004343,225713.95238095237,4062.0476190476193,564517.1428571428,97.259275163923,0.03162639277676736,24.04358706646423,66.36618301968109,-7.24431640414791,-21.638141809290957,-1.2833675564681735,-21.495221185448223,-0.04393109551966701,-21.410957855360902,-0.7438420558839365,0.04749778010582073,0.0034471652589296298,0.3284822718302245,0.356276217221984,192.6112266112266,1.1888513903681557,0.006169076980328247,0.00010901864924713216,0.006299155099058838,0.015361439098007985,1.0011419075044947,1.382045711881853,0.8605086633030706,83756.31581919298,80416.51312850874,1537.4183244633207,1505.9298282519833,132664.9497289822,138270.04972743941,17,0.884334715812282
2025-09-10 00:00:00+00:00,0,0,0,8320892864,381666,0.0180124044418334,341869,97.3806381225586,223,0.0225967326388075,1801,26.3428710157221,370584.0,1923.0,311715.0,97.38579559326172,0.0180879384279251,40.400676131248474,222179.0,2418.0,393970.0,97.34488677978516,0.0223919451236724,13.842860698699951,334730.85714285716,3232.714285714286,456585.85714285716,97.37544359479632,0.026589136304599827,35.083709519618026,232802.68181818182,3959.2727272727275,554396.7727272727,97.2647916620428,0.031007575125179456,24.14809997324868,71.78311181524806,2.990415128553847,-25.516956162117456,-6.344253770150809,-13.224611010990683,9.673580033042995,-19.55855401417995,-0.4175931181581549,0.03672647219192804,-0.0052959167933130935,0.3264257086827016,0.36610959785323816,211.80133185349612,1.1164068213063445,0.005268084359551876,6.902056246864963e-05,0.0037672860281836884,0.014796859594739864,1.0011376360434514,1.4378307609200178,0.8575045354968222,87745.91184794578,85231.29621960991,1593.6739449640077,1546.6777046553436,136346.20030161005,143043.624204357,17,0.9107799949409862
2025-09-11 00:00:00+00:00,0,0,0,8320892864,355069,0.0181102212518453,330143,97.38106536865234,241,0.0206438796539508,1764,26.76161675453186,381666.0,1801.0,341869.0,97.3806381225586,0.0180124044418334,26.3428710157221,226156.0,3488.0,402736.0,97.36906433105467,0.0296149887144565,21.910733222961422,353147.0,2986.4285714285716,446215.4285714286,97.37715802873883,0.02494559809565537,35.77669288127094,238118.60869565216,3863.8260869565215,544646.6086956522,97.26984704059103,0.030446820608947534,24.261731137652294,57.00180406445108,-6.968658460538791,-49.42660550458715,-2.054414214325373,-18.024959278534823,-3.429968789214577,-38.847786077308776,0.5430524854567631,0.01232530853625402,0.0004387382358306269,0.311912687723065,0.3657292187190245,201.17223796033994,1.0754973587283125,0.0053431230008723464,7.536997424319673e-05,0.003458295549665372,0.014211096782456996,1.0011032297408982,1.4830718268279894,0.8193170123098009,87502.40357091236,87086.93272072198,1650.1602935792314,1578.9257179883105,142913.21935958107,147370.0182980178,17,0.8473108477666362
2025-09-12 00:00:00+00:00,0,0,0,8320892864,331798,0.0404467061161994,390834,97.3668441772461,257,0.0189171230300858,5107,20.044168615341185,355069.0,1764.0,330143.0,97.38106536865234,0.0181102212518453,26.76161675453186,234498.0,7285.0,589759.0,97.35466003417967,0.0597154982388019,22.797180612881977,367047.0,2675.285714285714,417797.5714285714,97.37889862060547,0.022192913506712156,35.38340545305083,242021.91666666666,3915.625,538237.75,97.27388858795166,0.03086348250508303,24.085999365889332,41.4928911973663,-6.553937403715892,-29.897048730267674,189.5124716553288,-33.72987949314889,18.383246047924693,-32.26765695824344,123.33634445287727,0.012515212997654679,-0.014603651492628433,0.29103280372902757,0.3606817510171472,64.95653876272513,0.8489464863689281,0.013066895237120525,6.041057572609075e-05,-0.0008607591901451857,0.013475736535111872,1.0010795295035302,1.5165857913005814,0.7190670561255399,84550.55910655335,87292.88868785942,1612.707022233251,1564.9312754044925,143101.64663484605,147510.7727486074,17,0.7917786251891165
2025-09-13 00:00:00+00:00,0,1,0,8320892864,309994,0.0142294121906161,441066,97.35643005371094,273,0.0171356913969788,2264,33.757961818150115,331798.0,5107.0,390834.0,97.3668441772461,0.0404467061161994,20.044168615341185,311631.0,4017.0,675203.0,97.37394714355467,0.0242927260696887,69.64070929651675,366813.14285714284,2424.8571428571427,384349.4285714286,97.37639617919922,0.020755297238273213,30.257298670427023,244740.8,3849.56,534350.88,97.27719024658204,0.03019811969250435,24.472877863979765,-0.5253007563432388,-6.571468182448359,-43.63953198904655,-55.668690033287646,-34.67653431634634,12.852515390165653,-41.42521448685466,-64.81935475849035,-0.01798950372003949,-0.010695759550549688,0.25797045344999253,0.3535556846747901,136.8626931567329,0.7028274615874686,0.005133007003471128,0.00010889840745221734,-0.003975459507533519,0.012682765080379002,1.0010198272828985,1.498782151799548,0.6873042907842042,77478.60644517826,86529.50111185586,1554.741962972818,1567.1893386994866,132246.8704830907,145706.82619656727,17,0.7397471447593866
