timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,sort_sort_position,ratings_like_ratio,daily_rpv,ccu_playing,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-26 00:00:00+00:00,1,1,0,5114328099,177464,0.0334441997110843,780997,328.0,91.7006607055664,0.0154994331007559,4991,10.7245082060496,180570.0,3425.0,645561.0,91.80665588378906,0.0252019073814153,10.391955494880676,160395.0,3067.0,857040.0,92.02848052978516,0.0209365915507078,11.119731227556864,180049.2857142857,3362.5714285714284,630863.4285714285,91.74093409946987,0.024982707042779186,10.709769166651226,166830.27272727274,3751.4545454545455,642181.0,91.97735734419389,0.027097988704388745,10.600357417936449,10.641852925589944,-1.7201085451625353,62.73231170524942,45.72262773722628,-8.87274806310091,20.979582099909997,59.74042207435461,32.70503380925498,-0.35621562187224676,-0.115454786150615,0.1199396057434592,0.1199396057434592,35.54967948717949,0.22722721441028018,0.006390541333012377,6.0431680647167613e-05,-0.04281289236885689,-0.10410308837890557,0.9974295494940207,1.0792362966919251,0.9219395326832146,20009.557136982865,20009.557136982865,1128.6055434593934,1128.6055434593934,166649.70173330643,166649.70173330643,7,0.9422633775446272
2025-07-27 00:00:00+00:00,1,1,0,5114328099,172793,0.0374035164713859,1062856,336.0,91.63314056396484,0.0139871279052372,5652,10.557841062545776,177464.0,4991.0,780997.0,91.7006607055664,0.0334441997110843,10.7245082060496,169776.0,3816.0,712340.0,92.00303649902344,0.0293003190308809,12.597376505533854,180480.2857142857,3624.8571428571427,680937.1428571428,91.68809182303292,0.026140306677137043,10.41840696051007,167327.16666666666,3909.8333333333335,677237.25,91.94867261250813,0.027956782684971843,10.596814388320558,1.7770474036377326,-2.632083126718654,48.113207547169814,13.243838910038065,49.20627790100234,36.08963926878079,27.655662834130524,11.83857528212695,-0.40204752922748943,-0.07363103066220233,0.11448144647816812,0.11448144647816812,30.56660180435167,0.16257408099113993,0.005317742650234227,6.110073881353389e-05,-0.016918999808176235,-0.09331840568488661,0.997166019018313,1.0786071939759876,0.9350255704204745,19155.856075093514,19155.856075093514,1207.8746046697318,1207.8746046697318,199986.68104157018,199986.68104157018,7,0.9174622221750257
2025-07-28 00:00:00+00:00,1,0,0,5114328099,175671,0.0256948545575141,748295,310.0,91.5057144165039,0.0131488850772769,3839,11.971481720606484,172793.0,5652.0,1062856.0,91.63314056396484,0.0374035164713859,10.557841062545776,176861.0,3197.0,690321.0,91.87411499023438,0.0251355711370706,9.799297432104746,180310.2857142857,3716.5714285714284,689219.1428571428,91.63546316964286,0.026220204308628973,10.728719001724604,167969.0,3904.3846153846152,682703.2307692308,91.9145989051232,0.027782788213628937,10.70255802926563,-0.6728447764063339,1.6655767305388425,20.081326243353146,-32.07714083510261,8.398122033083165,-29.595824834220252,2.225067484616061,-31.30363938596269,-0.40098407888841114,-0.13906120283194712,0.11005458498891726,0.11005458498891726,45.74765625,0.2347613778504763,0.005130322759977335,6.814678332691883e-05,-0.009884698050359273,-0.08792462191738742,0.996963096844186,1.0734735916406344,0.9437571242675552,18485.758586003445,18485.758586003445,1156.6187457744766,1156.6187457744766,192484.24222827257,192484.24222827257,7,0.9327432594590577
2025-07-29 00:00:00+00:00,1,0,0,5114328099,192782,0.0298987999558448,624546,277.0,91.38511657714844,0.0137769335639618,4321,9.397124369939169,175671.0,3839.0,748295.0,91.5057144165039,0.0256948545575141,11.971481720606484,183501.0,2363.0,582626.0,91.70564270019533,0.0185055471956729,10.513999044895172,181636.14285714287,3996.285714285714,695207.7142857143,91.5896737234933,0.027847811845796388,10.569165476730891,169741.35714285713,3934.1428571428573,678549.1428571428,91.87677873883929,0.0279339319095015,10.60931276788517,5.057738104969456,9.740366935919997,82.86077020736352,12.555352956499078,7.195010178055905,-16.537461829893296,61.566689380770946,16.361039868588456,-0.3495162496104598,-0.1317926865272545,0.11168890778848833,0.11168890778848833,44.604812586765384,0.3086749275875154,0.0069186146118706835,4.874456964534824e-05,-0.026681900024413646,-0.08546776404747673,0.9968751079512476,1.0700759432733584,0.9969170088914042,18958.226785821436,18958.226785821436,1116.807734788543,1116.807734788543,185584.91220912957,185584.91220912957,8,1.0
2025-07-30 00:00:00+00:00,1,0,0,5114328099,196317,0.0233368668705225,571897,269.0,91.19816589355467,0.0134291378739093,3558,10.951700131098429,192782.0,4321.0,624546.0,91.38511657714844,0.0298987999558448,9.397124369939169,188338.0,2587.0,500421.0,91.54750061035156,0.0206623040139675,10.20349464813868,182776.0,4135.0,705418.5714285715,91.53976876395089,0.028229892253875673,10.67605197429657,171513.06666666668,3909.0666666666666,671439.0,91.83153788248698,0.0276274609069029,10.632138592099386,4.236532192122677,1.8336774180162108,37.53382296095864,-17.657949548715578,14.283173567855867,-8.429963525504924,12.944165639741922,-21.94714535370351,-0.3815884808081704,-0.20457454189045654,0.10488126493723911,0.11378007437546805,55.16071930317505,0.3432727514346964,0.006221389128830666,5.578551193012576e-05,-0.07465389796665228,-0.0864078794206888,0.9968227786960351,1.0656680773787497,1.0218055270805668,18219.239176042618,19514.769481697946,992.3392609340864,1080.5562368300784,150529.59419054555,180941.8302186013,9,1.0
2025-07-31 00:00:00+00:00,1,0,0,5114328099,197127,0.034992329776287,752749,267.0,91.15563201904295,0.0129358173289582,4601,11.190093239148458,196317.0,3558.0,571897.0,91.19816589355467,0.0233368668705225,10.951700131098429,183835.0,3159.0,503778.0,91.5489273071289,0.0226291008293628,10.73775283495585,184674.85714285713,4341.0,740985.8571428572,91.48358372279576,0.02999606781772199,10.74067203203837,173113.9375,3952.3125,676520.875,91.78929376602173,0.02808776521123941,10.667010757539954,7.230396823238228,0.41259799202311154,45.64735675846787,29.3142214727375,49.420776611920324,31.623176900735615,54.634203277233496,49.94442043326248,-0.4296011975831515,-0.046638958245459605,0.09356632004201601,0.11501593652492673,42.83507170795306,0.2618757887744935,0.006112255064762537,5.6765620506211486e-05,-0.11450304303850461,-0.08606911827536008,0.9966694368081178,1.066782142499977,1.0679407062872688,16626.474422431842,19910.86164708013,1012.7525109085874,1058.1516412279163,148096.31482292822,175984.3462288147,10,1.0
2025-08-01 00:00:00+00:00,1,0,0,5114328099,198361,0.019589764997363,627252,266.0,91.05980682373048,0.0123995628367165,2920,11.8455917040507,197127.0,4601.0,752749.0,91.15563201904295,0.034992329776287,11.190093239148458,180570.0,3425.0,645561.0,91.80665588378906,0.0252019073814153,10.391955494880676,187216.42857142858,4268.857142857143,738370.2857142857,91.37689099993024,0.029194333191428803,10.948334347634088,174599.0588235294,3891.5882352941176,673622.7058823529,91.74638276941636,0.027587882845717265,10.736339048511173,9.852688707980285,0.6259923805465473,-14.744525547445253,-36.53553575309715,-2.8361378707821516,-16.671825535470653,-22.26872077226534,-44.01697422662536,-0.8135020852997443,-0.10512262730234534,0.061783045641775995,0.11585226623960361,67.90859294762068,0.31623762660361926,0.004655218867028137,5.971704108675401e-05,-0.11375454493931159,-0.08602793076459135,0.9959726829730743,1.0722648210873336,1.0582302873582385,11270.070422325483,20227.69664800774,935.5174979715714,1054.699486751056,149185.47811146415,170814.58959123073,11,1.0
2025-08-02 00:00:00+00:00,1,1,0,5114328099,201760,0.0188681222498416,578397,256.0,91.13702392578124,0.0121885263693299,2858,10.930179317792255,198361.0,2920.0,627252.0,91.05980682373048,0.019589764997363,11.8455917040507,177464.0,4991.0,780997.0,91.7006607055664,0.0334441997110843,10.7245082060496,190687.2857142857,3964.1428571428573,709427.4285714285,91.29637145996094,0.027112036411251268,10.977715935025897,176108.0,3834.1666666666665,668332.3888888889,91.71252950032552,0.02710345170150195,10.747107952360123,13.690664021998833,1.7135424806287602,-42.73692646764176,-2.1232876712328763,-25.94120079846658,-7.788735627785959,-43.58327478953489,-3.683774397592532,-0.6146485482748099,0.08479822738942655,0.0563503880180383,0.11720990841537954,70.57012941587968,0.3488255491893125,0.004941234236632907,5.4173895439615466e-05,-0.09320177350725596,-0.08313507930413427,0.9954623643832319,1.082786050118596,1.00031673861484,10445.574826238586,20641.60255121566,947.6118652975739,1051.8110571770958,143678.6034815817,167227.59151145548,12,1.0
2025-08-03 00:00:00+00:00,1,1,0,5114328099,210911,0.0467926934361457,970059,261.0,91.2054672241211,0.0122041161488032,6066,12.614372650782268,201760.0,2858.0,578397.0,91.13702392578124,0.0188681222498416,10.930179317792255,172793.0,5652.0,1062856.0,91.63314056396484,0.0374035164713859,10.557841062545776,196132.7142857143,4023.285714285714,696170.7142857143,91.23527526855469,0.02845334740621696,11.271506161916824,177939.73684210525,3951.6315789473683,684212.7368421053,91.68584201210423,0.02813972758227267,10.845385041750761,22.059921408853377,4.535586835844563,7.32484076433122,112.24632610216933,-8.730909925709597,67.71508150975887,25.102391033053316,147.99867637352483,-0.46672343347787804,0.07509933437763738,0.06085051193630932,0.12133669033127312,34.7636393604747,0.21742057192338618,0.006253221450219574,5.980870055180487e-05,-0.05483164106096483,-0.07867106387489688,0.9950857544233486,1.1022423533184864,1.011145090976,11458.54692593463,21590.618746838754,1145.60608509112,1143.2441272549463,164501.48059584532,176643.64149447015,13,1.0
2025-08-04 00:00:00+00:00,1,0,0,5114328099,196317,0.0307524316012859,920930,276.0,91.15950775146484,0.0107105809364487,4020,11.99501128991445,210911.0,6066.0,970059.0,91.2054672241211,0.0467926934361457,12.614372650782268,175671.0,3839.0,748295.0,91.5057144165039,0.0256948545575141,11.971481720606484,199082.14285714287,4049.1428571428573,720832.8571428572,91.18581717354911,0.029175858412470074,11.274867528960817,178858.6,3955.05,696048.6,91.65952529907227,0.028270362783223334,10.902866354158947,11.752651262872082,-6.919506332054748,4.714769471216473,-33.72898120672602,23.07044681576116,-5.0645373116480545,19.68322892216092,-34.27941556035597,-0.37834431133255686,-0.05039113778487758,0.05872025750062759,0.11971896183922956,48.822929619497636,0.21317232235639805,0.004365147877528284,6.109990571376262e-05,-0.02431542532784193,-0.07495140133047454,0.9948318723670287,1.113070005340212,1.0320298553007639,11139.010549751374,21412.765908018024,1131.9880984113988,1112.8571325055254,175846.6313073806,179895.71233163192,13,0.9308049366794525
2025-08-05 00:00:00+00:00,1,0,0,5114328099,186221,0.030718095600605,656895,304.0,91.19129180908205,0.0097554332147277,4194,10.104057629903158,196317.0,4020.0,920930.0,91.15950775146484,0.0307524316012859,11.99501128991445,192782.0,4321.0,624546.0,91.38511657714844,0.0298987999558448,9.397124369939169,198144.85714285713,4031.0,725454.1428571428,91.1581279209682,0.029292900647435813,11.37585799466996,179209.19047619047,3966.4285714285716,694184.1428571428,91.63722846621559,0.028386921488812937,10.864827843480098,-3.403326036663179,-5.142702873413918,-2.939134459615833,4.32835820895523,5.1796024632292825,-28.67047441173596,2.740229193045063,-0.11165296171071759,-0.21209664694443742,0.03486642084977731,0.058170232702976506,0.11680388211103555,44.3911799761621,0.28348627484411537,0.006384572291504287,5.4258130778872304e-05,0.0047424861363056835,-0.0708117101099592,0.9947717695824463,1.105662363723374,1.0319153719778988,11045.97457308456,20932.329157595068,1045.3390033229086,1085.9315619056556,172966.72247061072,175548.6945514793,13,0.8829364044549597
2025-08-06 00:00:00+00:00,1,0,0,5114328099,180570,0.0282078422605991,647202,318.0,91.20055389404295,0.0091403690084531,3711,10.738000830014547,186221.0,4194.0,656895.0,91.19129180908205,0.030718095600605,10.104057629903158,196317.0,3558.0,571897.0,91.19816589355467,0.0233368668705225,10.951700131098429,195895.2857142857,4052.8571428571427,736212.0,91.15846906389508,0.029988754274589614,11.345329523086548,179271.04545454544,3954.818181818182,692048.5909090909,91.61737962202592,0.028378781523894128,10.859062979231664,-8.021210593071416,-3.0345664559850882,4.300168634064083,-11.516452074391992,13.167580875577256,-1.4755782887676094,20.87244794728327,-8.17190418522058,0.0026184742476731415,0.010156764727375922,0.05979655047150996,0.1139610785572404,48.64493534482759,0.27900056087502684,0.005733904200073238,5.9466917888335044e-05,0.015007836478098788,-0.06675335944944241,0.9949910097841249,1.0927324332693502,1.0567315671865594,11321.618324162928,20429.921694084067,967.613198647994,1061.1589637374536,163451.12446441388,171610.56024162302,13,0.8561431124976886
2025-08-07 00:00:00+00:00,1,0,0,5114328099,178380,0.0407171361148357,673654,319.0,91.19263458251952,0.0087490669353967,4905,10.35470406214396,180570.0,3711.0,647202.0,91.20055389404295,0.0282078422605991,10.738000830014547,197127.0,4601.0,752749.0,91.15563201904295,0.034992329776287,11.190093239148458,193217.14285714287,4096.285714285715,724912.7142857143,91.16375514439174,0.030806583751525143,11.225988212085907,179232.30434782608,3996.1304347826085,691248.8260869565,91.5989124463952,0.02891523172350028,10.837134330662634,-9.510112769940193,-1.212826050839011,6.607259291458378,32.17461600646725,-10.507486559264779,4.087131992793602,16.360174858743413,44.34686545205784,0.04059273426884058,-0.008683402880027558,0.061475466808707406,0.11136982426500104,36.359559722788426,0.2647942938150834,0.0072811750822008295,5.804824539689742e-05,0.018263135637557083,-0.06302598342594196,0.9952493180281139,1.07802632767683,1.065410232437726,11615.54355163803,19961.07023782857,950.2053710923483,1055.522632475488,152004.36209551993,167708.82799761026,13,0.8457595857968527
2025-08-08 00:00:00+00:00,1,0,0,5114328099,179310,0.038611102849245,855739,317.0,91.23361206054688,0.0084690884708678,5575,11.0968386332194,178380.0,4905.0,673654.0,91.19263458251952,0.0407171361148357,10.35470406214396,198361.0,2920.0,627252.0,91.05980682373048,0.019589764997363,11.8455917040507,190495.57142857142,4475.571428571428,757553.7142857143,91.18858446393695,0.03352391773036543,11.119023487681433,179235.54166666666,4061.9166666666665,698102.5833333334,91.58369159698486,0.02931922635373965,10.847955343269165,-9.604206472038356,0.5213588967373006,90.92465753424656,13.659531090723753,36.426667431909344,27.029454289590802,97.09834627644835,-5.172351168439226,0.19086932300749204,0.04493507421399201,0.0618994223348773,0.10891990549884137,32.157460545193686,0.20953794376796692,0.006514829270572837,6.188598933260871e-05,0.010898045131134742,-0.059115869273312215,0.9956858352599872,1.062822527592466,1.143410720525014,11690.077304475588,19522.318260366977,985.1680980008852,1081.4599197247276,153084.81772684556,167423.85204024173,13,0.8501690286424132
2025-08-09 00:00:00+00:00,1,1,0,5114328099,178998,0.0376382954418659,989203,315.0,91.30825805664062,0.0080948834085381,5687,11.111023545265198,179310.0,5575.0,855739.0,91.23361206054688,0.038611102849245,11.0968386332194,201760.0,2858.0,578397.0,91.13702392578124,0.0188681222498416,10.930179317792255,187243.85714285713,4879.714285714285,816240.2857142857,91.21304648263114,0.03620537104351176,11.144858377320427,179226.04,4126.92,709746.6,91.5726742553711,0.029651989117264695,10.858478071349007,-11.281720856463128,-0.17400033461603126,98.9853044086774,2.00896860986548,71.02491887060272,15.596344212429258,99.48087543360006,-2.5195017380813423,0.187886463133613,0.08181852544018042,0.061290389758401585,0.10663258029804741,31.469409282700422,0.18095155296581897,0.005749066926538914,6.207310401323581e-05,0.01635442461286281,-0.054837270883412066,0.9960727610538374,1.0447357824948713,1.2210098587427105,11581.773523776217,19111.335101801058,1035.091780715843,1107.45650478924,166100.98814315302,173932.10334974583,13,0.8486897316877735
