timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,daily_Estimated Revenue,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-27 00:00:00+00:00,1,0,0,6216142007,0.0454699732363224,5637.0,80.67920684814453,0.0532684871305598,204.0,390395.0,228722,19.48425710201263,228105.0,5132.0,373648.0,80.5205078125,0.0407573617994785,19.334821621576943,109540.0,3226.0,242177.0,80.48828887939453,0.0240367166697978,18.620803356170654,213629.7142857143,4574.857142857143,337267.71428571426,80.40726143973214,0.0343223078442471,20.046195654642013,178439.9090909091,4284.727272727273,304241.7272727273,80.45766032825817,0.03216446106406771,19.936491416130227,108.8022640131459,0.27048946756975667,74.73651580905145,9.840218238503518,61.20234374032216,4.482025863914707,89.16881977252554,11.56260177002968,0.23719968632465172,0.19709144906794318,0.2884504001941568,0.2884504001941568,40.5679318907414,0.5858717814731709,0.014439184827713399,8.518713510234053e-05,0.06809479849679671,-0.007976254549889145,0.9993735973887332,1.1972081546896394,1.0670879196726233,51471.063187881686,51471.063187881686,905.594842179337,905.594842179337,81492.73629359971,81492.73629359971,8,1.0
2025-08-28 00:00:00+00:00,1,0,0,6216142007,0.0524588972330093,6143.0,80.80403900146484,0.0489193711169895,194.0,543067.0,232528,24.006052136421204,228722.0,5637.0,390395.0,80.67920684814453,0.0454699732363224,19.48425710201263,177464.0,3674.0,256757.0,80.29131317138672,0.0283639635890722,16.474124749501545,221496.0,4927.571428571428,378169.14285714284,80.48050798688617,0.0377644412219524,21.122185281344823,182947.25,4439.583333333333,324143.8333333333,80.48652521769206,0.03385566407814617,20.275621476154477,31.02826488752648,1.6640288210141518,67.20195971692976,8.976405889657624,111.5101048851638,39.10705823588929,84.94910652480236,15.370415901419499,0.6385819459493458,0.15472654999604263,0.2815003720971201,0.2815003720971201,37.846354166666664,0.42817474054814497,0.011311658945104481,0.00010323896002830272,0.09404264177594743,0.007186676238800266,0.9999252392771384,1.2107096444466916,1.1154541566452196,51499.71894914485,51499.71894914485,1016.5195931871324,1016.5195931871324,103877.13269735666,103877.13269735666,9,1.0
2025-08-29 00:00:00+00:00,1,0,0,6216142007,0.0460567623376846,7012.0,80.99050903320312,0.0455678816583239,185.0,600019.0,242880,16.384602665901184,232528.0,6143.0,543067.0,80.80403900146484,0.0524588972330093,24.006052136421204,194331.0,3177.0,254768.0,80.2992935180664,0.0216942559927701,18.37160845597585,228431.57142857142,5475.428571428572,427490.71428571426,80.57925306047711,0.041244799271225895,20.83832731133415,187557.46153846153,4637.461538461538,345365.0,80.5252932035006,0.03479421009811067,19.976312336904225,24.982632724578167,4.451936971031456,120.71136292099465,14.146182646915184,135.51584186397037,10.487103801188425,112.29934021721522,-12.20409736576813,0.860798999409873,0.23076820669187814,0.27742801237766074,0.27742801237766074,34.632824754028235,0.40478650711642944,0.011686277124095864,6.74593840848036e-05,0.12279782976423255,0.02226152524843712,1.0006700982365895,1.2179284660542713,1.1853926028188664,52033.693761214934,52033.693761214934,1206.742696641432,1206.742696641432,125481.6588071739,125481.6588071739,10,1.0
2025-08-30 00:00:00+00:00,1,1,0,6216142007,0.0436258018016815,6506.0,81.03296661376953,0.0357438867190245,180.0,656039.0,213581,24.450214624404907,242880.0,7012.0,600019.0,80.99050903320312,0.0460567623376846,16.384602665901184,217202.0,4021.0,319475.0,80.14617919921875,0.0273386966437101,24.89805444081624,227914.2857142857,5830.428571428572,475571.28571428574,80.70593697684151,0.04357152857950753,20.774350194703963,189416.2857142857,4770.928571428572,367556.0,80.56155558994838,0.03542503807693716,20.295876786011416,-1.6671117208865494,-12.063158761528324,61.80054712758021,-7.216200798630923,105.34908834807104,9.336371014917866,59.57528030773413,-5.278183729415209,1.106462495668703,0.05242290865092869,0.26647045079509857,0.26647045079509857,32.823267250653146,0.32556094140601183,0.009917078226937381,0.00011447694386420628,0.10954230172293553,0.032314174777855226,1.00179218717707,1.2032454593586008,1.2299641989058017,50473.843042218905,50473.843042218905,1262.378186920697,1262.378186920697,146385.1421385486,146385.1421385486,10,0.8793684123847167
2025-08-31 00:00:00+00:00,1,1,0,6216142007,0.0500971227884292,6602.0,81.107177734375,0.0413974831778548,172.0,701153.0,275962,16.466732144355774,213581.0,6506.0,656039.0,81.03296661376953,0.0436258018016815,24.450214624404907,225087.0,5664.0,399583.0,80.46760559082031,0.0402233861386776,20.430470943450928,235182.14285714287,5964.428571428572,518652.71428571426,80.79730442592076,0.0449820623866149,20.208101794833226,195186.0,4893.0,389795.8,80.59793039957682,0.03640317705770329,20.040600476567707,22.602371527453833,29.207186032465437,16.560734463276837,1.4755610205963832,75.47117870379871,6.876725316635146,24.547253718794494,14.833700973945806,0.794819404478031,0.09158139422340561,0.24591056294033364,0.274228251829909,41.79342723004695,0.3935825795759562,0.00941590577818853,5.9670072235610474e-05,0.11848504202706737,0.039895820617677935,1.0024736866735349,1.2049129694606318,1.2356630937819817,49535.90762797703,53525.51556167262,1348.16554442132,1305.10218538079,153694.44011299938,165278.9321451121,11,1.0
2025-09-01 00:00:00+00:00,0,0,1,6216142007,0.0601192526519298,5757.0,81.12141418457031,0.056587271229061,164.0,163055.0,403167,32.48630555470785,275962.0,6602.0,701153.0,81.107177734375,0.0500971227884292,16.466732144355774,224497.0,4719.0,366248.0,80.44672393798828,0.0364085175096988,21.33003226915995,260706.42857142858,6112.714285714285,489625.14285714284,80.89368874686105,0.048369310264076475,21.801855121340072,208184.8125,4947.0,375624.5,80.63064813613892,0.03788543178234245,20.818457043951465,79.58680962329119,46.095114544756164,21.99618563254926,-12.799151772190243,-55.479620366527605,-76.74473331783504,65.12414337088772,20.005400122131146,0.8386795801680114,0.01755263910419025,0.31035494378096523,0.35224163314593343,70.01858284126433,2.4725677068001177,0.0353068884309685,8.057758937888882e-05,0.10312816074916346,0.04440281811882605,1.0032622906649342,1.2522836101285177,1.2767258544647317,68674.07837186659,73331.35835117994,1334.3613548341111,1279.2165310584962,165805.48822530534,169437.88128986978,12,1.0
2025-09-02 00:00:00+00:00,0,0,0,6216142007,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,403167.0,5757.0,163055.0,81.12141418457031,0.0601192526519298,32.48630555470785,228105.0,5132.0,373648.0,80.5205078125,0.0407573617994785,19.334821621576943,228120.0,6276.166666666667,508954.6666666667,80.95588556925456,0.049637968341509464,22.213027371300594,195938.64705882352,4947.0,375624.5,80.63064813613892,0.03788543178234245,20.818457043951465,-100.0,-100.0,12.178487918939984,0.0,-56.36133473215432,0.0,47.505260393716256,0.0,0.7462774247146919,0.0,0.4126961044570621,0.4446572807958069,0.0,0.0,0.0,0.0,0.0,0.0,1.0040336700824544,1.164241988113326,1.3102125541735177,87640.91117812427,87125.5460039858,1306.900821183557,1279.2165310584962,170161.23055581498,169437.88128986978,12,0.0
2025-09-03 00:00:00+00:00,0,0,0,6216142007,0.0414439514279365,4942.0,81.3421630859375,0.0341628659534914,169.0,386433.0,252165,16.252534275963193,0.0,0.0,0.0,0.0,0.0,0.0,228722.0,5637.0,390395.0,80.67920684814453,0.0454699732363224,19.48425710201263,231469.0,6160.333333333333,508294.3333333333,81.06637827555339,0.04896696470677848,21.674406900292354,199062.33333333334,4946.705882352941,376260.29411764705,80.67250195671531,0.038094756467377394,20.549873351716858,10.249560601953455,inf,-12.329253148838038,-14.156678825777313,-1.0148695551940978,136.99549231854286,-8.85424274930039,-31.063761441142656,0.8217188339999293,0.27212161373928456,0.3726469444068094,0.42979924684291715,51.01456605300425,0.6525435132519395,0.0127887297701548,6.445172733819465e-05,0.0,0.0,1.0048824110977668,1.1627965779563185,1.2853990745081032,82932.33791898545,85556.8409414604,1173.5406922685959,1238.5966738968075,163212.55772532817,164078.46559107196,12,0.6254604171472368
2025-09-04 00:00:00+00:00,0,0,0,6216142007,0.038783811032772,4564.0,81.39852142333984,0.0307813434465095,190.0,441971.0,239993,19.120519200960796,252165.0,4942.0,386433.0,81.3421630859375,0.0414439514279365,16.252534275963193,232528.0,6143.0,543067.0,80.80403900146484,0.0524588972330093,24.006052136421204,232535.42857142858,5897.166666666667,491445.0,81.16545867919922,0.0466877836734056,20.86015141104895,201216.57894736843,4925.444444444444,379910.8888888889,80.71283637152777,0.03813303727656599,20.470464787785968,3.2103660634418274,-4.826998195625876,-25.704053394107117,-7.648725212464591,-18.615750911029394,14.37196098676874,-26.068192282990587,-6.418645673277556,0.7357087952796881,0.06928551597871202,0.36119062164852483,0.41584477128045566,52.5723986856517,0.5430049867412415,0.010326446019204837,7.967082177454768e-05,0.0,0.0,1.0056078107029716,1.155647460998987,1.224339496872356,81995.94696684105,83674.86225020417,1093.5983008352484,1204.9963252188154,156061.47715050448,159931.2167666385,12,0.5952694540971856
2025-09-05 00:00:00+00:00,0,0,0,6216142007,0.038254901766777,5149.0,81.34513092041016,0.0289303452653665,190.0,459701.0,239993,50.80792695000058,239993.0,4564.0,441971.0,81.39852142333984,0.038783811032772,19.120519200960796,242880.0,7012.0,600019.0,80.99050903320312,0.0460567623376846,16.384602665901184,232123.0,5586.666666666667,468058.6666666667,81.22456232706706,0.04538747357825434,26.597372125065515,203155.4,4937.210526315789,384110.36842105264,80.74611503199527,0.0381394511971034,22.06717332263937,-1.1886528326745749,0.0,-26.568739304050204,12.81770376862401,-23.38559278956166,4.01157542010675,-16.93966352585743,-1.3637372189857278,0.43785610368449746,-0.0655914898650467,0.3539320009806439,0.40315631430254983,46.60058252427184,0.5220621185028562,0.011200734388799701,0.00021170498824970866,0.0,0.0,1.005925328975669,1.1425883830801447,1.1900400282031696,81502.5005132486,81903.38229466023,879.0107274512396,1172.1684832891447,146919.18583387852,156499.42927343945,12,0.5952694540971856
2025-09-06 00:00:00+00:00,0,1,0,6216142007,0.0390769988298416,5848.0,81.35919189453125,0.0368263066568737,191.0,607811.0,324358,50.6321729577106,239993.0,5149.0,459701.0,81.34513092041016,0.038254901766777,50.80792695000058,213581.0,6506.0,656039.0,81.03296661376953,0.0436258018016815,24.450214624404907,247948.2857142857,5477.0,460020.6666666667,81.27893320719402,0.044629339749614354,30.961031847283135,208926.95238095237,4982.75,395295.4,80.77676887512207,0.03818632857874031,23.49542330439293,51.866504979375506,35.15310863233512,-10.113741162004308,13.575451543989114,-7.351392219060148,32.218768286342645,-10.42686388325491,2.1489979717542074,0.40258341067114234,0.017285575623260385,0.3577963152716945,0.40251803664105695,55.455291502821,0.5336485623844215,0.00962139608958033,0.00015609917701593174,0.0,0.0,1.0062166924855371,1.1867702222649703,1.1687255992046612,85130.93731642819,84096.86667378055,755.5904296878672,1158.9396639760164,147952.2323597842,160328.14351769804,12,0.8045251719510773
2025-09-07 00:00:00+00:00,0,1,0,6216142007,0.0514093302190303,6441.0,81.40043640136719,0.0465179649893295,197.0,669763.0,440487,74.7565457423528,324358.0,5848.0,607811.0,81.35919189453125,0.0390769988298416,50.6321729577106,275962.0,6602.0,701153.0,81.107177734375,0.0500971227884292,16.466732144355774,271451.85714285716,5450.166666666667,454789.0,81.3278096516927,0.044848040988047864,40.676000780282635,219452.4090909091,5052.190476190476,408365.28571428574,80.80646732875279,0.038815995323516025,25.93642913477197,59.61871562026655,35.80272415047572,-2.438654953044528,10.140218878248962,-4.476911601319545,10.192642120659222,2.6193269344884973,31.559054580647494,0.3615693150520016,0.05069434181377286,0.3974321123654656,0.4364255859848289,68.3773672772431,0.657674942218453,0.00961682025310408,0.00016971301316347505,0.0,0.0,1.006451740067028,1.2369509100736602,1.1554010302777789,100676.31040808265,95774.64623328239,785.4484347108611,1173.5611027572281,156225.70847806818,167353.27331102395,13,1.0
2025-09-08 00:00:00+00:00,0,0,0,6216142007,0.0378590859472751,4306.0,81.5174560546875,0.039405664933476,210.0,424050.0,395421,26.691502944282863,440487.0,6441.0,669763.0,81.40043640136719,0.0514093302190303,74.7565457423528,403167.0,5757.0,163055.0,81.12141418457031,0.0601192526519298,32.48630555470785,270345.28571428574,5208.333333333333,498288.1666666667,81.39381663004558,0.04113801320393875,39.7102003452118,227103.21739130435,5018.272727272727,409078.2272727273,80.83878499811345,0.0387724994427778,25.97075067156792,-1.9212882006711895,-10.230948926983086,-25.204099357304155,-33.147026859183356,160.06562202937658,-36.6865592754452,-37.02668566679223,-26.357558470464713,0.48820878444759686,0.14375801714785474,0.40324935769153036,0.4425714633367572,91.80891571859763,0.9324845360581628,0.010154438970784175,6.750130985196287e-05,0.0,0.0,1.0068659076450133,1.1904071145257016,1.0610100920796215,107073.1313433502,100509.40324935525,836.3248356764427,1156.2748965378587,153229.3019462527,163354.30230838785,13,0.8976905107301691
2025-09-09 00:00:00+00:00,0,0,0,6216142007,0.0353377163410186,3668.0,81.52951049804688,0.0368869853461714,214.0,308983.0,383575,27.76921856403351,395421.0,4306.0,424050.0,81.5174560546875,0.0378590859472751,26.691502944282863,0.0,0.0,0.0,0.0,0.0,0.0,325141.71428571426,4988.285714285715,471244.5714285714,81.41320146833148,0.04030939936637873,38.00434580504348,233622.875,4959.565217391304,404726.26086956525,80.86881654158883,0.038623161047049145,26.048944927762076,inf,-2.9957943558890365,-36.28626020496787,-14.81653506734789,89.49618226978626,-27.135243485438043,-41.220632688812586,-6.659879770388311,0.5030685393970558,0.014787560778750652,0.4008510995192966,0.4424176570214102,104.54483510493323,1.241407322061984,0.011871164849959868,7.239561016339267e-05,0.030543463570730615,0.0,1.0067317038881445,1.391737492682231,1.0436587341278327,110887.78324667976,103358.8849841058,1000.8772306178362,1164.2471163056778,158410.58406671873,160957.45247967562,13,0.8707975490763632
2025-09-10 00:00:00+00:00,0,0,0,6216142007,0.0274767111986875,2954.0,81.54375457763672,0.040432561998656,193.0,278902.0,433114,26.12368575386379,383575.0,3668.0,308983.0,81.52951049804688,0.0353377163410186,27.76921856403351,252165.0,4942.0,386433.0,81.3421630859375,0.0414439514279365,16.252534275963193,350991.5714285714,4704.285714285715,455883.0,81.44200025285993,0.03831407933362887,39.41451030188642,241602.52,4876.0,399483.5833333333,80.89693895975749,0.038158725636700745,26.05205912884965,71.75817421132989,12.915075278628695,-40.226628895184135,-19.465648854961838,-27.826557255720918,-9.735487065631443,-33.701516742522706,-22.245368281499168,0.24783148621980722,0.017471072134278565,0.40298367944002006,0.45018108272069735,146.56988155668358,1.5529198323431443,0.010591495968132289,6.031581855595809e-05,0.03438295636858114,0.0,1.0067377245679663,1.4527645300577636,1.0040712496116144,117361.05210151117,108764.88404164893,1237.416891796198,1210.0137620489388,166960.7633132438,159500.9502206714,13,0.9832617080640291
2025-09-11 00:00:00+00:00,0,0,0,6216142007,0.0259131528437137,2754.0,81.5771484375,0.0460727841784907,169.0,238425.0,506080,60.93618604871962,433114.0,2954.0,278902.0,81.54375457763672,0.0274767111986875,26.12368575386379,239993.0,4564.0,441971.0,81.39852142333984,0.038783811032772,19.120519200960796,389004.0,4445.714285714285,426805.0,81.46751839773995,0.03647541387804911,45.3881769944234,251774.73076923078,4791.12,393041.24,80.92414733886719,0.03766890272498126,27.44742420564445,110.87281712383276,16.846834782528397,-39.658194566170025,-6.770480704129989,-46.0541528742836,-14.51298305497989,-33.185645882460335,-5.690485821492663,0.21944749245645934,0.04095207540570911,0.4151879685453032,0.4707372309404891,183.6950998185118,2.1225873017204497,0.011550753692969727,0.00012040797036189784,0.04265185764858189,0.0,1.006714572556414,1.5450478243448087,0.9683163362722362,129027.84635969,118519.73958309485,1407.7050199089733,1258.2698875837407,178371.61473958712,159430.62681050337,14,1.0
