timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,sort_sort_position,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-13 00:00:00+00:00,1,0,0,7943513032,627295,148,13.947116335233051,474257,0.0342285893857479,4599,96.00791931152344,0.0552112573627784,403167.0,5008.0,580625.0,96.02098083496094,0.0338332019746303,11.904366135597227,195515.0,2035.0,297243.0,96.04560089111328,0.0156049337238073,12.18604854742686,275526.5714285714,4123.571428571428,531419.0,96.02681514195034,0.028576087472694214,12.668103904951185,216669.64705882352,2770.470588235294,357682.4117647059,96.10086553237018,0.019475801409605628,12.814678869995417,142.56808940490498,17.63289158090815,125.99508599508597,-8.166932907348246,111.03777044371105,8.037890204520991,119.34466362729795,1.1686372794809108,-0.039233009362460436,-0.01360278068806009,0.3940832259434898,0.4031710910536367,103.09934782608696,0.7560338341070244,0.007331467122379228,2.940828902250052e-05,-0.004685538155690705,-0.015283977284150591,0.9992294513685218,1.2716436066089536,1.4672611859042806,90783.15123728315,87354.93800291227,1157.7884374677724,1283.0366380995838,160786.29588009254,178373.10094576297,15,1.0
2025-08-14 00:00:00+00:00,1,0,0,7943513032,737036,140,13.013185342152914,495266,0.0493886582553386,7331,96.0315933227539,0.0533132071819417,474257.0,4599.0,627295.0,96.00791931152344,0.0342285893857479,13.947116335233051,197127.0,3143.0,319677.0,96.05687713623048,0.0240793656557798,12.697813789049784,318117.85714285716,4721.857142857143,591041.7142857143,96.02320316859654,0.03219170070120262,12.713156983965918,232147.22222222222,3023.8333333333335,378757.6111111111,96.09701707628038,0.02113762678992413,12.825707007337499,151.24209266107638,4.429876628072971,133.24848870505886,59.40421830832789,130.5564679348217,17.494320853824764,105.10780458821505,44.29066210921051,-0.026321710876275883,0.024658394224386093,0.4454747087205184,0.4618194401918289,67.54855428259684,0.6719689784909034,0.009946583414401177,2.627509069280391e-05,0.00012098039900158675,-0.014086019636063915,0.9992318813847755,1.370328079301073,1.5229571900923022,112995.86901259745,107210.10020875477,1547.8784843125775,1644.6327768192616,173975.10530117506,194782.77533889443,16,1.0
2025-08-15 00:00:00+00:00,1,0,0,7943513032,822751,129,14.283438245455423,575234,0.0390205457806587,6809,96.0589370727539,0.0569483133620077,495266.0,7331.0,737036.0,96.0315933227539,0.0493886582553386,13.013185342152914,199616.0,4223.0,405674.0,96.04084014892578,0.0246569830924272,12.46290123462677,371777.5714285714,5091.285714285715,650624.1428571428,96.02578844342914,0.03424363822809283,12.973233699798582,250204.42105263157,3223.0526315789475,402125.6842105263,96.09501286556846,0.02207883305259437,12.902429704080548,188.1702869509458,16.14647482363012,61.23608808903622,-7.120447415086617,102.81087769982796,11.629689730216697,58.25352856182524,-20.992901692281084,0.018842946188368792,0.028473702303477566,0.49449756018727303,0.5218855962767855,84.46901615271659,0.6991584341332504,0.008275883862938042,2.4830614002025995e-05,0.006469181605746257,-0.012574379904227481,0.9992796252367834,1.4858952925950353,1.5509713827048952,139415.18063627844,130578.08347214056,1727.598767075272,1818.963333381719,192135.1389189705,214960.0043002968,17,1.0
2025-08-16 00:00:00+00:00,1,1,0,7943513032,920687,122,12.267899751663208,627444,0.0355927273631095,5657,96.06058502197266,0.0571097811256012,575234.0,6809.0,822751.0,96.0589370727539,0.0390205457806587,14.283438245455423,203522.0,4317.0,667467.0,95.98462677001952,0.0253940764814615,11.505276401837667,432337.85714285716,5282.714285714285,686798.4285714285,96.03663962227958,0.035700588354042544,13.082179892630803,269066.4,3344.75,428053.75,96.09329147338867,0.022754527768120127,12.87070320645968,208.2929609575378,9.076306337942475,31.04007412555014,-16.918783962402706,37.937456083971185,11.903479910689875,40.161534872486286,-8.784650109246472,0.07913585176002602,0.0017155605391616646,0.5218685980448058,0.5669265150127035,110.89501590668081,0.6814947083050936,0.006144318162070104,1.955215158565804e-05,0.004317147391187642,-0.01126986625499426,0.999410449468007,1.6068073053449152,1.5689443752843024,163680.5445255523,152540.8764590141,1660.351546583361,1852.213352352147,211546.8612355036,239209.33448603126,18,1.0
2025-08-17 00:00:00+00:00,1,1,0,7943513032,896435,109,11.009961565335592,807355,0.0378698967397213,5575,96.03166198730467,0.0680017498472139,627444.0,5657.0,920687.0,96.06058502197266,0.0355927273631095,12.267899751663208,214569.0,3765.0,613483.0,96.03643798828124,0.0274617224931716,12.30121330420176,517021.5714285714,5541.285714285715,727220.1428571428,96.03595733642578,0.037187470389263934,12.897715358507067,294699.1904761905,3450.9523809523807,450357.61904761905,96.0903567359561,0.023474307242958275,12.78209646164425,276.26824005331616,28.67363461918513,48.07436918990704,-1.4495315538271214,46.12222343569423,-2.634119956076275,37.9006606345895,6.397850193891008,-0.004973113410500218,-0.030109159403268748,0.5749391976318323,0.6429647506548143,144.791068866571,0.9006275963928267,0.00621907196944344,1.3637059197349859e-05,0.0037550245012558992,-0.010533449247285507,0.9994338724365462,1.754404450833885,1.5841775437449501,205647.53757579738,189481.19152269943,1601.9545084841666,1869.7640085366515,220947.27498479997,254571.72758251772,19,1.0
2025-08-18 00:00:00+00:00,1,0,0,7943513032,705912,110,11.57073732217153,774628,0.0329996347427368,4673,96.02401733398438,0.060982561049647,807355.0,5575.0,896435.0,96.03166198730467,0.0378698967397213,11.009961565335592,236428.0,3810.0,505712.0,96.04002380371094,0.0303786732256412,13.85804013411204,593907.2857142857,5664.571428571428,755820.1428571428,96.03367069789341,0.03756189346313473,12.570957813944135,316514.13636363635,3506.5,461973.7272727273,96.08734130859375,0.02390727667476639,12.727034682577306,227.6380124181569,-4.053607149271388,22.650918635170612,-16.179372197309416,39.587749549150494,-21.25340933810036,8.627636558147556,-12.860510369113666,-0.01666645747535611,-0.0079605550524664,0.5681376432254243,0.6676996932144214,165.73127941805734,1.097342023733803,0.0066197959238603055,1.493713419220237e-05,0.003056662423270715,-0.009946154309557718,0.999441439320004,1.8764005062698312,1.57114898422456,227036.04022870632,211336.39174802753,1505.1958654628952,1843.2097715411455,210161.99080506532,254340.86464206738,19,0.9594639285072861
2025-08-19 00:00:00+00:00,1,0,0,7943513032,606399,110,12.455862760543823,724797,0.0307063050568103,3650,96.01809692382812,0.0542336239238836,774628.0,4673.0,705912.0,96.02401733398438,0.0329996347427368,11.57073732217153,403167.0,5008.0,580625.0,96.02098083496094,0.0338332019746303,11.904366135597227,639854.4285714285,5470.571428571428,759502.1428571428,96.03325871058873,0.037115193903446156,12.649743046079363,334265.5652173913,3512.7391304347825,468253.0869565217,96.08433068316916,0.024202886604420472,12.715244599010633,79.77587451353905,-6.432894240848508,-27.116613418530356,-21.89171838219559,4.439009687836393,-14.097082922517256,-9.242095738277134,-6.949560817279243,-0.003003417698643762,-0.00616555141164099,0.5344670066077146,0.6681499072391981,198.5201314708299,1.1952457124010554,0.0060191292875989445,1.7185288536314703e-05,-0.00042479378836821156,-0.009455541377010738,0.9994684672077403,1.9142098234237677,1.5335027804769101,233979.15703379913,223339.5063932581,1406.6630160274142,1801.0800350040302,193433.15826034438,250311.31027471897,19,0.897742628707322
2025-08-20 00:00:00+00:00,1,0,0,7943513032,509938,111,14.412402431170143,740996,0.0228743720799684,3452,96.0041732788086,0.053203617805786,724797.0,3650.0,606399.0,96.01809692382812,0.0307063050568103,12.455862760543823,474257.0,4599.0,627295.0,96.00791931152344,0.0342285893857479,13.947116335233051,677960.0,5306.714285714285,742736.8571428572,96.03272356305804,0.03549316285976337,12.716212488356092,351212.6666666667,3510.2083333333335,469989.9583333333,96.0809907913208,0.024147531832568306,12.785959508683947,56.243555709246266,2.234970619359622,-24.94020439225919,-5.424657534246579,-18.70842267194861,-15.907183224246745,-33.1717359947856,-25.505944014924285,-0.0039017955411502214,-0.01450106330536105,0.49490459873097664,0.6653419615966832,214.5948450622647,1.4531071363437587,0.006769437128754616,1.945001454954628e-05,-0.007161004202694747,-0.009122450455377018,0.9994976401901643,1.9303404015420855,1.4698464052501203,235942.44451411592,233676.52457760207,1248.9655939796962,1761.5346564897588,173276.38634383839,244957.1192088222,19,0.9178069126963975
2025-08-21 00:00:00+00:00,1,0,0,7943513032,455878,113,12.43024734656016,761864,0.0258422344923019,2874,95.98719024658205,0.0528816110691062,740996.0,3452.0,509938.0,96.0041732788086,0.0228743720799684,14.412402431170143,495266.0,7331.0,737036.0,96.0315933227539,0.0493886582553386,13.013185342152914,716045.4285714285,4670.0,702571.4285714285,96.02638026646206,0.03212938803647241,12.63293563184284,367638.72,3484.76,469425.48,96.07723876953125,0.024215319938957647,12.771731022198994,53.82925539003283,2.816209534194525,-60.79661710544264,-16.74391657010429,-38.147119000971465,-10.601288784126695,-47.67577131029164,12.974618065833265,-0.04623798755751807,-0.01768988956055706,0.4500518889546186,0.6611199467018757,264.9961739130435,1.6711978397776603,0.0063043044316584,1.6315551110183773e-05,-0.012201036725720172,-0.008935711200420625,0.9994706498259053,1.9476877423885834,1.3268207117421809,232713.57011161462,243053.29097194577,1276.771798433348,1729.1335807276428,157158.95740580346,239816.1585159418,19,0.9436542784772498
2025-08-22 00:00:00+00:00,1,0,0,7943513032,465146,111,10.702043732007343,790675,0.020590029656887,4083,95.95384216308594,0.0531715176912599,761864.0,2874.0,455878.0,95.98719024658205,0.0258422344923019,12.43024734656016,575234.0,6809.0,822751.0,96.0589370727539,0.0390205457806587,14.283438245455423,746822.7142857143,4280.571428571428,651485.0,96.01136670793805,0.029496457161647886,12.121307844207399,383909.3461538461,3507.769230769231,469260.8846153846,96.07249274620644,0.024075885697339545,12.692127664883932,37.45275835573001,3.781646068064637,-40.035247466588345,42.06680584551148,-43.4645475970251,2.0330000570327966,-47.232850681722525,-20.32411259552447,-0.10940669642052203,-0.03474222280123174,0.40076142884989924,0.6568749539135663,193.60308521057786,1.6998389756356593,0.008777870221671858,1.353530868776508e-05,-0.015322004045756878,-0.008997526250332061,0.9993637508872611,1.9453100628251856,1.2251452566460443,224145.92440738133,252180.43406179507,1281.3010493716454,1698.2555357234626,150815.52709274917,234972.38704278882,19,0.9793399433954084
2025-08-23 00:00:00+00:00,1,1,0,7943513032,547074,114,11.9732240041097,815944,0.0218327026814222,3647,95.95389556884766,0.0530092408790927,790675.0,4083.0,465146.0,95.95384216308594,0.020590029656887,10.702043732007343,627444.0,5657.0,920687.0,96.06058502197266,0.0355927273631095,12.267899751663208,773751.2857142857,3993.4285714285716,598111.7142857143,95.99612535749164,0.02753073934997827,12.079211308842615,399910.6296296296,3512.925925925926,472142.85185185185,96.06810025815611,0.023992804844898165,12.665501603373775,30.042521723054172,3.1958769405887377,-35.53120028283543,-10.678422728385994,-40.5798061664822,17.613394504091183,-38.65965240963535,6.0353143984887225,-0.1110647547072463,5.565776264315758e-05,0.3458975298481974,0.6523637009740564,223.6688596491228,1.4914664351322944,0.006666362016176941,1.467405769274853e-05,-0.014448438371928114,-0.008974753020012636,0.9992507929221973,1.9348105011134167,1.1474581453877999,208591.62764550772,260887.1784040503,1308.3671834822162,1665.4921177543874,153220.92485611668,230895.51357298187,20,1.0
