timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,daily_rpv,ccu_playing,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-19 00:00:00+00:00,0,0,0,7429689898,95.41918182373048,0.0679721981287002,0.0060497743802271,6190,6.089852571487427,1038561.0,2449698,48,1306654.0,6271.0,3183312.0,95.4080047607422,0.0639758482575416,6.255068798859914,1229687.0,7155.0,3008971.0,95.35367584228516,0.0822717472910881,5.863862991333008,1176548.5714285714,6867.142857142857,2853266.714285714,95.38711656842914,0.07415152660437986,5.910937902473267,1534207.5666666667,9524.166666666666,3564161.0,95.23031895955404,0.10714914401372269,5.956035086095045,-15.54265435025336,-20.517520322901085,-13.48707197763801,-1.2916600223249919,-18.586852448893655,-23.04562041044045,-17.380874520379695,6.246653979593786,0.06869790898640371,0.011715015963598141,0.13660824623217752,0.23118466879307806,167.75335163947665,0.42395453482244144,0.002526841052717089,5.8637352141590265e-06,0.009943280901231191,0.015176474769602788,1.001646509332198,0.7668770490976187,0.6920403078057553,174021.25396283457,354685.26815966755,960.6121216972257,2406.3928231982914,401294.057036562,685075.9421908563,8,0.36344519508879125
2025-05-20 00:00:00+00:00,0,0,0,7429689898,95.42572784423828,0.066859021782875,0.0057999701045568,5928,5.767231345176697,1009469.0,2390084,51,1038561.0,6190.0,2449698.0,95.41918182373048,0.0679721981287002,6.089852571487427,1150631.0,6921.0,2794407.0,95.35858154296876,0.083336628973484,5.715147614479065,1156382.5714285714,6725.285714285715,2795506.285714286,95.39670889718192,0.07179758272000715,5.918378435430072,1489147.2666666666,9304.266666666666,3474156.933333333,95.24680836995442,0.10467274884382878,5.938465428265973,-12.268225000021726,-2.801183560715259,-14.347637624620724,-4.232633279483034,-14.469008988311295,-2.4335244589333005,-19.772346678255758,-1.6376936107281415,0.07041453446878787,0.006860277339093557,0.14960533167942894,0.2223227998175582,170.25957159723393,0.42235694546428265,0.002480246518429261,5.713128022800774e-06,0.010003771100730495,0.014373222580210763,1.0015738115511994,0.7765401027240498,0.6859243070718319,187883.07400445454,331071.3896659973,1044.0690079714993,2424.073231130832,441029.0696722349,654353.1644224322,8,0.3532644280317545
2025-05-21 00:00:00+00:00,0,0,0,7429689898,95.4378662109375,0.0730643942952156,0.0058651312956653,6195,6.336088061332703,1035183.0,2461639,51,1009469.0,5928.0,2390084.0,95.42572784423828,0.066859021782875,5.767231345176697,1104466.0,6824.0,2713617.0,95.36766815185548,0.0827133879065513,5.735715270042419,1146485.0,6635.428571428572,2759509.4285714286,95.40673719133649,0.07041915506124492,6.0041459770429695,1456435.8,9097.166666666666,3411842.066666667,95.26172078450521,0.10228232666850084,5.938622704393046,-6.272986221395682,2.547279807502756,-9.217467760844078,4.5040485829959565,-9.285687700217093,2.9938278319925127,-11.665576583850035,9.28127924529405,0.07360781745260336,0.012720224381235212,0.15684293279444647,0.22356117603893663,167.07278889606198,0.42052574706293366,0.00251661493963374,6.120736082988824e-06,0.010264805385052212,0.013838166946565388,1.0015222946387807,0.7871854015123769,0.6884782283988794,195576.87468042958,325602.50027320953,1051.9697066628205,2415.1495003819987,464525.18457512715,658931.6438188846,8,0.36226306147409754
2025-05-22 00:00:00+00:00,0,0,0,7429689898,95.442626953125,0.0716384500265121,0.0058346908196264,6505,5.740044792493184,1044583.0,2538517,52,1035183.0,6195.0,2461639.0,95.4378662109375,0.0730643942952156,6.336088061332703,1079449.0,6541.0,2651925.0,95.37710571289062,0.0790441930294036,6.085378110408783,1141504.142857143,6630.285714285715,2743308.285714286,95.41609736851284,0.06936119177511756,5.95481264591217,1431386.3666666667,8909.733333333334,3365328.933333333,95.27650807698568,0.09960443004965776,5.923077169967734,-3.229981221901179,0.9080520062636266,-0.5503745604647614,5.004035512510097,-4.276440698737705,3.123041193286258,-9.36911709647873,-1.9516267567236567,0.06869703137313277,0.004988315829468348,0.16173729374914717,0.228781184200888,160.55687058100216,0.4114932413321473,0.0025625187609463473,5.49505333462238e-06,0.009877068655833345,0.013193492443862961,1.0014650966365641,0.7974814972671667,0.6963665345059207,197641.14764057126,327474.2680150065,1031.5989083419508,2389.88461607688,463880.2788556004,669965.8503724177,8,0.3655525984717651
2025-05-23 00:00:00+00:00,0,0,0,7429689898,95.44783020019533,0.0686300992965698,0.0063068733173276,7342,5.830870429674785,1145199.0,2683219,53,1044583.0,6505.0,2538517.0,95.442626953125,0.0716384500265121,5.740044792493184,1195464.0,7459.0,2835124.0,95.38623046875,0.0719565227627754,5.743759870529175,1134323.4285714286,6613.571428571428,2721607.5714285714,95.42489733014789,0.06888598842280247,5.9672570115044,1409247.9333333333,8711.7,3324422.6,95.29057413736979,0.09624947831034654,5.909419086157987,-4.204643552628939,9.632169009068692,-1.5685748759887375,12.867025365103757,-5.357966706218143,5.700257276197096,-4.622824086666988,-4.199352064190354,0.06457927013427955,0.005451701442460433,0.16040162453970447,0.22953120390809403,155.95791910663218,0.42680026237132995,0.002736264637264183,5.09157389947152e-06,0.009010314941407253,0.012570108958955923,1.0014096167852284,0.8049140266527707,0.7157024602324252,193360.18271377694,323466.37474299344,805.8420208932761,2257.483465399413,455273.0052633028,672994.7178704225,8,0.4007632425736078
2025-05-24 00:00:00+00:00,0,1,0,7429689898,95.4543685913086,0.061963066458702,0.0068381742325618,7116,6.16694313287735,1261813.0,3012433,53,1145199.0,7342.0,2683219.0,95.44783020019533,0.0686300992965698,5.830870429674785,1360615.0,7864.0,3344784.0,95.3930435180664,0.070061907172203,5.751643081506093,1120208.857142857,6506.714285714285,2674128.8571428573,95.43365805489677,0.06772901117801662,6.026585590271722,1384876.0333333334,8526.0,3278782.966666667,95.30397822062174,0.09299760336677229,5.909314784652369,-7.2615692168614965,10.18285904895131,-9.511698880976605,-3.0781803323345125,-9.93639649077489,12.269367502242634,-11.55954931914015,-9.714444400054989,0.06428673515441741,0.006850224986321152,0.12812470502689385,0.22022592209425054,177.29563018125614,0.41886826400180055,0.0023622094293186176,4.887363060544066e-06,0.007617405482706552,0.011983205691330281,1.0013606969687543,0.8088874600902475,0.7282877055540977,151054.39643379758,304985.6014270614,618.5849191483725,2145.560211387617,361824.59793526755,644657.419671473,8,0.4415723986848851
2025-05-25 00:00:00+00:00,0,1,0,7429689898,95.46739196777344,0.0628295615315437,0.0068051359463762,6156,5.891617814699809,1275262.0,2894469,53,1261813.0,7116.0,3012433.0,95.4543685913086,0.061963066458702,6.16694313287735,1306654.0,6271.0,3183312.0,95.4080047607422,0.0639758482575416,6.255068798859914,1115724.2857142857,6490.285714285715,2632865.5714285714,95.44214194161552,0.06756525593144548,5.974664021105994,1359974.3,8260.566666666668,3229084.2333333334,95.31643880208334,0.09004247734944021,5.8994733524783225,-2.402472268863831,1.0658473165199522,-1.8338383033009054,-13.490725126475544,-9.073662902034108,-3.9159045197021847,-1.791749163502132,1.3984057316130727,0.06224551826670144,0.013643562528398157,0.09793156134122549,0.20638168519637626,207.12392398895565,0.44058566853344483,0.002126814235421338,4.619923744905803e-06,0.0075669969831208194,0.011586427953803718,1.001318798111973,0.8204010073677758,0.7503709129329673,113579.87764526333,280673.7878577622,582.4387200704969,1909.333114906402,284914.9212595523,613099.5561231405,8,0.44627888624676076
2025-05-26 00:00:00+00:00,0,0,1,7429689898,95.47348022460938,0.0630882009863853,0.0060864798070605,6046,6.337855974833171,1157640.0,2562020,54,1275262.0,6156.0,2894469.0,95.46739196777344,0.0628295615315437,5.891617814699809,1038561.0,6190.0,2449698.0,95.41918182373048,0.0679721981287002,6.089852571487427,1132735.5714285714,6469.714285714285,2648911.5714285714,95.44989885602679,0.06686754205397193,6.010093078726814,1325873.3333333333,7997.9,3152645.066666667,95.32802378336588,0.08758542314171787,5.910025668720116,11.465768500839136,-9.223359591989722,-2.326332794830377,-1.7868745938921404,4.585136616840124,-11.48566455539859,-7.185286450597673,0.4116524905426022,0.056905121005113024,0.006377315552930085,0.09681550255861658,0.1780996986531344,191.44038366131966,0.4518464134368922,0.0023598557545000606,5.47480261569275e-06,0.007644653320309791,0.011285750035847406,1.0012784810575521,0.8543316642328111,0.7634551464777043,111787.2524206792,236137.6411188935,597.9816969524283,1623.729133815128,282680.5334335697,542226.9211233356,8,0.40511697978509525
2025-05-27 00:00:00+00:00,0,0,0,7429689898,95.48088073730467,0.0684455782175064,0.0060925069798618,6642,5.959423005580902,1174286.0,2541354,55,1157640.0,6046.0,2562020.0,95.47348022460938,0.0630882009863853,6.337855974833171,1009469.0,5928.0,2390084.0,95.42572784423828,0.066859021782875,5.767231345176697,1156280.857142857,6571.714285714285,2670521.5714285714,95.45777784075055,0.06709419297320499,6.037549030213129,1297837.1,7857.633333333333,3084577.033333333,95.33933970133464,0.08560418908794716,5.905491746047844,16.32709870238709,1.4379254345046721,12.044534412955477,9.857757194839568,6.329066258759108,-0.8066291441909068,2.372987806767113,8.491884611319378,0.057796670051524224,0.007751380464915414,0.09677212319928154,0.15283907821620712,176.77043504440763,0.4620708244224046,0.002613566384861619,5.074928876484967e-06,0.007511138916017418,0.01098488541413167,1.0012422798373362,0.890929113632872,0.7837723093699823,111900.67511409357,198360.22603879546,593.5495248600021,1548.883256955859,287742.68659702427,481159.6862800714,8,0.41094225987692234
2025-05-28 00:00:00+00:00,0,0,0,7429689898,95.49266052246094,0.0713938623666763,0.0062028552958674,6052,6.098093569278717,1211703.0,2668185,54,1174286.0,6642.0,2541354.0,95.48088073730467,0.0684455782175064,5.959423005580902,1035183.0,6195.0,2461639.0,95.4378662109375,0.0730643942952156,6.336088061332703,1181498.0,6551.285714285715,2700028.1428571427,95.46560559953961,0.06685554555484223,6.00354981706256,1288230.5333333334,7717.966666666666,3059150.6333333333,95.35015385945638,0.08359954680005705,5.913562024877843,17.05205746230376,3.18636175514313,-2.3083131557707803,-8.88286660644384,8.390588546899046,4.99068606734836,-2.2863830524476048,4.307486657210857,0.057413596614086515,0.012337323519950871,0.09600366649684033,0.15151809914617242,200.18222369073186,0.4541298844983071,0.0022682076886693806,5.032659436032824e-06,0.0084040505545456,0.010794024950139803,1.0012108186029087,0.9171479556091875,0.7997118179927335,111747.45177115692,195190.2416727266,611.5777335513613,1515.005917442268,288234.0413598727,482376.2661193082,8,0.4240363668813614
2025-05-29 00:00:00+00:00,0,0,0,7429689898,95.50362396240234,0.0737231746315956,0.0065373563766511,7498,6.3924002051353455,1295940.0,2884521,54,1211703.0,6052.0,2668185.0,95.49266052246094,0.0713938623666763,6.098093569278717,1044583.0,6505.0,2538517.0,95.442626953125,0.0716384500265121,5.740044792493184,1217406.142857143,6693.142857142857,2749457.285714286,95.47431945800781,0.06715336335556844,6.096743447440011,1284576.0666666667,7656.866666666667,3045182.533333333,95.36076431274414,0.08199576238791144,5.931659928208963,24.062903570132764,6.951951096927211,15.26518063028439,23.89292795769993,13.630162807655012,8.107983516885064,2.910063805556895,3.262622566847595,0.06390960855184868,0.011480924168849604,0.09674190235092284,0.1509757393633633,172.81504200560076,0.44927374448868823,0.002599390817612069,4.932632122245801e-06,0.009194782802042637,0.010647302952173197,1.0011907952508776,0.9477104349423057,0.8189857792635001,114102.73425757946,193939.8214334811,657.0666080942809,1484.3616701518952,290099.3804106529,481120.22233481175,8,0.45351516774014056
2025-05-30 00:00:00+00:00,0,0,0,7429689898,95.51202392578124,0.0701308771967887,0.0069378784352784,8060,6.113790253798167,1395181.0,3023523,53,1295940.0,7498.0,2884521.0,95.50362396240234,0.0737231746315956,6.3924002051353455,1145199.0,7342.0,2683219.0,95.44783020019533,0.0686300992965698,5.830870429674785,1253117.857142857,6795.714285714285,2798072.1428571427,95.48348999023438,0.06736776019845685,6.137160565171923,1282844.2333333334,7565.566666666667,3033443.6333333333,95.37114562988282,0.08038355310757951,5.9378291983535325,21.82869527479503,7.657839097489072,9.779351675292848,7.49533208855695,12.682677038288714,4.81889367420103,2.186763410808479,-4.872684135969562,0.06725530109092936,0.008795439408881833,0.10715044767607204,0.150186538972188,173.0779059670016,0.4614420126977659,0.0026657635262693465,4.382073631825932e-06,0.00945036751882881,0.010518482450120173,1.0011779701251313,0.9768277586490485,0.8380789053737986,127907.70128231138,192665.9354447633,728.8723225897377,1363.7676180684107,298772.5985211106,477057.18873942585,8,0.48824462956838827
2025-05-31 00:00:00+00:00,0,1,0,7429689898,95.5223617553711,0.0637366622686386,0.0069742162798714,7856,6.099534094333649,1424619.0,3145544,52,1395181.0,8060.0,3023523.0,95.51202392578124,0.0701308771967887,6.113790253798167,1261813.0,7116.0,3012433.0,95.4543685913086,0.061963066458702,6.16694313287735,1276375.857142857,6901.428571428572,2817088.0,95.49320329938617,0.0676211310284478,6.127530702522823,1278344.9,7495.5,3012760.566666667,95.38144327799479,0.07874264791607852,5.953936171445294,12.902545781347952,2.1099771284155855,10.399100618324898,-2.531017369727051,4.418720681920552,4.035722566026445,2.8623435076743586,-9.117545913774627,0.07123106576045757,0.010823589706254744,0.11288065961884762,0.14666345925236238,181.3184421534937,0.452900530750633,0.0024975004331522837,4.281516540785366e-06,0.009454999651229182,0.01040639230221183,1.001171716610176,0.9984596935794535,0.8587612027032202,135264.03169050944,187486.48515161526,727.8959630105314,1288.534793396413,272342.88609390537,457239.26120446564,8,0.4985464795829987
2025-06-01 00:00:00+00:00,1,1,0,7429689898,95.5329132080078,0.0640696734189987,0.0072709963332631,7114,5.9951726992925005,1508051.0,3155228,51,1424619.0,7856.0,3145544.0,95.5223617553711,0.0637366622686386,6.099534094333649,1275262.0,6156.0,2894469.0,95.46739196777344,0.0628295615315437,5.891617814699809,1309631.4285714286,7038.285714285715,2854339.285714286,95.5025634765625,0.06779828986951279,6.142324257464636,1279140.2666666666,7374.366666666667,2998419.066666667,95.39199549357096,0.07731432070334748,5.962319828317936,18.254209723178462,5.856443020905933,15.562053281351517,-9.445010183299384,9.008871748151392,0.30786407692913187,1.9737713541616797,0.5224797447919816,0.06863206261722432,0.011046055020846879,0.12920805100978947,0.14731616879829348,211.95375966268446,0.4779529473138083,0.002254669946301837,3.9754416288645885e-06,0.010022299630306658,0.010245020848362001,1.001159090785547,1.0238372309115242,0.8769176169787821,156687.74242415646,188438.0434409608,724.1734204298988,1133.7445276705964,268953.22144444106,445246.6033952754,8,0.5277435700925095
2025-06-02 00:00:00+00:00,1,0,0,7429689898,95.5420150756836,0.0677796602249145,0.006265835199606,6969,6.285322427749634,1318923.0,2780825,51,1508051.0,7114.0,3155228.0,95.5329132080078,0.0640696734189987,5.9951726992925005,1157640.0,6046.0,2562020.0,95.47348022460938,0.0630882009863853,6.337855974833171,1332671.857142857,7170.142857142857,2885597.1428571427,95.5123541695731,0.06846849833215983,6.134819465024131,1267882.9666666666,7246.4,2958027.7666666666,95.40251185099284,0.07621445705493285,5.9775281991359694,13.932051414947644,-12.541220422916732,15.266291763149198,-2.0382344672476793,8.540331457209538,-11.866115539035526,7.436349690081712,5.7905505177987315,0.07178417599629228,0.009527467937653356,0.12210329363274261,0.13778474828599352,189.22855093256814,0.47429181113812946,0.002506089917168496,4.765492498240712e-06,0.010094506399973491,0.010071708840444654,1.0011513566723675,1.051100055903838,0.8983662808594176,150517.18358760103,174694.93541826538,706.3618014201297,931.4272178055579,255333.83483757966,405104.11233628687,8,0.4615580856994378
2025-06-03 00:00:00+00:00,1,0,0,7429689898,95.54318237304688,0.0780775770545005,0.0062635060841553,6375,6.938686728477478,1335166.0,2707978,50,1318923.0,6969.0,2780825.0,95.5420150756836,0.0677796602249145,6.285322427749634,1174286.0,6642.0,2541354.0,95.48088073730467,0.0684455782175064,5.959423005580902,1355654.7142857143,7132.0,2909400.5714285714,95.52125440325055,0.06984449816601612,6.274714282580784,1256030.9,7179.466666666666,2914407.966666667,95.41273981730143,0.07597953851024304,6.019554281148358,13.700239975610717,1.2315351237335292,-4.019873532068652,-8.523461041756352,6.556504918244377,-2.6196182787482147,14.072492464576069,15.193225807586286,0.06525037815017232,0.0012217633910571735,0.10988347055997248,0.12427133676721196,209.40495608531995,0.4930488751943793,0.0023541541496444394,5.19686805356744e-06,0.00890132359096301,0.009833271166638976,1.0011373175757965,1.0793163721415726,0.9192540457007404,138010.09920580953,156088.6389639243,672.2215588448651,918.9990707035892,232309.08683591057,354483.5629887588,8,0.4672423356412585
2025-06-04 00:00:00+00:00,1,0,0,7429689898,95.54442596435548,0.0707362443208694,0.0058803082463957,7109,6.676593005657196,1269402.0,2645659,50,1335166.0,6375.0,2707978.0,95.54318237304688,0.0780775770545005,6.938686728477478,1211703.0,6052.0,2668185.0,95.49266052246094,0.0713938623666763,6.098093569278717,1363897.4285714286,7283.0,2906182.5714285714,95.52864946637835,0.06975055273090085,6.357357059206281,1256553.7,7127.7,2904332.5,95.42225443522135,0.07507906382282571,6.050257851593737,4.761810443648318,-4.925529859208522,17.465300727032385,11.51372549019607,-0.844244308396902,-2.3013111627937843,-0.9211128576142813,-9.402613414228544,0.05420881731781346,0.0013016013050037856,0.09626286173704829,0.12423415713767018,178.53755274261604,0.4798054171737865,0.002687042174731447,5.259632288293943e-06,0.007299150739405368,0.009622497898054912,1.001114991799206,1.0854270920307096,0.9290280030062804,122513.52410334311,156106.88981772086,647.4478722281382,875.3105123917377,217005.2370015411,357778.4228192315,8,0.44422817488438504
2025-06-05 00:00:00+00:00,1,0,0,7429689898,95.54801940917967,0.0779936239123344,0.0064081657377164,7759,6.131124337514241,1401015.0,2849571,50,1269402.0,7109.0,2645659.0,95.54442596435548,0.0707362443208694,6.676593005657196,1295940.0,7498.0,2884521.0,95.50362396240234,0.0737231746315956,6.3924002051353455,1378908.142857143,7320.285714285715,2901189.714285714,95.53499167306083,0.07036061691386354,6.32003193526041,1261199.3333333333,7150.5,2899553.1,95.43171030680338,0.07477928325533863,6.058783925817784,8.10801425991945,10.368110338568858,3.4809282475326775,9.143339428892961,-1.2116396448491829,7.707418076176853,5.7925466477519505,10.25977511407663,0.046485614823166266,0.0037610198480031443,0.08287788878888634,0.12553266203341293,180.5431701030928,0.4916580454889366,0.00272286504780367,4.376198656913441e-06,0.005799429757253785,0.00934484225093992,1.0010822541681943,1.0933308529530434,0.9409105550478831,107588.52331621274,158321.70966809904,672.3090439295362,882.7670739762497,203323.83464307137,357511.34749999904,8,0.49028624221140876
2025-06-06 00:00:00+00:00,1,0,0,7429689898,95.55197143554688,0.0685494989156723,0.0064464998525033,7653,5.931043267250061,1427980.0,2937393,50,1401015.0,7759.0,2849571.0,95.54801940917967,0.0779936239123344,6.131124337514241,1395181.0,8060.0,3023523.0,95.51202392578124,0.0701308771967887,6.113790253798167,1383593.7142857143,7262.142857142857,2888885.4285714286,95.5406984601702,0.07013470573084692,6.293925222896395,1270140.1333333333,7126.666666666667,2902875.4,95.44093017578125,0.07359000196059541,6.05541804962688,2.3508777714146056,1.9246760384435513,-5.049627791563271,-1.3661554324010838,-2.848663628489012,3.0819375969224794,-2.254895909371024,-12.108842393677444,0.041824587233829646,0.004136167752766262,0.07821474274028015,0.12593930146066776,186.56650117585576,0.4861383934194732,0.0026053706108203393,4.153446906681574e-06,0.004337583269395658,0.009042548496812318,1.0010453406542161,1.0893236722271231,0.9530466620778367,103114.85861980275,159960.56114915942,689.1663262774248,858.0694583787125,200993.46427575036,357380.04663504724,8,0.49972266403503707
2025-06-07 00:00:00+00:00,1,1,0,7429689898,95.55480194091795,0.061848547309637,0.0064512130441955,7146,7.088216642538707,1448175.0,3005497,50,1427980.0,7653.0,2937393.0,95.55197143554688,0.0685494989156723,5.931043267250061,1424619.0,7856.0,3145544.0,95.5223617553711,0.0637366622686386,6.099534094333649,1386958.857142857,7160.714285714285,2868878.714285714,95.54533277239118,0.0698649750224181,6.435165586925689,1271939.9,7091.366666666667,2889202.7333333334,95.44987335205079,0.0722256880253553,6.102182131343418,1.6534947238524778,1.414235493494309,-9.037678207739308,-6.624852998823993,-4.452234653211018,2.3185184958226523,-2.962368740056598,-9.775347321325611,0.033960828596280024,0.0029622678931140456,0.08050220423166306,0.1271275664711928,202.62697635371484,0.48184194433002453,0.0023776425737099143,4.894582317714633e-06,0.0032291412353517355,0.008712215232636787,1.0010001000209638,1.0904279810255635,0.9673147730748034,107202.15755335327,161698.62418461233,689.5044445983476,833.6128466866129,200553.03994459394,344706.3663799836,8,0.5067899193188559
2025-06-08 00:00:00+00:00,1,1,0,7429689898,95.55944061279295,0.0646472871303558,0.0061608365158468,7527,6.187838872273763,1401601.0,2907129,50,1448175.0,7146.0,3005497.0,95.55480194091795,0.061848547309637,7.088216642538707,1508051.0,7114.0,3155228.0,95.5329132080078,0.0640696734189987,5.9951726992925005,1371751.7142857143,7219.714285714285,2833436.0,95.5491224016462,0.0699474912668977,6.462689325923011,1272780.3333333333,7029.0,2875554.066666667,95.45847829182942,0.07120430556436376,6.103350721465216,-7.05877984232629,-3.216047784280218,5.805454034298574,5.331654072208236,-7.863108466329538,-3.272936223193701,0.9015399650621703,4.52515045617361,0.027767817283441687,0.004854462340753152,0.08011247593535431,0.12753538297008737,186.18504250797025,0.4821253263527947,0.0025891514999329237,4.4148330783444675e-06,0.002966472080774569,0.008394404698797979,1.0009495658367784,1.07775998604031,0.9823491811695293,107406.12125280377,162324.52724846214,651.9997640395962,716.9122487542201,200831.39266237785,335174.9743102205,8,0.49049131334764634
2025-06-09 00:00:00+00:00,1,0,0,7429689898,95.5580825805664,0.0605347976088523,0.005620427128408,6262,6.68238349755605,1293924.0,2624228,50,1401601.0,7527.0,2907129.0,95.55944061279295,0.0646472871303558,6.187838872273763,1318923.0,6969.0,2780825.0,95.5420150756836,0.0677796602249145,6.285322427749634,1368180.4285714286,7118.714285714285,2811065.0,95.55141775948661,0.06891251089317453,6.519412335895356,1261478.7333333334,6944.5,2833945.6333333333,95.46649805704753,0.07044164774318531,6.130843293004565,-1.8954101187104944,-7.682428879545611,-10.144927536231885,-16.806164474558262,-5.6313144480504835,-9.731284714231803,-10.688844694737965,-6.361426293435956,0.016817213735853542,-0.0014211387361018346,0.07034715535921003,0.11693315176363081,206.5981159188887,0.4930682497602153,0.0023862246778006036,5.164428771030817e-06,0.0029111589704269567,0.008064677373189449,1.0008895235937987,1.0845846167823587,0.9782921481963954,94998.6376727102,147508.68417145943,626.4561761682437,647.3604096637673,194710.19913805366,280103.9996734556,8,0.4528096670393642
2025-06-10 00:00:00+00:00,1,0,0,7429689898,95.55559539794922,0.0616803467273712,0.0052958083989444,6214,6.2327102820078535,1232261.0,2417226,54,1293924.0,6262.0,2624228.0,95.5580825805664,0.0605347976088523,6.68238349755605,1335166.0,6375.0,2707978.0,95.54318237304688,0.0780775770545005,6.938686728477478,1353479.7142857143,7095.714285714285,2769529.0,95.55319104875836,0.06657004941787034,6.418558557828268,1251096.7666666666,6891.633333333333,2793936.0,95.4738260904948,0.06975842130680876,6.137447091605929,-7.707281341795702,-4.76558128607244,-2.525490196078428,-0.7665282657297934,-10.736867138507034,-7.888110331876652,-21.001202836614073,1.8923811820118708,0.012992057197624973,-0.002602796697070975,0.06475442758107292,0.10997213025591539,198.27208366854384,0.5097829041294012,0.0025707142936927316,5.0579424521796935e-06,0.0021822793143157155,0.007737818496245778,1.0008312745127481,1.0818345553652333,0.9542940933981943,87714.22458115996,137585.77658662124,662.280077534345,639.8031207593276,211836.82169653708,248231.0135116758,8,0.43123065428540935
2025-06-11 00:00:00+00:00,1,0,0,7429689898,95.5559310913086,0.0628889948129654,0.0051529112063224,6288,6.882475912570953,1211795.0,2445640,56,1232261.0,6214.0,2417226.0,95.55559539794922,0.0616803467273712,6.2327102820078535,1269402.0,7109.0,2645659.0,95.54442596435548,0.0707362443208694,6.676593005657196,1345250.142857143,6978.428571428572,2740954.8571428573,95.5548346383231,0.06544901377388405,6.44797040167309,1250500.3666666667,6862.733333333334,2775158.3,95.4805679321289,0.069112329557538,6.171400855647192,-4.538121099541359,-1.660849446667545,-11.548741032494025,1.1908593498551667,-7.560271372841321,1.1754796613969942,-11.093675644281875,1.9595351675574246,0.012041651657845875,0.00035130685751560975,0.06474560609650154,0.11013231117733885,192.6848465574813,0.49549177495797625,0.0025711050804267674,5.679566455551061e-06,0.0012237003871410077,0.0074389057774694,1.0007778201135857,1.0757694909302915,0.9469947575619755,87702.70075850403,137720.49550910966,635.6410971575086,647.0369564318158,232973.50674352472,252670.73011675433,8,0.42406856234984924
2025-06-12 00:00:00+00:00,1,0,0,7429689898,95.55538940429688,0.0635275170207023,0.0051362738686192,6397,127.95291206111078,1220112.0,2362659,57,1211795.0,6288.0,2445640.0,95.5559310913086,0.0628889948129654,6.882475912570953,1401015.0,7759.0,2849571.0,95.54801940917967,0.0779936239123344,6.131124337514241,1319406.857142857,6783.857142857143,2671396.0,95.55588749476841,0.06338242707507948,23.851082933615455,1252816.4,6845.266666666666,2760766.7,95.48712819417318,0.0684520258257786,10.24599300386825,-12.912281453089369,0.6863372105017751,-17.553808480474288,1.7334605597964403,-17.087203652760362,-3.3930177785773896,-18.54780707188596,1.0153162880658373,0.007713393917296862,-0.0005668795285962425,0.06947761050455853,0.10900435747432685,190.7020944045014,0.516414549702454,0.0027075414998349316,0.00010486972277248974,0.00030953543526963647,0.0070803395102640235,1.0007200897324655,1.053152606513498,0.92593939055066,93736.23929430392,136562.44671529924,654.5325359822364,652.459745532452,262365.8988168618,263596.08948791306,8,0.4269791026912962
2025-06-13 00:00:00+00:00,1,0,0,7429689898,95.55274200439452,0.0567536875605583,0.0052209832284568,6991,6.725421329339345,1253013.0,2494310,59,1220112.0,6397.0,2362659.0,95.55538940429688,0.0635275170207023,127.95291206111078,1427980.0,7653.0,2937393.0,95.55197143554688,0.0685494989156723,5.931043267250061,1294411.5714285714,6689.285714285715,2608098.4285714286,95.55599757603237,0.061697311167206045,23.96456551391392,1257767.9666666666,6850.833333333333,2753456.466666667,95.49329732259115,0.06758670248091217,10.278983205844813,-12.252762643734505,2.696555726031713,-8.65020253495361,9.285602626231038,-15.084226046701954,5.572154085714454,-17.20772805301595,-10.662827350762905,0.0008064395072837627,-0.0027705395989285897,0.07172452371815738,0.10626777115569067,179.2066647597254,0.5023483438913592,0.0028027780016204877,5.3673952001648386e-06,-0.0005869184221488286,0.006679792054106939,1.0006565932395173,1.0291338352804593,0.9128616858416875,96039.32681628256,133660.1984486917,586.7479380936414,652.9842414180237,263677.73870899447,267953.7367962691,8,0.43849283213387713
