timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-11 00:00:00+00:00,0,0,0,7946839417,48.32472648620605,4887,0.0041499103275299,81.01085662841797,1002108,213391,0.0435847267508506,234349.0,5197.0,1021276.0,80.99479675292969,0.0433012433350086,55.44964724001677,351337.0,6788.0,1148455.0,80.6969985961914,0.0541673451662063,385.3482883771261,269489.14285714284,5425.142857142857,1119589.5714285714,80.9113039289202,0.04150893432753421,92.59520784881006,271521.8181818182,5530.636363636364,1053838.7272727273,80.74572337757458,0.042008618400855444,101.7663659174009,-39.263157595129464,-8.943072084796611,-28.005303476723633,-5.9649797960361735,-12.742945957830297,-1.8768677615061957,-19.536896967876395,0.6546773118009108,0.38893395998171876,0.019828280497158346,0.21558286563359053,0.21558286563359053,43.65609656301146,0.21294190552125566,0.004876715008048027,0.0002264598789373831,0.040893009730747894,0.07562997991388531,1.0020506417481871,0.9925137679974056,0.9881052009720211,58535.4516456791,58535.4516456791,670.9927380720708,670.9927380720708,198720.82445636686,198720.82445636686,3,0.5992277667013002
2025-09-12 00:00:00+00:00,0,0,0,7946839417,43.67836327986283,5588,0.0043975759613049,81.01858520507812,1007391,230435,0.0394282117486,213391.0,4887.0,1002108.0,81.01085662841797,0.0435847267508506,48.32472648620605,251445.0,6263.0,1314810.0,80.79268646240234,0.0456475540995597,300.06625125719154,266487.71428571426,5328.714285714285,1075672.5714285714,80.94357517787388,0.04062045684882569,55.96836670919168,268097.9166666667,5535.416666666667,1049968.0833333333,80.76846186319987,0.041793584513167496,96.92569903093941,-8.355704030702537,7.987215955686988,-10.777582628133487,14.344178432576227,-23.38124900175691,0.5271886862493913,-13.624700104182995,-9.53663200875633,0.27960295983091576,0.009540173973965338,0.2128242506799418,0.2128242506799418,41.230094829128646,0.22874412343953496,0.005546996601124488,0.00018954661285503494,0.03544207981654941,0.06867159329927888,1.0021680902500112,0.9939939765255452,0.971930436740304,57057.73822343681,57057.73822343681,639.9807466327452,639.9807466327452,189946.70771295935,189946.70771295935,3,0.6470893824941731
2025-09-13 00:00:00+00:00,0,1,0,7946839417,108.87088402112325,5959,0.0037353516003018,81.01620483398438,1043720,199534,0.0383171625435352,230435.0,5588.0,1007391.0,81.01858520507812,0.0394282117486,43.67836327986283,356110.0,6368.0,1276008.0,80.81795501708984,0.0391766056418418,67.09018723861031,244119.7142857143,5270.285714285715,1042488.5714285715,80.97189658028739,0.04049767926335331,61.93703767812209,262823.76923076925,5568.0,1049487.4615384615,80.78751901479868,0.04152616743858039,97.8445594147997,-43.96843671899132,-13.409855273721439,-6.422738693467334,6.639226914817464,-18.20427458135059,3.6062462340838763,-2.1937661117549467,-2.8179041244604575,0.24530417387151893,-0.0029380556173963512,0.22008580254903612,0.22008580254903612,33.478859060402684,0.19117561110679962,0.005709380188766921,0.0005456229935656563,0.02527809143066867,0.06212360256321055,1.002282253097226,0.9288342336775784,0.9752327691509631,57843.78018011652,57843.78018011652,623.8956910680929,623.8956910680929,181868.3830551714,181868.3830551714,3,0.5603156328100868
2025-09-14 00:00:00+00:00,0,1,0,7946839417,50.529361227284305,3824,0.0039166105059741,81.04131317138672,956444,213290,0.032851293683052,199534.0,5959.0,1043720.0,81.01620483398438,0.0383171625435352,108.87088402112325,261540.0,5299.0,1159489.0,80.84375762939453,0.0358902402222156,48.018678578463465,237226.85714285713,5059.571428571428,1013482.1428571428,81.00011880057198,0.0400635440434728,62.29570662795364,259285.64285714287,5443.428571428572,1042841.5,80.80564716884068,0.04090653359889979,94.46490240140575,-18.448420891641813,6.894063167179532,-27.835440649179088,-35.828159087095145,-17.511593469192032,-8.362012800367912,-8.467334072850608,-14.264805892850196,0.24436709498070197,0.030991747211306375,0.22033431242477258,0.22033431242477258,55.762091503267975,0.2230028909137483,0.003998138941601451,0.00023690339126960025,0.014410018920898235,0.05695014366736788,1.0024066589223024,0.9149247699517271,0.9793923004160474,57129.52384054372,57129.52384054372,759.3131222245653,759.3131222245653,176494.06778644907,176494.06778644907,3,0.5989441464715959
2025-09-15 00:00:00+00:00,0,0,0,7946839417,39.58172734578451,4183,0.0027453137858836,81.02198028564453,863382,152122,0.0348012968897819,213290.0,3824.0,956444.0,81.04131317138672,0.032851293683052,50.529361227284305,314776.0,4712.0,1040214.0,80.93850708007812,0.0377206467092037,84.74486997853155,213990.57142857142,4984.0,988220.4285714285,81.01204354422433,0.039646494069269685,55.84382910898977,252141.4,5359.4,1030877.5333333333,80.8200693766276,0.04049951781829193,90.80602406436432,-51.672935674892614,-28.67832528482348,-11.226655348047544,9.388075313807542,-16.99957893279652,-9.729999874535256,-7.73939493118363,5.935849058315501,0.10313163483954835,-0.023855592889154842,0.24253012956862394,0.24436202488910133,36.358030592734224,0.1761929526062014,0.004844895023413711,0.0002601955479827804,0.007950646536693614,0.05168031964983069,1.0023753279238368,0.8486927233233869,0.9789374344442943,59783.53835002033,61613.78306237285,830.7994065032509,800.8032396109725,121059.16914640366,176273.061752363,3,0.427176995872062
2025-09-16 00:00:00+00:00,0,0,0,7946839417,76.13643447212552,3492,0.0049131836697849,81.0453109741211,868026,276398,0.0261195376515388,152122.0,4183.0,863382.0,81.02198028564453,0.0348012968897819,39.58172734578451,254813.0,5250.0,1023222.0,80.9805679321289,0.0452415235340595,44.47209416265073,217074.14285714287,4732.857142857143,966049.5714285715,81.02129255022321,0.03691478180033816,60.367306296057606,253657.4375,5242.6875,1020699.3125,80.83414697647095,0.03960076905786986,89.8891747148494,8.470917888804742,81.69495536477301,-33.48571428571429,-16.519244561319624,-15.167383031248349,0.5378847369993833,-42.26644990884305,-24.946654332276264,0.07994886136937218,0.028795505113943243,0.2240407664208889,0.2358798137823105,79.12911537360435,0.31842097077625464,0.00402291633785585,0.0002754584295606189,0.00701849801199889,0.047528827891631,1.0023151796703778,0.8557767712099625,0.9321733561889521,56803.42394164727,59832.669121998064,966.1196545010285,903.5941359371475,131610.5364729086,175094.9790320361,3,0.7761590519783214
2025-09-17 00:00:00+00:00,0,0,0,7946839417,65.43081294165717,8551,0.003528899090461,81.06050109863281,743446,201271,0.0908436328172683,276398.0,3492.0,868026.0,81.0453109741211,0.0261195376515388,76.13643447212552,234349.0,5197.0,1021276.0,80.99479675292969,0.0433012433350086,55.44964724001677,212348.7142857143,5212.0,926359.5714285715,81.03067888532367,0.04370655172637526,61.79318711057766,250575.88235294117,5437.294117647059,1004390.2941176471,80.84746192483341,0.042615055161363886,88.45044755172046,-14.114845806894849,-27.1807321326493,64.53723301904945,144.87399770904926,-27.20420336911863,-14.352104660459474,109.79451355342995,247.79954388632285,0.08112168724065949,0.018742755539014055,0.23301488464702988,0.23669332406708823,23.5349625818522,0.2707267633065975,0.011501828644140066,0.0003250865144762171,0.007434300013951701,0.04404567269717861,1.002266205470502,0.8474427478484017,1.0256129332903212,58433.65858446597,59309.63852516128,1308.5326254504057,1187.1275081423373,155784.789778653,182383.77209121588,3,0.5651933391367836
2025-09-18 00:00:00+00:00,0,0,0,7946839417,36.89332294464111,3299,0.0029696631988345,81.04576873779297,727489,171969,0.0416938178241252,201271.0,8551.0,743446.0,81.06050109863281,0.0908436328172683,65.43081294165717,213391.0,4887.0,1002108.0,81.01085662841797,0.0435847267508506,48.32472648620605,206431.2857142857,4985.142857142857,887128.2857142857,81.03566632952008,0.043436421879700204,60.16012946178267,246208.83333333334,5318.5,989006.8888888889,80.85847896999783,0.04256387530929507,85.58616285132716,-19.411315378811665,-14.55848085417174,-32.49437282586454,-61.419716992164666,-27.404132089555223,-2.146356292185314,-4.338466861418366,-54.10375330542737,0.043095593390818365,-0.018174524756409127,0.2277622778219325,0.2455162649989933,52.11181818181818,0.23638675445710594,0.004534770237391579,0.00021453348226226153,0.006219318934854158,0.040570159691650336,1.0021913268933489,0.8384398029895449,1.0204996975502039,54198.36043670945,60448.27316975964,1365.9823659827473,1257.1356915857666,171689.58654029982,188591.69824904148,3,0.482909775069501
2025-09-19 00:00:00+00:00,0,0,0,7946839417,38.24543968836466,4860,0.004669142269299,81.02086639404297,818361,299338,0.0323892533779144,171969.0,3299.0,727489.0,81.04576873779297,0.0416938178241252,36.89332294464111,230435.0,5588.0,1007391.0,81.01858520507812,0.0394282117486,43.67836327986283,216274.57142857142,4881.142857142857,860124.0,81.03599221365792,0.042430856398173684,59.38399752014008,249005.1052631579,5294.368421052632,980025.5263157894,80.86702567652652,0.04202836889185398,83.09454584275018,29.901273678043694,74.06509312724967,-13.027916964924835,47.317368899666555,-18.76431296289127,12.491185433731644,-17.85259350732673,-22.316412676478194,0.0028156366333353944,-0.030726272497416662,0.23437773302962564,0.24094411149361125,61.579510388808885,0.3657770033310442,0.005938692168013666,0.00012776631073252955,0.0021934509277393753,0.03704864769651212,1.002089436772502,0.8685547679835897,1.0095765673741792,56574.36505895736,59996.31384500472,1333.4819351714411,1226.2361205705095,152624.0092612856,187412.7165462983,3,0.8405773496953188
2025-09-20 00:00:00+00:00,0,1,0,7946839417,23.231615352630616,5242,0.0039970180884275,81.01725006103516,840768,369020,0.0320539735257625,299338.0,4860.0,818361.0,81.02086639404297,0.0323892533779144,38.24543968836466,199534.0,5959.0,1043720.0,81.01620483398438,0.0383171625435352,108.87088402112325,240486.85714285713,4778.714285714285,831130.8571428572,81.03614153180804,0.04153611510992044,47.14981628178398,255005.85,5291.75,973062.65,80.87453689575196,0.04152964912354941,80.1013993182442,84.94091232571893,23.278701668348155,-12.03222017116966,7.86008230452675,-19.445061893994552,2.7380337039521585,-16.34564931747382,-1.0351577056744388,0.001290145660259867,-0.004463458820869182,0.2420734929551679,0.252022850927383,70.38336830059126,0.43890771424731406,0.006234768408445126,6.295472439950739e-05,-0.0026414053780677337,0.033902046375703924,1.0019982140517774,0.9430640792862482,1.0001556956658073,58655.20272737117,64267.30132016059,1284.4974922872789,1193.5880394402152,127255.85080061734,185052.83733693467,4,1.0
2025-09-21 00:00:00+00:00,0,1,0,7946839417,18.290841341018677,14260,0.0,81.03507995605469,382342,0,0.1044482588768005,369020.0,5242.0,840768.0,81.01725006103516,0.0320539735257625,23.231615352630616,213290.0,3824.0,956444.0,81.04131317138672,0.032851293683052,50.529361227284305,210016.85714285713,6269.571428571428,749116.2857142857,81.03525107247489,0.05176425299474167,42.54431344088889,242862.7142857143,5718.809523809524,944933.0952380953,80.88218180338542,0.04452577339751375,77.1580394145668,-100.0,-100.0,272.90794979079493,172.03357497138495,-60.02463291107477,-54.52467268021619,217.94260489255984,225.85120466532197,-0.007691404652898637,0.022007529268264214,0.3886214167955718,0.3449993696021728,0.0,0.0,0.03729635432059695,18.290841341018677,-0.002016339983256493,0.03136401486087287,1.001892496785776,0.8647554556101359,1.1625683069579675,86904.2429493141,83787.48332844404,2786.403381098616,2276.7073509576853,180859.32350317866,221695.81378386574,4,0.0
