timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ccu_playing,session_session_length,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-23 00:00:00+00:00,1,1,0,7709344486,0.0258596733645846,1849363,9.25642591714859,12.475333213806152,401547823,585872160,87.49662780761719,1.0,153157561.0,1677002.0,278956146.0,89.01632690429688,11.059557914733888,8.618797878424326,275828652.0,1680931.0,406903562.0,89.47708892822266,11.274615287780762,8.266486962636312,206993615.57142857,1526632.5714285714,331104512.71428573,89.00753130231585,11.427008492606026,8.152414171468644,124567672.2,1452354.0,309131861.03333336,89.6372075398763,10.616712665557861,8.43801558415095,45.57872073420421,162.17956226137608,10.020161446246156,10.277924534377414,43.98305021473368,110.02303351294506,10.64974631397586,12.80137334591036,-2.21337232170592,-1.7072138893279076,0.4979195658464549,0.589953544260548,217.12752221844914,0.68538471313369,0.0031565981849067584,2.305186422115586e-08,-0.24612808227538657,-0.050981983698248176,0.9929752805242139,1.661696103938503,1.0763226671544839,85448942.48103945,73489139.71467614,195876.78781244042,208951.2593154598,90811779.38485345,71784244.03381032,32,1.0
2025-08-24 00:00:00+00:00,1,1,0,7709344486,0.0130640355234903,1818124,9.817974348862966,13.0233736038208,209812691,471962791,87.45697784423828,1.0,401547823.0,1849363.0,585872160.0,87.49662780761719,12.475333213806152,9.25642591714859,228547990.0,1413800.0,346893096.0,89.44940185546875,10.238930702209473,8.27368160088857,204317144.2857143,1584393.142857143,348971612.0,88.72289930071149,11.824786049979073,8.373027421179271,128524372.9,1457808.3666666667,313986093.8333333,89.54043299357096,10.678926881154378,8.512004010544883,-8.197533918368737,-47.74901543918967,28.59838732493989,-1.6891762190548887,36.05424738692407,-19.442700434852544,27.194664976201754,4.39299199966976,-2.2274313409605617,-0.0453159903100353,0.4549059016057995,0.5820634822947578,115.40058631832245,0.4445534575106929,0.0038522613028359235,4.679399637493315e-08,-0.3491344451904297,-0.060061728675849455,0.9908696700973272,1.5897151620003298,1.107300965872034,82134144.4495872,74809344.049924,207916.17892188687,216412.22226486847,99872877.68048353,77670253.87392324,32,0.5225098456081033
2025-08-25 00:00:00+00:00,1,0,0,7709344486,0.0095181381199167,1493145,7.215029497941335,11.609823226928713,156872512,318627615,87.4479751586914,1.0,209812691.0,1818124.0,471962791.0,87.45697784423828,13.0233736038208,9.817974348862966,176511504.0,1365048.0,269714474.0,89.42520141601562,10.450496673583984,8.26087498664856,201511574.0,1602692.7142857143,355959203.5714286,88.44043840680804,11.99040412902832,8.223620922792525,130761127.8,1462545.7333333334,314229652.43333334,89.44586690266927,10.747572422027588,8.46955193678538,-11.126182461172618,-25.23211477231375,9.384065615275073,-17.874413406346324,18.135156142936548,-32.4888272813015,11.093506744757796,-10.853949367446392,-2.2110391992587797,-0.010293844778064276,0.40782595523126725,0.5706096341539147,105.06173676251352,0.49233809036816195,0.004686175726839698,4.599294905119124e-08,-0.38540458679198547,-0.06842680221404954,0.9887593632810862,1.5410663504540376,1.1156383654092432,76172890.13619408,74613559.29551129,197311.03042331125,215547.87817813965,97702844.19477697,77673064.2469835,32,0.39066956166762734
2025-08-26 00:00:00+00:00,1,0,0,7709344486,0.0080374841796687,1583510,8.638903935750326,12.960713386535645,134982863,342653860,87.43423461914062,1.0,156872512.0,1493145.0,318627615.0,87.4479751586914,11.609823226928713,7.215029497941335,163146273.0,1534335.0,297025590.0,89.33100891113281,13.910499572753906,7.622271041075389,197488229.7142857,1609717.7142857143,362477527.85714287,88.16947065080915,11.854720388139997,8.368854193460374,132561813.83333333,1475787.8666666667,316337564.9,89.35241928100587,10.878719838460286,8.473510233561198,-17.262674459011397,-13.953782419191452,3.2049715348994923,6.051990931892082,15.36173028054586,7.54054070297705,-6.827836637000306,11.635751321980292,-2.123310052256444,-0.015712816135360352,0.3791182452815845,0.558379407767148,85.2427693902979,0.39393358243816784,0.004621310833558651,6.400000473949291e-08,-0.3659877777099624,-0.07594441041532617,0.9867608662449704,1.4897821929517556,1.0897164890880993,72151518.8855171,74019787.1007956,193295.55007897943,210122.7830004232,97104317.2526779,77553701.64927296,32,0.3361563810545176
2025-08-27 00:00:00+00:00,1,0,0,7709344486,0.0072830583189992,1389602,7.643238067626953,11.446792602539062,124798626,284107403,87.42606353759766,1.0,134982863.0,1583510.0,342653860.0,87.43423461914062,12.960713386535645,8.638903935750326,162233555.0,1445802.0,273989856.0,89.21865844726562,10.961429595947266,7.141121705373128,192140382.7142857,1601689.142857143,363922891.71428573,87.91338566371373,11.924057960510254,8.440585102353777,134353315.06666666,1482316.7,317529002.8,89.260427347819,10.970038827260336,8.462572428915236,-23.07471410584574,-7.544837006457628,-3.8871159398036537,-12.245454717684135,3.692672111189399,-17.08618049713492,4.427917018882721,-11.680844555742842,-2.0092152705115107,-0.009345402951788095,0.38746949366822697,0.5442720464204528,89.80883460959713,0.43926565884217506,0.00489111505168658,6.124456856105439e-08,-0.29575456891741386,-0.0826249102464101,0.9849088591201083,1.430112704096247,1.0869658848316197,73232942.23944141,73124753.73470652,186972.36252976433,204010.85809712883,94985197.95891973,76743763.26233487,32,0.31079393001714767
2025-08-28 00:00:00+00:00,1,0,0,7709344486,0.0069051763989232,1314876,7.208910683790843,10.761152267456056,120236599,264406306,87.4151382446289,1.0,124798626.0,1389602.0,284107403.0,87.42606353759766,11.446792602539062,7.643238067626953,163810603.0,1401078.0,265280267.0,89.11549377441406,10.89281177520752,7.893726070721944,185915525.0,1589374.5714285714,363798040.14285713,87.67047773088727,11.905249459402901,8.342754332792191,135848831.26666668,1481964.7,317316079.23333335,89.1696034749349,11.007257906595866,8.440989659892187,-26.600234174096784,-3.6555105983298253,-6.152548252131574,-5.377510970767174,-0.3294481756534129,-6.93438354367697,-1.2086824822505893,-5.9898030731413865,-1.9080358058604419,-0.012496608593215441,0.3986965049675931,0.5324400601822008,91.44322929064847,0.45474179630669703,0.004972937351301533,5.995604236805468e-08,-0.1774084908621595,-0.08846498686691676,0.9831879285583116,1.3685471068577255,1.0815817672691155,74654780.65339579,72331359.89530565,187574.26469329649,204299.77916914475,92990661.56308623,76886627.76443909,32,0.29943282496640505
2025-08-29 00:00:00+00:00,1,0,0,7709344486,0.0070389955109605,1445388,8.559144695599874,9.992204666137695,124437961,280920546,87.4228744506836,1.0,120236599.0,1314876.0,264406306.0,87.4151382446289,10.761152267456056,7.208910683790843,153157561.0,1677002.0,278956146.0,89.01632690429688,11.059557914733888,8.618797878424326,181812725.0,1556286.857142857,364078668.71428573,87.44284166608539,11.75277042388916,8.334232449531555,137666119.4,1489198.6666666667,317952857.76666665,89.08059870402018,11.03156410853068,8.39487421909968,-18.751669726576537,3.494245541659069,-13.811194023620722,9.925802889397929,0.7041967091128365,6.245781445167187,-9.650957631626778,-7.14558796499718,-1.7900676303195806,0.008849961471257828,0.40953021621323643,0.517885242300322,86.09305937709503,0.4429649675998958,0.005145184342817045,6.878242425410241e-08,-0.011673246111188623,-0.09336583325276766,0.981614885151632,1.3206787973134368,1.0653766146181185,75936415.26809156,71295251.60201405,168979.89600898937,198778.2303525494,94160132.58526975,76489213.99437116,32,0.3098957431030575
2025-08-30 00:00:00+00:00,1,1,0,7709344486,0.0128780175050014,1756788,10.226901868979136,12.00568962097168,232119010,471424933,87.42987823486328,1.0,124437961.0,1445388.0,280920546.0,87.4228744506836,9.992204666137695,8.559144695599874,401547823.0,1849363.0,585872160.0,87.49662780761719,12.475333213806152,9.25642591714859,157608608.85714287,1543061.857142857,347729064.85714287,87.43330601283482,11.685678482055664,8.472871871221633,143059392.3,1506742.8333333333,325447217.2,88.99266891479492,11.130945269266764,8.476179209682677,-42.19393140627238,86.53392271511102,-5.005777665066291,21.5443880812626,-19.53450510432173,67.81433031957727,-3.7645775450288577,20.15055758072517,-0.07628816610014688,0.00801138629185072,0.39915198624562104,0.50426525786534,132.12685757936782,0.4923774566408488,0.0037265487531467733,4.40588723212298e-08,-0.005378450666147792,-0.0972075516442946,0.9824776251687305,1.101700533765953,1.0498370263593473,72765851.03511798,72139881.34821835,175309.1617576828,198381.0973326378,99393832.27870455,80181700.09414653,32,0.5780606859372762
2025-08-31 00:00:00+00:00,1,1,0,7709344486,0.0085581388827115,1326110,7.36280099550883,10.312573432922363,158218281,388697818,87.41357421875,1.0,232119010.0,1756788.0,471424933.0,87.42987823486328,12.00568962097168,10.226901868979136,209812691.0,1818124.0,471962791.0,87.45697784423828,13.0233736038208,9.817974348862966,150237978.85714287,1472774.142857143,335834068.71428573,87.42710549490792,11.29842131478446,8.12213282074247,144746661.36666667,1487098.3666666667,325452819.1,88.9064572652181,11.041420205434163,8.440734950701396,-24.590700283235012,-31.837430721421743,-27.0616305598518,-24.515080931791434,-17.642274897047972,-17.548311344830804,-20.814884478958216,-14.10261502256198,-0.04962854486646462,-0.018648105707619322,0.40472163560008917,0.49654610259052556,119.30998310096214,0.40704699966428165,0.0034116733749926186,4.6535715736749243e-08,-0.004110881260462216,-0.10044867459340727,0.9833605812691749,1.0379374379942747,1.0232760917136194,71748064.67438409,71873390.56460893,181426.4997422065,185259.47863627467,100259906.18642893,80186265.0758211,32,0.39402101552422064
2025-09-01 00:00:00+00:00,0,0,1,7709344486,0.0061790880027404,1218898,8.024930457274118,9.416763305664062,116387365,280887400,87.39388275146484,1.0,158218281.0,1326110.0,388697818.0,87.41357421875,10.312573432922363,7.36280099550883,156872512.0,1493145.0,318627615.0,87.4479751586914,11.609823226928713,7.215029497941335,144454386.42857143,1433596.0,330442609.4285714,87.41937800816127,10.98512704031808,8.237832957790012,145150103.83333334,1473355.8666666667,321117089.6333333,88.82285614013672,10.982943566640218,8.367646409405602,-25.807674323465925,-26.438737505939656,-18.367070847104607,-8.084698856052663,-11.844615225833454,-27.736306459019023,-18.88969261976271,-8.686581803126591,-0.06185667207091461,-0.02252678426793997,0.42532292949671796,0.49377932331545255,95.48565139523456,0.4143559468514574,0.004339454157290593,6.895018534291874e-08,-0.004689080374585456,-0.10334198371454403,0.9841991330501558,0.9952069107331762,1.0001988058724525,73573627.8978128,71672120.04999101,195239.11607864444,189447.4184019231,99679589.88500476,78909822.08805925,32,0.2898468335115342
2025-09-02 00:00:00+00:00,0,0,0,7709344486,0.0052392640305473,1337732,8.039146602153778,11.713980674743652,100068332,292551629,87.37854766845703,1.0,116387365.0,1218898.0,280887400.0,87.39388275146484,9.416763305664062,8.024930457274118,134982863.0,1583510.0,342653860.0,87.43423461914062,12.960713386535645,8.638903935750326,139466596.2857143,1398484.857142857,323285147.85714287,87.41142272949219,10.807022367204938,8.15215333870479,145606173.6,1473326.4,320110127.1,88.74060567220052,11.029719257354737,8.349242401785322,-25.865898991933513,-14.021309787363945,-15.521089225833752,9.749298136513485,-14.621820107323469,4.15263518406308,-9.61932167319719,24.394978343544473,-0.0636900991083933,-0.01754708971041241,0.4517522187173624,0.48986934121241554,74.80441313774871,0.3420535787136103,0.004572635606234702,8.033656963341018e-08,-0.0069413866315552785,-0.105603512773524,0.9850217053102138,0.9578343612603134,0.9798093781941638,76110045.1265114,71328000.3378926,200971.41655447462,189469.16602273576,99846046.11990152,79080689.07613346,32,0.24920651107601696
2025-09-03 00:00:00+00:00,0,0,0,7709344486,0.0042480689729795,1166114,7.975339988867442,10.292917251586914,82428753,237335605,87.36643981933594,1.0,100068332.0,1337732.0,292551629.0,87.37854766845703,11.713980674743652,8.039146602153778,124798626.0,1389602.0,284107403.0,87.42606353759766,11.446792602539062,7.643238067626953,133413757.28571428,1366558.0,316603462.4285714,87.4029050554548,10.642183031354632,8.199596470310574,146091392.46666667,1467983.1,319181263.06666666,88.65952758789062,11.0377836227417,8.350613617897034,-33.95059253296587,-17.62753375363546,-16.082878406910762,-12.829027039795715,-16.46271709435182,-18.87394173422976,-10.080337706967823,-12.131345121822445,-0.06819901966199637,-0.013856775426202006,0.48855501390073147,0.48482482441604297,70.68664154049986,0.3473088357420757,0.0049133546358821525,9.675434362222001e-08,-0.009669440133225895,-0.10717132873874442,0.9858264242250772,0.9132212037485712,0.9641594177863759,79525553.69657034,70828733.70134689,220194.44294871422,195906.18508609917,102243272.02404903,79907206.86074235,32,0.20527754921983477
2025-09-04 00:00:00+00:00,0,0,0,7709344486,0.0043347469775181,1120066,9.22127632300059,9.75169563293457,85051232,218423089,87.35668182373047,1.0,82428753.0,1166114.0,237335605.0,87.36643981933594,10.292917251586914,7.975339988867442,120236599.0,1314876.0,264406306.0,87.4151382446289,10.761152267456056,7.208910683790843,128387276.28571428,1338728.0,310034431.4285714,87.3945541381836,10.497974940708705,8.487077275911968,146419336.33333334,1458616.9,316715402.6,88.58029047648112,11.00994380315145,8.377141630649566,-29.26344165805954,3.1815099762579235,-14.815845752755397,-3.9488420514632305,-17.39111963539932,-7.968680468318268,-9.380562689130334,-5.258194595598253,-0.06687219407564005,-0.011169043428627123,0.5229860107313827,0.4815710125793465,75.93405751620216,0.38938755055612484,0.00512796517987178,1.0842025444828754e-07,-0.012874330793107396,-0.10816804336361133,0.986613993565393,0.8768464569012396,0.9534994118411213,82187984.10305712,70511308.05923924,240242.42570288133,205689.13039749724,105598539.0339211,81879261.47594829,32,0.21180847492728158
2025-09-05 00:00:00+00:00,0,0,0,7709344486,0.0043905976236544,1322753,11.710259333900783,9.736926078796388,87198268,248157022,87.35437774658203,1.0,85051232.0,1120066.0,218423089.0,87.35668182373047,9.75169563293457,9.22127632300059,124437961.0,1445388.0,280920546.0,87.4228744506836,9.992204666137695,8.559144695599874,123067320.14285715,1321208.7142857143,305353928.0,87.38476889474052,10.461506571088519,8.937236509954953,147059765.43333334,1459926.2,316363002.4,88.50212326049805,11.005716514587402,8.479805595200995,-29.926312437729507,2.5244031738423267,-8.484573000467698,18.095987200754248,-11.662914822898006,13.612999036013074,-2.554777407696751,-0.15145626662403933,-0.07835100885432711,-0.0026375511298470933,0.5529912167581736,0.4750353431660701,65.92175718236346,0.35138343838046443,0.005330306529346139,1.3429463070993742e-07,-0.013133185250416384,-0.10835920085631179,0.9873748298391813,0.83685241697633,0.9505520660306336,84297993.56441773,69858586.13854527,234679.3163280083,204658.25749407144,107207469.1275381,82159705.00521378,32,0.2171553747908129
2025-09-06 00:00:00+00:00,0,1,0,7709344486,0.0083436209290248,1702278,10.616291570663453,11.607337951660156,168386483,502258054,86.77994537353516,1.0,87198268.0,1322753.0,248157022.0,87.35437774658203,9.736926078796388,11.710259333900783,232119010.0,1756788.0,471424933.0,87.42987823486328,12.00568962097168,10.226901868979136,113962673.42857143,1313421.5714285714,309758659.5714286,87.29192134312221,10.4045991897583,8.99286361019557,150403476.93333334,1473892.2,324732039.8,88.4052360534668,11.067835330963135,8.540822908734354,-27.456832165534394,93.10760048582615,-3.1028217405856595,28.69205361847602,6.540409478087583,102.39526165816093,-3.318024052659818,19.209469782633647,-0.743376148348518,-0.6575885351886135,0.33373433572581673,0.45432238970605066,98.91826369237945,0.33525889992943964,0.003389249775197732,6.304717171161703e-08,-0.0714915139334527,-0.11130148576814963,0.9874066881098393,0.7577130246735295,0.9400753515595431,45316330.74791556,68331667.06045087,217550.16994863824,206477.05622749391,93605691.72993466,87880036.39685644,32,0.41934353358454146
