timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,ccu_playing,platform_platform_share,session_session_length,sort_sort_position,visits_visits_gained,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-08 00:00:00+00:00,1,0,0,7884563721,85.52519226074219,0.0414318239475036,3289,0.0215665362775325,14.975236932436625,220,320346,218281,213541.0,2939.0,325794.0,85.13811492919922,0.023058446124196,16.21816821893056,163438.0,3597.0,342500.0,80.3203353881836,0.0248743090778589,18.079588810602825,198671.0,3455.0,343831.71428571426,84.0352031162807,0.025234340290938042,15.409550473803565,181204.18181818182,3455.6363636363635,310532.36363636365,82.28515694358133,0.025105591355399602,16.258808746482387,33.55584380621397,2.219714246912763,-8.562691131498468,11.908812521265745,-6.468321167883206,-1.6722223245363654,-13.297948457473785,-6.470123089074886,6.480123430017848,0.4546463494814912,0.15981048924597077,0.15981048924597077,66.3468085106383,0.6813892435390374,0.010266991730841868,6.860500147715627e-05,0.5414913722446988,0.7727099331942471,1.0212680662917042,1.096393019225926,1.0051282972671642,28958.32894977948,28958.32894977948,279.6058914712895,279.6058914712895,79979.76199673605,79979.76199673605,11,1.0
2025-08-09 00:00:00+00:00,1,1,0,7884563721,86.00225830078125,0.03937085381998,3079,0.0204486232250928,15.45296323299408,216,334646,220485,218281.0,3289.0,320346.0,85.52519226074219,0.0215665362775325,14.975236932436625,170314.0,3334.0,342146.0,82.1251220703125,0.0220671668648719,16.13354992866516,205838.2857142857,3418.5714285714284,342760.28571428574,84.58907972063336,0.0250031197709696,15.312323802993413,184477.58333333334,3424.25,312541.8333333333,82.59491539001465,0.024717510677874033,16.191654953691692,29.45794238876429,1.0097076703881713,-7.648470305938815,-6.384919428397684,-2.192046670134973,4.463923382842294,-7.33462365010531,-5.183553993342526,4.721011223763272,0.5578076206886662,0.16180003474577834,0.16180003474577834,71.58603896103897,0.6588584388923253,0.009200739884116696,7.008591580868662e-05,0.47937856401716084,0.737357693118651,1.0241439115374382,1.1157902331274343,1.0115549294917967,29848.479393150552,29848.479393150552,287.9122735708348,287.9122735708348,76574.76152437663,76574.76152437663,12,1.0
2025-08-10 00:00:00+00:00,1,1,0,7884563721,86.30272674560547,0.0375051381132067,3733,0.0269955303519964,14.705058018366495,215,352054,222752,220485.0,3079.0,334646.0,86.00225830078125,0.0204486232250928,15.45296323299408,174080.0,3997.0,353073.0,83.13567352294922,0.0291448235511779,16.73628358046214,212791.42857142858,3380.8571428571427,342614.71428571426,85.04151589529855,0.02469607788537224,15.022148722694032,187421.76923076922,3448.0,315581.23076923075,82.88013164813702,0.024892742960498832,16.077301343282066,27.959558823529406,1.028187858584495,-6.604953715286466,21.24066255277688,-0.28860887125324863,5.20191485928414,-7.374528088692555,32.016371248259865,3.809499687017026,0.3493727382987588,0.16265796020616063,0.16265796020616063,59.65506159614355,0.6327193194245218,0.010603456846231412,6.601508405438533e-05,0.45535414559501086,0.7015880123599556,1.0260784364621616,1.1353613267273244,0.9920995016323163,30485.64268130668,30485.64268130668,288.64944136443427,288.64944136443427,74129.2526966175,74129.2526966175,13,1.0
2025-08-11 00:00:00+00:00,1,0,0,7884563721,86.57235717773438,0.0354091263906117,3213,0.0240714363753795,16.03119921684265,216,287937,221610,222752.0,3733.0,352054.0,86.30272674560547,0.0269955303519964,14.705058018366495,197536.0,3620.0,359594.0,83.61841583251953,0.027184497565031,14.912052432696024,216230.57142857142,3322.714285714286,332378.0,85.46350751604352,0.024251354858279173,15.182026834714978,189863.7857142857,3431.214285714286,313606.64285714284,83.14386204310826,0.02483407820441888,16.074008334250678,12.187145634213504,-0.5126777761815804,-11.243093922651937,-13.929815162068039,-19.927195670673036,-18.21226289148824,-11.45160465888474,-10.831770809795016,3.5326444728770445,0.3124240012991608,0.16159896315426145,0.16159896315426145,68.95146235220909,0.7696448541005355,0.011158652209850732,7.233936590170457e-05,0.4160728454589844,0.6667625678764572,1.0278991787960556,1.138872116212638,0.9765353341749556,30681.79091197145,30681.79091197145,284.3484261826104,284.3484261826104,71603.27173187541,71603.27173187541,13,0.9948732222381842
2025-08-12 00:00:00+00:00,1,0,0,7884563721,86.88753509521484,0.0337738603678795,3519,0.0264761932194232,14.019288460413614,217,299773,221045,221610.0,3213.0,287937.0,86.57235717773438,0.0240714363753795,16.03119921684265,204419.0,3549.0,351311.0,84.12882232666016,0.0270446501672267,14.407204866409302,218605.7142857143,3318.4285714285716,325015.4285714286,85.85760934012276,0.024170146722878674,15.126610205287024,191942.53333333333,3437.0666666666666,312684.4,83.39344024658203,0.0249435525387525,15.937027009328206,8.133294850283,-0.25495239384504265,-0.8453085376162295,9.523809523809534,-14.670192507493363,4.110621420657989,-2.101920136842328,9.990084540627198,3.279152961208709,0.3640629962672781,0.14606654149282083,0.1596429875458194,62.796875,0.7373721536891125,0.011738843261923983,6.342249332905194e-05,0.37797791617257315,0.635336412702286,1.0295487161370793,1.1389123113535073,0.9689937584202467,28545.596404102915,30642.279458446355,279.94097690307956,274.94089408106464,27655.903584134478,69091.02820172404,13,0.9923367691423646
2025-08-13 00:00:00+00:00,1,0,0,7884563721,87.03860473632812,0.0325734593625679,3496,0.0270317550748586,17.170077482859295,217,286872,223330,221045.0,3519.0,299773.0,86.88753509521484,0.0264761932194232,14.019288460413614,212526.0,3457.0,354558.0,84.57508087158203,0.0265742614865303,14.484357357025146,220149.14285714287,3324.0,315346.0,86.20954132080078,0.024235502949782717,15.510284508977618,193904.25,3440.75,311071.125,83.62126302719116,0.025074065197259132,16.0140926639239,5.083613299078693,1.033726164355664,1.1281457911483939,-0.6535947712418277,-19.090247575855013,-4.303589716218603,1.7215665186413043,2.0983449200236093,2.912824722552365,0.17386802485273023,0.12514306437742723,0.15794175394320117,63.86331140977981,0.7784978021633266,0.012186577335615411,7.68817471952362e-05,0.32129478454590094,0.6036262624404042,1.0309523941628098,1.1353497556507548,0.9665565898118476,25168.93400581379,30625.577342040964,276.563527268844,266.02643978872976,25060.366932602967,67059.4860233559,14,1.0
2025-08-14 00:00:00+00:00,1,0,0,7884563721,87.21500396728516,0.0309761391925423,3565,0.0274895559996366,16.295114795366924,217,296972,221610,223330.0,3496.0,286872.0,87.03860473632812,0.0270317550748586,17.170077482859295,213541.0,2939.0,325794.0,85.13811492919922,0.023058446124196,16.21816821893056,221301.85714285713,3413.4285714285716,311228.5714285714,86.50623975481305,0.02486851864627423,15.521276877039954,195534.0,3448.0588235294117,310241.76470588235,83.83265955307904,0.02521615289151663,16.030623377538195,3.77866545534582,-0.7701607486678919,21.299761823749574,1.9736842105263053,-8.846694537038747,3.5207339858891684,19.21686245280374,1.693567152817943,2.4394350753632166,0.2026678064192433,0.10366746412106635,0.15549683605847126,62.14526079641055,0.7462294552029982,0.012004458317759526,7.353026156358178e-05,0.27596201215471583,0.5734873939962936,1.0318918690637653,1.13178197726665,0.9862138270362665,21362.658068782886,30404.91834185712,270.8286936767987,259.3358032041264,26327.62106672314,65020.05078101812,14,0.9922983925133211
2025-08-15 00:00:00+00:00,1,0,0,7884563721,87.43399810791016,0.0298596489324918,3493,0.023023085668683,14.140191117922464,217,284712,222179,221610.0,3565.0,296972.0,87.21500396728516,0.0274895559996366,16.295114795366924,218281.0,3289.0,320346.0,85.52519226074219,0.0215665362775325,14.975236932436625,221858.7142857143,3442.5714285714284,306138.0,86.77892630440849,0.025076597130724302,15.401984617823645,197014.27777777778,3450.5555555555557,308823.44444444444,84.03273391723633,0.025094315823581428,15.925599363115099,1.785771551348958,0.2567573665448242,6.202493159014888,-2.019635343618509,-11.1235976100841,-4.128335331277022,6.753747437264179,-16.247880944358094,2.2318638481964026,0.2510968648320455,0.084752273609087,0.15307655937525777,63.588723526044646,0.7803612760920646,0.01226849494051905,6.364295219156748e-05,0.23521505083356894,0.5461181309939152,1.032680031449136,1.126104751331575,0.9992939160811679,17820.42470294702,30158.26779002353,268.082415161236,251.81557729282804,28507.11429385014,63365.082034213556,14,0.994846191734205
2025-08-16 00:00:00+00:00,1,1,0,7884563721,87.68962860107422,0.0285166874633159,3981,0.0260791666805744,14.869145830472313,215,378465,221926,222179.0,3493.0,284712.0,87.43399810791016,0.023023085668683,14.140191117922464,220485.0,3079.0,334646.0,86.00225830078125,0.0204486232250928,15.45296323299408,222064.57142857142,3571.4285714285716,312397.85714285716,87.01997920445034,0.025880960481507388,15.318582131749107,198325.42105263157,3478.4736842105262,312488.7894736842,84.22520205849095,0.02514615007921264,15.869996545607583,0.6535591990384892,-0.11387214813280977,29.29522572263723,13.97079874033782,13.094135295207465,32.929065160583335,27.535073601298876,13.273985320084236,1.9620069677608099,0.292369671633419,0.06453054816644274,0.15056361730971435,55.73229532898041,0.5863829247541391,0.010518778437164766,6.700016595760008e-05,0.2218377249581441,0.5219408537212166,1.0331821957995249,1.1196979703859544,1.0292215866039147,13806.402966707805,29860.592798156387,300.5715069151278,273.30800053766217,31666.43932878677,63618.636984228084,14,0.9937133390050598
2025-08-17 00:00:00+00:00,1,1,0,7884563721,87.9569320678711,0.0272696927900543,4546,0.033459648489952,17.866416533788044,206,410059,223330,221926.0,3981.0,378465.0,87.68962860107422,0.0260791666805744,14.869145830472313,222752.0,3733.0,352054.0,86.30272674560547,0.0269955303519964,14.705058018366495,222147.14285714287,3687.5714285714284,320684.28571428574,87.25629425048828,0.026804405929786758,15.770204776809331,199575.65,3531.85,317367.3,84.41178855895996,0.025561824999749606,15.969817545016607,0.25948139635110223,0.6326433135369403,21.778730243771772,14.192413966340123,16.476165588233616,8.347931777046757,23.945142227878314,28.30029770420195,1.9167474593725586,0.3048290556833422,0.03613978202771915,0.14830006372710203,49.11590059379811,0.5446276154709067,0.011086182509876603,7.99997158199625e-05,0.21976089477539576,0.500688303323618,1.0336979673110647,1.1130974287551756,1.0486108065464546,7859.292583438064,29597.081613377806,392.77419204177085,357.4163538507996,38186.752351991185,65652.95767346422,15,1.0
2025-08-18 00:00:00+00:00,1,0,0,7884563721,88.12223815917969,0.0274215666773146,3858,0.0296833626925945,14.885932683944702,194,321180,234498,223330.0,4546.0,410059.0,87.9569320678711,0.033459648489952,17.866416533788044,221610.0,3213.0,287937.0,86.57235717773438,0.0240714363753795,16.03119921684265,223988.2857142857,3779.714285714286,325433.28571428574,87.47770581926618,0.0276061096893889,15.606595272109624,201238.61904761905,3547.3809523809523,317548.85714285716,84.5884766351609,0.025758088699408887,15.91820398020366,5.815622038716661,5.000671651815702,20.074696545284777,-15.134183897932251,11.545233853238734,-21.674685837891616,23.31363292867281,-11.286089268067245,1.7902723594130476,0.187939810339266,0.030814644196541542,0.14826811014045874,60.76651982378855,0.7301116815751866,0.012011918513237085,6.347972777685493e-05,0.2148353031703397,0.48060028274337996,1.0341562976310217,1.113048214971518,1.0717452685075357,6782.593725732647,29837.2697334662,401.8191668613418,355.56229780313834,37396.29510569015,63995.99621561157,16,1.0
2025-08-19 00:00:00+00:00,1,0,0,7884563721,88.26799774169922,0.0247292463600176,3631,0.0285802632570266,14.187779347101849,194,300369,219218,234498.0,3858.0,321180.0,88.12223815917969,0.0296833626925945,14.885932683944702,221045.0,3519.0,299773.0,86.88753509521484,0.0264761932194232,14.019288460413614,223727.2857142857,3795.714285714286,325518.4285714286,87.67491476876395,0.02790669112333224,15.63066539877937,202055.86363636365,3551.181818181818,316767.95454545453,84.755727594549,0.02588636936111878,15.839548315062666,-0.8265285349137064,-6.516047045177354,3.1827223643080327,-5.883877656817004,0.19881710494273896,-6.479544180833175,7.947026297042714,-3.716221261693864,1.5887925062802344,0.1654061285373043,0.023021259874525146,0.1453529642946857,60.35737885462555,0.7298265472583814,0.012088424276725372,6.471966091945428e-05,0.21519933428083665,0.46154397439983624,1.0344423587297797,1.1072546061663606,1.0780457751347694,5091.531472039165,29369.418732668244,402.3816527943272,347.45094019754197,37526.66140731304,62561.01110837801,16,0.9348395295482265
