timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,daily_rpv,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-10-24 00:00:00+00:00,0,0,0,4257969255,94.0203094482422,1353.0,489589.0,0.0243621785193681,16.557196696599323,0.0122847728049747,94044.0,0.0,503832.0,1557.0,98867.0,94.02306365966795,0.0274744126945734,16.70074208577474,494339.0,1652.0,100067.0,94.00621032714844,0.0298619773238897,24.99827166398366,629033.2857142857,1667.0,125682.57142857143,94.01393563406808,0.0269781122250216,16.4520031497592,459515.4666666667,1296.4,91602.13333333333,93.98218053181967,0.021086271107196755,21.879027197096082,-0.9608790728629524,-2.826934374950385,-18.099273607748177,-13.10211946050096,-6.018967291914413,-4.8782708082575565,-18.41739662738857,-11.327755063605094,0.014998074110961213,-0.002929293429243529,0.258194580759908,0.34273608771589115,361.58714918759233,5.20590143016641,0.014386729757031208,3.381849444759763e-05,0.0036811828613306356,0.0022627358441878807,1.000337884289008,1.368905578472264,1.2794159805625356,148224.36336511804,157492.5332902753,220.73046812898434,316.9623713117791,30873.072797173256,32518.868448241305,12,0.5350401234466713
2024-10-25 00:00:00+00:00,0,0,0,4257969255,94.0214614868164,1365.0,502253.0,0.020702326670289,16.924401839574177,0.0125734862994147,98205.0,163.0,489589.0,1353.0,94044.0,94.0203094482422,0.0243621785193681,16.557196696599323,563631.0,1700.0,122145.0,94.0041046142578,0.0254394710063934,15.61207628250122,620265.0,1619.142857142857,122262.57142857143,94.01641518729073,0.026301377319863827,16.639478229341055,466546.76666666666,1308.2666666666667,92904.06666666667,93.98427861531576,0.021217731448511235,16.848032381799484,-10.889748789544928,2.5866594224951855,-19.705882352941174,0.8869179600886845,-19.599656146383392,4.424524690570375,-18.621237583571883,-15.022678887971741,0.018463951792146993,0.0012253082136925997,0.23053392722012978,0.33094772207355877,367.6815519765739,5.1142801865466465,0.01389935441826365,3.369689806268179e-05,0.0030830928257581476,0.002352978257634434,1.0003419356135776,1.3294808673342715,1.239594222581665,134929.36692976064,154402.58966911747,165.59053497928656,312.4636181120581,28366.14959955606,31951.600578259684,12,0.5488797892139345
2024-10-26 00:00:00+00:00,0,1,0,4257969255,94.03201293945312,1399.0,639380.0,0.0213266666978597,16.24059545993805,0.0159613133331214,129580.0,166.0,502253.0,1365.0,98205.0,94.0214614868164,0.020702326670289,16.924401839574177,893301.0,1954.0,192230.0,94.00279235839844,0.0267642065882682,15.153780182202658,583990.5714285715,1539.857142857143,113312.57142857143,94.02058955601284,0.02552458590694833,16.79473755473182,477532.06666666665,1319.8666666666666,95097.56666666667,93.98687693277995,0.021358259953558396,16.85787793000539,-28.425021353384807,27.302375496014953,-28.403275332650967,2.490842490842482,-32.59116683139989,31.948475128557607,-20.31646210948015,3.01579642478893,0.031084801123015815,0.011222387388865052,0.23071519885903616,0.32372898593016214,456.7,4.93421103402505,0.010796335882575378,2.540049744978041e-05,0.0028081621442546814,0.0024525609509720384,1.0003586950043781,1.2229347769355485,1.1950686040178007,135655.06568296888,154590.9716911346,170.72952711400706,309.0241295492604,28518.233438653544,32141.131076468264,12,0.6987370102868583
2024-10-27 00:00:00+00:00,0,1,0,4257969255,94.0327606201172,1433.0,685081.0,0.023735312744975,17.37428363164266,0.0170474608466369,126739.0,174.0,639380.0,1399.0,129580.0,94.03201293945312,0.0213266666978597,16.24059545993805,877830.0,1820.0,166692.0,94.00895690917967,0.0284488052129745,17.003093043963116,556455.0,1484.5714285714287,107605.0,94.02399008614677,0.024851229840091256,16.847764781543184,487756.23333333334,1333.6,96876.03333333334,93.98920338948568,0.02165153479824459,16.908406982156965,-21.957440506704028,7.147705589790099,-21.263736263736266,2.430307362401707,-23.968156840160294,-2.192467973452694,-16.56833189553367,11.294057722377326,0.025320684028562468,0.0007951341683520852,0.23256239119073052,0.3237535761932442,477.7412831241283,5.405404765661985,0.011306611961495976,2.5360881809247154e-05,0.002450398036410551,0.0025836880931060313,1.0003701137514374,1.1408465171160977,1.1477814423625103,137464.25727816854,157912.82485221312,174.8362656322218,304.40451761566794,28585.850571202525,32373.559529113558,12,0.7486806746290644
2024-10-28 00:00:00+00:00,0,0,0,4257969255,94.03565216064452,1397.0,485738.0,0.0234001185745,17.752227942148846,0.0120531785042588,88102.0,183.0,685081.0,1433.0,126739.0,94.0327606201172,0.023735312744975,17.37428363164266,552294.0,1702.0,106003.0,94.01544952392578,0.0291480291634798,17.153440515200298,546947.0,1441.0,105047.71428571429,94.02687617710659,0.024030099755951283,16.933305842535837,487941.06666666665,1344.4,96524.43333333333,93.99160410563151,0.021938584713886135,16.975854199462464,-12.050828001028435,-29.09772713007659,-17.920094007050523,-2.512212142358683,-16.88725790779506,-30.485485919882592,-19.7197229244627,-1.4122172059686133,0.021488634922284255,0.003075035241173474,0.23902456351857782,0.3236188196152346,347.45207439198856,5.513296936540186,0.015856440756841426,3.654684499731099e-05,0.002479825701032478,0.00270699404503207,1.0003752683211518,1.1209284017359473,1.0953350031162818,140092.8088737317,157906.91203646516,183.24242334756087,300.56321843476115,29654.443052386796,32410.886510429726,12,0.5308316148498827
2024-10-29 00:00:00+00:00,0,0,0,4257969255,94.03671264648438,1333.0,440383.0,0.0231904126703739,17.78340442975362,0.0109053815172056,81729.0,183.0,485738.0,1397.0,88102.0,94.03565216064452,0.0234001185745,17.752227942148846,522756.0,1583.0,99797.0,94.02287292480467,0.0272096823900938,16.98369324207306,535179.4285714285,1405.2857142857142,102466.57142857143,94.02885328020368,0.02345591836741987,17.04755029791877,485240.6666666667,1347.6666666666667,95896.4,93.99411519368489,0.02212939166153466,17.01351714399126,-15.757447068995855,-9.337338235839077,-15.792798483891346,-4.58124552612742,-18.104752647875188,-7.233660983859613,-14.77146870770969,-0.8961745362889961,0.014719526482420697,0.0011277486947625093,0.245947382272274,0.32562759453768847,330.1221889055472,5.388266242505812,0.016309800562828828,4.038158613790151e-05,0.002961839948380156,0.0027895748151167475,1.0003695772490353,1.1029154506933916,1.059944110808567,143284.69353564756,158007.751058531,191.0772957916087,299.8649504456081,30975.573646782577,32512.176408232066,12,0.4812660715085826
2024-10-30 00:00:00+00:00,0,0,0,4257969255,94.03460693359376,1168.0,441988.0,0.0205612294375896,17.768524090449016,0.0109223453837504,79559.0,196.0,440383.0,1333.0,81729.0,94.03671264648438,0.0231904126703739,17.78340442975362,503832.0,1557.0,98867.0,94.02306365966795,0.0274744126945734,16.70074208577474,526344.5714285715,1349.7142857142858,99708.28571428571,94.03050231933594,0.022468320759279327,17.200090584300813,488392.0,1348.8666666666666,96264.63333333333,93.99634475708008,0.022219162527471734,17.057521694236332,-12.274726496133637,0.36445548533889927,-24.983943481053306,-12.378094523630912,-19.52926659047003,-2.655116298988114,-25.16226036871483,-11.337371482583059,0.012277066367016864,-0.002239245536506118,0.25411038486290477,0.31961216106531803,378.0906757912746,5.555404725992961,0.014680744092508798,4.020128123199676e-05,0.002751214163645661,0.0028687762471564385,1.000363392452591,1.0777092405866016,1.011213664398896,146882.97199376047,156096.0225670128,217.22849670386407,299.0430407648453,32334.644420276414,32252.85030492585,12,0.48302007210527065
2024-10-31 00:00:00+00:00,0,0,0,4257969255,94.03589630126952,689.0,378669.0,0.0157941672950983,17.386923511823017,0.0093403891148383,71678.0,200.0,441988.0,1168.0,79559.0,94.03460693359376,0.0205612294375896,17.768524090449016,489589.0,1353.0,94044.0,94.0203094482422,0.0243621785193681,16.557196696599323,510498.85714285716,1254.857142857143,96513.14285714286,94.03272901262555,0.021244319155812215,17.318622986475624,490911.9666666667,1337.8333333333333,96619.46666666666,93.99867273966471,0.022169181921829737,17.086379512151083,-22.65573777188622,-14.325954550802289,-49.07612712490761,-41.01027397260274,-23.78248479435158,-9.90585603137294,-35.16931467133848,-23.18471352581796,0.016578176692649826,0.0013711629343715614,0.27201073350983934,0.31286913493675494,548.795652173913,5.282844347716905,0.009612299278728777,4.591576705792119e-05,0.0018730163574165251,0.002915065201026611,1.0003623058918625,1.0398989876111335,0.9582816014917167,154982.48701830526,153591.20234110107,308.72603346051744,317.1529690025403,34060.68354221089,31908.598766210187,12,0.41382283610421716
2024-11-01 00:00:00+00:00,0,0,0,4257969255,94.03703308105467,1271.0,428707.0,0.0195647161453962,17.248857140541077,0.0105561843808473,83766.0,208.0,378669.0,689.0,71678.0,94.03589630126952,0.0157941672950983,17.386923511823017,502253.0,1365.0,98205.0,94.0214614868164,0.020702326670289,16.924401839574177,499992.28571428574,1241.4285714285713,94450.42857142857,94.03495352608817,0.021081803366541814,17.36497374375661,495017.6666666667,1347.7,97372.26666666666,94.00082372029622,0.022257199355711497,17.102360192934672,-14.643217661218543,13.214179137980665,-6.886446886446884,84.47024673439768,-14.702917366732859,16.86430983007339,-5.495085373787701,23.873046168556698,0.0165617445123889,0.0012088785558139747,0.28479513567843445,0.30316271437642406,337.03380503144655,5.117850704931536,0.015173039502429358,4.023451193012745e-05,0.0007245200020872743,0.0029820748775758552,1.0003630798586776,1.0100493767851095,0.9471903014218157,159521.91283987736,150070.89949095057,304.431987749047,309.99957174608886,34642.65115487641,31304.39977221816,12,0.4685061269809005
2024-11-02 00:00:00+00:00,0,1,0,4257969255,94.03771209716795,1462.0,577771.0,0.0197085812687873,17.764159282048542,0.0141929141273758,106881.0,210.0,428707.0,1271.0,83766.0,94.03703308105467,0.0195647161453962,17.248857140541077,639380.0,1399.0,129580.0,94.03201293945312,0.0213266666978597,16.24059545993805,491191.0,1250.4285714285713,91207.71428571429,94.03576769147598,0.020850648305245755,17.582625718343824,503359.5333333333,1363.8666666666666,98847.2,94.00298512776693,0.022377510089427188,17.12941939698325,-9.635740873971665,34.77060089991533,4.5032165832737725,15.027537372147926,-17.51736379070844,27.594728171334438,-7.587146420939694,0.735329469244328,0.006060869630108989,0.0007220730929402563,0.23810948700921447,0.2927730140674348,394.9220779220779,5.405690387530173,0.013678636253064126,3.07459677555308e-05,0.0005999973842103013,0.0030272792523401803,1.0003487396029445,0.9758253643220955,0.9317680216395998,128005.4662073091,147370.0877335774,265.19422697709444,302.55791504110886,24882.134059654836,30646.67075286457,12,0.63140852258508
2024-11-03 00:00:00+00:00,0,1,0,4257969255,94.0372314453125,1425.0,601725.0,0.0223652422428131,19.17575325012207,0.0147407430000659,108147.0,223.0,577771.0,1462.0,106881.0,94.03771209716795,0.0197085812687873,17.764159282048542,685081.0,1433.0,126739.0,94.0327606201172,0.023735312744975,17.37428363164266,479283.0,1249.2857142857142,88551.71428571429,94.0364063807896,0.020654923947794057,17.839978520983742,512166.4666666667,1378.4,100263.26666666666,94.00525919596355,0.02266888475666439,17.215703983253903,-12.167320360658085,4.145933250370826,-0.5582693649685999,-2.530779753761969,-14.66951767017256,1.1844949055491716,-5.772287548441746,13.47971697096828,0.004754539977147587,-0.0005111267009083598,0.1658641553310819,0.2830972622922129,421.9670406732118,5.563903169730369,0.013176387912860155,3.186791538029281e-05,0.0003272465297150943,0.0030139078685490245,1.0003313344922662,0.9357953540365848,0.9111574816984214,85895.90425715205,144992.92455120923,235.91180369129418,294.2889267604083,16840.738078139013,30035.95831084097,12,0.6575862984686099
2024-11-04 00:00:00+00:00,0,0,0,4257969255,94.0445785522461,1194.0,404286.0,0.0220578983426094,18.392465750376385,0.0098820649366056,70279.0,231.0,601725.0,1425.0,108147.0,94.0372314453125,0.0223652422428131,19.17575325012207,485738.0,1397.0,88102.0,94.03565216064452,0.0234001185745,17.752227942148846,467647.0,1220.2857142857142,86005.57142857143,94.03768157958983,0.020463178200381116,17.931441065016248,510846.8,1382.9333333333334,99617.7,94.00783411661784,0.022932050687571325,17.27638883108563,-16.768710704124445,-32.81216502555154,-14.531138153185397,-16.210526315789476,-20.22996072733877,-35.01530324465774,-5.735954831242907,-1.3742033145313415,0.00949256095583717,0.007812976648358116,0.17805553367264781,0.28543538313271266,338.31464435146444,5.7525042686397265,0.016989186112692088,4.549358685878197e-05,0.0010950905936149829,0.003006006904915881,1.0003174997408721,0.9154349209978413,0.8923396550606665,90327.03806553321,145813.75208012023,218.86160261430425,290.20229963362374,18199.287431558445,30476.917305136685,12,0.4418179970296738
2024-11-05 00:00:00+00:00,0,0,0,4257969255,94.04275512695312,1154.0,396015.0,0.0209945701062679,18.617056369781498,0.0096630327947753,70537.0,226.0,404286.0,1194.0,70279.0,94.0445785522461,0.0220578983426094,18.392465750376385,440383.0,1333.0,81729.0,94.03671264648438,0.0231904126703739,17.78340442975362,461308.71428571426,1194.7142857142858,84406.71428571429,94.03854479108536,0.020149486405508833,18.050534199305947,508159.0,1387.4,98955.56666666667,94.01029307047526,0.023058323003351647,17.32162732993232,-10.07486665016588,-2.0458289428770704,-13.428357089272314,-3.350083752093802,-13.694037612108312,0.3671082400148018,-9.468751571252632,-4.820623523717393,0.006425661104780822,-0.0019388946402187912,0.19045739337933992,0.2896778676802838,342.87012987012986,5.614207944653946,0.01635997618305027,4.70108691815015e-05,0.0015002659388984338,0.002963389225877496,1.0003005173123853,0.9078038847795951,0.8738487357723282,94894.26711099537,147202.41556254533,210.6908051734006,285.4153174731092,19316.94298002156,30896.947233068033,12,0.43277915657160093
2024-11-06 00:00:00+00:00,0,0,0,4257969255,94.0456314086914,1086.0,338701.0,0.021436721086502,18.409063816070557,0.0082511560963371,61363.0,220.0,396015.0,1154.0,70537.0,94.04275512695312,0.0209945701062679,18.617056369781498,441988.0,1168.0,79559.0,94.03460693359376,0.0205612294375896,17.768524090449016,446553.4285714286,1183.0,81807.28571428571,94.04011971609931,0.020274556641067747,18.142039874394733,508646.9666666667,1387.6333333333334,98926.3,94.01296208699544,0.023188007064163643,17.372994150532616,-23.36873399277808,-14.472684115500678,-7.02054794520548,-5.892547660311953,-22.8710768109202,-13.005940144888495,4.25797324799968,2.1060254055980554,0.01172384875860466,0.003058483063789197,0.21374180327375314,0.2882040359745508,311.5924563017479,5.519539143471742,0.017697672902679096,5.435180133589573e-05,0.0016969953264496902,0.0028828808675230794,1.0002888711141633,0.8779240963488728,0.8743552899982273,103974.48646071395,146594.10867954613,203.99457275693908,285.15724438104036,21030.449807467103,30933.31819848895,12,0.37014439632326507
2024-11-07 00:00:00+00:00,0,0,0,4257969255,94.04729461669922,1115.0,328138.0,0.0210519880056381,19.110470294952393,0.0079825277619006,56884.0,220.0,338701.0,1086.0,61363.0,94.0456314086914,0.021436721086502,18.409063816070557,378669.0,689.0,71678.0,94.03589630126952,0.0157941672950983,17.386923511823017,439334.71428571426,1243.857142857143,79693.85714285714,94.04174804687499,0.021025673885430574,18.388260843413217,509188.6,1389.6666666666667,98777.4,94.01570231119791,0.02328556124120947,17.463598265065084,-13.34437199770776,-3.1186798976088004,61.82873730043541,2.6703499079189674,-20.639526772510397,-7.299186806381696,33.28963542238503,-1.7947384738151717,0.012121238673779011,0.0017685117138288575,0.2363058454045321,0.28647596181493334,294.0304659498208,5.768445108552342,0.019600949283642435,5.823894841805574e-05,0.0018623897007516341,0.002774214187639759,1.0002770360167161,0.8628133353451242,0.9029489848937171,112225.6125450173,145870.29393019938,206.12453559880862,282.90480101401863,22850.07750449735,31130.549222089987,12,0.3586007774430059
2024-11-08 00:00:00+00:00,0,0,0,4257969255,94.04550170898438,1182.0,368457.0,0.018363693729043,18.58039943377177,0.0089501408718596,65644.0,247.0,328138.0,1115.0,56884.0,94.04729461669922,0.0210519880056381,19.110470294952393,428707.0,1271.0,83766.0,94.03703308105467,0.0195647161453962,17.248857140541077,430727.5714285714,1231.142857142857,77105.0,94.04295785086495,0.02085409925452297,18.578481171017604,512138.13333333336,1394.9666666666667,99104.06666666667,94.0182258605957,0.023304625228047333,17.528062079164716,-14.053887620216143,12.287208430599318,-7.002360346184111,6.0089686098654616,-21.634075878041216,15.39976091695381,-6.138716286133372,-12.769788182831599,0.009005630709757462,-0.0019063894630355627,0.24791872062773482,0.2771062171301918,311.45984784446324,5.612872267499429,0.018005941046538198,5.0427455595405095e-05,0.0015910012381444099,0.0026498677865823776,1.0002630552751115,0.8410378829342618,0.8948480848953909,115371.43812284264,141916.6607761178,204.0186373731692,277.231197345481,23393.453184856768,30713.11400119787,12,0.40266280240117763
2024-11-09 00:00:00+00:00,0,1,0,4257969255,94.0457992553711,1599.0,594042.0,0.0216915439814329,17.186415274937946,0.0144001822588078,112601.0,250.0,368457.0,1182.0,65644.0,94.04550170898438,0.018363693729043,18.58039943377177,577771.0,1462.0,106881.0,94.03771209716795,0.0197085812687873,17.764159282048542,433052.0,1250.7142857142858,77922.14285714286,94.04411315917969,0.02113737964204377,18.495946312858944,521615.1666666667,1416.1666666666667,100907.16666666667,94.02082544962565,0.023465441043178204,17.530396787802378,2.8161676511974543,61.22424054910071,9.370725034199733,35.27918781725887,5.351746334708696,71.53281335689476,10.061417844348043,18.12190020968798,0.008599909571160858,0.00031638555944013547,0.23944082537878664,0.2633237902025263,371.27625,5.2755901316140035,0.014200458251185592,2.8931264697905618e-05,0.0011460440499445868,0.00248007599318255,1.000247686716668,0.8302135897761153,0.9007876563304043,110650.75338528295,137353.6827137891,222.45750304123484,267.1954061309272,21293.830830924744,29822.554106816966,12,0.6491900451450247
2024-11-10 00:00:00+00:00,0,1,0,4257969255,94.04685974121094,1633.0,667944.0,0.0248649772256612,17.88532320658366,0.0161456165917645,122453.0,248.0,594042.0,1599.0,112601.0,94.0457992553711,0.0216915439814329,17.186415274937946,601725.0,1425.0,108147.0,94.0372314453125,0.0223652422428131,19.17575325012207,442511.85714285716,1280.4285714285713,79965.85714285714,94.04548863002232,0.021494484639593497,18.31159916378203,532369.8333333334,1436.5,102693.3,94.02353185017904,0.02378161940723654,17.551467843002744,11.004861024554401,12.440534507661072,14.596491228070185,2.1263289555972564,13.228291122268754,8.749478246196741,11.176874168002238,14.629817254800459,0.010238812596297109,0.0011276270160287538,0.23445341174813242,0.25488638879584324,408.77845777233784,5.454652359253271,0.01333561990625051,2.677664060152207e-05,0.000457218715129102,0.0022676410611409195,1.0002335243040887,0.8312113674288277,0.9038276271906409,108058.97459451259,135693.8243221783,240.74399334079075,259.3387812269421,20662.294787211405,29439.726802693738,12,0.729952756731592
2024-11-11 00:00:00+00:00,0,0,1,4257969255,94.0447235107422,1552.0,523623.0,0.0242900438606739,17.748032728830974,0.0126229531408957,94295.0,244.0,667944.0,1633.0,122453.0,94.04685974121094,0.0248649772256612,17.88532320658366,404286.0,1194.0,70279.0,94.0445785522461,0.0220578983426094,18.392465750376385,459560.0,1331.5714285714287,83396.71428571429,94.0455093383789,0.02181336257074557,18.219537303561257,529764.5333333333,1439.5,101735.63333333333,94.02580006917317,0.02387484858433402,17.602723421467676,29.517965004971725,-21.606751464194605,29.983249581239523,-4.960195958358849,34.17237012478835,-22.994944999305854,10.11948411128838,-2.3122215627607967,0.00015413806764286164,-0.0022714532676770816,0.235540219630671,0.25495105202118246,337.16870573084356,5.552971494018834,0.01645881055400017,3.389461279244453e-05,0.0002452305385096035,0.00208122414662379,1.0002096155437257,0.8674797406847923,0.9136544884753265,109197.27021154779,135064.02509684413,250.64883933372016,260.1631782369378,20816.619321542563,29222.02025573248,12,0.5722336787785599
2024-11-12 00:00:00+00:00,0,0,0,4257969255,94.04090118408205,1344.0,405267.0,0.024113530293107,19.32073974609375,0.0097503906312643,73071.0,236.0,523623.0,1552.0,94295.0,94.0447235107422,0.0242900438606739,17.748032728830974,396015.0,1154.0,70537.0,94.04275512695312,0.0209945701062679,18.617056369781498,460881.71428571426,1358.7142857142858,83758.71428571429,94.04524448939733,0.022258928311722586,18.320063500177294,521888.36666666664,1434.3,100069.63333333333,94.0278683980306,0.023902286278704762,17.665323912249672,2.336275141093136,-22.603285188007405,16.46447140381282,-13.4020618556701,3.5924408466478486,-22.508086324831645,14.856032636305038,-0.7266910203183263,-0.0019713829827461282,-0.004064371202838757,0.23893254352791116,0.25907791399434743,301.31375464684015,5.5461325815633895,0.01839281804247865,4.767398300900577e-05,-0.0006419590541259945,0.0018548662060494637,1.0001847972485474,0.8831040194082009,0.9312468293693608,110170.65235783295,135209.74937391712,250.85865728347176,260.4710785454319,21039.12756829907,29389.13547493989,12,0.4428900684224158
2024-11-13 00:00:00+00:00,0,0,0,4257969255,94.03524017333984,1298.0,412874.0,0.0235358718782663,17.235490878423054,0.0099142963492745,77222.0,237.0,405267.0,1344.0,73071.0,94.04090118408205,0.024113530293107,19.32073974609375,338701.0,1086.0,61363.0,94.0456314086914,0.021436721086502,18.409063816070557,471477.85714285716,1389.0,86024.28571428571,94.04376002720426,0.022558806996260342,18.152410223370506,517134.0,1424.7333333333333,98967.5,94.02953033447265,0.023750078243513863,17.672400804837544,21.89925627618461,1.8770341527931,19.52117863720073,-3.4226190476190466,25.844564314000284,5.680776231336648,9.792312841566364,-2.3955779507151997,-0.01104914199193674,-0.006019732553519397,0.2414555063611557,0.2639326419088344,317.83987682832947,5.346515934371884,0.016808463799645183,4.174505813726443e-05,-0.0016585758754093832,0.001609416957427716,1.0001513321685325,0.9117131287883936,0.9498413758877255,110831.85447376283,136488.54284088316,248.92352857237802,260.0153753190352,21086.997182655377,29611.924729568957,12,0.45120326626603324
2024-11-14 00:00:00+00:00,0,0,0,4257969255,94.03521728515624,1512.0,412864.0,0.0270439889281988,18.010213478751805,0.0098966449296757,85034.0,233.0,412874.0,1298.0,77222.0,94.03524017333984,0.0235358718782663,17.235490878423054,328138.0,1115.0,56884.0,94.04729461669922,0.0210519880056381,19.110470294952393,483581.5714285714,1445.7142857142858,90045.71428571429,94.04203469412667,0.023414807128054726,17.995230678198993,514574.3,1417.9,98307.2,94.03078816731771,0.02360886409878727,17.73643782134678,25.82023416977004,-0.002422046435479608,35.60538116591929,16.486902927580903,49.48667463610155,10.116288104426197,28.462874484613685,14.905405111301606,-0.012841763914850368,-2.434000654361057e-05,0.23683851529138772,0.267669838460106,272.87772637144747,4.855224319397895,0.0177809137414006,4.362252426035582e-05,-0.002068928309851974,0.0014250860330919882,1.0001196047276446,0.9397701584174947,0.9917803342879798,109291.0614234068,137736.01975672212,186.42473365592306,254.7092121589256,20790.797210373017,29697.124868846553,12,0.4511923379134059
2024-11-15 00:00:00+00:00,0,0,0,4257969255,94.0312042236328,1778.0,550474.0,0.0267155617475509,16.07559589544932,0.0131626835741344,113404.0,217.0,412864.0,1512.0,85034.0,94.03521728515624,0.0270439889281988,18.010213478751805,368457.0,1182.0,65644.0,94.04550170898438,0.018363693729043,18.58039943377177,509584.0,1530.857142857143,96868.57142857143,94.0399921962193,0.02460793113069872,17.63740160129579,516065.06666666665,1423.6666666666667,98567.26666666666,94.03168487548828,0.023507264194389144,17.738423038812076,49.39979427721553,33.33058828088669,50.42301184433165,17.59259259259258,72.75607824020473,33.36312533810006,45.48032733359655,-1.2144184111296141,-0.015202731754060395,-0.004267615516073686,0.2367529011125109,0.2671740252579209,309.4288926363125,4.854054054054054,0.015678321061681582,2.9203135283980783e-05,-0.0027340480259500336,0.0012451137928877057,1.0000883459734027,0.9874413769013106,1.0468224174113927,111310.74624268916,137879.18115633063,217.62246773148004,260.97262815030626,22135.22015729876,29797.204081907632,12,0.6015773984182302
2024-11-16 00:00:00+00:00,0,1,0,4257969255,94.03618621826172,2213.0,862406.0,0.0298067722469568,14.963440736134848,0.0205496142178259,189471.0,201.0,550474.0,1778.0,113404.0,94.0312042236328,0.0267155617475509,16.07559589544932,594042.0,1599.0,112601.0,94.0457992553711,0.0216915439814329,17.186415274937946,547921.7142857143,1618.5714285714287,107850.0,94.03861890520368,0.025767249454344988,17.3198338100382,528333.9666666667,1442.3666666666666,101547.4,94.03268407185872,0.02350542402515805,17.40392867455045,45.175930321425085,56.666073238699745,38.39899937460913,24.465691788526446,68.26759975488672,67.07611724454163,37.411943900674906,11.570823509594685,-0.010221654965436588,0.0052982354847630475,0.30845417632178596,0.28689222705966827,389.52393857271903,4.551627681134943,0.01167982604289816,1.7350787663057985e-05,-0.0023122514997178057,0.0010984681737325837,1.0000631145798244,1.0370745567290127,1.0962256807946151,151292.7195166615,151574.90832826853,311.4545545668586,295.6882658725444,35070.91281842519,34110.940430833405,12,0.9424676875933691
2024-11-17 00:00:00+00:00,0,1,0,4257969255,94.02880096435548,2301.0,999284.0,0.0348358005285263,16.09680422147115,0.0237017664797923,206669.0,186.0,862406.0,2213.0,189471.0,94.03618621826172,0.0298067722469568,14.963440736134848,667944.0,1633.0,122453.0,94.04685974121094,0.0248649772256612,17.88532320658366,595256.0,1714.0,119880.85714285714,94.03603907993862,0.027191652783325717,17.064331097879272,542855.7333333333,1462.4,104364.86666666667,94.03350728352865,0.023818635009229146,17.420086272516112,49.6059549902387,15.871642822522114,40.90630740967545,3.9765024853140485,68.77414191567377,9.07685081094205,40.099869034165,16.87209953463831,-0.019201892445053215,-0.007853629760246061,0.3901483638198935,0.32098155520084093,434.09383145091226,4.835167174722988,0.011133691392074322,1.6108321671466247e-05,-0.00218691144670417,0.0008763161596661224,1.000026924406875,1.0965270576492023,1.1416125555805194,202441.71574458134,174246.6775350263,387.965140894709,331.8885978446837,46417.77466844278,39009.84737016644,13,1.0
2024-11-18 00:00:00+00:00,0,0,0,4257969255,94.02305603027344,2179.0,692273.0,0.0360153764486312,16.016247085903,0.0163486299156173,143989.0,173.0,999284.0,2301.0,206669.0,94.02880096435548,0.0348358005285263,16.09680422147115,523623.0,1552.0,94295.0,94.0447235107422,0.0242900438606739,17.748032728830974,619348.8571428572,1803.5714285714287,126980.0,94.03294372558594,0.02886670029589104,16.81693314888956,536154.8,1469.9,102756.83333333333,94.03418273925782,0.024127007337907912,17.448835169306122,32.20828726010889,-30.7230977379804,40.39948453608246,-5.30204259017818,52.700567368365235,-30.328689837372803,48.272175444445644,3.386102521568213,-0.023039549333447873,-0.006109760013017773,0.37912791776004284,0.30562243781081233,317.5564220183486,4.807785262865477,0.01513299534689909,2.3135705061728447e-05,-0.0023373195103217246,0.0005970616494489914,0.9999868237949671,1.1551679797380479,1.1964476112433642,204522.23423071945,163860.93701996855,416.9773493729736,345.6382751394572,46973.672894189665,36152.69089720983,13,0.692769022620196
